K-41(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
404746 0.00309703
404853 0.00448060
404961 0.00748637
405045 0.0114942
405129 0.0142770
405213 0.0116523
405297 0.00756238
405357 0.00552446
405417 0.00417920
405538 0.00268764
405658 0.00196802
405778 0.00158330
406019 0.00123607
406259 0.00114388
406500 0.00122940
406741 0.00164563
406861 0.00221522
406981 0.00361351
407041 0.00519454
407102 0.00845183
407162 0.0165209
407192 0.0252223
407222 0.0399969
407239 0.0509429
407256 0.0609733
407289 0.0607407
407323 0.0396827
407357 0.0236678
407427 0.00978791
407498 0.00533753
407569 0.00347537
407639 0.00253930
407710 0.00200697
407781 0.00167831
407922 0.00131353
408204 0.00103067
408487 0.000944440
409052 0.000954925
409616 0.00108930
410181 0.00135061
410746 0.00181779
411311 0.00267960
411876 0.00432691
412892 0.00880694
413400 0.00751170
413908 0.00494575
414458 0.00316398
415008 0.00235217
415283 0.00224106
415558 0.00240595
415833 0.00316992
415971 0.00407671
416108 0.00568775
416257 0.00830040
416405 0.00967735
416702 0.00502188
416849 0.00342788
416996 0.00252214
417143 0.00198642
417289 0.00164955
417583 0.00126929
417877 0.00107279
418464 0.000896292
419051 0.000847516
420226 0.000965074
420813 0.00114269
421400 0.00144045
422950 0.00267867
423730 0.00264832
424510 0.00272676
424814 0.00349860
424966 0.00465965
425042 0.00577649
425118 0.00754696
425211 0.0105791
425304 0.0120504
425397 0.00980413
425490 0.00719388
425591 0.00559324
425691 0.00484837
425892 0.00449843
426357 0.00553762
426822 0.00634168
427752 0.00365167
428171 0.00294827
428590 0.00288265
429008 0.00364149
429218 0.00454571
429427 0.00598389
429718 0.00853974
429863 0.00924729
430008 0.00895689
430589 0.00409002
430960 0.00247052
431331 0.00167414
431703 0.00124341
432074 0.000987947
432816 0.000717061
433558 0.000593716
434301 0.000550007
435043 0.000593766
435414 0.000690350
435785 0.000954219
435971 0.00127584
436064 0.00155940
436156 0.00201002
436249 0.00278827
436342 0.00429024
436388 0.00561079
436435 0.00767691
436481 0.0110697
436527 0.0167945
436631 0.0366632
436657 0.0362480
436683 0.0319621
436735 0.0205570
436775 0.0141330
436815 0.0100184
436855 0.00739102
436895 0.00567415
436974 0.00368620
437054 0.00264940
437134 0.00205181
437214 0.00168162
437374 0.00127792
437693 0.00100598
438013 0.00101105
438333 0.00120355
438652 0.00168915
438812 0.00215093
438972 0.00289897
439131 0.00415406
439291 0.00624109
439473 0.00950486
439564 0.0106175
439655 0.0105667
439837 0.00771004
440019 0.00482761
440174 0.00331820
440329 0.00240502
440484 0.00183691
440639 0.00146809
440948 0.00104267
441258 0.000821302
441877 0.000618682
442497 0.000542538
443736 0.000523046
444975 0.000592539
446213 0.000749376
447452 0.00105735
448691 0.00170743
449311 0.00230651
449930 0.00323606
451520 0.00629367
452460 0.00523133
453100 0.00423440
454490 0.00325550
455505 0.00274455
456520 0.00266046
457450 0.00332360
458255 0.00449603
459060 0.00504526
459865 0.00398699
460268 0.00342372
460670 0.00346282
460762 0.00380198
460854 0.00457993
460946 0.00648498
460992 0.00841033
461038 0.0115144
461095 0.0166373
461123 0.0182953
461151 0.0180624
461265 0.00883615
461339 0.00561302
461413 0.00407461
461487 0.00325596
461561 0.00276957
461709 0.00223214
461857 0.00194209
462450 0.00144827
463636 0.00118913
464229 0.00122168
464821 0.00140444
465414 0.00196339
465711 0.00263985
466007 0.00399661
466488 0.00718264
466729 0.00613391
466969 0.00435239
467308 0.00292255
467647 0.00236888
468325 0.00223485
469002 0.00266998
469680 0.00355044
470128 0.00437602
470575 0.00530091
471470 0.00627943
472370 0.00503501
473270 0.00362244
474063 0.00335075
474460 0.00377991
474856 0.00486369
475256 0.00663148
475655 0.00737222
476453 0.00377013
476741 0.00285163
477028 0.00223865
477603 0.00153953
478178 0.00119427
478753 0.00102732
479328 0.000991079
479903 0.00113485
480191 0.00134902
480478 0.00179238
480766 0.00279101
480909 0.00374574
481053 0.00523230
481240 0.00787360
481334 0.00885269
481427 0.00893227
481801 0.00440780
482007 0.00294125
482214 0.00223466
482420 0.00194278
482627 0.00193695
482833 0.00224460
483039 0.00311749
483143 0.00399589
483246 0.00548146
483349 0.00810905
483452 0.0127996
483556 0.0198125
483608 0.0226335
483660 0.0231875
483868 0.0110255
483952 0.00757904
484037 0.00543375
484121 0.00407086
484205 0.00317329
484374 0.00211800
484543 0.00155198
484880 0.000998236
485218 0.000745026
485892 0.000526663
486567 0.000445024
487242 0.000425729
487917 0.000472204
488254 0.000547933
488591 0.000723355
488760 0.000902615
488929 0.00122866
489097 0.00188680
489182 0.00246438
489266 0.00330874
489392 0.00499168
489517 0.00572076
489769 0.00281877
489864 0.00208072
489958 0.00161080
490148 0.00111024
490337 0.000884934
490526 0.000780243
490905 0.000736144
491284 0.000823497
491662 0.00105777
492041 0.00159256
492230 0.00211864
492419 0.00303902
492609 0.00481845
492703 0.00635314
492798 0.00864021
493078 0.0201509
493148 0.0209776
493218 0.0193371
493358 0.0129386
493473 0.00875147
493588 0.00613314
493703 0.00454333
493818 0.00355836
494048 0.00253248
494278 0.00213288
494508 0.00206699
494738 0.00225276
494968 0.00269979
495198 0.00345397
495536 0.00495280
495704 0.00545317
495873 0.00540294
496210 0.00399094
496547 0.00254317
496979 0.00149576
497410 0.000980839
497842 0.000705446
498274 0.000543979
499137 0.000373862
500000 0.000292261
501222 0.000237187
502444 0.000215692
504889 0.000233624
506111 0.000282171
507333 0.000394711
507944 0.000506177
508555 0.000701341
509166 0.00107477
509777 0.00182624
510275 0.00276089
510772 0.00314837
511767 0.00166585
512135 0.00133799
512504 0.00116919
513240 0.00116902
513608 0.00133112
513977 0.00164475
514345 0.00219396
514713 0.00310839
515161 0.00472410
515608 0.00558473
516056 0.00437491
516503 0.00289596
517025 0.00198804
517285 0.00182396
517546 0.00185422
517807 0.00217257
518068 0.00311363
518198 0.00413545
518328 0.00602098
518459 0.00981673
518524 0.0131200
518589 0.0179167
518689 0.0279709
518788 0.0332738
518888 0.0255461
518988 0.0159264
519055 0.0115858
519122 0.00864616
519255 0.00525633
519389 0.00352863
519522 0.00255176
519656 0.00194997
519789 0.00155422
520056 0.00108082
520323 0.000816999
520590 0.000653340
521124 0.000465877
521658 0.000364119
522192 0.000301507
523261 0.000230466
525397 0.000172898
527533 0.000158924
529669 0.000171877
531806 0.000225329
532874 0.000287768
533942 0.000416297
534476 0.000538859
535010 0.000751107
535544 0.00115864
535811 0.00150441
536078 0.00200117
536489 0.00304619
536900 0.00362370
537722 0.00197816
538063 0.00151136
538404 0.00125762
539085 0.00111747
539767 0.00128278
540448 0.00173113
541220 0.00256394
541991 0.00305476
542763 0.00240071
543534 0.00152896
544113 0.00108840
544691 0.000802435
545848 0.000490002
547005 0.000340385
548162 0.000260394
550476 0.000187177
552790 0.000164232
555103 0.000169804
557417 0.000211727
558574 0.000264382
559731 0.000385015
560888 0.000828355
561177 0.00116133
561467 0.00183798
561611 0.00247111
561756 0.00352842
561900 0.00541374
562045 0.00885714
562184 0.0137475
562253 0.0156514
562322 0.0159405
562461 0.0120055
562599 0.00753798
562762 0.00450214
562926 0.00298600
563089 0.00218647
563252 0.00173906
563579 0.00133871
563906 0.00126986
564232 0.00145091
564559 0.00205915
564722 0.00275254
564885 0.00413508
564967 0.00538463
565049 0.00738964
565130 0.0108084
565212 0.0168677
565378 0.0367083
565420 0.0364807
565461 0.0323532
565544 0.0210140
565601 0.0151841
565658 0.0112364
565771 0.00680918
565884 0.00467394
565998 0.00353782
566224 0.00249845
566451 0.00212883
566904 0.00212743
567357 0.00266732
568411 0.00493187
568938 0.00460406
569464 0.00399665
569841 0.00419877
570217 0.00522959
570616 0.00722062
571015 0.00824482
571414 0.00638675
571812 0.00411778
572242 0.00261837
572671 0.00180515
573101 0.00134509
573531 0.00106963
574390 0.000790626
575249 0.000694179
576108 0.000712250
576968 0.000855710
577827 0.00121605
578686 0.00201361
579366 0.00297446
579705 0.00330011
580045 0.00328393
580725 0.00244097
581405 0.00158889
582049 0.00110972
582694 0.000845455
583338 0.000702884
583983 0.000633280
585271 0.000636910
586560 0.000811780
587745 0.00110992
588930 0.00125459
591290 0.000711398
592533 0.000552670
593777 0.000523385
594398 0.000566597
595020 0.000699888
595642 0.00121389
595952 0.00233857
596108 0.00413289
596186 0.00608717
596263 0.00973482
596336 0.0157696
596409 0.0222283
596446 0.0226704
596483 0.0204777
596556 0.0134181
596640 0.00782246
596723 0.00498523
596807 0.00350637
596891 0.00267463
597059 0.00185664
597226 0.00150986
597562 0.00129972
597897 0.00134673
598232 0.00154366
598567 0.00189985
598903 0.00248658
599238 0.00343295
599316 0.00371926
599487 0.00443280
599658 0.00521536
600000 0.00634449
600025 0.00636957
600123 0.00636920
600222 0.00622030
600418 0.00561081
600811 0.00416498
601200 0.00315766
601671 0.00237761
602142 0.00184580
603083 0.00123467
603577 0.00110900
604070 0.00115767
604564 0.00174052
604687 0.00218014
604810 0.00297566
604934 0.00453350
605057 0.00766408
605162 0.0114569
605214 0.0125377
605266 0.0121660
605475 0.00546887
605602 0.00341502
605729 0.00241775
605856 0.00189931
605982 0.00161581
606236 0.00138941
606490 0.00141580
606743 0.00166851
606997 0.00230527
607124 0.00291478
607250 0.00390965
607377 0.00559619
607504 0.00845745
607644 0.0129463
607713 0.0146550
607783 0.0148549
607923 0.0111448
608063 0.00703969
608164 0.00511456
608266 0.00386354
608468 0.00248455
608671 0.00182221
608874 0.00147379
609279 0.00117969
609684 0.00112944
610089 0.00122035
610495 0.00144690
610900 0.00185332
611305 0.00251413
611830 0.00370573
612354 0.00423198
612879 0.00331824
613403 0.00233030
613975 0.00178845
614547 0.00165658
615375 0.00191708
616202 0.00225197
617030 0.00191363
617857 0.00128440
618803 0.000818102
619749 0.000581423
620694 0.000464797
621640 0.000416778
622586 0.000422739
623532 0.000497289
624477 0.000706400
624950 0.000912653
625423 0.00123074
626067 0.00180074
626388 0.00198884
626710 0.00197107
627998 0.000967375
628558 0.000709971
629118 0.000566247
629678 0.000494427
630238 0.000477101
631357 0.000689042
631917 0.00128496
632057 0.00164955
632197 0.00223923
632337 0.00324392
632477 0.00496280
632627 0.00751734
632701 0.00839089
632776 0.00836900
633074 0.00430824
633244 0.00324537
633413 0.00311350
633583 0.00383277
633752 0.00571477
633917 0.00811505
634000 0.00833954
634082 0.00748352
634247 0.00476074
634411 0.00292228
634556 0.00202733
634702 0.00150322
634992 0.000965593
635283 0.000717363
635574 0.000587669
636155 0.000479802
636737 0.000473530
637318 0.000554272
637899 0.000801661
638190 0.00108144
638481 0.00163671
638626 0.00213442
638771 0.00292354
638917 0.00423399
639062 0.00643994
639223 0.0100740
639384 0.0122137
639545 0.00965597
639705 0.00625066
639816 0.00469271
639926 0.00371084
640037 0.00314790
640148 0.00291893
640258 0.00303775
640369 0.00368488
640480 0.00544885
640535 0.00719127
640590 0.00988018
640744 0.0156138
640897 0.00687250
641000 0.00393187
641104 0.00256550
641207 0.00185271
641311 0.00143808
641518 0.000998016
641725 0.000779063
642139 0.000575182
642553 0.000489802
643381 0.000444295
644209 0.000482709
645037 0.000601994
645865 0.000870402
646279 0.00112305
646693 0.00154019
647107 0.00227371
647521 0.00361340
647914 0.00563369
648307 0.00706599
648700 0.00584430
649093 0.00389369
649368 0.00296423
649642 0.00237713
650192 0.00184807
650741 0.00184084
651290 0.00224813
651882 0.00309045
652474 0.00356819
653066 0.00283396
653657 0.00190034
654150 0.00140200
654643 0.00111222
655136 0.000959585
655629 0.000909380
656122 0.000971503
656614 0.00125992
657107 0.00250775
657231 0.00343123
657354 0.00520304
657415 0.00674623
657477 0.00912570
657539 0.0129216
657600 0.0189719
657752 0.0346108
657828 0.0263308
657904 0.0165386
657964 0.0115126
658025 0.00836699
658085 0.00636363
658145 0.00504858
658266 0.00352299
658386 0.00273769
658627 0.00206742
658868 0.00190884
659109 0.00202403
659350 0.00239662
659591 0.00313432
659832 0.00446517
660345 0.00798912
660602 0.00649754
660859 0.00441556
661154 0.00299781
661450 0.00232193
662040 0.00190605
662588 0.00196471
663135 0.00218754
664230 0.00247161
665320 0.00196072
666410 0.00131596
667420 0.000974701
668430 0.000884161
668934 0.000962573
669439 0.00120988
669692 0.00145874
669944 0.00186677
670197 0.00254879
670449 0.00367506
670746 0.00555277
671043 0.00638777
671638 0.00307363
671903 0.00208555
672168 0.00149569
672433 0.00113326
672698 0.000899577
673228 0.000630172
673759 0.000488265
674819 0.000355020
675879 0.000307675
676939 0.000313005
678000 0.000398925
678530 0.000518218
679060 0.000788057
679325 0.00106015
679590 0.00154681
679855 0.00250533
679988 0.00333105
680120 0.00453459
680525 0.00895095
680728 0.00724155
680930 0.00459664
681109 0.00303684
681289 0.00210145
681468 0.00153267
681647 0.00117137
682006 0.000764590
682364 0.000556819
682723 0.000438080
683081 0.000364699
683799 0.000284243
685233 0.000228384
686667 0.000227339
688101 0.000265819
689536 0.000379561
690253 0.000512373
690970 0.000798325
691328 0.00108376
691687 0.00159893
692046 0.00264200
692225 0.00357216
692404 0.00497253
692657 0.00786144
692909 0.00996358
693162 0.00819431
693414 0.00525795
693724 0.00304353
694035 0.00196250
694345 0.00140947
694655 0.00110689
695276 0.000836945
695896 0.000771952
696517 0.000822213
697137 0.000981876
697758 0.00129556
698378 0.00185693
699026 0.00274013
699674 0.00330127
700000 0.00317213
700971 0.00236393
701000 0.00235023
701117 0.00230377
701234 0.00227096
701468 0.00224243
701936 0.00229341
702872 0.00236413
704744 0.00129433
705563 0.00102271
706383 0.000997417
706792 0.00113957
707202 0.00154940
707407 0.00199592
707611 0.00283012
707816 0.00455782
707919 0.00612036
708021 0.00850369
708305 0.0173519
708447 0.0145540
708588 0.00937448
708683 0.00685713
708778 0.00514004
708967 0.00317758
709156 0.00220287
709346 0.00167120
709725 0.00117192
710104 0.00100314
710482 0.00102763
710861 0.00131673
711051 0.00168649
711240 0.00244586
711335 0.00313510
711430 0.00423256
711524 0.00605036
711619 0.00906712
711835 0.0162236
711942 0.0123111
712050 0.00777098
712172 0.00473955
712294 0.00316736
712417 0.00230580
712539 0.00179855
712783 0.00127213
713027 0.00103340
713515 0.000873837
714003 0.000902963
714491 0.00107279
714980 0.00145269
715468 0.00228855
715712 0.00306593
715956 0.00426581
716277 0.00652814
716597 0.00794709
716917 0.00647198
717237 0.00438774
717652 0.00290290
718066 0.00240266
718481 0.00248933
718895 0.00308358
719353 0.00417450
719811 0.00451627
720727 0.00267930
721177 0.00235712
721626 0.00244811
722277 0.00301104
722927 0.00315376
724227 0.00177293
724713 0.00160578
725198 0.00178942
725441 0.00210489
725684 0.00271097
725926 0.00386662
726169 0.00603779
726634 0.0104642
726867 0.00787647
727099 0.00496766
727278 0.00351834
727457 0.00258991
727814 0.00157686
728172 0.00108378
728529 0.000810363
729244 0.000532364
729960 0.000399458
731390 0.000281091
732820 0.000239366
735681 0.000303483
736396 0.000392698
737111 0.000600521
737468 0.000818359
737826 0.00122685
738005 0.00157249
738184 0.00208799
738362 0.00287056
738541 0.00402992
739058 0.00651753
739575 0.00280490
739737 0.00211610
739899 0.00164661
740222 0.00109403
740546 0.000808789
740870 0.000651394
741517 0.000514174
742164 0.000495165
742811 0.000558167
743459 0.000724334
744106 0.00107842
744753 0.00180406
745303 0.00273594
745577 0.00306916
745852 0.00307646
746402 0.00227259
746951 0.00142933
747357 0.00103084
747762 0.000773478
748573 0.000491988
749385 0.000359799
750196 0.000297030
751007 0.000280218
751818 0.000328533
752224 0.000417868
752629 0.000662597
753035 0.00165560
753238 0.00377000
753339 0.00675346
753390 0.00953068
753440 0.0137385
753580 0.0231684
753649 0.0163213
753719 0.00990775
753791 0.00609321
753864 0.00402570
754008 0.00211382
754153 0.00131808
754297 0.000919918
754586 0.000554311
754875 0.000397992
755453 0.000271321
756031 0.000224443
757187 0.000198427
758344 0.000208339
759500 0.000246969
760656 0.000336722
761234 0.000423749
761812 0.000573856
762390 0.000858144
762968 0.00142798
763433 0.00212167
763898 0.00240134
764829 0.00141807
765357 0.00122023
765884 0.00134373
766412 0.00186333
766675 0.00237172
766939 0.00314323
767330 0.00481062
767721 0.00596379
768112 0.00487661
768503 0.00318345
768979 0.00193554
769456 0.00134163
769932 0.00106671
770409 0.000962596
770885 0.000977209
771361 0.00110893
771838 0.00139532
772314 0.00190269
772892 0.00275956
773180 0.00304500
773469 0.00301588
774047 0.00224458
774624 0.00150391
775026 0.00119411
775428 0.00101481
776233 0.000935649
776635 0.00103802
777037 0.00129686
777439 0.00186294
777841 0.00306301
778170 0.00456636
778334 0.00510003
778498 0.00510417
778827 0.00380283
779155 0.00245742
779444 0.00173615
779733 0.00131400
780312 0.000913454
780890 0.000778757
781468 0.000775939
782046 0.000880906
782625 0.00112994
783203 0.00164050
783781 0.00266364
784278 0.00403284
784774 0.00473630
785271 0.00374418
785767 0.00256998
786195 0.00198921
786623 0.00172963
788128 0.00172316
789633 0.000933833
790685 0.000662341
791737 0.000648867
792262 0.000758794
792788 0.00103712
793314 0.00175507
793577 0.00252794
793840 0.00388907
794113 0.00608156
794385 0.00756338
794657 0.00611635
794929 0.00391936
795246 0.00235019
795563 0.00156484
795880 0.00117039
796197 0.000991713
796831 0.00128412
797148 0.00282101
797306 0.00628838
797386 0.0113692
797425 0.0162670
797465 0.0239884
797565 0.0424883
797615 0.0311798
797665 0.0191621
797738 0.00987814
797811 0.00582438
797884 0.00383474
797957 0.00273800
798103 0.00164311
798249 0.00113778
798541 0.000696057
798833 0.000510724
799416 0.000356728
800000 0.000295493
801115 0.000258244
802230 0.000272196
804352 0.000509664
804883 0.000699562
805413 0.00106546
805678 0.00138220
805944 0.00186484
806209 0.00262008
806474 0.00378618
806825 0.00585108
807000 0.00656991
807175 0.00655690
807526 0.00476545
807876 0.00294072
808221 0.00187449
808567 0.00127792
808912 0.000929085
809257 0.000713051
809948 0.000476042
810639 0.000359757
812020 0.000264552
813402 0.000248095
816164 0.000431634
816855 0.000609255
817546 0.000997401
817891 0.00138204
818236 0.00206035
818582 0.00336581
818754 0.00446126
818927 0.00600882
819210 0.00942144
819352 0.0108132
819493 0.0111158
819776 0.00844954
820059 0.00525005
820294 0.00354364
820529 0.00249444
820764 0.00183727
820999 0.00140904
821470 0.000913661
821940 0.000653847
822410 0.000502902
822880 0.000408611
823820 0.000304202
824761 0.000253903
825701 0.000229671
827582 0.000222734
831343 0.000360835
832283 0.000471473
833223 0.000682126
833694 0.000864432
834164 0.00114452
834634 0.00159029
835104 0.00229747
835684 0.00350083
835973 0.00395399
836263 0.00400397
836843 0.00303517
837422 0.00198189
838084 0.00130604
838746 0.000988277
839408 0.000856258
840070 0.000841231
840731 0.000940214
841393 0.00123698
841724 0.00155169
842055 0.00213090
842386 0.00332510
842552 0.00440137
842717 0.00600803
842949 0.00901255
843065 0.0101089
843181 0.0101829
843414 0.00773445
843646 0.00516547
843830 0.00392014
844014 0.00318000
844438 0.00246737
844862 0.00238307
845710 0.00282961
846530 0.00283946
847405 0.00217943
848164 0.00176358
848923 0.00156248
850440 0.00140601
853230 0.00137580
854340 0.00153224
855595 0.00175964
856850 0.00180892
858655 0.00138926
860460 0.000906065
862029 0.000640014
863598 0.000484183
865167 0.000397828
866736 0.000361073
868304 0.000375751
869873 0.000486359
870658 0.000631078
871442 0.000938994
871834 0.00122909
872227 0.00171004
872619 0.00255479
873011 0.00407627
873398 0.00637830
873784 0.00774662
874170 0.00609997
874556 0.00386696
874905 0.00256449
875255 0.00179840
875604 0.00134046
875953 0.00105664
876652 0.000759536
877350 0.000651409
878049 0.000671823
878747 0.000870951
879096 0.00110982
879446 0.00155873
879795 0.00246207
879969 0.00323922
880144 0.00435112
880422 0.00668898
880561 0.00756166
880700 0.00763736
881257 0.00353729
881573 0.00213272
881889 0.00140514
882205 0.00100374
882521 0.000764487
883153 0.000509709
883784 0.000386209
885048 0.000280725
886312 0.000250805
887575 0.000264763
888839 0.000338428
889471 0.000421773
890102 0.000575021
890734 0.000878729
891366 0.00150778
891871 0.00228450
892123 0.00257322
892375 0.00259845
893385 0.00128449
893886 0.000895530
894388 0.000701121
894889 0.000623000
895391 0.000632508
895892 0.000744597
896393 0.00104711
896644 0.00134847
896895 0.00185728
897145 0.00276058
897396 0.00439978
897641 0.00688449
897886 0.00843358
898131 0.00669956
898376 0.00424068
898558 0.00299623
898740 0.00218552
898922 0.00165510
899104 0.00129828
899468 0.000871600
899832 0.000640380
900560 0.000415191
901288 0.000315906
902743 0.000242200
904199 0.000234946
907111 0.000389914
907838 0.000518009
908566 0.000764304
908930 0.000978277
909294 0.00130729
909658 0.00183074
910022 0.00266137
910469 0.00407912
910916 0.00472432
911363 0.00364419
911809 0.00244460
912227 0.00183949
912645 0.00168932
912853 0.00181044
913062 0.00214816
913271 0.00288078
913480 0.00433370
913678 0.00629167
913777 0.00685621
913876 0.00665786
914272 0.00307722
914506 0.00199342
914740 0.00145455
914973 0.00116964
915207 0.00101302
915675 0.000892815
916142 0.000923749
916610 0.00109564
917077 0.00150778
917311 0.00189787
917545 0.00253899
917778 0.00365580
918012 0.00564362
918240 0.00848972
918468 0.00985757
918697 0.00786538
918925 0.00567902
919110 0.00473976
919295 0.00440955
919665 0.00505687
920388 0.00835545
920749 0.00677687
921110 0.00441571
921501 0.00281421
921892 0.00198453
922283 0.00157195
922674 0.00140773
923064 0.00144441
923455 0.00173409
923846 0.00248904
924042 0.00318868
924237 0.00421278
924543 0.00626357
924696 0.00689873
924849 0.00675949
925461 0.00301717
925795 0.00189060
926128 0.00129001
926462 0.000947747
926796 0.000737535
927463 0.000505105
928130 0.000386842
929465 0.000278773
930799 0.000241413
933468 0.000299791
934803 0.000538460
935470 0.00100302
935803 0.00160765
935970 0.00213998
936137 0.00291790
936386 0.00443784
936510 0.00497205
936634 0.00497300
937131 0.00237477
937347 0.00168866
937563 0.00129172
937995 0.000931664
938427 0.000839614
938860 0.000894268
939292 0.00109005
939724 0.00150310
940156 0.00235186
940372 0.00308605
940588 0.00415094
940926 0.00652594
941264 0.00815207
941602 0.00660515
941939 0.00419915
942348 0.00240909
942757 0.00151479
943165 0.00104240
943574 0.000771047
944391 0.000494076
945209 0.000367103
946026 0.000302342
946844 0.000268981
948479 0.000254041
951748 0.000423414
952566 0.000573649
953383 0.000884854
953792 0.00118243
954201 0.00169676
954609 0.00267735
954814 0.00350496
955018 0.00469393
955334 0.00727842
955649 0.00903886
955964 0.00750791
956279 0.00517031
956531 0.00398949
956784 0.00337648
957288 0.00324385
957802 0.00398025
958315 0.00430386
958828 0.00326029
959341 0.00211701
959807 0.00146863
960273 0.00108703
960740 0.000858580
961206 0.000718551
962138 0.000583595
963071 0.000562470
964003 0.000635609
964935 0.000847788
965402 0.00104918
965868 0.00136641
966334 0.00187449
966800 0.00267619
967389 0.00406932
967684 0.00459692
967978 0.00466158
968567 0.00353838
969156 0.00229499
969881 0.00146584
970606 0.00116890
970968 0.00117846
971330 0.00133293
971693 0.00174883
972055 0.00267694
972360 0.00385101
972513 0.00421191
972665 0.00412280
973275 0.00195175
973637 0.00126771
973999 0.000924924
974361 0.000741443
974723 0.000637923
975447 0.000549735
976171 0.000550983
976895 0.000628129
977619 0.000818400
978343 0.00124557
978705 0.00163816
979067 0.00222932
979577 0.00337368
980087 0.00392682
980597 0.00304914
981107 0.00202866
981520 0.00151999
981932 0.00123447
982345 0.00109766
982758 0.00107139
983170 0.00114926
983583 0.00135525
983995 0.00175088
984408 0.00243083
984908 0.00358121
985158 0.00397997
985408 0.00396203
985908 0.00291944
986408 0.00186071
987046 0.00111610
987685 0.000759901
988323 0.000576234
988961 0.000475057
990238 0.000388644
991515 0.000383174
992791 0.000440981
994068 0.000590451
995344 0.000932714
995983 0.00124998
996621 0.00172667
997527 0.00262245
997979 0.00293613
998432 0.00293394
999216 0.00228509
999999 0.00154217
1.00000E+06 0.00124502
1.00413E+06 0.00130596
1.12500E+06 0.00308900
1.25000E+06 0.00493340
1.32586E+06 0.00497118
1.32587E+06 0.00497118
1.32590E+06 0.00497120
1.40000E+06 0.00393630
1.50000E+06 0.00363880
1.53690E+06 0.00357670
1.53694E+06 0.00357659
1.75000E+06 0.00306750
1.75183E+06 0.00306250
1.75183E+06 0.00306249
1.92325E+06 0.00264711
2.00000E+06 0.00249022
2.50000E+06 0.00175763
3.00000E+06 0.00132220
3.50000E+06 0.00100759
4.00000E+06 0.000796260
5.00000E+06 0.000541160
6.00000E+06 0.000381097
6.37495E+06 0.000339159
6.40000E+06 0.000336610
7.00000E+06 0.000282143
8.00000E+06 0.000216890
8.00059E+06 0.000216848
8.14406E+06 0.000207025
9.00000E+06 0.000159522
9.49747E+06 0.000138637
1.00000E+07 0.000121192
1.03000E+07 0.000112200
1.03445E+07 0.000109073
1.03445E+07 0.000109071
1.03752E+07 0.000106974
1.10000E+07 7.29035E-05
1.20000E+07 4.12060E-05
1.25000E+07 2.85728E-05
1.30000E+07 2.00994E-05
1.35000E+07 1.43278E-05
1.40000E+07 1.03400E-05
1.45000E+07 6.82318E-06
1.50000E+07 4.56640E-06
1.55000E+07 3.09656E-06
1.60000E+07 2.12590E-06
1.65000E+07 1.52967E-06
1.70000E+07 1.11153E-06
1.75000E+07 8.15204E-07
1.80000E+07 6.03120E-07
1.85000E+07 4.43689E-07
1.90000E+07 3.29085E-07
2.00000E+07 1.85230E-07
