Si-29(n,g) ENDF/B-VII.1
4.31912E+06 3.79604E-05
4.32283E+06 3.79829E-05
4.32655E+06 3.80055E-05
4.33027E+06 3.80281E-05
4.33399E+06 3.80507E-05
4.33772E+06 3.80733E-05
4.34146E+06 3.80960E-05
4.34520E+06 3.81186E-05
4.34894E+06 3.81413E-05
4.35269E+06 3.81640E-05
4.35582E+06 3.81830E-05
4.35832E+06 3.81981E-05
4.36083E+06 3.82133E-05
4.36334E+06 3.82285E-05
4.36648E+06 3.82475E-05
4.37025E+06 3.82703E-05
4.37403E+06 3.82932E-05
4.37781E+06 3.83160E-05
4.38160E+06 3.83389E-05
4.38539E+06 3.83618E-05
4.38919E+06 3.83848E-05
4.39299E+06 3.84077E-05
4.39679E+06 3.84307E-05
4.40061E+06 3.84538E-05
4.40442E+06 3.84768E-05
4.40824E+06 3.84998E-05
4.41207E+06 3.85229E-05
4.41590E+06 3.85460E-05
4.41974E+06 3.85692E-05
4.42358E+06 3.85923E-05
4.42743E+06 3.86155E-05
4.43128E+06 3.86387E-05
4.43513E+06 3.86619E-05
4.43900E+06 3.86852E-05
4.44286E+06 3.87084E-05
4.44610E+06 3.87279E-05
4.44673E+06 3.87317E-05
4.45061E+06 3.87551E-05
4.45449E+06 3.87784E-05
4.45838E+06 3.88018E-05
4.46227E+06 3.88252E-05
4.46617E+06 3.88486E-05
4.47007E+06 3.88720E-05
4.47398E+06 3.88955E-05
4.47789E+06 3.89190E-05
4.48181E+06 3.89425E-05
4.48573E+06 3.89661E-05
4.48966E+06 3.89896E-05
4.49359E+06 3.90132E-05
4.49753E+06 3.90368E-05
4.50000E+06 3.90517E-05
4.50148E+06 3.90605E-05
4.50542E+06 3.90841E-05
4.50630E+06 3.90894E-05
4.50938E+06 3.91079E-05
4.51268E+06 3.91276E-05
4.51532E+06 3.91434E-05
4.51796E+06 3.91593E-05
4.51870E+06 3.91637E-05
4.51870E+06 3.91637E-05
4.52061E+06 3.91751E-05
4.52326E+06 3.91910E-05
4.52591E+06 3.92068E-05
4.52856E+06 3.92227E-05
4.53122E+06 3.92386E-05
4.53388E+06 3.92545E-05
4.53654E+06 3.92704E-05
4.53730E+06 3.92750E-05
4.53733E+06 3.92752E-05
4.53920E+06 3.92863E-05
4.54187E+06 3.93023E-05
4.54453E+06 3.93182E-05
4.54720E+06 3.93342E-05
4.54988E+06 3.93502E-05
4.55255E+06 3.93661E-05
4.55523E+06 3.93821E-05
4.55791E+06 3.93981E-05
4.56059E+06 3.94141E-05
4.56327E+06 3.94301E-05
4.56596E+06 3.94462E-05
4.56865E+06 3.94622E-05
4.57134E+06 3.94783E-05
4.57403E+06 3.94943E-05
4.57673E+06 3.95104E-05
4.57943E+06 3.95265E-05
4.58213E+06 3.95426E-05
4.58551E+06 3.95628E-05
4.58957E+06 3.95870E-05
4.59363E+06 3.96112E-05
4.59770E+06 3.96354E-05
4.60178E+06 3.96597E-05
4.60586E+06 3.96840E-05
4.60995E+06 3.97083E-05
4.61404E+06 3.97327E-05
4.61814E+06 3.97571E-05
4.62224E+06 3.97814E-05
4.62635E+06 3.98059E-05
4.63047E+06 3.98304E-05
4.63459E+06 3.98548E-05
4.63871E+06 3.98793E-05
4.64285E+06 3.99039E-05
4.64698E+06 3.99284E-05
4.65112E+06 3.99530E-05
4.65527E+06 3.99776E-05
4.65943E+06 4.00023E-05
4.66359E+06 4.00269E-05
4.66775E+06 4.00516E-05
4.67192E+06 4.00763E-05
4.67610E+06 4.01011E-05
4.68028E+06 4.01259E-05
4.68446E+06 4.01506E-05
4.68866E+06 4.01755E-05
4.69216E+06 4.01962E-05
4.69496E+06 4.02128E-05
4.69776E+06 4.02293E-05
4.70057E+06 4.02459E-05
4.70338E+06 4.02626E-05
4.70619E+06 4.02792E-05
4.70900E+06 4.02958E-05
4.71182E+06 4.03125E-05
4.71464E+06 4.03291E-05
4.71746E+06 4.03458E-05
4.72028E+06 4.03624E-05
4.72311E+06 4.03792E-05
4.72594E+06 4.03959E-05
4.72877E+06 4.04126E-05
4.73160E+06 4.04293E-05
4.73444E+06 4.04460E-05
4.73728E+06 4.04628E-05
4.74012E+06 4.04796E-05
4.74297E+06 4.04964E-05
4.74653E+06 4.05174E-05
4.75080E+06 4.05425E-05
4.75509E+06 4.05678E-05
4.75937E+06 4.05931E-05
4.76367E+06 4.06184E-05
4.76797E+06 4.06437E-05
4.77227E+06 4.06690E-05
4.77658E+06 4.06944E-05
4.78090E+06 4.07198E-05
4.78523E+06 4.07453E-05
4.78955E+06 4.07707E-05
4.79317E+06 4.07920E-05
4.79606E+06 4.08090E-05
4.79895E+06 4.08260E-05
4.80185E+06 4.08430E-05
4.80475E+06 4.08600E-05
4.80766E+06 4.08771E-05
4.81056E+06 4.08942E-05
4.81347E+06 4.09113E-05
4.81450E+06 4.09173E-05
4.81638E+06 4.09283E-05
4.81929E+06 4.09454E-05
4.82221E+06 4.09626E-05
4.82513E+06 4.09797E-05
4.82805E+06 4.09968E-05
4.83098E+06 4.10140E-05
4.83390E+06 4.10311E-05
4.83683E+06 4.10483E-05
4.83977E+06 4.10655E-05
4.84270E+06 4.10827E-05
4.84564E+06 4.10999E-05
4.84858E+06 4.11172E-05
4.85152E+06 4.11344E-05
4.85447E+06 4.11517E-05
4.85741E+06 4.11689E-05
4.86037E+06 4.11862E-05
4.86332E+06 4.12035E-05
4.86628E+06 4.12208E-05
4.86924E+06 4.12381E-05
4.87220E+06 4.12554E-05
4.87516E+06 4.12728E-05
4.87813E+06 4.12901E-05
4.88110E+06 4.13075E-05
4.88407E+06 4.13248E-05
4.88705E+06 4.13423E-05
4.89077E+06 4.13640E-05
4.89524E+06 4.13901E-05
4.89972E+06 4.14163E-05
4.90346E+06 4.14381E-05
4.90600E+06 4.14529E-05
4.90603E+06 4.14531E-05
4.90646E+06 4.14556E-05
4.90945E+06 4.14731E-05
4.91245E+06 4.14906E-05
4.91545E+06 4.15081E-05
4.91846E+06 4.15256E-05
4.92146E+06 4.15431E-05
4.92447E+06 4.15607E-05
4.92749E+06 4.15783E-05
4.93050E+06 4.15958E-05
4.93427E+06 4.16178E-05
4.93881E+06 4.16443E-05
4.94335E+06 4.16707E-05
4.94789E+06 4.16971E-05
4.95245E+06 4.17237E-05
4.95700E+06 4.17502E-05
4.96157E+06 4.17767E-05
4.96614E+06 4.18033E-05
4.97072E+06 4.18299E-05
4.97530E+06 4.18566E-05
4.97989E+06 4.18832E-05
4.98449E+06 4.19100E-05
4.98909E+06 4.19367E-05
4.99370E+06 4.19634E-05
4.99832E+06 4.19903E-05
5.00000E+06 4.20000E-05
5.00294E+06 4.19791E-05
5.00757E+06 4.19463E-05
5.00850E+06 4.19397E-05
5.01220E+06 4.19136E-05
5.01685E+06 4.18807E-05
5.02149E+06 4.18480E-05
5.02615E+06 4.18152E-05
5.03081E+06 4.17824E-05
5.03470E+06 4.17551E-05
5.03781E+06 4.17333E-05
5.03920E+06 4.17236E-05
5.03921E+06 4.17235E-05
5.04093E+06 4.17115E-05
5.04405E+06 4.16897E-05
5.04717E+06 4.16679E-05
5.05030E+06 4.16461E-05
5.05343E+06 4.16242E-05
5.05656E+06 4.16025E-05
5.05970E+06 4.15806E-05
5.06283E+06 4.15589E-05
5.06540E+06 4.15411E-05
5.06598E+06 4.15370E-05
5.06912E+06 4.15153E-05
5.07227E+06 4.14935E-05
5.07542E+06 4.14717E-05
5.07857E+06 4.14500E-05
5.08172E+06 4.14282E-05
5.08488E+06 4.14065E-05
5.08883E+06 4.13793E-05
5.09358E+06 4.13467E-05
5.09834E+06 4.13140E-05
5.10310E+06 4.12814E-05
5.10580E+06 4.12630E-05
5.10750E+06 4.12514E-05
5.10751E+06 4.12513E-05
5.10787E+06 4.12488E-05
5.11264E+06 4.12163E-05
5.11743E+06 4.11837E-05
5.12222E+06 4.11511E-05
5.12701E+06 4.11186E-05
5.13101E+06 4.10915E-05
5.13422E+06 4.10698E-05
5.13743E+06 4.10481E-05
5.14064E+06 4.10264E-05
5.14385E+06 4.10048E-05
5.14707E+06 4.09831E-05
5.15029E+06 4.09614E-05
5.15351E+06 4.09398E-05
5.15674E+06 4.09181E-05
5.15996E+06 4.08965E-05
5.16320E+06 4.08748E-05
5.16643E+06 4.08532E-05
5.16967E+06 4.08315E-05
5.17291E+06 4.08099E-05
5.17697E+06 4.07829E-05
5.18100E+06 4.07560E-05
5.18184E+06 4.07505E-05
5.18672E+06 4.07180E-05
5.19161E+06 4.06856E-05
5.19650E+06 4.06532E-05
5.20140E+06 4.06209E-05
5.20631E+06 4.05885E-05
5.21122E+06 4.05561E-05
5.21614E+06 4.05238E-05
5.22107E+06 4.04914E-05
5.22601E+06 4.04591E-05
5.23095E+06 4.04268E-05
5.23590E+06 4.03944E-05
5.24086E+06 4.03621E-05
5.24582E+06 4.03298E-05
5.25079E+06 4.02976E-05
5.25577E+06 4.02653E-05
5.26076E+06 4.02330E-05
5.26575E+06 4.02007E-05
5.27075E+06 4.01685E-05
5.27575E+06 4.01363E-05
5.28077E+06 4.01041E-05
5.28579E+06 4.00718E-05
5.29082E+06 4.00396E-05
5.29585E+06 4.00075E-05
5.30080E+06 3.99759E-05
5.30081E+06 3.99758E-05
5.30089E+06 3.99753E-05
5.30594E+06 3.99431E-05
5.31100E+06 3.99110E-05
5.31606E+06 3.98788E-05
5.32114E+06 3.98467E-05
5.32621E+06 3.98146E-05
5.33130E+06 3.97824E-05
5.33639E+06 3.97504E-05
5.34149E+06 3.97183E-05
5.34660E+06 3.96862E-05
5.35172E+06 3.96541E-05
5.35684E+06 3.96220E-05
5.36197E+06 3.95900E-05
5.36711E+06 3.95579E-05
5.37225E+06 3.95259E-05
5.37741E+06 3.94938E-05
5.38256E+06 3.94619E-05
5.38773E+06 3.94299E-05
5.39291E+06 3.93978E-05
5.39809E+06 3.93659E-05
5.40328E+06 3.93339E-05
5.40847E+06 3.93020E-05
5.41368E+06 3.92700E-05
5.41889E+06 3.92381E-05
5.42411E+06 3.92061E-05
5.42847E+06 3.91795E-05
5.43195E+06 3.91583E-05
5.43545E+06 3.91370E-05
5.43790E+06 3.91221E-05
5.43792E+06 3.91219E-05
5.43894E+06 3.91157E-05
5.44244E+06 3.90945E-05
5.44594E+06 3.90732E-05
5.44945E+06 3.90520E-05
5.45295E+06 3.90308E-05
5.45647E+06 3.90095E-05
5.45998E+06 3.89883E-05
5.46350E+06 3.89670E-05
5.46702E+06 3.89458E-05
5.47000E+06 3.89279E-05
5.47000E+06 3.89279E-05
5.47055E+06 3.89246E-05
5.47408E+06 3.89033E-05
5.47761E+06 3.88821E-05
5.48115E+06 3.88609E-05
5.48469E+06 3.88397E-05
5.48823E+06 3.88185E-05
5.49177E+06 3.87974E-05
5.49532E+06 3.87762E-05
5.49888E+06 3.87549E-05
5.50000E+06 3.87483E-05
5.50243E+06 3.87338E-05
5.50599E+06 3.87126E-05
5.50956E+06 3.86914E-05
5.51110E+06 3.86823E-05
5.51312E+06 3.86703E-05
5.51669E+06 3.86491E-05
5.52027E+06 3.86279E-05
5.52385E+06 3.86068E-05
5.52832E+06 3.85804E-05
5.53370E+06 3.85487E-05
5.53909E+06 3.85169E-05
5.54448E+06 3.84853E-05
5.54988E+06 3.84536E-05
5.55530E+06 3.84219E-05
5.56071E+06 3.83903E-05
5.56614E+06 3.83586E-05
5.57158E+06 3.83270E-05
5.57702E+06 3.82953E-05
5.58247E+06 3.82637E-05
5.58793E+06 3.82321E-05
5.59339E+06 3.82006E-05
5.59887E+06 3.81689E-05
5.60435E+06 3.81374E-05
5.60984E+06 3.81058E-05
5.61534E+06 3.80743E-05
5.62085E+06 3.80427E-05
5.62636E+06 3.80112E-05
5.63189E+06 3.79797E-05
5.63742E+06 3.79482E-05
5.64296E+06 3.79167E-05
5.64851E+06 3.78851E-05
5.65406E+06 3.78537E-05
5.65963E+06 3.78222E-05
5.66520E+06 3.77908E-05
5.67078E+06 3.77593E-05
5.67637E+06 3.77279E-05
5.68197E+06 3.76964E-05
5.68757E+06 3.76651E-05
5.69319E+06 3.76336E-05
5.69881E+06 3.76022E-05
5.70050E+06 3.75928E-05
5.70444E+06 3.75709E-05
5.71008E+06 3.75395E-05
5.71572E+06 3.75082E-05
5.72138E+06 3.74768E-05
5.72705E+06 3.74454E-05
5.73272E+06 3.74141E-05
5.73840E+06 3.73828E-05
5.74409E+06 3.73515E-05
5.74979E+06 3.73202E-05
5.75549E+06 3.72889E-05
5.76121E+06 3.72576E-05
5.76693E+06 3.72264E-05
5.77266E+06 3.71951E-05
5.77841E+06 3.71638E-05
5.78415E+06 3.71326E-05
5.78991E+06 3.71014E-05
5.79568E+06 3.70702E-05
5.80146E+06 3.70389E-05
5.80724E+06 3.70078E-05
5.81303E+06 3.69766E-05
5.81883E+06 3.69454E-05
5.82464E+06 3.69143E-05
5.83046E+06 3.68831E-05
5.83629E+06 3.68520E-05
5.84213E+06 3.68208E-05
5.84797E+06 3.67897E-05
5.84870E+06 3.67858E-05
5.84874E+06 3.67856E-05
5.85285E+06 3.67638E-05
5.85676E+06 3.67430E-05
5.86067E+06 3.67223E-05
5.86458E+06 3.67016E-05
5.86850E+06 3.66809E-05
5.87242E+06 3.66602E-05
5.87635E+06 3.66394E-05
5.88028E+06 3.66187E-05
5.88421E+06 3.65981E-05
5.88815E+06 3.65773E-05
5.89209E+06 3.65567E-05
5.89604E+06 3.65360E-05
5.89999E+06 3.65153E-05
5.90394E+06 3.64946E-05
5.90790E+06 3.64739E-05
5.91186E+06 3.64533E-05
5.91583E+06 3.64326E-05
5.91980E+06 3.64119E-05
5.92377E+06 3.63913E-05
5.92400E+06 3.63901E-05
5.92775E+06 3.63706E-05
5.93173E+06 3.63500E-05
5.93572E+06 3.63293E-05
5.93971E+06 3.63087E-05
5.94370E+06 3.62881E-05
5.94770E+06 3.62675E-05
5.94980E+06 3.62566E-05
5.94984E+06 3.62564E-05
5.95170E+06 3.62469E-05
5.95571E+06 3.62262E-05
5.95972E+06 3.62056E-05
5.96373E+06 3.61850E-05
5.96410E+06 3.61831E-05
5.96412E+06 3.61830E-05
5.96876E+06 3.61592E-05
5.97479E+06 3.61284E-05
5.98084E+06 3.60975E-05
5.98690E+06 3.60666E-05
5.99296E+06 3.60358E-05
5.99903E+06 3.60049E-05
6.00000E+06 3.60000E-05
6.00512E+06 3.59827E-05
6.01121E+06 3.59621E-05
6.01530E+06 3.59483E-05
6.01535E+06 3.59481E-05
6.01731E+06 3.59415E-05
6.02342E+06 3.59209E-05
6.02954E+06 3.59003E-05
6.03567E+06 3.58798E-05
6.04181E+06 3.58592E-05
6.04796E+06 3.58386E-05
6.05412E+06 3.58180E-05
6.06028E+06 3.57974E-05
6.06646E+06 3.57769E-05
6.07265E+06 3.57563E-05
6.07884E+06 3.57357E-05
6.08505E+06 3.57151E-05
6.09126E+06 3.56946E-05
6.09749E+06 3.56740E-05
6.10372E+06 3.56534E-05
6.10996E+06 3.56329E-05
6.11622E+06 3.56123E-05
6.12248E+06 3.55917E-05
6.12875E+06 3.55711E-05
6.13503E+06 3.55506E-05
6.14133E+06 3.55300E-05
6.14763E+06 3.55094E-05
6.15394E+06 3.54889E-05
6.16026E+06 3.54683E-05
6.16765E+06 3.54443E-05
6.16800E+06 3.54432E-05
6.17610E+06 3.54170E-05
6.18458E+06 3.53895E-05
6.19307E+06 3.53621E-05
6.20159E+06 3.53347E-05
6.20890E+06 3.53112E-05
6.21011E+06 3.53073E-05
6.21866E+06 3.52799E-05
6.22722E+06 3.52526E-05
6.23581E+06 3.52251E-05
6.24441E+06 3.51977E-05
6.25302E+06 3.51704E-05
6.26166E+06 3.51430E-05
6.27031E+06 3.51156E-05
6.27898E+06 3.50882E-05
6.28550E+06 3.50677E-05
6.28985E+06 3.50540E-05
6.29420E+06 3.50403E-05
6.29423E+06 3.50402E-05
6.29856E+06 3.50266E-05
6.30292E+06 3.50129E-05
6.30729E+06 3.49992E-05
6.31166E+06 3.49856E-05
6.31604E+06 3.49719E-05
6.32042E+06 3.49582E-05
6.32480E+06 3.49445E-05
6.32919E+06 3.49308E-05
6.33359E+06 3.49171E-05
6.33799E+06 3.49034E-05
6.34239E+06 3.48898E-05
6.34680E+06 3.48761E-05
6.35121E+06 3.48624E-05
6.35563E+06 3.48487E-05
6.36005E+06 3.48351E-05
6.36448E+06 3.48214E-05
6.36891E+06 3.48077E-05
6.37335E+06 3.47940E-05
6.37410E+06 3.47917E-05
6.37412E+06 3.47916E-05
6.37779E+06 3.47803E-05
6.38224E+06 3.47666E-05
6.38669E+06 3.47530E-05
6.39114E+06 3.47393E-05
6.39560E+06 3.47256E-05
6.40007E+06 3.47119E-05
6.40453E+06 3.46983E-05
6.40901E+06 3.46846E-05
6.41349E+06 3.46709E-05
6.41797E+06 3.46573E-05
6.42246E+06 3.46436E-05
6.42695E+06 3.46299E-05
6.43145E+06 3.46162E-05
6.43595E+06 3.46026E-05
6.44046E+06 3.45889E-05
6.44497E+06 3.45752E-05
6.44948E+06 3.45616E-05
6.45401E+06 3.45479E-05
6.45853E+06 3.45342E-05
6.46306E+06 3.45206E-05
6.46987E+06 3.45001E-05
6.47896E+06 3.44727E-05
6.48807E+06 3.44454E-05
6.49720E+06 3.44181E-05
6.50000E+06 3.44097E-05
6.50634E+06 3.43908E-05
6.50970E+06 3.43807E-05
6.51551E+06 3.43634E-05
6.52470E+06 3.43361E-05
6.53390E+06 3.43088E-05
6.54313E+06 3.42815E-05
6.55190E+06 3.42556E-05
6.55238E+06 3.42542E-05
6.56164E+06 3.42269E-05
6.57093E+06 3.41995E-05
6.58023E+06 3.41723E-05
6.58955E+06 3.41450E-05
6.59890E+06 3.41176E-05
6.60826E+06 3.40904E-05
6.61765E+06 3.40630E-05
6.62705E+06 3.40358E-05
6.63648E+06 3.40085E-05
6.64592E+06 3.39812E-05
6.65302E+06 3.39607E-05
6.65776E+06 3.39471E-05
6.66250E+06 3.39334E-05
6.66725E+06 3.39198E-05
6.67200E+06 3.39061E-05
6.67676E+06 3.38925E-05
6.68152E+06 3.38789E-05
6.68629E+06 3.38652E-05
6.69106E+06 3.38516E-05
6.69584E+06 3.38380E-05
6.70063E+06 3.38243E-05
6.70190E+06 3.38207E-05
6.70194E+06 3.38206E-05
6.70541E+06 3.38107E-05
6.71021E+06 3.37970E-05
6.71501E+06 3.37834E-05
6.71981E+06 3.37698E-05
6.72462E+06 3.37561E-05
6.72944E+06 3.37425E-05
6.73425E+06 3.37289E-05
6.73908E+06 3.37152E-05
6.74391E+06 3.37016E-05
6.74995E+06 3.36846E-05
6.75722E+06 3.36641E-05
6.76450E+06 3.36437E-05
6.76710E+06 3.36364E-05
6.76714E+06 3.36363E-05
6.77178E+06 3.36232E-05
6.77909E+06 3.36028E-05
6.78640E+06 3.35823E-05
6.79372E+06 3.35619E-05
6.79920E+06 3.35466E-05
6.79922E+06 3.35466E-05
6.80106E+06 3.35414E-05
6.80840E+06 3.35210E-05
6.81576E+06 3.35006E-05
6.82314E+06 3.34801E-05
6.83052E+06 3.34597E-05
6.83792E+06 3.34393E-05
6.84532E+06 3.34189E-05
6.85274E+06 3.33984E-05
6.86018E+06 3.33780E-05
6.86762E+06 3.33576E-05
6.87508E+06 3.33371E-05
6.88254E+06 3.33167E-05
6.88740E+06 3.33035E-05
6.89003E+06 3.32963E-05
6.89752E+06 3.32759E-05
6.90502E+06 3.32555E-05
6.91254E+06 3.32350E-05
6.92007E+06 3.32146E-05
6.92761E+06 3.31942E-05
6.93517E+06 3.31738E-05
6.94274E+06 3.31534E-05
6.95032E+06 3.31329E-05
6.95791E+06 3.31125E-05
6.96551E+06 3.30921E-05
6.97313E+06 3.30717E-05
6.98076E+06 3.30513E-05
6.98840E+06 3.30309E-05
6.99606E+06 3.30105E-05
7.00000E+06 3.30000E-05
7.00372E+06 3.29687E-05
7.01140E+06 3.29043E-05
7.01470E+06 3.28766E-05
7.01910E+06 3.28398E-05
7.02680E+06 3.27756E-05
7.03452E+06 3.27114E-05
7.04225E+06 3.26474E-05
7.04999E+06 3.25834E-05
7.05775E+06 3.25194E-05
7.06682E+06 3.24450E-05
7.07140E+06 3.24075E-05
7.07720E+06 3.23601E-05
7.08760E+06 3.22753E-05
7.09803E+06 3.21907E-05
7.10848E+06 3.21063E-05
7.11896E+06 3.20219E-05
7.12310E+06 3.19887E-05
7.12311E+06 3.19886E-05
7.12946E+06 3.19378E-05
7.13998E+06 3.18538E-05
7.15052E+06 3.17700E-05
7.15330E+06 3.17480E-05
7.15333E+06 3.17478E-05
7.16109E+06 3.16863E-05
7.17168E+06 3.16028E-05
7.18230E+06 3.15195E-05
7.19293E+06 3.14363E-05
7.19760E+06 3.13999E-05
7.19762E+06 3.13998E-05
7.20360E+06 3.13533E-05
7.21428E+06 3.12704E-05
7.22499E+06 3.11877E-05
7.23573E+06 3.11051E-05
7.24514E+06 3.10330E-05
7.25322E+06 3.09713E-05
7.26132E+06 3.09097E-05
7.26943E+06 3.08481E-05
7.27755E+06 3.07867E-05
7.27960E+06 3.07712E-05
7.28569E+06 3.07253E-05
7.29384E+06 3.06640E-05
7.30200E+06 3.06029E-05
7.31018E+06 3.05418E-05
7.31837E+06 3.04808E-05
7.32658E+06 3.04198E-05
7.33480E+06 3.03590E-05
7.34303E+06 3.02983E-05
7.35128E+06 3.02376E-05
7.35954E+06 3.01770E-05
7.36630E+06 3.01276E-05
7.36781E+06 3.01166E-05
7.37610E+06 3.00562E-05
7.38441E+06 2.99958E-05
7.39272E+06 2.99356E-05
7.40105E+06 2.98755E-05
7.40940E+06 2.98154E-05
7.41776E+06 2.97554E-05
7.42613E+06 2.96956E-05
7.43452E+06 2.96358E-05
7.44292E+06 2.95761E-05
7.45134E+06 2.95164E-05
7.46259E+06 2.94370E-05
7.47668E+06 2.93381E-05
7.49081E+06 2.92393E-05
7.50000E+06 2.91754E-05
7.50498E+06 2.91408E-05
7.51919E+06 2.90426E-05
7.53345E+06 2.89445E-05
7.54774E+06 2.88467E-05
7.55570E+06 2.87925E-05
7.56208E+06 2.87491E-05
7.57645E+06 2.86519E-05
7.59087E+06 2.85548E-05
7.60533E+06 2.84579E-05
7.61983E+06 2.83613E-05
7.63437E+06 2.82649E-05
7.64895E+06 2.81688E-05
7.65600E+06 2.81225E-05
7.65604E+06 2.81223E-05
7.66358E+06 2.80729E-05
7.67825E+06 2.79772E-05
7.69296E+06 2.78817E-05
7.70771E+06 2.77865E-05
7.72250E+06 2.76916E-05
7.73734E+06 2.75968E-05
7.75222E+06 2.75023E-05
7.76715E+06 2.74080E-05
7.78211E+06 2.73140E-05
7.79712E+06 2.72202E-05
7.81218E+06 2.71266E-05
7.83484E+06 2.69867E-05
7.86522E+06 2.68008E-05
7.89577E+06 2.66160E-05
7.92650E+06 2.64320E-05
7.95741E+06 2.62490E-05
7.98850E+06 2.60669E-05
8.00000E+06 2.60000E-05
8.01978E+06 2.63008E-05
8.05124E+06 2.67847E-05
8.08288E+06 2.72785E-05
8.11472E+06 2.77826E-05
8.14674E+06 2.82969E-05
8.17895E+06 2.88217E-05
8.21136E+06 2.93575E-05
8.24396E+06 2.99043E-05
8.27676E+06 3.04625E-05
8.30975E+06 3.10321E-05
8.34294E+06 3.16136E-05
8.37633E+06 3.22072E-05
8.40993E+06 3.28134E-05
8.44372E+06 3.34319E-05
8.47773E+06 3.40637E-05
8.50000E+06 3.44825E-05
8.51193E+06 3.47085E-05
8.54635E+06 3.53670E-05
8.58098E+06 3.60394E-05
8.61582E+06 3.67260E-05
8.65087E+06 3.74270E-05
8.68614E+06 3.81430E-05
8.72162E+06 3.88741E-05
8.75733E+06 3.96210E-05
8.76890E+06 3.98654E-05
8.79325E+06 4.03836E-05
8.82940E+06 4.11626E-05
8.86577E+06 4.19583E-05
8.90237E+06 4.27712E-05
8.93919E+06 4.36013E-05
8.97625E+06 4.44496E-05
9.00000E+06 4.50000E-05
9.01354E+06 4.50415E-05
9.05106E+06 4.51562E-05
9.08882E+06 4.52715E-05
9.12681E+06 4.53873E-05
9.16505E+06 4.55037E-05
9.20353E+06 4.56207E-05
9.24225E+06 4.57381E-05
9.28122E+06 4.58562E-05
9.32043E+06 4.59747E-05
9.35001E+06 4.60641E-05
9.36980E+06 4.61238E-05
9.38966E+06 4.61836E-05
9.40959E+06 4.62436E-05
9.42957E+06 4.63038E-05
9.45967E+06 4.63942E-05
9.50000E+06 4.65153E-05
9.50003E+06 4.65154E-05
9.54065E+06 4.66371E-05
9.58153E+06 4.67594E-05
9.62268E+06 4.68823E-05
9.66409E+06 4.70058E-05
9.70577E+06 4.71299E-05
9.74773E+06 4.72546E-05
9.78996E+06 4.73799E-05
9.83246E+06 4.75058E-05
9.87525E+06 4.76323E-05
9.93995E+06 4.78232E-05
1.00000E+07 4.80000E-05
1.00272E+07 4.80000E-05
1.01157E+07 4.80000E-05
1.02053E+07 4.80000E-05
1.02961E+07 4.80000E-05
1.03881E+07 4.80000E-05
1.04814E+07 4.80000E-05
1.05760E+07 4.80000E-05
1.06718E+07 4.80000E-05
1.07690E+07 4.80000E-05
1.08675E+07 4.80000E-05
1.09674E+07 4.80000E-05
1.10000E+07 4.80000E-05
1.10686E+07 4.94109E-05
1.11713E+07 5.15839E-05
1.12754E+07 5.38624E-05
1.13810E+07 5.62537E-05
1.14881E+07 5.87633E-05
1.15150E+07 5.94073E-05
1.15154E+07 5.94162E-05
1.15967E+07 6.13971E-05
1.17069E+07 6.41635E-05
1.18187E+07 6.70692E-05
1.19321E+07 7.01211E-05
1.20000E+07 7.20000E-05
1.20471E+07 7.26699E-05
1.21638E+07 7.43453E-05
1.22823E+07 7.60690E-05
1.24024E+07 7.78394E-05
1.25244E+07 7.96618E-05
1.26482E+07 8.15361E-05
1.27640E+07 8.33121E-05
1.27644E+07 8.33179E-05
1.27738E+07 8.34634E-05
1.29014E+07 8.54480E-05
1.30000E+07 8.70000E-05
1.30308E+07 8.85265E-05
1.31623E+07 9.53074E-05
1.32957E+07 0.000102640
1.34313E+07 0.000110588
1.35689E+07 0.000119192
1.37086E+07 0.000128513
1.38506E+07 0.000138625
1.39947E+07 0.000149583
1.40000E+07 0.000150000
1.41412E+07 0.000152069
1.42899E+07 0.000154257
1.44411E+07 0.000156490
1.45000E+07 0.000157362
1.45947E+07 0.000158767
1.47507E+07 0.000161089
1.49094E+07 0.000163460
1.50705E+07 0.000165876
1.52344E+07 0.000168344
1.54009E+07 0.000170861
1.55703E+07 0.000173432
1.57424E+07 0.000176055
1.59175E+07 0.000178734
1.60000E+07 0.000180000
1.60955E+07 0.000183472
1.62765E+07 0.000190178
1.64606E+07 0.000197170
1.66479E+07 0.000204464
1.68385E+07 0.000212074
1.70324E+07 0.000220014
1.72296E+07 0.000228297
1.74304E+07 0.000236949
1.75000E+07 0.000240000
1.76347E+07 0.000242134
1.78426E+07 0.000245432
1.80543E+07 0.000248797
1.82698E+07 0.000252228
1.84892E+07 0.000255728
1.87127E+07 0.000259300
1.89403E+07 0.000262945
1.91720E+07 0.000266661
1.94081E+07 0.000270456
1.96487E+07 0.000274330
2.00000E+07 0.000280000
2.00000E+07 0.00000
2.03471E+07 0.00000
2.10000E+07 0.00000
2.10237E+07 0.00000
2.16942E+07 0.00000
2.17391E+07 0.00000
2.20000E+07 0.00000
2.24207E+07 0.00000
2.30000E+07 0.00000
2.40000E+07 0.00000
2.50000E+07 0.00000
2.54924E+07 0.00000
2.57430E+07 0.00000
2.60000E+07 0.00000
2.65458E+07 0.00000
2.68175E+07 0.00000
2.70000E+07 0.00000
2.74676E+07 0.00000
2.80000E+07 0.00000
2.87354E+07 0.00000
2.90000E+07 0.00000
2.93482E+07 0.00000
3.00000E+07 0.00000
3.10000E+07 0.00000
3.11386E+07 0.00000
