Ag-107(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
5291.80 4.96175
5291.84 7.34019
5291.88 11.6387
5291.92 19.8178
5291.96 31.8161
5292.00 39.6225
5292.04 31.8162
5292.08 19.8179
5292.12 11.6387
5292.16 7.26647
5292.21 4.87731
5292.25 3.49694
5292.33 2.00890
5292.42 1.30354
5292.59 0.673698
5292.76 0.413499
5293.10 0.204155
5293.44 0.124371
5294.81 0.0413491
5297.54 0.0182681
5303.00 0.0118717
5308.46 0.0140908
5311.19 0.0277376
5312.56 0.0786002
5312.90 0.127923
5313.24 0.256923
5313.41 0.419388
5313.58 0.809635
5313.67 1.25765
5313.76 2.18694
5313.80 3.08893
5313.84 4.59012
5313.88 7.42110
5313.93 12.8058
5313.96 20.5598
5314.00 25.6014
5314.04 20.5599
5314.07 12.8060
5314.10 9.17605
5314.13 6.74476
5314.18 3.95476
5314.23 2.55129
5314.28 1.76913
5314.38 0.982391
5314.48 0.625827
5314.68 0.318650
5314.88 0.195273
5315.68 0.0619832
5317.29 0.0262975
5320.50 0.0240374
5322.10 0.0332578
5323.71 0.0615573
5324.51 0.100683
5325.31 0.208027
5325.71 0.351035
5326.11 0.726781
5326.31 1.20182
5326.41 1.63468
5326.51 2.35093
5326.62 3.67722
5326.67 4.78383
5326.72 6.45954
5326.77 9.15020
5326.82 13.7947
5326.87 22.5022
5326.89 29.6755
5326.92 40.0986
5326.96 64.2446
5327.00 80.1902
5327.04 64.2448
5327.08 40.0990
5327.12 27.4091
5327.15 19.2548
5327.18 14.0451
5327.22 10.6076
5327.28 6.58661
5327.35 4.47779
5327.41 3.21632
5327.48 2.41819
5327.61 1.51203
5327.87 0.750222
5328.14 0.448675
5328.66 0.215471
5329.19 0.128755
5330.24 0.0646267
5331.29 0.0419274
5335.50 0.0241375
5337.60 0.0282771
5339.71 0.0456007
5340.76 0.0704976
5341.81 0.139850
5342.34 0.233141
5342.86 0.483401
5343.13 0.806490
5343.26 1.11015
5343.39 1.62137
5343.52 2.59929
5343.59 3.45560
5343.65 4.78223
5343.72 7.06709
5343.78 11.2760
5343.82 14.8997
5343.85 20.3717
5343.88 28.8967
5343.91 42.0923
5343.96 67.1200
5344.00 84.1743
5344.04 67.1202
5344.09 42.0927
5344.11 30.2194
5344.14 22.0993
5344.17 16.6257
5344.20 12.8566
5344.26 8.24815
5344.32 5.69519
5344.38 4.15322
5344.43 3.15702
5344.55 1.99681
5344.67 1.37536
5344.78 1.00520
5345.01 0.606910
5345.48 0.293578
5345.94 0.176245
5346.87 0.0887726
5347.79 0.0575665
5349.65 0.0361950
5351.50 0.0308093
5353.35 0.0315892
5355.21 0.0384209
5357.06 0.0676372
5357.99 0.158651
5358.22 0.240877
5358.45 0.442174
5358.57 0.677486
5358.68 1.19143
5358.80 2.63957
5358.86 4.50637
5358.91 8.51773
5358.96 13.5710
5359.00 16.9929
5359.04 13.5716
5359.09 8.51887
5359.13 5.33077
5359.17 3.49910
5359.25 1.79533
5359.34 1.07701
5359.42 0.724398
5359.59 0.401392
5359.75 0.265132
5360.42 0.116433
5361.76 0.0881506
5363.09 0.106562
5364.43 0.152676
5365.10 0.192879
5365.76 0.254191
5366.43 0.353430
5367.10 0.528780
5367.77 0.882436
5368.10 1.21203
5368.44 1.76875
5368.77 2.81784
5368.94 3.72748
5369.10 5.14983
5369.19 6.18599
5369.27 7.53900
5369.36 9.39398
5369.44 11.9466
5369.52 15.6582
5369.61 21.0964
5369.69 29.3551
5369.77 41.9134
5369.89 67.1547
5370.00 83.7785
5370.06 78.7320
5370.12 66.9177
5370.23 41.9104
5370.31 29.1095
5370.40 20.7780
5370.48 15.3415
5370.57 11.7294
5370.74 7.38969
5370.91 5.04294
5371.08 3.64787
5371.24 2.75651
5371.58 1.72941
5371.92 1.18357
5372.26 0.861756
5372.60 0.655936
5372.94 0.516501
5373.61 0.345119
5374.29 0.248226
5374.96 0.188201
5375.64 0.148567
5376.99 0.101440
5378.35 0.0761268
5379.70 0.0616844
5381.05 0.0536436
5383.76 0.0507434
5385.11 0.0565346
5386.46 0.0711737
5387.81 0.106139
5388.49 0.141800
5389.17 0.206679
5389.84 0.342649
5390.18 0.473846
5390.52 0.704090
5390.86 1.16431
5391.03 1.58923
5391.19 2.29974
5391.36 3.61797
5391.45 4.75065
5391.53 6.47172
5391.62 9.33009
5391.66 11.4602
5391.70 14.3600
5391.74 18.5235
5391.79 24.3708
5391.83 32.9046
5391.87 45.6075
5391.90 58.3339
5391.94 72.7926
5392.00 91.2215
5392.03 85.6325
5392.07 72.7910
5392.13 45.6057
5392.18 31.4751
5392.23 22.4716
5392.28 16.4993
5392.32 12.5893
5392.42 7.89567
5392.52 5.37328
5392.61 3.88000
5392.71 2.92866
5392.90 1.83942
5393.10 1.25951
5393.29 0.917062
5393.49 0.698359
5393.68 0.550958
5394.07 0.368979
5394.45 0.266061
5394.84 0.202101
5395.23 0.159656
5396.00 0.108548
5396.78 0.0801992
5398.33 0.0514879
5399.88 0.0381276
5401.42 0.0310626
5404.52 0.0251022
5407.62 0.0247958
5410.72 0.0303068
5413.82 0.0590956
5414.59 0.0861509
5415.37 0.158170
5415.75 0.252763
5416.14 0.499202
5416.34 0.808911
5416.53 1.55294
5416.63 2.39953
5416.72 4.17604
5416.77 5.90297
5416.82 8.79525
5416.87 14.1035
5416.92 24.3718
5416.96 39.1142
5417.00 48.6945
5417.04 39.1146
5417.08 24.3725
5417.12 16.4292
5417.15 11.3610
5417.19 8.19220
5417.22 6.18438
5417.29 3.82029
5417.36 2.57955
5417.50 1.40037
5417.64 0.881970
5417.91 0.451547
5418.19 0.282629
5418.74 0.153872
5419.29 0.108198
5420.40 0.0797949
5421.50 0.0782324
5422.61 0.0910580
5423.71 0.127173
5424.27 0.170294
5424.82 0.276223
5425.09 0.407744
5425.37 0.736645
5425.51 1.13284
5425.65 2.04521
5425.72 3.02331
5425.78 4.93453
5425.82 6.66312
5425.85 9.30966
5425.89 13.8088
5425.92 21.3332
5425.96 33.9380
5426.00 42.5468
5426.04 33.9406
5426.08 21.3384
5426.10 15.4129
5426.13 11.3373
5426.18 6.67492
5426.23 4.33916
5426.29 3.04177
5426.39 1.75026
5426.49 1.16075
5426.70 0.661294
5426.91 0.466594
5427.32 0.328499
5427.74 0.296444
5428.57 0.334249
5429.40 0.464846
5430.23 0.753942
5430.64 1.02838
5431.06 1.49446
5431.27 1.85990
5431.47 2.37557
5431.68 3.14316
5431.89 4.33914
5431.99 5.20945
5432.10 6.36155
5432.20 7.92512
5432.30 10.0833
5432.41 13.2171
5432.51 17.8812
5432.62 25.0150
5432.72 35.8200
5432.86 57.3203
5433.00 71.6589
5433.14 57.3166
5433.28 35.8158
5433.44 20.7892
5433.60 12.9623
5433.76 8.69249
5433.92 6.19389
5434.08 4.60962
5434.24 3.55596
5434.55 2.29615
5434.87 1.59979
5435.19 1.17858
5435.82 0.715211
5436.46 0.480292
5437.09 0.345162
5437.73 0.260396
5438.36 0.203755
5439.63 0.135120
5440.90 0.0966888
5442.17 0.0730185
5443.44 0.0574137
5445.98 0.0387812
5448.52 0.0285410
5451.06 0.0223750
5453.60 0.0184541
5458.68 0.0143219
5463.76 0.0135600
5468.84 0.0203863
5471.38 0.0496091
5472.02 0.0787586
5472.65 0.158013
5472.97 0.262503
5473.29 0.532973
5473.45 0.869110
5473.61 1.66821
5473.69 2.56250
5473.76 4.36164
5473.80 6.05286
5473.84 8.76350
5473.88 13.6265
5473.92 22.2548
5473.96 35.5464
5474.00 44.4992
5474.04 35.5466
5474.08 22.2551
5474.12 12.5541
5474.17 7.69887
5474.22 5.06685
5474.26 3.58259
5474.36 2.03420
5474.45 1.31048
5474.63 0.671778
5474.82 0.409310
5475.19 0.201176
5475.56 0.122262
5476.30 0.0631346
5477.04 0.0420496
5480.00 0.0252050
5482.96 0.0424921
5484.44 0.116411
5484.81 0.188020
5485.18 0.376150
5485.37 0.613052
5485.55 1.18934
5485.65 1.85230
5485.74 3.24078
5485.78 4.62011
5485.83 6.96519
5485.88 11.3718
5485.90 15.0110
5485.92 20.3789
5485.96 32.4432
5486.00 40.7400
5486.04 32.4434
5486.08 20.3793
5486.11 13.1115
5486.15 8.80410
5486.18 6.21480
5486.22 4.62090
5486.29 2.79602
5486.35 1.86335
5486.49 0.995458
5486.63 0.620555
5486.91 0.312330
5487.18 0.193002
5487.74 0.102272
5488.29 0.0699338
5490.50 0.0477747
5492.71 0.0908497
5493.26 0.135024
5493.82 0.252095
5494.09 0.403517
5494.37 0.787846
5494.51 1.25378
5494.65 2.32784
5494.71 3.47745
5494.78 5.71633
5494.82 7.73307
5494.85 10.8072
5494.89 16.0011
5494.92 24.5554
5494.96 39.3623
5495.00 49.0674
5495.04 39.3631
5495.08 24.5570
5495.11 16.7886
5495.14 11.9009
5495.17 8.66264
5495.20 6.59125
5495.26 4.11453
5495.32 2.81473
5495.44 1.54868
5495.56 0.985855
5495.81 0.514429
5496.05 0.330418
5496.53 0.192505
5497.02 0.147712
5497.99 0.135151
5498.96 0.170780
5499.93 0.268845
5500.41 0.368352
5500.90 0.546005
5501.38 0.906402
5501.63 1.24421
5501.87 1.81379
5502.11 2.89528
5502.23 3.83247
5502.35 5.30136
5502.47 7.77725
5502.54 9.71139
5502.60 12.3695
5502.66 16.2696
5502.72 21.9907
5502.78 30.9178
5502.84 44.5653
5502.92 71.3834
5503.00 89.1150
5503.04 83.7816
5503.08 71.3813
5503.16 44.5631
5503.24 28.1809
5503.32 18.7407
5503.39 13.1360
5503.47 9.63597
5503.62 5.74016
5503.77 3.79316
5503.93 2.68038
5504.08 1.99618
5504.38 1.22808
5504.69 0.832226
5504.99 0.602294
5505.30 0.457210
5505.60 0.359954
5506.21 0.242056
5506.82 0.176524
5507.43 0.137037
5508.04 0.112281
5509.26 0.0888435
5510.48 0.0962679
5511.09 0.124479
5511.70 0.212625
5512.01 0.332518
5512.31 0.646030
5512.47 1.03568
5512.62 1.94842
5512.69 2.94794
5512.77 4.95023
5512.81 6.77611
5512.85 9.73269
5512.88 14.7907
5512.92 23.8871
5512.96 38.2581
5513.00 47.7414
5513.04 38.2580
5513.08 23.8867
5513.12 14.1137
5513.16 8.97707
5513.21 6.05463
5513.25 4.35659
5513.33 2.53121
5513.42 1.65619
5513.59 0.867692
5513.76 0.538026
5514.09 0.272618
5514.43 0.170954
5515.11 0.0933778
5515.79 0.0649222
5518.49 0.0425971
5519.85 0.0519315
5521.20 0.0887251
5521.88 0.141585
5522.55 0.286920
5522.89 0.478113
5523.23 0.968454
5523.40 1.56687
5523.57 2.95537
5523.65 4.46354
5523.74 7.38878
5523.78 10.0670
5523.82 14.2184
5523.86 21.0813
5523.91 32.6889
5523.95 52.2407
5524.00 65.3453
5524.05 52.2406
5524.09 32.6889
5524.13 23.5575
5524.16 17.3684
5524.22 10.2233
5524.28 6.60766
5524.34 4.58507
5524.47 2.54656
5524.59 1.61765
5524.84 0.816246
5525.09 0.493223
5525.59 0.238394
5526.08 0.142485
5527.08 0.0702625
5528.07 0.0437965
5532.05 0.0167529
5536.03 0.0113500
5540.01 0.00974627
5547.96 0.0131835
5551.94 0.0323599
5552.94 0.0519025
5553.93 0.105901
5554.43 0.178602
5554.92 0.373134
5555.17 0.624649
5555.42 1.25499
5555.55 2.01264
5555.67 3.70048
5555.73 5.44586
5555.79 8.70289
5555.83 11.4590
5555.86 15.5956
5555.89 21.9940
5555.92 32.1346
5555.96 51.2858
5556.00 64.2639
5556.04 51.2860
5556.08 32.1349
5556.11 22.2522
5556.14 15.7611
5556.17 11.5676
5556.21 8.77666
5556.27 5.48350
5556.33 3.72195
5556.45 2.02149
5556.58 1.26375
5556.83 0.627896
5557.07 0.376171
5557.57 0.180323
5558.06 0.107280
5559.05 0.0530374
5560.04 0.0336064
5564.00 0.0159895
5567.96 0.0199488
5569.94 0.0452022
5570.93 0.137507
5571.18 0.224691
5571.43 0.444325
5571.55 0.708659
5571.68 1.30836
5571.74 1.93769
5571.80 3.13304
5571.86 5.73637
5571.89 8.22435
5571.92 12.1563
5571.96 19.3676
5572.00 24.3118
5572.04 19.3677
5572.08 12.1565
5572.12 6.79539
5572.17 4.16332
5572.26 1.93803
5572.36 1.10244
5572.45 0.712171
5572.63 0.367930
5572.82 0.226549
5573.56 0.0721988
5575.04 0.0299222
5578.00 0.0251511
5580.96 0.0562534
5581.70 0.0885643
5582.44 0.176885
5582.81 0.293779
5583.18 0.600350
5583.36 0.985058
5583.55 1.91535
5583.64 2.97732
5583.73 5.17806
5583.78 7.33772
5583.83 10.9584
5583.87 17.6196
5583.92 30.5105
5583.96 49.0257
5584.00 61.0080
5584.04 49.0259
5584.08 30.5109
5584.11 21.9371
5584.14 16.1303
5584.19 9.45916
5584.24 6.10028
5584.30 4.22747
5584.41 2.35498
5584.51 1.49478
5584.73 0.756907
5584.95 0.458824
5585.38 0.224932
5585.81 0.137436
5586.68 0.0724824
5587.54 0.0496768
5591.00 0.0331399
5594.46 0.0508169
5596.19 0.109763
5596.62 0.164049
5597.06 0.305168
5597.27 0.483545
5597.49 0.923345
5597.60 1.43524
5597.70 2.54884
5597.76 3.66241
5597.81 5.65961
5597.87 9.62705
5597.89 13.0815
5597.92 18.2064
5597.96 29.2106
5598.00 36.3526
5598.04 29.2112
5598.08 18.2076
5598.13 10.6332
5598.17 6.67902
5598.22 4.47233
5598.26 3.20426
5598.35 1.85835
5598.44 1.21489
5598.63 0.646972
5598.81 0.413648
5599.17 0.228641
5599.53 0.160341
5600.99 0.104960
5602.44 0.121084
5603.89 0.171025
5604.62 0.215385
5605.34 0.283019
5606.07 0.392108
5606.80 0.583398
5607.52 0.964752
5607.89 1.31453
5608.25 1.89561
5608.43 2.34284
5608.61 2.96294
5608.79 3.86690
5608.98 5.23434
5609.16 7.45632
5609.25 9.10794
5609.34 11.3041
5609.43 14.3572
5609.52 18.6524
5609.61 24.7846
5609.70 33.3784
5609.85 53.5222
5610.00 66.8514
5610.08 62.8819
5610.15 53.3757
5610.30 33.3752
5610.47 19.3383
5610.64 12.0434
5610.81 8.06986
5610.98 5.73557
5611.14 4.26780
5611.31 3.29182
5611.65 2.12248
5611.99 1.47886
5612.33 1.08856
5613.00 0.660396
5613.68 0.443573
5614.36 0.319014
5615.03 0.241002
5615.71 0.189039
5617.06 0.126209
5618.41 0.0913444
5619.76 0.0701593
5621.11 0.0565512
5623.82 0.0416105
5626.52 0.0367873
5629.22 0.0490727
5630.57 0.106609
5630.91 0.162654
5631.25 0.309433
5631.42 0.493270
5631.59 0.936673
5631.67 1.44163
5631.76 2.48270
5631.80 3.47175
5631.84 5.14570
5631.88 8.19473
5631.92 14.1382
5631.96 22.5197
5632.00 28.2475
5632.04 22.5199
5632.08 14.1385
5632.12 7.81378
5632.17 4.75010
5632.21 3.13842
5632.26 2.21335
5632.35 1.26459
5632.44 0.818841
5632.63 0.430147
5632.81 0.271118
5633.18 0.145698
5633.55 0.0987344
5635.02 0.0548398
5636.49 0.0546937
5637.96 0.0693540
5639.44 0.106949
5640.17 0.145292
5640.91 0.214787
5641.64 0.359544
5642.01 0.498915
5642.38 0.742812
5642.75 1.22837
5642.93 1.67483
5643.12 2.41803
5643.30 3.78759
5643.39 4.94766
5643.48 6.71843
5643.58 9.59329
5643.62 11.7376
5643.67 14.6348
5643.71 18.6415
5643.76 24.3074
5643.81 32.4469
5643.85 44.0219
5643.93 70.4748
5644.00 88.0498
5644.04 82.8815
5644.07 70.4731
5644.15 44.0201
5644.20 31.6138
5644.25 23.1696
5644.30 17.4616
5644.35 13.5217
5644.45 8.69196
5644.55 6.00922
5644.65 4.38591
5644.75 3.33580
5644.95 2.11555
5645.15 1.45695
5645.35 1.06607
5645.75 0.642341
5646.14 0.430768
5646.54 0.310338
5646.94 0.235424
5647.34 0.185750
5648.14 0.126218
5648.94 0.0937169
5649.74 0.0745380
5650.53 0.0629592
5652.13 0.0539912
5653.73 0.0650525
5654.53 0.0891167
5655.32 0.160841
5655.72 0.258306
5656.12 0.517286
5656.32 0.846782
5656.52 1.64942
5656.62 2.57687
5656.72 4.56296
5656.77 6.51218
5656.82 9.93172
5656.87 16.4929
5656.90 22.0110
5656.92 29.6295
5656.96 47.5593
5657.00 59.2390
5657.04 47.5593
5657.08 29.6296
5657.13 17.0538
5657.17 10.6035
5657.22 7.10036
5657.27 5.04629
5657.36 2.88413
5657.45 1.86560
5657.64 0.961507
5657.82 0.588153
5658.19 0.290888
5658.56 0.177606
5659.30 0.0920850
5660.04 0.0609848
5663.00 0.0338209
5665.96 0.0563559
5666.70 0.0846333
5667.44 0.163024
5667.81 0.267094
5668.18 0.539282
5668.36 0.879121
5668.55 1.69428
5668.64 2.61535
5668.73 4.49798
5668.78 6.26779
5668.82 9.22804
5668.87 14.5267
5668.91 24.4399
5668.96 39.0491
5669.00 48.8456
5669.04 39.0492
5669.09 24.4401
5669.13 15.1623
5669.17 9.93548
5669.21 6.83793
5669.26 4.98582
5669.34 2.94208
5669.42 1.93891
5669.59 1.01875
5669.76 0.628613
5670.10 0.312001
5670.44 0.190394
5671.12 0.0981812
5671.79 0.0650060
5674.50 0.0399472
5675.86 0.0485498
5677.21 0.0815512
5677.89 0.128205
5678.56 0.255984
5678.90 0.424638
5679.24 0.861334
5679.41 1.40163
5679.58 2.68136
5679.66 4.10683
5679.75 6.96248
5679.79 9.67102
5679.83 14.0290
5679.87 21.6116
5679.92 35.5172
5679.96 56.6258
5680.00 71.0169
5680.04 56.6260
5680.08 35.5177
5680.12 23.6326
5680.15 16.4174
5680.19 11.8805
5680.22 8.92191
5680.29 5.46579
5680.36 3.68578
5680.49 1.98314
5680.63 1.23659
5680.91 0.617504
5681.18 0.374353
5681.73 0.188084
5682.27 0.120500
5683.37 0.0750629
5684.46 0.0681055
5685.56 0.0841149
5686.66 0.146366
5687.20 0.232265
5687.75 0.454592
5688.02 0.726586
5688.30 1.35679
5688.44 2.03417
5688.57 3.35911
5688.64 4.54708
5688.71 6.39151
5688.78 9.41864
5688.85 14.5110
5688.92 23.2372
5689.00 29.0044
5689.08 23.2365
5689.15 14.5101
5689.25 8.21593
5689.34 5.02613
5689.43 3.33054
5689.52 2.35097
5689.61 1.74220
5689.71 1.34082
5689.89 0.863952
5690.07 0.603594
5690.26 0.446552
5690.63 0.275429
5690.99 0.188873
5691.36 0.139338
5692.10 0.0879658
5692.83 0.0634649
5693.57 0.0503081
5695.04 0.0389033
5696.51 0.0383185
5697.98 0.0513445
5699.45 0.131732
5699.82 0.211031
5700.19 0.420089
5700.37 0.683712
5700.56 1.32540
5700.65 2.05822
5700.74 3.60932
5700.79 5.11177
5700.83 7.70845
5700.88 12.5797
5700.92 21.9552
5700.96 35.0979
5701.00 43.8898
5701.04 35.0981
5701.08 21.9555
5701.10 16.1824
5701.13 12.0143
5701.18 7.13987
5701.23 4.64341
5701.28 3.25835
5701.38 1.83635
5701.47 1.17539
5701.67 0.603541
5701.87 0.370964
5702.27 0.187983
5702.66 0.119244
5704.25 0.0517901
5705.83 0.0442567
5707.42 0.0510850
5709.00 0.0735383
5710.59 0.138553
5711.38 0.223709
5712.17 0.439598
5712.57 0.698939
5712.77 0.926697
5712.96 1.28765
5713.16 1.90595
5713.36 3.08156
5713.46 4.09570
5713.56 5.64658
5713.66 8.10273
5713.76 12.0225
5713.88 19.2338
5714.00 23.9792
5714.12 19.1707
5714.25 11.9732
5714.38 7.17871
5714.51 4.59727
5714.64 3.13284
5714.76 2.25976
5714.89 1.69751
5715.02 1.32224
5715.28 0.865348
5715.54 0.611158
5715.80 0.456002
5716.32 0.284984
5716.84 0.198298
5717.35 0.148778
5718.39 0.0982766
5719.43 0.0757280
5720.46 0.0655804
5722.53 0.0647133
5724.60 0.0872824
5725.64 0.114257
5726.67 0.164972
5727.71 0.272797
5728.23 0.377672
5728.74 0.562159
5729.26 0.933778
5729.52 1.27910
5729.78 1.86049
5730.04 2.95045
5730.17 3.89485
5730.30 5.35183
5730.43 7.79913
5730.49 9.67449
5730.56 12.2241
5730.62 15.9049
5730.69 21.2067
5730.75 29.2721
5730.82 41.1559
5730.91 66.0197
5731.00 82.3719
5731.05 77.3693
5731.09 65.7324
5731.19 41.1536
5731.26 27.8020
5731.33 19.4982
5731.41 14.2082
5731.48 10.7240
5731.62 6.65459
5731.77 4.49845
5731.92 3.23359
5732.06 2.43281
5732.35 1.51811
5732.65 1.03704
5732.94 0.753871
5733.23 0.573451
5733.52 0.451556
5734.11 0.302111
5734.69 0.217858
5735.28 0.165745
5735.86 0.131373
5737.03 0.0905604
5738.20 0.0687230
5739.37 0.0563869
5740.53 0.0497277
5742.87 0.0486052
5744.04 0.0551595
5745.21 0.0707512
5746.38 0.107349
5746.96 0.144473
5747.54 0.211830
5748.13 0.352265
5748.42 0.487479
5748.71 0.723971
5749.00 1.19417
5749.15 1.62581
5749.30 2.34302
5749.44 3.66091
5749.52 4.77390
5749.59 6.46776
5749.66 9.20645
5749.73 13.9810
5749.77 17.8151
5749.81 23.0635
5749.84 30.7712
5749.88 41.6006
5749.91 53.0848
5749.94 66.4413
5750.00 83.1869
5750.03 78.2553
5750.06 66.4401
5750.12 41.5992
5750.18 25.2613
5750.24 16.2097
5750.31 11.0812
5750.37 7.98543
5750.43 6.00133
5750.49 4.66355
5750.62 3.03833
5750.74 2.13166
5750.86 1.57692
5751.11 0.963268
5751.36 0.650044
5751.61 0.469133
5752.10 0.279170
5752.60 0.186698
5753.10 0.134821
5754.09 0.0816784
5755.08 0.0563472
5756.07 0.0423116
5758.06 0.0281389
5760.04 0.0216213
5762.02 0.0183361
5765.99 0.0164699
5769.96 0.0194501
5771.94 0.0238447
5773.93 0.0325539
5775.91 0.0517689
5776.90 0.0709950
5777.89 0.105881
5778.89 0.179230
5779.38 0.250742
5779.88 0.377780
5780.37 0.636920
5780.62 0.881632
5780.87 1.30119
5781.12 2.11038
5781.24 2.82961
5781.37 3.98390
5781.49 5.99767
5781.55 7.61010
5781.61 9.93768
5781.68 13.4399
5781.74 18.9596
5781.77 22.9232
5781.80 28.0539
5781.83 34.7112
5781.86 43.0159
5781.90 54.9981
5781.93 68.7719
5782.00 86.0034
5782.04 80.9329
5782.07 68.7705
5782.14 43.0144
5782.19 31.0593
5782.23 22.9221
5782.32 13.5091
5782.42 8.73641
5782.51 6.06323
5782.60 4.43657
5782.69 3.38007
5782.88 2.14324
5783.06 1.47745
5783.24 1.07958
5783.61 0.648955
5783.98 0.433181
5784.35 0.310640
5784.72 0.234321
5785.09 0.183649
5785.82 0.122758
5786.56 0.0892903
5787.29 0.0692454
5788.03 0.0567244
5789.50 0.0448792
5790.98 0.0485960
5792.45 0.107900
5792.82 0.169732
5793.18 0.333733
5793.37 0.540255
5793.55 1.04013
5793.64 1.60657
5793.74 2.79314
5793.78 3.92961
5793.83 5.87033
5793.87 9.45175
5793.92 16.5671
5793.96 26.5308
5794.00 33.1321
5794.04 26.5308
5794.08 16.5670
5794.11 11.3680
5794.14 8.01963
5794.20 4.44573
5794.27 2.77314
5794.33 1.88233
5794.45 1.02535
5794.58 0.644492
5794.82 0.325324
5795.07 0.198950
5795.57 0.100319
5796.06 0.0631899
5798.04 0.0244120
5802.00 0.0133275
5805.96 0.0149283
5807.94 0.0314185
5808.93 0.0938346
5809.43 0.303252
5809.68 0.898198
5809.80 2.17022
5809.86 4.01110
5809.89 5.79168
5809.92 8.60014
5809.96 13.7191
5810.00 17.1925
5810.04 13.7192
5810.08 8.60021
5810.12 4.88131
5810.17 2.98303
5810.25 1.40297
5810.43 0.517209
5810.79 0.163771
5811.50 0.0510519
5812.93 0.0191920
5815.79 0.0110208
5821.50 0.0114546
5827.21 0.0253003
5828.63 0.0391272
5830.06 0.0769068
5830.77 0.127713
5831.49 0.265251
5831.84 0.446343
5832.20 0.917548
5832.38 1.50545
5832.47 2.03455
5832.56 2.89882
5832.65 4.44676
5832.74 7.60681
5832.78 10.5899
5832.83 15.4155
5832.87 24.1235
5832.91 39.6801
5832.96 63.4526
5833.00 79.3504
5833.04 63.4528
5833.09 39.6807
5833.13 24.9150
5833.17 16.3009
5833.21 11.2920
5833.25 8.21290
5833.34 4.85282
5833.42 3.18367
5833.51 2.24386
5833.59 1.66535
5833.76 1.02455
5834.09 0.501836
5834.43 0.301045
5835.10 0.148959
5835.77 0.0945014
5837.11 0.0586859
5838.45 0.0543188
5839.79 0.0695177
5841.13 0.125709
5841.80 0.202870
5842.47 0.402929
5842.81 0.648848
5843.15 1.21937
5843.31 1.83757
5843.48 3.04566
5843.56 4.13129
5843.65 5.85424
5843.73 8.71913
5843.82 13.4899
5843.91 21.5890
5844.00 26.8964
5844.09 21.4955
5844.19 13.4164
5844.27 8.71815
5844.35 5.93192
5844.43 4.22788
5844.51 3.13984
5844.67 1.90764
5844.84 1.27368
5845.00 0.908676
5845.16 0.680529
5845.48 0.423028
5845.81 0.289084
5846.13 0.210770
5846.78 0.127618
5847.43 0.0867237
5848.08 0.0636420
5849.37 0.0399099
5850.67 0.0286309
5851.96 0.0224821
5854.56 0.0166900
5857.15 0.0149278
5859.74 0.0163099
5862.33 0.0288543
5863.63 0.0762309
5864.28 0.240502
5864.44 0.388068
5864.60 0.740219
5864.68 1.13291
5864.76 1.93859
5864.84 3.94857
5864.88 6.21966
5864.92 10.3757
5864.96 16.6371
5865.00 20.7392
5865.04 16.6372
5865.08 10.3759
5865.13 5.28340
5865.19 3.03926
5865.29 1.33547
5865.40 0.740618
5865.51 0.470669
5865.73 0.241165
5865.94 0.149142
5866.81 0.0507296
5868.54 0.0248457
5872.00 0.0239699
5875.45 0.0482449
5876.32 0.0712158
5877.18 0.132278
5877.62 0.212485
5878.05 0.422602
5878.27 0.687873
5878.48 1.33694
5878.59 2.08385
5878.70 3.68234
5878.75 5.25092
5878.81 8.00366
5878.86 13.2933
5878.89 17.7538
5878.91 24.2856
5878.96 38.9312
5879.00 48.5457
5879.04 38.9315
5879.09 24.2864
5879.14 14.0017
5879.19 8.65520
5879.24 5.77411
5879.29 4.12068
5879.38 2.37172
5879.48 1.53683
5879.68 0.797988
5879.88 0.494953
5880.28 0.253986
5880.67 0.163658
5881.47 0.0984412
5882.26 0.0786496
5883.85 0.0766904
5885.43 0.100247
5886.22 0.123648
5887.02 0.160471
5887.81 0.221136
5888.60 0.329743
5889.40 0.551924
5889.79 0.762160
5890.19 1.12155
5890.59 1.81594
5890.78 2.43103
5890.98 3.41649
5891.08 4.15487
5891.18 5.14312
5891.28 6.51785
5891.38 8.49870
5891.48 11.4724
5891.58 16.1456
5891.68 23.8182
5891.78 36.6080
5891.89 58.6967
5892.00 73.2585
5892.06 68.8341
5892.11 58.4858
5892.23 36.6056
5892.30 26.1293
5892.38 19.0761
5892.46 14.3334
5892.53 11.1090
5892.69 7.11396
5892.84 4.91680
5892.99 3.58117
5893.15 2.72411
5893.45 1.72219
5893.76 1.18563
5894.07 0.866095
5894.68 0.521381
5895.30 0.349591
5895.91 0.251990
5896.52 0.191418
5897.14 0.151434
5898.36 0.103817
5899.59 0.0783003
5900.82 0.0638686
5902.05 0.0560480
5904.50 0.0544857
5905.73 0.0618121
5906.96 0.0793441
5908.18 0.120500
5908.80 0.162237
5909.41 0.237707
5910.03 0.394881
5910.33 0.545828
5910.64 0.809082
5910.95 1.33012
5911.10 1.80803
5911.25 2.59266
5911.41 4.03264
5911.48 5.24072
5911.56 7.03736
5911.64 9.94175
5911.71 14.8407
5911.75 18.7447
5911.79 24.0166
5911.83 31.3799
5911.87 41.8496
5911.90 53.5284
5911.93 66.7994
5912.00 83.7044
5912.03 78.5822
5912.07 66.7979
5912.13 41.8480
5912.17 30.9263
5912.22 23.2177
5912.30 14.1010
5912.38 9.29715
5912.46 6.53711
5912.54 4.81122
