U-238(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
13695.1 13.4676
13695.1 12.8813
13695.2 12.5491
13695.3 12.3902
13695.4 12.3100
13695.8 12.2234
13696.5 12.0805
13697.9 11.8325
13699.4 11.6134
13700.1 11.5162
13700.5 11.4985
13700.6 11.6097
13700.7 12.0951
13700.8 13.2888
13700.8 15.4627
13700.8 18.1625
13700.8 33.0406
13700.8 55.1301
13700.8 33.4312
13700.9 18.4413
13700.9 15.6828
13700.9 13.4350
13700.9 12.1679
13701.0 11.6365
13701.2 11.4387
13701.5 11.3408
13702.1 11.2359
13703.4 11.0559
13706.0 10.6894
13708.6 10.2639
13709.9 10.0111
13710.5 9.87944
13710.9 9.86064
13711.0 10.0325
13711.1 10.6750
13711.1 12.3140
13711.2 15.2711
13711.2 18.9056
13711.2 37.2524
13711.2 65.2976
13711.2 37.5488
13711.2 19.1084
13711.2 15.4258
13711.3 12.4059
13711.3 10.5238
13711.4 9.88864
13711.6 9.65743
13712.0 9.49345
13712.4 9.36786
13712.6 9.34092
13712.7 9.46080
13712.8 9.93854
13712.8 10.7557
13712.8 18.4806
13712.8 27.8737
13712.8 18.5871
13712.9 10.7899
13712.9 9.74484
13712.9 9.36556
13713.0 9.19151
13713.2 9.06545
13713.7 8.87778
13714.5 8.46594
13715.3 7.99702
13715.8 7.94585
13716.0 8.84575
13716.1 11.9697
13716.1 19.3340
13716.1 35.5389
13716.2 47.9978
13716.2 96.9653
13716.2 151.455
13716.2 188.324
13716.2 152.872
13716.2 98.7509
13716.2 49.4773
13716.2 36.8029
13716.3 20.1204
13716.3 11.6150
13716.4 8.44053
13716.7 7.11744
13717.1 6.16095
13717.6 5.27233
13718.0 4.20943
13718.4 2.81170
13718.9 1.20574
13719.1 0.666731
13719.3 1.43502
13719.4 3.38602
13719.5 8.13032
13719.6 13.0539
13719.7 19.3543
13719.7 31.0484
13719.8 48.5018
13719.8 72.5050
13719.9 102.771
13719.9 143.941
13720.0 161.909
13720.0 171.204
13720.0 179.779
13720.0 181.506
13720.1 171.963
13720.2 133.503
13720.3 99.4402
13720.4 76.5261
13720.5 61.8020
13720.6 51.9514
13720.7 45.0617
13720.9 40.0824
13721.0 36.6368
13721.0 36.2041
13721.0 38.3524
13721.1 41.0794
13721.1 56.8036
13721.1 80.5868
13721.1 56.8547
13721.1 40.1649
13721.1 36.8708
13721.1 33.9268
13721.2 31.3593
13721.3 29.0988
13721.5 26.2276
13721.7 24.1796
13721.9 22.6163
13722.3 20.3825
13722.7 18.8638
13723.1 17.7648
13723.5 16.9325
13724.3 15.7660
13725.1 14.9657
13725.9 14.3929
13726.7 13.9541
13727.1 13.7865
13727.3 13.7688
13727.4 13.9715
13727.4 14.7195
13727.4 15.9689
13727.5 25.7307
13727.5 38.0094
13727.5 25.8419
13727.5 16.0065
13727.5 14.7209
13727.6 13.9126
13727.7 13.6189
13727.9 13.4775
13728.3 13.3282
13729.0 13.1009
13729.8 12.9521
13730.2 13.0725
13730.4 13.7880
13730.5 16.2902
13730.5 22.7227
13730.5 30.7307
13730.5 61.8255
13730.6 112.048
13730.6 63.0570
13730.6 39.4603
13730.6 26.7958
13730.7 19.5960
13730.7 15.3691
13730.9 13.5034
13731.1 12.8828
13731.6 12.6095
13732.6 12.3877
13734.6 12.0914
13736.7 11.8589
13738.7 11.6638
13742.7 11.3337
13744.8 11.1778
13745.8 11.0804
13746.3 10.9889
13746.5 10.8713
13746.7 10.6959
13746.7 10.5102
13746.8 10.4129
13746.8 13.4961
13746.8 21.2637
13746.8 18.8761
13746.8 13.4516
13746.9 12.5335
13746.9 11.8695
13747.0 11.4763
13747.1 11.2617
13747.5 11.1383
13748.1 11.0471
13748.7 10.9934
13749.1 10.9830
13749.2 11.0283
13749.3 11.2264
13749.3 11.8380
13749.4 13.2359
13749.4 19.3398
13749.4 27.8314
13749.4 19.4784
13749.4 12.3790
13749.5 11.6175
13749.5 11.1924
13749.6 11.0136
13749.7 10.9422
13750.1 10.9030
13750.7 10.8547
13752.1 10.7693
13753.4 10.6879
13754.1 10.6528
13754.4 10.6582
13754.6 10.7564
13754.6 11.0948
13754.7 11.9598
13754.7 13.5268
13754.7 25.0575
13754.7 39.9021
13754.7 25.4187
13754.8 13.7466
13754.8 12.1118
13754.8 11.0858
13754.9 10.7406
13755.1 10.6269
13755.5 10.5728
13756.3 10.5157
13757.9 10.4156
13761.1 10.2149
13764.3 10.0028
13765.9 9.89307
13766.7 9.85066
13767.1 9.88824
13767.3 10.1386
13767.4 11.0870
13767.4 14.0658
13767.4 18.8576
13767.4 24.6262
13767.5 49.1515
13767.5 88.8640
13767.5 49.5263
13767.5 24.8970
13767.5 19.0728
13767.5 13.0895
13767.6 10.9402
13767.7 10.0867
13767.9 9.83274
13768.3 9.73089
13769.2 9.64368
13770.9 9.49676
13772.5 9.35869
13773.4 9.35998
13773.8 9.63533
13774.0 10.6520
13774.1 13.8507
13774.2 20.5618
13774.2 34.8753
13774.2 45.8311
13774.2 63.9832
13774.2 94.8137
13774.2 144.610
13774.2 176.672
13774.3 141.647
13774.3 90.8554
13774.3 59.5868
13774.3 42.0095
13774.3 25.2385
13774.3 15.9445
13774.4 17.5244
13774.4 27.5139
13774.4 54.8198
13774.4 107.287
13774.4 63.0730
13774.5 36.9634
13774.5 25.7123
13774.5 16.2746
13774.6 11.9598
13774.7 10.1985
13774.9 9.48497
13775.4 9.17579
13776.4 8.97620
13778.3 8.69984
13780.2 8.40768
13781.1 8.25021
13781.6 8.19025
13781.8 8.25177
13781.9 8.62805
13782.0 9.93542
13782.0 13.4411
13782.0 16.9572
13782.0 34.9634
13782.1 62.1629
13782.1 35.2753
13782.1 17.1746
13782.1 11.7580
13782.1 9.57582
13782.2 8.49107
13782.4 8.13750
13782.6 7.99295
13783.2 7.86229
13783.7 7.81237
13784.0 8.08017
13784.1 9.36376
13784.2 13.8209
13784.2 22.7168
13784.2 42.9901
13784.2 75.0877
13784.3 116.406
13784.3 144.526
13784.3 117.638
13784.3 76.6628
13784.3 44.3993
13784.3 23.7326
13784.3 14.4837
13784.4 9.67742
13784.6 8.13728
13784.8 7.63454
13785.4 7.35012
13786.5 6.96753
13787.6 6.56526
13788.1 6.39432
13788.4 6.53333
13788.5 7.47094
13788.6 10.7475
13788.6 17.1065
13788.7 30.8197
13788.7 46.3895
13788.7 87.1435
13788.7 46.9159
13788.7 22.4852
13788.7 17.4054
13788.8 10.9014
13788.8 7.92941
13788.9 6.57550
13789.1 6.00005
13789.6 5.62503
13790.4 5.03374
13791.2 4.36392
13791.7 4.07021
13791.9 4.29110
13792.0 5.72039
13792.0 9.15201
13792.1 16.8368
13792.1 22.8006
13792.1 47.1708
13792.1 92.0908
13792.1 48.4460
13792.1 23.8829
13792.2 17.7581
13792.2 9.69488
13792.2 5.88785
13792.3 3.98781
13792.6 3.14752
13793.0 2.36206
13793.8 0.918586
13794.2 0.385024
13794.5 0.383880
13794.7 0.867046
13794.9 2.45536
13795.0 4.18452
13795.1 6.73109
13795.2 11.3107
13795.3 18.1800
13795.4 30.8917
13795.5 52.5865
13795.6 73.9859
13795.7 106.028
13795.7 142.900
13795.8 159.814
13795.8 173.166
13795.9 181.354
13795.9 183.689
13796.0 173.234
13796.1 131.356
13796.2 106.693
13796.3 88.0349
13796.4 81.1877
13796.4 76.7253
13796.5 79.0550
13796.5 87.4578
13796.5 96.8802
13796.5 113.491
13796.5 143.391
13796.5 192.375
13796.6 225.374
13796.6 191.923
13796.6 141.499
13796.6 109.754
13796.6 91.2038
13796.6 79.8101
13796.6 63.9157
13796.7 53.1180
13796.8 44.1329
13796.9 38.6019
13797.0 34.7885
13797.3 28.8155
13797.5 24.8938
13797.8 21.9038
13798.0 19.7120
13798.5 16.4660
13798.9 14.1700
13799.4 12.3848
13800.3 9.52171
13801.3 6.87062
13801.7 5.43103
13802.2 3.83164
13802.7 2.08090
13803.2 0.620741
13803.4 0.747108
13803.5 1.51176
13803.6 3.05526
13803.7 6.39171
13803.9 12.9155
13803.9 18.1966
13804.0 25.5295
13804.1 47.4334
13804.2 71.6225
13804.3 105.087
13804.3 142.910
13804.4 159.878
13804.4 173.100
13804.5 181.226
13804.5 183.828
13804.6 175.210
13804.7 136.481
13804.9 98.7963
13805.1 74.4106
13805.3 59.4358
13805.5 49.6929
13805.7 42.9756
13805.9 38.1121
13806.2 31.5932
13806.6 27.4414
13807.0 24.6250
13807.4 22.4858
13807.6 21.6366
13807.7 21.3561
13807.7 21.4922
13807.7 21.9807
13807.7 27.4094
13807.8 34.0594
13807.8 27.4448
13807.8 21.7413
13807.8 20.9067
13807.9 20.4712
13808.0 19.9882
13808.2 19.2771
13808.4 18.8361
13808.5 19.2910
13808.6 21.7124
13808.6 28.1584
13808.7 50.1235
13808.7 83.0985
13808.7 50.8762
13808.7 28.5939
13808.7 23.0956
13808.8 19.7331
13808.9 18.1419
13809.0 17.2450
13809.4 16.3629
13810.0 14.9627
13810.7 13.6440
13811.3 12.2275
13812.0 10.4795
13812.3 9.35067
13812.7 7.92112
13813.0 6.01774
13813.3 3.43953
13813.5 1.96811
13813.6 1.28652
13813.7 2.10818
13813.8 5.34659
13813.8 8.89575
13813.9 14.8524
13813.9 24.7489
13814.0 44.1010
13814.0 66.3750
13814.0 102.295
13814.1 142.471
13814.1 165.663
13814.1 174.026
13814.2 176.054
13814.2 169.375
13814.3 133.098
13814.3 104.125
13814.4 85.3987
13814.5 70.3342
13814.5 61.2493
13814.6 48.5279
13814.8 41.4285
13814.9 36.3374
13815.0 32.7959
13815.3 28.3590
13815.5 25.5136
13815.8 23.7235
13816.0 22.8534
13816.2 24.3966
13816.2 29.9529
13816.3 41.8289
13816.3 67.8825
13816.3 99.1381
13816.3 146.925
13816.3 178.894
13816.3 147.558
13816.3 100.526
13816.3 69.0733
13816.4 42.5142
13816.4 28.2105
13816.5 22.9982
13816.6 20.7407
13816.9 19.4624
13817.5 18.1744
13818.1 17.3230
13818.4 17.0175
13818.6 17.0246
13818.6 17.4534
13818.7 18.9863
13818.7 22.4239
13818.7 33.1486
13818.7 49.9703
13818.7 33.5860
13818.8 20.3771
13818.8 17.9544
13818.9 17.0439
13819.0 16.6188
13819.2 16.3371
13819.6 15.9919
13820.4 15.4507
13821.2 15.0199
13821.6 14.8461
13821.8 14.8278
13821.9 15.0331
13821.9 15.7031
13821.9 17.7165
13822.0 19.7820
13822.0 31.8426
13822.0 49.5557
13822.0 32.2544
13822.0 20.0616
13822.0 17.9277
13822.1 15.7930
13822.1 15.0198
13822.2 14.6890
13822.4 14.5070
13822.8 14.3160
13823.7 14.0120
13825.3 13.4900
13827.0 13.0185
13827.8 12.7737
13828.2 12.6156
13828.4 12.4759
13828.5 12.3287
13828.6 12.1853
13828.6 12.1228
13828.6 13.9797
13828.7 19.0818
13828.7 17.6837
13828.7 13.7787
13828.8 13.1739
13828.8 12.8466
13829.0 12.6619
13829.3 12.5070
13829.9 12.3036
13831.1 11.9274
13832.3 11.5041
13833.5 10.9708
13834.7 10.2112
13835.3 9.66787
13835.9 8.92145
13836.5 7.81071
13836.8 7.01829
13837.1 5.96533
13837.4 4.52116
13837.7 2.56705
13837.8 1.54672
13838.0 1.28128
13838.1 2.45530
13838.1 5.80302
13838.2 9.83229
13838.2 16.8100
13838.3 28.8711
13838.3 45.6283
13838.3 72.7793
13838.4 103.338
13838.4 136.870
13838.4 163.438
13838.4 173.596
13838.5 167.099
13838.5 129.267
13838.6 105.896
13838.6 86.0117
13838.7 71.8637
13838.7 63.4635
13838.8 50.5370
13838.9 42.4769
13839.0 37.0756
13839.1 33.2459
13839.3 28.2347
13839.4 25.1512
13839.6 23.1453
13839.8 22.1657
13839.9 23.2951
13839.9 28.5772
13840.0 37.1954
13840.0 49.7416
13840.0 78.0039
13840.0 136.571
13840.0 78.6621
13840.0 47.6160
13840.1 31.6953
13840.1 24.7216
13840.2 20.9303
13840.3 19.3513
13840.6 18.1262
13841.1 16.8170
13841.6 15.9778
13842.2 15.3966
13843.2 14.6207
13843.8 14.4179
13844.0 14.6356
13844.2 15.7839
13844.2 19.9509
13844.3 28.3084
13844.3 47.4890
13844.3 79.3473
13844.3 119.482
13844.3 146.366
13844.3 120.136
13844.3 80.7839
13844.3 50.6861
13844.3 36.1906
13844.4 25.0095
13844.4 18.3030
13844.5 15.2835
13844.7 14.3179
13845.0 13.9351
13845.7 13.6445
13847.2 13.2759
13848.6 13.0005
13849.3 12.8899
13849.7 12.8737
13849.8 13.0167
13849.9 13.6330
13850.0 15.1505
13850.0 17.9082
13850.0 21.3155
13850.0 38.8833
13850.0 65.7505
13850.0 39.5118
13850.1 21.7821
13850.1 16.4594
13850.1 13.9963
13850.2 13.1237
13850.4 12.8378
13850.7 12.7183
13851.3 12.6116
13852.5 12.4493
13855.0 12.1665
13857.5 11.9012
13858.7 11.7666
13859.4 11.7025
13859.7 11.6967
13859.8 11.8046
13859.9 12.2509
13860.0 13.6168
13860.0 16.7006
13860.0 28.7377
13860.0 46.0530
13860.0 28.9332
13860.0 16.9332
13860.0 14.8410
13860.1 12.7579
13860.1 11.9582
13860.2 11.7021
13860.5 11.5937
13860.9 11.5110
13861.8 11.3700
13863.6 11.0060
13864.6 10.7173
13865.5 10.2393
13865.9 9.83244
13866.4 9.18090
13866.8 7.91136
13867.1 6.72135
13867.2 6.18191
13867.2 7.00241
13867.3 10.5218
13867.3 27.8575
13867.3 51.8665
13867.3 27.9712
13867.3 9.79848
13867.4 5.39828
13867.4 3.75993
13867.5 8.28782
13867.5 19.2005
13867.5 40.4646
13867.6 70.1940
13867.6 93.7410
13867.6 137.509
13867.6 145.764
13867.6 142.451
13867.6 108.292
13867.7 82.0483
13867.7 60.5127
13867.7 42.2729
13867.8 32.1252
13867.8 27.5095
13868.0 22.1053
13868.1 19.3796
13868.3 16.6725
13868.5 15.3335
13868.9 14.0032
13869.4 13.3351
13870.3 12.6489
13871.1 12.2861
13872.9 11.8715
13873.8 11.7486
13874.2 11.7833
13874.4 12.1547
13874.5 13.6215
13874.6 17.4380
13874.6 27.9409
13874.6 40.4174
13874.6 68.4156
13874.7 126.193
13874.7 69.3300
13874.7 41.0442
13874.7 28.5640
13874.7 19.8726
13874.8 14.7663
13874.8 12.5107
13875.0 11.8361
13875.4 11.5979
13876.0 11.4588
13877.4 11.2893
13880.2 10.9791
13881.5 10.7997
13882.9 10.5591
13883.6 10.3770
13884.3 10.0824
13884.6 9.82640
13884.9 9.36978
13885.3 8.24365
13885.5 6.70502
13885.5 5.32831
13885.6 5.91468
13885.6 9.00900
13885.6 31.1137
13885.6 61.3481
13885.7 96.2221
13885.7 97.0180
13885.7 75.8633
13885.7 52.1562
13885.7 37.2145
13885.7 27.0369
13885.8 19.5334
13885.9 15.1489
13886.1 13.5471
13886.2 12.8165
13886.4 12.0469
13886.7 11.6562
13887.2 11.2468
13887.7 11.0267
13888.7 10.8196
13889.2 11.0470
13889.4 12.2508
13889.5 16.0102
13889.6 25.1353
13889.6 40.7681
13889.6 68.0039
13889.6 112.414
13889.7 186.821
13889.7 215.293
13889.7 187.609
13889.7 113.270
13889.7 68.6135
13889.7 41.1642
13889.8 22.7175
13889.8 14.8899
13890.0 11.7978
13890.3 10.7636
13890.8 10.3846
13891.4 10.3086
13891.7 10.6488
13891.8 12.0663
13891.9 16.0411
13891.9 26.1945
13891.9 42.8725
13891.9 60.3813
13891.9 91.1730
13892.0 141.092
13892.0 175.203
13892.0 143.360
13892.0 94.2651
13892.0 63.3959
13892.0 45.5724
13892.0 34.8760
13892.1 21.0108
13892.1 14.5825
13892.2 11.5298
13892.4 10.4788
13892.9 10.0710
13893.7 9.76517
13894.6 9.51657
13895.0 9.39609
13895.3 9.38720
13895.4 9.59846
13895.4 10.2597
13895.5 12.2591
13895.5 14.3195
13895.5 26.4081
13895.5 44.3042
13895.5 27.0741
13895.5 14.7917
13895.5 12.6290
13895.6 10.4554
13895.6 9.66356
13895.7 9.32617
13895.9 9.14769
13896.3 8.95812
13897.2 8.58446
13898.0 8.12831
13898.9 7.53678
13899.7 6.72881
13900.5 5.55570
13901.0 4.75246
13901.4 3.74862
13901.8 2.59969
13902.0 2.43707
13902.1 3.76989
13902.2 7.46334
13902.2 15.7808
13902.2 46.2105
13902.2 92.1637
13902.3 47.0698
13902.3 16.2523
13902.3 7.54696
13902.4 3.41422
13902.5 1.49140
13902.6 1.42911
13902.7 2.30167
13902.8 4.87214
13902.9 10.0716
13903.0 15.6333
13903.0 22.5827
13903.1 32.6397
13903.1 48.1116
13903.2 72.1173
13903.2 106.299
13903.3 144.451
13903.3 169.453
13903.4 177.672
13903.4 179.935
13903.5 172.485
13903.6 132.712
13903.7 99.2462
13903.8 77.5387
13903.9 62.1636
13904.0 52.6894
13904.1 45.4078
13904.3 40.5242
13904.5 33.6002
13904.7 29.2116
13904.9 26.2097
13905.4 22.4627
13905.9 20.1389
13906.3 18.6198
13906.8 17.5095
13907.2 16.6947
13908.1 15.5379
13909.0 14.7632
13909.9 14.2056
13910.9 13.7829
13912.7 13.1785
13914.5 12.7602
13916.3 12.4471
13917.2 12.3175
13917.7 12.2636
13917.9 12.2670
13918.0 12.3673
13918.1 12.7586
13918.1 13.8443
13918.1 22.2053
13918.2 32.3376
13918.2 22.4087
13918.2 13.9494
13918.2 13.0219
13918.3 12.4475
13918.4 12.2578
13918.5 12.1741
13918.9 12.1114
13919.7 12.0194
13920.4 11.9272
13920.8 11.8644
13921.0 11.7988
13921.1 11.7250
13921.1 11.6474
13921.2 12.6713
13921.2 15.4515
13921.2 14.6498
13921.3 12.2367
13921.3 12.0610
13921.5 11.9517
13921.7 11.8828
13922.2 11.8154
13923.2 11.7191
13925.2 11.5584
13927.3 11.4160
13928.3 11.3497
13928.8 11.3208
13929.0 11.3188
13929.1 11.3662
13929.2 11.5217
13929.2 11.8773
13929.3 16.9708
13929.3 22.7969
13929.3 17.0737
13929.3 11.9179
13929.4 11.5419
13929.4 11.3544
13929.6 11.2916
13929.8 11.2573
13930.4 11.2189
13931.5 11.1518
13933.6 11.0235
13935.8 10.8980
13936.9 10.8374
13937.4 10.8164
13937.7 10.8429
13937.8 10.9982
13937.9 11.5531
13937.9 12.7069
13937.9 15.6005
13937.9 25.0508
13938.0 39.5613
13938.0 25.2271
13938.0 13.7940
13938.0 12.2060
13938.1 11.2170
13938.2 10.9026
13938.3 10.7913
13938.7 10.7392
13939.4 10.6875
13940.9 10.5978
13942.4 10.5252
13943.1 10.5806
13943.5 10.9934
13943.7 12.4903
13943.8 16.7527
13943.8 27.5306
13943.8 39.9304
13943.8 67.4870
13943.9 113.723
13943.9 125.844
13943.9 114.478
13943.9 68.8212
13943.9 52.1112
13943.9 33.6999
13944.0 20.1594
13944.1 13.6927
13944.2 11.3884
13944.5 10.6648
13945.2 10.4154
13946.4 10.2627
13947.7 10.1533
13948.4 10.1089
13948.7 10.1271
13948.8 10.2911
13948.9 10.9067
13949.0 12.7461
13949.0 16.8372
13949.0 31.6586
13949.0 53.4817
13949.0 31.8612
13949.0 16.9750
13949.0 14.2420
13949.1 11.5148
13949.1 10.4756
13949.3 10.1426
13949.5 10.0293
13950.0 9.96045
13950.9 9.86164
13952.8 9.65565
13954.7 9.42808
13955.6 9.40334
13956.1 9.83948
13956.3 11.7810
13956.4 13.6492
13956.4 18.3317
13956.5 23.8027
13956.5 35.5843
13956.5 52.4722
13956.5 66.8432
13956.5 89.2462
13956.6 122.675
13956.6 213.493
13956.6 237.936
13956.6 214.773
13956.6 124.344
13956.6 68.6127
13956.7 44.0098
13956.7 24.7719
13956.7 17.8685
13956.8 14.6785
13956.9 11.9125
13956.9 10.7719
13957.3 9.46194
13957.9 8.94169
13959.2 8.45379
13960.5 7.89528
13961.1 7.52708
13961.4 7.31667
13961.6 7.24006
13961.7 7.34334
13961.7 7.82410
13961.7 8.98914
13961.7 14.1940
13961.7 21.5896
13961.8 14.3953
13961.8 8.26622
13961.8 7.43463
13961.9 7.10571
13962.0 6.89014
13962.2 6.64706
13962.6 6.12863
13963.0 5.47338
13963.5 4.60358
13963.9 3.40882
13964.3 1.79535
13964.6 0.965407
13964.8 0.946875
13964.9 2.21487
13965.0 5.78323
13965.0 10.4482
13965.1 17.1999
13965.1 28.4846
13965.2 47.7577
13965.2 70.2483
13965.3 101.227
13965.3 136.443
13965.3 164.955
13965.4 172.707
13965.4 175.140
13965.4 166.410
13965.5 127.666
13965.6 104.838
13965.6 84.5254
13965.7 70.0062
13965.7 59.5267
13965.9 45.9126
13966.0 38.2813
13966.1 32.7617
13966.2 29.2113
13966.4 24.3623
13966.7 21.3858
13966.9 19.3845
13967.3 16.8717
13967.8 15.3568
13968.3 14.3385
13968.7 13.6011
13969.2 13.0371
13970.1 12.2146
13971.0 11.6213
13971.9 11.1501
13972.4 10.9488
13972.6 10.8842
13972.8 10.9756
13972.8 11.4341
13972.8 12.7321
13972.9 21.3918
13972.9 32.3139
13972.9 21.6420
13972.9 12.8534
13973.0 11.4700
13973.0 10.9184
13973.1 10.7008
13973.4 10.5525
13973.9 10.3429
13974.8 9.94716
13976.7 9.06217
13977.7 8.48574
13978.6 7.73366
13979.6 6.63745
13980.1 5.91111
13980.3 5.68275
13980.4 6.37538
13980.5 9.39313
13980.5 17.4974
13980.5 27.9069
13980.5 53.3383
13980.6 102.859
13980.6 54.0590
13980.6 28.4385
13980.6 17.8241
13980.6 9.36657
13980.7 5.89374
13980.8 4.55755
13981.0 3.52126
13981.5 1.71174
13981.7 0.874478
13981.9 1.04146
13982.0 2.45530
13982.1 6.49600
13982.2 11.0690
13982.2 17.2634
13982.3 29.4721
13982.4 47.1789
13982.4 70.7278
13982.5 104.731
13982.5 142.701
13982.5 166.547
13982.6 175.638
13982.6 176.877
13982.6 169.648
13982.7 130.008
13982.8 96.9937
13982.9 75.7461
13983.0 60.4709
13983.1 51.2586
13983.2 44.0600
13983.3 39.3278
13983.5 32.5545
13983.7 28.2667
13983.9 25.3349
13984.2 21.6865
13984.6 19.4065
13985.0 17.9173
13985.4 16.8183
13985.7 16.0108
13986.5 14.8495
13987.2 14.0588
13988.0 13.4868
13988.4 13.2957
13988.6 13.3912
13988.6 13.9949
13988.7 16.1077
13988.7 19.5741
13988.7 23.8113
13988.7 44.0910
13988.8 75.5158
13988.8 44.4179
13988.8 24.0271
13988.8 19.7305
13988.8 15.3667
13988.9 13.7936
13989.0 13.1280
13989.2 12.8439
13989.6 12.5930
13990.5 12.2272
13991.4 11.9526
13991.8 11.9967
13992.1 12.6727
13992.2 15.1589
13992.2 20.7959
13992.3 33.4299
13992.3 43.3838
13992.3 60.6822
13992.3 91.1914
13992.3 139.814
13992.3 172.318
13992.3 140.598
13992.3 92.8251
13992.3 61.9681
13992.3 44.6955
13992.4 34.5544
13992.4 24.2895
13992.4 17.0740
13992.5 13.3267
13992.7 12.0613
13993.0 11.5649
13993.7 11.2172
13994.4 10.9130
13994.7 10.6720
13994.9 10.4009
13995.0 10.0569
13995.0 9.81980
13995.1 9.87442
13995.1 14.6694
13995.1 27.1303
13995.1 23.2416
13995.1 14.8126
13995.2 13.2694
13995.2 12.1455
13995.3 11.4695
13995.4 11.0647
13995.8 10.8074
13996.1 10.7765
13996.3 11.2952
13996.4 13.0855
13996.4 17.4448
13996.4 24.6822
13996.4 48.2726
13996.5 86.8982
13996.5 49.1025
13996.5 33.3751
13996.5 20.7142
13996.5 14.8421
13996.6 11.9230
13996.7 10.7563
13997.0 10.3103
13997.5 9.95455
13998.0 9.63062
13998.3 9.46992
13998.4 9.44227
13998.5 9.60254
13998.5 10.0470
13998.5 11.2519
13998.5 16.6042
13998.5 24.1511
13998.5 16.7512
13998.6 10.4732
13998.6 9.78647
13998.6 9.33167
13998.7 9.12037
13998.9 8.89009
13999.3 8.43519
13999.7 7.85721
14000.1 7.09152
14000.4 5.94623
14000.8 4.13804
14001.2 1.49090
14001.3 1.27895
14001.4 2.74352
14001.4 5.60848
14001.5 10.4561
14001.5 23.4750
14001.6 45.2984
14001.6 73.0083
14001.6 97.6018
14001.6 137.922
14001.7 158.800
14001.7 168.314
14001.7 168.361
14001.7 160.920
14001.8 124.682
14001.8 104.490
14001.8 88.4385
14001.9 66.5196
14001.9 53.1913
14002.0 45.7948
14002.1 39.5464
14002.1 35.7398
14002.2 30.0127
14002.3 26.3721
14002.4 23.8734
14002.7 20.6877
14002.9 18.7521
14003.1 17.4545
14003.5 15.8241
14004.0 14.8389
14004.4 14.1805
14004.9 13.7484
14005.1 13.7609
14005.2 14.3920
14005.2 16.8107
14005.3 23.2564
14005.3 29.5610
14005.3 55.1542
14005.3 97.6104
14005.3 55.9606
14005.3 30.1766
14005.4 23.7392
14005.4 18.3102
14005.4 15.1672
14005.5 13.8129
14005.7 13.2524
14006.0 12.9265
14006.7 12.5725
14007.4 12.3206
14007.7 12.2837
14007.9 12.5552
14007.9 13.5475
14008.0 16.0433
14008.0 20.3809
14008.0 40.7906
14008.0 70.0603
14008.1 41.3481
14008.1 26.0452
14008.1 18.0804
14008.1 14.1065
14008.2 12.6501
14008.4 12.1732
14008.7 11.9315
14009.0 11.7575
14009.1 11.5953
14009.2 11.3993
14009.2 11.2571
14009.3 13.6788
14009.3 20.0913
14009.3 18.2540
14009.4 13.0344
14009.4 12.4083
14009.5 12.0972
14009.7 11.9057
14010.0 11.7524
14010.8 11.5808
14012.2 11.3330
14015.2 10.9488
14018.1 10.6214
14019.6 10.4698
14020.3 10.4223
14020.7 10.5242
14020.8 11.0347
14020.9 12.7344
14021.0 18.2327
14021.0 26.8448
14021.0 39.2912
14021.0 67.2623
14021.0 125.244
14021.0 68.2241
14021.1 40.1175
14021.1 27.5077
14021.1 16.6224
14021.2 12.2509
14021.3 10.8897
14021.5 10.4369
14021.9 10.2605
14022.8 10.1210
14024.6 9.89056
14026.3 9.63663
14028.1 9.32670
14029.9 8.90556
14030.7 8.61499
14031.6 8.22321
14032.5 7.64173
14032.9 7.21901
14033.4 6.63606
14033.8 5.77102
14034.3 4.35446
14034.5 3.27710
14034.7 1.91327
14034.9 1.66779
14035.0 3.28433
14035.0 6.92045
14035.1 11.2558
14035.1 18.6821
14035.1 31.5081
14035.1 45.6292
14035.2 75.0846
14035.2 102.360
14035.2 131.551
14035.2 154.708
14035.2 164.096
14035.3 158.839
14035.3 119.637
14035.4 84.8095
14035.4 70.9945
14035.4 60.7486
14035.5 47.0996
14035.5 39.8804
14035.6 33.9892
14035.6 30.4982
14035.8 25.4078
14035.9 22.3364
14036.0 20.5093
14036.1 20.4690
14036.1 24.8231
14036.2 37.1318
14036.2 50.7906
14036.2 79.8412
14036.2 117.820
14036.2 143.492
14036.2 118.445
14036.2 80.4736
14036.2 48.9201
14036.3 30.5051
14036.3 22.2540
14036.4 17.9793
14036.5 15.7664
14036.7 14.2394
14037.3 12.7774
14037.8 11.9556
14038.3 11.4062
14039.3 10.6835
14040.4 10.1922
14042.5 9.46570
14043.5 9.14612
14044.0 9.00248
14044.3 8.99327
14044.4 9.22576
14044.5 9.97467
14044.5 11.6608
14044.5 15.9474
14044.5 31.2540
14044.5 54.0310
14044.6 31.5297
14044.6 16.1318
14044.6 13.2535
14044.6 10.9058
14044.7 9.44352
14044.8 8.94063
14045.0 8.73918
14045.3 8.57314
14046.1 8.29425
14046.9 8.00457
14047.3 7.86055
14047.5 7.82674
14047.6 7.95245
14047.6 8.46652
14047.7 9.34717
14047.7 17.6342
14047.7 27.6140
14047.7 17.7352
14047.7 9.37350
14047.8 8.24765
14047.8 7.80264
14047.9 7.61866
14048.2 7.47126
14048.7 7.23236
14049.6 6.70356
14050.6 6.06309
14051.5 5.26956
14052.4 4.23397
14053.4 2.88769
14054.3 1.25524
14054.8 0.893272
14055.0 2.17489
