In-115(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
855.466 1.11080
855.927 0.768124
856.389 0.583909
856.850 0.480562
857.311 0.425906
858.233 0.421555
858.695 0.479171
859.156 0.609737
859.617 0.902197
859.848 1.18785
860.078 1.68738
860.309 2.67537
860.424 3.57673
860.539 5.06504
860.655 7.77607
860.712 10.0484
860.770 13.4717
860.828 18.9534
860.885 28.3374
860.943 45.7881
860.972 59.9989
861.001 79.8112
861.025 102.130
861.050 127.643
861.100 159.457
861.150 127.541
861.200 79.8211
861.240 53.5545
861.281 37.2472
861.322 26.9812
861.362 20.3134
861.443 12.6086
861.525 8.57882
861.606 6.23938
861.687 4.77334
861.850 3.12929
862.012 2.29945
862.175 1.85100
862.500 1.51985
862.825 1.69959
862.988 2.03860
863.150 2.69747
863.313 4.03287
863.394 5.23223
863.475 7.14893
863.557 10.4596
863.638 16.7955
863.679 22.2964
863.719 30.7240
863.760 44.1340
863.800 65.6576
863.825 83.9720
863.850 104.908
863.900 131.082
863.950 104.887
864.000 65.6197
864.041 43.7122
864.083 30.2028
864.124 21.7837
864.166 16.3323
864.249 10.0725
864.332 6.80804
864.415 4.91114
864.498 3.71703
864.664 2.35876
864.830 1.64432
864.995 1.22266
865.327 0.768406
865.659 0.540424
865.991 0.409361
866.655 0.272931
867.319 0.212578
867.983 0.200525
868.314 0.224073
868.480 0.253781
868.646 0.309701
868.812 0.423571
868.895 0.527278
868.978 0.695690
869.061 0.993446
869.144 1.58441
869.186 2.11668
869.227 2.96650
869.269 4.39107
869.310 6.81840
869.355 10.8514
869.400 13.5324
869.445 10.8408
869.490 6.81587
869.533 4.30793
869.576 2.87410
869.619 2.03189
869.662 1.50998
869.749 0.935607
869.835 0.647686
869.921 0.484269
870.007 0.383182
870.180 0.269808
870.525 0.176714
870.869 0.140768
871.559 0.117561
872.249 0.121912
872.939 0.154787
873.284 0.192566
873.628 0.262988
873.973 0.410514
874.146 0.551540
874.318 0.794879
874.491 1.26806
874.577 1.69125
874.663 2.37484
874.749 3.57856
874.836 5.96843
874.879 8.12637
874.922 11.5837
874.965 17.4093
875.008 27.4341
875.054 43.8772
875.100 54.8022
875.146 43.8364
875.192 27.4303
875.221 20.2002
875.249 15.1420
875.307 9.13044
875.364 5.99649
875.421 4.20907
875.478 3.10792
875.535 2.38642
875.650 1.53493
875.764 1.07215
875.878 0.794210
876.107 0.491415
876.336 0.338994
876.564 0.251649
877.022 0.160453
877.479 0.116248
877.937 0.0915809
878.851 0.0670309
879.766 0.0574941
880.681 0.0585496
881.139 0.0666140
881.596 0.0918523
881.825 0.125164
882.053 0.207969
882.168 0.304157
882.282 0.511520
882.339 0.716865
882.396 1.08058
882.454 1.78900
882.482 2.39384
882.511 3.26503
882.555 5.20263
882.600 6.49068
882.645 5.19824
882.689 3.26530
882.724 2.24764
882.758 1.59871
882.793 1.18038
882.827 0.903837
882.896 0.578155
882.965 0.404736
883.103 0.237614
883.240 0.163367
883.516 0.101393
883.791 0.0772197
884.342 0.0597114
884.893 0.0550833
885.995 0.0584817
887.097 0.0740394
888.198 0.111728
888.749 0.149951
889.300 0.219301
889.576 0.277135
889.851 0.364341
890.127 0.504756
890.402 0.751950
890.540 0.953087
890.677 1.24938
890.815 1.71184
890.953 2.49133
891.091 3.95711
891.160 5.22460
891.228 7.19731
891.297 10.5012
891.366 16.5470
891.401 21.5840
891.435 28.9883
891.469 40.1740
891.504 57.0835
891.528 73.0845
891.552 91.3729
891.600 114.173
891.648 91.2916
891.696 57.0770
891.753 32.4858
891.809 19.9991
891.865 13.2919
891.922 9.40107
891.978 6.96856
892.034 5.36284
892.147 3.44749
892.260 2.39887
892.373 1.76527
892.598 1.07256
892.823 0.722989
893.049 0.522701
893.274 0.397572
893.499 0.314386
893.950 0.214479
894.401 0.159771
894.852 0.127506
895.302 0.108105
896.204 0.0934680
896.655 0.0973657
897.106 0.113078
897.556 0.153974
897.782 0.195983
898.007 0.271162
898.232 0.422760
898.345 0.562794
898.458 0.796255
898.571 1.22660
898.627 1.59130
898.683 2.14649
898.740 3.04812
898.796 4.62262
898.852 7.63025
898.880 10.1560
898.909 13.7417
898.954 21.9766
899.000 27.4511
899.046 21.9579
899.092 13.7422
899.121 9.97657
899.151 7.38992
899.211 4.38714
899.270 2.85586
899.330 1.99493
899.389 1.46896
899.449 1.12735
899.568 0.726519
899.687 0.510052
899.806 0.380534
900.044 0.239853
900.282 0.169162
900.520 0.128658
900.996 0.0863357
901.949 0.0544538
902.901 0.0435787
903.854 0.0404216
904.806 0.0438284
905.282 0.0507797
905.758 0.0699385
905.996 0.0942711
906.235 0.154086
906.354 0.223577
906.473 0.374395
906.532 0.525357
906.592 0.795546
906.651 1.33170
906.681 1.79898
906.711 2.48305
906.755 3.95375
906.800 4.93173
906.845 3.95075
906.889 2.48394
906.916 1.85021
906.943 1.40462
906.997 0.868764
907.051 0.585963
907.105 0.423404
907.214 0.256558
907.322 0.178455
907.538 0.110961
907.754 0.0841926
908.186 0.0652660
908.618 0.0612046
909.482 0.0682865
910.346 0.0909403
910.779 0.111397
911.211 0.143049
911.643 0.194985
912.075 0.288271
912.291 0.365466
912.507 0.481061
912.723 0.665553
912.939 0.986235
913.155 1.61896
913.263 2.19470
913.371 3.14268
913.479 4.86323
913.533 6.29511
913.587 8.44366
913.641 11.8500
913.695 17.6227
913.749 28.1511
913.776 36.5980
913.803 48.2260
913.827 61.7275
913.852 77.1595
913.900 96.4509
913.948 77.1549
913.997 48.2206
914.033 33.3332
914.070 23.7026
914.106 17.4513
914.142 13.2837
914.215 8.32912
914.288 5.67049
914.361 4.09440
914.433 3.09176
914.579 1.93877
914.724 1.32908
914.870 0.968986
915.015 0.739035
915.161 0.583527
915.452 0.392704
915.743 0.284827
916.034 0.218084
916.325 0.174108
916.907 0.122015
917.488 0.0942572
918.652 0.0704784
919.816 0.0696656
920.398 0.0783509
920.980 0.0984751
921.562 0.144751
921.853 0.190991
922.144 0.273552
922.435 0.441697
922.580 0.599541
922.726 0.867737
922.871 1.37833
922.944 1.82590
923.017 2.53207
923.090 3.73789
923.162 6.01091
923.199 7.95951
923.235 10.9081
923.271 15.5444
923.308 22.8390
923.354 36.5286
923.400 45.6553
923.446 36.5266
923.492 22.8364
923.525 16.1615
923.557 11.7169
923.590 8.75768
923.622 6.74001
923.687 4.29830
923.752 2.95922
923.817 2.15579
923.882 1.63914
924.012 1.04040
924.142 0.720707
924.272 0.530799
924.532 0.326400
924.792 0.224636
925.052 0.166862
925.572 0.107268
926.092 0.0790245
926.612 0.0638505
927.651 0.0505629
928.691 0.0493565
929.731 0.0625813
930.251 0.0840717
930.770 0.143458
931.030 0.220331
931.160 0.292007
931.290 0.412911
931.420 0.640637
931.485 0.837850
931.550 1.14521
931.615 1.66109
931.680 2.60994
931.713 3.40092
931.745 4.57072
931.778 6.34601
931.810 9.03321
931.855 14.4436
931.900 18.0408
931.945 14.4315
931.990 9.03410
932.035 5.54519
932.081 3.60273
932.126 2.48822
932.172 1.80932
932.217 1.37133
932.262 1.07456
932.353 0.712236
932.444 0.509140
932.535 0.384497
932.716 0.246330
932.898 0.175665
933.079 0.134890
933.443 0.0923102
934.169 0.0608599
934.895 0.0505639
936.348 0.0467345
937.800 0.0515071
939.253 0.0629067
940.705 0.0850728
941.432 0.104728
942.158 0.139648
942.521 0.172696
942.884 0.240963
943.066 0.315436
943.247 0.480666
943.338 0.657935
943.429 1.01264
943.474 1.33854
943.520 1.87254
943.565 2.80296
943.611 4.47102
943.655 7.05131
943.700 8.76774
943.745 7.05243
943.790 4.48531
943.822 3.19051
943.855 2.34427
943.888 1.79048
943.921 1.41852
943.986 0.976688
944.052 0.740498
944.183 0.517596
944.314 0.426323
944.577 0.371829
944.839 0.380087
945.364 0.481044
945.889 0.700562
946.151 0.887507
946.413 1.16970
946.676 1.62184
946.938 2.41047
947.200 3.97262
947.332 5.40063
947.463 7.76043
947.594 12.0698
947.660 15.6838
947.725 21.1448
947.791 29.8872
947.856 44.9091
947.889 56.6122
947.922 72.8663
947.955 95.7211
947.987 127.531
948.044 203.980
948.100 254.922
948.128 239.883
948.156 203.964
948.213 127.513
948.277 73.3219
948.342 45.4190
948.407 30.3276
948.471 21.5057
948.536 15.9779
948.601 12.3118
948.730 7.93080
948.860 5.52586
948.989 4.07035
949.248 2.47757
949.507 1.67307
949.765 1.21266
950.024 0.925813
950.283 0.736040
950.800 0.511049
951.318 0.392339
951.835 0.328191
952.353 0.297809
953.388 0.316645
953.906 0.377412
954.423 0.506519
954.941 0.793233
955.200 1.07483
955.458 1.57062
955.717 2.56039
955.846 3.47017
955.976 4.98077
956.105 7.75737
956.170 10.1009
956.235 13.6648
956.299 19.4203
956.364 29.4353
956.396 37.3483
956.429 48.4264
956.461 64.2005
956.493 86.5361
956.547 138.436
956.600 173.039
956.653 138.426
956.707 86.5227
956.740 63.6101
956.773 47.6490
956.840 28.6922
956.906 18.8154
956.973 13.1841
957.039 9.71137
957.105 7.44036
957.238 4.75865
957.371 3.30201
957.504 2.42734
957.770 1.47488
958.035 0.995630
958.301 0.721081
958.567 0.549210
958.832 0.434481
959.364 0.295310
959.895 0.217179
960.958 0.136874
962.021 0.0985378
963.083 0.0775662
965.209 0.0581168
967.334 0.0533858
969.460 0.0601452
970.522 0.0703627
971.585 0.0915434
972.116 0.112632
972.648 0.156491
972.913 0.204618
973.179 0.314790
973.312 0.439732
973.445 0.712030
973.511 0.989058
973.578 1.49968
973.611 1.92736
973.644 2.56349
973.677 3.53651
973.710 5.02890
973.755 7.96773
973.800 9.92173
973.845 7.96634
973.890 5.03982
973.921 3.62060
973.952 2.67297
974.015 1.61056
974.077 1.08903
974.140 0.804283
974.265 0.528027
974.390 0.408953
974.640 0.323886
974.890 0.311574
975.390 0.371139
975.890 0.526927
976.141 0.662850
976.391 0.869273
976.641 1.20094
976.891 1.77993
977.141 2.92623
977.266 3.97340
977.391 5.70158
977.516 8.85120
977.579 11.4843
977.641 15.4527
977.704 21.7830
977.766 32.6047
977.797 41.0096
977.829 52.5946
977.860 68.8542
977.891 91.3717
977.946 146.171
978.000 182.699
978.055 146.161
978.109 91.3605
978.165 55.3850
978.222 35.6408
978.278 24.4009
978.334 17.6135
978.390 13.2483
978.447 10.3069
978.559 6.72534
978.672 4.72533
978.784 3.50118
979.009 2.14765
979.234 1.45877
979.459 1.06372
979.684 0.818978
979.909 0.660179
980.359 0.490613
980.809 0.468348
981.034 0.545977
981.147 0.636799
981.259 0.800538
981.372 1.11597
981.428 1.38834
981.484 1.80656
981.540 2.48995
981.597 3.68868
981.653 5.98650
981.681 7.91635
981.709 10.6701
981.755 16.9742
981.800 21.1654
981.846 16.9530
981.891 10.6566
981.922 7.64117
981.954 5.61319
981.985 4.25067
982.016 3.31704
982.079 2.17450
982.141 1.54129
982.204 1.15799
982.266 0.909438
982.391 0.617697
982.516 0.459016
982.641 0.362577
982.891 0.254683
983.141 0.197357
983.391 0.162310
983.891 0.121829
984.891 0.0846770
985.891 0.0677088
987.892 0.0547891
989.892 0.0564663
991.892 0.0744783
992.892 0.0957991
993.892 0.136364
994.392 0.170996
994.892 0.224004
995.392 0.310678
995.892 0.466343
996.142 0.595309
996.392 0.788687
996.642 1.09767
996.892 1.63621
997.142 2.70188
997.267 3.67549
997.392 5.28498
997.517 8.21991
997.580 10.6789
997.642 14.3911
997.705 20.3262
997.767 30.5053
997.798 38.4363
997.830 49.3989
997.861 64.8361
997.892 86.2907
997.946 138.113
998.000 172.575
998.054 138.001
998.108 86.2796
998.167 50.7795
998.226 31.9906
998.285 21.5866
998.345 15.4236
998.404 11.5142
998.463 8.90587
998.581 5.76366
998.699 4.02379
998.818 2.96609
999.054 1.80152
999.291 1.21002
999.527 0.869498
999.764 0.655844
1000.00 0.513099
1000.44 0.349432
1000.88 0.254817
1001.32 0.195160
1001.75 0.155200
1002.63 0.106929
1003.51 0.0806521
1004.38 0.0663743
1005.26 0.0628070
1005.70 0.0688145
1006.13 0.0923037
1006.35 0.124932
1006.57 0.207031
1006.68 0.302795
1006.79 0.505670
1006.85 0.705711
1006.90 1.05577
1006.96 1.72457
1007.01 3.04792
1007.06 4.86868
1007.10 6.08807
1007.15 4.86840
1007.19 3.04722
1007.24 1.82889
1007.29 1.17371
1007.33 0.807395
1007.38 0.591801
1007.48 0.356340
1007.57 0.242812
1007.76 0.139995
1007.95 0.0965349
1008.34 0.0608178
1008.72 0.0463903
1009.48 0.0342698
1010.25 0.0289108
1011.77 0.0238237
1013.30 0.0215756
1016.36 0.0229578
1017.12 0.0265697
1017.88 0.0369833
1018.27 0.0508924
1018.65 0.0872749
1018.84 0.132638
1019.03 0.241206
1019.13 0.363523
1019.22 0.612761
1019.27 0.849327
1019.32 1.23520
1019.36 1.93749
1019.41 3.20725
1019.46 5.13376
1019.50 6.42344
1019.55 5.13399
1019.59 3.20755
1019.62 2.26330
1019.65 1.65443
1019.72 0.958646
1019.78 0.616895
1019.84 0.431573
1019.97 0.246127
1020.09 0.161637
1020.34 0.0894412
1020.59 0.0606098
1021.09 0.0381549
1021.59 0.0299155
1023.60 0.0228217
1025.60 0.0238789
1027.60 0.0279696
1029.60 0.0363412
1030.60 0.0437328
1031.60 0.0557870
1032.61 0.0785211
1033.11 0.0992511
1033.61 0.134633
1034.11 0.205355
1034.36 0.271908
1034.61 0.387272
1034.86 0.617404
1034.98 0.828937
1035.11 1.18302
1035.23 1.84243
1035.30 2.41328
1035.36 3.28181
1035.42 4.74232
1035.48 7.33251
1035.52 9.52168
1035.55 12.6071
1035.58 17.1650
1035.61 23.8820
1035.65 38.1165
1035.70 47.5824
1035.75 38.1162
1035.79 23.8826
1035.82 17.7109
1035.85 13.3573
1035.90 8.19727
1035.96 5.41564
1036.01 3.84327
1036.07 2.85023
1036.13 2.20867
1036.24 1.44021
1036.35 1.02239
1036.46 0.771638
1036.68 0.501478
1036.90 0.367640
1037.12 0.294049
1037.57 0.225776
1038.01 0.204378
1038.45 0.206434
1039.34 0.261546
1039.78 0.320372
1040.23 0.414174
1040.67 0.570443
1041.11 0.851429
1041.34 1.08411
1041.56 1.43196
1041.78 1.98485
1042.00 2.93493
1042.22 4.79536
1042.33 6.46970
1042.44 9.16108
1042.56 13.9780
1042.61 17.9509
1042.67 23.6877
1042.72 32.7006
1042.78 47.1249
1042.81 57.9946
1042.83 71.8815
1042.86 91.0736
1042.89 115.505
1042.94 185.803
1043.00 231.716
1043.03 217.308
1043.06 184.473
1043.11 115.490
1043.16 76.7928
1043.21 53.3449
1043.25 38.6005
1043.30 28.9838
1043.39 17.8601
1043.48 12.0202
1043.57 8.61439
1043.67 6.46688
1043.85 4.02335
1044.04 2.73792
1044.22 1.98837
1044.40 1.51174
1044.59 1.19038
1044.96 0.797579
1045.32 0.578335
1045.69 0.444766
1046.06 0.360095
1046.80 0.274540
1047.17 0.263706
1047.54 0.279270
1047.90 0.344681
1048.09 0.417612
1048.27 0.550720
1048.46 0.820732
1048.55 1.06619
1048.64 1.46818
1048.73 2.18765
1048.78 2.77777
1048.83 3.64922
1048.87 5.00026
1048.92 7.21771
1048.96 11.0791
1049.01 18.0004
1049.06 28.7895
1049.10 35.7434
1049.15 28.5390
1049.19 17.9974
1049.24 11.0738
1049.28 7.27263
1049.33 5.02724
1049.37 3.68361
1049.42 2.79397
1049.46 2.20283
1049.56 1.46930
1049.65 1.05656
1049.74 0.802298
1049.92 0.518644
1050.10 0.372139
1050.28 0.286459
1050.65 0.194925
1051.01 0.148925
1051.37 0.122525
1052.10 0.0957037
1052.83 0.0861668
1053.56 0.0919079
1053.92 0.107190
1054.28 0.150976
1054.47 0.206359
1054.65 0.338431
1054.74 0.484982
1054.83 0.783415
1054.88 1.06418
1054.92 1.51688
1054.97 2.30499
1055.01 3.71746
1055.06 5.91916
1055.10 7.33737
1055.15 5.86781
1055.19 3.71860
1055.23 2.42606
1055.27 1.67174
1055.31 1.21038
1055.35 0.915857
1055.43 0.579618
1055.50 0.409778
1055.66 0.250865
1055.82 0.183467
1056.13 0.130582
1056.44 0.114208
1057.07 0.115918
1057.70 0.145496
1058.32 0.219595
1058.64 0.294388
1058.95 0.427773
1059.27 0.700897
1059.42 0.958297
1059.58 1.39433
1059.74 2.23332
1059.81 2.97901
1059.89 4.15056
1059.97 6.19631
1060.05 10.0698
1060.09 13.4298
1060.13 18.5967
1060.17 26.8406
1060.21 40.1184
1060.23 51.4863
1060.25 64.4772
1060.30 80.2799
1060.35 63.9327
1060.40 40.1144
1060.42 29.6734
1060.45 22.3272
1060.51 13.6395
1060.57 9.03077
1060.62 6.37028
1060.68 4.71732
1060.74 3.62758
1060.85 2.33288
1060.97 1.62595
1061.08 1.19952
1061.31 0.733940
1061.54 0.499209
1061.76 0.364745
1061.99 0.280704
1062.22 0.224754
1062.68 0.157275
1063.13 0.120062
1064.05 0.0832424
1064.96 0.0675146
1065.87 0.0610652
1067.70 0.0633071
1069.52 0.0857026
1070.43 0.111211
1071.35 0.158777
1071.80 0.199054
1072.26 0.260220
1072.71 0.359683
1073.17 0.537383
1073.40 0.684753
1073.63 0.904392
1073.86 1.25420
1074.08 1.86134
1074.31 3.05543
1074.43 4.13943
1074.54 5.91924
1074.65 9.13184
1074.71 11.7954
1074.77 15.7744
1074.82 22.0446
1074.88 32.5797
1074.91 40.7762
1074.94 51.5578
1074.97 66.9206
1075.00 87.1541
1075.02 112.343
1075.05 140.032
1075.10 174.424
1075.13 163.587
1075.15 138.959
1075.21 87.1448
1075.25 59.4061
1075.29 41.7717
1075.33 30.4950
1075.37 23.0475
1075.45 14.3265
1075.53 9.69512
1075.62 6.97441
1075.70 5.25040
1075.86 3.27966
1076.03 2.24267
1076.19 1.63221
1076.35 1.24335
1076.52 0.982100
1076.84 0.660387
1077.17 0.479249
1077.50 0.367819
1077.83 0.295101
1078.48 0.210184
1079.14 0.167205
1080.45 0.139186
1081.76 0.163744
1082.42 0.204280
1083.07 0.285040
1083.40 0.354793
1083.73 0.461573
1084.06 0.635291
1084.38 0.942608
1084.55 1.19442
1084.71 1.56720
1084.87 2.15202
1085.04 3.13638
1085.20 5.01073
1085.28 6.64573
1085.37 9.21805
1085.45 13.5771
1085.53 21.7264
1085.57 28.6328
1085.61 39.0090
1085.65 55.0660
1085.69 79.2505
1085.75 126.861
1085.80 158.631
1085.85 126.853
1085.91 79.2405
1085.94 57.5522
1085.98 42.6327
1086.05 25.4321
1086.12 16.5784
1086.19 11.5687
1086.26 8.46333
1086.32 6.47069
1086.46 4.12400
1086.60 2.84635
1086.74 2.08652
1087.02 1.26032
1087.29 0.844044
1087.57 0.606959
1087.85 0.458291
1088.12 0.359583
1088.68 0.239832
1089.23 0.173009
1089.78 0.131820
1090.33 0.104608
1091.44 0.0719347
1092.55 0.0538237
1094.76 0.0356399
1096.97 0.0278168
1099.19 0.0256497
1100.29 0.0272913
1101.40 0.0341289
1101.95 0.0438116
1102.50 0.0697676
1102.78 0.103182
1103.06 0.186791
1103.20 0.287206
1103.33 0.511474
1103.40 0.744064
1103.47 1.17974
1103.51 1.55640
1103.54 2.10756
1103.58 2.99005
1103.61 4.32894
1103.66 6.93170
1103.70 8.67498
1103.75 6.93215
1103.79 4.32962
1103.82 3.08706
1103.85 2.25425
1103.91 1.32418
1103.97 0.859377
1104.04 0.601348
1104.16 0.344333
1104.28 0.226734
1104.52 0.126433
1104.77 0.0864606
1105.26 0.0564127
1105.74 0.0469500
1106.72 0.0458112
1107.70 0.0573326
1108.68 0.0876757
1109.16 0.118824
1109.65 0.175299
1109.90 0.222566
1110.14 0.293507
1110.39 0.407372
1110.63 0.606997
1110.87 1.00550
1111.00 1.37298
1111.12 1.98662
1111.24 3.12283
1111.30 4.09005
1111.36 5.57402
1111.42 8.00062
1111.48 12.3014
1111.54 20.6884
1111.58 28.0006
1111.61 38.2448
1111.63 49.0871
1111.65 61.4774
1111.70 76.5495
1111.75 60.9583
1111.80 38.2412
1111.85 21.6830
1111.91 13.4104
1111.96 8.88727
1112.02 6.30519
1112.07 4.66289
1112.13 3.59612
1112.24 2.31899
1112.35 1.61154
1112.46 1.18733
1112.68 0.720177
1112.90 0.483183
1113.12 0.347884
1113.34 0.263116
1113.57 0.206533
1114.01 0.137948
1114.45 0.0997116
1115.33 0.0606807
1116.22 0.0421469
1117.10 0.0319400
1118.87 0.0217020
1120.64 0.0170526
1122.41 0.0147499
1125.95 0.0135472
1129.49 0.0158724
1131.26 0.0191728
1133.02 0.0256736
1134.79 0.0399941
1135.68 0.0543586
1136.56 0.0804730
1137.45 0.135748
1137.89 0.189917
1138.33 0.286789
1138.55 0.367223
1138.77 0.487195
1139.00 0.678476
1139.22 1.01092
1139.44 1.66599
1139.55 2.26521
1139.66 3.24212
1139.77 5.02804
1139.82 6.50124
1139.88 8.70544
1139.94 12.2676
1139.99 18.1979
1140.05 28.9586
1140.07 37.7372
1140.10 49.3509
1140.13 63.2456
1140.15 79.1675
1140.20 99.1324
1140.25 79.1635
1140.30 49.3461
1140.36 27.9213
1140.42 17.2406
1140.48 11.4172
1140.53 8.09324
1140.59 5.98259
1140.65 4.61096
1140.77 2.95984
1140.89 2.05598
1141.00 1.50985
1141.24 0.914425
1141.47 0.612129
1141.70 0.439414
1141.94 0.330808
1142.17 0.258680
1142.64 0.171130
1143.10 0.122396
1143.57 0.0924668
1144.04 0.0727887
1144.97 0.0493505
1145.91 0.0365194
1147.78 0.0237745
1149.65 0.0180682
1151.51 0.0152624
1155.25 0.0136341
1158.99 0.0155704
1160.86 0.0183902
1162.73 0.0237875
1164.60 0.0352535
1165.53 0.0464678
1166.47 0.0665279
1167.40 0.108432
1167.87 0.149239
1168.34 0.222052
1168.57 0.282327
1168.80 0.372726
1169.04 0.517330
1169.27 0.768601
1169.50 1.26973
1169.62 1.73011
1169.74 2.48732
1169.85 3.88879
1169.91 5.08554
1169.97 6.87697
1170.03 9.82761
1170.09 14.8867
1170.15 24.4562
1170.18 32.3993
1170.20 43.6266
1170.23 55.7925
1170.25 69.6725
1170.30 86.9860
1170.35 69.6696
1170.40 43.6233
1170.43 30.2140
1170.47 21.5154
1170.50 15.8574
1170.54 12.0710
1170.61 7.57764
1170.68 5.16049
1170.76 3.72871
1170.83 2.81624
1170.97 1.76754
1171.12 1.21294
1171.26 0.885441
1171.55 0.535885
1171.84 0.362510
1172.12 0.264894
1172.41 0.204935
1172.70 0.165947
1173.27 0.120809
1173.85 0.0986105
1175.00 0.0867171
1176.15 0.106547
1176.73 0.134731
1177.30 0.189436
1177.59 0.236243
1177.88 0.307584
1178.17 0.423257
1178.45 0.627184
1178.60 0.793986
1178.74 1.04050
1178.88 1.42646
1179.03 2.07365
1179.17 3.30175
1179.24 4.36851
1179.32 6.03951
1179.39 8.85353
1179.46 14.0647
1179.50 18.4384
1179.53 24.9482
1179.57 34.9039
1179.60 49.6415
1179.63 63.9146
1179.65 79.5907
1179.70 99.6297
1179.75 79.5868
1179.80 49.6368
1179.83 35.9407
1179.86 26.5584
1179.93 15.8018
1179.99 10.2219
1180.05 7.13378
1180.12 5.21821
1180.18 3.99122
1180.31 2.54620
1180.43 1.75901
1180.56 1.28833
1180.81 0.779959
1181.07 0.524291
1181.32 0.379056
1181.57 0.288200
1181.83 0.228116
1182.33 0.155880
1182.84 0.116271
1183.85 0.0784797
1184.87 0.0665048
1185.88 0.0757365
1186.39 0.0977836
1186.90 0.161362
1187.15 0.244086
1187.28 0.321073
1187.40 0.449425
1187.53 0.691499
1187.59 0.898331
1187.66 1.21883
1187.72 1.76163
1187.78 2.73509
1187.82 3.55114
1187.85 4.70560
1187.88 6.48793
1187.91 9.06676
1187.96 14.5767
1188.00 18.1574
1188.05 14.4503
1188.09 9.06955
1188.13 5.85332
1188.17 3.95086
1188.21 2.80511
1188.26 2.08218
1188.34 1.27344
1188.42 0.862732
1188.50 0.628829
1188.58 0.484277
1188.75 0.325278
1188.91 0.246271
1189.07 0.205116
1189.40 0.180298
1189.73 0.212173
1189.89 0.258927
1190.06 0.346600
1190.22 0.524654
1190.30 0.686025
1190.38 0.943624
1190.47 1.40130
1190.55 2.30573
1190.59 3.11690
1190.63 4.40612
1190.67 6.55235
1190.71 10.0695
1190.76 16.0337
1190.80 19.9881
1190.85 15.8917
1190.89 9.95736
1190.92 6.97047
1190.96 5.06020
1190.99 3.75740
1191.02 2.90104
1191.09 1.85112
1191.15 1.27824
1191.22 0.935536
1191.28 0.715509
1191.41 0.460588
1191.54 0.324513
1191.67 0.243493
1191.93 0.155817
1192.45 0.0864192
1192.97 0.0597791
1194.01 0.0395132
1195.05 0.0326748
1197.13 0.0344011
1198.17 0.0574047
1198.43 0.0791647
1198.69 0.133551
1198.82 0.197806
1198.95 0.340451
1199.02 0.486454
1199.08 0.755574
1199.15 1.31362
1199.18 1.83017
1199.21 2.59268
1199.26 4.14210
1199.30 5.14101
1199.35 4.10574
1199.39 2.59308
1199.44 1.46209
1199.50 0.906266
1199.55 0.609909
1199.60 0.438293
1199.71 0.260943
1199.81 0.177106
1200.03 0.103583
1200.24 0.0737689
1200.66 0.0506142
1201.09 0.0425184
1202.79 0.0391114
1204.49 0.0476632
1206.19 0.0660674
1207.89 0.105693
1208.74 0.144464
1209.59 0.213756
1210.01 0.271143
1210.44 0.357531
1210.86 0.496694
1211.29 0.743060
1211.50 0.945474
1211.71 1.24508
1211.93 1.72127
1212.14 2.53642
1212.35 4.12669
1212.46 5.54481
1212.56 7.83775
1212.67 11.9357
1212.72 15.2364
1212.78 20.0613
1212.83 27.4443
1212.88 39.3527
1212.91 48.2787
1212.94 59.6081
1212.96 75.1952
1212.99 94.8883
1213.02 121.759
1213.05 152.482
1213.10 190.023
1213.13 178.622
1213.16 151.378
1213.21 94.8835
1213.26 60.1084
1213.31 40.2307
1213.37 28.1584
1213.42 20.7530
1213.52 12.4342
1213.62 8.23665
1213.73 5.85104
1213.83 4.37430
1214.04 2.72659
1214.24 1.88431
1214.45 1.40425
1214.65 1.11323
1214.86 0.934118
1215.27 0.790347
1215.48 0.816315
1215.68 0.939635
1215.89 1.25602
1215.99 1.56744
1216.10 2.09495
1216.20 3.06639
1216.25 3.88970
1216.30 5.10336
1216.35 7.06682
1216.40 10.3237
1216.46 16.3607
1216.51 27.5611
1216.55 44.0071
1216.60 54.6068
1216.65 43.6241
1216.69 27.5403
1216.72 20.3249
1216.75 15.2740
1216.81 9.26983
1216.87 6.13933
1216.93 4.35313
1216.98 3.25183
1217.04 2.52935
1217.16 1.67932
1217.27 1.21058
1217.39 0.929312
1217.62 0.618046
1217.85 0.458860
1218.08 0.366436
1218.54 0.269662
1219.01 0.225431
1219.47 0.206498
1220.39 0.215058
1221.32 0.292892
1221.78 0.382261
1222.24 0.548751
1222.47 0.688978
1222.70 0.899231
1222.93 1.23514
1223.17 1.81849
1223.40 2.96341
1223.51 4.00475
1223.63 5.69238
1223.74 8.74587
1223.80 11.2657
1223.86 14.9324
1223.92 20.7460
1223.97 30.4008
1224.03 47.4937
1224.06 60.8255
1224.09 78.0589
1224.15 125.168
1224.20 155.763
1224.26 124.265
1224.31 78.0492
1224.36 49.0896
1224.42 32.6660
1224.47 22.7652
1224.52 16.7214
1224.63 9.96745
1224.73 6.59816
1224.84 4.66450
1224.94 3.46911
1225.15 2.13834
1225.36 1.44869
1225.57 1.04967
1225.78 0.797233
1225.99 0.627484
1226.41 0.420060
1226.82 0.303219
1227.24 0.230909
1227.66 0.183129
1228.50 0.125604
1229.34 0.0937992
1231.01 0.0622424
1232.69 0.0494085
1234.36 0.0472622
1235.20 0.0514530
1236.04 0.0651981
1236.46 0.0830859
1236.87 0.128242
1237.08 0.184049
1237.29 0.317261
1237.40 0.468824
1237.50 0.783882
1237.55 1.09343
1237.61 1.61627
