Cu-63(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
214405 0.0251357
214511 0.0251293
214616 0.0251230
214722 0.0251167
214827 0.0251104
214933 0.0251040
215039 0.0250977
215145 0.0250913
215251 0.0250849
215357 0.0250786
215463 0.0250722
215569 0.0250659
215675 0.0250595
215782 0.0250531
215888 0.0250467
215995 0.0250403
216101 0.0250339
216208 0.0250275
216315 0.0250211
216421 0.0250147
216528 0.0250083
216635 0.0250019
216742 0.0249955
216850 0.0249890
216957 0.0249826
217064 0.0249762
217171 0.0249697
217279 0.0249633
217386 0.0249568
217494 0.0249504
217602 0.0249439
217709 0.0249375
217817 0.0249310
217925 0.0249245
218033 0.0249180
218141 0.0249115
218250 0.0249050
218358 0.0248985
218484 0.0248910
218629 0.0248823
218774 0.0248736
218919 0.0248649
219064 0.0248562
219209 0.0248475
219354 0.0248388
219499 0.0248301
219645 0.0248213
219791 0.0248125
219937 0.0248038
220083 0.0247950
220229 0.0247863
220375 0.0247775
220522 0.0247687
220668 0.0247599
220815 0.0247511
220962 0.0247423
221109 0.0247335
221256 0.0247246
221404 0.0247158
221551 0.0247069
221699 0.0246981
221847 0.0246892
221995 0.0246803
222143 0.0246714
222291 0.0246625
222439 0.0246537
222588 0.0246447
222737 0.0246358
222885 0.0246269
223034 0.0246180
223184 0.0246090
223333 0.0246000
223482 0.0245911
223632 0.0245821
223782 0.0245731
223932 0.0245641
224082 0.0245551
224232 0.0245461
224382 0.0245371
224533 0.0245280
224683 0.0245190
224834 0.0245100
224985 0.0245009
225136 0.0244918
225287 0.0244828
225439 0.0244737
225590 0.0244646
225742 0.0244555
225894 0.0244464
226046 0.0244372
226198 0.0244281
226350 0.0244190
226503 0.0244098
226656 0.0244006
226808 0.0243915
226961 0.0243823
227114 0.0243732
227268 0.0243639
227421 0.0243547
227575 0.0243455
227728 0.0243363
227863 0.0243282
227978 0.0243213
228094 0.0243144
228210 0.0243074
228325 0.0243005
228441 0.0242935
228557 0.0242866
228673 0.0242796
228789 0.0242727
228906 0.0242656
229022 0.0242587
229138 0.0242517
229255 0.0242447
229371 0.0242377
229488 0.0242307
229605 0.0242237
229721 0.0242167
229838 0.0242097
229955 0.0242027
230072 0.0241957
230190 0.0241886
230307 0.0241816
230424 0.0241746
230542 0.0241675
230659 0.0241605
230777 0.0241534
230895 0.0241463
231012 0.0241393
231130 0.0241322
231248 0.0241251
231366 0.0241180
231485 0.0241109
231603 0.0241038
231721 0.0240967
231840 0.0240896
231958 0.0240825
232077 0.0240754
232195 0.0240683
232314 0.0240612
232433 0.0240540
232572 0.0240457
232731 0.0240361
232890 0.0240266
233049 0.0240171
233208 0.0240075
233368 0.0239979
233527 0.0239884
233687 0.0239788
233847 0.0239692
234007 0.0239596
234167 0.0239500
234328 0.0239403
234488 0.0239307
234649 0.0239211
234810 0.0239114
234971 0.0239017
235133 0.0238920
235294 0.0238824
235456 0.0238726
235617 0.0238630
235779 0.0238533
235941 0.0238435
236104 0.0238338
236266 0.0238240
236429 0.0238143
236592 0.0238045
236755 0.0237947
236918 0.0237849
237081 0.0237751
237244 0.0237654
237408 0.0237555
237572 0.0237457
237736 0.0237358
237900 0.0237260
238064 0.0237162
238229 0.0237063
238393 0.0236964
238558 0.0236865
238723 0.0236766
238888 0.0236667
239054 0.0236568
239219 0.0236469
239385 0.0236369
239551 0.0236269
239717 0.0236170
239883 0.0236070
240049 0.0235971
240216 0.0235870
240382 0.0235771
240549 0.0235671
240716 0.0235570
240884 0.0235470
241051 0.0235369
241198 0.0235281
241323 0.0235206
241449 0.0235131
241575 0.0235055
241701 0.0234979
241827 0.0234904
241954 0.0234828
242080 0.0234752
242207 0.0234676
242333 0.0234600
242460 0.0234524
242587 0.0234448
242713 0.0234372
242840 0.0234296
242968 0.0234219
243095 0.0234143
243222 0.0234067
243349 0.0233991
243477 0.0233914
243604 0.0233838
243732 0.0233761
243860 0.0233684
243988 0.0233607
244116 0.0233530
244244 0.0233454
244372 0.0233377
244500 0.0233300
244629 0.0233223
244757 0.0233146
244886 0.0233068
245014 0.0232992
245143 0.0232914
245272 0.0232837
245401 0.0232759
245530 0.0232682
245659 0.0232605
245788 0.0232527
245918 0.0232449
246047 0.0232372
246177 0.0232294
246307 0.0232216
246436 0.0232138
246566 0.0232060
246696 0.0231982
246826 0.0231904
246957 0.0231826
247087 0.0231748
247217 0.0231670
247348 0.0231591
247479 0.0231513
247609 0.0231435
247740 0.0231356
247871 0.0231277
248002 0.0231199
248133 0.0231120
248286 0.0231028
248462 0.0230923
248637 0.0230818
248812 0.0230713
248988 0.0230607
249164 0.0230502
249340 0.0230396
249517 0.0230290
249693 0.0230184
249870 0.0230078
250047 0.0229972
250224 0.0229866
250401 0.0229759
250578 0.0229653
250756 0.0229546
250934 0.0229440
251112 0.0229333
251290 0.0229226
251468 0.0229119
251647 0.0229012
251825 0.0228905
252004 0.0228798
252184 0.0228690
252363 0.0228582
252542 0.0228475
252722 0.0228367
252902 0.0228259
253082 0.0228151
253262 0.0228043
253443 0.0227934
253623 0.0227826
253804 0.0227718
253985 0.0227609
254167 0.0227500
254348 0.0227391
254530 0.0227282
254712 0.0227173
254894 0.0227064
255076 0.0226954
255258 0.0226845
255441 0.0226735
255624 0.0226626
255807 0.0226516
255990 0.0226406
256173 0.0226296
256357 0.0226186
256541 0.0226075
256725 0.0225965
256909 0.0225855
257093 0.0225744
257255 0.0225647
257393 0.0225564
257532 0.0225481
257671 0.0225397
257810 0.0225314
257949 0.0225231
258088 0.0225147
258227 0.0225064
258366 0.0224980
258506 0.0224896
258645 0.0224813
258785 0.0224729
258925 0.0224645
259065 0.0224561
259205 0.0224477
259368 0.0224379
259555 0.0224267
259742 0.0224155
259930 0.0224042
260118 0.0223929
260305 0.0223817
260494 0.0223704
260682 0.0223591
260870 0.0223478
261059 0.0223365
261248 0.0223251
261437 0.0223138
261626 0.0223024
261816 0.0222910
262005 0.0222797
262195 0.0222683
262385 0.0222569
262576 0.0222454
262766 0.0222340
262957 0.0222226
263148 0.0222111
263339 0.0221997
263530 0.0221882
263698 0.0221781
263842 0.0221695
263986 0.0221608
264130 0.0221522
264274 0.0221436
264418 0.0221349
264562 0.0221263
264707 0.0221176
264852 0.0221089
264996 0.0221002
265141 0.0220915
265286 0.0220828
265431 0.0220741
265576 0.0220654
265722 0.0220567
265867 0.0220480
266013 0.0220392
266159 0.0220305
266304 0.0220218
266450 0.0220130
266596 0.0220042
266742 0.0219955
266889 0.0219867
267035 0.0219779
267182 0.0219691
267328 0.0219603
267475 0.0219515
267622 0.0219427
267769 0.0219339
267916 0.0219250
268063 0.0219162
268211 0.0219073
268358 0.0218985
268506 0.0218896
268654 0.0218808
268802 0.0218719
268949 0.0218631
269098 0.0218541
269246 0.0218452
269394 0.0218364
269543 0.0218274
269691 0.0218185
269840 0.0218096
269989 0.0218007
270138 0.0217917
270287 0.0217828
270436 0.0217738
270585 0.0217649
270735 0.0217559
270885 0.0217469
271034 0.0217380
271184 0.0217290
271334 0.0217200
271484 0.0217110
271634 0.0217020
271785 0.0216929
271935 0.0216839
272086 0.0216748
272236 0.0216658
272387 0.0216568
272538 0.0216477
272689 0.0216387
272840 0.0216296
272992 0.0216205
273143 0.0216114
273295 0.0216023
273447 0.0215932
273598 0.0215841
273750 0.0215750
273902 0.0215659
274055 0.0215567
274207 0.0215476
274360 0.0215384
274512 0.0215293
274665 0.0215201
274818 0.0215109
274971 0.0215017
275124 0.0214926
275277 0.0214834
275430 0.0214742
275584 0.0214650
275738 0.0214557
275891 0.0214465
276045 0.0214373
276199 0.0214281
276353 0.0214188
276508 0.0214095
276662 0.0214003
276817 0.0213910
276971 0.0213817
277126 0.0213724
277281 0.0213631
277436 0.0213538
277591 0.0213445
277746 0.0213352
277928 0.0213243
278135 0.0213119
278343 0.0212994
278551 0.0212869
278759 0.0212745
278967 0.0212620
279176 0.0212494
279385 0.0212369
279594 0.0212244
279803 0.0212118
280013 0.0211992
280223 0.0211866
280433 0.0211740
280643 0.0211614
280854 0.0211488
281065 0.0211361
281276 0.0211234
281487 0.0211108
281698 0.0210981
281910 0.0210854
282122 0.0210727
282334 0.0210600
282547 0.0210472
282759 0.0210345
282972 0.0210217
283159 0.0210105
283319 0.0210009
283479 0.0209913
283639 0.0209817
283800 0.0209720
283960 0.0209624
284121 0.0209527
284282 0.0209431
284443 0.0209334
284604 0.0209238
284765 0.0209141
284926 0.0209044
285088 0.0208947
285249 0.0208851
285411 0.0208753
285573 0.0208656
285735 0.0208559
285897 0.0208462
286060 0.0208364
286222 0.0208267
286385 0.0208169
286547 0.0208072
286710 0.0207974
286873 0.0207876
287037 0.0207778
287200 0.0207680
287363 0.0207582
287527 0.0207484
287691 0.0207385
287854 0.0207288
288018 0.0207189
288183 0.0207090
288347 0.0206992
288511 0.0206893
288676 0.0206794
288841 0.0206695
289005 0.0206597
289170 0.0206498
289336 0.0206398
289501 0.0206299
289666 0.0206200
289832 0.0206101
289997 0.0206002
290163 0.0205902
290329 0.0205803
290495 0.0205703
290662 0.0205603
290828 0.0205503
290995 0.0205403
291161 0.0205303
291328 0.0205203
291495 0.0205103
291662 0.0205003
291830 0.0204902
291997 0.0204802
292164 0.0204702
292332 0.0204601
292500 0.0204500
292668 0.0204399
292836 0.0204298
293004 0.0204198
293173 0.0204096
293341 0.0203995
293510 0.0203894
293679 0.0203793
293848 0.0203691
294017 0.0203590
294186 0.0203488
294356 0.0203386
294525 0.0203285
294695 0.0203183
294865 0.0203081
295035 0.0202979
295205 0.0202877
295376 0.0202774
295546 0.0202672
295717 0.0202570
295888 0.0202467
296058 0.0202365
296229 0.0202263
296401 0.0202159
296572 0.0202057
296744 0.0201954
296915 0.0201851
297087 0.0201748
297259 0.0201645
297431 0.0201541
297603 0.0201438
297776 0.0201334
297948 0.0201231
298121 0.0201127
298294 0.0201024
298467 0.0200920
298640 0.0200816
298813 0.0200712
298987 0.0200608
299160 0.0200504
299334 0.0200400
299508 0.0200295
299682 0.0200191
299856 0.0200086
300000 0.0200000
300031 0.0199991
300205 0.0199939
300380 0.0199886
300555 0.0199834
300730 0.0199781
300905 0.0199729
301080 0.0199676
301256 0.0199623
301431 0.0199571
301607 0.0199518
301783 0.0199465
301959 0.0199412
302135 0.0199360
302311 0.0199307
302488 0.0199254
302665 0.0199201
302841 0.0199148
303018 0.0199095
303196 0.0199041
303373 0.0198988
303550 0.0198935
303728 0.0198882
303906 0.0198828
304084 0.0198775
304262 0.0198721
304440 0.0198668
304618 0.0198615
304797 0.0198561
304975 0.0198508
305154 0.0198454
305333 0.0198400
305513 0.0198346
305692 0.0198292
305871 0.0198239
306051 0.0198185
306231 0.0198131
306411 0.0198077
306591 0.0198023
306771 0.0197969
306952 0.0197914
307132 0.0197860
307313 0.0197806
307494 0.0197752
307675 0.0197698
307856 0.0197643
308038 0.0197589
308219 0.0197534
308401 0.0197480
308583 0.0197425
308765 0.0197371
308947 0.0197316
309129 0.0197261
309312 0.0197206
309494 0.0197152
309677 0.0197097
309860 0.0197042
310043 0.0196987
310227 0.0196932
310410 0.0196877
310594 0.0196822
310778 0.0196767
310962 0.0196711
311146 0.0196656
311330 0.0196601
311515 0.0196546
311699 0.0196490
311884 0.0196435
312069 0.0196379
312254 0.0196324
312440 0.0196268
312625 0.0196213
312811 0.0196157
312996 0.0196101
313182 0.0196045
313369 0.0195989
313555 0.0195934
313741 0.0195878
313928 0.0195822
314115 0.0195766
314302 0.0195709
314489 0.0195653
314676 0.0195597
314863 0.0195541
315051 0.0195485
315239 0.0195428
315427 0.0195372
315615 0.0195316
315803 0.0195259
315992 0.0195202
316180 0.0195146
316369 0.0195089
316558 0.0195033
316747 0.0194976
316937 0.0194919
317126 0.0194862
317316 0.0194805
317506 0.0194748
317696 0.0194691
317886 0.0194634
318076 0.0194577
318267 0.0194520
318457 0.0194463
318648 0.0194406
318839 0.0194348
319030 0.0194291
319222 0.0194233
319413 0.0194176
319605 0.0194119
319797 0.0194061
319989 0.0194003
320181 0.0193946
320373 0.0193888
320566 0.0193830
320759 0.0193772
320952 0.0193714
321145 0.0193657
321338 0.0193599
321531 0.0193541
321725 0.0193483
321919 0.0193424
322113 0.0193366
322307 0.0193308
322501 0.0193250
322696 0.0193191
322891 0.0193133
323085 0.0193075
323280 0.0193016
323476 0.0192957
323671 0.0192899
323867 0.0192840
324062 0.0192781
324258 0.0192723
324454 0.0192664
324651 0.0192605
324847 0.0192546
325044 0.0192487
325240 0.0192428
325437 0.0192369
325635 0.0192310
325832 0.0192250
326029 0.0192191
326227 0.0192132
326425 0.0192073
326623 0.0192013
326821 0.0191954
327020 0.0191894
327218 0.0191835
327417 0.0191775
327616 0.0191715
327815 0.0191656
328014 0.0191596
328214 0.0191536
328414 0.0191476
328613 0.0191416
328814 0.0191356
329014 0.0191296
329214 0.0191236
329415 0.0191176
329616 0.0191115
329817 0.0191055
330018 0.0190995
330219 0.0190934
330421 0.0190874
330622 0.0190813
330824 0.0190753
331026 0.0190692
331229 0.0190631
331431 0.0190571
331634 0.0190510
331836 0.0190449
332039 0.0190388
332243 0.0190327
332446 0.0190266
332650 0.0190205
332853 0.0190144
333057 0.0190083
333261 0.0190022
333466 0.0189960
333670 0.0189899
333875 0.0189838
334080 0.0189776
334285 0.0189715
334490 0.0189653
334695 0.0189592
334901 0.0189530
335107 0.0189468
335313 0.0189406
335519 0.0189344
335726 0.0189282
335932 0.0189220
336139 0.0189158
336346 0.0189096
336553 0.0189034
336760 0.0188972
336968 0.0188910
337176 0.0188847
337384 0.0188785
337592 0.0188722
337800 0.0188660
338009 0.0188597
338217 0.0188535
338426 0.0188472
338635 0.0188410
338844 0.0188347
339054 0.0188284
339264 0.0188221
339473 0.0188158
339684 0.0188095
339894 0.0188032
340104 0.0187969
340315 0.0187906
340526 0.0187842
340737 0.0187779
340948 0.0187716
341159 0.0187652
341371 0.0187589
341583 0.0187525
341795 0.0187462
342007 0.0187398
342219 0.0187334
342432 0.0187270
342645 0.0187207
342858 0.0187143
343071 0.0187079
343284 0.0187015
343498 0.0186951
343712 0.0186886
343926 0.0186822
344140 0.0186758
344354 0.0186694
344569 0.0186629
344784 0.0186565
344999 0.0186500
345214 0.0186436
345430 0.0186371
345645 0.0186307
345861 0.0186242
346077 0.0186177
346293 0.0186112
346510 0.0186047
346726 0.0185982
346943 0.0185917
347160 0.0185852
347377 0.0185787
347595 0.0185722
347812 0.0185656
348030 0.0185591
348248 0.0185526
348467 0.0185460
348685 0.0185395
348904 0.0185329
349122 0.0185263
349342 0.0185197
349561 0.0185132
349780 0.0185066
350000 0.0185000
350220 0.0184934
350440 0.0184868
350660 0.0184802
350881 0.0184736
351102 0.0184669
351323 0.0184603
351544 0.0184537
351765 0.0184471
351987 0.0184404
352208 0.0184338
352430 0.0184271
352653 0.0184204
352875 0.0184138
353098 0.0184071
353320 0.0184004
353544 0.0183937
353767 0.0183870
353990 0.0183803
354214 0.0183736
354438 0.0183669
354662 0.0183601
354886 0.0183534
355111 0.0183467
355335 0.0183400
355560 0.0183332
355786 0.0183264
356011 0.0183197
356237 0.0183129
356462 0.0183061
356688 0.0182994
356915 0.0182926
357141 0.0182858
357368 0.0182790
357595 0.0182722
357822 0.0182653
358049 0.0182585
358277 0.0182517
358504 0.0182449
358732 0.0182380
358961 0.0182312
359189 0.0182243
359418 0.0182175
359646 0.0182106
359875 0.0182038
360105 0.0181969
360334 0.0181900
360564 0.0181831
360794 0.0181762
361024 0.0181693
361254 0.0181624
361485 0.0181555
361716 0.0181485
361947 0.0181416
362178 0.0181347
362410 0.0181277
362641 0.0181208
362873 0.0181138
363105 0.0181069
363338 0.0180999
363570 0.0180929
363803 0.0180859
364036 0.0180789
364269 0.0180719
364503 0.0180649
364737 0.0180579
364971 0.0180509
365205 0.0180439
365439 0.0180368
365713 0.0180286
366026 0.0180192
366340 0.0180098
366654 0.0180004
366968 0.0179910
367283 0.0179815
367598 0.0179721
367914 0.0179626
368230 0.0179531
368547 0.0179436
368863 0.0179341
369181 0.0179246
369498 0.0179151
369817 0.0179055
370135 0.0178960
370454 0.0178864
370773 0.0178768
371093 0.0178672
371413 0.0178576
371734 0.0178480
372055 0.0178384
372376 0.0178287
372698 0.0178191
373020 0.0178094
373343 0.0177997
373666 0.0177900
373990 0.0177803
374313 0.0177706
374638 0.0177609
374963 0.0177511
375288 0.0177414
375613 0.0177316
375939 0.0177218
376266 0.0177120
376552 0.0177034
376797 0.0176961
377043 0.0176887
377289 0.0176813
377535 0.0176740
377781 0.0176666
378028 0.0176592
378275 0.0176518
378522 0.0176443
378769 0.0176369
379017 0.0176295
379265 0.0176221
379513 0.0176146
379761 0.0176072
380009 0.0175997
380258 0.0175923
380507 0.0175848
380757 0.0175773
381006 0.0175698
381256 0.0175623
381506 0.0175548
381756 0.0175473
382007 0.0175398
382257 0.0175323
382508 0.0175248
382760 0.0175172
383011 0.0175097
383263 0.0175021
383515 0.0174946
383767 0.0174870
384020 0.0174794
384272 0.0174718
384525 0.0174643
384779 0.0174566
385032 0.0174490
385286 0.0174414
385540 0.0174338
385794 0.0174262
386049 0.0174185
386303 0.0174109
386558 0.0174033
386814 0.0173956
387069 0.0173879
387325 0.0173803
387581 0.0173726
387837 0.0173649
388094 0.0173572
388351 0.0173495
388608 0.0173418
388865 0.0173341
389122 0.0173263
389380 0.0173186
389638 0.0173109
389897 0.0173031
390155 0.0172954
390414 0.0172876
390673 0.0172798
390932 0.0172720
391192 0.0172642
391452 0.0172564
391712 0.0172486
391972 0.0172408
392233 0.0172330
392494 0.0172252
392755 0.0172174
393016 0.0172095
393278 0.0172017
393540 0.0171938
393802 0.0171859
394065 0.0171781
394327 0.0171702
394590 0.0171623
394854 0.0171544
395117 0.0171465
395381 0.0171386
395645 0.0171307
395909 0.0171227
396174 0.0171148
396439 0.0171068
396704 0.0170989
396969 0.0170909
397235 0.0170830
397501 0.0170750
397767 0.0170670
398033 0.0170590
398300 0.0170510
398567 0.0170430
398834 0.0170350
399102 0.0170269
399370 0.0170189
399638 0.0170109
399906 0.0170028
400000 0.0170000
400175 0.0169965
400444 0.0169911
400713 0.0169857
400982 0.0169804
401252 0.0169750
401522 0.0169696
401792 0.0169642
402062 0.0169588
402333 0.0169533
402604 0.0169479
402876 0.0169425
403147 0.0169371
403419 0.0169316
403691 0.0169262
403964 0.0169207
404236 0.0169153
404509 0.0169098
404782 0.0169044
405056 0.0168989
405330 0.0168934
405604 0.0168879
405878 0.0168824
406153 0.0168769
406428 0.0168714
406703 0.0168659
406978 0.0168604
407254 0.0168549
407530 0.0168494
407807 0.0168439
408083 0.0168383
408360 0.0168328
408637 0.0168273
408915 0.0168217
409192 0.0168162
409470 0.0168106
409749 0.0168050
410027 0.0167995
410306 0.0167939
410585 0.0167883
410865 0.0167827
411144 0.0167771
411424 0.0167715
411705 0.0167659
411985 0.0167603
412266 0.0167547
412547 0.0167491
412829 0.0167434
413110 0.0167378
413392 0.0167322
413675 0.0167265
413957 0.0167209
414240 0.0167152
414523 0.0167095
414807 0.0167039
415091 0.0166982
415375 0.0166925
415659 0.0166868
415944 0.0166811
416229 0.0166754
416514 0.0166697
416799 0.0166640
417085 0.0166583
417371 0.0166526
417705 0.0166459
418088 0.0166382
418471 0.0166306
418854 0.0166229
419238 0.0166152
419622 0.0166076
420007 0.0165999
420393 0.0165921
420779 0.0165844
421166 0.0165767
421553 0.0165689
421940 0.0165612
422329 0.0165534
422717 0.0165457
423107 0.0165379
423497 0.0165301
423887 0.0165223
424229 0.0165154
424522 0.0165096
424816 0.0165037
425110 0.0164978
425405 0.0164919
425699 0.0164860
425994 0.0164801
426290 0.0164742
426585 0.0164683
426881 0.0164624
427177 0.0164565
427474 0.0164505
427771 0.0164446
428068 0.0164386
428366 0.0164327
428663 0.0164267
428961 0.0164208
429260 0.0164148
429558 0.0164088
429858 0.0164028
430157 0.0163969
430457 0.0163909
430756 0.0163849
431057 0.0163789
431357 0.0163729
431658 0.0163668
431959 0.0163608
432261 0.0163548
432563 0.0163487
432865 0.0163427
433168 0.0163366
433470 0.0163306
433824 0.0163235
434229 0.0163154
434634 0.0163073
435040 0.0162992
435446 0.0162911
435853 0.0162829
436261 0.0162748
436669 0.0162666
437078 0.0162584
437487 0.0162503
437897 0.0162421
438307 0.0162339
438718 0.0162256
439130 0.0162174
439542 0.0162092
439955 0.0162009
440368 0.0161926
440782 0.0161844
441197 0.0161761
441612 0.0161678
442028 0.0161594
442444 0.0161511
442861 0.0161428
443278 0.0161344
443696 0.0161261
444115 0.0161177
444534 0.0161093
444954 0.0161009
445374 0.0160925
445795 0.0160841
446217 0.0160757
446639 0.0160672
447062 0.0160588
447485 0.0160503
447909 0.0160418
448334 0.0160333
448759 0.0160248
449185 0.0160163
449611 0.0160078
450038 0.0159992
450466 0.0159907
450894 0.0159821
451323 0.0159735
451753 0.0159649
452183 0.0159563
452613 0.0159477
453045 0.0159391
453477 0.0159305
453909 0.0159218
454342 0.0159132
454776 0.0159045
455211 0.0158958
455646 0.0158871
456081 0.0158784
456518 0.0158696
456955 0.0158609
457392 0.0158522
457830 0.0158434
458269 0.0158346
458709 0.0158258
459149 0.0158170
459589 0.0158082
460031 0.0157994
460473 0.0157905
460915 0.0157817
461358 0.0157728
461802 0.0157640
462247 0.0157551
462692 0.0157462
463138 0.0157372
463584 0.0157283
464031 0.0157194
464479 0.0157104
464928 0.0157014
465377 0.0156925
465826 0.0156835
466277 0.0156745
466728 0.0156654
467179 0.0156564
467632 0.0156474
468085 0.0156383
468538 0.0156292
468993 0.0156201
469448 0.0156110
469903 0.0156019
470359 0.0155928
470816 0.0155837
471274 0.0155745
471732 0.0155654
472191 0.0155562
472651 0.0155470
473111 0.0155378
473572 0.0155286
474034 0.0155193
474496 0.0155101
474959 0.0155008
475423 0.0154915
475887 0.0154823
476352 0.0154730
476818 0.0154636
477284 0.0154543
477751 0.0154450
478219 0.0154356
478687 0.0154263
479157 0.0154169
479626 0.0154075
480097 0.0153981
480568 0.0153886
481040 0.0153792
481513 0.0153697
481986 0.0153603
482460 0.0153508
482935 0.0153413
483410 0.0153318
483886 0.0153223
484363 0.0153127
484841 0.0153032
485319 0.0152936
485798 0.0152840
486277 0.0152745
486758 0.0152648
487239 0.0152552
487721 0.0152456
488203 0.0152359
488686 0.0152263
489170 0.0152166
489655 0.0152069
490140 0.0151972
490626 0.0151875
491113 0.0151777
491601 0.0151680
492089 0.0151582
492578 0.0151484
493068 0.0151386
493558 0.0151288
494049 0.0151190
494541 0.0151092
495034 0.0150993
495527 0.0150895
496021 0.0150796
496516 0.0150697
497012 0.0150598
497508 0.0150498
498005 0.0150399
498503 0.0150299
499002 0.0150200
499501 0.0150100
500000 0.0150000
500001 0.0150000
500502 0.0149950
501004 0.0149900
501506 0.0149849
502009 0.0149799
502513 0.0149749
503018 0.0149698
503523 0.0149648
504029 0.0149597
504536 0.0149546
505044 0.0149496
505552 0.0149445
506061 0.0149394
506571 0.0149343
507082 0.0149292
507593 0.0149241
508106 0.0149189
508619 0.0149138
509133 0.0149087
509647 0.0149035
510163 0.0148984
510679 0.0148932
511196 0.0148880
511714 0.0148829
512232 0.0148777
512752 0.0148725
513272 0.0148673
513793 0.0148621
514314 0.0148569
514837 0.0148516
515360 0.0148464
515884 0.0148412
516409 0.0148359
516935 0.0148307
517461 0.0148254
517989 0.0148201
518517 0.0148148
519046 0.0148095
519575 0.0148043
520106 0.0147989
520637 0.0147936
521170 0.0147883
521703 0.0147830
522236 0.0147776
522771 0.0147723
523306 0.0147669
523843 0.0147616
524380 0.0147562
524918 0.0147508
525457 0.0147454
525996 0.0147400
526537 0.0147346
527078 0.0147292
527620 0.0147238
528163 0.0147184
528707 0.0147129
529251 0.0147075
529797 0.0147020
530343 0.0146966
530890 0.0146911
531438 0.0146856
531987 0.0146801
532537 0.0146746
533087 0.0146691
533639 0.0146636
534191 0.0146581
534744 0.0146526
535298 0.0146470
535853 0.0146415
536408 0.0146359
536965 0.0146304
537522 0.0146248
538081 0.0146192
538640 0.0146136
539200 0.0146080
539761 0.0146024
540323 0.0145968
540885 0.0145912
541449 0.0145855
542013 0.0145799
542578 0.0145742
543145 0.0145686
543712 0.0145629
544280 0.0145572
544849 0.0145515
545418 0.0145458
545989 0.0145401
546560 0.0145344
547133 0.0145287
547706 0.0145229
548280 0.0145172
548856 0.0145114
549216 0.0145078
549648 0.0145035
550081 0.0144992
550514 0.0144949
550948 0.0144905
551383 0.0144862
551818 0.0144818
552253 0.0144775
552689 0.0144731
553125 0.0144688
553562 0.0144644
554000 0.0144600
554438 0.0144556
554877 0.0144512
555316 0.0144468
555755 0.0144425
556195 0.0144381
556636 0.0144336
557077 0.0144292
557519 0.0144248
557961 0.0144204
558404 0.0144160
558847 0.0144115
559291 0.0144071
559735 0.0144027
560180 0.0143982
560626 0.0143937
561071 0.0143893
561518 0.0143848
561965 0.0143804
562413 0.0143759
562861 0.0143714
563309 0.0143669
563758 0.0143624
564208 0.0143579
564658 0.0143534
565109 0.0143489
565560 0.0143444
566012 0.0143399
566464 0.0143354
566917 0.0143308
567371 0.0143263
567825 0.0143218
568279 0.0143172
568734 0.0143127
569190 0.0143081
569646 0.0143035
570103 0.0142990
570560 0.0142944
571018 0.0142898
571477 0.0142852
571935 0.0142807
572395 0.0142761
572855 0.0142715
573316 0.0142668
573777 0.0142622
574239 0.0142576
574701 0.0142530
575164 0.0142484
575627 0.0142437
576091 0.0142391
576556 0.0142344
577021 0.0142298
577486 0.0142251
577952 0.0142205
578497 0.0142150
579120 0.0142088
579745 0.0142026
580370 0.0141963
580997 0.0141900
581624 0.0141838
582252 0.0141775
582882 0.0141712
583512 0.0141649
584144 0.0141586
584776 0.0141522
585410 0.0141459
586045 0.0141396
586680 0.0141332
587317 0.0141268
587955 0.0141205
588593 0.0141141
589233 0.0141077
589874 0.0141013
590516 0.0140948
591159 0.0140884
591802 0.0140820
592447 0.0140755
593094 0.0140691
593741 0.0140626
594389 0.0140561
595038 0.0140496
595688 0.0140431
596340 0.0140366
596992 0.0140301
597646 0.0140235
598300 0.0140170
598956 0.0140104
599613 0.0140039
600000 0.0140000
600271 0.0139998
600930 0.0139994
601590 0.0139989
602251 0.0139985
602913 0.0139981
603576 0.0139976
604241 0.0139972
604906 0.0139967
605573 0.0139963
606240 0.0139958
606909 0.0139954
607579 0.0139950
608250 0.0139945
608922 0.0139941
609595 0.0139936
610270 0.0139932
610860 0.0139928
611368 0.0139924
611876 0.0139921
612384 0.0139917
612893 0.0139914
613403 0.0139911
613913 0.0139907
614424 0.0139904
614936 0.0139900
615448 0.0139897
615961 0.0139894
616475 0.0139890
616989 0.0139887
617504 0.0139883
618019 0.0139880
618536 0.0139876
619052 0.0139873
619570 0.0139870
620088 0.0139866
620607 0.0139863
621126 0.0139859
621646 0.0139856
622167 0.0139852
622688 0.0139849
623210 0.0139845
623733 0.0139842
624256 0.0139838
624781 0.0139835
625305 0.0139831
625830 0.0139828
626357 0.0139824
626883 0.0139821
627410 0.0139817
627938 0.0139814
628467 0.0139810
628996 0.0139807
629526 0.0139803
630057 0.0139800
630588 0.0139796
631120 0.0139793
631653 0.0139789
632186 0.0139785
632720 0.0139782
633255 0.0139778
633791 0.0139775
634327 0.0139771
634863 0.0139768
635401 0.0139764
635939 0.0139760
636568 0.0139756
637287 0.0139751
638008 0.0139747
638730 0.0139742
639453 0.0139737
640178 0.0139732
640904 0.0139727
641631 0.0139723
642359 0.0139718
643088 0.0139713
643819 0.0139708
644551 0.0139703
645284 0.0139698
646018 0.0139693
646754 0.0139688
647491 0.0139683
648229 0.0139679
648969 0.0139674
649710 0.0139669
650452 0.0139664
651195 0.0139659
651940 0.0139654
652685 0.0139649
653433 0.0139644
