Pb-204(n,g) ENDF/B-VII.1
44452.8 0.0151543
44461.6 0.0521862
44463.8 0.0875505
44466.0 0.177694
44467.1 0.287881
44468.2 0.539571
44468.7 0.811234
44469.3 1.34174
44469.8 2.55238
44470.1 3.73980
44470.4 5.74650
44470.7 9.22294
44471.0 11.4915
44471.3 9.22278
44471.6 5.74640
44471.8 4.15910
44472.0 3.05014
44472.5 1.80183
44472.9 1.15614
44473.3 0.804679
44474.1 0.447679
44474.9 0.285090
44476.6 0.143532
44478.2 0.0866718
44481.6 0.0418774
44484.9 0.0250233
44491.5 0.0124239
44498.1 0.00787361
44524.6 0.00345439
44577.5 0.00264914
44630.4 0.00303164
44683.3 0.00404142
44709.8 0.00492292
44736.3 0.00626264
44762.7 0.00841989
44789.2 0.0121964
44815.7 0.0197062
44828.9 0.0265931
44842.1 0.0380255
44855.4 0.0590042
44862.0 0.0767126
44868.6 0.103584
44875.2 0.147011
44878.5 0.179223
44881.8 0.222378
44885.1 0.281844
44886.8 0.320079
44888.4 0.365302
44890.1 0.419612
44891.8 0.484113
44893.4 0.560941
44895.1 0.651694
44897.8 0.834106
44900.5 1.04255
44906.0 1.30235
44908.7 1.22554
44911.5 1.04147
44917.0 0.651388
44920.4 0.477935
44923.8 0.357434
44930.7 0.214817
44937.6 0.140706
44944.4 0.0986327
44951.3 0.0727319
44958.1 0.0558145
44971.9 0.0358566
44985.6 0.0250467
44999.3 0.0185645
45026.8 0.0115374
45054.3 0.00803509
45081.7 0.00606523
45109.2 0.00487628
45136.6 0.00414019
45191.6 0.00351366
45219.0 0.00358088
45246.5 0.00404013
45273.9 0.00534710
45287.7 0.00675120
45301.4 0.00936763
45308.3 0.0115858
45315.1 0.0149636
45322.0 0.0204754
45328.9 0.0303176
45332.3 0.0384610
45335.7 0.0505969
45339.2 0.0698817
45342.6 0.103227
45346.0 0.168663
45347.7 0.227766
45349.5 0.323530
45351.2 0.495528
45352.9 0.842603
45354.6 1.69684
45355.5 2.62608
45355.9 3.34297
45356.3 4.27462
45356.7 5.49115
45357.2 6.84601
45358.0 8.52977
45358.4 8.01315
45358.9 6.81349
45359.7 4.27432
45360.7 2.42208
45361.7 1.48521
45362.7 0.985140
45363.7 0.695434
45364.7 0.515038
45365.7 0.395932
45367.7 0.254739
45369.7 0.177061
45371.7 0.130373
45375.7 0.0791690
45379.7 0.0532689
45383.7 0.0384590
45387.6 0.0291869
45391.6 0.0230006
45399.6 0.0155104
45407.6 0.0113298
45415.6 0.00875406
45423.6 0.00705824
45439.5 0.00502809
45455.5 0.00390447
45487.5 0.00276820
45519.4 0.00224071
45551.3 0.00196796
45615.2 0.00178461
45679.1 0.00195183
45743.0 0.00280056
45774.9 0.00405475
45806.9 0.00755363
45822.8 0.0122239
45830.8 0.0167162
45838.8 0.0245574
45846.8 0.0401630
45850.8 0.0544723
45854.8 0.0782434
45858.8 0.122066
45860.8 0.159126
45862.8 0.215247
45864.8 0.306464
45866.7 0.464673
45868.7 0.767096
45869.7 1.01972
45870.7 1.37434
45872.4 2.19917
45874.0 2.74368
45875.6 2.19354
45877.3 1.36997
45878.7 0.907579
45880.0 0.625618
45881.4 0.450140
45882.8 0.336626
45885.5 0.206095
45888.3 0.138445
45891.0 0.0990789
45893.8 0.0744509
45899.2 0.0465123
45904.7 0.0318946
45910.2 0.0233468
45921.2 0.0142526
45932.2 0.00978249
45943.1 0.00727174
45965.1 0.00471647
45987.0 0.00353682
46009.0 0.00293522
46052.8 0.00253082
46096.7 0.00285014
46140.6 0.00452079
46162.6 0.00701674
46184.5 0.0140775
46195.5 0.0236568
46201.0 0.0330019
46206.5 0.0495528
46211.9 0.0833051
46214.7 0.115042
46217.4 0.169266
46220.2 0.273819
46221.5 0.366026
46222.9 0.513187
46224.3 0.767848
46225.7 1.25983
46226.3 1.69527
46227.0 2.36261
46227.7 3.45973
46228.4 5.23201
46229.2 8.39966
46230.0 10.4798
46230.8 8.35746
46231.6 5.23169
46232.4 3.26446
46233.2 2.15490
46233.9 1.49613
46234.7 1.09406
46235.5 0.828293
46236.3 0.649093
46237.8 0.426769
46239.4 0.301115
46240.9 0.223560
46244.0 0.137070
46247.1 0.0925917
46250.2 0.0667830
46256.4 0.0395769
46262.6 0.0262925
46268.8 0.0188304
46281.2 0.0111851
46293.6 0.00754489
46306.0 0.00552986
46330.8 0.00348844
46380.4 0.00198737
46430.0 0.00144147
46529.2 0.00103086
46628.4 0.000876189
46826.7 0.000759946
47025.1 0.000728236
47223.5 0.000741353
47421.8 0.000824321
47521.0 0.000943213
47620.2 0.00127148
47669.8 0.00171935
47719.4 0.00297241
47769.0 0.00949900
47781.4 0.0160323
47793.8 0.0338831
47800.0 0.0574806
47803.1 0.0800223
47806.2 0.119170
47809.3 0.196217
47810.8 0.266201
47812.4 0.381168
47813.9 0.588831
47814.7 0.762452
47815.5 1.01863
47816.3 1.42807
47817.0 2.10769
47817.8 3.32856
47818.6 5.63077
47819.3 9.02174
47820.0 11.2612
47820.7 9.02131
47821.4 5.63049
47822.1 3.48203
47822.8 2.27808
47823.5 1.57079
47824.2 1.14345
47825.0 0.862442
47825.7 0.674133
47827.1 0.441500
47828.5 0.310675
47829.9 0.230201
47832.7 0.140961
47835.5 0.0949982
47838.3 0.0684637
47844.0 0.0404696
47849.6 0.0268211
47855.2 0.0191640
47866.5 0.0113318
47889.0 0.00555988
47911.5 0.00349514
47956.6 0.00200663
48001.6 0.00149113
48091.7 0.00114903
48181.8 0.00106722
48362.0 0.00113066
48542.2 0.00138999
48722.4 0.00198929
48812.4 0.00257925
48902.5 0.00362099
48992.6 0.00571370
49037.7 0.00765367
49082.7 0.0109096
49127.8 0.0169880
49150.3 0.0222047
49172.8 0.0302772
49195.3 0.0436459
49206.6 0.0538030
49212.2 0.0602071
49217.9 0.0677634
49223.5 0.0767420
49229.1 0.0874860
49234.8 0.100432
49240.4 0.116129
49246.0 0.135257
49251.6 0.158629
49257.3 0.187136
49262.9 0.221594
49271.2 0.283571
49279.5 0.354320
49296.0 0.442709
49304.3 0.416532
49312.6 0.354013
49329.1 0.221299
49339.6 0.161959
49350.1 0.120817
49371.0 0.0723671
49392.0 0.0473608
49413.0 0.0331978
49433.9 0.0245072
49454.9 0.0188342
49496.8 0.0121557
49538.8 0.00854324
49580.7 0.00637851
49664.6 0.00403243
49748.4 0.00286299
49832.3 0.00220705
49916.1 0.00182053
50000.0 0.00161812
50000.0 0.0386174
60000.0 0.0361501
70000.0 0.0341875
80000.0 0.0325737
90000.0 0.0312136
100000 0.0300451
121936 0.0279419
128026 0.0274480
150000 0.0259023
200000 0.0233142
250000 0.0222845
282958 0.0217329
300000 0.0214771
301881 0.0214687
330894 0.0213449
350000 0.0212696
397381 0.0211002
400000 0.0210915
408435 0.0211133
415912 0.0211322
450000 0.0212146
455537 0.0212274
471978 0.0212646
500000 0.0213253
550000 0.0216527
600000 0.0219560
650000 0.0224425
700000 0.0229025
750000 0.0235242
800000 0.0241210
850000 0.0248738
900000 0.0256050
903617 0.0252739
903618 0.0252738
950000 0.0214843
1.00000E+06 0.0181898
1.10000E+06 0.0169107
1.20000E+06 0.0158217
1.21004E+06 0.0155379
1.22008E+06 0.0152614
1.23011E+06 0.0149921
1.24015E+06 0.0147297
1.26023E+06 0.0142246
1.28030E+06 0.0137443
1.28030E+06 0.0137443
1.30000E+06 0.0132958
1.31446E+06 0.0129799
1.32893E+06 0.0126749
1.34339E+06 0.0123802
1.35785E+06 0.0120955
1.35785E+06 0.0120954
1.37893E+06 0.0116973
1.40000E+06 0.0113181
1.41250E+06 0.0111666
1.42500E+06 0.0110185
1.43750E+06 0.0108736
1.45000E+06 0.0107318
1.46250E+06 0.0105930
1.47500E+06 0.0104572
1.48750E+06 0.0103243
1.50000E+06 0.0101942
1.51775E+06 0.0100140
1.53550E+06 0.00983905
1.55325E+06 0.00966911
1.57100E+06 0.00950398
1.57100E+06 0.00950397
1.59033E+06 0.00932942
1.59059E+06 0.00932711
1.60000E+06 0.00924408
1.61270E+06 0.00904092
1.62790E+06 0.00880560
1.64311E+06 0.00857853
1.65831E+06 0.00835930
1.67351E+06 0.00814762
1.67352E+06 0.00814754
1.68951E+06 0.00793260
1.68952E+06 0.00793253
1.70000E+06 0.00779578
1.72067E+06 0.00753541
1.73852E+06 0.00731997
1.73853E+06 0.00731989
1.75416E+06 0.00713802
1.76979E+06 0.00696223
1.78490E+06 0.00679789
1.80000E+06 0.00663876
1.82644E+06 0.00643837
1.85391E+06 0.00623952
1.88137E+06 0.00604961
1.90000E+06 0.00592560
1.92143E+06 0.00578757
1.94285E+06 0.00565424
1.94285E+06 0.00565423
1.95798E+06 0.00556280
1.95799E+06 0.00556276
1.97005E+06 0.00549140
1.97006E+06 0.00549137
2.00000E+06 0.00531998
2.01885E+06 0.00525540
2.03771E+06 0.00519220
2.05656E+06 0.00513033
2.07541E+06 0.00506975
2.07541E+06 0.00506974
2.10000E+06 0.00499262
2.11589E+06 0.00494387
2.11589E+06 0.00494386
2.14225E+06 0.00486484
2.16860E+06 0.00478802
2.16860E+06 0.00478802
2.19660E+06 0.00470873
2.20000E+06 0.00469926
2.22500E+06 0.00462880
2.25000E+06 0.00456016
2.27500E+06 0.00449328
2.30000E+06 0.00442810
2.32500E+06 0.00436455
2.35000E+06 0.00430258
2.37500E+06 0.00424213
2.40000E+06 0.00418315
2.42500E+06 0.00413187
2.45000E+06 0.00408173
2.47500E+06 0.00403270
2.50000E+06 0.00398474
2.52500E+06 0.00393783
2.55000E+06 0.00389192
2.57500E+06 0.00384698
2.60000E+06 0.00380299
2.65000E+06 0.00372082
2.70000E+06 0.00364191
2.75000E+06 0.00356608
2.80000E+06 0.00349315
2.85000E+06 0.00342319
2.90000E+06 0.00335581
2.95000E+06 0.00329087
3.00000E+06 0.00322825
3.05000E+06 0.00316772
3.10000E+06 0.00310927
3.12792E+06 0.00307751
3.20000E+06 0.00299825
3.25000E+06 0.00294651
3.30000E+06 0.00289642
3.36190E+06 0.00283661
3.40000E+06 0.00280094
3.40625E+06 0.00279556
3.41250E+06 0.00279020
3.41875E+06 0.00278486
3.42500E+06 0.00277954
3.43125E+06 0.00277424
3.43750E+06 0.00276896
3.44375E+06 0.00276370
3.45000E+06 0.00275846
3.45625E+06 0.00275324
3.46250E+06 0.00274804
3.46875E+06 0.00274285
3.47500E+06 0.00273769
3.48125E+06 0.00273254
3.48750E+06 0.00272742
3.49375E+06 0.00272231
3.50000E+06 0.00271722
3.50957E+06 0.00270947
3.51914E+06 0.00270175
3.52925E+06 0.00269365
3.53936E+06 0.00268560
3.54946E+06 0.00267760
3.55957E+06 0.00266964
3.56968E+06 0.00266172
3.57979E+06 0.00265386
3.58989E+06 0.00264604
3.60000E+06 0.00263826
3.62500E+06 0.00261975
3.65000E+06 0.00260149
3.67500E+06 0.00258349
3.70000E+06 0.00256573
3.72706E+06 0.00254678
3.74530E+06 0.00253416
3.76353E+06 0.00252167
3.78177E+06 0.00250930
3.80000E+06 0.00249705
3.85000E+06 0.00246690
3.90000E+06 0.00243750
3.95000E+06 0.00240882
4.00000E+06 0.00238083
4.10000E+06 0.00232543
4.20000E+06 0.00227260
4.27068E+06 0.00224208
4.34135E+06 0.00221246
4.40000E+06 0.00218854
4.41974E+06 0.00218209
4.43448E+06 0.00217731
4.50722E+06 0.00215407
4.60000E+06 0.00212533
4.64421E+06 0.00211085
4.71506E+06 0.00208812
4.80000E+06 0.00206163
4.85282E+06 0.00204907
4.91874E+06 0.00203369
4.98465E+06 0.00201862
5.00000E+06 0.00201516
5.08594E+06 0.00198860
5.11836E+06 0.00197878
5.20000E+06 0.00195455
5.25818E+06 0.00194283
5.32909E+06 0.00192881
5.40000E+06 0.00191507
5.48378E+06 0.00191248
5.50517E+06 0.00191182
5.51215E+06 0.00191161
5.59748E+06 0.00190903
5.60000E+06 0.00190895
5.60890E+06 0.00190803
5.75471E+06 0.00189321
5.76961E+06 0.00189173
5.80000E+06 0.00188871
5.83230E+06 0.00189101
5.96226E+06 0.00190015
6.00000E+06 0.00190278
6.03425E+06 0.00190029
6.08643E+06 0.00189652
6.08643E+06 0.00189652
6.20000E+06 0.00188845
6.22318E+06 0.00189170
6.35080E+06 0.00190949
6.37810E+06 0.00191327
6.38698E+06 0.00191449
6.40000E+06 0.00191629
6.52714E+06 0.00197270
6.60000E+06 0.00200527
6.62154E+06 0.00200788
6.66435E+06 0.00201305
6.67005E+06 0.00201374
6.67986E+06 0.00201492
6.80000E+06 0.00202930
6.82115E+06 0.00203791
7.00000E+06 0.00211110
7.20000E+06 0.00216614
7.40000E+06 0.00222351
7.60000E+06 0.00235593
7.80000E+06 0.00235758
8.00000E+06 0.00242844
8.21791E+06 0.00247767
8.43581E+06 0.00252658
8.43581E+06 0.00252658
8.50000E+06 0.00254092
9.00000E+06 0.00261530
9.26509E+06 0.00263979
9.50000E+06 0.00266109
9.94039E+06 0.00268242
1.00000E+07 0.00268525
1.00279E+07 0.00268580
1.01649E+07 0.00268850
1.04382E+07 0.00269378
1.05000E+07 0.00269496
1.06295E+07 0.00269434
1.07981E+07 0.00269355
1.10000E+07 0.00269261
1.11410E+07 0.00268849
1.13336E+07 0.00268294
1.13974E+07 0.00268113
1.15000E+07 0.00267824
1.15656E+07 0.00267438
1.16693E+07 0.00266833
1.20000E+07 0.00264949
1.21012E+07 0.00263943
1.22634E+07 0.00262355
1.23224E+07 0.00261784
1.24004E+07 0.00261037
1.24369E+07 0.00260689
1.25000E+07 0.00260092
1.27835E+07 0.00255660
1.29196E+07 0.00253594
1.29224E+07 0.00253552
1.29409E+07 0.00253274
1.30000E+07 0.00252391
1.33766E+07 0.00243873
1.34802E+07 0.00241621
1.35000E+07 0.00241195
1.37500E+07 0.00233775
1.40000E+07 0.00226710
1.41753E+07 0.00219678
1.45000E+07 0.00207435
1.45580E+07 0.00205103
1.45749E+07 0.00204430
1.48507E+07 0.00193861
1.49734E+07 0.00189396
1.50000E+07 0.00188446
1.53862E+07 0.00171776
1.53940E+07 0.00171459
1.53941E+07 0.00171457
1.54824E+07 0.00167919
1.55000E+07 0.00167225
1.55998E+07 0.00163360
1.56947E+07 0.00159790
1.57219E+07 0.00158785
1.60000E+07 0.00148958
1.65000E+07 0.00133593
1.66462E+07 0.00129487
1.70000E+07 0.00120202
1.72090E+07 0.00115544
1.74745E+07 0.00109962
1.75000E+07 0.00109445
1.75191E+07 0.00109059
1.75746E+07 0.00107949
1.76218E+07 0.00107017
1.76856E+07 0.00105773
1.77531E+07 0.00104478
1.79103E+07 0.00101541
1.79303E+07 0.00101175
1.79313E+07 0.00101157
1.79575E+07 0.00100681
1.79765E+07 0.00100337
1.80000E+07 0.000999138
1.81796E+07 0.000973748
1.83513E+07 0.000950303
1.84402E+07 0.000938471
1.85000E+07 0.000930626
1.86979E+07 0.000905304
1.90000E+07 0.000868456
1.90009E+07 0.000868362
1.92291E+07 0.000845098
1.93993E+07 0.000828326
1.95000E+07 0.000818628
1.95083E+07 0.000817836
1.96030E+07 0.000808876
1.96085E+07 0.000808360
1.96476E+07 0.000804706
1.97443E+07 0.000795769
2.00000E+07 0.000772814
2.00000E+07 0.00000
2.10000E+07 0.00000
2.20000E+07 0.00000
2.30000E+07 0.00000
2.40000E+07 0.00000
2.50000E+07 0.00000
2.60000E+07 0.00000
2.70000E+07 0.00000
2.80000E+07 0.00000
2.90000E+07 0.00000
3.00000E+07 0.00000
3.10000E+07 0.00000
3.20000E+07 0.00000
3.30000E+07 0.00000
3.40000E+07 0.00000
3.50000E+07 0.00000
3.60000E+07 0.00000
3.70000E+07 0.00000
3.80000E+07 0.00000
3.90000E+07 0.00000
4.00000E+07 0.00000
4.10000E+07 0.00000
4.20000E+07 0.00000
4.30000E+07 0.00000
4.40000E+07 0.00000
4.50000E+07 0.00000
4.60000E+07 0.00000
4.70000E+07 0.00000
4.80000E+07 0.00000
4.90000E+07 0.00000
5.00000E+07 0.00000
5.10000E+07 0.00000
5.20000E+07 0.00000
5.30000E+07 0.00000
5.40000E+07 0.00000
5.50000E+07 0.00000
5.60000E+07 0.00000
5.70000E+07 0.00000
5.80000E+07 0.00000
5.90000E+07 0.00000
6.00000E+07 0.00000
6.10000E+07 0.00000
6.20000E+07 0.00000
6.30000E+07 0.00000
6.40000E+07 0.00000
6.50000E+07 0.00000
6.60000E+07 0.00000
6.70000E+07 0.00000
6.80000E+07 0.00000
6.90000E+07 0.00000
7.00000E+07 0.00000
7.10000E+07 0.00000
7.20000E+07 0.00000
7.30000E+07 0.00000
7.40000E+07 0.00000
7.50000E+07 0.00000
7.60000E+07 0.00000
7.70000E+07 0.00000
7.80000E+07 0.00000
7.90000E+07 0.00000
8.00000E+07 0.00000
8.10000E+07 0.00000
8.20000E+07 0.00000
8.30000E+07 0.00000
8.40000E+07 0.00000
8.50000E+07 0.00000
8.60000E+07 0.00000
8.70000E+07 0.00000
8.80000E+07 0.00000
8.90000E+07 0.00000
9.00000E+07 0.00000
9.10000E+07 0.00000
9.20000E+07 0.00000
9.30000E+07 0.00000
9.40000E+07 0.00000
9.50000E+07 0.00000
9.60000E+07 0.00000
9.70000E+07 0.00000
9.80000E+07 0.00000
9.90000E+07 0.00000
1.00000E+08 0.00000
1.02000E+08 0.00000
1.04000E+08 0.00000
1.06000E+08 0.00000
1.08000E+08 0.00000
1.10000E+08 0.00000
1.12000E+08 0.00000
1.14000E+08 0.00000
1.16000E+08 0.00000
1.18000E+08 0.00000
1.20000E+08 0.00000
1.22000E+08 0.00000
1.24000E+08 0.00000
1.26000E+08 0.00000
1.28000E+08 0.00000
1.30000E+08 0.00000
1.32000E+08 0.00000
1.34000E+08 0.00000
1.36000E+08 0.00000
1.38000E+08 0.00000
1.40000E+08 0.00000
1.42000E+08 0.00000
1.44000E+08 0.00000
1.46000E+08 0.00000
1.48000E+08 0.00000
1.50000E+08 0.00000
1.52000E+08 0.00000
1.54000E+08 0.00000
1.56000E+08 0.00000
1.58000E+08 0.00000
1.60000E+08 0.00000
1.62000E+08 0.00000
1.64000E+08 0.00000
1.66000E+08 0.00000
1.68000E+08 0.00000
1.70000E+08 0.00000
1.72000E+08 0.00000
1.74000E+08 0.00000
1.76000E+08 0.00000
1.78000E+08 0.00000
1.80000E+08 0.00000
1.82000E+08 0.00000
1.84000E+08 0.00000
1.86000E+08 0.00000
1.88000E+08 0.00000
1.90000E+08 0.00000
1.92000E+08 0.00000
1.94000E+08 0.00000
1.96000E+08 0.00000
1.98000E+08 0.00000
2.00000E+08 0.00000
