Rh-103(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1426.91 5.41857
1427.61 5.45796
1427.97 5.50115
1428.32 5.58194
1428.67 5.75464
1428.85 5.92224
1429.02 6.21673
1429.20 6.80914
1429.29 7.35242
1429.38 8.25713
1429.47 9.92418
1429.51 11.3356
1429.55 13.4889
1429.60 16.9814
1429.64 23.0963
1429.69 34.7966
1429.71 44.6135
1429.73 58.6056
1429.77 90.7981
1429.80 111.366
1429.84 89.8529
1429.87 58.6113
1429.91 36.7299
1429.95 25.1048
1429.99 18.6733
1430.03 14.9323
1430.07 12.4874
1430.10 10.8898
1430.18 8.92826
1430.26 7.82828
1430.34 7.16761
1430.49 6.43747
1430.64 6.06284
1430.80 5.84774
1431.11 5.62042
1431.42 5.50789
1431.72 5.44347
1432.34 5.37456
1432.96 5.33839
1433.58 5.31558
1434.81 5.28629
1437.28 5.24942
1439.75 5.22115
1442.22 5.19617
1444.69 5.17446
1445.93 5.16678
1447.16 5.16762
1447.78 5.17945
1448.40 5.22253
1448.71 5.28481
1449.01 5.45334
1449.17 5.66815
1449.25 5.86353
1449.32 6.18583
1449.40 6.77087
1449.44 7.26605
1449.48 7.99015
1449.52 9.16977
1449.55 11.1171
1449.59 14.7666
1449.63 21.5369
1449.67 31.5237
1449.70 37.9242
1449.74 31.2291
1449.77 21.5479
1449.79 17.2875
1449.81 14.2832
1449.85 10.7386
1449.89 8.81267
1449.94 7.72923
1449.98 7.03974
1450.02 6.59638
1450.10 6.06670
1450.18 5.77295
1450.27 5.59741
1450.43 5.40334
1450.76 5.24719
1451.09 5.18573
1451.75 5.13521
1452.41 5.11248
1453.73 5.08716
1455.05 5.06936
1457.69 5.04088
1459.01 5.03885
1459.67 5.07984
1459.84 5.12275
1460.00 5.23042
1460.09 5.35620
1460.17 5.62155
1460.21 5.88761
1460.25 6.34132
1460.29 7.19874
1460.33 8.91263
1460.37 11.2404
1460.40 12.7857
1460.43 11.2424
1460.47 8.91447
1460.51 7.31905
1460.54 6.46623
1460.62 5.71564
1460.69 5.41253
1460.76 5.26717
1460.91 5.13517
1461.06 5.07924
1461.35 5.03187
1461.64 5.01137
1462.81 4.97874
1465.16 4.94155
1467.50 4.90458
1469.85 4.86327
1472.19 4.81547
1473.37 4.78886
1474.54 4.76138
1475.71 4.73723
1476.30 4.73108
1476.88 4.73709
1477.47 4.77626
1477.76 4.82733
1478.05 4.92980
1478.35 5.15635
1478.49 5.37997
1478.64 5.76954
1478.79 6.54323
1478.86 7.23849
1478.93 8.36996
1479.01 10.4192
1479.04 12.1038
1479.08 14.5152
1479.12 18.3437
1479.15 24.4206
1479.19 35.2296
1479.23 53.9249
1479.26 83.8792
1479.30 103.983
1479.34 83.8910
1479.37 53.9369
1479.40 38.9747
1479.43 29.4879
1479.45 22.9801
1479.48 18.7364
1479.53 13.5168
1479.59 10.6716
1479.64 8.97077
1479.69 7.87937
1479.80 6.61572
1479.90 5.94197
1480.01 5.54166
1480.22 5.11330
1480.43 4.90439
1480.65 4.79809
1481.07 4.76407
1481.49 5.00370
1481.70 5.33997
1481.92 6.01393
1482.13 7.48437
1482.23 8.87941
1482.34 11.1997
1482.45 15.3490
1482.55 23.5331
1482.60 30.7420
1482.66 41.8907
1482.71 59.6931
1482.76 87.6579
1482.83 144.604
1482.90 188.684
1482.97 159.316
1483.04 106.051
1483.09 77.1830
1483.14 58.2789
1483.19 45.6239
1483.24 36.9348
1483.35 26.2070
1483.45 20.2658
1483.55 16.5811
1483.65 14.1763
1483.86 11.2790
1484.06 9.64196
1484.27 8.61952
1484.68 7.44304
1485.09 6.79848
1485.50 6.39968
1485.90 6.13026
1486.31 5.93684
1487.13 5.67802
1487.95 5.51289
1488.77 5.39742
1489.59 5.31158
1491.22 5.19000
1492.86 5.10529
1496.14 4.98684
1499.41 4.89877
1502.68 4.82304
1505.96 4.75342
1507.60 4.72780
1508.41 4.74829
1508.62 4.78024
1508.82 4.86710
1508.93 4.97476
1509.03 5.21651
1509.08 5.46688
1509.13 5.93306
1509.18 6.91321
1509.21 7.83729
1509.23 9.20433
1509.27 11.8957
1509.30 13.6792
1509.33 11.8930
1509.37 9.19973
1509.40 7.38940
1509.44 6.42544
1509.48 5.86285
1509.51 5.53261
1509.58 5.17127
1509.65 4.99555
1509.79 4.83375
1509.93 4.76375
1510.22 4.70336
1510.50 4.67604
1511.63 4.62760
1513.88 4.56527
1518.40 4.43605
1520.66 4.36294
1522.91 4.28664
1524.04 4.25398
1525.17 4.24729
1525.74 4.28254
1526.02 4.33015
1526.30 4.42624
1526.58 4.63893
1526.72 4.84789
1526.87 5.21434
1527.01 5.93661
1527.08 6.59535
1527.15 7.65367
1527.22 9.56763
1527.25 11.1116
1527.29 13.3787
1527.32 16.9941
1527.36 22.7533
1527.39 32.6790
1527.43 50.2460
1527.47 78.3114
1527.50 96.3018
1527.54 77.4820
1527.57 50.2438
1527.59 37.6205
1527.62 28.9240
1527.66 18.9365
1527.71 13.6823
1527.75 10.7786
1527.80 8.95935
1527.84 7.79798
1527.93 6.42315
1528.03 5.66724
1528.12 5.21255
1528.30 4.71633
1528.48 4.46021
1528.66 4.30972
1529.02 4.14118
1529.39 4.04711
1529.75 3.98339
1530.48 3.89273
1531.93 3.75933
1533.38 3.66153
1534.10 3.64195
1534.83 3.67169
1535.56 3.80982
1536.28 4.20411
1537.01 5.28267
1537.37 6.45592
1537.73 8.61552
1538.10 12.9563
1538.28 16.8456
1538.46 22.9415
1538.64 33.1634
1538.82 51.3339
1539.00 86.4409
1539.10 116.132
1539.19 158.065
1539.34 265.962
1539.50 350.112
1539.66 296.113
1539.82 196.642
1539.94 138.485
1540.07 101.297
1540.20 77.0615
1540.33 60.9899
1540.59 41.7153
1540.84 31.1977
1541.10 24.7893
1541.36 20.5961
1541.87 15.5867
1542.38 12.7704
1542.90 11.0098
1543.92 8.96383
1544.95 7.83497
1545.98 7.14285
1546.49 6.91400
1546.75 6.83661
1547.00 6.80201
1547.26 6.85586
1547.39 6.95570
1547.52 7.16414
1547.65 7.61829
1547.71 8.03993
1547.77 8.73317
1547.84 9.96602
1547.90 12.4199
1547.93 14.6293
1547.97 18.1508
1548.00 24.0362
1548.03 34.0558
1548.07 50.8006
1548.10 61.9821
1548.14 50.7997
1548.17 34.0378
1548.21 23.2987
1548.24 17.4119
1548.27 13.9666
1548.31 11.8343
1548.34 10.4072
1548.38 9.46202
1548.44 8.28900
1548.51 7.60865
1548.58 7.18807
1548.72 6.70103
1548.85 6.43044
1548.99 6.25952
1549.26 6.04582
1549.54 5.90732
1549.81 5.80241
1550.36 5.63737
1551.45 5.37739
1552.54 5.15152
1553.63 4.93477
1554.18 4.82705
1554.73 4.72234
1555.27 4.63555
1555.55 4.61671
1555.82 4.64697
1556.09 4.81283
1556.23 5.02655
1556.37 5.44746
1556.50 6.35931
1556.57 7.21142
1556.64 8.61680
1556.71 11.1557
1556.78 16.0647
1556.81 20.3579
1556.84 26.9616
1556.88 37.4487
1556.91 54.2353
1556.93 70.2734
1556.96 88.3432
1557.00 113.538
1557.05 94.8870
1557.09 63.3651
1557.14 41.5247
1557.18 29.1732
1557.23 21.9814
1557.27 17.5298
1557.32 14.6082
1557.37 12.5925
1557.46 10.0643
1557.55 8.58971
1557.64 7.64633
1557.82 6.53744
1558.01 5.90953
1558.19 5.50897
1558.56 5.01220
1558.93 4.69885
1559.29 4.46858
1560.03 4.13080
1560.40 4.01524
1560.76 3.96270
1561.13 4.04211
1561.50 4.43915
1561.86 5.72268
1562.05 7.21618
1562.23 10.0624
1562.32 12.4752
1562.42 16.0685
1562.51 21.6356
1562.60 30.5845
1562.69 46.2904
1562.74 58.6572
1562.78 76.0828
1562.83 101.331
1562.87 138.967
1562.92 196.365
1562.97 281.687
1563.03 475.632
1563.10 624.506
1563.17 526.023
1563.24 348.346
1563.28 258.726
1563.33 197.651
1563.42 125.134
1563.51 87.0919
1563.60 65.0868
1563.69 51.1519
1563.78 41.9469
1563.96 30.7134
1564.14 24.2896
1564.32 20.2683
1564.68 15.5874
1565.04 13.0182
1565.40 11.4218
1565.76 10.3436
1566.12 9.57031
1566.85 8.53934
1567.57 7.88450
1568.29 7.43102
1569.01 7.09760
1570.45 6.63507
1571.90 6.32530
1574.78 5.92288
1577.67 5.65858
1580.56 5.45930
1586.33 5.14492
1592.11 4.85843
1597.88 4.52946
1600.77 4.32072
1603.66 4.05656
1605.10 3.89424
1606.54 3.70787
1607.27 3.60818
1607.99 3.51636
1608.35 3.48898
1608.71 3.51680
1608.89 3.60111
1609.07 3.85513
1609.16 4.17121
1609.25 4.87403
1609.30 5.58020
1609.34 6.84292
1609.39 9.32674
1609.41 11.5210
1609.43 14.5702
1609.47 21.4249
1609.50 25.7976
1609.54 21.2088
1609.57 14.5512
1609.59 11.4941
1609.61 9.45080
1609.66 6.94913
1609.70 5.64135
1609.74 4.89244
1609.83 4.12191
1609.91 3.75433
1610.09 3.41967
1610.26 3.26811
1610.60 3.12332
1610.94 3.05432
1611.63 3.04837
1612.32 3.33436
1612.66 3.72053
1613.01 4.44576
1613.35 5.82165
1613.52 6.94625
1613.69 8.54601
1613.87 10.9047
1614.04 14.4757
1614.21 20.1062
1614.38 29.4693
1614.55 46.1789
1614.64 59.6314
1614.73 78.9578
1614.81 107.628
1614.90 151.627
1614.98 221.169
1615.07 330.119
1615.19 558.208
1615.30 735.358
1615.42 621.636
1615.53 410.473
1615.65 267.003
1615.76 183.489
1615.88 133.777
1616.00 102.717
1616.11 81.8663
1616.23 67.4558
1616.46 49.0925
1616.69 38.2404
1616.92 31.3024
1617.38 23.1255
1617.85 18.5864
1618.31 15.7690
1618.77 13.8671
1619.23 12.5129
1620.16 10.7222
1621.08 9.60220
1622.01 8.83954
1622.93 8.28786
1624.78 7.54312
1626.63 7.06172
1628.48 6.72227
1630.33 6.46750
1634.03 6.10296
1637.73 5.84465
1641.43 5.64360
1643.28 5.56634
1643.75 5.55773
1644.21 5.57188
1644.44 5.60761
1644.67 5.71517
1644.79 5.85352
1644.90 6.17414
1644.96 6.51992
1645.02 7.18987
1645.05 7.77792
1645.07 8.69196
1645.10 10.1694
1645.13 12.4792
1645.17 16.7949
1645.20 19.5792
1645.24 16.6598
1645.27 12.4729
1645.30 10.0332
1645.33 8.56461
1645.36 7.66671
1645.39 7.10887
1645.45 6.45853
1645.51 6.12057
1645.63 5.79821
1645.74 5.65623
1645.98 5.53217
1646.22 5.47710
1646.69 5.42174
1647.17 5.38793
1649.06 5.29063
1652.85 5.11190
1654.75 5.01574
1656.64 4.91153
1657.59 4.85778
1658.54 4.81189
1659.01 4.80447
1659.48 4.84428
1659.72 4.92618
1659.96 5.16623
1660.08 5.47401
1660.14 5.74869
1660.20 6.19041
1660.25 6.95914
1660.31 8.45046
1660.34 9.78907
1660.37 11.8037
1660.40 15.1858
1660.43 20.5441
1660.47 30.2033
1660.50 36.3805
1660.54 29.9067
1660.57 20.5356
1660.59 16.2424
1660.61 13.3771
1660.66 9.87491
1660.70 8.04858
1660.74 7.02454
1660.78 6.37403
1660.83 5.94705
1660.91 5.44446
1661.00 5.16414
1661.08 4.99417
1661.25 4.80060
1661.59 4.62463
1661.94 4.53534
1662.62 4.42402
1663.30 4.35650
1663.98 4.38258
1664.33 4.50066
1664.67 4.81186
1665.01 5.62773
1665.18 6.49220
1665.35 8.03873
1665.52 11.0808
1665.61 13.7149
1665.69 17.7642
1665.78 24.3970
1665.86 35.6434
1665.95 56.1156
1666.03 94.7437
1666.12 158.527
1666.20 209.239
1666.28 177.884
1666.37 118.899
1666.42 92.0332
1666.47 72.8896
1666.57 48.9562
1666.67 35.7134
1666.77 27.7800
1666.87 22.6388
1666.97 19.1797
1667.17 14.8874
1667.37 12.3942
1667.57 10.8154
1667.97 8.96152
1668.37 7.92853
1668.77 7.27998
1669.57 6.51620
1670.38 6.07786
1671.18 5.78899
1672.78 5.41466
1674.38 5.16176
1675.99 4.95918
1679.19 4.59824
1680.80 4.41257
1682.40 4.21136
1684.00 3.98949
1685.60 3.75419
1686.41 3.64606
1687.21 3.57126
1688.01 3.58806
1688.81 3.85347
1689.21 4.20316
1689.61 4.85600
1690.01 6.08863
1690.41 8.51732
1690.61 10.6154
1690.81 13.7616
1691.01 18.6876
1691.21 26.8031
1691.42 41.1949
1691.52 52.5992
1691.62 68.7996
1691.72 92.4951
1691.82 128.215
1691.92 183.436
1692.02 269.090
1692.16 455.893
1692.30 602.534
1692.44 510.716
1692.59 339.331
1692.70 241.311
1692.81 177.200
1692.92 135.234
1693.04 106.917
1693.26 72.7865
1693.49 53.9960
1693.71 42.4701
1693.94 34.8975
1694.39 25.8196
1694.84 20.7002
1695.29 17.4978
1695.75 15.3277
1696.20 13.7801
1697.10 11.7335
1698.00 10.4560
1698.91 9.58900
1699.81 8.96499
1701.61 8.12753
1703.42 7.59380
1705.23 7.23409
1705.68 7.17142
1706.13 7.13776
1706.36 7.15272
1706.58 7.24349
1706.69 7.37666
1706.81 7.70133
1706.86 8.05742
1706.92 8.73438
1706.95 9.32275
1706.98 10.2272
1707.00 11.6681
1707.03 13.9841
1707.07 18.3112
1707.10 21.1002
1707.14 18.1676
1707.17 13.9631
1707.19 11.9093
1707.22 10.5381
1707.26 9.01717
1707.31 8.24408
1707.36 7.82400
1707.45 7.39605
1707.55 7.19461
1707.74 7.00962
1707.93 6.92220
1708.31 6.82756
1708.69 6.76676
1710.20 6.59828
1713.23 6.35866
1716.27 6.17932
1719.30 6.03699
1722.33 5.92078
1725.36 5.82840
1726.88 5.79673
1727.64 5.78952
1728.39 5.79551
1729.15 5.83345
1729.53 5.88143
1729.91 5.97621
1730.29 6.18448
1730.48 6.39059
1730.67 6.75372
1730.86 7.48779
1730.95 8.16817
1731.05 9.29259
1731.14 11.3969
1731.19 13.2150
1731.24 15.9509
1731.29 20.5345
1731.33 28.5100
1731.38 44.0100
1731.40 57.5620
1731.43 76.3270
1731.46 119.166
1731.50 147.909
1731.54 119.191
1731.57 76.3569
1731.60 54.3210
1731.63 40.1460
1731.66 30.9835
1731.69 24.8797
1731.74 17.6671
1731.80 13.8539
1731.85 11.5493
1731.91 10.0840
1732.02 8.41324
1732.13 7.51997
1732.24 6.99590
1732.36 6.65695
1732.47 6.42863
1732.69 6.14464
1732.91 5.98120
1733.36 5.80722
1733.80 5.71778
1734.25 5.66329
1735.14 5.59715
1736.92 5.52152
1738.70 5.46739
1742.27 5.37653
1744.05 5.34326
1744.50 5.34387
1744.94 5.36471
1745.16 5.40088
1745.39 5.50158
1745.50 5.62767
1745.61 5.91569
1745.67 6.22327
1745.72 6.79844
1745.78 8.07919
1745.80 9.31340
1745.83 11.2041
1745.87 14.8277
1745.90 17.1576
1745.94 14.7156
1745.97 11.2008
1746.00 9.19945
1746.03 8.00499
1746.08 6.76014
1746.14 6.18220
1746.20 5.88434
1746.31 5.59688
1746.42 5.46897
1746.65 5.35922
1746.87 5.31246
1747.32 5.26871
1747.77 5.24460
1749.58 5.18086
1751.38 5.12127
1753.19 5.05410
1754.99 4.97118
1755.90 4.91938
1756.80 4.85660
1757.70 4.77860
1758.15 4.73420
1758.60 4.69174
1759.06 4.67568
1759.28 4.70603
1759.51 4.81398
1759.73 5.13827
1759.85 5.50578
1759.96 6.19151
1760.07 7.61472
1760.13 8.92597
1760.18 10.9917
1760.24 14.5770
1760.30 21.0540
1760.33 26.3570
1760.35 34.0146
1760.38 45.2554
1760.41 61.7133
1760.43 80.0455
1760.46 101.783
1760.50 132.429
1760.52 128.311
1760.55 112.574
1760.59 76.3555
1760.63 55.4711
1760.66 42.0864
1760.70 33.2139
1760.73 27.1668
1760.80 19.7281
1760.87 15.6529
1760.94 13.1207
1761.01 11.4766
1761.16 9.48158
1761.30 8.35774
1761.44 7.65261
1761.58 7.17546
1761.72 6.83406
1762.00 6.38222
1762.28 6.09896
1762.85 5.76539
1763.41 5.57381
1763.97 5.44781
1765.10 5.28693
1766.23 5.18206
1767.36 5.10301
1769.61 4.97915
1771.87 4.87349
1774.12 4.77279
1775.25 4.72387
1776.38 4.68156
1776.94 4.67117
1777.50 4.69245
1777.79 4.74482
1778.07 4.90550
1778.21 5.11624
1778.35 5.62727
1778.42 6.20341
1778.49 7.36108
1778.53 8.42959
1778.56 10.1801
1778.60 13.2208
1778.63 18.6589
1778.67 27.1599
1778.70 32.8385
1778.74 27.1581
1778.77 18.6535
1778.79 14.7375
1778.82 12.1548
1778.86 9.05339
1778.91 7.46301
1778.95 6.56494
1779.04 5.65542
1779.13 5.23097
1779.31 4.85810
1779.49 4.70046
1779.85 4.56147
1780.21 4.49378
1780.93 4.41056
1781.64 4.34429
1783.08 4.21194
1784.52 4.05851
1785.95 3.87136
1786.67 3.76669
1787.39 3.66983
1787.75 3.63937
1788.11 3.64390
1788.47 3.72920
1788.82 4.01157
1789.18 4.83465
1789.36 5.76123
1789.54 7.49329
1789.72 11.0811
1789.81 14.3592
1789.90 19.5624
1789.99 28.5546
1790.04 35.5361
1790.08 45.2527
1790.13 59.1219
1790.17 79.4201
1790.22 109.703
1790.26 153.628
1790.33 257.584
1790.40 338.891
1790.44 327.587
1790.47 286.174
1790.54 189.337
1790.62 120.200
1790.69 81.9049
1790.76 59.6513
1790.84 45.8823
1790.91 36.7407
1790.99 30.5264
1791.13 22.7170
1791.28 18.1304
1791.43 15.2208
1791.73 11.8032
1792.02 9.90661
1792.32 8.72910
1792.62 7.93015
1792.91 7.35858
1793.51 6.59204
1794.10 6.10236
1795.29 5.50001
1796.47 5.12628
1797.66 4.85715
1798.85 4.65808
1799.14 4.63063
1799.44 4.64297
1799.59 4.69652
1799.74 4.85877
1799.81 5.05558
1799.88 5.47441
1799.92 5.87407
1799.96 6.54785
1799.99 7.76214
1800.03 10.0368
1800.07 13.4888
1800.10 15.7173
1800.14 13.3740
1800.17 10.0171
1800.20 8.16335
1800.23 7.00792
1800.28 5.80416
1800.34 5.25031
1800.39 4.95955
1800.50 4.66795
1800.62 4.53103
1800.84 4.39615
1801.06 4.32235
1801.95 4.14336
1803.73 3.85650
1805.51 3.57147
1807.29 3.29914
1808.19 3.19517
1809.08 3.15882
1809.97 3.28485
1810.86 3.81653
1811.30 4.42121
1811.75 5.48037
1812.19 7.38539
1812.42 8.89295
1812.64 10.9897
1812.86 13.9994
1813.08 18.4265
1813.31 25.1740
1813.53 35.8682
1813.75 53.9687
1813.97 86.5432
1814.09 113.126
1814.20 150.747
1814.31 205.153
1814.42 283.579
1814.61 483.487
1814.80 642.783
1814.99 546.931
1815.18 364.199
1815.35 250.736
1815.51 180.063
1815.68 135.158
1815.85 105.837
1816.18 71.2629
1816.51 52.5888
1816.85 41.3384
1817.18 33.9978
1817.84 25.2336
1818.51 20.3031
1819.18 17.2121
1819.84 15.1121
1820.51 13.6069
1821.84 11.6009
1823.17 10.3345
1824.50 9.47320
1825.17 9.18624
1825.33 9.16173
1825.50 9.21899
1825.58 9.33480
1825.67 9.62329
1825.71 9.92615
1825.75 10.4529
1825.79 11.4920
1825.83 13.5435
1825.87 16.4380
1825.90 18.2976
1825.94 16.3199
1825.97 13.4852
1826.01 11.4349
1826.05 10.3804
1826.13 9.47120
1826.21 9.10102
1826.29 8.90808
1826.44 8.70408
1826.60 8.58550
1827.24 8.29734
1828.50 7.89701
1829.13 7.73832
1829.77 7.63157
1830.08 7.63543
1830.24 7.67806
1830.40 7.78324
1830.56 8.03142
1830.64 8.27464
1830.71 8.68907
1830.79 9.45871
1830.83 10.1178
1830.87 11.0892
1830.91 12.6808
1830.95 15.3281
1830.99 20.3260
1831.03 29.6996
1831.07 43.2579
1831.10 52.3182
1831.14 43.2483
1831.17 29.6740
1831.19 23.2018
1831.22 18.8486
1831.27 13.9816
1831.31 11.5286
1831.36 10.1558
1831.41 9.31801
1831.45 8.77064
1831.55 8.12067
1831.64 7.75983
1831.74 7.53433
1831.92 7.26726
1832.30 6.99503
1832.68 6.82564
1833.43 6.55160
1834.18 6.27835
1834.93 5.97564
1835.31 5.82074
1835.69 5.69793
1836.06 5.73165
1836.25 5.93882
1836.44 6.49997
1836.63 7.96851
1836.72 9.50728
1836.81 12.2350
1836.91 17.4287
1836.95 21.8232
1837.00 28.3927
1837.05 38.5967
1837.07 46.0063
1837.10 55.1408
1837.12 67.5357
1837.14 83.0980
1837.17 104.446
1837.19 131.131
1837.22 173.109
1837.25 223.551
1837.30 297.868
1837.33 290.649
1837.36 256.152
1837.41 173.983
1837.46 126.021
1837.50 94.9644
1837.54 74.3125
1837.58 60.1921
1837.67 42.9158
1837.76 33.2123
1837.84 27.1594
1837.93 23.1932
1838.10 18.3655
1838.27 15.5940
1838.45 13.8452
1838.79 11.7792
1839.14 10.6192
1839.48 9.88201
1840.17 9.00141
1840.86 8.49599
1841.55 8.18306
1841.90 8.08983
1842.24 8.07939
1842.41 8.16004
1842.59 8.43469
1842.67 8.78290
1842.76 9.55339
1842.80 10.3184
1842.84 11.6648
1842.89 14.2492
1842.91 16.4820
1842.93 19.5242
1842.97 26.6765
1843.00 31.4684
1843.04 26.6627
1843.07 19.4944
1843.11 14.9199
1843.14 12.3626
1843.18 10.8879
1843.21 9.98465
1843.28 8.99789
1843.35 8.50792
1843.49 8.04031
1843.63 7.82826
1843.91 7.62541
1844.19 7.51851
1844.74 7.38517
1845.30 7.28998
1846.41 7.14340
1847.53 7.02762
1849.76 6.84686
1851.99 6.70732
1856.44 6.49771
1860.90 6.34171
1869.82 6.11273
1874.27 6.02385
1876.50 5.99311
1877.06 5.99464
1877.62 6.01685
1877.90 6.05463
1878.17 6.16053
1878.31 6.29657
1878.45 6.62074
1878.52 6.98399
1878.59 7.71087
1878.63 8.39214
1878.66 9.51510
1878.70 11.4816
1878.73 14.8965
1878.77 20.3810
1878.80 23.9084
1878.84 20.2127
1878.87 14.8943
1878.90 11.9488
1878.93 10.1115
1878.95 8.95509
1878.98 8.22262
1879.04 7.34942
1879.09 6.88720
1879.20 6.44142
1879.31 6.24550
1879.53 6.07890
1879.75 6.01097
1880.19 5.95343
1880.64 5.92726
1882.40 5.87947
1884.17 5.86145
1884.61 5.87139
1885.05 5.91328
1885.27 5.97490
1885.49 6.13719
1885.60 6.33732
1885.71 6.79077
1885.77 7.26704
1885.82 8.17075
1885.85 8.96547
1885.88 10.1336
1885.90 12.0470
1885.93 14.9780
1885.97 20.5955
1886.00 24.2097
1886.04 20.4282
1886.07 14.9818
1886.09 12.2244
1886.12 10.4718
1886.17 8.49752
1886.22 7.50684
1886.26 6.97432
1886.36 6.44110
1886.46 6.19796
1886.65 5.98878
1886.85 5.90232
1887.23 5.82962
1887.62 5.79692
1889.17 5.73604
1890.73 5.69006
1892.28 5.63903
1893.83 5.57520
1894.61 5.53571
1895.38 5.49031
1896.16 5.44397
1896.55 5.42939
1896.93 5.44045
1897.32 5.53601
1897.52 5.67288
1897.71 5.96331
1897.90 6.62872
1898.00 7.28360
1898.10 8.40396
1898.19 10.4726
1898.29 14.7197
1898.34 18.6481
1898.39 24.7986
1898.44 34.9783
1898.48 52.0624
1898.54 84.6531
1898.60 110.391
1898.66 94.3034
1898.72 64.1280
1898.78 43.2712
1898.83 31.2112
1898.89 24.0720
1898.95 19.6586
1899.01 16.6738
1899.07 14.6002
1899.19 11.9967
1899.30 10.4517
1899.42 9.46779
1899.66 8.30576
1899.89 7.65769
1900.12 7.25520
1900.36 6.98209
1900.59 6.78738
1901.06 6.52781
1901.53 6.36451
1902.47 6.17012
1903.41 6.05727
1904.35 5.98250
1906.22 5.88666
1908.10 5.82574
1909.98 5.78499
1910.92 5.77376
1911.86 5.77971
1912.32 5.80375
1912.79 5.88359
1913.03 5.99459
1913.26 6.28281
1913.38 6.63817
1913.44 6.95439
1913.50 7.45067
1913.56 8.32473
1913.61 9.98147
1913.64 11.4861
1913.67 13.7506
1913.70 17.3890
1913.73 23.2912
1913.77 33.8868
1913.80 40.6363
1913.84 33.5721
1913.87 23.0474
1913.89 18.5749
1913.91 15.4164
1913.95 11.6783
