Ca-40(n,tot) ENDF/B-VII.1
2.49630E+06 3.16098
2.50000E+06 4.15200
2.50020E+06 4.20560
2.50620E+06 2.79988
2.51190E+06 2.61647
2.51340E+06 2.38317
2.51460E+06 2.75557
2.51880E+06 3.38886
2.52240E+06 3.76106
2.52720E+06 3.97776
2.53200E+06 2.58886
2.53410E+06 2.26667
2.53710E+06 2.42207
2.54010E+06 3.05557
2.54340E+06 3.55558
2.54580E+06 3.18889
2.55061E+06 2.60544
2.55180E+06 2.46110
2.55480E+06 2.59419
2.55990E+06 3.13348
2.56170E+06 2.96657
2.56410E+06 3.11687
2.56770E+06 3.98326
2.57190E+06 3.19436
2.57400E+06 3.49446
2.57730E+06 4.22776
2.58000E+06 4.06096
2.58210E+06 4.26666
2.58810E+06 5.24437
2.59200E+06 5.42228
2.59380E+06 5.72778
2.59560E+06 5.48329
2.59800E+06 4.98899
2.59980E+06 4.14440
2.60000E+06 4.08612
2.60430E+06 2.83329
2.60520E+06 2.70559
2.60970E+06 3.98329
2.61450E+06 4.81668
2.62050E+06 3.07218
2.62560E+06 2.31108
2.62860E+06 2.77768
2.63280E+06 4.41679
2.63430E+06 4.75559
2.63940E+06 5.04990
2.64111E+06 4.79905
2.64330E+06 4.47780
2.64720E+06 3.62800
2.64930E+06 3.75009
2.65140E+06 4.17219
2.65800E+06 2.92220
2.66130E+06 2.49440
2.66414E+06 2.76396
2.66610E+06 2.95000
2.67090E+06 2.18869
2.67510E+06 3.01109
2.67840E+06 4.06119
2.68290E+06 4.99429
2.68920E+06 4.12779
2.69400E+06 4.05559
2.69760E+06 4.86670
2.69885E+06 5.02003
2.70000E+06 5.16110
2.70400E+06 4.18348
2.70850E+06 3.67206
2.71450E+06 4.15554
2.71720E+06 3.52773
2.71930E+06 2.91662
2.72250E+06 2.53882
2.72370E+06 2.67771
2.72650E+06 2.36101
2.73250E+06 3.01089
2.73770E+06 3.95549
2.74300E+06 3.19418
2.74600E+06 3.45008
2.74750E+06 4.04978
2.74970E+06 4.76108
2.75000E+06 4.70828
2.75730E+06 3.42208
2.76380E+06 3.23889
2.76620E+06 3.03869
2.76970E+06 3.51090
2.77180E+06 4.31650
2.77550E+06 5.03881
2.78080E+06 4.39442
2.78530E+06 3.53324
2.79000E+06 2.88326
2.79350E+06 2.63887
2.79750E+06 2.82779
2.80000E+06 3.16332
2.80350E+06 3.63318
2.80900E+06 4.78887
2.81700E+06 2.82214
2.82170E+06 2.38884
2.82630E+06 2.60553
2.83280E+06 2.45553
2.83780E+06 2.94994
2.84130E+06 3.18304
2.84400E+06 3.06655
2.84750E+06 3.34445
2.85170E+06 3.22197
2.85750E+06 4.27219
2.85954E+06 3.79927
2.86270E+06 3.06669
2.86680E+06 3.26669
2.86950E+06 3.82218
2.87530E+06 3.21658
2.88180E+06 4.34439
2.88950E+06 2.85560
2.88976E+06 2.87984
2.89230E+06 3.11670
2.89630E+06 4.46670
2.89950E+06 4.93330
2.90380E+06 5.73877
2.91840E+06 2.38876
2.92290E+06 3.41654
2.92590E+06 4.00543
2.93000E+06 4.16651
2.93560E+06 4.81089
2.94010E+06 4.31078
2.94430E+06 3.65527
2.94650E+06 3.89977
2.95330E+06 3.81647
2.95660E+06 4.99977
2.96080E+06 5.66098
2.96410E+06 5.21649
2.97990E+06 2.86085
2.98360E+06 2.66657
2.99040E+06 3.70542
2.99530E+06 3.18326
2.99900E+06 3.49989
3.00000E+06 3.66850
3.00200E+06 4.00559
3.00760E+06 4.34436
3.01170E+06 3.66104
3.01700E+06 2.84431
3.02190E+06 2.40549
3.03120E+06 4.46657
3.03840E+06 2.76635
3.04930E+06 4.04984
3.05860E+06 2.94985
3.06350E+06 3.38875
3.06950E+06 2.81097
3.07440E+06 2.69428
3.07660E+06 2.49429
3.08710E+06 2.99993
3.09010E+06 2.82774
3.09390E+06 3.56666
3.09760E+06 3.82779
3.10510E+06 4.05557
3.10770E+06 3.56665
3.11260E+06 3.16663
3.12390E+06 4.66658
3.13180E+06 3.52755
3.14340E+06 4.69993
3.15130E+06 3.58873
3.16330E+06 3.23874
3.16850E+06 2.66095
3.17600E+06 3.37757
3.18240E+06 3.03320
3.18690E+06 3.21662
3.19140E+06 2.82215
3.20000E+06 3.61670
3.20410E+06 3.26888
3.20900E+06 3.01556
3.21460E+06 3.60213
3.22250E+06 2.76661
3.23340E+06 3.73098
3.24010E+06 2.78417
3.24570E+06 2.91316
3.24870E+06 3.34426
3.25000E+06 3.17536
3.25400E+06 2.65546
3.26260E+06 2.54427
3.26750E+06 2.24208
3.27010E+06 2.36658
3.27800E+06 3.29101
3.28590E+06 3.92653
3.29340E+06 3.19787
3.29560E+06 3.33998
3.29860E+06 3.01559
3.30160E+06 2.60219
3.30570E+06 2.40237
3.31140E+06 2.54884
3.31890E+06 3.51321
3.32670E+06 4.15319
3.33390E+06 3.51317
3.34100E+06 4.19316
3.34850E+06 3.40215
3.35070E+06 3.20205
3.35410E+06 3.31315
3.35750E+06 3.51306
3.36240E+06 3.62426
3.37100E+06 3.23328
3.37700E+06 3.52210
3.38750E+06 2.67324
3.39010E+06 2.83775
3.39460E+06 3.31327
3.40000E+06 3.05923
3.40140E+06 2.99330
3.40700E+06 3.28219
3.41220E+06 3.25109
3.41710E+06 3.41109
3.42120E+06 3.64669
3.42460E+06 3.49109
3.43060E+06 4.06889
3.43320E+06 4.53559
3.43724E+06 4.18475
3.43800E+06 4.11920
3.43920E+06 4.01559
3.44710E+06 3.26438
3.45650E+06 4.34436
3.46770E+06 3.39326
3.47220E+06 3.57106
3.47970E+06 3.11326
3.48310E+06 3.24667
3.48870E+06 3.85097
3.49550E+06 3.42439
3.49920E+06 3.55360
3.50000E+06 3.50810
3.50300E+06 3.33609
3.50850E+06 3.21107
3.51450E+06 3.52214
3.51800E+06 3.74163
3.52450E+06 3.94432
3.52900E+06 3.73551
3.52950E+06 3.73601
3.53500E+06 3.99990
3.54300E+06 3.49709
3.54750E+06 3.59429
3.55700E+06 4.01379
3.56050E+06 3.83879
3.56750E+06 3.95270
3.57400E+06 3.58881
3.57950E+06 3.96103
3.58550E+06 4.24154
3.59100E+06 4.12496
3.60000E+06 4.49720
3.60500E+06 4.12508
3.60850E+06 4.07777
3.61900E+06 3.59995
3.62600E+06 3.92223
3.62900E+06 3.74993
3.63550E+06 3.86932
3.64400E+06 4.54161
3.65750E+06 3.52211
3.66250E+06 3.70542
3.67450E+06 4.02493
3.68150E+06 3.59995
3.68600E+06 3.74716
3.69800E+06 3.93329
3.70000E+06 3.84340
3.70300E+06 3.70829
3.71000E+06 4.06387
3.71350E+06 3.96386
3.72200E+06 3.28904
3.72800E+06 3.33883
3.73200E+06 3.46102
3.73750E+06 3.58052
3.74650E+06 4.21101
3.75000E+06 4.05281
3.75850E+06 3.66921
3.76750E+06 3.16662
3.78300E+06 4.02225
3.78700E+06 4.01386
3.79050E+06 4.06937
3.79750E+06 4.07219
3.80000E+06 4.21137
3.80150E+06 4.29440
3.80850E+06 3.83880
3.81250E+06 3.95280
3.82350E+06 3.63330
3.83000E+06 4.05960
3.83100E+06 4.12537
3.83101E+06 4.12577
3.83200E+06 4.19170
3.83400E+06 4.10560
3.84250E+06 3.51939
3.84700E+06 3.57779
3.86350E+06 2.65559
3.87350E+06 3.23329
3.87850E+06 3.13079
3.88950E+06 3.68889
3.89850E+06 3.46660
3.90000E+06 3.50930
3.90250E+06 3.58030
3.91120E+06 3.59779
3.91440E+06 3.74159
3.91880E+06 3.67559
3.92380E+06 3.83499
3.92750E+06 3.63669
3.93190E+06 3.59949
3.93690E+06 3.33919
3.95380E+06 4.05079
3.96380E+06 3.61719
3.97250E+06 4.15189
3.98310E+06 3.96529
3.99380E+06 3.23620
4.00000E+06 3.49670
4.00200E+06 3.44670
4.00293E+06 3.42343
4.01310E+06 3.17570
4.02630E+06 4.24530
4.04250E+06 4.00220
4.05560E+06 3.65800
4.06750E+06 4.23940
4.08250E+06 4.00420
4.08500E+06 4.04690
4.09060E+06 3.98270
4.09250E+06 4.17140
4.10000E+06 3.74740
4.10810E+06 3.28670
4.11750E+06 3.73780
4.12380E+06 3.80970
4.12750E+06 3.76710
4.13440E+06 3.93420
4.13810E+06 4.11500
4.15690E+06 3.32560
4.16690E+06 3.66960
4.17690E+06 3.19920
4.19000E+06 3.99640
4.19690E+06 3.68140
4.20000E+06 3.81340
4.20560E+06 4.05080
4.21560E+06 3.71059
4.22440E+06 3.64438
4.22810E+06 3.50638
4.24060E+06 3.50638
4.26060E+06 3.27107
4.27630E+06 3.60147
4.28810E+06 3.25927
4.29310E+06 3.35077
4.30440E+06 4.26467
4.31000E+06 4.15577
4.32250E+06 3.68717
4.33250E+06 3.82137
4.34190E+06 3.45777
4.35000E+06 3.55307
4.36500E+06 3.21858
4.37130E+06 3.30028
4.37940E+06 3.57639
4.38500E+06 3.39749
4.39560E+06 2.90750
4.40000E+06 3.02230
4.40600E+06 3.17790
4.44420E+06 4.12669
4.45250E+06 3.83308
4.45920E+06 3.37608
4.46600E+06 3.76108
4.47500E+06 4.11498
4.48850E+06 3.62888
4.49370E+06 3.68318
4.50000E+06 3.15188
4.50200E+06 2.98318
4.51100E+06 3.33528
4.52220E+06 3.85438
4.53800E+06 3.18358
4.54320E+06 3.36638
4.55080E+06 3.31589
4.55300E+06 3.50828
4.56580E+06 3.33719
4.57850E+06 3.74169
4.60000E+06 3.36780
4.60400E+06 3.29790
4.60479E+06 3.28412
4.60480E+06 3.28401
4.61000E+06 3.19340
4.61600E+06 3.30030
4.62420E+06 3.86030
4.63550E+06 3.72420
4.64000E+06 3.77670
4.65120E+06 3.36250
4.65800E+06 3.44610
4.66400E+06 3.64830
4.68870E+06 2.96400
4.69400E+06 3.01440
4.70970E+06 3.61720
4.71500E+06 3.55110
4.71870E+06 3.62110
4.72770E+06 3.36060
4.73750E+06 3.62500
4.74870E+06 3.25760
4.75850E+06 3.48310
4.77420E+06 2.86670
4.79300E+06 3.65420
4.80000E+06 3.40550
4.80870E+06 3.09610
4.81470E+06 3.19130
4.82150E+06 3.12140
4.82450E+06 3.25170
4.82900E+06 3.17970
4.84100E+06 3.70670
4.85600E+06 3.41111
4.87100E+06 3.64251
4.87450E+06 3.45411
4.87550E+06 3.53941
4.88230E+06 3.45581
4.88750E+06 3.57441
4.89650E+06 3.29441
4.90250E+06 3.37631
4.90620E+06 3.19921
4.91370E+06 3.42281
4.92270E+06 3.49281
4.92800E+06 3.20111
4.94150E+06 3.78440
4.95570E+06 3.53750
4.96770E+06 2.98920
4.97530E+06 3.22030
4.98800E+06 3.08830
4.99770E+06 3.43640
5.00000E+06 3.43990
5.01380E+06 3.46000
5.02380E+06 3.25000
5.03500E+06 3.34560
5.04250E+06 3.48780
5.05250E+06 3.33440
5.05750E+06 3.37550
5.06250E+06 3.58771
5.08000E+06 3.24441
5.09000E+06 3.35001
5.09750E+06 3.55001
5.11370E+06 2.86221
5.11870E+06 3.14110
5.12370E+06 3.39000
5.12880E+06 3.39110
5.13500E+06 3.46220
5.14750E+06 3.32780
5.16000E+06 3.29330
5.16300E+06 3.22100
5.17000E+06 3.05220
5.18120E+06 3.01000
5.18750E+06 3.10120
5.19250E+06 3.25440
5.19750E+06 3.56330
5.20000E+06 3.52750
5.22370E+06 3.18770
5.22870E+06 3.28000
5.23870E+06 3.24330
5.25000E+06 3.35220
5.25630E+06 3.18110
5.26500E+06 3.27330
5.27380E+06 3.28890
5.28500E+06 3.54000
5.29120E+06 3.49440
5.29870E+06 3.54110
5.30870E+06 3.43110
5.31500E+06 3.45220
5.33250E+06 3.23110
5.33750E+06 3.27890
5.34200E+06 3.26780
5.34310E+06 3.26500
5.34310E+06 3.26500
5.34750E+06 3.25440
5.35250E+06 3.55430
5.35620E+06 3.63000
5.37000E+06 3.68780
5.38000E+06 3.31670
5.38127E+06 3.33909
5.38127E+06 3.33913
5.38630E+06 3.43220
5.39630E+06 3.33210
5.40000E+06 3.35787
5.40130E+06 3.36560
5.41100E+06 3.28120
5.41204E+06 3.27217
5.42370E+06 3.17220
5.44130E+06 3.29329
5.46000E+06 3.12219
5.46630E+06 3.22999
5.47370E+06 3.03109
5.49750E+06 3.40779
5.50000E+06 3.37689
5.52380E+06 3.07669
5.55750E+06 3.52889
5.56380E+06 3.34669
5.57380E+06 3.46780
5.59370E+06 3.15110
5.60000E+06 3.21350
5.63750E+06 3.58110
5.69130E+06 3.06000
5.70000E+06 3.15140
5.71630E+06 3.32220
5.75000E+06 3.01370
5.75500E+06 2.96790
5.75521E+06 2.96596
5.75880E+06 2.93330
5.76800E+06 3.00630
5.77150E+06 3.03295
5.80000E+06 3.26320
5.81000E+06 3.34330
5.85870E+06 2.97000
5.87250E+06 3.31220
5.88880E+06 3.24441
5.89880E+06 3.41440
5.90000E+06 3.40501
5.92870E+06 3.18000
5.94750E+06 3.35670
5.99880E+06 2.96220
6.00000E+06 2.97220
6.03400E+06 3.25000
6.04700E+06 3.10310
6.05161E+06 3.05116
6.05162E+06 3.05110
6.05400E+06 3.02440
6.07200E+06 3.21550
6.12000E+06 2.75560
6.15600E+06 3.26000
6.17050E+06 3.19580
6.17600E+06 3.17150
6.17756E+06 3.16449
6.18000E+06 3.15400
6.18190E+06 3.14529
6.18190E+06 3.14528
6.19200E+06 3.10220
6.20000E+06 3.17590
6.20600E+06 3.23110
6.23200E+06 3.03890
6.24800E+06 3.24680
6.25000E+06 3.22540
6.27800E+06 2.92550
6.29800E+06 3.21760
6.30000E+06 3.20270
6.32800E+06 2.99220
6.37400E+06 3.11780
6.39600E+06 3.06560
6.40000E+06 3.08070
6.42400E+06 3.17000
6.44200E+06 3.04550
6.44379E+06 3.03311
6.45800E+06 2.93560
6.49000E+06 3.10000
6.50000E+06 2.98820
6.50400E+06 2.94330
6.53000E+06 3.04770
6.53600E+06 2.93890
6.56600E+06 3.18220
6.58450E+06 3.03723
6.58450E+06 3.03720
6.59400E+06 2.96560
6.60000E+06 3.01240
6.62200E+06 3.18340
6.65200E+06 2.92220
6.67213E+06 3.10312
6.67213E+06 3.10313
6.67300E+06 3.11100
6.68400E+06 3.21110
6.70000E+06 3.10910
6.70794E+06 3.05815
6.70794E+06 3.05813
6.71800E+06 2.99440
6.73800E+06 3.12000
6.74861E+06 3.04173
6.74861E+06 3.04170
6.75000E+06 3.03160
6.78800E+06 2.75110
6.79800E+06 2.90680
6.80000E+06 2.90800
6.82400E+06 2.92110
6.84800E+06 3.04320
6.87800E+06 2.91000
6.90000E+06 2.91600
6.92079E+06 2.92153
6.92079E+06 2.92154
6.92100E+06 2.92160
6.95600E+06 2.93220
7.00000E+06 3.11090
7.00800E+06 3.14330
7.06400E+06 3.04210
7.08308E+06 3.11993
7.09600E+06 3.17330
7.10000E+06 3.15150
7.10512E+06 3.12338
7.10512E+06 3.12338
7.13000E+06 2.98770
7.14000E+06 3.02290
7.16600E+06 3.11440
7.19000E+06 2.93220
7.20000E+06 2.98330
7.21600E+06 3.06440
7.25000E+06 3.01080
7.27000E+06 2.97890
7.28400E+06 3.07670
7.29200E+06 3.01260
7.31200E+06 2.85331
7.38400E+06 3.02890
7.40000E+06 3.01120
7.43000E+06 2.97670
7.44800E+06 3.10440
7.46200E+06 3.05170
7.50000E+06 2.90980
7.52000E+06 2.83560
7.59200E+06 2.96550
7.60000E+06 2.94720
7.61500E+06 2.91200
7.64800E+06 2.86400
7.69300E+06 2.98850
7.72400E+06 2.87300
7.73200E+06 2.84360
7.75000E+06 2.83610
7.78000E+06 2.82220
7.80000E+06 2.86620
7.82202E+06 2.91360
7.82500E+06 2.92000
7.86700E+06 2.81330
7.88800E+06 2.88801
7.92700E+06 2.89610
8.00000E+06 2.70840
8.09200E+06 2.95110
8.13700E+06 2.83820
8.17300E+06 2.85600
8.24500E+06 2.79020
8.25000E+06 2.79270
8.27500E+06 2.80890
8.31500E+06 2.77450
8.33800E+06 2.75470
8.37400E+06 2.83560
8.42800E+06 2.69240
8.45200E+06 2.76800
8.50000E+06 2.72600
8.50900E+06 2.71820
8.53800E+06 2.80790
8.53845E+06 2.80929
8.55100E+06 2.84810
8.60000E+06 2.81280
8.63800E+06 2.85780
8.68600E+06 2.75379
8.72500E+06 2.81599
8.75000E+06 2.78770
8.80000E+06 2.72800
8.84390E+06 2.67599
8.87200E+06 2.64270
8.96500E+06 2.78310
9.00000E+06 2.74280
9.04600E+06 2.69070
9.14306E+06 2.77948
9.14306E+06 2.77949
9.18100E+06 2.81419
9.20000E+06 2.77699
9.25000E+06 2.67629
9.28000E+06 2.61599
9.35313E+06 2.67844
9.38200E+06 2.70310
9.38986E+06 2.69860
9.38987E+06 2.69860
9.40000E+06 2.69280
9.45400E+06 2.66040
9.50000E+06 2.70970
9.55900E+06 2.67727
9.60000E+06 2.71876
9.61000E+06 2.72886
9.64600E+06 2.67365
9.67000E+06 2.69315
9.72700E+06 2.66215
9.76000E+06 2.68265
9.80000E+06 2.63585
9.85000E+06 2.57866
9.94603E+06 2.64942
9.94603E+06 2.64942
9.97300E+06 2.66930
1.00000E+07 2.63900
1.00030E+07 2.63560
1.00650E+07 2.65219
1.01550E+07 2.53889
1.02050E+07 2.57109
1.02388E+07 2.55329
1.02389E+07 2.55326
1.02800E+07 2.53159
1.03700E+07 2.48668
1.04000E+07 2.50158
1.04400E+07 2.52219
1.05000E+07 2.50260
1.05600E+07 2.48220
1.06304E+07 2.50216
1.07400E+07 2.53327
1.09150E+07 2.46217
1.10000E+07 2.46240
1.10741E+07 2.45992
1.11050E+07 2.45890
1.12037E+07 2.44584
1.15000E+07 2.40680
1.16000E+07 2.39438
1.17607E+07 2.37859
1.20000E+07 2.35520
1.24000E+07 2.30486
1.25000E+07 2.29440
1.27450E+07 2.23997
1.28000E+07 2.24380
1.30000E+07 2.26430
1.30600E+07 2.26557
1.32000E+07 2.24557
1.32560E+07 2.23790
1.35000E+07 2.20650
1.36000E+07 2.19368
1.37193E+07 2.18251
1.40000E+07 2.15670
1.40252E+07 2.15550
1.45000E+07 2.13550
1.45574E+07 2.13330
1.49770E+07 2.11860
1.49902E+07 2.11810
1.49903E+07 2.11810
1.50000E+07 2.11780
1.50806E+07 2.11530
1.53081E+07 2.10840
1.55000E+07 2.10300
1.57121E+07 2.09750
1.57121E+07 2.09750
1.59279E+07 2.09230
1.59389E+07 2.09210
1.60000E+07 2.09070
1.60360E+07 2.08980
1.65000E+07 2.08030
1.70000E+07 2.07160
1.75000E+07 2.06450
1.76684E+07 2.06240
1.80000E+07 2.05870
1.85000E+07 2.05410
1.85215E+07 2.05390
1.90000E+07 2.05070
1.93045E+07 2.04920
1.93193E+07 2.04920
1.95000E+07 2.04850
1.96643E+07 2.04800
2.00000E+07 2.04740
2.00000E+07 2.04743
2.10000E+07 2.04861
2.20000E+07 2.05389
2.30000E+07 2.06278
2.40000E+07 2.07470
2.50000E+07 2.08910
2.60000E+07 2.10490
2.70000E+07 2.12160
2.80000E+07 2.13870
2.90000E+07 2.15560
3.00000E+07 2.17200
3.10000E+07 2.18750
3.20000E+07 2.20186
3.30000E+07 2.21511
3.40000E+07 2.22703
3.50000E+07 2.23763
3.60000E+07 2.24681
3.70000E+07 2.25458
3.80000E+07 2.26094
3.90000E+07 2.26587
4.00000E+07 2.26936
4.10000E+07 2.27151
4.20000E+07 2.27231
4.30000E+07 2.27173
4.40000E+07 2.26988
4.50000E+07 2.26685
4.60000E+07 2.26262
4.70000E+07 2.25720
4.80000E+07 2.25067
4.90000E+07 2.24323
5.00000E+07 2.23477
5.10000E+07 2.22539
5.20000E+07 2.21509
5.30000E+07 2.20405
5.40000E+07 2.19237
5.50000E+07 2.17986
5.60000E+07 2.16679
5.70000E+07 2.15318
5.80000E+07 2.13891
5.90000E+07 2.12428
6.00000E+07 2.10908
6.10000E+07 2.09352
6.20000E+07 2.07768
6.30000E+07 2.06146
6.40000E+07 2.04497
6.50000E+07 2.02829
6.60000E+07 2.01133
6.70000E+07 1.99428
6.80000E+07 1.97703
6.90000E+07 1.95958
7.00000E+07 1.94214
7.10000E+07 1.92459
7.20000E+07 1.90694
7.30000E+07 1.88948
7.40000E+07 1.87181
7.50000E+07 1.85433
7.60000E+07 1.83674
7.70000E+07 1.81932
7.80000E+07 1.80189
7.90000E+07 1.78463
8.00000E+07 1.76735
8.10000E+07 1.75024
8.20000E+07 1.73321
8.30000E+07 1.71624
8.40000E+07 1.69954
8.50000E+07 1.68281
8.60000E+07 1.66651
8.70000E+07 1.65011
8.80000E+07 1.63405
8.90000E+07 1.61800
9.00000E+07 1.60213
9.10000E+07 1.58659
9.20000E+07 1.57107
9.30000E+07 1.55590
9.40000E+07 1.54076
9.50000E+07 1.52603
9.60000E+07 1.51128
9.70000E+07 1.49672
9.80000E+07 1.48252
9.90000E+07 1.46836
1.00000E+08 1.45455
1.02000E+08 1.42723
1.04000E+08 1.40092
1.06000E+08 1.37535
1.08000E+08 1.35058
1.10000E+08 1.32660
1.12000E+08 1.30323
1.14000E+08 1.28085
1.16000E+08 1.25917
1.18000E+08 1.23821
1.20000E+08 1.21783
1.22000E+08 1.19837
1.24000E+08 1.17953
1.26000E+08 1.16137
1.28000E+08 1.14372
1.30000E+08 1.12685
1.32000E+08 1.11066
1.34000E+08 1.09487
1.36000E+08 1.07981
1.38000E+08 1.06532
1.40000E+08 1.05137
1.42000E+08 1.03787
1.44000E+08 1.02497
1.46000E+08 1.01258
1.48000E+08 1.00052
1.50000E+08 0.989090
1.52000E+08 0.978090
1.54000E+08 0.967450
1.56000E+08 0.957310
1.58000E+08 0.947600
1.60000E+08 0.938150
1.62000E+08 0.929210
1.64000E+08 0.920690
1.66000E+08 0.912350
1.68000E+08 0.904500
1.70000E+08 0.896860
1.72000E+08 0.889670
1.74000E+08 0.882790
1.76000E+08 0.876150
1.78000E+08 0.869880
1.80000E+08 0.863900
1.82000E+08 0.858080
1.84000E+08 0.852660
1.86000E+08 0.847500
1.88000E+08 0.842530
1.90000E+08 0.837880
1.92000E+08 0.833350
1.94000E+08 0.829190
1.96000E+08 0.825270
1.98000E+08 0.821450
2.00000E+08 0.818020
