K-39(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
476784 0.000529653
477014 0.000776608
477130 0.00104620
477245 0.00158075
477303 0.00206455
477361 0.00284410
477418 0.00417847
477476 0.00656526
477534 0.0106574
477592 0.0147608
477621 0.0148639
477650 0.0132891
477708 0.00862934
477747 0.00623113
477786 0.00458820
477825 0.00348380
477864 0.00273129
477941 0.00182117
478019 0.00132670
478096 0.00103234
478174 0.000845143
478329 0.000631435
478639 0.000458420
478949 0.000398966
479570 0.000379276
480190 0.000410456
481725 0.000618916
482493 0.000816331
483260 0.00114964
483942 0.00168192
484513 0.00237854
484798 0.00285746
484941 0.00352217
485012 0.00531780
485048 0.0100353
485066 0.0190851
485075 0.0304334
485084 0.0531820
485091 0.0802276
485099 0.0816331
485114 0.0337567
485127 0.0176455
485139 0.0111897
485164 0.00650606
485213 0.00416525
485263 0.00354201
485312 0.00328511
485439 0.00301548
485567 0.00286102
485821 0.00255539
486330 0.00190558
486683 0.00153359
487351 0.00108075
488020 0.000888552
488688 0.000952749
489022 0.00126875
489189 0.00202887
489272 0.00375057
489314 0.00664080
489335 0.00982151
489356 0.0153488
489378 0.0229793
489390 0.0245776
489401 0.0230476
489423 0.0155336
489445 0.00973154
489446 0.00963507
489447 0.00929882
489449 0.00899656
489452 0.00843404
489459 0.00745917
489473 0.00598494
489500 0.00422802
489527 0.00329682
489554 0.00276078
489609 0.00222258
489663 0.00199283
489881 0.00186509
490316 0.00196267
491187 0.00114666
491507 0.000994341
491827 0.000986643
492147 0.00117536
492467 0.00172111
492712 0.00239559
492956 0.00260255
493446 0.00150209
493493 0.00143521
493607 0.00131142
493720 0.00122848
493948 0.00111879
494402 0.000842932
494857 0.000566215
495311 0.000410028
495897 0.000313722
496483 0.000272535
497656 0.000273104
498242 0.000313144
498828 0.000399102
499414 0.000578564
499707 0.000736898
500000 0.000974883
500059 0.00103553
500277 0.00130318
500495 0.00163688
500930 0.00225679
501148 0.00229126
501366 0.00208875
501801 0.00155368
501941 0.00151918
502080 0.00173545
502220 0.00301705
502290 0.00577724
502324 0.00949028
502359 0.0177270
502384 0.0274869
502410 0.0321726
502460 0.0152994
502491 0.00880589
502522 0.00562554
502585 0.00296185
502647 0.00193970
502709 0.00144611
502834 0.000994335
502958 0.000795736
503207 0.000633370
503456 0.000603092
503705 0.000683347
503954 0.000990821
504078 0.00137515
504202 0.00220904
504265 0.00302607
504327 0.00444409
504389 0.00712676
504420 0.00936099
504451 0.0125466
504554 0.0261789
504605 0.0218721
504656 0.0138808
504714 0.00805798
504772 0.00504324
504830 0.00341366
504888 0.00246269
505004 0.00147276
505120 0.00100029
505352 0.000580250
505584 0.000402841
506048 0.000255222
506512 0.000194604
507440 0.000145501
508368 0.000130380
509296 0.000134506
510224 0.000167677
510688 0.000212161
511152 0.000315281
511384 0.000425548
511616 0.000641645
511732 0.000835290
511848 0.00114441
511964 0.00166467
512080 0.00256253
512203 0.00403042
512325 0.00507259
512448 0.00421999
512571 0.00307027
512651 0.00361262
512692 0.00714526
512712 0.0163517
512722 0.0319877
512732 0.0785927
512743 0.120075
512754 0.0467971
512768 0.0160133
512783 0.00811168
512812 0.00367800
512870 0.00177998
512929 0.00124939
512987 0.000997825
513104 0.000745493
513221 0.000619536
513454 0.000513867
513687 0.000509602
513921 0.000590736
514154 0.000808001
514271 0.00101720
514388 0.00135952
514504 0.00194744
514621 0.00299356
514857 0.00638166
514916 0.00635552
514975 0.00567212
515092 0.00375914
515183 0.00266010
515274 0.00195752
515364 0.00151836
515455 0.00124318
515637 0.000969469
515818 0.000911963
516000 0.00102861
516181 0.00140398
516272 0.00177629
516363 0.00238372
516453 0.00340217
516544 0.00508971
516648 0.00778276
516699 0.00879434
516751 0.00890524
516957 0.00422119
517077 0.00252355
517197 0.00165119
517317 0.00117622
517437 0.000898330
517677 0.000615224
517918 0.000498899
518158 0.000468995
518398 0.000513608
518638 0.000668117
518878 0.00102578
519082 0.00146029
519183 0.00156215
519285 0.00148607
519691 0.000697198
519938 0.000479620
520184 0.000385546
520431 0.000356189
520677 0.000376699
520924 0.000465818
521170 0.000715281
521294 0.000999265
521417 0.00157140
521479 0.00209198
521540 0.00292507
521602 0.00431957
521663 0.00666312
521732 0.0103927
521767 0.0118211
521801 0.0120002
521938 0.00553105
522017 0.00325852
522096 0.00209113
522175 0.00145283
522254 0.00107570
522412 0.000676812
522569 0.000484262
522885 0.000313233
523200 0.000243577
523831 0.000194302
524462 0.000186759
525093 0.000199127
525724 0.000231416
526355 0.000316785
526671 0.000514721
526829 0.00115088
526908 0.00325424
526947 0.00929808
526967 0.0225804
526977 0.0426786
526986 0.0961247
526998 0.194785
527003 0.157570
527009 0.0989908
527019 0.0437302
527028 0.0230110
527048 0.00942337
527088 0.00329366
527167 0.00119926
527325 0.000607166
527482 0.000514713
527640 0.000506057
528272 0.000669200
528889 0.000993346
529505 0.00132196
530030 0.00132179
530385 0.00127344
530562 0.00138968
530650 0.00162067
530739 0.00233276
530814 0.00479505
530851 0.00940221
530870 0.0149460
530889 0.0254157
530906 0.0385325
530915 0.0409914
530924 0.0380375
530942 0.0247828
530960 0.0149375
530985 0.00804298
531011 0.00507056
531063 0.00276794
531114 0.00193064
531166 0.00153626
531269 0.00118364
531372 0.00103031
531785 0.000829158
532610 0.000697916
533900 0.000501503
534545 0.000432176
534868 0.000424243
535190 0.000469577
535538 0.000825431
535712 0.00197606
535799 0.00472788
535843 0.00928424
535864 0.0142674
535886 0.0233428
535907 0.0373025
535928 0.0471171
535949 0.0381916
535970 0.0240348
535999 0.0124590
536029 0.00727390
536087 0.00332115
536146 0.00194047
536205 0.00131417
536322 0.000779791
536439 0.000564976
536674 0.000400347
536909 0.000350293
537378 0.000418172
537612 0.000638312
537730 0.000909457
537847 0.00142708
537956 0.00210800
538010 0.00231812
538064 0.00227287
538282 0.00105068
538388 0.000715431
538495 0.000526406
538707 0.000343593
538920 0.000263514
539132 0.000221920
539557 0.000183545
539982 0.000171582
540832 0.000221491
541257 0.000430633
541470 0.000946104
541576 0.00182421
541629 0.00281396
541682 0.00467588
541731 0.00744930
541779 0.00946730
541828 0.00775408
541877 0.00491845
541947 0.00252069
542018 0.00147431
542089 0.000971343
542160 0.000699367
542301 0.000434776
542442 0.000316505
542725 0.000218110
543008 0.000181138
543573 0.000160434
544138 0.000168559
544704 0.000202460
545269 0.000292376
545552 0.000393437
545835 0.000599234
545976 0.000790019
546117 0.00110367
546259 0.00165086
546400 0.00262387
546542 0.00408008
546683 0.00483660
546967 0.00234291
547056 0.00175535
547145 0.00134887
547323 0.000868954
547502 0.000620652
547680 0.000481095
548036 0.000346015
548393 0.000295685
548749 0.000289187
549105 0.000327024
549462 0.000466175
549640 0.000645469
549818 0.00100966
549966 0.00145751
550039 0.00160526
550113 0.00159084
550408 0.000816150
550585 0.000566104
550762 0.000446071
551116 0.000355688
551824 0.000344775
552532 0.000402358
553240 0.000501303
553868 0.000620027
554495 0.000754767
555750 0.000909928
556610 0.000843006
557041 0.000872738
557148 0.000959183
557256 0.00121623
557363 0.00234420
557417 0.00495553
557444 0.00896998
557457 0.0129369
557471 0.0191869
557488 0.0290692
557497 0.0307990
557506 0.0284296
557524 0.0183794
557541 0.0110415
557564 0.00632217
557586 0.00410591
557631 0.00226837
557676 0.00156070
557721 0.00121955
557811 0.000910301
557901 0.000776810
558080 0.000666768
558260 0.000641936
558481 0.000795202
558591 0.00145180
558647 0.00343674
558674 0.00799783
558688 0.0151749
558702 0.0355930
558717 0.0670116
558732 0.0320239
558746 0.0137272
558760 0.00730956
558788 0.00319131
558845 0.00136798
558959 0.000742120
559186 0.000562822
559639 0.000574541
560093 0.000769327
560320 0.000984680
560547 0.00133483
560836 0.00192880
560981 0.00211167
561125 0.00206944
561703 0.000992361
562071 0.000648828
562440 0.000526790
562808 0.000695003
562992 0.00156204
563084 0.00429062
563130 0.0108227
563153 0.0214612
563165 0.0326345
563176 0.0511991
563190 0.0785364
563197 0.0830857
563204 0.0762413
563217 0.0483500
563231 0.0283892
563254 0.0132861
563277 0.00751126
563324 0.00338859
563370 0.00199120
563416 0.00136165
563509 0.000827822
563601 0.000615252
563787 0.000456644
563972 0.000412520
564342 0.000449048
564712 0.000626677
565005 0.000860126
565297 0.000948851
565882 0.000726688
566091 0.000836553
566301 0.00125862
566406 0.00177366
566510 0.00285394
566563 0.00387181
566615 0.00556347
566667 0.00856619
566720 0.0141073
566819 0.0288531
566868 0.0236701
566918 0.0149410
566966 0.00935131
567014 0.00617073
567062 0.00431381
567111 0.00317354
567207 0.00192584
567303 0.00130465
567496 0.000735144
567688 0.000490562
568073 0.000287461
568458 0.000205963
569228 0.000142138
569999 0.000122261
571539 0.000159406
572309 0.000317595
572502 0.000431210
572694 0.000640990
572887 0.00107921
572983 0.00148471
573079 0.00212278
573331 0.00474940
573394 0.00475460
573457 0.00423244
573582 0.00273674
573720 0.00161082
573859 0.00101840
573997 0.000698582
574135 0.000513128
574411 0.000322710
574688 0.000234775
574964 0.000189087
575241 0.000164379
575794 0.000148088
576346 0.000163681
576899 0.000229100
577176 0.000307391
577452 0.000468041
577590 0.000616022
577729 0.000856400
577867 0.00126527
578005 0.00195936
578157 0.00300049
578233 0.00332999
578309 0.00327475
578612 0.00146208
578745 0.00100211
578878 0.000733321
579011 0.000573256
579144 0.000476244
579409 0.000387160
579675 0.000384838
579941 0.000467589
580207 0.000714787
580340 0.000985881
580472 0.00149881
580539 0.00193438
580605 0.00258642
580672 0.00359181
580738 0.00514890
580826 0.00820539
580915 0.0103538
581003 0.00839701
581091 0.00529243
581155 0.00374177
581218 0.00271656
581281 0.00203808
581344 0.00157789
581470 0.00102372
581596 0.000721620
581849 0.000424655
582101 0.000290290
582606 0.000177451
583111 0.000136648
583616 0.000126951
584121 0.000151936
584374 0.000197837
584626 0.000325226
584752 0.000486659
584878 0.000874280
585005 0.00219836
585068 0.00441206
585099 0.00684832
585131 0.0112090
585162 0.0176241
585193 0.0207074
585224 0.0156347
585256 0.00965414
585289 0.00581156
585322 0.00375383
585389 0.00189101
585456 0.00113775
585522 0.000768295
585656 0.000435706
585789 0.000296916
586056 0.000189482
586323 0.000157751
586856 0.000219767
586989 0.000307307
587123 0.000544735
587256 0.00159529
587323 0.00431449
587356 0.00932427
587373 0.0154251
587389 0.0274888
587404 0.0432665
587418 0.0501874
587432 0.0373293
587446 0.0229524
587478 0.00829728
587511 0.00402413
587576 0.00155986
587641 0.000846921
587706 0.000551250
587837 0.000316430
587967 0.000229895
588227 0.000175365
588488 0.000176913
588748 0.000219958
589009 0.000354175
589139 0.000525038
589269 0.000933346
589400 0.00232120
589465 0.00462363
589497 0.00713304
589530 0.0115540
589547 0.0147158
589563 0.0180482
589596 0.0205666
589630 0.0150855
589663 0.00925043
589706 0.00507183
589749 0.00309613
589792 0.00207623
589835 0.00149789
589921 0.000910791
590007 0.000642145
590180 0.000429751
590352 0.000383204
590524 0.000431408
590696 0.000612002
590782 0.000806283
590869 0.00115478
590955 0.00183499
591041 0.00328649
591173 0.00761306
591206 0.00776615
591239 0.00700367
591305 0.00454698
591362 0.00297006
591419 0.00201109
591532 0.00106708
591645 0.000663074
591758 0.000459841
591985 0.000273013
592211 0.000193254
593117 0.000107126
594024 0.000111143
594477 0.000180641
594703 0.000419563
594816 0.00111429
594873 0.00267458
594901 0.00511542
594930 0.0123336
594958 0.0289346
594972 0.0264427
594987 0.0170491
595004 0.00924500
595021 0.00546922
595056 0.00247054
595126 0.000916303
595266 0.000334606
595545 0.000158304
596102 0.000116364
597218 0.000128576
598334 0.000171032
599450 0.000247701
600000 0.000300881
600920 0.000398595
601840 0.000447257
603040 0.000389075
603640 0.000361741
603940 0.000368001
604240 0.000415665
604564 0.000686766
604727 0.00139945
604808 0.00269539
604848 0.00424158
604889 0.00728231
604950 0.0134686
604958 0.0134628
604975 0.0123512
604993 0.0103489
605027 0.00650168
605085 0.00314729
605143 0.00183638
605259 0.000927940
605375 0.000632204
605490 0.000503919
605722 0.000402559
605954 0.000369616
606880 0.000382042
607217 0.000418792
607554 0.000515571
607723 0.000629553
607891 0.000867672
607976 0.00109078
608060 0.00145855
608144 0.00209636
608229 0.00320823
608317 0.00485935
608361 0.00544985
608404 0.00546450
608580 0.00258402
608638 0.00195627
608695 0.00153174
608810 0.00103930
608934 0.000774925
609058 0.000635324
609306 0.000514842
609553 0.000487969
609801 0.000511341
610297 0.000694273
610544 0.000882382
610792 0.00117276
611509 0.00226185
611868 0.00188861
612226 0.00127227
612571 0.000911102
612916 0.000752218
613397 0.000686057
613878 0.000545094
614359 0.000369186
614839 0.000260205
615567 0.000179116
616296 0.000142785
617024 0.000126936
617752 0.000124109
618480 0.000133899
619209 0.000162604
619937 0.000231575
620301 0.000298928
620665 0.000409515
621104 0.000630652
621543 0.000876449
621762 0.000903372
621982 0.000834838
622420 0.000598808
622941 0.000425499
623462 0.000384865
623983 0.000447920
624504 0.000633633
624999 0.000906159
625247 0.000993136
625494 0.000975440
626484 0.000456346
626924 0.000322048
627364 0.000244697
627804 0.000200773
628244 0.000178119
628684 0.000172175
629124 0.000184470
629564 0.000224295
630004 0.000309467
630442 0.000421553
630661 0.000440049
630880 0.000410029
631319 0.000288326
631757 0.000199397
632317 0.000143846
632877 0.000120637
633437 0.000113446
633997 0.000117765
634556 0.000136696
635116 0.000188950
635396 0.000249709
635676 0.000380317
635816 0.000510125
635956 0.000742358
636096 0.00120510
636166 0.00161006
636236 0.00220795
636339 0.00347545
636442 0.00434860
636545 0.00353078
636648 0.00225781
636744 0.00147707
636841 0.00102415
636937 0.000756933
637033 0.000591809
637226 0.000413345
637418 0.000329159
637803 0.000267810
638189 0.000266095
638574 0.000298024
638959 0.000363222
639344 0.000474083
639729 0.000653383
640221 0.00100069
640713 0.00127612
641205 0.00115748
641451 0.00107235
641697 0.00110822
642015 0.00182795
642175 0.00356912
642254 0.00598189
642294 0.00813975
642334 0.0112465
642399 0.0169599
642431 0.0177006
642463 0.0159978
642528 0.0100551
642592 0.00599054
642645 0.00413646
642698 0.00302208
642804 0.00185559
642910 0.00130479
643015 0.00100705
643227 0.000720089
643438 0.000602565
643861 0.000557658
644284 0.000646167
644808 0.000863113
645331 0.000934400
646378 0.000454053
646977 0.000294496
647577 0.000213621
648176 0.000172712
648775 0.000155597
649374 0.000159977
649974 0.000204038
650273 0.000267720
650573 0.000426431
650723 0.000608694
650872 0.000996297
650947 0.00137425
651022 0.00203361
651097 0.00329147
651135 0.00434828
651172 0.00585540
651232 0.00934115
651293 0.0118575
651353 0.00968596
651414 0.00612930
651480 0.00365536
651547 0.00234410
651613 0.00162264
651679 0.00119776
651812 0.000753971
651944 0.000546328
652209 0.000380132
652474 0.000342438
652739 0.000373778
653004 0.000483768
653269 0.000744706
653402 0.000986078
653534 0.00134673
653727 0.00204495
653823 0.00229592
653919 0.00230251
654304 0.00107108
654443 0.000779011
654582 0.000588728
654860 0.000377377
655138 0.000274264
655415 0.000218733
655971 0.000168681
656527 0.000155126
657082 0.000162573
657638 0.000192520
658193 0.000263003
658471 0.000328681
658749 0.000432304
659123 0.000666006
659496 0.000961351
659683 0.00101884
659870 0.000957932
660243 0.000672830
660640 0.000448884
661036 0.000338112
661433 0.000288651
661830 0.000271609
662623 0.000291217
663416 0.000360972
664276 0.000485093
665136 0.000669147
665525 0.000863126
665720 0.00109256
665914 0.00161492
666025 0.00222633
666135 0.00326733
666246 0.00459309
666301 0.00497183
666356 0.00488142
666577 0.00246344
666688 0.00170859
666798 0.00126951
666856 0.00111459
667063 0.000783379
667269 0.000620594
667682 0.000479930
668261 0.000490119
668550 0.000655171
668694 0.000867737
668839 0.00131087
668958 0.00202137
669077 0.00296969
669137 0.00319482
669196 0.00304683
669315 0.00219449
669457 0.00152499
669528 0.00142504
669599 0.00148113
669670 0.00175068
669741 0.00242464
669812 0.00411306
669848 0.00587545
669883 0.00889240
669960 0.0181104
669999 0.0150446
670038 0.00959665
670091 0.00509980
670144 0.00304772
670198 0.00203066
670251 0.00146785
670357 0.000905044
670464 0.000643212
670676 0.000411568
670889 0.000313137
671315 0.000233228
671740 0.000208503
672166 0.000210823
672591 0.000238865
673017 0.000306309
673442 0.000448576
674193 0.000907344
674381 0.000917456
674569 0.000833250
674944 0.000573456
675223 0.000427803
675503 0.000337770
675782 0.000289602
676061 0.000275799
676340 0.000302484
676620 0.000408114
676759 0.000530498
676899 0.000765323
677038 0.00126106
677108 0.00171029
677178 0.00238127
677278 0.00367344
677328 0.00415653
677378 0.00419840
677578 0.00193941
677661 0.00132421
677744 0.000947142
677910 0.000554745
678076 0.000373234
678242 0.000276432
678574 0.000182441
678906 0.000140248
679570 0.000106348
680234 9.85357E-05
680898 0.000106748
681562 0.000137983
681894 0.000171180
682226 0.000229419
682558 0.000338450
682890 0.000554310
683452 0.00114644
683733 0.00100156
684014 0.000666330
684243 0.000472123
684473 0.000356107
684702 0.000293804
684932 0.000272393
685161 0.000298449
685390 0.000428983
685620 0.00103436
685735 0.00241003
685792 0.00451706
685821 0.00666698
685849 0.0103170
685912 0.0214892
685943 0.0178478
685975 0.0112977
686020 0.00567881
686066 0.00323208
686157 0.00142919
686248 0.000813652
686339 0.000537281
686522 0.000302437
686704 0.000207335
687068 0.000131233
687433 0.000101737
688891 7.81783E-05
689620 8.78852E-05
690349 0.000118236
690714 0.000152694
691078 0.000225610
691443 0.000447632
691625 0.000823359
691716 0.00128184
691807 0.00227383
691873 0.00360348
691939 0.00492123
691971 0.00495524
692004 0.00446191
692070 0.00301461
692159 0.00178350
692247 0.00126882
692336 0.00108069
692424 0.00105946
692601 0.00135921
692690 0.00169665
692778 0.00219508
692853 0.00273297
692927 0.00328633
693002 0.00364362
693076 0.00359682
693225 0.00261412
693373 0.00168492
693562 0.00110877
693752 0.00103596
693941 0.00196366
694036 0.00473896
694083 0.00983108
694107 0.0157904
694130 0.0266317
694155 0.0406311
694167 0.0421689
694180 0.0377175
694205 0.0231235
694229 0.0134569
694256 0.00815164
694282 0.00538548
694335 0.00285157
694388 0.00178965
694440 0.00125075
694546 0.000744409
694652 0.000519327
694863 0.000325199
695074 0.000244194
695496 0.000180780
695919 0.000165214
696341 0.000174786
696763 0.000210043
697186 0.000286078
697608 0.000438204
698371 0.000847789
698752 0.000716704
699133 0.000477036
699567 0.000304259
700000 0.000218952
700675 0.000170284
701351 0.000182372
701688 0.000218145
702026 0.000301059
702195 0.000383450
702364 0.000530436
702533 0.000829823
702617 0.00110714
702701 0.00155740
702804 0.00251301
702907 0.00388698
702959 0.00432200
703010 0.00423142
703113 0.00299967
703210 0.00197374
703306 0.00140082
703403 0.00110644
703500 0.000965367
703693 0.000924745
703886 0.00107538
704155 0.00143606
704424 0.00150682
704963 0.000706936
705149 0.000526998
705336 0.000405267
705708 0.000264189
706081 0.000192845
706453 0.000155253
706826 0.000138840
707198 0.000147578
707571 0.000258383
707757 0.000645313
707850 0.00167684
707897 0.00365966
707920 0.00618098
707943 0.0114831
707979 0.0217129
708015 0.0103605
708041 0.00520733
708068 0.00298992
708121 0.00134330
708227 0.000517915
708440 0.000212721
708865 0.000122142
709714 0.000124420
710139 0.000162200
710564 0.000262197
710777 0.000377565
710989 0.000620608
711095 0.000854603
711201 0.00125696
711308 0.00200937
711414 0.00351042
711591 0.00738732
711680 0.00621001
711769 0.00394901
711828 0.00285593
711887 0.00210968
712005 0.00125546
712122 0.000830268
712240 0.000596809
712476 0.000371195
712712 0.000278828
712947 0.000245501
713183 0.000252798
713418 0.000307432
713654 0.000437546
713867 0.000620136
714080 0.000683761
714507 0.000341320
714770 0.000222960
715033 0.000173788
715296 0.000200758
715427 0.000389391
715493 0.000934331
715558 0.00630158
715589 0.00840296
715619 0.00287105
715689 0.000601674
715759 0.000287791
715898 0.000148047
716177 9.46204E-05
716735 7.26082E-05
717850 6.44786E-05
720080 7.88010E-05
721195 0.000101091
722311 0.000148393
722868 0.000194878
723426 0.000280785
723705 0.000355977
723983 0.000477179
724262 0.000691555
724541 0.00110125
724995 0.00205731
725449 0.00140648
725588 0.00125044
725869 0.00114626
726149 0.00120929
726430 0.00135523
726710 0.00164244
726831 0.00194311
726952 0.00261686
727073 0.00446081
727133 0.00660092
727193 0.0104437
727260 0.0155053
727293 0.0159535
727326 0.0142015
727392 0.00883103
727458 0.00533971
727551 0.00302575
727645 0.00200001
727738 0.00146760
727832 0.00115399
727969 0.000880254
728105 0.000713908
728378 0.000522890
728924 0.000352624
729470 0.000283427
730017 0.000259096
730563 0.000267709
731109 0.000321460
731382 0.000382518
731655 0.000495562
731928 0.000726793
732065 0.000933725
732201 0.00124472
732390 0.00185475
732579 0.00223220
732957 0.00124553
733115 0.000929196
733274 0.000740026
733590 0.000561954
734180 0.000493958
734770 0.000530429
735950 0.000618293
738310 0.000434659
738578 0.000459572
738846 0.000546208
738980 0.000641360
739114 0.000811746
739248 0.00113439
739382 0.00177208
739615 0.00345747
739731 0.00292850
739847 0.00193063
739971 0.00123309
740094 0.000853831
740218 0.000641128
740341 0.000513553
740588 0.000376807
740835 0.000310143
741329 0.000253551
741823 0.000239728
742316 0.000251017
742810 0.000289129
743304 0.000370110
743798 0.000538813
744140 0.000765474
744481 0.00116732
744823 0.00172737
745164 0.00189498
745189 0.00187903
745248 0.00183085
745306 0.00177128
745424 0.00163286
745658 0.00134182
745893 0.00107786
746127 0.000857163
746596 0.000551189
747065 0.000379234
747561 0.000278496
748057 0.000222200
749050 0.000178549
749546 0.000184033
750042 0.000224596
750290 0.000281151
750538 0.000420139
750786 0.000925461
750910 0.00188410
750972 0.00309228
751034 0.00558739
751059 0.00707919
751084 0.00862145
751134 0.00961629
751184 0.00696989
751234 0.00431808
751306 0.00231634
751378 0.00144925
751450 0.00103178
751522 0.000811450
751666 0.000624228
751810 0.000591838
751955 0.000654348
752099 0.000821245
752243 0.00115147
752387 0.00173881
752550 0.00254033
752632 0.00263884
752713 0.00239378
752876 0.00154672
753039 0.000962717
753182 0.000682394
753324 0.000520802
753610 0.000364009
753895 0.000305489
754181 0.000295969
754466 0.000331117
754751 0.000452816
754894 0.000599300
755037 0.000912695
755179 0.00175265
755251 0.00278111
755322 0.00495936
755432 0.0113265
755459 0.0114851
755487 0.0103185
755542 0.00670445
755581 0.00472862
755620 0.00341480
755698 0.00198621
755776 0.00131399
755854 0.000958990
756011 0.000624007
756167 0.000482737
756479 0.000382951
756792 0.000368658
757380 0.000438830
757673 0.000525786
757967 0.000690697
758261 0.00106308
758481 0.00166871
758702 0.00239554
758812 0.00237954
758922 0.00204749
759142 0.00129230
759309 0.000945047
759476 0.000739230
759810 0.000524377
760198 0.000401838
760585 0.000328888
761360 0.000247259
761789 0.000229230
762218 0.000244209
762433 0.000285583
762648 0.000407459
762862 0.000921461
762970 0.00207230
763023 0.00384849
763077 0.00904610
763131 0.0221243
763159 0.0211066
763186 0.0137311
763224 0.00686412
763262 0.00385061
763338 0.00168351
763489 0.000650344
763792 0.000293587
764095 0.000274650
764247 0.000442486
764322 0.000846009
764398 0.00298940
764444 0.00533465
764491 0.00251181
764544 0.000996177
764598 0.000549769
764704 0.000288307
764918 0.000176140
765344 0.000134947
766198 0.000129674
767052 0.000180950
767479 0.000346243
767692 0.000806846
767799 0.00178989
767852 0.00318203
767906 0.00634339
767947 0.00961015
767989 0.00875842
768031 0.00533661
768072 0.00312840
768156 0.00136754
768239 0.000788053
768406 0.000416726
768573 0.000305235
768740 0.000263053
769074 0.000245642
769407 0.000264408
770075 0.000373093
770408 0.000475090
770742 0.000628949
771740 0.00143054
772240 0.00160406
772489 0.00179336
772614 0.00207551
772739 0.00265583
772846 0.00361071
772953 0.00525890
773086 0.00763298
773152 0.00775934
773218 0.00682738
773350 0.00421530
773482 0.00256143
773625 0.00164573
773768 0.00116192
773911 0.000879892
774053 0.000701564
774339 0.000495843
774625 0.000385692
775196 0.000280971
775768 0.000246347
776339 0.000256440
776910 0.000324427
777196 0.000398667
777482 0.000525618
777767 0.000748880
778053 0.00114273
778346 0.00174750
778639 0.00208817
778932 0.00164692
779224 0.00105892
779526 0.000677341
779828 0.000466694
780130 0.000346992
780432 0.000275607
781036 0.000204265
781640 0.000181270
782847 0.000246372
783451 0.000422132
783753 0.000641691
784055 0.00108269
784181 0.00135643
784307 0.00164917
784558 0.00190073
784810 0.00145104
785061 0.000949580
785292 0.000675530
785522 0.000531126
785753 0.000467512
785984 0.000463943
786214 0.000524125
786445 0.000684429
786675 0.00105592
786791 0.00140365
786906 0.00193998
787223 0.00383065
787381 0.00314576
787539 0.00201452
787645 0.00147549
787750 0.00110724
787961 0.000683857
788172 0.000470837
788383 0.000352711
788805 0.000237682
789227 0.000192734
789649 0.000186159
790070 0.000230727
790492 0.000484679
790703 0.00112593
790809 0.00223598
790861 0.00351092
790914 0.00597776
791007 0.0126896
791030 0.0123439
791053 0.0107539
791099 0.00685314
791139 0.00448706
791180 0.00305592
791260 0.00163512
791341 0.00101750
791421 0.000703606
791583 0.000412663
791744 0.000287694
792066 0.000186265
792388 0.000148449
793033 0.000125680
793677 0.000128487
794322 0.000146855
794966 0.000184012
795611 0.000252107
796255 0.000373672
797605 0.000727979
798079 0.000893854
798315 0.00122451
798434 0.00159320
798552 0.00222459
798688 0.00324052
798823 0.00357944
798954 0.00268957
799093 0.00171216
799206 0.00121627
799320 0.000909953
799547 0.000584705
799773 0.000428174
800000 0.000341441
800398 0.000262146
800795 0.000226256
801590 0.000222762
801988 0.000257623
802385 0.000343988
802584 0.000428150
802783 0.000569608
802981 0.000824837
803180 0.00132154
803358 0.00216453
803536 0.00329899
803625 0.00357100
803714 0.00338302
803892 0.00227261
804013 0.00161715
804134 0.00117312
804256 0.000883490
804377 0.000692106
804619 0.000470677
804861 0.000356858
805346 0.000256687
805831 0.000225240
806800 0.000269435
807042 0.000324530
807285 0.000456324
807527 0.000934691
807648 0.00185929
807709 0.00304898
807769 0.00555397
807817 0.00853341
807864 0.00944404
807911 0.00681024
807959 0.00422642
808053 0.00187752
808148 0.00109222
808242 0.000764445
808337 0.000603418
808526 0.000464258
808715 0.000415605
809305 0.000413629
809895 0.000469197
811075 0.000535633
813435 0.000308082
814370 0.000258768
815306 0.000261845
815773 0.000291759
816241 0.000355874
816708 0.000484102
817176 0.000739039
818012 0.00145444
818430 0.00125345
818848 0.000838752
819219 0.000585508
819591 0.000439143
819962 0.000359127
820334 0.000320742
821076 0.000334676
821448 0.000391907
821819 0.000497080
822302 0.000701251
822785 0.000799860
823751 0.000421886
824101 0.000326523
824450 0.000267514
825150 0.000222504
825499 0.000236347
825849 0.000305425
826199 0.000607717
826373 0.00122464
826461 0.00204425
826505 0.00277247
826548 0.00384410
826581 0.00486955
826613 0.00594515
826677 0.00674827
826742 0.00496780
826806 0.00308318
826909 0.00154609
827012 0.000922071
827115 0.000630443
827218 0.000475304
827424 0.000328009
827630 0.000266370
828042 0.000228223
828454 0.000236524
828866 0.000275633
829278 0.000353151
829690 0.000494364
830102 0.000745486
830530 0.00113953
830958 0.00136687
831814 0.000707552
832175 0.000504316
832537 0.000387322
832898 0.000326841
833260 0.000308794
833621 0.000336891
833982 0.000447232
834163 0.000568727
834344 0.000786901
834524 0.00120174
834705 0.00200935
834864 0.00309328
834944 0.00351576
835023 0.00357968
835342 0.00168441
835486 0.00111647
835630 0.000781535
835774 0.000577818
835918 0.000447595
836206 0.000299074
836494 0.000221556
837070 0.000147449
837646 0.000114619
838798 8.94712E-05
839374 8.97054E-05
839662 0.000107202
839806 0.000167764
839878 0.000333195
839950 0.00271069
839970 0.0109635
839990 0.0100978
840066 0.000422311
840142 0.000178323
840295 0.000106448
840600 8.73126E-05
842758 9.96935E-05
843836 0.000140562
844376 0.000246421
844646 0.000532742
