Sr-87(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
10191.2 1.13744
10191.7 1.46289
10192.1 1.91989
10192.5 2.55722
10193.3 4.08618
10194.0 5.10312
10194.7 4.08543
10195.5 2.55649
10196.1 1.70890
10196.7 1.18961
10197.3 0.857682
10197.9 0.644995
10199.1 0.396848
10200.3 0.267606
10201.5 0.191555
10202.7 0.143676
10205.1 0.0894376
10207.6 0.0609104
10210.0 0.0442368
10212.4 0.0336250
10214.8 0.0264613
10219.6 0.0176831
10224.4 0.0127394
10229.3 0.00967607
10234.1 0.00765833
10243.8 0.00524891
10253.4 0.00393760
10272.7 0.00268031
10292.0 0.00221275
10311.3 0.00217711
10321.0 0.00234409
10330.6 0.00279222
10335.4 0.00331673
10340.3 0.00460114
10342.7 0.00625472
10345.1 0.0107169
10346.3 0.0167837
10347.5 0.0333622
10348.1 0.0561337
10348.7 0.116809
10349.3 0.396437
10349.6 1.19632
10349.8 2.93573
10349.8 5.79461
10349.9 8.79413
10349.9 13.1592
10350.0 21.5450
10350.0 26.3155
10350.0 21.5448
10350.1 13.1591
10350.1 7.88305
10350.2 4.80067
10350.3 2.22332
10350.5 0.836495
10350.7 0.432484
10350.9 0.263720
10351.2 0.126300
10351.6 0.0755136
10352.4 0.0365827
10353.2 0.0225585
10354.7 0.0122407
10356.2 0.00865872
10359.3 0.00632923
10362.3 0.00586047
10368.5 0.00661392
10374.6 0.00896847
10377.7 0.0110709
10380.7 0.0142860
10383.8 0.0195112
10386.8 0.0287887
10389.9 0.0477373
10393.0 0.0958915
10394.5 0.154082
10395.3 0.205866
10396.0 0.287302
10396.8 0.429861
10397.2 0.541483
10397.6 0.700691
10398.0 0.944220
10398.3 1.31301
10398.7 1.90581
10399.1 2.86930
10399.6 4.61677
10400.0 5.75056
10400.2 5.40361
10400.5 4.57573
10400.9 2.86884
10401.3 1.80989
10401.8 1.20954
10402.2 0.851093
10402.6 0.626232
10403.5 0.373858
10404.3 0.248016
10405.1 0.175548
10406.0 0.131169
10407.7 0.0813326
10409.4 0.0554300
10411.0 0.0404583
10412.7 0.0309483
10414.4 0.0246105
10417.8 0.0168834
10421.2 0.0125996
10427.9 0.00833405
10434.6 0.00648348
10441.4 0.00568327
10454.9 0.00571868
10468.4 0.00776737
10475.1 0.0101598
10481.8 0.0146384
10485.2 0.0184253
10488.6 0.0241464
10492.0 0.0333746
10495.3 0.0496400
10498.7 0.0823466
10500.4 0.112847
10502.1 0.163882
10503.8 0.260159
10504.6 0.342733
10505.4 0.470961
10506.3 0.687603
10506.7 0.851739
10507.1 1.07854
10507.5 1.40111
10508.0 1.87354
10508.4 2.58191
10508.8 3.64372
10509.4 5.83088
10510.0 7.28934
10510.6 5.83004
10511.2 3.64291
10511.8 2.29423
10512.3 1.51724
10512.9 1.05926
10513.5 0.778795
10514.6 0.464988
10515.7 0.307001
10516.9 0.217280
10518.0 0.161722
10520.3 0.0995737
10522.5 0.0674187
10524.8 0.0488307
10527.0 0.0370879
10529.3 0.0292042
10533.8 0.0195990
10538.4 0.0142250
10542.9 0.0109137
10547.4 0.00874669
10556.5 0.00619478
10565.5 0.00485327
10583.6 0.00376722
10601.7 0.00390323
10610.7 0.00450381
10619.8 0.00580915
10628.8 0.00876344
10633.4 0.0117260
10637.9 0.0170519
10640.2 0.0214862
10642.4 0.0281092
10644.7 0.0386777
10646.9 0.0570555
10649.2 0.0932813
10650.3 0.126236
10651.5 0.180456
10652.6 0.278620
10653.2 0.361124
10653.7 0.482561
10654.3 0.678245
10654.9 1.00297
10655.1 1.26125
10655.4 1.60345
10655.7 2.07501
10656.0 2.71952
10656.5 4.33900
10657.0 5.41375
10657.5 4.33848
10658.0 2.71901
10658.5 1.75436
10658.9 1.19094
10659.4 0.841335
10659.8 0.624465
10660.8 0.377218
10661.7 0.251908
10662.6 0.179096
10663.5 0.134169
10665.3 0.0832064
10667.1 0.0567502
10668.9 0.0413072
10670.7 0.0315252
10672.5 0.0249448
10676.1 0.0169064
10679.8 0.0124001
10687.0 0.00778942
10694.3 0.00561318
10701.5 0.00443773
10716.0 0.00332967
10730.5 0.00293010
10744.9 0.00286325
10773.9 0.00338323
10802.9 0.00501257
10817.4 0.00667306
10831.9 0.00959608
10846.4 0.0153788
10853.6 0.0206329
10860.8 0.0292730
10868.1 0.0449638
10871.7 0.0580431
10875.3 0.0777382
10878.9 0.109169
10882.6 0.163050
10884.4 0.204995
10886.2 0.263268
10888.0 0.345305
10889.8 0.460172
10892.9 0.736347
10896.0 0.922584
10897.6 0.869710
10899.1 0.741654
10902.2 0.472752
10904.2 0.354416
10906.2 0.277956
10908.2 0.232943
10910.2 0.215706
10912.2 0.233177
10913.2 0.264531
10914.2 0.324957
10915.2 0.446099
10915.7 0.551476
10916.2 0.709553
10916.7 0.970107
10917.2 1.42279
10917.7 2.27417
10918.2 3.91333
10918.6 6.25763
10919.0 7.77492
10919.4 6.19457
10919.9 3.90432
10920.2 2.74186
10920.5 1.99996
10920.8 1.50635
10921.1 1.16963
10921.7 0.756499
10922.3 0.533704
10922.9 0.397320
10923.5 0.310630
10924.7 0.208618
10925.9 0.152498
10927.1 0.118535
10929.5 0.0800833
10931.9 0.0594861
10934.3 0.0468196
10939.1 0.0321660
10944.0 0.0239895
10948.8 0.0188024
10958.4 0.0126626
10968.1 0.00921812
10977.7 0.00706180
10997.0 0.00458791
11016.3 0.00326491
11035.6 0.00247314
11074.1 0.00161199
11112.7 0.00118157
11151.2 0.000941607
11228.4 0.000721316
11305.5 0.000685167
11382.6 0.000839516
11421.2 0.00108620
11440.5 0.00132381
11459.8 0.00173852
11479.1 0.00257880
11488.7 0.00338273
11498.3 0.00480662
11508.0 0.00775024
11512.8 0.0106022
11517.6 0.0156679
11520.0 0.0198347
11522.4 0.0260568
11524.8 0.0359532
11527.3 0.0531121
11529.7 0.0868331
11530.9 0.117590
11532.1 0.167654
11533.3 0.258788
11533.9 0.333750
11534.5 0.445525
11535.1 0.624949
11535.7 0.921879
11536.0 1.14776
11536.3 1.45491
11536.6 1.87621
11536.9 2.44930
11537.5 3.92345
11538.0 4.87919
11538.6 3.89500
11539.1 2.44888
11539.6 1.66268
11540.0 1.16518
11540.4 0.848466
11540.9 0.643954
11541.7 0.398934
11542.6 0.270591
11543.5 0.194399
11544.4 0.146725
11546.1 0.0919092
11547.9 0.0631070
11549.6 0.0461750
11553.1 0.0281823
11556.6 0.0193224
11560.1 0.0143718
11567.1 0.00943838
11574.1 0.00730352
11581.1 0.00639549
11595.1 0.00651815
11609.1 0.00909429
11616.0 0.0120845
11623.0 0.0176977
11626.5 0.0224551
11630.0 0.0296955
11633.5 0.0414550
11637.0 0.0623088
11638.8 0.0794635
11640.5 0.104979
11642.3 0.145288
11644.0 0.213874
11645.8 0.346593
11646.6 0.465260
11647.5 0.653300
11648.4 0.984733
11649.3 1.62381
11649.7 2.19629
11650.1 3.07240
11650.6 4.53892
11651.0 6.91442
11651.5 11.0755
11652.0 13.8546
11652.3 13.0362
11652.5 11.0744
11653.0 6.91332
11653.4 4.53804
11653.9 3.09740
11654.3 2.21186
11654.7 1.65512
11655.6 1.01014
11656.4 0.675681
11657.3 0.482159
11658.1 0.360788
11659.8 0.223378
11661.5 0.151396
11663.2 0.109551
11664.9 0.0829748
11666.6 0.0650584
11670.0 0.0431141
11673.4 0.0307732
11676.8 0.0231319
11680.2 0.0180753
11687.0 0.0120048
11693.8 0.00865034
11700.7 0.00660128
11707.5 0.00526552
11721.1 0.00369658
11734.7 0.00286864
11761.9 0.00217678
11789.1 0.00220310
11802.7 0.00251871
11816.3 0.00322997
11829.9 0.00486718
11836.8 0.00652242
11843.6 0.00952027
11847.0 0.0120270
11850.4 0.0157968
11853.8 0.0218579
11857.2 0.0325137
11860.6 0.0539778
11864.0 0.107237
11865.7 0.169676
11866.5 0.223383
11867.4 0.306664
11868.2 0.444905
11868.7 0.551705
11869.1 0.695421
11869.5 0.904015
11869.9 1.20094
11870.4 1.65417
11870.8 2.31258
11871.4 3.70308
11872.0 4.60654
11872.3 4.33324
11872.6 3.67875
11873.2 2.31212
11873.6 1.66670
11874.0 1.23542
11874.9 0.728505
11875.7 0.471328
11876.5 0.328621
11877.3 0.240450
11878.1 0.183227
11879.7 0.116589
11881.3 0.0804714
11882.9 0.0590245
11886.1 0.0357837
11889.4 0.0241406
11892.6 0.0175426
11895.8 0.0134816
11899.1 0.0108582
11905.5 0.00802019
11912.0 0.00757848
11915.2 0.00890918
11918.4 0.0139079
11920.0 0.0212923
11921.6 0.0420128
11922.5 0.0702238
11923.3 0.144794
11923.7 0.243608
11924.1 0.486736
11924.3 0.774028
11924.5 1.41167
11924.7 3.26902
11924.8 5.77905
11924.8 8.08019
11924.9 12.1713
11924.9 15.6456
11924.9 19.1499
11925.0 24.4013
11925.0 22.3957
11925.1 19.1497
11925.1 12.1711
11925.2 7.03720
11925.3 4.27776
11925.4 2.81938
11925.5 1.98099
11925.6 1.12075
11925.8 0.716665
11926.1 0.364422
11926.4 0.223343
11927.0 0.107205
11927.7 0.0638540
11928.9 0.0308123
11930.2 0.0187205
11932.8 0.00975799
11935.3 0.00647693
11937.8 0.00487103
11940.4 0.00394722
11945.4 0.00294156
11955.6 0.00206253
11965.7 0.00165064
11986.0 0.00124408
12006.3 0.00104522
12046.9 0.000868362
12087.5 0.000814825
12168.7 0.000897302
12189.0 0.000978006
12209.3 0.00115940
12219.4 0.00138065
12229.6 0.00196932
12234.7 0.00276747
12239.7 0.00499618
12242.3 0.00807040
12244.8 0.0166199
12246.1 0.0283052
12247.3 0.0603803
12248.0 0.103534
12248.6 0.215549
12248.9 0.359314
12249.2 0.695750
12249.4 1.08911
12249.6 1.92654
12249.7 4.16240
12249.8 6.84866
12249.9 11.8464
12249.9 18.6398
12250.0 23.7519
12250.0 21.7996
12250.1 18.6396
12250.1 11.8462
12250.2 6.40416
12250.3 3.72412
12250.4 2.38654
12250.5 1.71008
12250.7 0.936693
12250.8 0.601348
12251.2 0.301873
12251.5 0.183248
12252.2 0.0867946
12252.9 0.0510162
12254.3 0.0239473
12255.7 0.0141254
12258.5 0.00695040
12261.3 0.00439969
12266.8 0.00256968
12272.4 0.00193818
12283.5 0.00151401
12294.6 0.00139908
12339.0 0.00150080
12383.5 0.00189444
12405.7 0.00228995
12416.8 0.00294466
12422.4 0.00495813
12425.2 0.0124636
12426.5 0.0406016
12427.2 0.138765
12427.6 0.451714
12427.8 1.20990
12427.8 2.66653
12427.9 4.20561
12427.9 8.12851
12428.0 12.3738
12428.0 16.3433
12428.0 12.3738
12428.1 8.12846
12428.1 3.72547
12428.2 2.18196
12428.3 0.979659
12428.5 0.334960
12428.9 0.100312
12429.7 0.0293902
12431.4 0.00955909
12434.7 0.00441633
12441.4 0.00322232
12454.8 0.00322637
12481.4 0.00415418
12494.8 0.00498071
12508.1 0.00644516
12514.8 0.00787951
12521.5 0.0110848
12524.8 0.0149970
12526.5 0.0187072
12528.1 0.0252228
12529.8 0.0387745
12531.5 0.0749217
12532.3 0.122794
12533.1 0.245081
12533.5 0.397759
12534.0 0.746727
12534.2 1.13646
12534.4 1.92196
12534.5 2.68591
12534.6 3.81523
12534.7 5.70757
12534.7 7.11604
12534.8 9.11912
12534.8 11.7810
12534.9 14.4947
12535.0 18.2668
12535.1 16.9538
12535.1 14.4944
12535.2 9.11893
12535.3 6.50624
12535.4 4.82708
12535.5 2.87022
12535.7 1.81766
12535.8 1.27382
12535.9 0.920859
12536.1 0.708205
12536.4 0.449881
12536.7 0.311628
12537.0 0.229346
12537.5 0.140655
12538.1 0.0965103
12538.7 0.0714615
12539.9 0.0456807
12541.0 0.0334877
12542.2 0.0268934
12544.5 0.0206994
12549.1 0.0178939
12553.7 0.0200201
12558.4 0.0270159
12560.7 0.0341601
12563.0 0.0468037
12565.3 0.0724961
12566.5 0.0965626
12567.6 0.137023
12568.8 0.214557
12569.4 0.282567
12570.0 0.390236
12570.5 0.574392
12571.1 0.923716
12571.4 1.22426
12571.7 1.68254
12572.0 2.40528
12572.3 3.50329
12572.6 5.63994
12573.0 7.01724
12573.4 5.57799
12573.7 3.50310
12574.1 2.25536
12574.4 1.53542
12574.7 1.09610
12575.0 0.815961
12575.7 0.495682
12576.3 0.334348
12577.0 0.240290
12577.6 0.182589
12578.9 0.117446
12580.2 0.0834274
12581.5 0.0637021
12584.0 0.0431446
12586.6 0.0333436
12589.2 0.0281581
12594.3 0.0236443
12604.6 0.0234127
12609.8 0.0268313
12612.4 0.0355020
12613.7 0.0649375
12614.3 0.166528
12614.6 0.482288
12614.8 1.27146
12614.9 2.67765
12614.9 4.34705
12614.9 8.16115
12615.0 16.1847
12615.1 8.16117
12615.1 3.37424
12615.2 1.63325
12615.3 0.621319
12615.6 0.216419
12616.2 0.0809790
12617.2 0.0421767
12619.4 0.0329394
12623.7 0.0335138
12632.4 0.0422255
12641.0 0.0572279
12649.7 0.0830523
12658.3 0.132282
12662.7 0.175276
12667.0 0.242739
12671.3 0.357253
12673.5 0.446538
12675.7 0.571301
12677.8 0.753216
12680.0 1.02536
12682.1 1.44655
12684.3 2.10149
12687.2 3.37197
12690.0 4.22238
12692.9 3.37002
12695.7 2.09959
12698.2 1.36788
12700.7 0.928427
12703.2 0.660370
12705.7 0.490126
12710.6 0.296835
12715.6 0.197774
12720.6 0.140693
12725.6 0.105121
12735.5 0.0649946
12745.4 0.0441247
12755.4 0.0319428
12765.3 0.0242309
12775.3 0.0190555
12795.2 0.0127801
12815.1 0.00938848
12835.0 0.00807827
12839.9 0.00856523
12844.9 0.0107314
12847.4 0.0140694
12849.9 0.0236641
12851.1 0.0369765
12852.4 0.0732191
12853.0 0.121052
12853.6 0.245600
12853.9 0.400323
12854.2 0.768882
12854.4 1.19724
12854.5 2.01827
12854.7 4.21603
12854.8 6.72678
12854.9 10.9921
12854.9 14.0179
12854.9 17.8594
12855.0 21.9544
12855.1 17.8592
12855.1 10.9919
12855.2 7.16808
12855.3 4.70545
12855.4 3.26469
12855.4 2.37638
12855.6 1.40524
12855.7 0.922350
12856.0 0.482999
12856.3 0.301430
12856.8 0.147558
12857.4 0.0891979
12858.5 0.0441459
12859.6 0.0276434
12861.8 0.0152659
12864.0 0.0107773
12868.4 0.00738091
12872.9 0.00606114
12881.7 0.00490570
12890.6 0.00432957
12926.0 0.00329966
12943.7 0.00312923
12961.4 0.00328726
12970.2 0.00371615
12979.1 0.00507484
12983.5 0.00700681
12985.7 0.00893450
12987.9 0.0124429
12990.2 0.0199209
12992.4 0.0404238
12993.5 0.0679226
12994.6 0.139993
12995.1 0.233430
12995.7 0.459921
12996.0 0.727866
12996.2 1.28229
12996.4 1.84805
12996.5 2.85786
12996.7 4.84517
12996.7 6.55548
12996.8 8.78929
12996.9 13.9737
12997.0 17.6117
12997.1 16.3455
12997.1 13.9735
12997.2 8.78903
12997.3 5.26888
12997.5 3.28895
12997.6 2.20574
12997.7 1.61040
12997.9 0.938048
12998.1 0.610338
12998.4 0.421894
12998.6 0.312583
12999.1 0.191392
12999.5 0.128406
13000.0 0.0929373
13000.9 0.0555817
13001.9 0.0372146
13002.8 0.0269596
13004.6 0.0165532
13006.5 0.0115989
13008.3 0.00888842
13012.1 0.00616321
13015.8 0.00490599
13019.5 0.00423883
13026.9 0.00363435
13041.7 0.00347128
13056.6 0.00398588
13071.4 0.00543855
13078.8 0.00694701
13086.2 0.00969876
13093.6 0.0154950
13097.4 0.0211374
13101.1 0.0311013
13104.8 0.0513824
13108.5 0.102981
13110.3 0.165490
13111.3 0.220704
13112.2 0.307518
13113.1 0.458566
13113.6 0.576637
13114.0 0.744498
13114.5 0.998737
13115.0 1.38276
13115.4 1.99498
13115.9 2.97966
13116.4 4.76044
13117.0 5.94499
13117.6 4.75994
13118.1 2.97917
13118.7 1.76192
13119.3 1.11311
13120.0 0.753144
13120.6 0.541770
13121.2 0.404994
13121.8 0.314785
13123.0 0.204690
13124.2 0.143591
13125.4 0.106338
13127.8 0.0652680
13130.2 0.0443785
13132.7 0.0323479
13135.1 0.0248025
13137.5 0.0197671
13142.3 0.0136805
13147.2 0.0103143
13156.9 0.00696500
13166.6 0.00550171
13176.2 0.00484910
13195.6 0.00477409
13215.0 0.00611805
13224.7 0.00770802
13234.3 0.0106674
13244.0 0.0169186
13248.9 0.0230004
13253.7 0.0338178
13256.1 0.0427721
13258.6 0.0561276
13261.0 0.0774567
13263.4 0.114712
13265.8 0.188928
13268.2 0.371720
13269.5 0.583961
13270.1 0.766970
13270.7 1.04397
13271.3 1.50684
13271.9 2.31891
13272.2 2.99884
13272.5 3.94681
13272.8 5.33029
13273.1 7.34170
13273.5 11.7160
13274.0 14.6207
13274.5 11.7153
13274.9 7.34137
13275.4 4.43791
13275.9 2.84813
13276.4 1.94815
13276.8 1.40528
13277.3 1.05757
13277.8 0.823267
13278.8 0.541070
13279.7 0.381875
13280.7 0.285651
13282.6 0.179156
13284.5 0.125639
13286.4 0.0962421
13290.2 0.0704414
13294.1 0.0701309
13296.0 0.0805487
13297.9 0.104286
13299.8 0.158344
13300.8 0.211541
13301.7 0.303518
13302.7 0.486246
13303.6 0.915013
13304.1 1.39293
13304.6 2.36307
13304.8 3.25977
13305.1 4.73128
13305.2 5.82774
13305.3 7.29137
13305.4 9.25558
13305.5 11.6190
13305.6 14.8737
13305.8 18.5964
13306.0 23.2538
13306.1 21.8830
13306.2 18.5953
13306.5 11.6176
13306.7 7.01500
13307.0 4.57475
13307.2 3.16573
13307.5 2.30270
13307.7 1.72462
13307.9 1.35005
13308.4 0.889980
13308.9 0.626267
13309.4 0.467636
13310.4 0.290426
13311.3 0.198326
13312.3 0.144956
13314.2 0.0888177
13316.2 0.0610701
13318.1 0.0454285
13322.0 0.0291369
13325.8 0.0212774
13329.7 0.0169656
13337.4 0.0131475
13345.2 0.0131173
13349.1 0.0147563
13352.9 0.0185547
13356.8 0.0273371
13358.7 0.0361762
13360.7 0.0519241
13362.6 0.0842575
13364.5 0.166087
13365.5 0.265035
13366.0 0.353245
13366.5 0.490458
13367.0 0.731328
13367.2 0.917614
13367.4 1.18160
13367.7 1.56940
13367.9 2.16164
13368.2 3.09830
13368.4 4.59238
13368.7 7.37197
13369.0 9.23616
13369.2 8.68671
13369.3 7.37152
13369.6 4.59191
13369.9 2.95523
13370.1 2.01525
13370.4 1.43928
13370.7 1.07076
13371.2 0.646881
13371.7 0.433531
13372.2 0.308410
13372.8 0.231778
13373.8 0.144931
13374.8 0.0992471
13375.9 0.0727766
13378.0 0.0444769
13380.1 0.0305418
13382.2 0.0226627
13386.3 0.0145288
13390.5 0.0106233
13394.7 0.00845399
13403.1 0.00628558
13411.4 0.00535011
13419.8 0.00497922
13436.5 0.00524380
13453.2 0.00700958
13461.6 0.00900189
13470.0 0.0127088
13474.1 0.0158327
13478.3 0.0205447
13482.5 0.0281264
13486.7 0.0414427
13490.9 0.0680727
13495.0 0.133806
13497.1 0.210164
13498.2 0.275715
13499.2 0.375592
13500.3 0.541183
13500.8 0.664917
13501.3 0.833499
13501.8 1.07449
13502.4 1.41455
13502.9 1.91131
13503.4 2.63487
13504.2 4.22202
13505.0 5.28289
13505.4 4.97032
13505.8 4.22139
13506.6 2.63427
13507.3 1.67726
13508.1 1.11868
13508.8 0.785863
13509.6 0.577498
13511.0 0.346032
13512.5 0.229684
13514.0 0.162917
13515.5 0.121770
13518.4 0.0754769
13521.4 0.0515379
13524.3 0.0377170
13527.3 0.0290482
13530.2 0.0233209
13536.1 0.0168071
13542.0 0.0147462
13545.0 0.0161066
13547.9 0.0226772
13549.4 0.0327073
13550.9 0.0607917
13551.6 0.0985471
13552.4 0.198067
13553.1 0.626733
13553.3 0.984249
13553.5 1.69495
13553.7 3.49583
13553.7 5.54308
13553.8 7.40010
13553.8 9.99078
13553.9 12.8409
13553.9 16.0140
13554.0 19.9607
13554.1 16.0138
13554.2 9.99051
13554.3 5.86199
13554.3 3.84740
13554.4 2.67576
13554.5 1.95347
13554.7 1.12890
13554.8 0.748370
13555.2 0.390756
13555.5 0.243439
13556.1 0.119981
13556.8 0.0731372
13558.1 0.0370174
13559.4 0.0236922
13562.0 0.0135446
13564.6 0.00971498
13569.9 0.00660536
13575.1 0.00525840
13585.5 0.00396414
13596.0 0.00330997
13616.9 0.00265760
13637.8 0.00237510
13679.6 0.00227906
13721.4 0.00256478
13763.2 0.00329172
13784.2 0.00395042
13805.1 0.00501317
13826.0 0.00696734
13836.4 0.00870160
13846.9 0.0116047
13857.3 0.0172661
13862.6 0.0225086
13867.8 0.0314428
13873.0 0.0488567
13875.6 0.0645725
13878.2 0.0903538
13880.8 0.137210
13882.2 0.176268
13883.5 0.234414
13884.8 0.327354
13886.1 0.483743
13886.7 0.606024
13887.4 0.771633
13888.0 1.00122
13888.7 1.31714
13889.8 2.10593
13891.0 2.62519
13892.2 2.09850
13893.3 1.31712
13894.4 0.844683
13895.5 0.567339
13896.5 0.401423
13897.6 0.298053
13899.7 0.182094
13901.9 0.123366
13904.0 0.0898397
13906.1 0.0692319
13910.4 0.0463616
13914.7 0.0348298
13918.9 0.0284487
13927.5 0.0225570
13936.0 0.0208764
13944.5 0.0213444
13961.6 0.0269587
13978.6 0.0408944
13987.2 0.0539070
13995.7 0.0751454
14004.2 0.112677
14008.5 0.143051
14012.8 0.187136
14017.0 0.254284
14021.3 0.361233
14025.5 0.540386
14027.7 0.673445
14029.8 0.846182
14034.4 1.34906
14039.0 1.68225
14041.3 1.58387
14043.6 1.34799
14048.2 0.845217
14052.2 0.555237
14056.2 0.379671
14060.1 0.271513
14064.1 0.202461
14072.1 0.124139
14080.0 0.0841918
14080.0 0.154638
15000.0 0.147193
17000.0 0.133336
20000.0 0.117004
25000.0 0.0974686
30000.0 0.0837417
35000.0 0.0734822
40000.0 0.0656258
50000.0 0.0544743
60000.0 0.0472534
70000.0 0.0420411
80000.0 0.0381733
99999.9 0.0329636
100000 0.0329029
150000 0.0260833
200000 0.0227736
250000 0.0207229
300000 0.0192531
392807 0.0173277
446404 0.0162578
500000 0.0153648
512500 0.0152526
525000 0.0151438
537500 0.0150384
550000 0.0149361
562500 0.0148368
575000 0.0147403
587500 0.0146464
600000 0.0145552
612500 0.0144663
625000 0.0143798
637500 0.0142955
650000 0.0142133
662500 0.0141332
675000 0.0140550
687500 0.0139786
700000 0.0139040
712500 0.0138547
725000 0.0138064
737500 0.0137592
750000 0.0137128
762500 0.0136674
775000 0.0136229
787500 0.0135792
800000 0.0135364
820783 0.0134921
841566 0.0134490
862349 0.0134071
883132 0.0133663
900000 0.0131643
912500 0.0131178
925000 0.0130720
937500 0.0130271
950000 0.0129828
962500 0.0129393
975000 0.0128966
987500 0.0128544
1.00000E+06 0.0128130
1.06082E+06 0.0128534
1.12163E+06 0.0128917
1.18245E+06 0.0129281
1.24326E+06 0.0129627
1.24327E+06 0.0129627
1.25000E+06 0.0129386
1.27159E+06 0.0128764
1.32869E+06 0.0127241
1.38580E+06 0.0125799
1.44290E+06 0.0124431
1.50000E+06 0.0123130
1.56250E+06 0.0124092
1.62500E+06 0.0125023
1.68750E+06 0.0125926
1.75000E+06 0.0126802
1.75918E+06 0.0126978
1.75918E+06 0.0126976
1.79155E+06 0.0114710
1.79156E+06 0.0114710
1.86743E+06 0.0108094
1.94330E+06 0.0102102
2.00000E+06 0.00990786
2.02018E+06 0.00981952
2.13059E+06 0.00871506
2.24100E+06 0.00778160
2.35141E+06 0.00698609
2.46182E+06 0.00630303
2.58972E+06 0.00562633
2.71762E+06 0.00504987
2.85881E+06 0.00450771
3.00000E+06 0.00404586
3.22371E+06 0.00343331
3.46410E+06 0.00291351
3.72242E+06 0.00247240
4.00000E+06 0.00209808
4.22949E+06 0.00186433
4.47214E+06 0.00165662
4.72871E+06 0.00149640
5.00000E+06 0.00135167
5.47723E+06 0.00120888
6.00000E+06 0.00115144
6.48074E+06 0.00117809
7.00000E+06 0.00126267
7.19730E+06 0.00127292
7.39099E+06 0.00128279
7.48331E+06 0.00128743
8.00000E+06 0.00134268
8.01321E+06 0.00134162
8.02641E+06 0.00134056
8.03962E+06 0.00133951
8.05282E+06 0.00133846
8.06603E+06 0.00133741
8.07923E+06 0.00133636
8.09244E+06 0.00133531
8.10565E+06 0.00133427
8.11885E+06 0.00133323
8.13206E+06 0.00133220
8.14526E+06 0.00133116
8.15847E+06 0.00133013
8.17167E+06 0.00132910
8.18488E+06 0.00132807
8.19809E+06 0.00132705
8.21129E+06 0.00132602
8.23126E+06 0.00132448
8.25123E+06 0.00132295
8.27120E+06 0.00132142
8.29116E+06 0.00131989
8.31113E+06 0.00131837
8.33110E+06 0.00131686
8.35107E+06 0.00131535
8.37104E+06 0.00131385
8.39100E+06 0.00131235
8.41097E+06 0.00131086
8.43094E+06 0.00130937
8.45091E+06 0.00130789
8.47088E+06 0.00130641
8.49084E+06 0.00130494
8.51081E+06 0.00130347
8.53078E+06 0.00130201
8.56011E+06 0.00129987
8.58943E+06 0.00129774
8.61876E+06 0.00129563
8.64809E+06 0.00129352
8.67741E+06 0.00129143
8.70674E+06 0.00128934
8.73606E+06 0.00128727
8.76539E+06 0.00128520
8.79472E+06 0.00128315
8.82404E+06 0.00128111
8.85337E+06 0.00127907
8.88270E+06 0.00127705
8.91202E+06 0.00127503
8.94135E+06 0.00127303
8.97067E+06 0.00127104
9.00000E+06 0.00126905
9.06678E+06 0.00126014
9.13356E+06 0.00125135
9.20034E+06 0.00124269
9.26712E+06 0.00123416
9.33389E+06 0.00122574
9.40067E+06 0.00121744
9.46745E+06 0.00120925
9.53423E+06 0.00120117
9.61502E+06 0.00119155
9.69581E+06 0.00118208
9.77186E+06 0.00117331
9.84791E+06 0.00116467
9.92395E+06 0.00115616
1.00000E+07 0.00114778
1.00465E+07 0.00114377
1.00930E+07 0.00113979
1.01395E+07 0.00113585
1.01860E+07 0.00113193
1.02324E+07 0.00112805
1.02789E+07 0.00112420
1.03254E+07 0.00112037
1.03719E+07 0.00111658
1.03915E+07 0.00111499
1.04112E+07 0.00111340
1.04308E+07 0.00111182
1.04504E+07 0.00111024
1.04701E+07 0.00110867
1.04897E+07 0.00110711
1.05093E+07 0.00110555
1.05289E+07 0.00110399
1.05486E+07 0.00110244
1.05682E+07 0.00110089
1.05878E+07 0.00109935
1.06074E+07 0.00109782
1.06271E+07 0.00109629
1.06467E+07 0.00109476
1.06663E+07 0.00109324
1.06860E+07 0.00109173
1.07056E+07 0.00109022
1.07252E+07 0.00108871
1.07448E+07 0.00108721
1.07645E+07 0.00108571
1.07841E+07 0.00108422
1.08037E+07 0.00108273
1.08234E+07 0.00108125
1.08430E+07 0.00107977
1.08626E+07 0.00107830
1.08822E+07 0.00107683
1.09019E+07 0.00107537
1.09215E+07 0.00107391
1.09411E+07 0.00107246
1.09608E+07 0.00107101
1.09804E+07 0.00106956
1.10000E+07 0.00106812
1.10313E+07 0.00106661
1.10625E+07 0.00106511
1.10938E+07 0.00106361
1.11250E+07 0.00106212
1.11563E+07 0.00106063
1.11875E+07 0.00105915
1.12188E+07 0.00105768
1.12500E+07 0.00105621
1.12813E+07 0.00105475
1.13125E+07 0.00105329
1.13438E+07 0.00105185
1.13750E+07 0.00105040
1.14063E+07 0.00104897
1.14375E+07 0.00104754
1.14688E+07 0.00104611
1.15000E+07 0.00104469
1.15313E+07 0.00104328
1.15625E+07 0.00104187
1.15938E+07 0.00104047
1.16250E+07 0.00103907
1.16563E+07 0.00103768
1.16875E+07 0.00103629
1.17188E+07 0.00103491
1.17500E+07 0.00103354
1.17813E+07 0.00103217
1.18125E+07 0.00103081
1.18438E+07 0.00102945
1.18750E+07 0.00102810
1.19063E+07 0.00102675
1.19375E+07 0.00102541
1.19688E+07 0.00102407
1.20000E+07 0.00102274
