Cs-133(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3302.99 1.70802
3304.28 1.50526
3305.57 1.28647
3306.86 1.10189
3307.51 1.08866
3308.15 1.25765
3308.47 1.49994
3308.80 1.95821
3309.12 2.82777
3309.28 3.53034
3309.44 4.52625
3309.60 5.97810
3309.76 8.12527
3309.92 11.4289
3310.09 16.7420
3310.25 25.8600
3310.41 42.4683
3310.49 56.1277
3310.57 75.5355
3310.65 104.248
3310.73 145.563
3310.87 249.468
3311.00 333.688
3311.14 285.270
3311.27 190.300
3311.41 122.673
3311.55 84.0945
3311.69 61.3190
3311.83 47.0578
3311.97 37.6051
3312.11 31.0293
3312.39 22.7092
3312.67 17.8299
3312.95 14.7311
3313.51 11.2948
3314.07 10.0601
3314.35 10.2669
3314.63 11.3843
3314.91 14.3034
3315.05 17.1141
3315.19 21.6597
3315.33 29.3346
3315.47 43.0947
3315.61 69.5964
3315.68 91.7304
3315.75 123.165
3315.88 204.625
3316.00 268.589
3316.12 227.667
3316.25 151.805
3316.35 108.138
3316.45 79.8299
3316.55 61.4274
3316.65 49.1709
3316.85 34.2790
3317.05 26.0960
3317.25 21.0614
3317.45 17.7502
3317.84 13.7140
3318.24 11.3943
3318.64 9.90258
3319.44 8.10211
3320.24 7.04921
3321.04 6.35087
3322.63 5.46471
3324.23 4.90723
3325.82 4.50984
3329.01 3.94291
3332.20 3.50404
3333.80 3.29730
3335.40 3.08755
3336.99 2.87693
3337.79 2.78574
3338.59 2.74057
3339.38 2.85476
3339.78 3.08500
3340.18 3.62015
3340.58 4.91382
3340.78 6.22736
3340.98 8.50533
3341.18 12.8211
3341.28 16.4678
3341.38 21.8666
3341.48 30.3707
3341.58 44.1288
3341.68 67.9390
3341.78 109.146
3341.89 184.123
3342.00 242.729
3342.11 205.573
3342.22 136.805
3342.35 84.0418
3342.48 56.0097
3342.61 40.3042
3342.74 30.8199
3342.87 24.6524
3343.00 20.4767
3343.26 15.2783
3343.52 12.2520
3343.77 10.3286
3344.29 8.06012
3344.81 6.79314
3345.33 5.99166
3346.36 5.03318
3347.39 4.46604
3348.43 4.07521
3350.49 3.52219
3352.56 3.08016
3353.60 2.86982
3354.63 2.67005
3355.66 2.53172
3356.18 2.55040
3356.70 2.74937
3357.21 3.44987
3357.47 4.27615
3357.73 5.84274
3357.99 9.07126
3358.12 11.9666
3358.25 16.5315
3358.38 24.1095
3358.50 37.5097
3358.63 62.9326
3358.70 84.0892
3358.76 113.396
3358.88 193.362
3359.00 258.406
3359.12 221.640
3359.24 148.755
3359.31 114.829
3359.38 90.1777
3359.53 59.7061
3359.67 42.8978
3359.82 32.8376
3359.97 26.3304
3360.11 21.9296
3360.40 16.4523
3360.69 13.2578
3360.98 11.2193
3361.56 8.80165
3362.14 7.44086
3362.72 6.57471
3363.89 5.53295
3365.05 4.91708
3366.21 4.49580
3368.53 3.91142
3370.86 3.45239
3372.02 3.22486
3373.18 2.97893
3374.34 2.70322
3374.92 2.55946
3375.51 2.43799
3376.09 2.43602
3376.38 2.58427
3376.67 3.01163
3376.96 4.16498
3377.10 5.38282
3377.25 7.55162
3377.39 11.6949
3377.47 15.2357
3377.54 20.4604
3377.61 28.6961
3377.68 41.8670
3377.76 64.4430
3377.83 102.685
3377.91 176.422
3378.00 237.456
3378.09 204.757
3378.17 138.071
3378.25 95.5432
3378.33 69.2711
3378.40 52.6476
3378.48 41.6999
3378.63 28.7242
3378.78 21.7290
3378.94 17.4625
3379.09 14.6811
3379.39 11.3241
3379.70 9.40916
3380.00 8.19328
3380.61 6.75486
3381.22 5.93338
3381.83 5.40059
3383.05 4.73357
3384.27 4.30555
3385.49 3.97022
3386.10 3.81444
3386.70 3.67855
3387.01 3.66178
3387.16 3.70586
3387.31 3.84648
3387.47 4.24020
3387.54 4.66174
3387.62 5.42336
3387.69 6.91038
3387.73 8.19982
3387.77 10.1743
3387.81 13.3412
3387.85 18.7070
3387.88 28.3401
3387.90 35.9162
3387.92 46.6457
3387.96 76.7834
3388.00 101.390
3388.04 86.4543
3388.08 58.6659
3388.12 37.9604
3388.16 26.4384
3388.21 19.8610
3388.25 15.9131
3388.29 13.2660
3388.33 11.4833
3388.42 9.21185
3388.50 7.86927
3388.59 7.01857
3388.76 6.00974
3388.93 5.43952
3389.10 5.07980
3389.44 4.64872
3390.12 4.22565
3390.80 4.00277
3391.49 3.85340
3392.17 3.73978
3393.53 3.56493
3396.26 3.30223
3398.98 3.07743
3401.71 2.85031
3403.07 2.72486
3404.43 2.58243
3405.80 2.41090
3406.48 2.30867
3407.16 2.19378
3407.84 2.07553
3408.18 2.03269
3408.52 2.03939
3408.86 2.20904
3409.03 2.46334
3409.20 3.00561
3409.37 4.24771
3409.46 5.44824
3409.54 7.46678
3409.63 11.0972
3409.67 14.0711
3409.71 18.2480
3409.76 24.5947
3409.80 34.0921
3409.84 49.4297
3409.88 73.1809
3409.94 124.888
3410.00 165.874
3410.06 141.265
3410.12 94.7214
3410.19 58.3537
3410.26 38.9806
3410.32 28.1839
3410.39 21.6811
3410.46 17.4828
3410.53 14.6144
3410.67 11.0600
3410.81 8.97450
3410.94 7.64076
3411.22 6.07077
3411.50 5.18751
3411.77 4.63033
3412.32 3.96556
3412.87 3.57790
3413.42 3.31848
3414.52 2.97695
3415.63 2.74257
3416.73 2.55536
3418.93 2.23567
3421.13 1.93793
3422.23 1.80077
3423.33 1.70335
3424.44 1.75637
3424.99 1.95484
3425.54 2.46598
3425.81 2.96800
3426.09 3.78434
3426.36 5.16700
3426.64 7.64735
3426.78 9.64788
3426.91 12.5160
3427.05 16.7697
3427.19 23.2882
3427.33 33.9576
3427.46 52.2524
3427.60 86.3029
3427.74 151.316
3427.87 255.507
3428.00 336.141
3428.13 283.074
3428.26 186.767
3428.34 141.161
3428.43 108.716
3428.59 69.4117
3428.76 48.3819
3428.93 36.0668
3429.09 28.2744
3429.26 23.0299
3429.59 16.5977
3429.92 12.9155
3430.25 10.5840
3430.92 7.85569
3431.58 6.33494
3432.25 5.37001
3433.57 4.20207
3434.90 3.49320
3436.23 2.98672
3438.89 2.22801
3441.54 1.60335
3442.87 1.33935
3444.20 1.18265
3444.86 1.20836
3445.53 1.39113
3446.19 1.89014
3446.52 2.35828
3446.85 3.07449
3447.19 4.17919
3447.52 5.91584
3447.85 8.73031
3448.18 13.4953
3448.51 22.0647
3448.68 28.9522
3448.85 38.7847
3449.01 53.2057
3449.18 74.9516
3449.34 108.500
3449.51 160.382
3449.76 279.285
3450.00 378.414
3450.25 327.597
3450.49 221.385
3450.69 159.253
3450.88 118.131
3451.08 90.9565
3451.27 72.4673
3451.66 49.9452
3452.05 37.3332
3452.44 29.5426
3452.83 24.3630
3453.61 18.0517
3454.39 14.4219
3455.17 12.1044
3456.73 9.34269
3458.29 7.76440
3459.85 6.74310
3461.41 6.03609
3462.19 5.80599
3462.58 5.88497
3462.67 6.04962
3462.77 6.50173
3462.82 7.05859
3462.87 8.26722
3462.89 9.54639
3462.92 11.7801
3462.94 16.2361
3462.95 20.1309
3462.96 26.0528
3462.98 38.3083
3463.00 46.6739
3463.02 38.3038
3463.04 26.0392
3463.06 16.7552
3463.08 12.2746
3463.10 9.92515
3463.12 8.57787
3463.17 7.19335
3463.21 6.53745
3463.30 5.95192
3463.39 5.69766
3463.74 5.35006
3464.45 5.10025
3465.86 4.77369
3468.68 4.31851
3471.50 4.07819
3474.32 4.15508
3477.14 4.96045
3478.55 6.01524
3479.96 8.07086
3481.37 12.3094
3482.08 16.0987
3482.78 22.0208
3483.49 31.7163
3484.19 48.5079
3484.90 79.4109
3485.60 138.357
3486.30 237.705
3487.00 319.830
3487.70 275.228
3488.40 185.154
3488.95 133.802
3489.49 99.8160
3490.04 77.2941
3490.59 61.9357
3491.68 43.1749
3492.77 32.6609
3493.86 26.1505
3494.96 21.8170
3497.14 16.4960
3499.33 13.3748
3501.51 11.2562
3502.60 10.3731
3503.15 9.94814
3503.70 9.52749
3504.24 9.12783
3504.51 8.96723
3504.79 8.90080
3505.06 9.12106
3505.20 9.51980
3505.33 10.3825
3505.47 12.3283
3505.54 14.1494
3505.61 17.1013
3505.68 22.2310
3505.74 31.4641
3505.81 49.5633
3505.85 64.8930
3505.88 86.9174
3505.94 146.204
3506.00 195.113
3506.06 169.780
3506.12 117.558
3506.17 86.3271
3506.22 65.8273
3506.27 52.3726
3506.32 43.4173
3506.41 32.3763
3506.51 26.1868
3506.61 22.3544
3506.70 19.7979
3506.90 16.6604
3507.09 14.8312
3507.29 13.6531
3507.68 12.2161
3508.06 11.3599
3508.45 10.7817
3509.23 10.0191
3510.01 9.51193
3510.78 9.13169
3512.34 8.56828
3513.89 8.14779
3515.45 7.80942
3518.55 7.28086
3524.77 6.54579
3530.99 6.02812
3537.20 5.61117
3543.42 5.21166
3546.53 4.97641
3548.08 4.83220
3549.63 4.65355
3550.41 4.54379
3551.19 4.41384
3551.96 4.25632
3552.74 4.06228
3553.52 3.82986
3553.91 3.71360
3554.30 3.64069
3554.68 3.75137
3554.88 4.01589
3555.07 4.64987
3555.27 6.18086
3555.36 7.69902
3555.46 10.2633
3555.56 14.8467
3555.61 18.5470
3555.65 23.6802
3555.70 31.2878
3555.75 42.3684
3555.80 59.5235
3555.85 85.0027
3555.92 147.115
3556.00 200.384
3556.08 175.580
3556.15 120.583
3556.22 86.1634
3556.28 64.2701
3556.35 50.0518
3556.41 40.4983
3556.54 28.9918
3556.67 22.6057
3556.79 18.6772
3556.92 16.0701
3557.18 12.8925
3557.43 11.0622
3557.69 9.89784
3557.95 9.09618
3558.20 8.51351
3558.72 7.72566
3559.23 7.22111
3559.74 6.86924
3560.25 6.61021
3561.28 6.25123
3562.30 6.01171
3564.35 5.70432
3566.40 5.50751
3568.45 5.36469
3572.55 5.15954
3576.65 5.00894
3580.75 4.88743
3584.85 4.78996
3586.90 4.77630
3587.42 4.80006
3587.93 4.88642
3588.18 5.01165
3588.44 5.35388
3588.57 5.79425
3588.70 6.88625
3588.76 8.15789
3588.82 10.9180
3588.86 13.6686
3588.89 18.5812
3588.92 28.2804
3588.94 36.6815
3588.95 49.5519
3588.98 76.7496
3589.00 94.5096
3589.02 76.7869
3589.05 49.5984
3589.08 31.0961
3589.10 21.1953
3589.13 15.7716
3589.16 12.5740
3589.21 9.21589
3589.26 7.60423
3589.37 6.17504
3589.48 5.58074
3589.70 5.10331
3589.91 4.91816
3590.34 4.77267
3590.78 4.71401
3592.50 4.63409
3594.23 4.62802
3594.66 4.65831
3595.10 4.75984
3595.31 4.90382
3595.53 5.29455
3595.64 5.79680
3595.74 7.04511
3595.80 8.50491
3595.85 11.6941
3595.88 14.8969
3595.91 20.6688
3595.92 25.5928
3595.93 32.2230
3595.95 42.8228
3595.96 57.7854
3595.98 89.4396
3596.00 110.950
3596.02 89.4145
3596.04 57.7539
3596.06 40.1371
3596.07 28.8287
3596.09 21.8694
3596.11 17.6243
3596.14 12.5564
3596.17 9.91107
3596.24 7.40710
3596.30 6.30915
3596.44 5.39310
3596.57 5.03493
3596.83 4.75463
3597.10 4.64755
3597.63 4.56095
3598.16 4.52270
3600.27 4.45214
3604.50 4.35901
3608.74 4.27201
3610.85 4.23485
3611.91 4.24426
3612.44 4.35459
3612.57 4.46912
3612.70 4.77104
3612.77 5.14672
3612.84 6.03800
3612.87 7.02276
3612.90 9.01738
3612.93 13.8755
3612.95 19.3403
3612.97 28.7847
3612.98 43.8899
3613.00 53.4024
3613.02 43.8969
3613.03 28.7931
3613.05 20.2355
3613.06 14.8916
3613.09 9.80629
3613.12 7.57824
3613.15 6.43645
3613.21 5.35989
3613.27 4.90379
3613.38 4.52415
3613.50 4.37556
3613.97 4.21033
3614.90 4.14652
3616.77 4.09000
3620.50 3.98587
3622.36 3.92737
3624.23 3.86243
3626.10 3.80137
3627.03 3.83938
3627.26 3.91384
3627.50 4.13644
3627.61 4.43740
3627.73 5.20175
3627.79 6.13914
3627.85 8.22757
3627.88 10.3996
3627.90 14.4793
3627.92 18.1017
3627.93 23.2098
3627.95 31.7757
3627.96 45.3629
3627.98 69.8068
3628.00 87.2308
3628.02 69.8582
3628.04 45.4245
3628.05 34.0920
3628.06 26.7584
3628.08 17.5663
3628.11 12.7725
3628.13 10.0372
3628.18 7.24585
3628.22 5.95929
3628.31 4.80635
3628.40 4.33600
3628.59 3.95216
3628.77 3.79718
3629.14 3.66007
3629.50 3.58718
3630.23 3.47876
3630.96 3.36993
3631.70 3.24551
3632.06 3.18256
3632.43 3.13912
3632.79 3.18351
3632.98 3.31008
3633.16 3.62541
3633.34 4.42461
3633.43 5.25427
3633.52 6.69388
3633.62 9.43793
3633.66 11.7476
3633.71 15.0943
3633.75 20.3536
3633.80 28.5810
3633.84 42.5656
3633.89 66.0028
3633.94 111.516
3634.00 149.424
3634.06 128.636
3634.11 87.3361
3634.16 60.5818
3634.21 44.1660
3634.26 33.6870
3634.31 26.9838
3634.41 19.0548
3634.52 14.7849
3634.62 12.2122
3634.72 10.5308
3634.92 8.52131
3635.12 7.37923
3635.32 6.65816
3635.52 6.16636
3635.73 5.81299
3636.13 5.33680
3636.53 5.03384
3637.34 4.66815
3638.15 4.45183
3638.95 4.30545
3640.57 4.11089
3642.18 3.97681
3643.79 3.86980
3647.02 3.68692
3650.25 3.50874
3653.47 3.30496
3655.09 3.17979
3656.70 3.02112
3657.51 2.91785
3658.31 2.78728
3658.72 2.71407
3659.12 2.67726
3659.32 2.74788
3659.52 3.11817
3659.62 3.70363
3659.68 4.27972
3659.73 5.22660
3659.78 6.95394
3659.83 10.2457
3659.85 13.0699
3659.88 17.3160
3659.90 23.8525
3659.93 34.2969
3659.95 44.7316
3659.96 57.0438
3660.00 76.1311
3660.02 74.0913
3660.04 65.5304
3660.07 44.8436
3660.10 34.2923
3660.12 27.0447
3660.17 18.1508
3660.22 13.4410
3660.27 10.7376
3660.32 8.98428
3660.37 7.80295
3660.46 6.35895
3660.66 4.98022
3660.85 4.34116
3661.24 3.74303
3661.63 3.45311
3662.41 3.14604
3663.19 2.96027
3664.75 2.69409
3666.31 2.49074
3667.09 2.42413
3667.87 2.41358
3668.65 2.52647
3669.43 2.93100
3670.21 4.10420
3670.60 5.38572
3670.99 7.71024
3671.38 12.2283
3671.58 16.1062
3671.77 21.9656
3671.97 31.1746
3672.16 46.3099
3672.36 72.3041
3672.55 117.504
3672.78 203.094
3673.00 274.118
3673.23 236.936
3673.45 160.262
3673.68 106.388
3673.90 74.6244
3674.13 55.5287
3674.35 43.4071
3674.58 35.2851
3674.81 29.5832
3675.26 22.2953
3675.71 17.9326
3676.16 15.0921
3677.06 11.6864
3677.97 9.74617
3678.87 8.50550
3679.77 7.64197
3680.68 7.00109
3682.48 6.08563
3684.29 5.40026
3685.19 5.07883
3686.10 4.74999
3686.55 4.60780
3686.77 4.57651
3687.00 4.63277
3687.23 4.94261
3687.34 5.34361
3687.45 6.13965
3687.56 7.82994
3687.62 9.40370
3687.68 11.8873
3687.73 16.1813
3687.79 23.8530
3687.82 30.0506
3687.85 38.8832
3687.87 51.6465
3687.90 70.6667
3687.95 118.191
3688.00 157.815
3688.05 135.506
3688.10 92.1877
3688.16 57.8566
3688.21 39.5121
3688.27 29.3041
3688.33 23.2431
3688.39 19.2469
3688.44 16.5561
3688.56 13.1558
3688.67 11.1678
3688.79 9.88883
3689.02 8.36634
3689.25 7.49972
3689.48 6.94654
3689.94 6.27318
3690.40 5.86838
3690.86 5.58981
3691.78 5.20829
3692.70 4.93524
3693.62 4.71049
3695.46 4.31136
3697.31 3.89467
3698.23 3.65185
3699.15 3.36809
3700.07 3.03174
3700.53 2.85198
3700.99 2.69978
3701.45 2.69825
3701.68 2.88224
3701.91 3.40441
3702.14 4.76866
3702.25 6.17130
3702.37 8.59339
3702.48 13.0188
3702.54 16.6460
3702.60 21.7627
3702.66 29.4391
3702.71 40.8605
3702.77 58.8604
3702.83 86.2986
3702.92 150.727
3703.00 205.275
3703.09 179.784
3703.17 123.595
3703.25 87.7366
3703.32 64.9597
3703.39 50.2186
3703.46 40.3384
3703.61 28.4025
3703.76 21.8381
3703.90 17.7698
3704.05 15.0823
3704.34 11.7728
3704.64 9.84581
3704.93 8.58958
3705.51 7.04534
3706.10 6.15755
3706.39 5.91330
3706.69 5.89285
3706.98 6.39504
3707.13 7.11900
3707.27 8.55920
3707.42 11.5995
3707.49 14.3275
3707.57 18.6114
3707.64 25.6591
3707.71 37.9297
3707.78 60.6527
3707.82 79.2641
3707.86 104.293
3707.93 177.477
3708.00 236.852
3708.07 204.209
3708.14 138.973
3708.21 93.9864
3708.28 67.3998
3708.35 50.9569
3708.42 40.5725
3708.49 33.4642
3708.56 28.5220
3708.70 22.1100
3708.84 18.2636
3708.98 15.7500
3709.25 12.7292
3709.53 10.9955
3709.81 9.88725
3710.36 8.54903
3710.92 7.76653
3711.48 7.24909
3712.59 6.59252
3713.70 6.17998
3714.81 5.88719
3717.03 5.47559
3719.25 5.16700
3721.47 4.87389
3722.58 4.70037
3723.13 4.59556
3723.69 4.47013
3724.24 4.31576
3724.80 4.14358
3725.08 4.10671
3725.22 4.15587
3725.35 4.33590
3725.49 4.86339
3725.56 5.44206
3725.63 6.46580
3725.70 8.44945
3725.77 12.5294
3725.81 16.3067
3725.84 22.0995
3725.88 31.8265
3725.91 47.4768
3725.93 62.5338
3725.96 81.0136
3726.00 109.209
3726.05 96.2776
3726.09 66.6551
3726.14 44.2197
3726.19 31.5766
3726.24 24.2035
3726.29 19.6152
3726.34 16.5794
3726.39 14.4650
3726.49 11.7747
3726.59 10.1744
3726.69 9.13252
3726.89 7.87973
3727.09 7.16182
3727.29 6.70443
3727.69 6.15388
3728.09 5.83205
3728.49 5.61902
3729.29 5.34542
3730.10 5.16785
3730.90 5.03459
3732.50 4.82416
3734.10 4.62883
3734.90 4.52013
3735.70 4.39293
3736.50 4.23462
3736.90 4.14090
3737.30 4.04244
3737.70 3.97141
3737.90 3.98679
3738.10 4.11289
3738.30 4.55186
3738.40 5.06843
3738.50 6.05081
3738.60 8.05863
3738.65 9.85447
3738.70 12.6672
3738.75 17.2894
3738.80 25.3378
3738.83 31.6066
3738.85 40.2591
3738.88 52.3051
3738.90 69.1417
3738.95 117.025
3739.00 156.968
3739.05 135.834
3739.10 92.6182
3739.15 59.1585
3739.21 40.9118
3739.27 30.3911
3739.32 24.0993
3739.38 19.9285
3739.44 17.1114
3739.55 13.5396
3739.66 11.4472
3739.78 10.1011
3740.00 8.50910
3740.23 7.60957
3740.45 7.04313
3740.90 6.37172
3741.35 5.99004
3741.80 5.74360
3742.71 5.44152
3743.61 5.25986
3744.51 5.13560
3746.31 4.97044
3748.12 4.85991
3749.92 4.77674
3753.53 4.65260
3757.14 4.55830
3760.75 4.48092
3764.35 4.41983
3766.16 4.41904
3766.61 4.44284
3767.06 4.52256
3767.29 4.63655
3767.51 4.94681
3767.62 5.35096
3767.74 6.35575
3767.79 7.56965
3767.85 10.2265
3767.88 12.9382
3767.91 17.9183
3767.92 22.0637
3767.93 28.1869
3767.95 37.4673
3767.96 51.7991
3767.98 80.8660
3768.00 99.1963
3768.02 80.8847
3768.04 51.8224
3768.06 35.1559
3768.07 24.8349
3768.09 18.6968
3768.11 15.0349
3768.14 10.7801
3768.18 8.61173
3768.25 6.59802
3768.32 5.72896
3768.46 5.01481
3768.60 4.73492
3768.88 4.51762
3769.16 4.43440
3770.28 4.33713
3772.52 4.28141
3777.00 4.20927
3781.49 4.14513
3783.73 4.11774
3784.85 4.11849
3785.41 4.17258
3785.69 4.38678
3785.83 5.05825
3785.90 6.70260
3785.93 9.52543
3785.95 12.8573
3785.97 18.8341
3785.98 27.6737
3786.00 33.6315
3786.02 27.7098
3786.03 18.8787
3786.05 13.4214
3786.06 10.2844
3786.09 7.20489
3786.16 5.28912
3786.22 4.71017
3786.28 4.46418
3786.53 4.18504
3787.02 4.09800
3788.01 4.06331
3790.00 4.03551
3791.98 4.03905
3792.47 4.06538
3792.97 4.15116
3793.22 4.27306
3793.47 4.60717
3793.59 5.04268
3793.71 6.14804
3793.78 7.47451
3793.84 10.4771
3793.87 13.6180
3793.90 19.5583
3793.92 24.8544
3793.93 32.3984
3793.95 44.0806
3793.96 63.4927
3793.98 98.3807
3794.00 122.920
3794.02 98.4088
3794.04 63.5272
3794.06 44.1128
3794.07 31.8174
3794.09 24.0897
3794.10 19.3144
3794.13 13.5006
3794.16 10.4137
3794.23 7.44998
3794.29 6.13441
3794.41 5.02710
3794.54 4.59196
3794.79 4.25133
3795.04 4.12219
3795.53 4.02149
3796.03 3.98034
3798.02 3.91691
3802.01 3.84566
3805.99 3.77608
3809.97 3.69857
3813.95 3.60474
3815.95 3.54642
3817.94 3.47421
3819.93 3.37682
3820.92 3.31142
3821.92 3.22710
3822.92 3.11283
3823.41 3.04019
3823.91 2.95786
3824.41 2.88213
3824.66 2.87107
3824.91 2.92774
3825.16 3.19135
3825.28 3.53230
3825.40 4.21043
3825.53 5.68920
3825.59 7.06508
3825.65 9.30887
3825.72 13.1930
3825.75 16.2245
3825.78 20.4535
3825.81 26.4966
3825.84 35.3402
3825.87 48.5215
3825.90 68.3875
3825.95 116.123
3826.00 154.374
3826.05 132.960
3826.10 89.5192
3826.14 65.1042
3826.18 48.6541
3826.22 37.8244
3826.25 30.4834
3826.33 21.5869
3826.41 16.6881
3826.49 13.6344
3826.57 11.6185
3826.72 9.19422
3826.88 7.80883
3827.03 6.93925
3827.34 5.91744
3827.65 5.34823
3827.96 4.98917
3828.59 4.56402
3829.21 4.32056
3829.83 4.16164
3831.07 3.96281
3832.32 3.83843
3833.56 3.74912
3836.05 3.61974
3841.02 3.43242
3846.00 3.26561
3850.97 3.08517
3855.95 2.86111
3858.43 2.71373
3859.68 2.62319
3860.92 2.51448
3862.17 2.37760
3862.79 2.29444
3863.41 2.20108
3864.03 2.10890
3864.34 2.08178
3864.65 2.10671
3864.96 2.29688
3865.12 2.56321
3865.27 3.11419
3865.43 4.35772
3865.51 5.56073
3865.59 7.55121
3865.66 11.1754
3865.70 14.1141
3865.74 18.2270
3865.78 24.4885
3865.82 34.1434
3865.86 49.4838
3865.90 73.7046
3865.95 124.547
3866.00 164.731
3866.05 140.507
3866.10 93.7021
3866.14 70.7124
3866.17 54.7573
3866.24 35.3297
3866.31 25.0596
3866.38 19.0857
3866.45 15.3187
3866.52 12.7873
3866.66 9.68367
3866.79 7.90511
3866.93 6.77716
3867.21 5.45837
3867.48 4.71987
3867.76 4.25314
3868.31 3.69644
3868.86 3.36891
3869.41 3.14657
3870.52 2.84213
3871.62 2.61496
3872.72 2.40656
3873.27 2.29969
3873.82 2.20413
3874.10 2.19599
3874.38 2.34491
3874.51 2.65000
3874.65 3.55722
3874.72 4.68440
3874.79 7.12761
3874.82 9.51147
3874.86 13.3820
3874.89 20.1465
3874.91 25.3431
3874.93 32.6071
3874.95 42.4436
3874.96 53.9779
3875.00 71.4850
3875.02 69.2335
3875.04 60.9287
3875.07 41.2424
3875.12 26.2327
3875.16 18.0172
3875.20 13.3848
3875.24 10.5745
3875.33 7.50254
3875.41 5.94152
3875.58 4.44611
3875.75 3.75184
3876.08 3.10572
3876.42 2.79563
3877.09 2.47093
3877.76 2.27686
3879.11 1.99886
3880.45 1.76378
3881.79 1.55000
3882.47 1.46620
3883.14 1.43454
3883.81 1.55887
3884.15 1.77755
3884.48 2.25836
3884.82 3.36981
3884.99 4.46557
3885.15 6.34619
3885.32 9.85050
3885.41 12.7951
3885.49 17.2050
3885.57 24.1177
3885.66 35.5448
3885.74 55.4941
3885.83 91.2771
3885.91 151.459
3886.00 195.637
3886.09 161.877
3886.18 105.154
3886.26 67.3288
3886.35 45.7124
3886.44 32.7579
3886.52 24.7434
3886.69 15.7064
3886.87 11.0466
3887.04 8.32014
3887.21 6.57330
3887.56 4.51019
3887.91 3.35121
3888.25 2.61529
3888.94 1.77303
3889.29 1.57020
3889.64 1.53473
3889.98 1.76660
3890.15 2.05160
3890.33 2.52097
3890.50 3.27269
3890.67 4.47477
3890.85 6.42955
3891.02 9.71408
3891.19 15.5113
3891.28 20.1042
3891.37 26.4536
3891.45 35.6332
3891.54 48.8713
3891.63 68.7212
3891.71 97.7459
3891.86 172.485
3892.00 236.259
3892.15 206.389
3892.29 140.695
3892.46 87.6075
3892.63 58.8784
3892.81 42.6715
3892.98 32.8472
3893.15 26.3930
3893.32 21.9620
3893.66 16.3442
3894.01 13.0104
3894.35 10.8512
3895.04 8.26005
3895.72 6.79955
3896.41 5.91149
3897.78 5.13224
3899.15 5.62671
3899.84 6.71310
3900.53 8.98731
3901.21 13.7839
3901.56 18.0708
3901.90 24.7282
3902.24 35.4995
3902.59 53.8087
3902.93 86.5825
3903.27 146.844
3903.64 253.845
3904.00 343.575
3904.36 297.900
3904.73 201.848
3904.97 153.965
3905.21 119.926
3905.68 78.5426
3906.16 56.2567
3906.63 43.0953
3907.11 34.6730
3907.59 28.9611
3908.54 21.8523
3909.49 17.6969
3910.44 15.0194
3912.35 11.8116
3914.25 9.97349
3916.16 8.78628
3918.06 7.96328
3919.01 7.68611
3919.25 7.66569
3919.49 7.74341
3919.61 7.90503
3919.73 8.37463
3919.79 8.97664
3919.85 10.3598
3919.88 11.8687
3919.91 14.8204
3919.94 21.5539
3919.95 28.3047
3919.97 39.3438
3919.98 58.6635
3920.00 71.3433
3920.02 58.6805
3920.03 39.3579
3920.05 25.6606
3920.07 18.8403
3920.09 14.9313
3920.11 12.7552
3920.15 10.4018
3920.19 9.29391
3920.27 8.28039
3920.34 7.84661
3920.50 7.47463
3920.65 7.30725
3921.27 7.01934
3922.50 6.70297
3923.73 6.46496
3924.35 6.42574
3924.66 6.64433
3924.74 6.88044
3924.81 7.47142
3924.85 8.16239
3924.89 9.58109
3924.93 13.3957
3924.95 17.7634
3924.97 26.7992
3924.98 38.8010
3925.00 47.4090
3925.02 38.8158
3925.03 26.8133
3925.05 20.2646
3925.06 16.0687
3925.08 11.7361
3925.11 9.61301
3925.14 8.52298
3925.19 7.44096
3925.24 6.96157
3925.34 6.54212
3925.44 6.36476
3925.84 6.12649
3926.65 5.95095
3928.27 5.70188
3931.50 5.28251
3934.74 4.91221
3936.35 4.74056
3937.16 4.67364
3937.56 4.70490
3937.77 4.93228
3937.87 5.61943
3937.92 7.10484
3937.94 9.18083
3937.97 14.3823
3937.98 20.1922
3938.00 24.1970
3938.02 20.1915
3938.03 14.3789
3938.05 10.1613
3938.07 7.95718
3938.11 6.14940
3938.18 5.11802
3938.33 4.69770
3938.63 4.53713
3939.23 4.43630
3940.43 4.29723
3942.82 4.03385
3945.21 3.77496
3947.61 3.55135
3950.00 3.50038
3951.20 3.68768
3952.40 4.27177
3953.59 5.86477
3954.19 7.54424
3954.79 10.4944
3955.39 16.0193
3955.69 20.5869
3955.99 27.2619
3956.29 37.3593
3956.59 53.0323
3956.88 78.1322
3957.18 118.603
3957.59 206.319
3958.00 280.989
3958.41 245.414
3958.82 167.737
3959.29 106.580
3959.76 73.0030
3960.23 53.8305
3960.70 42.0692
3961.17 34.3641
3961.64 29.0354
3962.59 22.3014
3963.53 18.3172
3964.47 15.7368
3966.36 12.6441
3968.24 10.8831
3970.12 9.75768
3973.89 8.40879
3977.66 7.62863
3981.43 7.11810
3985.20 6.75709
3987.08 6.61862
3988.03 6.57872
3988.50 6.64269
3988.73 6.95322
3988.79 7.23644
3988.85 7.90062
3988.91 10.0404
3988.94 13.2384
3988.95 16.5886
3988.97 21.7890
3988.98 31.2797
3989.00 37.1193
3989.02 30.6929
3989.03 21.7971
3989.06 14.5873
3989.08 11.3367
3989.12 8.66213
3989.16 7.69223
3989.21 7.24262
3989.38 6.69191
3989.72 6.50078
3990.40 6.41248
3991.78 6.32345
