Bi-209(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
1.62120E+06 0.00317940
1.62410E+06 0.00317795
1.62700E+06 0.00317650
1.62990E+06 0.00317505
1.63280E+06 0.00317360
1.63570E+06 0.00317215
1.63860E+06 0.00317070
1.64450E+06 0.00316775
1.65040E+06 0.00316480
1.65930E+06 0.00316035
1.66230E+06 0.00315885
1.66530E+06 0.00315735
1.66830E+06 0.00315585
1.67130E+06 0.00315435
1.67430E+06 0.00315285
1.67730E+06 0.00315135
1.68030E+06 0.00314985
1.68340E+06 0.00314830
1.68640E+06 0.00314680
1.68950E+06 0.00314525
1.69560E+06 0.00314220
1.69870E+06 0.00314065
1.70180E+06 0.00313910
1.70490E+06 0.00313755
1.70800E+06 0.00313600
1.71110E+06 0.00313445
1.71420E+06 0.00313290
1.72050E+06 0.00312975
1.72360E+06 0.00312820
1.72680E+06 0.00312660
1.73000E+06 0.00312500
1.73310E+06 0.00312345
1.73630E+06 0.00312185
1.73950E+06 0.00312025
1.74270E+06 0.00311865
1.74590E+06 0.00311705
1.74910E+06 0.00311545
1.75240E+06 0.00311380
1.75560E+06 0.00311220
1.75890E+06 0.00311055
1.76210E+06 0.00310895
1.76540E+06 0.00310730
1.76860E+06 0.00310570
1.77190E+06 0.00310405
1.77520E+06 0.00310240
1.77850E+06 0.00310075
1.78180E+06 0.00309910
1.78520E+06 0.00309740
1.78850E+06 0.00309575
1.79180E+06 0.00309410
1.79520E+06 0.00309240
1.79850E+06 0.00309075
1.80000E+06 0.00309000
1.80190E+06 0.00309029
1.80530E+06 0.00309080
1.80870E+06 0.00309131
1.81210E+06 0.00309182
1.81550E+06 0.00309233
1.81890E+06 0.00309284
1.82230E+06 0.00309335
1.82570E+06 0.00309386
1.82920E+06 0.00309438
1.83260E+06 0.00309489
1.83610E+06 0.00309542
1.83960E+06 0.00309594
1.84310E+06 0.00309647
1.84660E+06 0.00309699
1.85010E+06 0.00309752
1.85360E+06 0.00309804
1.85710E+06 0.00309857
1.86060E+06 0.00309909
1.86420E+06 0.00309963
1.86770E+06 0.00310016
1.87130E+06 0.00310070
1.87480E+06 0.00310122
1.87840E+06 0.00310176
1.88200E+06 0.00310230
1.88560E+06 0.00310284
1.88920E+06 0.00310338
1.89290E+06 0.00310394
1.89650E+06 0.00310448
1.90020E+06 0.00310503
1.90380E+06 0.00310557
1.90750E+06 0.00310613
1.91480E+06 0.00310722
1.91850E+06 0.00310778
1.92170E+06 0.00310826
2.00000E+06 0.00312000
2.20000E+06 0.00319500
2.40000E+06 0.00327000
2.44173E+06 0.00327835
2.44200E+06 0.00327840
2.50000E+06 0.00329000
2.50400E+06 0.00329080
2.50403E+06 0.00329081
2.57700E+06 0.00330540
2.57738E+06 0.00330548
2.59500E+06 0.00330900
2.59547E+06 0.00330909
2.60000E+06 0.00331000
2.60005E+06 0.00330994
2.61100E+06 0.00329763
2.61155E+06 0.00329701
2.61300E+06 0.00329538
2.61356E+06 0.00329475
2.62963E+06 0.00327666
2.63000E+06 0.00327625
2.69800E+06 0.00319975
2.75000E+06 0.00314125
2.75400E+06 0.00313675
2.75423E+06 0.00313649
2.77900E+06 0.00310863
2.77935E+06 0.00310823
2.80000E+06 0.00308500
2.83562E+06 0.00304493
2.83600E+06 0.00304450
2.86100E+06 0.00301638
2.90000E+06 0.00297250
2.93300E+06 0.00293538
2.93309E+06 0.00293527
2.97000E+06 0.00289375
2.97027E+06 0.00289345
3.00000E+06 0.00286000
3.00041E+06 0.00285928
3.05266E+06 0.00276784
3.05300E+06 0.00276725
3.10000E+06 0.00268500
3.10600E+06 0.00267450
3.13300E+06 0.00262725
3.13305E+06 0.00262716
3.16510E+06 0.00257107
3.20000E+06 0.00251000
3.30000E+06 0.00228000
3.40000E+06 0.00205000
3.50000E+06 0.00190833
3.60000E+06 0.00176667
3.70000E+06 0.00162500
3.80000E+06 0.00148333
3.81633E+06 0.00146020
4.00000E+06 0.00120000
4.10000E+06 0.00110000
4.10700E+06 0.00109300
4.40000E+06 0.000800000
4.50000E+06 0.000700000
4.75000E+06 0.000625000
5.00000E+06 0.000550000
5.50000E+06 0.000475000
6.00000E+06 0.000400000
6.50000E+06 0.000350000
7.00000E+06 0.000300000
7.49601E+06 0.000275200
7.60000E+06 0.000270000
7.75000E+06 0.000262500
7.80000E+06 0.000260000
8.00000E+06 0.000250000
8.50000E+06 0.000225000
8.98416E+06 0.000200792
9.00000E+06 0.000200000
9.46949E+06 0.000200000
9.50000E+06 0.000200000
1.00000E+07 0.000200000
1.05000E+07 0.000220000
1.10000E+07 0.000240000
1.15000E+07 0.000295000
1.20000E+07 0.000350000
1.30000E+07 0.000700000
1.40000E+07 0.00100000
1.44203E+07 0.00108406
1.45000E+07 0.00110000
1.50000E+07 0.00110000
1.55000E+07 0.00100000
1.60000E+07 0.000820000
1.65000E+07 0.000610000
1.70000E+07 0.000400000
1.75000E+07 0.000275000
1.80000E+07 0.000150000
1.85000E+07 9.00000E-05
1.90000E+07 3.00000E-05
1.95000E+07 2.00000E-05
2.00000E+07 1.00000E-05
2.00000E+07 0.00000
2.10000E+07 0.00000
2.20000E+07 0.00000
2.23781E+07 0.00000
2.25524E+07 0.00000
2.30000E+07 0.00000
2.40000E+07 0.00000
2.43597E+07 0.00000
2.43694E+07 0.00000
2.50000E+07 0.00000
2.59119E+07 0.00000
2.60000E+07 0.00000
2.70000E+07 0.00000
2.80000E+07 0.00000
2.90000E+07 0.00000
2.96258E+07 0.00000
3.00000E+07 0.00000
3.04452E+07 0.00000
3.10000E+07 0.00000
3.20000E+07 0.00000
3.24787E+07 0.00000
3.27936E+07 0.00000
3.30000E+07 0.00000
3.40000E+07 0.00000
3.41549E+07 0.00000
3.50000E+07 0.00000
3.57520E+07 0.00000
3.60000E+07 0.00000
3.70000E+07 0.00000
3.71417E+07 0.00000
3.80000E+07 0.00000
3.80919E+07 0.00000
3.90000E+07 0.00000
3.91542E+07 0.00000
3.97513E+07 0.00000
4.00000E+07 0.00000
4.10000E+07 0.00000
4.11931E+07 0.00000
4.20000E+07 0.00000
4.30000E+07 0.00000
4.40000E+07 0.00000
4.41637E+07 0.00000
4.50000E+07 0.00000
4.53481E+07 0.00000
4.56671E+07 0.00000
4.60000E+07 0.00000
4.70000E+07 0.00000
4.75650E+07 0.00000
4.80000E+07 0.00000
4.85219E+07 0.00000
4.90000E+07 0.00000
4.99264E+07 0.00000
5.00000E+07 0.00000
5.10000E+07 0.00000
5.20000E+07 0.00000
5.24852E+07 0.00000
5.30000E+07 0.00000
5.40000E+07 0.00000
5.42423E+07 0.00000
5.50000E+07 0.00000
5.55360E+07 0.00000
5.60000E+07 0.00000
5.70000E+07 0.00000
5.71524E+07 0.00000
5.80000E+07 0.00000
5.90000E+07 0.00000
6.00000E+07 0.00000
6.10000E+07 0.00000
6.13813E+07 0.00000
6.16793E+07 0.00000
6.20000E+07 0.00000
6.30000E+07 0.00000
6.40000E+07 0.00000
6.47727E+07 0.00000
6.50000E+07 0.00000
6.60000E+07 0.00000
6.61320E+07 0.00000
6.70000E+07 0.00000
6.80000E+07 0.00000
6.90000E+07 0.00000
7.00000E+07 0.00000
7.08648E+07 0.00000
7.10000E+07 0.00000
7.19345E+07 0.00000
7.20000E+07 0.00000
7.30000E+07 0.00000
7.40000E+07 0.00000
7.50000E+07 0.00000
7.60000E+07 0.00000
7.70000E+07 0.00000
7.80000E+07 0.00000
7.84526E+07 0.00000
7.90000E+07 0.00000
8.00000E+07 0.00000
8.10000E+07 0.00000
8.13943E+07 0.00000
8.20000E+07 0.00000
8.30000E+07 0.00000
8.40000E+07 0.00000
8.50000E+07 0.00000
8.60000E+07 0.00000
8.70000E+07 0.00000
8.79497E+07 0.00000
8.80000E+07 0.00000
8.90000E+07 0.00000
9.00000E+07 0.00000
9.10000E+07 0.00000
9.20000E+07 0.00000
9.30000E+07 0.00000
9.40000E+07 0.00000
9.50000E+07 0.00000
9.60000E+07 0.00000
9.70000E+07 0.00000
9.80000E+07 0.00000
9.90000E+07 0.00000
1.00000E+08 0.00000
1.02000E+08 0.00000
1.04000E+08 0.00000
1.06000E+08 0.00000
1.08000E+08 0.00000
1.10000E+08 0.00000
1.12000E+08 0.00000
1.14000E+08 0.00000
1.16000E+08 0.00000
1.18000E+08 0.00000
1.20000E+08 0.00000
1.22000E+08 0.00000
1.24000E+08 0.00000
1.26000E+08 0.00000
1.28000E+08 0.00000
1.30000E+08 0.00000
1.32000E+08 0.00000
1.34000E+08 0.00000
1.36000E+08 0.00000
1.38000E+08 0.00000
1.40000E+08 0.00000
1.42000E+08 0.00000
1.44000E+08 0.00000
1.46000E+08 0.00000
1.48000E+08 0.00000
1.50000E+08 0.00000
