Rb-85(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
6601.25 43.8843
6601.97 31.9761
6602.69 25.3444
6603.41 21.2271
6604.13 18.4745
6605.57 15.0758
6607.01 13.0893
6608.45 11.8007
6609.89 10.9020
6611.33 10.2418
6614.22 9.33730
6617.10 8.74901
6618.54 8.52809
6619.98 8.34875
6621.42 8.24963
6622.14 8.39296
6622.32 8.55524
6622.50 8.92656
6622.68 9.97623
6622.77 11.2966
6622.86 14.1037
6622.93 17.7648
6623.00 20.1983
6623.07 17.7616
6623.14 14.0898
6623.21 11.7685
6623.28 10.4629
6623.41 9.21597
6623.69 8.42085
6623.96 8.16317
6624.24 8.04058
6625.33 7.83855
6627.52 7.64556
6629.71 7.49984
6631.90 7.37478
6636.28 7.16350
6640.66 6.98598
6649.41 6.68328
6658.17 6.39811
6666.93 6.07232
6671.31 5.86775
6675.69 5.60987
6677.88 5.45078
6680.07 5.26422
6682.26 5.04411
6684.45 4.79068
6686.64 4.53999
6687.73 4.47024
6688.83 4.54565
6689.92 5.04700
6690.47 5.69763
6691.02 6.94663
6691.56 9.43332
6692.11 14.6959
6692.38 19.4891
6692.66 26.9530
6692.93 38.9367
6693.20 58.1101
6693.60 103.484
6694.00 145.885
6694.40 132.611
6694.80 94.5577
6695.08 73.1753
6695.36 58.0612
6695.65 47.4643
6695.93 39.9036
6696.50 30.1964
6697.06 24.4770
6697.63 20.8014
6698.20 18.2914
6699.33 15.1345
6700.46 13.2626
6701.59 12.0410
6703.86 10.5566
6706.12 9.69555
6708.39 9.13528
6710.65 8.74162
6712.92 8.44938
6717.45 8.04266
6721.98 7.77064
6731.04 7.42288
6740.10 7.20304
6749.16 7.04618
6767.28 6.82606
6785.40 6.66793
6803.52 6.54082
6812.58 6.48530
6821.64 6.43704
6826.17 6.41973
6830.70 6.41981
6832.97 6.44281
6835.23 6.52887
6836.36 6.65432
6837.50 6.99571
6838.06 7.43262
6838.35 7.83390
6838.63 8.50033
6838.91 9.72204
6839.05 10.7548
6839.20 12.3093
6839.34 14.8267
6839.48 19.1458
6839.62 27.3098
6839.76 43.3646
6839.88 65.7093
6840.00 80.4678
6840.12 65.6016
6840.24 43.4781
6840.33 32.2172
6840.42 24.8576
6840.50 20.0380
6840.59 16.7949
6840.77 12.9232
6840.94 10.8277
6841.12 9.58081
6841.30 8.78336
6841.65 7.86482
6842.00 7.37459
6842.35 7.08417
6843.05 6.76984
6844.46 6.52057
6845.86 6.42310
6848.68 6.34371
6851.49 6.31183
6854.30 6.30311
6857.11 6.33313
6858.52 6.39305
6859.93 6.56957
6860.63 6.80235
6861.33 7.38579
6861.68 8.07093
6862.04 9.56254
6862.21 11.0618
6862.39 13.7589
6862.48 15.9567
6862.56 19.1375
6862.65 23.8357
6862.74 30.6640
6862.87 45.3432
6863.00 55.1265
6863.13 45.3322
6863.26 30.6499
6863.38 21.8945
6863.50 16.7597
6863.62 13.6407
6863.74 11.6894
6863.97 9.49395
6864.21 8.38010
6864.68 7.34088
6865.16 6.89266
6866.10 6.52149
6867.05 6.37350
6868.94 6.25297
6870.84 6.20126
6874.62 6.14866
6878.41 6.11518
6893.56 6.01237
6908.71 5.91408
6916.28 5.86664
6920.07 5.85806
6921.96 5.91330
6922.43 5.97590
6922.91 6.14071
6923.14 6.34251
6923.38 6.80181
6923.50 7.29019
6923.62 8.21278
6923.73 10.2214
6923.79 12.1397
6923.85 15.2344
6923.93 20.8996
6924.00 24.7461
6924.07 20.9670
6924.15 15.3177
6924.21 12.2999
6924.26 10.3679
6924.38 8.32081
6924.50 7.36875
6924.61 6.86304
6924.84 6.37661
6925.08 6.15957
6925.54 5.97543
6926.00 5.90003
6927.86 5.80891
6931.57 5.75905
6938.99 5.69637
6946.41 5.64814
6948.27 5.64847
6950.12 5.67909
6951.05 5.73473
6951.98 5.89793
6952.44 6.11448
6952.91 6.66156
6953.14 7.30822
6953.37 8.73519
6953.49 10.1821
6953.60 12.8164
6953.66 14.9890
6953.72 18.1685
6953.78 22.9303
6953.83 29.9970
6953.92 44.7268
6954.00 54.5088
6954.08 44.7888
6954.17 30.0737
6954.26 19.7395
6954.36 14.3624
6954.45 11.4443
6954.55 9.74819
6954.73 7.95947
6954.92 7.10218
6955.30 6.34135
6955.68 6.02356
6956.44 5.76501
6957.19 5.66138
6958.70 5.57321
6960.22 5.53083
6966.26 5.43854
6972.31 5.36252
6978.36 5.28324
6990.46 5.10077
7002.56 4.86726
7014.66 4.54413
7020.71 4.32528
7026.75 4.04404
7032.80 3.67012
7035.83 3.43933
7038.85 3.18820
7041.88 2.98313
7043.39 2.98128
7044.90 3.20140
7046.41 4.03288
7047.17 5.00581
7047.93 6.80559
7048.68 10.2986
7049.06 13.2514
7049.44 17.6199
7049.82 24.2693
7050.19 34.7042
7050.57 51.5260
7050.95 78.8127
7051.48 140.022
7052.00 194.871
7052.53 173.907
7053.05 121.318
7053.49 88.5691
7053.92 66.9309
7054.35 52.6370
7054.78 42.9035
7055.65 31.0065
7056.52 24.2963
7057.38 20.1158
7058.25 17.3117
7059.98 13.8494
7061.71 11.8276
7063.45 10.5169
7066.91 8.92568
7070.37 7.99183
7073.84 7.36990
7080.77 6.56570
7087.70 6.03143
7094.62 5.61386
7108.48 4.89558
7115.41 4.53613
7122.34 4.15146
7129.27 3.73060
7136.20 3.28220
7143.13 2.89924
7146.59 2.85132
7150.05 3.11563
7153.52 4.21470
7155.25 5.49562
7156.98 7.81055
7158.71 12.1196
7160.45 20.5550
7161.31 27.6985
7162.18 38.1862
7163.04 53.7698
7163.91 76.8646
7165.46 142.056
7167.00 204.805
7168.55 188.183
7170.09 134.488
7171.49 97.2954
7172.88 73.2372
7174.28 57.6676
7175.68 47.2276
7178.47 34.6079
7181.26 27.5349
7184.06 23.1280
7186.85 20.1632
7192.43 16.4804
7198.02 14.3135
7203.61 12.9039
7206.40 12.3781
7209.19 11.9544
7210.59 11.7952
7211.99 11.7240
7212.68 11.7850
7213.38 12.0749
7213.73 12.4791
7214.08 13.4382
7214.25 14.4595
7214.43 16.3835
7214.52 18.0506
7214.60 20.5504
7214.69 24.4540
7214.78 30.5788
7214.89 42.1476
7215.00 49.6524
7215.11 41.7408
7215.22 30.1899
7215.34 22.3735
7215.46 18.1904
7215.58 15.8593
7215.70 14.4754
7215.94 12.9840
7216.18 12.2541
7216.66 11.5766
7217.14 11.2675
7218.10 10.9656
7219.05 10.7957
7220.97 10.5636
7222.88 10.3814
7226.72 10.0766
7230.55 9.81867
7238.21 9.39557
7245.87 9.06099
7253.53 8.79274
7257.36 8.68157
7261.19 8.58930
7265.02 8.52884
7266.94 8.52310
7268.85 8.55416
7270.77 8.67152
7271.72 8.80568
7272.68 9.05515
7273.64 9.56605
7274.12 10.0359
7274.60 10.8057
7275.07 12.1863
7275.31 13.3195
7275.55 14.9810
7275.79 17.5557
7276.03 21.7324
7276.27 28.9176
7276.51 41.6031
7276.76 61.8309
7277.00 75.4445
7277.25 62.1213
7277.49 41.9610
7277.72 29.8037
7277.94 22.6782
7278.16 18.3979
7278.39 15.7003
7278.84 12.6803
7279.28 11.1397
7279.73 10.2529
7280.18 9.69858
7281.08 9.06650
7281.97 8.72908
7282.87 8.52460
7284.66 8.29072
7286.46 8.15823
7288.25 8.06900
7291.83 7.94638
7295.42 7.85628
7299.01 7.78080
7306.18 7.65110
7313.35 7.53621
7320.52 7.42971
7327.69 7.33009
7331.28 7.29043
7333.07 7.30414
7333.97 7.42137
7334.42 7.78259
7334.64 8.56253
7334.75 9.69016
7334.86 12.5336
7334.93 15.7433
7335.00 17.8483
7335.07 15.7463
7335.14 12.5359
7335.23 10.0380
7335.32 8.86505
7335.50 7.94868
7335.87 7.46941
7336.61 7.27952
7338.07 7.20322
7341.01 7.14671
7346.89 7.05995
7358.64 6.88550
7370.39 6.68926
7382.14 6.44726
7393.89 6.11098
7399.77 5.87487
7405.64 5.55521
7408.58 5.34628
7411.52 5.08863
7414.45 4.76309
7417.39 4.34278
7418.86 4.08745
7420.33 3.80015
7421.80 3.49108
7423.27 3.20802
7424.74 3.13584
7425.47 3.36570
7426.20 4.06749
7426.94 5.87548
7427.31 7.65017
7427.67 10.5434
7428.04 15.3945
7428.41 23.8280
7428.77 39.0564
7429.14 67.0324
7429.57 124.450
7430.00 180.409
7430.22 182.759
7430.43 167.028
7430.86 120.405
7431.27 85.9706
7431.69 64.2937
7432.10 50.5657
7432.52 41.4897
7432.93 35.2045
7433.34 30.6685
7434.17 24.6688
7435.00 20.9515
7435.83 18.4583
7437.48 15.3679
7439.14 13.5504
7440.80 12.3647
7442.45 11.5332
7444.11 10.9191
7447.42 10.0734
7450.73 9.51888
7454.05 9.12628
7457.36 8.83286
7463.98 8.42099
7470.61 8.14277
7483.86 7.78294
7497.11 7.55272
7510.36 7.38831
7516.98 7.32280
7523.61 7.26820
7530.23 7.23468
7533.54 7.26149
7534.37 7.29869
7535.20 7.39950
7535.61 7.52711
7536.03 7.83983
7536.23 8.20281
7536.44 8.99530
7536.55 9.79999
7536.65 11.2496
7536.75 14.2353
7536.80 16.9148
7536.86 20.8876
7536.93 28.9516
7537.00 34.0907
7537.07 28.5453
7537.14 20.3782
7537.22 15.0708
7537.30 12.1688
7537.37 10.5443
7537.45 9.58337
7537.60 8.54803
7537.75 8.05167
7538.05 7.61091
7538.36 7.43035
7538.96 7.29031
7539.57 7.24057
7540.78 7.21185
7541.99 7.21697
7543.20 7.24924
7544.41 7.34362
7545.02 7.46382
7545.63 7.76450
7545.93 8.12686
7546.23 8.96549
7546.38 9.87648
7546.54 11.6673
7546.61 13.2913
7546.69 15.8507
7546.76 20.2079
7546.84 27.6943
7546.92 39.9501
7547.00 48.0768
7547.08 39.8848
7547.16 27.6165
7547.23 20.8313
7547.30 16.6254
7547.36 13.9982
7547.43 12.3155
7547.56 10.3488
7547.70 9.33210
7547.96 8.37173
7548.23 7.95909
7548.76 7.63757
7549.30 7.53871
7550.37 7.55074
7551.43 7.72689
7552.50 8.15556
7553.04 8.57567
7553.57 9.30284
7554.10 10.7174
7554.37 11.9793
7554.64 14.0097
7554.90 17.5620
7555.17 24.5403
7555.30 30.7976
7555.44 40.6271
7555.57 56.8864
7555.70 84.2370
7555.85 130.785
7556.00 161.549
7556.15 130.422
7556.30 84.2008
7556.41 59.6142
7556.53 44.0913
7556.64 34.0598
7556.76 27.4836
7556.99 19.7317
7557.22 15.6090
7557.45 13.1844
7557.68 11.6465
7558.14 9.88851
7558.61 8.95864
7559.07 8.41051
7559.99 7.82086
7560.91 7.52612
7561.84 7.35661
7563.68 7.17603
7565.53 7.08354
7567.37 7.02722
7571.07 6.95963
7574.76 6.91817
7578.45 6.89349
7580.30 6.89330
7582.14 6.92417
7583.07 6.98128
7583.99 7.15219
7584.45 7.38282
7584.91 7.97227
7585.14 8.67780
7585.37 10.2494
7585.49 11.8642
7585.61 14.7971
7585.66 17.2492
7585.72 20.7845
7585.78 26.1908
7585.84 34.2225
7585.92 51.0212
7586.00 62.3282
7586.08 51.5763
7586.16 34.9174
7586.23 26.0701
7586.29 20.4426
7586.36 16.8240
7586.42 14.4226
7586.55 11.5939
7586.68 10.0804
7586.93 8.61444
7587.19 7.95597
7587.70 7.39541
7588.21 7.16695
7589.24 6.98137
7590.26 6.90561
7592.31 6.83839
7594.36 6.80437
7602.55 6.72911
7618.94 6.61583
7627.14 6.56017
7635.33 6.50951
7639.43 6.49637
7643.53 6.52434
7645.58 6.59546
7646.60 6.67432
7647.62 6.82213
7648.65 7.13385
7649.16 7.43178
7649.67 7.94515
7650.18 8.93824
7650.44 9.82236
7650.70 11.2435
7650.95 13.7294
7651.21 18.6184
7651.34 22.9920
7651.46 29.9358
7651.59 41.4980
7651.72 61.1065
7651.86 93.7048
7652.00 115.180
7652.14 93.0778
7652.28 60.3215
7652.40 41.4663
7652.52 30.1924
7652.64 23.2836
7652.77 18.8676
7653.01 13.8502
7653.25 11.2834
7653.49 9.80156
7653.74 8.88037
7654.22 7.83905
7654.71 7.29692
7655.19 6.97853
7656.16 6.63570
7658.10 6.35414
7660.04 6.23022
7661.98 6.16178
7663.92 6.15603
7664.89 6.22463
7665.86 6.48735
7666.34 6.86481
7666.58 7.22729
7666.83 7.84106
7667.07 8.99441
7667.19 9.97415
7667.31 11.4711
7667.43 13.8952
7667.55 18.1140
7667.67 26.0863
7667.80 42.0861
7667.90 64.5011
7668.00 79.8405
7668.10 65.7177
7668.20 43.6020
7668.33 27.5305
7668.45 19.3289
7668.57 14.8720
7668.69 12.2895
7668.81 10.6536
7668.93 9.57310
7669.17 8.26388
7669.41 7.53287
7669.65 7.08052
7670.13 6.56441
7671.10 6.10197
7672.06 5.87178
7673.99 5.56986
7675.92 5.28164
7676.88 5.11298
7677.84 4.91559
7678.81 4.67978
7679.77 4.39923
7680.74 4.09538
7681.22 3.97724
7681.70 3.97218
7682.18 4.32146
7682.42 4.83612
7682.66 5.86573
7682.91 7.95251
7683.03 9.75246
7683.15 12.3994
7683.27 16.4440
7683.39 22.6611
7683.51 32.5663
7683.63 48.1074
7683.72 65.5030
7683.81 87.4520
7684.00 125.709
7684.09 127.159
7684.19 116.244
7684.37 84.0757
7684.51 65.3731
7684.64 52.0812
7684.78 42.7650
7684.91 36.1609
7685.18 27.6153
7685.45 22.5749
7685.72 19.3180
7685.99 17.0903
7686.53 14.2703
7687.07 12.5903
7687.61 11.4881
7688.68 10.1442
7689.76 9.36074
7690.84 8.85043
7691.92 8.49220
7692.99 8.22716
7695.15 7.86015
7697.31 7.61760
7701.62 7.31400
7705.93 7.12895
7710.24 7.00317
7714.55 6.91980
7716.71 6.92581
7717.78 7.06569
7718.05 7.20237
7718.32 7.52896
7718.46 7.89090
7718.59 8.61228
7718.73 10.3506
7718.79 12.1748
7718.86 15.4144
7718.93 20.5375
7719.00 24.0092
7719.07 20.5471
7719.14 15.4248
7719.20 12.3269
7719.27 10.5231
7719.39 8.74925
7719.52 7.97919
7719.64 7.58612
7719.90 7.21840
7720.15 7.05854
7721.16 6.86543
7723.18 6.78500
7727.22 6.72057
7735.30 6.63279
7743.38 6.56197
7751.46 6.50053
7759.53 6.44629
7767.61 6.40286
7771.65 6.39298
7775.69 6.41599
7777.71 6.47217
7779.73 6.65243
7780.74 6.90510
7781.25 7.15118
7781.75 7.58319
7782.26 8.44130
7782.51 9.22731
7782.76 10.5188
7783.01 12.8723
7783.14 14.8250
7783.27 17.7509
7783.39 22.3789
7783.52 30.1919
7783.64 44.3590
7783.77 71.3996
7783.89 110.543
7784.00 137.054
7784.12 110.939
7784.23 71.8945
7784.31 52.9114
7784.39 40.3081
7784.47 31.7575
7784.55 25.9725
7784.71 18.8804
7784.86 14.9871
7785.02 12.6227
7785.18 11.0974
7785.50 9.32586
7785.82 8.37228
7786.13 7.80451
7786.77 7.18707
7787.40 6.87564
7788.04 6.69574
7789.31 6.50398
7791.85 6.34784
7794.39 6.27893
7799.47 6.20456
7804.55 6.15325
7814.71 6.06354
7819.79 6.01923
7822.33 5.99989
7823.60 6.00259
7824.23 6.04311
7824.55 6.15853
7824.71 6.37279
7824.87 7.14835
7825.00 8.33237
7825.13 7.15254
7825.25 6.48530
7825.37 6.23687
7825.60 6.07247
7826.07 5.99457
7827.02 5.95996
7828.90 5.93350
7832.67 5.89186
7840.20 5.80340
7847.73 5.69858
7855.27 5.56686
7862.80 5.38782
7866.57 5.26761
7870.34 5.11319
7874.10 4.90578
7875.99 4.77469
7877.87 4.62570
7879.75 4.48358
7880.70 4.45089
7881.64 4.51442
7882.58 4.86014
7883.05 5.30060
7883.52 6.15152
7883.99 7.87057
7884.46 11.6375
7884.70 15.1999
7884.93 20.9580
7885.17 30.6186
7885.40 47.0167
7885.70 81.3314
7886.00 111.990
7886.30 100.210
7886.60 70.6767
7886.86 51.5490
7887.12 39.2209
7887.38 31.2318
7887.64 25.8687
7888.15 19.4032
7888.67 15.8010
7889.19 13.5730
7889.71 12.0852
7890.74 10.2550
7891.78 9.18903
7892.82 8.49922
7894.89 7.66269
7896.96 7.17244
7899.03 6.84700
7903.18 6.43064
7907.32 6.16519
7911.47 5.98840
7913.54 5.94626
7915.61 6.00257
7916.65 6.15412
7917.68 6.62468
7918.20 7.24659
7918.46 7.82034
7918.72 8.76885
7918.98 10.4863
7919.11 11.9167
7919.24 14.0329
7919.37 17.3822
7919.50 22.9310
7919.63 32.9089
7919.76 51.3436
7919.88 79.0042
7920.00 97.4877
7920.12 79.2952
7920.24 51.7013
7920.33 38.8031
7920.41 29.9836
7920.57 19.9052
7920.74 14.7934
7920.90 11.9566
7921.06 10.2207
7921.23 9.09921
7921.55 7.77958
7921.88 7.06004
7922.20 6.62532
7922.86 6.14021
7924.16 5.72365
7925.47 5.53095
7928.08 5.31331
7930.70 5.15621
7935.92 4.86847
7941.15 4.56538
7946.37 4.25847
7948.99 4.14784
7951.60 4.16011
7954.21 4.54541
7955.52 5.09243
7956.82 6.17522
7958.13 8.36293
7959.44 13.0292
7960.09 17.2713
7960.74 23.8850
7961.39 34.4149
7962.05 51.2261
7963.02 92.2544
7964.00 131.385
7964.98 120.600
7965.95 86.6836
7966.72 65.7364
7967.49 51.3879
7968.26 41.6367
7969.03 34.8465
7970.57 26.3459
7972.11 21.4310
7973.65 18.3123
7975.18 16.1935
7978.26 13.5396
7981.34 11.9679
7984.41 10.9394
7990.57 9.68303
7996.72 8.94700
8002.87 8.46268
8009.03 8.11820
8015.18 7.85908
8027.48 7.49047
8039.79 7.23500
8064.40 6.88537
8089.01 6.63104
8113.62 6.40211
8125.93 6.27861
8138.24 6.13211
8144.39 6.04180
8150.54 5.93147
8156.69 5.79389
8159.77 5.74290
8160.54 5.76161
8161.31 5.85666
8161.69 6.00054
8162.08 6.37643
8162.27 6.82419
8162.46 7.79157
8162.56 8.74723
8162.65 10.4306
8162.75 13.6751
8162.80 16.4150
8162.85 20.3425
8162.92 29.2592
8163.00 35.2440
8163.08 29.3515
8163.15 20.4526
8163.22 15.2458
8163.29 12.1210
8163.43 9.00345
8163.56 7.63095
8163.70 6.92333
8163.97 6.25480
8164.24 5.95658
8164.79 5.69300
8165.33 5.57041
8166.42 5.43324
8167.51 5.33256
8169.68 5.13247
8171.86 4.88370
8172.95 4.72779
8174.03 4.54300
8175.12 4.32390
8176.21 4.07269
8177.30 3.83322
8177.84 3.77925
8178.39 3.88671
8178.93 4.45135
8179.20 5.15048
8179.47 6.45947
8179.75 8.98595
8179.88 11.0903
8180.02 14.1475
8180.15 18.6829
8180.29 25.5567
8180.43 36.1518
8180.56 52.3352
8180.78 94.6332
8181.00 134.759
8181.11 135.703
8181.22 123.447
8181.44 88.5652
8181.60 68.5908
8181.75 54.4944
8181.91 44.6011
8182.07 37.5358
8182.38 28.4634
8182.70 23.0950
8183.01 19.6431
8183.32 17.2766
8183.95 14.2935
8184.58 12.5191
8185.21 11.3598
8185.84 10.5476
8186.47 9.94927
8187.72 9.12967
8188.98 8.59715
8190.24 8.22333
8191.49 7.94674
8194.00 7.56341
8196.52 7.30892
8199.03 7.12609
8201.54 6.98715
8206.57 6.78638
8211.59 6.64427
8221.65 6.44493
8231.70 6.29884
8241.75 6.17609
8251.80 6.06572
8256.83 6.02670
8259.34 6.06613
8259.97 6.12516
8260.60 6.29120
8260.91 6.50367
8261.22 7.01680
8261.38 7.59200
8261.54 8.77510
8261.62 9.89285
8261.69 11.7312
8261.77 15.0458
8261.85 21.1120
8261.93 30.2797
8262.00 36.3322
8262.07 30.3159
8262.15 21.1562
8262.21 16.0444
8262.27 12.8715
8262.40 9.64246
8262.53 8.19762
8262.65 7.44791
8262.90 6.74063
8263.16 6.43113
8263.66 6.17052
8264.16 6.06436
8265.17 5.97502
8266.17 5.93410
8270.20 5.85523
8278.25 5.74067
8286.30 5.61668
8294.35 5.46724
8302.39 5.27012
8306.42 5.13927
8310.44 4.97003
8314.47 4.73352
8316.48 4.57216
8318.49 4.36388
8320.51 4.08640
8321.51 3.91583
8322.52 3.73163
8323.52 3.58414
8324.03 3.58418
8324.53 3.73986
8325.03 4.30343
8325.28 4.93969
8325.54 6.06593
8325.79 8.14098
8326.04 12.1291
8326.16 15.4819
8326.29 20.3652
8326.42 27.5568
8326.54 38.0138
8326.77 68.2564
8327.00 97.1080
8327.23 89.2306
8327.46 64.3696
8327.70 45.1149
8327.94 33.5284
8328.17 26.4297
8328.41 21.8450
8328.65 18.7115
8328.89 16.4878
8329.37 13.5803
8329.84 11.7941
8330.32 10.6058
8331.27 9.13684
8332.22 8.27097
8333.18 7.70189
8335.08 6.99610
8336.99 6.56739
8338.89 6.27129
8342.70 5.86613
8346.51 5.57409
8350.33 5.32706
8357.95 4.85681
8361.76 4.60141
8365.57 4.31553
8369.38 3.98860
8373.19 3.61969
8377.00 3.25959
8378.91 3.15838
8380.81 3.25683
8382.72 3.92701
8383.67 4.78539
8384.62 6.40748
8385.58 9.55640
8386.05 12.1785
8386.53 15.9838
8387.01 21.6306
8387.48 30.1443
8387.96 43.2051
8388.43 63.2283
8389.22 116.133
8390.00 167.115
8390.78 153.861
8391.57 110.396
8392.16 84.1045
8392.76 65.8285
8393.36 53.2457
8393.96 44.3948
8395.15 33.1937
8396.34 26.6612
8397.54 22.4899
8398.73 19.6451
8401.12 16.0692
8403.51 13.9458
8405.90 12.5551
8408.29 11.5785
8410.68 10.8577
8415.45 9.86669
8420.23 9.21844
8425.01 8.76107
8429.78 8.42056
8439.34 7.94622
8448.89 7.63283
8453.67 7.51698
8458.45 7.43015
8463.22 7.40803
8465.61 7.49351
8466.81 7.63424
8468.00 8.00467
8468.00 10.8104
10000.0 10.4773
12500.0 10.0781
15000.0 9.78883
17000.0 9.60793
20000.0 9.39284
25000.0 9.13081
30000.0 8.94241
35000.0 8.79919
40000.0 8.68581
50000.0 8.51574
60000.0 8.39206
70000.0 8.29609
80000.0 8.21811
99999.9 8.09514
100000 8.08991
150000 8.00464
153097 7.99878
153097 7.99878
176549 7.94360
200000 7.89830
250000 7.76811
284338 7.66717
284338 7.66717
300000 7.61868
350000 7.39967
400000 7.21814
500000 6.93104
520106 6.85993
542593 6.76656
565080 6.67902
587566 6.59674
610053 6.51923
632540 6.44606
655027 6.37683
677513 6.31123
700000 6.24894
721866 6.17821
743731 6.11058
757798 6.06592
771866 6.02261
785933 5.98057
800000 5.93975
819704 5.88014
839409 5.82288
859113 5.76783
878817 5.71485
893489 5.67488
900000 5.65734
915321 5.61537
930643 5.57486
945964 5.53574
961285 5.49793
980643 5.44914
1.00000E+06 5.40259
1.02362E+06 5.34313
1.04724E+06 5.28642
1.07086E+06 5.23228
1.09448E+06 5.18054
1.11810E+06 5.13106
1.14172E+06 5.08370
1.16534E+06 5.03834
1.18896E+06 4.99485
1.21948E+06 4.93707
1.25000E+06 4.88224
1.27969E+06 4.83048
1.30937E+06 4.78099
1.30937E+06 4.78099
1.33320E+06 4.74211
1.35703E+06 4.70461
1.38086E+06 4.66840
1.40469E+06 4.63344
1.42852E+06 4.59965
1.45234E+06 4.56699
1.47617E+06 4.53539
1.50000E+06 4.50482
1.53125E+06 4.46538
1.56250E+06 4.42776
1.59375E+06 4.39186
1.62500E+06 4.35757
1.65625E+06 4.32479
1.68750E+06 4.29345
1.71875E+06 4.26346
1.75000E+06 4.23474
1.78125E+06 4.20668
1.81250E+06 4.17981
1.84375E+06 4.15405
1.87500E+06 4.12936
1.90625E+06 4.10568
1.93750E+06 4.08296
1.96875E+06 4.06114
2.00000E+06 4.04019
2.05619E+06 4.01287
2.11237E+06 3.98698
2.16856E+06 3.96241
2.22475E+06 3.93908
2.28093E+06 3.91690
2.33712E+06 3.89578
2.39330E+06 3.87567
2.44949E+06 3.85649
2.51830E+06 3.83012
2.58712E+06 3.80523
2.65593E+06 3.78168
2.72475E+06 3.75939
2.79356E+06 3.73826
2.86237E+06 3.71822
2.93119E+06 3.69920
3.00000E+06 3.68113
3.11603E+06 3.68011
3.23205E+06 3.67918
3.34808E+06 3.67835
3.46410E+06 3.67761
3.52868E+06 3.67713
3.59326E+06 3.67668
3.65784E+06 3.67626
3.72242E+06 3.67585
3.79182E+06 3.67537
3.86121E+06 3.67492
3.93061E+06 3.67450
4.00000E+06 3.67411
4.09160E+06 3.69054
4.18320E+06 3.70693
4.27480E+06 3.72327
4.36640E+06 3.73955
4.46420E+06 3.75616
4.56200E+06 3.77272
4.66419E+06 3.78947
4.76637E+06 3.80617
4.88319E+06 3.82465
5.00000E+06 3.84304
5.23862E+06 3.90755
5.47723E+06 3.97116
5.60792E+06 4.00462
5.73862E+06 4.03784
5.86931E+06 4.07081
6.00000E+06 4.10354
6.02135E+06 4.10904
6.04270E+06 4.11452
6.06405E+06 4.12000
6.08539E+06 4.12548
6.10674E+06 4.13094
6.12809E+06 4.13639
6.14944E+06 4.14184
6.17079E+06 4.14727
6.19214E+06 4.15270
6.21349E+06 4.15812
6.23483E+06 4.16354
6.25618E+06 4.16894
6.27753E+06 4.17434
6.29888E+06 4.17972
6.32023E+06 4.18510
6.34158E+06 4.19048
6.36292E+06 4.19584
6.38427E+06 4.20120
6.40562E+06 4.20654
6.42697E+06 4.21188
6.44832E+06 4.21722
6.46967E+06 4.22254
6.49102E+06 4.22786
6.51236E+06 4.23317
6.53371E+06 4.23847
6.55506E+06 4.24376
6.57641E+06 4.24905
6.59776E+06 4.25433
6.61911E+06 4.25960
6.64045E+06 4.26486
6.66180E+06 4.27012
6.68315E+06 4.27537
6.76236E+06 4.29452
6.84158E+06 4.31357
6.92079E+06 4.33252
7.00000E+06 4.35137
7.10394E+06 4.36700
7.19878E+06 4.38103
7.29363E+06 4.39498
7.38847E+06 4.40883
7.48331E+06 4.42260
7.61248E+06 4.44092
7.74166E+06 4.45910
7.87083E+06 4.47712
8.00000E+06 4.49499
8.01517E+06 4.49534
8.03033E+06 4.49570
8.04550E+06 4.49605
8.06066E+06 4.49640
8.07583E+06 4.49675
8.09099E+06 4.49710
8.10616E+06 4.49745
8.12132E+06 4.49781
8.13649E+06 4.49816
8.15165E+06 4.49851
8.16682E+06 4.49886
8.18198E+06 4.49921
8.19715E+06 4.49956
8.21231E+06 4.49992
8.22748E+06 4.50027
8.24264E+06 4.50062
8.25781E+06 4.50097
8.27297E+06 4.50132
8.28814E+06 4.50167
8.30330E+06 4.50202
8.31847E+06 4.50238
8.33363E+06 4.50273
8.34880E+06 4.50308
8.36396E+06 4.50343
8.37913E+06 4.50378
8.39429E+06 4.50413
8.40946E+06 4.50448
8.42462E+06 4.50484
8.43979E+06 4.50519
8.45495E+06 4.50554
8.47012E+06 4.50589
8.48528E+06 4.50624
8.50137E+06 4.50659
8.51745E+06 4.50695
8.53354E+06 4.50730
8.54962E+06 4.50765
8.56571E+06 4.50800
8.58179E+06 4.50835
8.59788E+06 4.50871
8.61396E+06 4.50906
8.63005E+06 4.50941
8.64613E+06 4.50976
8.66222E+06 4.51012
8.67830E+06 4.51047
8.69439E+06 4.51082
8.71047E+06 4.51117
8.72656E+06 4.51153
8.74264E+06 4.51188
8.75873E+06 4.51223
8.77481E+06 4.51259
8.79090E+06 4.51294
8.80698E+06 4.51329
8.82307E+06 4.51364
8.83915E+06 4.51400
8.85524E+06 4.51435
8.87132E+06 4.51470
8.88741E+06 4.51506
8.90349E+06 4.51541
8.91958E+06 4.51576
8.93566E+06 4.51611
8.95175E+06 4.51647
8.96783E+06 4.51682
8.98392E+06 4.51718
9.00000E+06 4.51753
9.07808E+06 4.51119
9.15615E+06 4.50492
9.23882E+06 4.49821
9.32149E+06 4.49158
9.40416E+06 4.48502
9.48683E+06 4.47854
9.55098E+06 4.47357
9.61512E+06 4.46865
9.67927E+06 4.46380
9.74342E+06 4.45901
9.80756E+06 4.45430
9.87171E+06 4.44968
