W-186(n,g) ENDF/B-VII.1
3651.75 0.135261
3651.99 0.0794812
3652.96 0.0236334
3654.89 0.00922927
3658.76 0.00567828
3666.49 0.00511656
3681.96 0.00648629
3689.69 0.00841785
3693.55 0.0102302
3697.42 0.0134002
3701.29 0.0199311
3703.22 0.0263060
3705.15 0.0378036
3706.12 0.0474416
3707.08 0.0621034
3708.05 0.0861124
3709.02 0.129479
3709.50 0.165817
3709.98 0.220807
3710.47 0.310021
3710.95 0.469122
3711.43 0.796873
3711.68 1.10927
3711.92 1.64750
3712.04 2.07919
3712.16 2.70534
3712.28 3.66166
3712.40 5.20794
3712.46 6.39354
3712.52 7.99470
3712.58 10.3092
3712.64 13.6825
3712.70 19.0308
3712.76 27.7329
3712.79 34.2504
3712.82 42.9975
3712.85 54.8248
3712.88 70.8167
3712.94 113.844
3713.00 143.002
3713.06 115.582
3713.12 72.1747
3713.16 50.5696
3713.20 36.3919
3713.24 26.8539
3713.29 20.5762
3713.37 12.9672
3713.46 8.84779
3713.54 6.39784
3713.63 4.83224
3713.80 3.03559
3713.97 2.07577
3714.14 1.50815
3714.31 1.14532
3714.47 0.900800
3714.81 0.598559
3715.15 0.427684
3715.49 0.321531
3715.83 0.251140
3716.51 0.166515
3717.19 0.119749
3717.87 0.0912432
3718.55 0.0727563
3719.90 0.0515098
3721.26 0.0421187
3722.62 0.0487252
3723.30 0.0988080
3723.64 0.289863
3723.72 0.472027
3723.81 0.936592
3723.85 1.50773
3723.89 2.78398
3723.91 4.12502
3723.93 6.67631
3723.95 12.2490
3723.96 17.9166
3723.97 26.2399
3723.99 41.8623
3724.00 52.3676
3724.01 41.8622
3724.03 26.2398
3724.04 14.4808
3724.06 8.50598
3724.08 5.48806
3724.09 3.88104
3724.13 2.18694
3724.16 1.39948
3724.23 0.711949
3724.29 0.437787
3724.56 0.138160
3725.09 0.0532282
3726.15 0.0293274
3728.27 0.0215483
3732.51 0.0190070
3736.76 0.0201031
3741.00 0.0235297
3745.24 0.0299600
3749.49 0.0417567
3753.73 0.0660696
3755.85 0.0925913
3756.91 0.130243
3757.44 0.226001
3757.71 0.539673
3757.78 0.829081
3757.84 1.52823
3757.87 2.33137
3757.91 4.04792
3757.92 5.79738
3757.94 8.68489
3757.96 14.6146
3757.97 19.3606
3757.97 27.0421
3757.99 43.2656
3758.00 53.9723
3758.01 43.2660
3758.03 27.0432
3758.04 18.6711
3758.05 13.2327
3758.07 7.40171
3758.09 4.66153
3758.11 3.19873
3758.15 1.78922
3758.19 1.17342
3758.27 0.641679
3758.34 0.434346
3758.66 0.217272
3759.30 0.172815
3759.93 0.181945
3760.57 0.203671
3761.21 0.234187
3761.84 0.274496
3762.48 0.327670
3762.80 0.360622
3763.11 0.398873
3763.43 0.443873
3763.75 0.497091
3764.39 0.637212
3765.02 0.846301
3765.34 0.991467
3765.66 1.17695
3765.98 1.41875
3766.29 1.74135
3766.61 2.18349
3766.93 2.80860
3767.25 3.72411
3767.57 5.11670
3767.88 7.30791
3768.20 10.7686
3768.60 17.2468
3769.00 21.6831
3769.40 17.4561
3769.80 10.9313
3770.19 6.78043
3770.59 4.43141
3770.98 3.06778
3771.37 2.23213
3771.76 1.68831
3772.16 1.31837
3772.94 0.865339
3773.73 0.610017
3774.51 0.453091
3776.08 0.278455
3777.66 0.188922
3779.23 0.137100
3780.80 0.104485
3782.37 0.0826755
3785.51 0.0562641
3788.65 0.0415840
3794.93 0.0269357
3801.22 0.0205127
3807.50 0.0176180
3820.07 0.0171844
3832.63 0.0229251
3838.92 0.0297954
3845.20 0.0426151
3848.34 0.0533313
3851.48 0.0693968
3854.62 0.0949532
3856.19 0.113764
3856.98 0.125422
3857.37 0.131967
3857.76 0.139034
3858.55 0.155078
3859.34 0.174113
3860.12 0.196988
3860.91 0.224721
3861.69 0.258869
3862.48 0.301433
3863.26 0.355452
3864.05 0.425361
3864.83 0.518058
3865.62 0.643993
3866.40 0.821080
3867.19 1.07905
3867.98 1.47314
3868.76 2.10515
3869.55 3.17277
3870.33 5.01394
3871.17 8.00881
3872.00 9.96103
3872.84 7.93216
3873.67 4.95321
3874.37 3.28336
3875.08 2.25890
3875.78 1.62286
3876.48 1.21216
3877.89 0.741917
3879.29 0.497607
3880.70 0.355917
3882.11 0.266977
3884.92 0.166238
3887.73 0.113648
3890.54 0.0828683
3893.35 0.0633384
3896.16 0.0501948
3901.78 0.0342010
3907.41 0.0252925
3913.03 0.0199340
3918.65 0.0166077
3929.90 0.0136683
3935.52 0.0138170
3941.14 0.0155835
3946.77 0.0208061
3949.58 0.0264623
3952.39 0.0370256
3953.79 0.0459813
3955.20 0.0596387
3956.61 0.0818798
3958.01 0.121575
3958.71 0.154291
3959.42 0.203109
3960.12 0.280560
3960.47 0.337445
3960.82 0.413908
3961.17 0.520372
3961.35 0.589827
3961.52 0.673701
3961.70 0.777498
3961.88 0.907221
3962.05 1.07216
3962.23 1.28469
3962.40 1.56820
3962.58 1.95497
3962.76 2.50008
3962.93 3.29328
3963.11 4.51578
3963.28 6.47868
3963.46 9.83928
3963.63 15.6462
3963.82 24.9496
3964.00 30.7832
3964.18 24.3122
3964.37 15.1476
3964.50 10.7364
3964.63 7.81655
3964.75 5.86285
3964.88 4.52433
3965.14 2.89067
3965.39 1.99366
3965.65 1.45128
3965.91 1.10291
3966.42 0.697469
3966.93 0.480079
3967.44 0.350918
3968.47 0.211401
3969.49 0.141808
3970.52 0.102187
3971.54 0.0775074
3972.57 0.0610994
3974.62 0.0413057
3976.67 0.0302728
3980.77 0.0190079
3984.87 0.0136346
3988.97 0.0106432
3997.17 0.00758392
4005.37 0.00614228
4013.57 0.00541727
4021.77 0.00533414
4025.87 0.00660235
4027.92 0.0120463
4028.95 0.0333089
4029.46 0.113526
4029.72 0.396956
4029.78 0.655813
4029.85 1.28548
4029.88 2.00405
4029.91 3.52390
4029.94 7.53758
4029.96 12.3087
4029.97 21.7685
4029.99 35.3593
4030.00 43.5687
4030.01 34.3248
4030.03 21.7676
4030.04 13.6244
4030.05 8.96866
4030.08 4.65893
4030.10 2.75108
4030.13 1.83002
4030.18 0.961701
4030.23 0.595865
4030.43 0.173119
4030.84 0.0497684
4031.65 0.0163178
4033.27 0.00762089
4036.51 0.00543270
4043.00 0.00515098
4049.49 0.00661181
4052.73 0.0125085
4054.35 0.0354902
4055.17 0.124137
4055.37 0.212997
4055.57 0.453766
4055.67 0.774576
4055.77 1.60198
4055.82 2.64086
4055.87 5.05345
4055.90 7.84612
4055.93 13.3370
4055.94 18.6528
4055.95 26.6785
4055.96 41.8244
4055.98 66.7589
4055.99 108.631
4056.00 133.747
4056.01 105.203
4056.03 66.7598
4056.04 43.4161
4056.05 29.4200
4056.06 20.8983
4056.07 15.8809
4056.09 9.55437
4056.11 6.44026
4056.15 3.42732
4056.20 2.11733
4056.28 1.03690
4056.37 0.617131
4056.54 0.290960
4056.71 0.169894
4057.39 0.0477297
4058.76 0.0158551
4061.50 0.00784026
4066.97 0.00620638
4072.45 0.00651685
4077.92 0.00759041
4083.40 0.00996596
4086.13 0.0122859
4088.87 0.0164420
4091.61 0.0251608
4092.98 0.0337334
4094.34 0.0491775
4095.03 0.0620853
4095.71 0.0816016
4096.40 0.113219
4097.08 0.169506
4097.76 0.284821
4098.11 0.394274
4098.28 0.474781
4098.45 0.583043
4098.62 0.733373
4098.79 0.950574
4098.88 1.09822
4098.96 1.28060
4099.05 1.51528
4099.13 1.81616
4099.22 2.22051
4099.30 2.76609
4099.39 3.54514
4099.47 4.67531
4099.56 6.43574
4099.65 9.26465
4099.73 14.1933
4099.82 22.8182
4099.90 36.6317
4099.99 46.2183
4100.08 37.2575
4100.16 23.3054
4100.25 14.0931
4100.34 9.08186
4100.43 6.22672
4100.52 4.49637
4100.61 3.38416
4100.70 2.63264
4100.88 1.71768
4101.06 1.20399
4101.23 0.891397
4101.59 0.545054
4101.95 0.367671
4102.30 0.265516
4102.66 0.201101
4103.02 0.158128
4103.73 0.105948
4104.44 0.0767625
4105.16 0.0588312
4105.87 0.0470656
4107.29 0.0330894
4108.72 0.0255076
4111.57 0.0182031
4114.42 0.0153208
4117.27 0.0147408
4120.12 0.0186914
4121.55 0.0361231
4122.26 0.103083
4122.62 0.347978
4122.71 0.579769
4122.80 1.16905
4122.84 1.89095
4122.88 3.50118
4122.91 5.29313
4122.93 8.60650
4122.95 15.9017
4122.96 22.9645
4122.97 34.8971
4122.99 56.2965
4123.00 69.7137
4123.01 56.2966
4123.03 34.8973
4123.04 23.7931
4123.05 16.9474
4123.07 9.27863
4123.09 5.73871
4123.11 3.93771
4123.15 2.14192
4123.19 1.34152
4123.27 0.664863
4123.36 0.400568
4123.52 0.194425
4123.69 0.117720
4124.35 0.0402746
4125.66 0.0201951
4128.30 0.0157487
4133.57 0.0170244
4138.85 0.0213941
4144.12 0.0297626
4149.40 0.0472940
4152.03 0.0642128
4154.67 0.0940119
4155.99 0.118311
4156.65 0.134409
4157.31 0.154239
4157.97 0.179095
4158.63 0.210727
4159.29 0.251902
4159.62 0.277355
4159.94 0.306875
4160.27 0.341594
4160.60 0.382674
4160.93 0.431758
4161.26 0.490851
4161.92 0.652861
4162.25 0.765977
4162.58 0.910593
4162.91 1.10055
4163.24 1.35466
4163.57 1.70656
4163.90 2.20724
4164.23 2.95200
4164.56 4.10039
4164.89 5.95409
4165.22 8.96758
4165.61 14.3978
4166.00 18.2308
4166.39 14.7808
4166.78 9.27806
4167.08 6.37507
4167.38 4.51286
4167.68 3.30760
4167.98 2.50958
4168.57 1.56813
4169.17 1.06646
4169.77 0.770379
4170.36 0.582509
4171.56 0.367730
4172.75 0.254658
4173.94 0.188296
4176.33 0.117943
4178.72 0.0839208
4181.10 0.0655023
4185.88 0.0490963
4190.65 0.0455810
4195.42 0.0503690
4200.20 0.0662218
4202.59 0.0873220
4203.78 0.129791
4204.38 0.264065
4204.52 0.391888
4204.67 0.728536
4204.75 1.15958
4204.82 2.20621
4204.86 3.45889
4204.90 6.11310
4204.92 8.83781
4204.93 13.4222
4204.95 22.9509
4204.96 30.7632
4204.97 43.2814
4204.99 69.4168
4205.00 86.5246
4205.01 69.4172
4205.03 43.2822
4205.04 25.2375
4205.06 16.1515
4205.07 11.0429
4205.09 7.97175
4205.12 4.61343
4205.15 3.04275
4205.21 1.61131
4205.27 1.02177
4205.39 0.540484
4205.51 0.358614
4205.76 0.221814
4206.00 0.173532
4206.97 0.135011
4208.92 0.155674
4209.89 0.177448
4210.86 0.206299
4211.35 0.223973
4211.83 0.244304
4212.32 0.267792
4212.80 0.295076
4213.29 0.326976
4213.78 0.364554
4214.26 0.409195
4214.75 0.462737
4215.23 0.527651
4215.72 0.607311
4216.21 0.706420
4216.69 0.831659
4217.18 0.992736
4217.66 1.20411
4218.15 1.48787
4218.64 1.87865
4219.12 2.43187
4219.61 3.23703
4220.09 4.43378
4220.58 6.20657
4221.29 9.88198
4222.00 12.2030
4222.71 9.66955
4223.42 6.03902
4224.07 3.87388
4224.72 2.60119
4225.37 1.83567
4226.02 1.35416
4227.32 0.815397
4228.62 0.541703
4229.91 0.385165
4231.21 0.287882
4233.81 0.178531
4236.41 0.121889
4239.00 0.0888626
4241.60 0.0679579
4244.20 0.0539082
4249.39 0.0368379
4254.59 0.0274002
4259.78 0.0222653
4262.38 0.0227737
4263.68 0.0317881
4264.32 0.0689523
4264.65 0.205567
4264.81 0.655959
4264.89 1.89677
4264.93 4.49151
4264.95 7.98994
4264.97 16.4541
4264.99 26.5633
4265.00 32.9118
4265.01 26.5627
4265.03 16.4536
4265.04 9.11273
4265.06 5.41489
4265.09 2.45350
4265.16 0.880165
4265.30 0.277317
4265.57 0.0888851
4266.11 0.0359808
4267.20 0.0215318
4269.37 0.0171134
4273.72 0.0151629
4282.42 0.0159850
4286.76 0.0199697
4288.94 0.0244499
4291.11 0.0329463
4293.29 0.0513981
4294.37 0.0697642
4295.46 0.102936
4296.00 0.130637
4296.55 0.172375
4297.09 0.239770
4297.63 0.358481
4298.18 0.598511
4298.45 0.822642
4298.72 1.20024
4298.86 1.49612
4298.99 1.91586
4299.13 2.53825
4299.20 2.96795
4299.26 3.50532
4299.33 4.21077
4299.40 5.14499
4299.47 6.41347
4299.53 8.18540
4299.60 10.7398
4299.67 14.5443
4299.74 20.3639
4299.81 29.1088
4299.90 46.5953
4299.99 57.5111
4300.08 45.3580
4300.18 28.2994
4300.25 19.3212
4300.32 13.6760
4300.39 10.0384
4300.46 7.61968
4300.60 4.76568
4300.74 3.23794
4300.89 2.33056
4301.03 1.75814
4301.31 1.10086
4301.60 0.752509
4301.88 0.547648
4302.17 0.416765
4302.45 0.328148
4303.02 0.219219
4303.59 0.157514
4304.16 0.119219
4304.73 0.0938687
4305.86 0.0633406
4307.00 0.0463986
4309.28 0.0291881
4311.55 0.0210540
4313.83 0.0165731
4318.38 0.0120773
4322.93 0.0100301
4327.48 0.00901267
4336.57 0.00843587
4345.67 0.00909660
4354.77 0.0111751
4363.87 0.0161821
4368.42 0.0219709
4370.70 0.0302995
4371.84 0.0518853
4372.40 0.127031
4372.69 0.391271
4372.76 0.634242
4372.83 1.23118
4372.87 1.93468
4372.90 3.40600
4372.94 7.56405
4372.96 12.8069
4372.97 23.2662
4372.99 37.0179
4373.00 46.4402
4373.01 37.0166
4373.03 23.2654
4373.04 16.1610
4373.05 11.6467
4373.07 6.48497
4373.09 4.05429
4373.11 2.80298
4373.15 1.54336
4373.19 0.977326
4373.27 0.499463
4373.36 0.308899
4373.68 0.105827
4374.34 0.0512017
4375.65 0.0403304
4378.28 0.0473685
4380.90 0.0640833
4383.53 0.0944514
4384.84 0.119241
4385.50 0.135616
4386.15 0.155722
4386.81 0.180770
4387.14 0.195667
4387.46 0.212511
4388.12 0.253532
4388.45 0.278686
4388.78 0.307798
4389.10 0.341848
4389.43 0.381747
4389.76 0.429044
4390.09 0.485662
4390.74 0.638097
4391.07 0.742305
4391.40 0.873710
4391.73 1.04232
4392.06 1.26300
4392.38 1.55831
4392.71 1.96347
4393.04 2.53449
4393.37 3.36108
4393.70 4.58222
4394.02 6.38092
4394.51 10.1911
4395.00 12.6640
4395.49 10.0750
4395.98 6.28968
4396.45 3.91439
4396.93 2.56924
4397.41 1.78339
4397.88 1.30010
4398.36 0.984936
4398.84 0.770469
4399.79 0.506556
4400.74 0.357641
4401.69 0.265831
4403.60 0.163589
4405.51 0.111034
4407.41 0.0805688
4409.32 0.0613676
4411.22 0.0485078
4415.03 0.0328974
4418.85 0.0241819
4426.47 0.0154193
4434.09 0.0115919
4441.71 0.0103170
4445.53 0.0108903
4449.34 0.0139652
4453.15 0.0327147
4454.10 0.0522200
4455.06 0.107209
4455.53 0.182819
4456.01 0.391694
4456.25 0.672130
4456.37 0.943742
4456.48 1.42282
4456.60 2.38920
4456.66 3.30035
4456.72 4.81569
4456.78 7.73020
4456.81 10.2780
4456.84 14.1260
4456.87 20.8215
4456.90 33.3326
4456.92 43.9268
4456.93 59.8260
4456.95 84.3805
4456.96 120.215
4456.98 191.663
4457.00 240.225
4457.02 191.668
4457.04 120.219
4457.06 80.4461
4457.07 56.0863
4457.09 40.6871
4457.10 30.6047
4457.14 18.8989
4457.17 12.7324
4457.20 9.04113
4457.23 6.79536
4457.30 4.23084
4457.36 2.86659
4457.43 2.07875
4457.55 1.23631
4457.68 0.817182
4457.81 0.580743
4458.07 0.338318
4458.58 0.157932
4459.10 0.0929822
4460.13 0.0455945
4461.16 0.0287441
4465.27 0.0123041
4473.51 0.00846850
4481.74 0.00888234
4485.85 0.0112783
4487.91 0.0194279
4488.94 0.0499730
4489.46 0.163842
4489.59 0.274432
4489.71 0.560876
4489.78 0.924987
4489.84 1.78792
4489.87 2.75463
4489.91 4.75097
4489.94 9.79847
4489.95 15.5101
4489.97 27.1342
4489.99 42.8871
4490.00 54.2939
4490.02 42.8852
4490.03 27.1328
4490.04 17.6001
4490.05 12.2130
4490.08 6.63398
4490.10 4.01703
4490.13 2.71377
4490.18 1.45197
4490.22 0.909092
4490.32 0.448526
4490.42 0.269598
4490.81 0.0796614
4491.59 0.0278429
4493.14 0.0146106
4496.26 0.0120241
4502.48 0.0137496
4508.71 0.0179972
4514.94 0.0260108
4518.05 0.0327399
4521.17 0.0428992
4524.28 0.0592494
4527.39 0.0879800
4528.95 0.111292
4529.73 0.126695
4530.51 0.145575
4531.29 0.169121
4532.06 0.198913
4532.84 0.237409
4533.23 0.261012
4533.62 0.288327
4534.01 0.320256
4534.40 0.357684
4534.79 0.402052
4535.18 0.455160
4535.96 0.598366
4536.34 0.696166
4536.73 0.819497
4537.12 0.978226
4537.51 1.18553
4537.90 1.46302
4538.29 1.84384
4538.68 2.38079
4539.07 3.15853
4539.46 4.30849
4539.85 6.00443
4540.42 9.59281
4541.00 11.9439
4541.58 9.52352
4542.15 5.94972
4542.61 4.05755
4543.06 2.85664
4543.51 2.08629
4543.96 1.57826
4544.86 0.982033
4545.76 0.665371
4546.66 0.478980
4547.56 0.360938
4549.36 0.225849
4551.16 0.154755
4552.96 0.112925
4554.76 0.0863224
4556.56 0.0684221
4560.17 0.0468359
4563.77 0.0356913
4565.57 0.0331560
4567.37 0.0345143
4569.17 0.0566190
4570.07 0.151031
4570.30 0.246162
4570.52 0.505596
4570.64 0.849339
4570.75 1.73335
4570.80 2.85091
4570.86 5.46280
4570.89 8.34387
4570.92 14.1709
4570.93 19.5397
4570.94 28.3271
4570.96 43.5796
4570.97 70.8358
4570.99 113.406
4571.00 141.821
4571.01 113.409
4571.03 70.8383
4571.04 51.5797
4571.05 39.5311
4571.06 23.9958
4571.08 15.8133
4571.10 11.3303
4571.13 6.48219
4571.16 4.17465
4571.23 2.14135
4571.29 1.30134
4571.43 0.629490
4571.56 0.376144
4571.82 0.184137
4572.09 0.114145
4573.15 0.0435486
4575.26 0.0242238
4577.38 0.0200178
4579.50 0.0186095
4583.74 0.0216699
4585.85 0.0382174
4586.91 0.100534
4587.18 0.162740
4587.44 0.332040
4587.58 0.558358
4587.71 1.14910
4587.77 1.89041
4587.84 3.68289
4587.87 5.71386
4587.91 9.96957
4587.92 14.2065
4587.94 21.0155
4587.96 34.4238
4587.97 59.5155
4587.99 96.1450
4588.00 119.020
4588.01 96.1398
4588.03 59.5116
4588.04 40.4549
4588.05 27.7999
4588.06 19.9392
4588.08 15.2160
4588.10 9.41709
4588.12 6.35603
4588.17 3.43216
4588.21 2.14063
4588.31 1.06342
4588.40 0.637861
4588.58 0.309167
4588.77 0.187053
4589.50 0.0646217
4590.97 0.0361080
4592.45 0.0366739
4593.92 0.0469954
4594.65 0.0569885
4595.39 0.0727060
4596.13 0.0986907
4596.86 0.145481
4597.23 0.184167
4597.60 0.242022
4597.97 0.334021
4598.33 0.493157
4598.52 0.620204
4598.70 0.804163
4598.89 1.08444
4598.98 1.28291
4599.07 1.54090
4599.16 1.88435
4599.25 2.35461
4599.35 3.02055
4599.44 4.00247
4599.53 5.52225
4599.62 8.01121
4599.67 9.86267
4599.71 12.3310
4599.76 15.6398
4599.81 20.0301
4599.90 32.0561
4599.99 39.4921
4600.08 31.0757
4600.18 19.3729
4600.27 11.6065
4600.37 7.44169
4600.47 5.06987
4600.57 3.65717
4600.66 2.74363
4600.76 2.13461
4600.95 1.39351
4601.15 0.977641
4601.34 0.724399
4601.73 0.443210
4602.12 0.299324
4602.51 0.216442
4602.90 0.164281
4603.29 0.129344
4604.07 0.0868653
4604.85 0.0630509
4605.63 0.0483262
4606.40 0.0386010
4607.96 0.0269050
4609.52 0.0203821
4612.63 0.0136774
4615.74 0.0104196
4618.86 0.00856027
4625.09 0.00658033
4637.54 0.00501377
4649.99 0.00450981
4662.45 0.00454290
4674.90 0.00528964
4681.13 0.00638132
4684.25 0.00744340
4687.36 0.00933732
4690.47 0.0132898
4692.03 0.0171590
4693.59 0.0241109
4695.14 0.0386733
4695.92 0.0528898
4696.70 0.0781951
4697.48 0.130284
4697.87 0.179898
4698.26 0.265939
4698.35 0.297652
4698.45 0.335073
4698.65 0.435028
4698.84 0.588942
4698.94 0.697967
4699.03 0.840262
4699.13 1.03294
4699.23 1.29625
4699.33 1.67245
4699.42 2.23390
4699.52 3.12915
4699.62 4.62040
4699.67 5.77059
4699.72 7.30557
4699.76 9.46151
4699.81 12.3455
4699.90 19.7635
4699.99 24.8799
4700.08 20.0824
4700.17 12.5954
4700.23 9.03997
4700.29 6.65951
4700.35 5.01658
4700.41 3.89878
4700.53 2.51151
4700.64 1.73950
4700.76 1.27194
4700.88 0.969403
4701.12 0.617844
4701.36 0.428804
4701.60 0.316878
4702.07 0.199150
4702.55 0.147553
4703.02 0.139410
4703.26 0.163623
4703.50 0.252296
4703.62 0.378183
4703.73 0.713429
4703.79 1.13867
4703.85 2.13911
4703.88 3.27436
4703.91 5.50686
4703.94 11.2110
4703.96 17.5411
4703.97 28.5423
4703.99 45.9675
4704.00 56.9302
4704.01 45.9655
4704.03 28.5399
4704.04 19.3371
4704.05 13.2969
4704.08 7.29463
4704.10 4.44673
4704.12 3.02373
4704.17 1.63901
4704.22 1.03245
4704.31 0.528933
4704.40 0.331506
4704.78 0.116445
4705.53 0.0507871
4706.28 0.0340520
4707.03 0.0261567
4708.52 0.0183197
4710.02 0.0144295
4713.02 0.0107469
4716.01 0.00917726
4722.01 0.00817473
4728.00 0.00829380
4739.99 0.0103165
4745.98 0.0131363
4748.97 0.0190735
4750.47 0.0388643
4751.22 0.112494
4751.60 0.380583
4751.69 0.634629
4751.78 1.26916
4751.83 2.03595
4751.88 3.77518
4751.90 5.65091
4751.92 9.05796
4751.95 16.3248
4751.96 23.4985
4751.97 34.1233
4751.99 54.3364
4752.00 68.1634
4752.02 54.3327
4752.03 34.1205
4752.04 22.7606
4752.05 15.8645
4752.08 8.65787
4752.10 5.25453
4752.13 3.55414
4752.18 1.90434
4752.23 1.18319
4752.32 0.586365
4752.42 0.353680
4752.81 0.105786
4753.59 0.0382929
4755.15 0.0213463
4758.27 0.0186698
4764.51 0.0226539
4770.75 0.0306500
4776.99 0.0448293
4778.55 0.0500242
4780.11 0.0562138
4781.67 0.0636647
4783.23 0.0727395
4784.01 0.0780357
4784.79 0.0839405
4785.57 0.0905496
4786.35 0.0979784
4787.91 0.115885
4789.47 0.139199
4791.03 0.170296
4792.59 0.212977
4794.15 0.273601
4795.71 0.363355
4797.27 0.503048
4798.83 0.733631
4799.61 0.906454
4800.39 1.13840
4801.17 1.45172
4801.95 1.87097
4803.48 2.98814
4805.00 3.70445
4806.53 2.93708
4808.05 1.83074
4809.17 1.27814
4810.28 0.917085
4811.40 0.680018
4812.51 0.520433
4814.74 0.330706
4815.86 0.277705
4816.42 0.276956
4816.70 0.349347
4816.84 0.611730
4816.91 1.32639
4816.94 2.72229
4816.96 4.45839
4816.97 8.21422
4817.00 16.1762
4817.03 8.21231
4817.05 4.17864
4817.06 2.45807
4817.10 1.18265
4817.18 0.547165
4817.33 0.310094
4817.63 0.229820
4818.24 0.193017
4819.46 0.159335
4821.90 0.117516
4826.77 0.0720067
4831.64 0.0487425
4836.51 0.0352871
4841.38 0.0268242
4846.25 0.0211710
4856.00 0.0143606
4865.74 0.0106604
4875.48 0.00869316
4880.35 0.00836885
4885.22 0.00912962
4887.66 0.0108381
4890.09 0.0162438
4892.53 0.0461359
4893.14 0.0767907
4893.75 0.162547
4894.05 0.279545
4894.36 0.598189
4894.51 1.01869
4894.66 2.11503
4894.74 3.47964
4894.77 4.71556
4894.81 6.73969
4894.85 10.3794
4894.87 13.3856
4894.89 17.8596
4894.91 24.8751
4894.93 36.5838
4894.95 57.4889
4894.96 97.6832
4894.98 155.287
4895.00 195.103
4895.02 155.287
4895.04 97.6835
4895.05 62.1401
4895.07 41.8775
4895.09 29.0475
4895.10 21.5088
4895.13 12.8324
4895.17 8.55972
4895.20 6.03836
4895.23 4.48077
4895.30 2.76092
4895.36 1.85871
4895.43 1.34214
4895.56 0.794121
4895.82 0.371477
4896.08 0.216240
4896.60 0.101229
4897.13 0.0598904
4899.22 0.0191175
4903.40 0.00849980
4907.58 0.00636122
4911.77 0.00552791
4920.13 0.00488203
4928.50 0.00478420
4936.86 0.00513987
4945.23 0.00631326
4949.41 0.00763604
4953.59 0.0104183
4955.69 0.0134072
4957.78 0.0203400
4959.87 0.0514933
4960.39 0.0816841
4960.91 0.164389
4961.18 0.275602
4961.44 0.573256
4961.57 0.960468
4961.70 1.93318
4961.76 3.12207
4961.83 5.78701
4961.86 8.63735
4961.89 13.8799
4961.91 18.7043
4961.93 25.6896
4961.94 36.6891
4961.96 55.4129
4961.98 88.7682
4962.00 110.863
4962.02 88.7561
4962.04 55.4037
4962.06 38.4571
4962.07 27.9764
4962.08 20.5685
4962.10 15.8971
4962.13 10.0543
4962.16 6.96182
4962.21 3.80584
4962.27 2.40545
4962.39 1.20431
4962.50 0.723850
4962.73 0.349753
4962.96 0.209965
4963.42 0.106332
4963.88 0.0696108
4965.72 0.0379455
4967.56 0.0404646
4969.40 0.0554086
4970.32 0.0693363
4971.24 0.0909605
4972.16 0.126475
4973.07 0.189974
4973.53 0.242321
4973.99 0.320380
4974.45 0.444077
4974.91 0.656435
4975.14 0.825451
4975.37 1.06909
4975.60 1.43809
4975.72 1.69793
4975.83 2.03073
4975.95 2.47440
4976.06 3.07720
4976.18 3.92242
4976.29 5.15266
4976.41 7.02387
4976.52 10.0155
4976.64 15.0364
4976.75 23.5148
4976.88 37.5644
4977.00 46.3360
4977.13 36.5924
4977.25 22.8477
4977.34 16.0875
4977.43 11.6200
4977.52 8.66081
4977.61 6.65033
4977.78 4.22524
4977.96 2.90470
4978.14 2.10821
4978.32 1.59674
4978.67 1.00565
4979.03 0.689588
4979.38 0.502426
4979.74 0.382076
4980.09 0.300609
4980.80 0.200163
4981.52 0.143067
4982.23 0.107549
4982.94 0.0839649
4984.36 0.0555753
4985.78 0.0397868
4987.20 0.0301086
4988.63 0.0237489
4991.47 0.0161722
4994.31 0.0120009
5000.00 0.00780541
5006.24 0.00572054
5012.48 0.00465462
5024.95 0.00371934
5037.42 0.00346951
5049.90 0.00361145
5062.37 0.00419719
5074.85 0.00578966
5081.09 0.00776091
5084.20 0.00960955
5087.32 0.0128524
5090.44 0.0195490
5092.00 0.0260735
5093.56 0.0377851
5094.34 0.0475430
5095.12 0.0623036
5095.90 0.0862117
5096.68 0.128720
5097.46 0.216000
5097.85 0.298991
5098.24 0.441940
5098.43 0.556225
5098.63 0.721678
5098.82 0.973765
5098.92 1.15334
5099.02 1.38445
5099.12 1.69549
5099.21 2.11734
5099.31 2.72178
5099.41 3.60580
5099.51 4.99406
5099.60 7.26158
5099.70 11.2546
5099.75 14.4276
5099.80 18.7192
5099.88 30.3792
5099.92 40.9543
5099.94 50.3232
5099.96 68.7307
5099.99 104.947
5100.02 68.9118
5100.04 50.6085
5100.06 41.3088
5100.10 30.7844
5100.18 19.0312
5100.24 13.9911
5100.30 10.5800
5100.41 6.48568
5100.52 4.30831
5100.63 3.04590
5100.75 2.25300
5100.86 1.73423
5101.08 1.11566
5101.31 0.775531
5101.53 0.570972
5101.98 0.347051
5102.43 0.233699
5102.88 0.168848
5103.33 0.128190
5103.77 0.101161
5104.67 0.0684858
5105.57 0.0503518
5107.36 0.0320801
5109.16 0.0236730
5110.95 0.0192847
5114.54 0.0155133
5118.13 0.0146540
5121.72 0.0152655
5128.90 0.0199354
5132.49 0.0245089
5136.07 0.0316507
5139.66 0.0433095
5143.25 0.0639148
5145.05 0.0806465
5146.84 0.105216
5147.74 0.122076
5148.64 0.143386
5149.53 0.170880
5149.98 0.187734
5150.43 0.207173
5150.88 0.229855
5151.33 0.256473
5151.78 0.287980
5152.23 0.325540
5152.67 0.370993
5153.12 0.426402
5153.57 0.495155
