Sr-87(n,tot) ENDF/B-VII.1
7078.50 6.18835
7087.59 6.04419
7096.69 5.87754
7101.24 5.77300
7105.79 5.63167
7108.06 5.52838
7110.33 5.36883
7111.47 5.24193
7112.61 5.04667
7113.18 4.90952
7113.75 4.77358
7114.03 4.78749
7114.31 5.15105
7114.46 5.82346
7114.60 7.65281
7114.67 9.70720
7114.74 13.6298
7114.81 21.7620
7114.85 29.1001
7114.88 39.9841
7114.94 67.9430
7115.00 92.5335
7115.06 82.5328
7115.12 58.2487
7115.19 38.7672
7115.26 27.9282
7115.33 21.7203
7115.39 17.9000
7115.53 13.6466
7115.67 11.4346
7115.81 10.1194
7115.95 9.26208
7116.22 8.22871
7116.50 7.63698
7116.77 7.25701
7117.33 6.80048
7117.88 6.53492
7118.43 6.36039
7119.53 6.14149
7120.64 6.00508
7121.74 5.90821
7123.95 5.77079
7128.36 5.58262
7132.77 5.42965
7141.60 5.12994
7150.42 4.78477
7154.84 4.58372
7159.25 4.36162
7163.66 4.12591
7168.08 3.91275
7172.49 3.86514
7174.70 4.04998
7176.90 4.61104
7179.11 6.07283
7180.21 7.53369
7181.32 9.96140
7182.42 14.1472
7183.52 21.6961
7184.63 36.0501
7185.73 64.1878
7186.87 115.789
7188.00 164.388
7189.14 149.874
7190.27 106.804
7191.10 81.8901
7191.94 64.4084
7192.77 52.2673
7193.60 43.6698
7195.27 32.7239
7196.94 26.3082
7198.60 22.2046
7200.27 19.4040
7203.60 15.8856
7206.93 13.7997
7210.27 12.4351
7216.93 10.7719
7223.60 9.79991
7230.26 9.16148
7236.93 8.70731
7243.59 8.36482
7256.92 7.87266
7270.25 7.51827
7283.59 7.20843
7286.92 7.11811
7290.25 6.99846
7291.92 6.90921
7293.58 6.76497
7294.42 6.64321
7295.25 6.43899
7295.67 6.27369
7296.08 6.03774
7296.29 5.90506
7296.50 5.88137
7296.60 6.08866
7296.71 6.90214
7296.76 7.95460
7296.81 10.1288
7296.86 14.9620
7296.89 19.4563
7296.92 26.3851
7296.96 44.9368
7297.00 62.4804
7297.04 57.9642
7297.09 43.1907
7297.12 34.4563
7297.15 28.4222
7297.21 21.0768
7297.27 17.0967
7297.33 14.7201
7297.45 12.1066
7297.57 10.7691
7297.81 9.43882
7298.05 8.79449
7298.53 8.17339
7299.01 7.87269
7299.98 7.57582
7300.94 7.42501
7302.87 7.26314
7304.80 7.16928
7308.65 7.04709
7312.51 6.95490
7316.36 6.86895
7320.22 6.77130
7322.14 6.70590
7324.07 6.60706
7325.03 6.52639
7326.00 6.39152
7326.48 6.27999
7326.96 6.10970
7327.20 5.99792
7327.44 5.91583
7327.57 5.98130
7327.69 6.40345
7327.75 7.04698
7327.81 8.55420
7327.87 12.5019
7327.90 16.7699
7327.93 24.5550
7327.96 40.5311
7328.00 55.5474
7328.04 51.0862
7328.07 37.7551
7328.11 27.6946
7328.15 21.5831
7328.23 15.4194
7328.30 12.6029
7328.38 11.0754
7328.53 9.52311
7328.68 8.76298
7328.99 8.03341
7329.29 7.68551
7329.90 7.35059
7330.51 7.18675
7331.72 7.02094
7332.94 6.93280
7335.37 6.83144
7337.80 6.76676
7342.67 6.67363
7347.53 6.59843
7366.99 6.33345
7376.71 6.19357
7386.44 6.02793
7391.31 5.92206
7393.74 5.85660
7396.17 5.77555
7398.60 5.66523
7401.03 5.48782
7402.25 5.33897
7403.47 5.08933
7404.07 4.88590
7404.68 4.58836
7404.99 4.41290
7405.29 4.35330
7405.44 4.58809
7405.59 5.61546
7405.67 7.03412
7405.75 10.1617
7405.78 13.0951
7405.82 17.8055
7405.86 25.5826
7405.90 38.3887
7405.92 50.9665
7405.95 67.0950
7406.00 94.4649
7406.03 94.7528
7406.05 85.9927
7406.10 61.9109
7406.14 49.5930
7406.17 40.4137
7406.23 28.9888
7406.30 22.5559
7406.36 18.6296
7406.50 14.2482
7406.63 11.9854
7406.76 10.6222
7406.89 9.73506
7407.15 8.65413
7407.41 8.02516
7407.67 7.61764
7408.19 7.12330
7408.71 6.83310
7409.23 6.64181
7410.27 6.40137
7411.32 6.25242
7412.36 6.14790
7414.44 6.00295
7416.53 5.89896
7418.61 5.81401
7422.78 5.66851
7431.13 5.39432
7439.47 5.07774
7447.81 4.65613
7451.98 4.37738
7456.15 4.03008
7460.32 3.59992
7462.40 3.36566
7464.49 3.16625
7466.57 3.16308
7467.61 3.39424
7468.66 4.02970
7469.70 5.60455
7470.22 7.13114
7470.74 9.60976
7471.26 13.7746
7471.78 21.0318
7472.31 34.2460
7472.83 58.8145
7473.41 107.138
7474.00 153.139
7474.59 140.221
7475.17 100.161
7475.60 77.3291
7476.02 61.1023
7476.44 49.7210
7476.86 41.6136
7477.70 31.1892
7478.54 25.0183
7479.38 21.0428
7480.22 18.3167
7481.90 14.8686
7483.59 12.8046
7485.27 11.4408
7488.63 9.74567
7492.00 8.71594
7495.36 7.99978
7502.09 6.98265
7508.82 6.14402
7512.19 5.70822
7515.55 5.22414
7518.92 4.67667
7520.60 4.39903
7522.28 4.18489
7523.96 4.24641
7524.80 4.58381
7525.65 5.43803
7526.49 7.46289
7526.91 9.38456
7527.33 12.4476
7527.75 17.5070
7528.17 26.1423
7528.59 41.5353
7529.01 69.3072
7529.51 125.813
7530.00 179.399
7530.50 164.183
7530.99 117.404
7531.46 83.7508
7531.94 62.5446
7532.41 49.1283
7532.88 40.2688
7533.82 29.7261
7534.77 23.8964
7535.71 20.2920
7536.66 17.8780
7538.54 14.8888
7540.43 13.1282
7542.32 11.9746
7544.21 11.1609
7546.09 10.5557
7549.87 9.71062
7553.64 9.14333
7557.42 8.73035
7561.20 8.41185
7568.75 7.94015
7576.30 7.59182
7591.40 7.05656
7606.50 6.57096
7614.05 6.29821
7621.60 5.96918
7629.15 5.53259
7632.93 5.24658
7636.70 4.89461
7640.48 4.47121
7642.37 4.25452
7644.25 4.09890
7646.14 4.20317
7647.09 4.53969
7648.03 5.34623
7648.97 7.19990
7649.45 8.92157
7649.92 11.6288
7650.39 16.0052
7650.86 23.3171
7651.33 35.9320
7651.80 57.8871
7652.40 105.359
7653.00 151.166
7653.60 139.328
7654.20 100.345
7654.89 67.5270
7655.58 48.7751
7656.27 37.7484
7656.96 30.8382
7657.65 26.2146
7658.35 22.9659
7659.73 18.7701
7661.11 16.2223
7662.49 14.5338
7665.26 12.4588
7668.02 11.2425
7670.79 10.4470
7673.55 9.88606
7676.32 9.46855
7681.85 8.88559
7687.38 8.49400
7698.44 7.98918
7709.50 7.66404
7720.57 7.42492
7742.69 7.06245
7764.81 6.74447
7775.87 6.57073
7786.93 6.36259
7797.99 6.08030
7803.53 5.88506
7809.06 5.62330
7811.82 5.45338
7814.59 5.24497
7817.35 4.98319
7820.12 4.64770
7821.50 4.44557
7822.88 4.22022
7825.65 3.77293
7827.03 3.75221
7827.72 3.96938
7828.41 4.58351
7829.10 6.11669
7829.45 7.60248
7829.80 9.99597
7830.14 13.9859
7830.49 20.8370
7830.83 33.1136
7831.18 55.3322
7831.59 101.491
7832.00 146.319
7832.41 135.348
7832.82 97.7808
7833.08 78.5221
7833.34 64.0972
7833.85 45.6323
7834.36 35.1013
7834.88 28.6132
7835.39 24.3229
7835.90 21.3345
7836.93 17.5026
7837.96 15.1892
7838.98 13.6626
7841.04 11.7900
7843.09 10.6961
7845.14 9.98239
7847.19 9.48082
7849.25 9.10917
7853.35 8.59369
7857.46 8.25159
7861.56 8.00603
7865.67 7.81979
7873.88 7.55195
7882.09 7.36415
7898.51 7.10579
7914.94 6.92300
7931.36 6.77521
7964.20 6.51848
7997.05 6.25077
8013.47 6.08770
8029.89 5.88057
8038.10 5.74886
8046.31 5.58713
8054.53 5.38014
8062.74 5.10122
8066.84 4.92065
8070.95 4.70069
8075.05 4.42813
8079.16 4.08828
8083.26 3.68166
8085.32 3.48102
8087.37 3.35569
8089.42 3.52248
8090.45 3.91358
8091.48 4.79898
8092.50 6.75551
8093.02 8.52355
8093.53 11.2451
8094.04 15.5367
8094.55 22.4938
8095.07 34.0608
8095.58 53.4118
8096.29 98.3879
8097.00 142.396
8097.71 132.036
8098.42 95.4725
8099.17 66.5423
8099.92 49.0843
8100.67 38.4037
8101.41 31.5106
8102.16 26.8161
8102.91 23.4677
8104.41 19.0881
8105.90 16.4006
8107.40 14.6078
8110.39 12.3940
8113.38 11.0949
8116.37 10.2463
8119.37 9.65026
8122.36 9.20891
8128.34 8.59843
8134.33 8.19473
8140.31 7.90605
8146.29 7.68772
8158.26 7.37477
8170.23 7.15554
8194.17 6.85104
8218.11 6.62679
8242.04 6.42831
8254.01 6.32653
8265.98 6.21268
8271.96 6.14456
8277.95 6.05682
8280.94 5.99505
8283.93 5.90023
8285.43 5.82195
8286.92 5.68756
8287.67 5.57057
8288.42 5.37243
8288.79 5.21309
8289.17 4.99081
8289.35 4.87526
8289.54 4.88582
8289.64 5.12302
8289.73 5.95292
8289.82 9.02693
8289.87 13.3371
8289.92 22.5388
8289.96 38.8537
8290.00 54.5145
8290.04 50.8747
8290.09 38.0215
8290.12 29.5419
8290.16 23.7786
8290.22 17.2808
8290.29 13.9135
8290.36 11.9993
8290.50 9.94075
8290.64 8.89502
8290.92 7.86785
8291.20 7.37229
8291.75 6.89109
8292.31 6.65725
8293.42 6.42442
8294.53 6.30481
8296.75 6.17437
8298.97 6.09631
8303.42 5.98883
8307.86 5.90146
8316.75 5.72899
8325.63 5.52123
8330.08 5.39049
8334.52 5.23080
8338.96 5.02812
8343.40 4.75937
8345.63 4.58900
8347.85 4.38641
8350.07 4.14539
8352.29 3.86740
8354.51 3.59725
8355.62 3.53053
8356.73 3.63716
8357.85 4.24605
8358.40 5.01827
8358.96 6.48557
8359.51 9.38113
8359.79 11.8384
8360.07 15.4524
8360.35 20.9399
8360.62 29.4288
8360.90 42.9513
8361.18 64.4024
8361.59 116.023
8362.00 164.168
8362.41 149.193
8362.82 106.032
8363.22 74.8106
8363.62 55.3995
8364.02 43.2482
8364.42 35.2882
8364.82 29.8177
8365.22 25.8951
8366.02 20.7466
8366.81 17.5849
8367.61 15.4796
8369.21 12.8920
8370.80 11.3828
8372.40 10.4042
8373.99 9.72041
8375.59 9.21721
8378.78 8.52578
8381.97 8.07212
8385.16 7.74987
8388.35 7.50748
8394.73 7.16218
8401.12 6.92170
8413.88 6.58890
8426.64 6.34362
8439.41 6.12637
8452.17 5.89593
8458.55 5.74724
8461.75 5.63038
8463.34 5.51204
8464.14 5.38330
8464.54 5.32120
8464.74 5.60984
8464.84 6.70340
8464.89 8.61917
8464.94 13.9204
8464.97 21.1090
8465.00 27.7915
8465.03 25.5873
8465.06 19.5097
8465.10 14.6001
8465.14 11.7424
8465.21 9.07803
8465.36 7.29934
8465.65 6.39014
8466.24 5.96635
8467.41 5.75004
8469.76 5.59121
8474.46 5.34856
8476.81 5.18198
8477.98 5.06826
8479.16 4.91643
8480.33 4.69587
8481.51 4.33736
8482.09 4.06183
8482.68 3.70711
8482.97 3.56267
8483.27 3.73237
8483.41 4.30891
8483.56 6.06370
8483.63 8.09155
8483.71 11.8482
8483.78 19.2490
8483.82 25.5638
8483.85 34.5435
8483.89 46.7323
8483.93 62.4990
8484.00 89.8115
8484.04 90.9755
8484.07 83.4685
8484.15 60.7704
8484.20 47.9985
8484.25 38.7239
8484.30 32.1257
8484.35 27.4424
8484.45 21.2207
8484.55 17.5270
8484.65 15.1050
8484.76 13.4490
8484.96 11.3412
8485.16 10.0712
8485.36 9.23495
8485.77 8.21250
8486.17 7.61209
8486.58 7.21953
8487.39 6.73453
8488.20 6.44324
8489.01 6.24602
8490.63 5.98835
8492.25 5.81848
8493.88 5.69071
8497.12 5.49348
8503.60 5.17308
8510.09 4.84415
8516.57 4.43902
8519.82 4.18728
8523.06 3.89391
8526.30 3.57687
8527.92 3.44755
8529.54 3.42151
8531.17 3.73269
8531.98 4.22552
8532.79 5.25255
8533.60 7.44692
8534.00 9.42005
8534.41 12.4789
8534.81 17.3987
8535.22 25.5868
8535.62 39.7770
8536.03 64.7659
8536.52 115.130
8537.00 160.809
8537.49 144.306
8537.97 101.345
8538.55 65.6071
8539.13 45.8877
8539.71 34.6051
8540.28 27.6538
8540.86 23.0722
8541.44 19.8809
8542.59 15.8032
8543.75 13.3450
8544.91 11.7171
8547.22 9.69555
8549.53 8.46737
8551.84 7.61059
8556.46 6.37851
8561.09 5.34611
8563.40 4.81518
8565.71 4.25216
8568.02 3.69985
8569.18 3.50489
8570.33 3.51779
8571.49 4.12540
8572.07 4.96892
8572.64 6.58707
8573.22 9.72536
8573.80 16.0338
8574.09 21.4472
8574.38 29.4501
8574.67 41.4065
8574.95 59.1351
8575.48 110.766
8576.00 162.372
8576.52 152.009
8577.05 110.674
8577.60 77.2701
8578.16 57.0379
8578.72 44.6462
8579.27 36.6366
8579.83 31.1713
8580.39 27.2646
8581.50 22.1404
8582.62 18.9761
8583.73 16.8555
8585.96 14.2143
8588.18 12.6459
8590.41 11.6104
8592.64 10.8748
8594.86 10.3243
8599.32 9.55179
8603.77 9.03177
8612.68 8.36564
8621.59 7.94750
8630.50 7.65343
8648.32 7.25222
8666.14 6.97524
8683.95 6.75811
8719.59 6.39691
8755.22 6.03647
8773.04 5.82171
8790.86 5.55267
8808.68 5.17850
8817.59 4.91992
8826.49 4.57968
8830.95 4.36514
8835.40 4.11099
8839.86 3.80947
8844.31 3.46199
8848.77 3.12085
8850.99 3.02828
8853.22 3.13332
8855.45 3.80148
8856.56 4.64875
8857.67 6.24113
8858.79 9.31316
8859.90 15.5361
8860.46 20.9569
8861.02 29.0947
8861.57 41.4898
8862.13 60.3033
8863.06 111.057
8864.00 160.201
8864.94 147.821
8865.87 106.269
8866.51 83.5000
8867.14 66.9370
8867.77 55.0571
8868.41 46.4240
8869.67 35.1261
8870.94 28.3260
8872.21 23.8977
8873.47 20.8384
8876.00 16.9488
8878.54 14.6175
8881.07 13.0827
8886.13 11.2015
8891.20 10.0988
8896.26 9.37455
8901.33 8.86039
8906.39 8.47398
8916.53 7.92257
8926.66 7.53052
8936.79 7.19405
8939.32 7.09783
8941.85 6.97237
8943.12 6.88056
8944.38 6.73593
8945.02 6.61795
8945.65 6.43063
8945.97 6.29208
8946.28 6.13085
8946.44 6.09110
8946.60 6.27045
8946.68 6.66841
8946.76 7.75673
8946.84 11.0484
8946.88 15.1000
8946.92 22.7174
8946.96 37.6981
8947.00 51.8297
8947.04 48.1323
8947.09 36.1809
8947.12 28.3731
8947.16 23.0920
8947.23 17.1066
8947.30 14.0769
8947.37 12.3387
8947.51 10.4958
8947.65 9.56394
8947.93 8.65149
8948.21 8.21052
8948.77 7.78255
8949.32 7.57197
8950.44 7.35666
8951.56 7.24053
8953.80 7.10401
8956.04 7.01417
8960.52 6.87922
8964.99 6.76208
8969.47 6.64056
8973.94 6.48655
8976.18 6.37360
8978.42 6.19130
8979.54 6.03639
8980.66 5.77238
8981.22 5.55270
8981.78 5.22050
8982.06 5.00678
8982.34 4.86128
8982.48 4.99727
8982.62 5.79161
8982.69 6.94255
8982.76 9.49428
8982.83 15.6271
8982.86 21.7070
8982.90 31.4638
8982.92 41.8289
8982.95 55.3142
8983.00 79.1453
8983.03 80.2197
8983.05 73.6320
8983.10 54.2643
8983.14 43.8465
8983.17 36.2729
8983.24 26.6321
8983.30 21.1737
8983.37 17.8244
8983.50 14.0796
8983.63 12.1082
8983.90 10.1334
8984.16 9.16925
8984.69 8.23634
8985.22 7.78653
8986.27 7.34525
8987.33 7.12435
8989.45 6.89411
8991.56 6.76667
8995.79 6.61195
9000.01 6.50664
9008.47 6.34394
9016.92 6.20246
9033.83 5.92331
9050.74 5.60345
9067.65 5.18196
9076.11 4.89904
9084.56 4.53201
9088.79 4.30173
9093.02 4.02822
9097.24 3.69968
9101.47 3.30697
9105.70 2.87198
9107.81 2.68761
9109.92 2.63250
9112.04 2.99594
9113.10 3.58493
9114.15 4.79410
9115.21 7.28697
9115.74 9.44700
9116.27 12.6600
9116.79 17.5599
9117.32 25.1737
9117.85 37.2483
9118.38 56.4260
9119.19 104.717
9120.00 151.870
9120.81 140.601
9121.62 101.267
9122.22 77.9719
9122.82 61.5146
9123.42 50.0233
9124.02 41.8486
9125.21 31.3848
9126.41 25.2003
9127.60 21.2179
9128.80 18.4787
9131.19 15.0011
9133.58 12.9058
9135.98 11.5073
9140.76 9.73545
9145.54 8.60719
9150.33 7.73854
9152.72 7.32224
9155.11 6.84803
9156.31 6.54103
9157.50 6.10261
9158.10 5.77052
9158.70 5.27009
9159.00 4.91444
9159.30 4.50858
9159.45 4.40070
9159.60 4.75629
9159.67 5.54509
9159.75 7.57934
9159.82 13.0751
9159.86 18.8604
9159.90 28.9746
9159.92 39.2461
9159.95 52.8573
9160.00 78.0968
9160.03 80.2239
9160.05 74.4942
9160.10 55.8986
9160.14 43.7576
9160.19 35.1825
9160.27 25.1087
9160.35 19.8258
9160.43 16.7506
9160.59 13.3770
9160.76 11.6234
9161.08 9.85639
9161.41 8.97163
9162.06 8.06954
9162.71 7.59068
9164.02 7.03727
9165.32 6.67675
9167.93 6.12496
9170.54 5.63030
9173.15 5.15576
9174.45 4.96252
9175.76 4.88920
9177.06 5.18009
9177.72 5.67149
9178.37 6.68392
9179.02 8.76498
9179.67 13.2061
9180.00 17.2161
9180.32 23.4089
9180.65 33.1404
9180.98 48.4399
9181.49 87.6443
9182.00 125.922
9182.51 116.788
9183.02 84.8494
9183.55 60.2841
9184.07 45.1664
9184.59 35.7847
9185.11 29.6769
9185.63 25.4758
9186.15 22.4614
9187.19 18.4935
9188.23 16.0339
9189.27 14.3800
9191.36 12.3080
9193.44 11.0620
9195.52 10.2240
9199.69 9.14410
9203.85 8.44518
9208.02 7.92327
9216.35 7.09625
9224.68 6.30790
9228.84 5.85679
9233.01 5.32304
9237.18 4.66872
9241.34 3.93957
9243.42 3.75468
9244.46 3.89132
9245.51 4.43882
9246.55 5.94280
9247.07 7.44086
9247.59 9.87487
9248.11 13.9267
9248.63 20.8332
9249.15 32.9921
9249.67 54.5188
9250.34 102.565
9251.00 151.328
9251.67 142.677
9252.33 104.638
9253.03 73.8004
9253.74 54.9852
9254.44 43.3701
9255.14 35.8383
9255.84 30.6736
9256.55 26.9773
9257.95 22.1108
9259.35 19.0981
9260.76 17.0741
9263.57 14.5521
9266.38 13.0535
9269.19 12.0638
9272.00 11.3609
9274.81 10.8353
9280.43 10.0983
9286.04 9.60240
9291.66 9.24271
9297.28 8.96768
9308.52 8.56957
9319.76 8.29033
9342.23 7.91316
9364.71 7.66044
9387.18 7.47243
9432.13 7.19695
9477.08 6.98796
9522.03 6.80473
9566.98 6.61494
9578.22 6.55978
9589.46 6.49609
9595.08 6.45797
9600.69 6.41040
9606.31 6.33338
9609.12 6.24078
9610.53 6.11037
9611.23 5.94946
9611.58 5.88467
9611.76 6.29802
9611.84 7.64742
9611.89 9.72755
9611.93 14.6414
9611.97 22.4808
9612.00 29.8050
9612.03 27.9546
9612.07 21.5390
9612.12 15.0755
9612.17 11.9493
9612.28 9.33476
9612.49 7.77826
9612.91 7.01678
9613.75 6.66204
9615.42 6.48606
9618.77 6.37451
9625.48 6.23819
9628.83 6.15016
9632.18 6.00668
9633.86 5.88131
9635.54 5.65877
9636.38 5.46246
9637.21 5.13218
9637.63 4.87350
9638.05 4.53648
9638.26 4.39599
9638.47 4.54290
9638.58 5.06397
9638.68 6.64133
9638.79 11.7286
9638.84 18.0344
9638.89 30.5621
9638.92 41.2130
9638.95 54.9218
9639.00 78.8865
9639.03 80.2525
9639.06 74.1253
9639.11 54.6590
9639.15 42.4710
9639.20 34.0347
9639.28 24.0531
9639.37 18.8621
9639.46 15.8619
9639.63 12.5929
9639.80 10.9296
9640.15 9.28210
9640.50 8.48487
9641.19 7.71258
9641.88 7.33813
9643.27 6.96998
9644.66 6.78535
9647.43 6.59297
9650.20 6.48642
9655.75 6.35501
9661.29 6.26034
9672.38 6.09078
9683.47 5.89650
9689.01 5.77522
9694.56 5.62680
9700.10 5.43754
9705.65 5.18494
9708.42 5.02376
9711.19 4.83106
9713.97 4.59973
9716.74 4.32839
9719.51 4.05018
9720.90 3.96063
9722.28 4.00708
9723.67 4.45127
9724.36 5.03965
9725.05 6.16431
9725.75 8.35408
9726.44 12.8225
9726.79 16.7294
9727.13 22.5830
9727.48 31.5287
9727.83 45.0992
9728.41 82.1496
9729.00 118.467
9729.59 110.034
9730.17 79.9576
9730.64 61.0274
9731.10 47.9816
9731.57 39.0902
9732.03 32.8840
9732.96 25.0916
9733.89 20.5694
9734.82 17.6921
9735.75 15.7304
9737.61 13.2653
9739.47 11.8008
9741.33 10.8395
9743.19 10.1630
9745.05 9.66157
9748.77 8.96595
9752.49 8.49594
9756.21 8.11680
9758.07 7.87909
9759.00 7.64871
9759.47 7.43817
9759.70 7.48587
9759.82 8.28296
9759.88 10.0273
9759.93 16.0314
9759.97 24.0634
9760.00 31.9230
9760.03 30.3210
9760.07 23.8829
9760.12 16.6091
9760.18 13.3814
9760.30 10.8317
9760.52 9.34229
9760.98 8.59640
9761.89 8.21529
9763.72 7.97399
9765.54 7.84802
9767.37 7.75497
9771.02 7.61177
9774.67 7.49965
9781.97 7.32722
9789.26 7.19669
9803.86 7.00417
9818.46 6.85967
9833.06 6.73506
9847.66 6.60572
9854.96 6.52385
9858.61 6.47109
9862.26 6.40231
9865.91 6.30186
9867.73 6.22852
9869.56 6.12560
9871.38 5.96685
9872.30 5.84849
9873.21 5.68319
9874.12 5.43561
9875.03 5.03350
9875.49 4.73931
9875.95 4.41893
9876.17 4.38108
9876.40 4.88041
9876.52 5.83402
9876.63 8.25516
9876.69 10.7263
9876.74 14.9431
9876.80 22.3731
9876.86 35.6569
9876.89 48.4691
9876.93 64.3236
9877.00 92.8536
9877.04 94.3368
9877.07 86.8255
9877.14 63.7674
9877.20 48.0961
9877.26 37.6418
9877.33 30.6126
9877.39 25.8954
9877.51 20.0459
9877.63 16.7377
9877.76 14.6356
9877.88 13.2224
9878.12 11.4462
9878.37 10.3914
9878.61 9.70387
9879.10 8.86463
9879.59 8.37397
9880.08 8.05427
9881.07 7.66213
9882.05 7.43077
9883.03 7.27764
9884.99 7.08609
9886.95 6.96934
9888.91 6.88940
9892.83 6.78383
9896.76 6.71404
9900.68 6.66192
9908.53 6.58369
9924.22 6.46773
9939.91 6.36442
9955.60 6.24953
9963.45 6.17843
9971.30 6.08788
9975.22 6.03010
9979.14 5.95863
9983.07 5.86581
9986.99 5.73700
9990.91 5.54060
9992.87 5.39549
9994.83 5.19415
9996.80 4.89558
9997.78 4.68656
9998.76 4.41833
9999.74 4.07807
10000.7 3.73570
10001.2 3.74424
10001.7 4.45733
10002.0 5.73834
10002.2 8.72641
10002.3 11.9654
10002.4 16.9951
10002.6 25.5202
10002.7 40.0546
10002.8 72.7728
10003.0 104.984
10003.2 98.5376
10003.3 72.5125
10003.5 54.3328
10003.6 42.8828
10003.7 35.0832
10003.9 29.6361
10004.1 22.7858
10004.4 18.7997
10004.6 16.2571
10004.9 14.5198
10005.4 12.3313
10005.9 11.0082
10006.5 10.1581
10007.0 9.55941
10007.5 9.11637
10008.6 8.50170
10009.6 8.10387
10010.6 7.82331
10011.7 7.61475
10013.8 7.32375
10015.9 7.13051
10017.9 6.99195
10020.0 6.88746
10024.2 6.73696
10028.4 6.63226
10032.6 6.55283
10036.7 6.48921
10045.1 6.38915
10053.4 6.30922
10070.1 6.17470
10086.8 6.04775
10103.5 5.90878
10111.9 5.82796
10120.2 5.73250
10124.4 5.67485
10128.6 5.60334
10132.8 5.48920
10134.8 5.35773
10135.9 5.19608
10136.4 5.07560
10136.7 5.29440
10136.8 6.37885
10136.9 8.73855
10136.9 11.0453
10136.9 16.1843
10137.0 24.6459
10137.0 34.2363
10137.0 30.9181
10137.1 23.6937
10137.1 15.8368
10137.2 12.3647
10137.3 9.11384
10137.5 7.20736
10137.9 6.30197
10138.8 5.87640
10140.5 5.66203
10144.0 5.51286
10150.9 5.32588
10157.9 5.12727
10164.8 4.87458
10168.3 4.71589
10171.7 4.52823
10175.2 4.30415
10178.7 4.04431
10182.1 3.78169
10183.9 3.70185
10185.6 3.75710
10187.3 4.20669
10188.2 4.79380
10189.1 5.89334
10189.9 8.04524
10190.8 12.3547
10191.2 16.1901
10191.7 21.8102
10192.1 30.3123
10192.5 43.1468
10193.3 78.5196
10194.0 113.101
10194.7 105.048
10195.5 76.3474
10196.1 57.6535
10196.7 45.1378
10197.3 36.5558
10197.9 30.7132
10199.1 23.3655
10200.3 19.1604
10201.5 16.4702
10202.7 14.6420
10205.1 12.3582
10207.6 10.9975
10210.0 10.1086
10212.4 9.48290
10214.8 9.01949
10219.6 8.37830
10224.4 7.95646
10229.3 7.65528
10234.1 7.42877
10243.8 7.10494
10253.4 6.87934
10272.7 6.56629
10292.0 6.33319
10311.3 6.12161
10321.0 6.01029
10330.6 5.88406
10335.4 5.80862
10340.3 5.71388
10342.7 5.64955
10345.1 5.55600
10346.3 5.48228
10347.5 5.36301
10348.1 5.26273
10348.7 5.10679
10349.3 4.87387
10349.6 5.05531
10349.8 6.38714
10349.8 9.43625
10349.9 13.1708
10349.9 19.2311
10350.0 32.7911
10350.0 44.1327
10350.0 41.5246
10350.1 30.5641
10350.1 22.3737
10350.2 17.0511
10350.3 12.0551
10350.5 8.85854
10350.7 7.71554
10350.9 7.15180
10351.2 6.59520
10351.6 6.33404
10352.4 6.07297
10353.2 5.94174
10354.7 5.79826
10356.2 5.71251
10359.3 5.59353
10362.3 5.49609
10368.5 5.30079
10374.6 5.06391
10377.7 4.91476
10380.7 4.73474
10383.8 4.51035
10386.8 4.22283
10389.9 3.84962
10393.0 3.42602
10394.5 3.33317
10395.3 3.44107
10396.0 3.82350
10396.8 4.87115
10397.2 5.90533
10397.6 7.59795
10398.0 10.5356
10398.3 15.5370
10398.7 24.5319
10399.1 40.9581
10399.6 75.9811
10400.0 109.872
10400.2 111.613
10400.5 102.204
10400.9 74.6025
10401.3 54.2556
10401.8 41.4824
10402.2 33.2311
10402.6 27.6927
10403.5 20.9312
10404.3 17.1834
10405.1 14.8138
10406.0 13.2343
10407.7 11.2585
10409.4 10.0796
10411.0 9.30864
10412.7 8.76036
10414.4 8.35436
10417.8 7.78424
10421.2 7.40253
10427.9 6.90841
10434.6 6.58439
10441.4 6.33830
10454.9 5.93315
10468.4 5.51901
10475.1 5.26578
10481.8 4.94510
10485.2 4.74353
10488.6 4.50243
10492.0 4.20689
10495.3 3.83950
10498.7 3.39445
10500.4 3.16444
10502.1 2.99652
10503.8 3.08845
10504.6 3.41406
10505.4 4.19244
10506.3 5.97983
10506.7 7.59502
10507.1 10.0847
10507.5 14.0056
10508.0 20.3361
10508.4 30.7887
10508.8 48.1231
10509.4 89.8300
10510.0 131.465
10510.6 122.976
10511.2 89.5407
10511.8 64.8931
10512.3 49.1189
10512.9 39.0262
10513.5 32.3996
10514.6 24.3233
10515.7 19.7946
10516.9 16.9660
10518.0 15.0572
10520.3 12.6745
10522.5 11.2572
10524.8 10.3300
10527.0 9.67489
10529.3 9.18739
10533.8 8.50731
10538.4 8.05423
10542.9 7.72607
10547.4 7.47543
10556.5 7.10813
10565.5 6.84123
10583.6 6.44135
10601.7 6.09340
10610.7 5.90516
10619.8 5.68319
10628.8 5.39133
10633.4 5.19687
10637.9 4.94796
10640.2 4.79345
10642.4 4.61406
10644.7 4.40575
10646.9 4.17380
10649.2 3.96606
10650.3 3.93258
10651.5 4.05817
10652.6 4.61384
10653.2 5.27789
10653.7 6.46193
10654.3 8.71177
10654.9 13.0346
10655.1 16.8282
10655.4 22.2086
10655.7 30.1477
10656.0 41.8196
10656.5 75.3250
10657.0 107.761
10657.5 99.8308
10658.0 72.5280
10658.5 53.4299
