Sb-121(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
2871.17 0.981047
2871.36 1.61536
2871.45 2.19279
2871.55 3.14374
2871.64 4.86780
2871.69 6.32226
2871.73 8.45789
2871.78 11.9194
2871.82 17.6561
2871.85 22.0429
2871.87 28.0361
2871.89 36.3040
2871.92 47.7382
2871.96 76.2845
2872.00 95.4290
2872.04 76.2827
2872.08 47.7364
2872.12 32.0154
2872.15 22.0419
2872.19 15.8365
2872.22 11.9190
2872.29 7.32319
2872.36 4.91951
2872.43 3.52130
2872.50 2.64127
2872.64 1.64172
2872.77 1.11891
2872.91 0.812323
2873.05 0.617543
2873.19 0.486265
2873.47 0.325602
2873.74 0.235660
2874.02 0.180334
2874.29 0.144112
2874.85 0.101781
2875.40 0.0801436
2876.50 0.0649721
2877.61 0.0741517
2878.16 0.0912364
2878.71 0.125882
2879.27 0.202432
2879.54 0.278124
2879.82 0.413330
2880.09 0.689943
2880.23 0.951406
2880.37 1.39976
2880.51 2.26435
2880.58 3.03254
2880.65 4.26489
2880.72 6.41369
2880.78 10.6152
2880.82 14.4155
2880.85 20.2325
2880.89 30.1154
2880.92 46.5045
2880.96 74.2239
2881.00 93.0303
2881.04 74.2221
2881.08 46.5025
2881.11 31.6130
2881.14 22.0576
2881.17 16.0070
2881.20 12.0426
2881.26 7.43848
2881.33 5.01304
2881.39 3.59573
2881.45 2.70090
2881.57 1.68148
2881.70 1.14667
2881.82 0.832338
2882.07 0.497106
2882.32 0.331623
2882.57 0.238002
2883.06 0.141551
2883.56 0.0951779
2884.05 0.0693818
2885.04 0.0431407
2886.04 0.0306934
2887.03 0.0238612
2889.01 0.0171536
2890.99 0.0143959
2892.97 0.0134565
2896.94 0.0149246
2898.92 0.0173994
2900.90 0.0216946
2902.89 0.0291740
2904.87 0.0431324
2905.86 0.0549785
2906.85 0.0730536
2907.84 0.102578
2908.83 0.155616
2909.83 0.265776
2910.32 0.371730
2910.82 0.556612
2911.31 0.925164
2911.56 1.26403
2911.81 1.82514
2912.06 2.86178
2912.18 3.73939
2912.30 5.07826
2912.43 7.25020
2912.55 11.0544
2912.61 14.0739
2912.68 18.3388
2912.74 24.4559
2912.80 33.0179
2912.90 52.9869
2913.00 66.1448
2913.10 52.7717
2913.20 33.0138
2913.32 19.0058
2913.43 11.7828
2913.55 7.87100
2913.66 5.59745
2913.78 4.15661
2913.89 3.20085
2914.12 2.06212
2914.35 1.43340
2914.58 1.05420
2915.04 0.637454
2915.50 0.426570
2915.96 0.305453
2916.41 0.229583
2916.87 0.179042
2917.79 0.117755
2918.71 0.0835492
2919.63 0.0624980
2920.54 0.0486562
2922.38 0.0321343
2924.21 0.0230350
2926.05 0.0175024
2927.88 0.0138966
2931.55 0.00966553
2935.22 0.00741887
2942.56 0.00544330
2949.90 0.00513557
2953.57 0.00551730
2957.24 0.00646500
2960.91 0.00859883
2962.75 0.0106856
2964.58 0.0143957
2966.42 0.0221004
2967.34 0.0296364
2968.25 0.0431936
2969.17 0.0717696
2969.63 0.0998612
2970.09 0.150241
2970.55 0.255447
2970.78 0.357593
2971.01 0.536995
2971.24 0.900802
2971.35 1.24101
2971.47 1.81136
2971.58 2.89866
2971.64 3.83632
2971.69 5.30379
2971.75 7.82984
2971.81 12.4517
2971.84 16.4183
2971.87 22.1265
2971.90 31.1995
2971.92 44.9026
2971.96 72.0473
2972.00 89.7615
2972.04 72.0458
2972.08 44.9011
2972.12 26.3155
2972.16 16.5842
2972.20 11.1054
2972.25 7.94580
2972.29 5.90281
2972.33 4.57285
2972.42 2.95269
2972.50 2.05896
2972.59 1.51625
2972.76 0.920149
2972.93 0.617950
2973.10 0.444219
2973.44 0.262675
2973.78 0.174823
2974.12 0.125828
2974.80 0.0761378
2975.48 0.0529226
2976.16 0.0404437
2977.52 0.0287319
2978.88 0.0244530
2980.24 0.0235654
2982.96 0.0282289
2984.32 0.0341105
2985.68 0.0438544
2987.04 0.0604421
2988.40 0.0910288
2989.08 0.116796
2989.76 0.155990
2990.44 0.219737
2991.12 0.333641
2991.46 0.427580
2991.80 0.567979
2992.14 0.791275
2992.48 1.17794
2992.82 1.93540
2992.99 2.61999
2993.16 3.73856
2993.24 4.58298
2993.33 5.74281
2993.41 7.39196
2993.50 9.83709
2993.58 13.6509
2993.67 19.9672
2993.75 31.1152
2993.79 39.9141
2993.84 51.4766
2993.92 82.5000
2994.00 103.239
2994.08 82.4951
2994.16 51.4717
2994.22 36.5280
2994.28 26.6833
2994.33 20.0610
2994.39 15.5063
2994.50 9.90610
2994.61 6.83989
2994.73 4.97381
2994.84 3.78033
2995.06 2.38427
2995.29 1.63720
2995.51 1.19247
2995.74 0.906859
2995.96 0.713469
2996.41 0.473939
2996.86 0.337908
2997.31 0.253025
2997.76 0.196760
2998.66 0.128927
2999.56 0.0912111
3000.46 0.0681108
3001.36 0.0529532
3003.16 0.0349520
3004.95 0.0251423
3006.75 0.0192909
3008.55 0.0156320
3012.15 0.0121004
3015.74 0.0129221
3017.54 0.0167989
3018.44 0.0211779
3019.34 0.0295113
3020.24 0.0476620
3021.14 0.0986494
3021.59 0.167854
3022.04 0.354570
3022.26 0.598369
3022.37 0.829684
3022.49 1.22228
3022.60 1.98538
3022.66 2.65685
3022.71 3.73008
3022.77 5.59119
3022.82 9.19846
3022.85 12.3735
3022.88 17.3284
3022.91 25.3876
3022.94 38.6667
3022.97 62.2148
3023.00 77.2689
3023.03 61.4538
3023.07 38.6062
3023.09 26.5166
3023.11 18.9818
3023.14 13.8853
3023.16 10.6187
3023.21 6.65231
3023.26 4.52258
3023.31 3.26246
3023.36 2.45998
3023.46 1.54480
3023.55 1.05460
3023.65 0.767648
3023.85 0.457914
3024.04 0.304285
3024.24 0.217147
3024.63 0.127119
3025.02 0.0838643
3025.41 0.0599032
3026.19 0.0355520
3026.97 0.0240063
3027.75 0.0176257
3029.31 0.0111204
3030.87 0.00798936
3032.43 0.00621431
3035.55 0.00432201
3038.67 0.00334384
3041.79 0.00274789
3048.03 0.00205588
3060.52 0.00141909
3073.00 0.00114323
3097.97 0.00114150
3104.22 0.00138240
3110.46 0.00212704
3113.58 0.00318065
3116.70 0.00617479
3118.26 0.0103285
3119.82 0.0220116
3120.60 0.0380852
3121.38 0.0826392
3121.77 0.142699
3122.16 0.304504
3122.36 0.514530
3122.55 1.04852
3122.65 1.69711
3122.70 2.27056
3122.75 3.16187
3122.80 4.72544
3122.84 7.73377
3122.87 10.4264
3122.89 14.4248
3122.92 20.7899
3122.94 31.1789
3122.96 39.9269
3122.97 50.1283
3123.00 62.3669
3123.03 50.1277
3123.06 31.1781
3123.08 21.1265
3123.11 14.6336
3123.13 10.5597
3123.15 7.90988
3123.20 4.85549
3123.25 3.28308
3123.30 2.34450
3123.35 1.75476
3123.44 1.09092
3123.63 0.535629
3123.82 0.317055
3124.20 0.148592
3124.59 0.0860459
3125.35 0.0396461
3126.11 0.0229244
3127.64 0.0107599
3129.17 0.00644937
3132.22 0.00335972
3135.28 0.00229797
3141.39 0.00162580
3147.50 0.00156734
3153.61 0.00190755
3156.66 0.00233356
3159.72 0.00315199
3162.77 0.00494228
3164.30 0.00674259
3165.83 0.0100405
3167.36 0.0171134
3168.12 0.0241647
3168.88 0.0369939
3169.65 0.0642920
3170.41 0.139760
3170.79 0.241348
3171.18 0.514129
3171.37 0.866686
3171.46 1.19895
3171.56 1.75723
3171.65 2.83010
3171.70 3.77194
3171.75 5.22413
3171.80 7.74449
3171.84 12.3718
3171.87 16.3888
3171.89 22.4801
3171.92 32.0213
3171.94 46.8966
3171.95 59.9351
3171.97 74.6460
3172.00 93.8022
3172.02 87.7994
3172.03 74.6449
3172.06 46.8955
3172.09 31.5288
3172.11 22.1686
3172.14 15.9883
3172.16 12.1017
3172.21 7.47251
3172.26 5.07051
3172.31 3.63036
3172.35 2.72223
3172.45 1.69635
3172.55 1.15180
3172.65 0.834937
3172.84 0.494764
3173.04 0.326900
3173.23 0.232007
3173.62 0.134450
3174.01 0.0876703
3174.40 0.0617586
3175.18 0.0355723
3175.96 0.0232432
3176.74 0.0164914
3178.30 0.00972184
3179.86 0.00657351
3181.42 0.00486465
3184.53 0.00318479
3187.65 0.00243985
3190.77 0.00207546
3197.00 0.00185508
3203.24 0.00205301
3209.47 0.00289920
3212.59 0.00405046
3215.71 0.00716496
3217.27 0.0113671
3218.83 0.0230383
3219.61 0.0390096
3220.39 0.0832459
3220.78 0.143078
3221.17 0.304401
3221.36 0.515357
3221.56 1.05664
3221.65 1.72163
3221.70 2.31537
3221.75 3.24762
3221.80 4.90715
3221.85 8.07898
3221.87 11.0204
3221.90 15.4820
3221.92 22.7809
3221.93 28.0937
3221.95 34.8939
3221.96 44.8635
3221.97 56.2471
3222.00 69.8118
3222.01 65.5606
3222.03 55.4339
3222.06 34.8932
3222.08 24.4029
3222.09 17.7958
3222.11 13.1749
3222.13 10.1902
3222.17 6.47361
3222.21 4.44051
3222.25 3.22272
3222.29 2.44052
3222.37 1.54283
3222.52 0.768318
3222.68 0.459832
3222.99 0.218021
3223.30 0.127598
3223.92 0.0598855
3224.54 0.0354766
3225.78 0.0178135
3227.03 0.0117581
3229.51 0.00806645
3232.00 0.00802426
3234.48 0.0104809
3235.73 0.0133465
3236.97 0.0187112
3238.21 0.0302302
3238.83 0.0416508
3239.45 0.0623550
3240.07 0.106170
3240.70 0.226212
3241.01 0.386233
3241.16 0.539536
3241.32 0.807318
3241.47 1.34425
3241.55 1.83931
3241.63 2.65198
3241.71 4.16830
3241.74 5.45601
3241.78 7.36371
3241.82 10.5298
3241.86 16.0908
3241.88 20.6501
3241.90 26.7777
3241.92 35.5016
3241.94 48.0088
3241.95 61.5379
3241.97 77.1858
3242.00 95.9791
3242.03 77.1847
3242.06 48.0077
3242.08 35.5006
3242.10 26.7768
3242.14 16.0902
3242.18 10.5293
3242.22 7.42605
3242.26 5.45572
3242.30 4.16809
3242.37 2.66576
3242.45 1.83933
3242.53 1.34937
3242.68 0.812237
3242.84 0.542451
3242.99 0.388254
3243.30 0.227938
3243.61 0.150697
3243.92 0.107719
3244.54 0.0642190
3245.16 0.0438163
3245.78 0.0327976
3247.02 0.0222271
3249.50 0.0166304
3251.98 0.0186930
3253.22 0.0221397
3254.46 0.0280735
3255.69 0.0383616
3256.93 0.0575410
3257.55 0.0738198
3258.17 0.0986637
3258.79 0.139385
3259.41 0.212635
3260.03 0.365565
3260.34 0.513439
3260.65 0.772593
3260.96 1.29450
3261.12 1.77924
3261.27 2.59517
3261.43 4.12444
3261.50 5.45337
3261.58 7.49238
3261.66 10.9344
3261.70 13.5740
3261.74 17.1204
3261.77 22.2864
3261.81 29.6328
3261.85 40.8955
3261.89 57.2543
3261.95 91.8095
3262.00 114.247
3262.06 91.1496
3262.11 57.2512
3262.15 39.8521
3262.19 28.7159
3262.23 21.2105
3262.27 16.2710
3262.35 10.2700
3262.44 7.01478
3262.52 5.07586
3262.60 3.83537
3262.76 2.41037
3262.92 1.64785
3263.08 1.19652
3263.24 0.907839
3263.41 0.713230
3263.73 0.472450
3264.05 0.336229
3264.38 0.251529
3264.70 0.195310
3265.35 0.127600
3265.99 0.0900023
3266.64 0.0669846
3267.29 0.0518952
3268.58 0.0339087
3269.87 0.0240252
3271.17 0.0180109
3272.46 0.0140797
3275.05 0.00942121
3277.63 0.00687531
3280.22 0.00533745
3282.80 0.00434471
3287.98 0.00320575
3293.15 0.00264228
3303.50 0.00231853
3313.84 0.00275518
3319.02 0.00340027
3324.19 0.00466869
3326.78 0.00576361
3329.36 0.00745075
3331.95 0.0102369
3334.54 0.0153184
3335.83 0.0196057
3337.12 0.0261548
3338.42 0.0369078
3339.71 0.0564365
3340.36 0.0728443
3341.00 0.0978229
3341.65 0.138585
3342.30 0.211740
3342.94 0.364152
3343.27 0.511004
3343.59 0.768846
3343.91 1.28755
3344.07 1.76884
3344.24 2.57146
3344.40 4.07891
3344.48 5.37503
3344.56 7.35277
3344.64 10.6621
3344.68 13.2158
3344.72 16.6423
3344.76 21.6103
3344.80 28.6530
3344.84 39.0573
3344.88 54.3959
3344.94 87.3396
3345.00 108.820
3345.06 86.7511
3345.12 54.3928
3345.16 39.3712
3345.20 29.0793
3345.27 17.2606
3345.35 11.1564
3345.43 7.77173
3345.51 5.68002
3345.58 4.33710
3345.74 2.75033
3345.89 1.89503
3346.05 1.38348
3346.36 0.830544
3346.67 0.552614
3346.98 0.394551
3347.29 0.295661
3347.60 0.230114
3348.22 0.150985
3348.83 0.106989
3349.45 0.0800702
3350.07 0.0624449
3351.31 0.0416387
3352.55 0.0304634
3353.79 0.0240048
3355.02 0.0202377
3357.50 0.0178788
3359.98 0.0235602
3361.21 0.0344413
3361.83 0.0457950
3362.45 0.0667528
3363.07 0.111387
3363.69 0.233838
3364.00 0.396196
3364.16 0.551433
3364.31 0.818896
3364.46 1.34778
3364.54 1.83201
3364.62 2.61704
3364.70 4.05414
3364.74 5.25041
3364.77 6.98756
3364.81 9.79124
3364.85 14.3607
3364.87 18.0247
3364.89 22.7703
3364.91 29.2470
3364.93 38.1762
3364.96 60.9709
3365.00 76.3352
3365.04 60.9699
3365.07 38.1750
3365.11 22.1978
3365.15 13.7525
3365.19 9.18047
3365.24 6.50707
3365.28 4.83188
3365.32 3.72090
3365.40 2.40505
3365.48 1.67146
3365.56 1.23216
3365.72 0.746561
3365.89 0.500644
3366.05 0.359331
3366.38 0.211651
3366.70 0.140105
3367.03 0.100111
3367.68 0.0593095
3368.33 0.0399650
3368.98 0.0292982
3370.29 0.0185809
3371.59 0.0136518
3372.90 0.0111137
3375.50 0.00933178
3378.11 0.0105502
3379.42 0.0127918
3380.72 0.0174081
3382.02 0.0278013
3382.68 0.0383166
3383.33 0.0575557
3383.98 0.0984413
3384.63 0.211088
3384.96 0.361320
3385.12 0.505912
3385.28 0.759122
3385.45 1.26404
3385.53 1.73281
3385.61 2.50524
3385.69 3.95236
3385.73 5.18717
3385.77 7.02811
3385.81 10.1008
3385.85 15.3728
3385.88 19.8027
3385.90 25.8163
3385.92 34.4620
3385.94 47.4364
3385.95 60.8559
3385.97 75.9960
3386.00 94.8798
3386.02 89.3299
3386.03 75.9949
3386.06 47.4352
3386.08 34.9820
3386.10 26.1766
3386.14 15.7307
3386.18 10.2969
3386.22 7.20262
3386.26 5.29856
3386.30 4.05207
3386.38 2.58152
3386.46 1.78406
3386.54 1.30520
3386.70 0.784578
3386.86 0.523092
3387.02 0.373621
3387.34 0.218476
3387.66 0.143340
3387.98 0.101475
3388.62 0.0589358
3389.26 0.0387772
3389.90 0.0276833
3391.18 0.0164755
3392.46 0.0111963
3393.74 0.00828289
3396.30 0.00532283
3398.85 0.00390726
3401.41 0.00311423
3406.53 0.00229941
3411.64 0.00192031
3416.76 0.00173614
3426.99 0.00168310
3437.22 0.00200603
3442.34 0.00240808
3447.45 0.00316998
3452.57 0.00481004
3455.12 0.00644108
3457.68 0.00941057
3460.24 0.0157477
3461.52 0.0220531
3462.80 0.0335287
3464.08 0.0579584
3464.72 0.0821617
3465.35 0.125862
3465.99 0.217789
3466.31 0.307478
3466.63 0.466321
3466.95 0.791586
3467.11 1.09928
3467.27 1.62342
3467.43 2.64114
3467.51 3.54769
3467.59 5.00599
3467.67 7.55887
3467.71 9.61004
3467.75 12.5809
3467.79 17.0707
3467.83 24.1894
3467.87 36.0123
3467.91 55.6635
3467.96 89.2395
3468.00 111.279
3468.04 89.2375
3468.09 55.6614
3468.13 34.1697
3468.18 22.0705
3468.22 15.1527
3468.27 11.0244
3468.31 8.29382
3468.36 6.44851
3468.45 4.21997
3468.54 2.95668
3468.63 2.19031
3468.80 1.33452
3468.98 0.896773
3469.16 0.643647
3469.34 0.484343
3469.52 0.377674
3469.88 0.248213
3470.24 0.175658
3470.59 0.130969
3470.95 0.101583
3471.67 0.0663767
3472.38 0.0469702
3473.10 0.0351586
3473.81 0.0274555
3475.25 0.0183450
3476.68 0.0134028
3478.11 0.0104482
3479.54 0.00856553
3482.40 0.00646602
3485.26 0.00550352
3490.99 0.00521652
3496.71 0.00666365
3499.58 0.00846809
3502.44 0.0119068
3503.87 0.0148481
3505.30 0.0193640
3506.73 0.0268028
3508.16 0.0403482
3508.88 0.0517512
3509.60 0.0691423
3510.31 0.0975924
3511.03 0.148847
3511.74 0.256247
3512.10 0.360607
3512.46 0.544682
3512.82 0.918851
3513.00 1.27008
3513.17 1.86826
3513.35 3.01010
3513.44 4.02080
3513.53 5.60614
3513.62 8.35742
3513.67 10.5293
3513.71 13.5394
3513.76 18.0662
3513.80 24.8282
3513.85 35.7800
3513.89 53.1538
3513.95 85.1702
3514.00 106.309
3514.06 85.1677
3514.11 53.1512
3514.15 38.3353
3514.18 28.1390
3514.22 21.2301
3514.26 16.4528
3514.33 10.5854
3514.41 7.35421
3514.48 5.36387
3514.55 4.07631
3514.70 2.58214
3514.85 1.77399
3515.00 1.29515
3515.14 0.984993
3515.29 0.775406
3515.59 0.515804
3515.88 0.367939
3516.18 0.275848
3516.47 0.214828
3517.06 0.141071
3517.65 0.100083
3518.24 0.0749969
3518.83 0.0585736
3520.01 0.0390633
3521.19 0.0284376
3522.37 0.0220640
3523.55 0.0180007
3525.91 0.0134691
3528.26 0.0114074
3532.98 0.0109082
3537.70 0.0143758
3540.06 0.0186172
3542.42 0.0266245
3543.60 0.0334132
3544.78 0.0437545
3545.96 0.0606479
3547.14 0.0910352
3547.73 0.116367
3548.32 0.154671
3548.91 0.216673
3549.50 0.326768
3550.09 0.552722
3550.38 0.767490
3550.67 1.13694
3550.97 1.86016
3551.12 2.51444
3551.26 3.57261
3551.34 4.37400
3551.41 5.47264
3551.49 7.03083
3551.56 9.29500
3551.63 12.8451
3551.71 18.5730
3551.78 28.6471
3551.85 46.3683
3551.93 74.3071
3552.00 92.5652
3552.07 73.9020
3552.15 46.3656
3552.22 27.9378
3552.30 17.9799
3552.38 12.3187
3552.45 8.89192
3552.53 6.66755
3552.61 5.18832
3552.76 3.38702
3552.91 2.37472
3553.06 1.75939
3553.37 1.07617
3553.67 0.727926
3553.98 0.527344
3554.28 0.401763
3554.59 0.318521
3555.20 0.218864
3555.81 0.165601
3556.42 0.136062
3557.03 0.120998
3558.25 0.123507
3558.86 0.144909
3559.46 0.192518
3560.07 0.300997
3560.38 0.409194
3560.68 0.602461
3560.99 0.996171
3561.14 1.36753
3561.29 1.99530
3561.45 3.19951
3561.52 4.24904
3561.60 5.90672
3561.68 8.73205
3561.71 10.9423
3561.75 14.0630
3561.79 18.6260
3561.83 25.5522
3561.87 36.4220
3561.90 54.0542
3561.95 86.5178
3562.00 108.028
3562.05 86.5153
3562.10 53.9951
3562.14 34.3508
3562.19 23.0274
3562.23 16.1155
3562.27 11.8832
3562.36 7.11401
3562.45 4.72407
3562.54 3.34454
3562.63 2.48973
3562.81 1.53661
3562.98 1.04111
3563.16 0.754260
3563.34 0.572557
3563.52 0.450247
3563.87 0.300556
3564.23 0.216104
3564.58 0.163735
3564.93 0.129050
3565.64 0.0870230
3566.35 0.0634597
3567.77 0.0390198
3569.19 0.0270517
3570.61 0.0201926
3573.45 0.0128788
3576.29 0.00916880
3579.12 0.00699102
3584.80 0.00463152
3590.47 0.00344122
3596.15 0.00277158
3607.50 0.00217309
3618.85 0.00217856
3624.53 0.00244653
3630.20 0.00306242
3635.88 0.00449888
3638.72 0.00596842
3641.55 0.00867549
3642.97 0.0109715
3644.39 0.0144948
3645.81 0.0203034
3647.23 0.0308918
3648.65 0.0534548
3649.36 0.0758181
3650.07 0.116215
3650.78 0.201206
3651.13 0.284145
3651.48 0.431124
3651.84 0.732140
3652.02 1.01599
3652.19 1.50289
3652.37 2.45046
3652.46 3.29695
3652.55 4.64301
3652.64 7.02748
3652.68 8.92369
3652.73 11.6654
3652.77 15.9180
3652.81 22.5354
3652.86 33.5245
3652.90 52.6083
3652.95 83.8559
3653.00 105.206
3653.03 98.6655
3653.05 83.8538
3653.10 52.6062
3653.15 31.3639
3653.20 19.9090
3653.25 13.5092
3653.30 9.74149
3653.36 7.28643
3653.41 5.66717
3653.51 3.68159
3653.61 2.57639
3653.72 1.90116
3653.92 1.15523
3654.13 0.773640
3654.34 0.554784
3654.54 0.417203
3654.75 0.325153
3655.16 0.213328
3655.57 0.150895
3655.99 0.112377
3656.40 0.0870672
3657.22 0.0568150
3658.05 0.0401430
3658.87 0.0299951
3659.70 0.0233738
3661.35 0.0155370
3663.00 0.0112753
3664.65 0.00871652
3666.29 0.00707760
3669.59 0.00522343
3672.89 0.00433623
3679.49 0.00393241
3686.09 0.00492914
3689.39 0.00628477
3692.69 0.00893960
3694.34 0.0112399
3695.99 0.0147976
3697.64 0.0206978
3699.28 0.0314894
3700.11 0.0406002
3700.93 0.0545215
3701.76 0.0773379
3702.58 0.118536
3703.41 0.205083
3703.82 0.289530
3704.23 0.439099
3704.65 0.744794
3704.85 1.03263
3705.06 1.52541
3705.26 2.47373
3705.37 3.31462
3705.47 4.66082
3705.57 7.00093
3705.63 8.88947
3705.68 11.5538
3705.73 15.6256
3705.78 21.8820
3705.83 32.3204
3705.88 49.2918
3705.94 78.8227
3706.00 98.4908
3706.06 78.8202
3706.12 49.2893
3706.16 35.5938
3706.20 26.4335
3706.27 15.6242
3706.35 10.1209
3706.43 7.03060
3706.50 5.14690
3706.58 3.92200
3706.73 2.48636
3706.89 1.71269
3707.04 1.25002
3707.35 0.748868
3707.66 0.498033
3707.97 0.354966
3708.27 0.265773
3708.58 0.206619
3709.20 0.135055
3709.81 0.0952289
3710.43 0.0708139
3711.04 0.0547966
3712.28 0.0356925
3713.51 0.0251945
3714.74 0.0188047
3715.97 0.0146347
3718.43 0.00969663
3720.90 0.00699754
3723.36 0.00536448
3725.82 0.00430375
3730.75 0.00306277
3735.67 0.00240542
3745.53 0.00182918
3755.38 0.00174903
3760.30 0.00187900
3765.23 0.00220496
3770.16 0.00297142
3772.62 0.00375112
3775.08 0.00518060
3777.55 0.00824028
3778.78 0.0112915
3780.01 0.0168554
3781.24 0.0287384
3781.86 0.0405421
3782.47 0.0619299
3783.09 0.107190
3783.70 0.230928
3784.01 0.395250
3784.32 0.827256
3784.47 1.37070
3784.55 1.86746
3784.63 2.68914
3784.70 4.18879
3784.74 5.46618
3784.78 7.34652
3784.82 10.4385
3784.86 15.6121
3784.88 19.6188
3784.90 25.1562
3784.91 32.9021
3784.93 44.2054
3784.95 56.2841
3784.97 70.7808
3785.00 88.3417
3785.02 82.8840
3785.03 70.7798
3785.07 44.1377
3785.09 30.1674
3785.12 21.4486
3785.14 15.6114
3785.17 11.8899
3785.22 7.40767
3785.27 5.05307
3785.32 3.63204
3785.37 2.74549
3785.47 1.71516
3785.57 1.17067
3785.67 0.849157
3785.88 0.504880
3786.08 0.333754
3786.28 0.237390
3786.68 0.137903
3787.09 0.0901660
3787.49 0.0637626
3788.30 0.0370168
3789.11 0.0244230
3789.92 0.0175246
3791.54 0.0106374
3793.15 0.00745845
3794.77 0.00576112
3798.01 0.00416735
3804.48 0.00342111
3810.95 0.00393126
3817.42 0.00574691
3820.65 0.00767649
3823.89 0.0112342
3825.50 0.0142391
3827.12 0.0188259
3828.74 0.0263485
3830.36 0.0399650
3831.17 0.0513725
3831.97 0.0686945
3832.78 0.0968687
3833.59 0.147223
3834.40 0.251372
3834.80 0.351005
3835.21 0.524509
3835.61 0.868735
3835.82 1.18254
3836.02 1.70104
3836.22 2.64585
3836.32 3.43686
3836.42 4.63009
3836.52 6.53568
3836.62 9.79858
3836.67 12.3612
3836.72 15.8392
3836.78 20.8097
3836.83 27.5865
3836.91 44.1688
3837.00 55.0274
3837.09 43.9660
3837.18 27.5843
3837.26 17.2180
3837.35 11.3082
3837.43 7.85496
3837.52 5.72398
3837.60 4.33627
3837.69 3.38948
3837.86 2.22540
3838.03 1.56836
3838.20 1.16320
3838.53 0.712705
3838.87 0.480392
3839.21 0.346048
3839.55 0.261071
3839.89 0.204268
3840.57 0.135147
3841.25 0.0964165
3841.93 0.0726081
3842.61 0.0569801
3843.97 0.0385305
3845.32 0.0286959
3846.68 0.0231491
3848.04 0.0201263
3850.76 0.0193921
3852.11 0.0220481
3853.47 0.0285162
3854.83 0.0438585
3855.51 0.0595621
3856.19 0.0883000
3856.87 0.149020
3857.55 0.313776
3857.89 0.529373
3858.06 0.733166
3858.23 1.08013
3858.40 1.75246
3858.48 2.35019
3858.57 3.30970
3858.65 4.98409
3858.69 6.34386
3858.74 8.26115
3858.78 11.2172
3858.82 15.7673
3858.86 23.2194
3858.90 35.6411
3858.95 56.9810
3859.00 71.2392
3859.05 56.9797
3859.10 35.6025
3859.15 21.2859
3859.20 13.5509
3859.25 9.21390
3859.30 6.65477
3859.35 4.98339
3859.40 3.87987
3859.50 2.52440
3859.60 1.76313
3859.70 1.30314
3859.91 0.794103
3860.11 0.533240
3860.31 0.383465
3860.72 0.225860
3861.12 0.149237
3861.53 0.106304
3862.34 0.0623926
3863.15 0.0414997
3863.96 0.0299266
3865.58 0.0181714
3867.20 0.0125848
3868.82 0.00947733
3872.06 0.00629911
3875.30 0.00478888
3878.53 0.00397848
3885.01 0.00332069
3891.49 0.00345790
3894.73 0.00388745
3897.97 0.00479148
3901.21 0.00680435
3902.83 0.00881740
3904.45 0.0124769
3906.07 0.0202606
3906.88 0.0279788
3907.69 0.0419964
3908.50 0.0716966
3909.31 0.153678
3909.72 0.263601
3910.12 0.557472
3910.32 0.936592
3910.43 1.28829
3910.53 1.88172
3910.63 2.99830
3910.68 3.97685
3910.73 5.47466
3910.78 8.03873
3910.83 12.6637
3910.86 16.6894
3910.88 22.4431
3910.91 31.1590
3910.93 44.7755
3910.97 71.4038
3911.00 89.5746
3911.02 83.9253
3911.04 71.4028
3911.07 44.7744
3911.09 32.9283
3911.11 24.8417
3911.16 14.9530
3911.20 9.79755
3911.24 6.91062
3911.28 5.08090
3911.33 3.88388
3911.41 2.48450
3911.50 1.71500
3911.58 1.25795
3911.75 0.758956
3911.92 0.506259
3912.09 0.362505
3912.43 0.212297
3912.78 0.139667
3913.12 0.0993462
3913.80 0.0583787
3914.48 0.0390704
3915.16 0.0285418
3916.53 0.0181643
3917.89 0.0136075
3919.26 0.0114758
3921.99 0.0106970
3924.72 0.0135739
3926.08 0.0172836
3927.45 0.0244228
3928.81 0.0399745
3929.49 0.0554593
3930.18 0.0835119
3930.86 0.142568
3931.54 0.302232
3931.88 0.510583
3932.05 0.708043
3932.22 1.04454
3932.39 1.69754
3932.48 2.27480
3932.56 3.20001
3932.65 4.83676
3932.69 6.15353
3932.73 8.00905
3932.78 10.8681
3932.82 15.2668
3932.86 22.6929
3932.90 34.9810
3932.95 55.8561
3933.00 69.9209
3933.05 55.8549
3933.10 34.9432
3933.13 24.8059
3933.16 17.9118
3933.20 13.3411
3933.23 10.2361
3933.30 6.49391
3933.37 4.45030
3933.44 3.22774
3933.50 2.44322
3933.64 1.53549
3933.78 1.05229
3933.91 0.765635
3934.18 0.457411
3934.46 0.304181
3934.73 0.217161
3935.27 0.127186
3935.82 0.0840405
3936.36 0.0600941
3937.45 0.0358750
3938.53 0.0245111
3939.62 0.0183354
3941.80 0.0123246
3943.97 0.00978870
3946.15 0.00873288
3950.50 0.00888791
3954.85 0.0116744
3957.02 0.0147244
3959.20 0.0201700
3961.38 0.0312178
3962.46 0.0417252
3963.55 0.0601900
3964.64 0.0981555
3965.18 0.134863
3965.73 0.199991
3966.27 0.334501
3966.54 0.463735
3966.81 0.690274
3967.09 1.14375
3967.22 1.56374
3967.36 2.26890
3967.49 3.58610
3967.56 4.71798
3967.63 6.47161
3967.70 9.37905
3967.73 11.5923
3967.77 14.6387
3967.80 18.9502
3967.83 25.2250
3967.87 34.5588
3967.90 48.3232
3967.95 77.0296
