U-235(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
780.644 28.4983
780.667 19.3267
780.690 13.6582
780.713 10.0847
780.736 7.74600
780.759 6.15314
780.782 5.02818
780.805 4.20824
780.828 3.59431
780.874 2.75674
780.920 2.23072
781.012 1.64818
781.104 1.38467
781.196 1.32499
781.288 1.58014
781.334 2.07833
781.357 2.60716
781.380 3.52513
781.428 5.95628
781.476 4.22293
781.500 3.97867
781.524 4.58061
781.572 6.77505
781.620 3.83541
781.654 2.53359
781.688 1.96197
781.756 1.58856
781.824 1.57682
781.891 1.74318
781.959 2.07975
782.027 2.65026
782.095 3.59590
782.162 5.13182
782.246 7.92111
782.329 9.63359
782.412 7.65056
782.496 4.89352
782.591 2.97955
782.685 1.99411
782.780 1.46788
782.875 1.17985
782.970 1.04069
783.064 1.05201
783.112 1.15963
783.159 1.43356
783.183 1.70543
783.206 2.16283
783.230 2.96988
783.254 4.41799
783.277 6.69379
783.301 8.25195
783.324 6.76246
783.348 4.45803
783.374 2.84953
783.400 2.00181
783.426 1.53365
783.453 1.25616
783.505 0.964857
783.557 0.828880
783.661 0.729379
783.766 0.733464
783.870 0.816209
783.975 1.02264
784.027 1.21762
784.079 1.53448
784.131 2.07384
784.183 3.00239
784.238 4.40784
784.293 5.05535
784.347 3.97335
784.402 2.75009
784.468 1.95105
784.533 1.61587
784.598 1.52304
784.663 1.59511
784.729 1.85080
784.794 2.45979
784.827 3.07521
784.859 4.19254
784.892 6.52001
784.908 8.65456
784.925 11.9475
784.946 18.2121
784.968 22.0926
784.989 17.8002
785.010 11.8145
785.029 8.40692
785.048 6.39363
785.072 4.94145
785.097 4.17077
785.145 3.51741
785.243 3.38359
785.437 3.54352
785.632 2.69434
785.826 1.73739
785.997 1.20957
786.167 0.900337
786.338 0.723232
786.509 0.631879
786.680 0.614109
786.850 0.708918
786.936 0.858811
787.021 1.22462
787.064 1.63617
787.106 2.50113
787.128 3.35126
787.149 4.84450
787.170 7.74835
787.181 10.2373
787.192 13.7799
787.208 21.5020
787.217 24.6904
787.225 25.4380
787.242 19.4431
787.251 15.5527
787.259 12.3127
787.268 9.73709
787.276 7.87526
787.294 5.52106
787.311 4.22292
787.329 3.49259
787.364 2.86836
787.399 2.84106
787.433 3.24101
787.468 4.15261
787.503 5.90533
787.538 9.18460
787.569 14.0334
787.610 19.7846
787.614 19.7500
787.625 18.8387
787.636 17.0213
787.658 12.7232
787.683 8.94194
787.705 6.52708
787.728 4.90941
787.774 3.04734
787.819 2.09894
787.865 1.56664
787.956 1.03749
788.047 0.818833
788.138 0.756803
788.230 0.857984
788.275 1.03055
788.321 1.40885
788.344 1.76209
788.366 2.33456
788.389 3.30118
788.412 4.93251
788.437 7.56241
788.450 8.62154
788.462 8.82519
788.513 4.26319
788.530 3.16025
788.547 2.41880
788.581 1.57057
788.615 1.14000
788.648 0.899518
788.716 0.659294
788.784 0.553147
788.920 0.482142
789.056 0.493887
789.192 0.569909
789.327 0.756783
789.395 0.947958
789.463 1.31401
789.497 1.64839
789.531 2.21018
789.565 3.26434
789.599 5.41539
789.625 8.07323
789.651 9.64796
789.702 5.67561
789.727 4.43967
789.752 3.91363
789.802 4.10675
789.851 5.68981
789.876 7.22133
789.901 9.50656
789.939 14.7603
789.978 18.7886
790.017 15.7384
790.055 10.3666
790.092 7.00296
790.129 5.15203
790.166 4.18791
790.202 3.75618
790.239 3.69529
790.276 3.95954
790.313 4.57078
790.350 5.57726
790.411 7.93940
790.473 8.77841
790.596 4.51938
790.655 3.50395
790.713 3.37226
790.742 3.71474
790.771 4.52788
790.801 6.21874
790.830 9.62649
790.856 14.6243
790.882 18.0553
790.908 14.6812
790.934 9.46579
790.961 5.97837
790.988 4.06008
791.015 2.95825
791.042 2.28721
791.096 1.55006
791.150 1.17852
791.258 0.836758
791.366 0.709864
791.475 0.698092
791.583 0.831105
791.637 1.02047
791.691 1.43534
791.718 1.83938
791.745 2.52842
791.772 3.79190
791.799 6.17809
791.824 9.47337
791.836 10.7319
791.848 10.8766
791.873 8.14986
791.898 5.16623
791.913 3.92130
791.929 3.06900
791.960 2.07275
791.991 1.56606
792.023 1.29037
792.085 1.05264
792.147 1.01347
792.210 1.09348
792.272 1.29087
792.335 1.64812
792.397 2.24557
792.553 4.39917
792.611 4.42455
792.639 4.49765
792.668 5.05150
792.709 6.31805
792.716 6.19655
792.739 4.87221
792.763 3.51274
792.792 2.50966
792.821 1.94693
792.878 1.36471
792.936 1.07095
792.993 0.898429
793.109 0.720714
793.224 0.655242
793.339 0.659777
793.454 0.737794
793.569 0.941346
793.684 1.41160
793.766 1.92819
793.847 2.10758
793.929 1.67879
794.010 1.25119
794.083 1.03844
794.156 0.938313
794.301 0.919265
794.447 1.04576
794.593 1.31045
794.738 1.78579
794.884 2.66520
795.030 4.43815
795.102 5.99049
795.175 8.27354
795.283 13.0345
795.392 15.8812
795.500 12.5554
795.608 8.09439
795.711 5.55310
795.814 4.52056
795.865 4.60696
795.917 5.42520
795.943 6.37486
795.968 8.02512
795.994 10.9448
796.020 16.0725
796.047 24.2241
796.075 28.3620
796.102 21.8958
796.130 14.0414
796.149 10.3113
796.169 7.84330
796.208 5.06396
796.247 3.67783
796.286 2.90812
796.365 2.15529
796.443 1.87735
796.522 1.87047
796.600 2.14692
796.678 2.90744
796.756 4.67486
796.817 6.93227
796.877 8.12446
796.937 6.40177
796.997 4.24670
797.040 3.23109
797.082 2.57379
797.167 1.94319
797.210 1.89045
797.252 2.07389
797.295 2.77219
797.316 3.56675
797.337 4.93238
797.361 7.04630
797.373 7.68452
797.385 7.48888
797.409 5.37818
797.421 4.31636
797.433 3.48670
797.450 2.68661
797.466 2.16439
797.499 1.57961
797.532 1.29361
797.565 1.14448
797.631 1.04120
797.697 1.09594
797.763 1.32622
797.829 1.91922
797.862 2.53471
797.895 3.64649
797.928 5.84754
797.945 7.74839
797.961 10.4986
797.987 16.5122
798.012 20.4259
798.037 16.3547
798.062 10.3808
798.087 6.62576
798.111 4.49817
798.136 3.25122
798.160 2.48609
798.185 1.98710
798.210 1.64968
798.259 1.23990
798.308 1.01688
798.357 0.890851
798.455 0.795198
798.553 0.844922
798.602 0.934885
798.651 1.09731
798.700 1.39139
798.725 1.62660
798.749 1.95972
798.774 2.45073
798.798 3.19393
798.823 4.35669
798.847 6.17511
798.879 9.50791
798.910 11.3581
798.942 8.94703
798.973 5.88130
799.011 3.80823
799.048 2.88605
799.107 2.47473
799.166 2.33527
799.283 1.43606
799.346 1.17818
799.409 1.08265
799.472 1.10350
799.535 1.24476
799.597 1.57688
799.660 2.33269
799.692 3.07526
799.723 4.35801
799.754 6.74455
799.786 11.3631
799.813 17.6847
799.841 20.9706
799.869 16.0996
799.896 10.1345
799.913 7.70803
799.929 6.00714
799.962 3.94350
799.994 2.85027
800.027 2.22784
800.092 1.62555
800.158 1.41608
800.223 1.42498
800.288 1.67342
800.321 1.96036
800.354 2.47470
800.386 3.45527
800.419 5.41076
800.446 8.06489
800.473 9.78365
800.527 5.50580
800.559 3.74492
800.590 2.89048
800.652 2.30799
800.715 2.31284
800.778 2.61753
800.840 3.20725
800.903 4.18310
800.965 5.76423
801.028 8.24981
801.109 12.6687
801.149 14.3113
801.190 14.4463
801.271 10.7617
801.352 6.79737
801.428 4.54704
801.505 3.30402
801.581 2.63603
801.658 2.33026
801.735 2.33009
801.811 2.74815
801.849 3.24394
801.888 4.11081
801.926 5.65033
801.964 8.35969
802.005 12.6019
802.045 14.6853
802.085 11.3413
802.126 7.36939
802.162 5.10050
802.199 3.77420
802.236 2.97896
802.272 2.48313
802.345 1.95438
802.419 1.73367
802.565 1.71190
802.712 2.07115
802.858 2.95460
802.931 3.76881
803.005 5.06594
803.078 7.27502
803.151 11.3788
803.188 14.8238
803.224 19.9417
803.261 27.7324
803.298 39.5470
803.323 50.5205
803.348 62.6672
803.399 75.6618
803.450 58.4859
803.500 36.2764
803.539 25.0006
803.578 17.8039
803.617 13.1656
803.656 10.0804
803.734 6.44856
803.812 4.53683
803.889 3.48320
803.967 3.01163
804.006 3.04628
804.045 3.46713
804.064 3.99342
804.084 4.97113
804.103 6.87924
804.123 10.6326
804.140 15.8401
804.148 18.0397
804.157 18.5712
804.174 14.4531
804.183 11.6836
804.191 9.37750
804.205 6.65536
804.219 4.98295
804.234 3.91781
804.248 3.21937
804.276 2.38578
804.304 1.92488
804.361 1.44323
804.417 1.19494
804.531 0.937436
804.644 0.812517
804.757 0.764411
804.870 0.807835
804.927 0.897489
804.983 1.09616
805.040 1.57250
805.068 2.05535
805.096 2.85135
805.129 4.19314
805.161 4.92561
805.226 2.68223
805.257 1.94443
805.288 1.53688
805.350 1.19958
805.411 1.15706
805.473 1.30360
805.535 1.70090
805.565 2.06961
805.596 2.65274
805.627 3.62597
805.658 5.37823
805.689 8.83713
805.704 11.8026
805.719 16.0580
805.732 20.4117
805.744 25.0927
805.756 28.6060
805.768 29.1128
805.792 21.7591
805.817 13.5045
805.837 9.23629
805.856 6.60818
805.876 4.94819
805.896 3.85992
805.935 2.59562
805.975 1.94156
806.014 1.57500
806.053 1.36651
806.132 1.21597
806.211 1.32620
806.251 1.49905
806.290 1.79757
806.330 2.31027
806.369 3.21972
806.409 4.94128
806.448 8.27082
806.483 12.7530
806.500 14.4811
806.518 14.7237
806.553 11.0737
806.587 6.97942
806.621 4.56258
806.655 3.20729
806.689 2.42131
806.722 1.95059
806.790 1.48967
806.857 1.37409
806.925 1.51144
806.992 1.99763
807.026 2.48109
807.060 3.26043
807.093 4.54784
807.127 6.67245
807.167 10.3823
807.206 12.6382
807.246 9.98670
807.286 6.32496
807.333 3.70285
807.380 2.37941
807.427 1.67215
807.475 1.26308
807.569 0.848938
807.663 0.677629
807.758 0.636820
807.852 0.738678
807.899 0.892632
807.947 1.20455
807.970 1.47398
807.994 1.87747
808.017 2.49121
808.041 3.41093
808.075 5.20470
808.092 5.89020
808.109 5.96543
808.143 4.46980
808.177 2.82081
808.208 1.88549
808.239 1.34074
808.271 1.01240
808.302 0.804344
808.364 0.567989
808.427 0.445850
808.552 0.333278
808.677 0.292899
808.802 0.292525
808.927 0.344978
808.989 0.416590
809.052 0.570722
809.083 0.717798
809.114 0.963897
809.146 1.40575
809.177 2.21859
809.206 3.40807
809.236 4.10295
809.295 2.09025
809.320 1.45683
809.344 1.07218
809.394 0.681709
809.444 0.511848
809.494 0.430657
809.593 0.379047
809.692 0.405062
809.792 0.510222
809.841 0.614739
809.891 0.787526
809.941 1.09368
809.991 1.69951
810.015 2.24458
810.040 3.10883
810.065 4.55212
810.090 7.01206
810.117 11.1203
810.144 13.9215
810.171 11.2495
810.198 7.14481
810.224 4.56932
810.250 3.10845
810.276 2.25815
810.301 1.74496
810.327 1.42132
810.353 1.21595
810.405 1.01796
810.457 1.02260
810.509 1.26733
810.535 1.55360
810.561 2.05536
810.587 2.96893
810.613 4.63931
810.638 7.18338
810.664 8.71973
810.689 6.89770
810.714 4.39918
810.731 3.26851
810.747 2.49151
810.780 1.58392
810.813 1.11747
810.846 0.854010
810.912 0.586761
810.978 0.465600
811.110 0.376000
811.242 0.373127
811.374 0.434840
811.505 0.611214
811.571 0.802549
811.637 1.16755
811.670 1.48395
811.703 1.96801
811.736 2.73955
811.769 3.96205
811.810 6.08648
811.830 6.94244
811.850 7.11857
811.932 3.57577
811.978 2.34216
812.024 1.77614
812.070 1.57400
812.116 1.63044
812.163 1.99099
812.209 2.94650
812.232 3.92318
812.255 5.64088
812.278 8.89895
812.290 11.6135
812.301 15.4118
812.321 24.4305
812.340 30.5050
812.359 24.5489
812.379 15.5353
812.395 10.3638
812.412 7.23575
812.428 5.30697
812.445 4.06966
812.478 2.66712
812.511 1.95274
812.544 1.55274
812.577 1.31929
812.643 1.11107
812.709 1.10422
812.775 1.26432
812.841 1.65086
812.907 2.41767
812.971 3.60509
813.035 4.36064
813.099 3.53083
813.163 2.34720
813.209 1.76749
813.255 1.39500
813.302 1.15945
813.348 1.01241
813.440 0.879747
813.533 0.888976
813.625 1.02944
813.718 1.37086
813.764 1.67885
813.810 2.14911
813.856 2.88395
813.902 4.02994
813.962 6.18119
814.022 7.51582
814.142 4.13203
814.180 3.32458
814.217 2.81454
814.291 2.41281
814.366 2.62546
814.440 3.47188
814.515 4.90487
814.590 5.51965
814.664 4.22139
814.739 2.78444
814.809 1.97313
814.878 1.52811
814.948 1.30167
815.018 1.21970
815.087 1.25938
815.157 1.43834
815.226 1.82131
815.296 2.52454
815.373 3.69889
815.450 4.33741
815.604 2.90996
815.641 2.99646
815.677 3.63320
815.696 4.36135
815.714 5.61659
815.732 7.82612
815.750 11.6867
815.770 17.8346
815.780 20.2935
815.790 20.7150
815.830 9.83933
815.844 7.15271
815.857 5.38340
815.885 3.37344
815.913 2.35753
815.940 1.78195
815.995 1.18734
816.051 0.901110
816.161 0.644772
816.272 0.552493
816.382 0.549295
816.493 0.667886
816.548 0.841943
816.603 1.25592
816.631 1.70041
816.658 2.56092
816.672 3.31550
816.686 4.48652
816.700 6.37174
816.714 9.41743
816.730 14.7273
816.739 16.9626
816.747 17.5075
816.764 13.4115
816.780 8.39152
816.794 5.74242
816.808 4.10983
816.821 3.08629
816.835 2.41953
816.863 1.65028
816.890 1.25119
816.945 0.882650
816.999 0.739720
817.109 0.682854
817.218 0.773662
817.328 1.01388
817.383 1.22670
817.437 1.54840
817.492 2.05699
817.547 2.90328
817.602 4.40419
817.629 5.57186
817.656 7.12918
817.709 11.2007
817.763 13.6066
817.816 10.7299
817.869 6.84184
817.931 4.10716
817.993 2.72541
818.055 1.99863
818.117 1.59747
818.241 1.25931
818.365 1.25228
818.489 1.52734
818.613 2.29525
818.676 3.08361
818.738 4.46222
818.800 7.04845
818.862 12.0254
818.917 18.6957
818.944 21.2259
818.972 21.4900
819.027 15.9203
819.082 9.80369
819.113 7.48389
819.144 5.82516
819.175 4.62921
819.205 3.76031
819.267 2.62537
819.329 1.95539
819.391 1.53619
819.452 1.26333
819.514 1.08282
819.576 0.966077
819.637 0.898170
819.699 0.874591
819.761 0.900297
819.822 0.995096
819.884 1.21084
819.915 1.40117
819.946 1.68724
819.977 2.13447
820.007 2.85956
820.038 4.09214
820.069 6.21959
820.102 9.68182
820.135 11.8291
820.168 9.39847
820.201 5.99339
820.224 4.36517
820.247 3.27675
820.292 2.05096
820.338 1.44438
820.384 1.11120
820.475 0.788049
820.567 0.654396
820.750 0.593559
820.932 0.680849
821.115 0.948261
821.207 1.21416
821.298 1.66614
821.390 2.51029
821.435 3.22927
821.481 4.33180
821.527 6.13186
821.572 9.31217
821.618 15.4730
821.641 20.7058
821.664 28.1623
821.700 44.6582
821.737 54.1817
821.773 42.1242
821.810 26.2257
821.840 17.6781
821.870 12.4147
821.900 9.11117
821.930 6.97993
821.990 4.56699
822.049 3.41830
822.109 2.97341
822.169 3.23291
822.199 3.84719
822.229 5.22077
822.244 6.49010
822.259 8.48250
822.274 11.7495
822.289 17.0477
822.307 26.4562
822.325 32.2477
822.343 25.5581
822.360 16.2348
822.375 11.0680
822.390 7.90152
822.405 5.90570
822.420 4.61405
822.450 3.10890
822.480 2.31049
822.540 1.53630
822.600 1.18857
822.719 0.918751
822.839 0.891618
822.958 1.05733
823.018 1.25177
823.078 1.58480
823.138 2.17798
823.198 3.32628
823.228 4.32150
823.257 5.84268
823.287 8.24213
823.317 12.0211
823.355 18.9856
823.393 23.1979
823.431 18.2347
823.468 11.4274
823.508 6.95811
823.548 4.54157
823.588 3.18368
823.628 2.37092
823.668 1.85685
823.708 1.51855
823.788 1.14153
823.868 1.01121
823.948 1.13580
823.988 1.39341
824.028 2.00458
824.048 2.61628
824.068 3.68130
824.088 5.67215
824.108 9.51785
824.126 14.9029
824.143 17.9751
824.161 13.9980
824.178 8.81623
824.189 6.53660
824.201 4.97603
824.223 3.13327
824.245 2.17431
824.267 1.62633
824.312 1.06558
824.356 0.803836
824.445 0.588441
824.534 0.535612
824.622 0.585408
824.711 0.800845
824.756 1.05682
824.800 1.56898
824.822 2.02583
824.844 2.74335
824.867 3.91481
824.889 5.84112
824.915 9.14118
824.941 11.0430
824.992 5.43904
825.013 3.75915
825.034 2.70605
825.054 2.03841
825.075 1.60215
825.116 1.09380
825.158 0.831031
825.240 0.600539
825.323 0.540527
825.406 0.582721
825.489 0.753968
825.530 0.927040
825.571 1.20871
825.613 1.67970
825.654 2.46077
825.702 3.78734
825.750 4.50381
825.846 2.22142
825.892 1.46250
825.937 1.02722
825.983 0.770995
826.028 0.613154
826.120 0.447100
826.211 0.383383
826.302 0.388869
826.393 0.500920
826.439 0.657388
826.484 1.01217
826.507 1.37047
826.530 2.01243
826.553 3.27701
826.564 4.36500
826.575 5.92723
826.593 9.34016
826.611 11.4575
826.628 9.06520
826.646 5.70898
826.659 3.99571
826.672 2.89091
826.699 1.69819
826.725 1.12865
826.752 0.823501
826.805 0.527828
826.858 0.397969
826.964 0.299183
827.070 0.282020
827.177 0.316388
827.283 0.440223
827.336 0.591847
827.389 0.928737
827.416 1.27564
827.442 1.91907
827.469 3.27971
827.482 4.54724
827.495 6.49022
827.513 10.1824
827.522 11.7834
827.530 12.2646
827.565 6.04802
827.576 4.56047
827.587 3.52584
827.608 2.30791
827.630 1.68478
827.651 1.34760
827.694 1.07134
827.737 1.06919
827.780 1.28544
827.823 1.84416
827.845 2.37312
827.866 3.22323
827.888 4.63697
827.909 7.00198
827.934 10.9987
827.958 13.3144
827.983 10.3920
828.007 6.52866
828.027 4.50606
828.046 3.23571
828.065 2.42103
828.084 1.88666
828.123 1.26180
828.161 0.935424
828.200 0.751323
828.238 0.644610
828.315 0.561245
828.392 0.600894
828.431 0.674201
828.469 0.803899
828.508 1.02785
828.546 1.42683
828.585 2.17934
828.623 3.63838
828.657 5.65400
828.691 6.76765
828.724 5.25718
828.758 3.31656
828.793 2.08171
828.828 1.40264
828.863 1.01484
828.897 0.779967
828.932 0.628768
828.967 0.527395
829.036 0.407527
829.106 0.346539
829.176 0.317569
829.315 0.319798
829.454 0.403945
829.523 0.500084
829.593 0.672161
829.662 1.00949
829.697 1.30902
829.732 1.78461
829.767 2.60457
829.784 3.25082
829.802 4.16873
829.819 5.51950
829.836 7.58305
829.854 10.8358
829.871 15.9213
829.893 25.1878
829.915 29.9957
829.938 22.8718
829.960 14.1533
829.978 9.49625
829.996 6.62693
830.015 4.82763
830.033 3.65929
830.069 2.29703
830.106 1.58166
830.142 1.16229
830.179 0.898264
830.252 0.597904
830.325 0.441585
830.398 0.352070
830.544 0.265828
830.690 0.245419
830.836 0.292115
830.909 0.374390
830.982 0.585040
831.019 0.826886
831.056 1.33010
831.074 1.80915
831.092 2.61260
831.110 4.07403
831.129 6.80613
831.145 10.7958
831.162 13.2913
831.179 10.5170
831.196 6.60771
831.205 4.99722
831.215 3.84411
831.234 2.43518
831.254 1.67296
831.273 1.22712
831.312 0.761752
831.350 0.541506
831.427 0.350400
831.505 0.276882
831.659 0.237385
831.814 0.261264
831.968 0.352247
832.046 0.447795
832.123 0.618433
832.200 0.962429
832.239 1.28134
832.277 1.81391
832.316 2.80643
832.335 3.65256
832.355 4.95510
832.374 7.09489
832.393 10.9120
832.413 18.4223
832.422 24.9301
832.432 34.2904
