Cs-133(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
3257.20 0.0459182
3258.13 0.0683595
3259.06 0.130681
3259.53 0.214754
3259.99 0.439926
3260.23 0.731366
3260.34 1.00276
3260.46 1.46237
3260.58 2.34275
3260.63 3.10598
3260.69 4.30671
3260.75 6.34166
3260.81 10.1479
3260.84 13.3761
3260.87 18.2318
3260.90 25.7616
3260.92 37.5931
3260.94 48.0273
3260.96 60.0863
3261.00 75.1916
3261.02 70.7447
3261.04 60.0854
3261.08 37.5921
3261.10 27.0912
3261.13 19.9836
3261.18 11.7719
3261.23 7.55291
3261.28 5.24980
3261.33 3.82471
3261.38 2.92002
3261.48 1.85859
3261.58 1.28160
3261.68 0.937751
3261.88 0.567759
3262.28 0.276648
3262.69 0.167141
3263.49 0.0852642
3264.30 0.0556740
3265.91 0.0343176
3267.52 0.0272320
3270.74 0.0256948
3272.35 0.0374281
3273.16 0.0839845
3273.56 0.252265
3273.66 0.409928
3273.76 0.798668
3273.81 1.26655
3273.86 2.28158
3273.89 3.30939
3273.91 5.18034
3273.94 8.98675
3273.95 12.5512
3273.96 17.7402
3273.98 28.2121
3274.00 35.4601
3274.02 28.2121
3274.04 17.7403
3274.05 11.5876
3274.07 7.78923
3274.10 4.13193
3274.13 2.51598
3274.16 1.68386
3274.22 0.904761
3274.28 0.566380
3274.41 0.287489
3274.53 0.178351
3275.03 0.0636489
3276.02 0.0329022
3278.01 0.0264429
3279.99 0.0278037
3281.97 0.0323317
3283.96 0.0421649
3284.95 0.0516103
3285.94 0.0683219
3286.94 0.102972
3287.93 0.196892
3288.42 0.321736
3288.67 0.442098
3288.92 0.653639
3289.17 1.07839
3289.29 1.47287
3289.42 2.13704
3289.54 3.38278
3289.60 4.45788
3289.66 6.13100
3289.73 8.92301
3289.76 11.0622
3289.79 14.0248
3289.82 18.2507
3289.85 24.4649
3289.88 33.8339
3289.91 48.4800
3289.96 77.2237
3290.00 96.9173
3290.02 91.1077
3290.04 77.2223
3290.09 48.4787
3290.13 30.6981
3290.17 20.5586
3290.21 14.3693
3290.25 10.5942
3290.33 6.34085
3290.41 4.21432
3290.49 2.98633
3290.57 2.22607
3290.73 1.37958
3290.90 0.939830
3291.06 0.685794
3291.38 0.417287
3291.70 0.285812
3292.02 0.212451
3292.67 0.137945
3293.31 0.103512
3293.96 0.0854861
3295.25 0.0699987
3297.83 0.0690152
3300.41 0.0878949
3302.99 0.134304
3304.28 0.179873
3305.57 0.260049
3306.86 0.421881
3307.51 0.574233
3308.15 0.836579
3308.47 1.04648
3308.80 1.35048
3309.12 1.81853
3309.28 2.15180
3309.44 2.58853
3309.60 3.18038
3309.76 3.99819
3309.92 5.17892
3310.09 6.96678
3310.25 9.86227
3310.41 14.8467
3310.49 18.7850
3310.57 24.2214
3310.65 32.0219
3310.73 42.8727
3310.87 68.5262
3311.00 85.6357
3311.14 68.5371
3311.27 42.9007
3311.41 25.9470
3311.55 16.7469
3311.69 11.5352
3311.83 8.39235
3311.97 6.38294
3312.11 5.03399
3312.39 3.41402
3312.67 2.53876
3312.95 2.03826
3313.51 1.61824
3314.07 1.70945
3314.35 1.98085
3314.63 2.51876
3314.91 3.57856
3315.05 4.48922
3315.19 5.87474
3315.33 8.09406
3315.47 11.8869
3315.61 18.8610
3315.68 24.4908
3315.75 32.2749
3315.88 51.4516
3316.00 64.2304
3316.12 51.4229
3316.25 32.2216
3316.35 21.7747
3316.45 15.2267
3316.55 11.0891
3316.65 8.40282
3316.85 5.24658
3317.05 3.58857
3317.25 2.61117
3317.45 1.99442
3317.84 1.28400
3318.24 0.906183
3318.64 0.680600
3319.44 0.434074
3320.24 0.307855
3321.04 0.233891
3322.63 0.154377
3324.23 0.114770
3325.82 0.0929148
3329.01 0.0747344
3332.20 0.0786376
3333.80 0.0911197
3335.40 0.117759
3336.99 0.177430
3337.79 0.236681
3338.59 0.342381
3339.38 0.558812
3339.78 0.763428
3340.18 1.11448
3340.58 1.79213
3340.78 2.39684
3340.98 3.36338
3341.18 5.06102
3341.28 6.42418
3341.38 8.37337
3341.48 11.3394
3341.58 15.9735
3341.68 23.7058
3341.78 36.5520
3341.89 58.5785
3342.00 73.0908
3342.11 58.3648
3342.22 36.5482
3342.35 20.8614
3342.48 12.9061
3342.61 8.61541
3342.74 6.11136
3342.87 4.53429
3343.00 3.49865
3343.26 2.26142
3343.52 1.58038
3343.77 1.17022
3344.29 0.720649
3344.81 0.494030
3345.33 0.364587
3346.36 0.231305
3347.39 0.169285
3348.43 0.137808
3350.49 0.117978
3352.56 0.138192
3353.60 0.170022
3354.63 0.232558
3355.66 0.366939
3356.18 0.497035
3356.70 0.723502
3357.21 1.17099
3357.47 1.57883
3357.73 2.24639
3357.99 3.45724
3358.12 4.45813
3358.25 5.95288
3358.38 8.30720
3358.50 12.2597
3358.63 19.3707
3358.70 25.0547
3358.76 32.6814
3358.88 52.2422
3359.00 65.2690
3359.12 52.2379
3359.24 32.6769
3359.31 24.1511
3359.38 18.1580
3359.53 11.0277
3359.67 7.27352
3359.82 5.11787
3359.97 3.77635
3360.11 2.90161
3360.40 1.86486
3360.69 1.29864
3360.98 0.959047
3361.56 0.588309
3362.14 0.401843
3362.72 0.295277
3363.89 0.184888
3365.05 0.132592
3366.21 0.104797
3368.53 0.0821976
3370.86 0.0857438
3372.02 0.0993230
3373.18 0.128661
3374.34 0.194695
3374.92 0.260379
3375.51 0.377741
3376.09 0.617430
3376.38 0.843906
3376.67 1.22974
3376.96 1.97290
3377.10 2.62770
3377.25 3.67153
3377.39 5.47467
3377.47 6.91589
3377.54 8.94838
3377.61 12.0122
3377.68 16.6975
3377.76 24.3630
3377.83 36.6961
3377.91 58.7390
3378.00 73.4510
3378.09 58.7358
3378.17 36.6929
3378.25 23.7049
3378.33 16.0619
3378.40 11.4136
3378.48 8.45816
3378.63 5.11016
3378.78 3.40905
3378.94 2.42666
3379.09 1.81834
3379.39 1.13249
3379.70 0.775374
3380.00 0.567252
3380.61 0.347621
3381.22 0.240537
3381.83 0.181402
3383.05 0.125010
3384.27 0.108974
3385.49 0.131656
3386.10 0.179482
3386.70 0.320241
3387.01 0.509530
3387.16 0.689683
3387.31 1.00092
3387.47 1.61298
3387.54 2.16051
3387.62 3.04934
3387.69 4.62629
3387.73 5.91074
3387.77 7.79617
3387.81 10.6976
3387.85 15.4145
3387.88 23.5284
3387.90 29.7042
3387.92 38.2228
3387.96 60.8932
3388.00 76.3685
3388.04 60.8919
3388.08 38.2211
3388.12 22.4387
3388.16 14.0652
3388.21 9.46922
3388.25 6.80522
3388.29 5.07592
3388.33 3.94673
3388.42 2.56672
3388.50 1.79606
3388.59 1.33358
3388.76 0.823789
3388.93 0.563175
3389.10 0.413914
3389.44 0.257080
3390.12 0.137196
3390.80 0.0927113
3391.49 0.0711892
3392.17 0.0591155
3393.53 0.0467450
3396.26 0.0385252
3398.98 0.0384834
3401.71 0.0448898
3403.07 0.0523160
3404.43 0.0660354
3405.80 0.0948963
3406.48 0.123097
3407.16 0.173444
3407.84 0.278006
3408.18 0.378946
3408.52 0.555974
3408.86 0.913197
3409.03 1.24481
3409.20 1.80414
3409.37 2.86498
3409.46 3.78026
3409.54 5.21036
3409.63 7.61033
3409.67 9.48473
3409.71 12.0327
3409.76 15.7789
3409.80 21.2009
3409.84 29.6536
3409.88 42.2402
3409.94 67.9443
3410.00 84.7543
3410.06 67.4770
3410.12 42.2385
3410.19 23.9269
3410.26 14.6794
3410.32 9.74518
3410.39 6.88669
3410.46 5.10663
3410.53 3.93127
3410.67 2.54009
3410.81 1.77254
3410.94 1.30954
3411.22 0.805465
3411.50 0.550422
3411.77 0.405053
3412.32 0.254083
3412.87 0.181898
3413.42 0.142576
3414.52 0.105157
3415.63 0.0910526
3416.73 0.0875757
3418.93 0.0999926
3421.13 0.143062
3422.23 0.188007
3423.33 0.269109
3424.44 0.436571
3424.99 0.596253
3425.54 0.872300
3425.81 1.09396
3426.09 1.41456
3426.36 1.90447
3426.64 2.70589
3426.78 3.31421
3426.91 4.15187
3427.05 5.34676
3427.19 7.10993
3427.33 9.89045
3427.46 14.4839
3427.60 22.7086
3427.74 37.7471
3427.87 60.5022
3428.00 75.5314
3428.13 60.3122
3428.26 37.7430
3428.34 27.5810
3428.43 20.5397
3428.59 12.2680
3428.76 8.00722
3428.93 5.59620
3429.09 4.11895
3429.26 3.15486
3429.59 2.02109
3429.92 1.40836
3430.25 1.04148
3430.92 0.644256
3431.58 0.446290
3432.25 0.334480
3433.57 0.221720
3434.90 0.172232
3436.23 0.150476
3438.89 0.150173
3441.54 0.201158
3442.87 0.259982
3444.20 0.367622
3444.86 0.456164
3445.53 0.587065
3446.19 0.791374
3446.52 0.939146
3446.85 1.13476
3447.19 1.40099
3447.52 1.77574
3447.85 2.32566
3448.18 3.17601
3448.51 4.58174
3448.68 5.64876
3448.85 7.11354
3449.01 9.17969
3449.18 12.1744
3449.34 16.6069
3449.51 23.1550
3449.76 37.0508
3450.00 46.2592
3450.25 36.9843
3450.49 23.1489
3450.69 15.6952
3450.88 10.9912
3451.08 8.00217
3451.27 6.03799
3451.66 3.74969
3452.05 2.54051
3452.44 1.83253
3452.83 1.38500
3453.61 0.875217
3454.39 0.607420
3455.17 0.450541
3456.73 0.284362
3458.29 0.204507
3459.85 0.163002
3461.41 0.150420
3462.19 0.190233
3462.58 0.360077
3462.67 0.521631
3462.77 0.920479
3462.82 1.39365
3462.87 2.40581
3462.89 3.47050
3462.92 5.32464
3462.94 9.01732
3462.95 12.2425
3462.96 17.1446
3462.98 27.2867
3463.00 34.2090
3463.02 27.2865
3463.04 17.1442
3463.06 9.46966
3463.08 5.76878
3463.10 3.83084
3463.12 2.72183
3463.17 1.58731
3463.21 1.05534
3463.30 0.591781
3463.39 0.401867
3463.74 0.193271
3464.45 0.132471
3465.86 0.114671
3468.68 0.116856
3471.50 0.138062
3474.32 0.184299
3477.14 0.281872
3478.55 0.371772
3479.96 0.519332
3481.37 0.783835
3482.08 1.00068
3482.78 1.32086
3483.49 1.81726
3484.19 2.63216
3484.90 4.05241
3485.60 6.60429
3486.30 10.5772
3487.00 13.2323
3487.70 10.5718
3488.40 6.59897
3488.95 4.49828
3489.49 3.16706
3490.04 2.31617
3490.59 1.75440
3491.68 1.09653
3492.77 0.748129
3493.86 0.544045
3494.96 0.415859
3497.14 0.273514
3499.33 0.209580
3501.51 0.204515
3502.60 0.244594
3503.15 0.292974
3503.70 0.385744
3504.24 0.584594
3504.51 0.777691
3504.79 1.11578
3505.06 1.78579
3505.20 2.40024
3505.33 3.40661
3505.47 5.24967
3505.54 6.77761
3505.61 9.07190
3505.68 12.7813
3505.74 19.0131
3505.81 30.4229
3505.85 39.6106
3505.88 52.2962
3505.94 83.9712
3506.00 104.654
3506.06 83.4138
3506.12 52.2918
3506.17 35.1759
3506.22 24.4815
3506.27 17.7425
3506.32 13.4153
3506.41 8.32032
3506.51 5.63222
3506.61 4.05939
3506.70 3.06527
3506.90 1.93119
3507.09 1.33287
3507.29 0.982777
3507.68 0.608107
3508.06 0.421696
3508.45 0.315767
3509.23 0.204802
3510.01 0.150137
3510.78 0.118624
3512.34 0.0844611
3513.89 0.0664126
3515.45 0.0551825
3518.55 0.0417542
3524.77 0.0287500
3530.99 0.0228410
3537.20 0.0208547
3543.42 0.0243526
3546.53 0.0319753
3548.08 0.0401374
3549.63 0.0553870
3550.41 0.0683478
3551.19 0.0881818
3551.96 0.120648
3552.74 0.179101
3553.52 0.300640
3553.91 0.417918
3554.30 0.622902
3554.68 1.03316
3554.88 1.41059
3555.07 2.04043
3555.27 3.20556
3555.36 4.19643
3555.46 5.71516
3555.56 8.19511
3555.61 10.0774
3555.65 12.5812
3555.70 16.1394
3555.75 21.1064
3555.80 28.4615
3555.85 38.8647
3555.92 62.1768
3556.00 77.7169
3556.08 62.1742
3556.15 38.8620
3556.22 25.5859
3556.28 17.5990
3556.35 12.6407
3556.41 9.43911
3556.54 5.77320
3556.67 3.86745
3556.79 2.76305
3556.92 2.06971
3557.18 1.28401
3557.43 0.872663
3557.69 0.632833
3557.95 0.480472
3558.20 0.377740
3558.72 0.251973
3559.23 0.181134
3559.74 0.137188
3560.25 0.108160
3561.28 0.0732786
3562.30 0.0539204
3564.35 0.0342564
3566.40 0.0249377
3568.45 0.0197869
3572.55 0.0146333
3576.65 0.0124830
3580.75 0.0122474
3584.85 0.0173775
3586.90 0.0392248
3587.42 0.0612121
3587.93 0.121502
3588.18 0.201855
3588.44 0.414883
3588.57 0.685915
3588.70 1.35486
3588.76 2.13227
3588.82 3.81797
3588.86 5.49696
3588.89 8.49473
3588.92 14.4117
3588.94 19.5356
3588.95 27.3843
3588.98 43.9656
3589.00 54.7834
3589.02 43.9653
3589.05 27.3843
3589.08 16.1041
3589.10 10.0694
3589.13 6.76441
3589.16 4.81638
3589.21 2.77138
3589.26 1.79064
3589.37 0.922133
3589.48 0.562072
3589.70 0.274822
3589.91 0.165360
3590.34 0.0830388
3590.78 0.0534100
3592.50 0.0287546
3594.23 0.0525922
3594.66 0.0818175
3595.10 0.163746
3595.31 0.273769
3595.53 0.566755
3595.64 0.940908
3595.74 1.86869
3595.80 2.95282
3595.85 5.32080
3595.88 7.69873
3595.91 11.9843
3595.92 15.6405
3595.93 20.5638
3595.95 28.4351
3595.96 39.5469
3595.98 63.0576
3596.00 79.0414
3596.02 63.0575
3596.04 39.5470
3596.06 26.4634
3596.07 18.0643
3596.09 12.8950
3596.11 9.74174
3596.14 5.97709
3596.17 4.01202
3596.24 2.15220
3596.30 1.33707
3596.44 0.657963
3596.57 0.393551
3596.83 0.188990
3597.10 0.113282
3597.63 0.0568372
3598.16 0.0363931
3600.27 0.0159843
3604.50 0.0109706
3608.74 0.0122511
3610.85 0.0200587
3611.91 0.0498514
3612.44 0.160384
3612.57 0.266563
3612.70 0.541941
3612.77 0.882478
3612.84 1.68835
3612.87 2.57779
3612.90 4.37846
3612.93 8.76273
3612.95 13.6936
3612.97 22.2145
3612.98 35.8410
3613.00 44.4195
3613.02 35.8411
3613.03 22.2147
3613.05 14.4952
3613.06 9.67499
3613.09 5.08875
3613.12 3.07989
3613.15 2.05083
3613.21 1.08133
3613.27 0.671361
3613.38 0.331630
3613.50 0.200172
3613.97 0.0612361
3614.90 0.0238721
3616.77 0.0148806
3620.50 0.0155212
3622.36 0.0184810
3624.23 0.0250877
3626.10 0.0494100
3627.03 0.125551
3627.26 0.198012
3627.50 0.389549
3627.61 0.637129
3627.73 1.25467
3627.79 2.00641
3627.85 3.67567
3627.88 5.40906
3627.90 8.66206
3627.92 11.5491
3627.93 15.6189
3627.95 22.4418
3627.96 33.2610
3627.98 52.7170
3628.00 66.5679
3628.02 52.7173
3628.04 33.2618
3628.05 24.2418
3628.06 18.4060
3628.08 11.0937
3628.11 7.28204
3628.13 5.10846
3628.18 2.89268
3628.22 1.87357
3628.31 0.964552
3628.40 0.597925
3628.59 0.307298
3628.77 0.198858
3629.14 0.121228
3629.50 0.0980222
3630.23 0.0965525
3630.96 0.125995
3631.70 0.200525
3632.06 0.275403
3632.43 0.408702
3632.79 0.681019
3632.98 0.937315
3633.16 1.37151
3633.34 2.20520
3633.43 2.94431
3633.52 4.10597
3633.62 6.12650
3633.66 7.72543
3633.71 9.94782
3633.75 13.2987
3633.80 18.3268
3633.84 26.5090
3633.89 39.5711
3633.94 63.1595
3634.00 79.1074
3634.06 63.1577
3634.11 39.5692
3634.16 25.4142
3634.21 17.1328
3634.26 12.0492
3634.31 8.90863
3634.41 5.35473
3634.52 3.54916
3634.62 2.51807
3634.72 1.87723
3634.92 1.16039
3635.12 0.787165
3635.32 0.569884
3635.52 0.432498
3635.73 0.340569
3636.13 0.227978
3636.53 0.164815
3637.34 0.100072
3638.15 0.0693209
3638.95 0.0524605
3640.57 0.0358331
3642.18 0.0285592
3643.79 0.0251744
3647.02 0.0237075
3650.25 0.0265431
3653.47 0.0349067
3655.09 0.0441261
3656.70 0.0651131
3657.51 0.0904548
3658.31 0.155636
3658.72 0.240417
3659.12 0.462567
3659.32 0.745792
3659.52 1.44364
3659.62 2.26355
3659.68 2.97721
3659.73 4.06200
3659.78 5.90051
3659.83 9.16644
3659.85 11.8359
3659.88 15.7118
3659.90 21.4642
3659.93 30.2845
3659.95 38.7324
3659.96 48.2268
3660.00 60.4907
3660.02 56.6886
3660.04 48.2267
3660.07 30.2847
3660.10 21.7465
3660.12 16.0932
3660.17 9.44085
3660.22 6.09634
3660.27 4.26289
3660.32 3.12331
3660.37 2.38625
3660.46 1.53335
3660.66 0.797264
3660.85 0.500781
3661.24 0.270382
3661.63 0.186124
3662.41 0.129002
3663.19 0.115998
3664.75 0.130250
3666.31 0.180169
3667.09 0.224432
3667.87 0.291414
3668.65 0.397995
3669.43 0.581121
3670.21 0.933954
3670.60 1.24684
3670.99 1.74762
3671.38 2.61769
3671.58 3.31148
3671.77 4.30904
3671.97 5.80237
3672.16 8.14015
3672.36 11.9584
3672.55 18.2402
3672.78 29.2180
3673.00 36.4980
3673.23 29.1619
3673.45 18.2364
3673.68 11.1889
3673.90 7.25968
3674.13 5.00263
3674.35 3.62660
3674.58 2.73833
3674.81 2.13624
3675.26 1.40212
3675.71 0.989457
3676.16 0.736350
3677.06 0.456394
3677.97 0.313890
3678.87 0.232726
3679.77 0.183108
3680.68 0.151850
3682.48 0.122972
3684.29 0.136166
3685.19 0.177576
3686.10 0.305426
3686.55 0.480363
3686.77 0.649228
3687.00 0.942752
3687.23 1.52664
3687.34 2.06070
3687.45 2.94428
3687.56 4.55706
3687.62 5.92400
3687.68 7.95290
3687.73 11.2605
3687.79 16.8409
3687.82 21.1704
3687.85 27.1629
3687.87 35.5592
3687.90 47.6440
3687.95 75.9689
3688.00 95.2786
3688.05 75.9670
3688.10 47.6418
3688.16 26.9104
3688.21 16.4500
3688.27 10.8951
3688.33 7.73070
3688.39 5.72291
3688.44 4.41945
3688.56 2.85114
3688.67 1.99307
3688.79 1.47475
3689.02 0.908037
3689.25 0.620948
3689.48 0.457138
3689.94 0.286154
3690.40 0.203388
3690.86 0.157502
3691.78 0.111642
3692.70 0.0915975
3693.62 0.0829336
3695.46 0.0840550
3697.31 0.108625
3698.23 0.136642
3699.15 0.187941
3700.07 0.294125
3700.53 0.395613
3700.99 0.571851
3701.45 0.922651
3701.68 1.24509
3701.91 1.78398
3702.14 2.78543
3702.25 3.64230
3702.37 4.96478
3702.48 7.14649
3702.54 8.81634
3702.60 11.0657
3702.66 14.2895
3702.71 18.8706
3702.77 25.7532
3702.83 35.7097
3702.92 57.1292
3703.00 71.1522
3703.09 56.8667
3703.17 35.7176
3703.25 23.4579
3703.32 16.1064
3703.39 11.5661
3703.46 8.64683
3703.61 5.30461
3703.76 3.59273
3703.90 2.60109
3704.05 1.98831
3704.34 1.30378
3704.64 0.963233
3704.93 0.783323
3705.51 0.666025
3706.10 0.781839
3706.39 0.963470
3706.69 1.31218
3706.98 2.02717
3707.13 2.68614
3707.27 3.76126
3707.42 5.70629
3707.49 7.29696
3707.57 9.65051
3707.64 13.3091
3707.71 19.3370
3707.78 29.8928
3707.82 38.1802
3707.86 48.9627
3707.93 78.4573
3708.00 97.7396
3708.07 78.0130
3708.14 48.9500
3708.21 30.4581
3708.28 20.0842
3708.35 13.9359
3708.42 10.1979
3708.49 7.72758
3708.56 6.06629
3708.70 4.00538
3708.84 2.84117
3708.98 2.12240
3709.25 1.32167
3709.53 0.906538
3709.81 0.665239
3710.36 0.407936
3710.92 0.280171
3711.48 0.207335
3712.59 0.130875
3713.70 0.0933151
3714.81 0.0721855
3717.03 0.0514934
3719.25 0.0454640
3721.47 0.0544460
3722.58 0.0734495
3723.13 0.0934179
3723.69 0.130202
3724.24 0.207922
3724.80 0.417367
3725.08 0.688636
3725.22 0.942586
3725.35 1.36956
3725.49 2.18382
3725.56 2.90104
3725.63 4.01429
3725.70 5.93231
3725.77 9.47407
3725.81 12.5243
3725.84 16.9706
3725.88 24.0535
3725.91 34.8098
3725.93 44.5975
3725.96 55.8784
3726.00 69.5971
3726.05 55.8774
3726.09 34.8086
3726.14 20.4159
3726.19 12.8463
3726.24 8.66951
3726.29 6.19386
3726.34 4.62741
3726.39 3.58105
3726.49 2.32167
3726.59 1.62540
3726.69 1.20194
3726.89 0.736120
3727.09 0.498750
3727.29 0.362996
3727.69 0.220950
3728.09 0.152037
3728.49 0.113769
3729.29 0.0752070
3730.10 0.0578085
3730.90 0.0493867
3732.50 0.0457481
3734.10 0.0563613
3734.90 0.0706120
3735.70 0.0982781
3736.50 0.158535
3736.90 0.218072
3737.30 0.324718
3737.70 0.545088
3737.90 0.754713
3738.10 1.11748
3738.30 1.82722
3738.40 2.46770
3738.50 3.51240
3738.60 5.37940
3738.65 6.91148
3738.70 9.17695
3738.75 12.6976
3738.80 18.4986
3738.83 22.8405
3738.85 28.6628
3738.88 36.5247
3738.90 47.1472
3738.95 75.3764
3739.00 94.3022
3739.05 75.3747
3739.10 47.1454
3739.15 27.1011
3739.21 16.8105
3739.27 11.1610
3739.32 7.92643
3739.38 5.86635
3739.44 4.52626
3739.55 2.91012
3739.66 2.02419
3739.78 1.48843
3740.00 0.903876
3740.23 0.606780
3740.45 0.436931
3740.90 0.258983
3741.35 0.172753
3741.80 0.124507
3742.71 0.0751714
3743.61 0.0516544
3744.51 0.0385802
3746.31 0.0252052
3748.12 0.0187711
3749.92 0.0151519
3753.53 0.0114474
3757.14 0.00988892
3760.75 0.00989612
3764.35 0.0153001
3766.16 0.0388893
3766.61 0.0629375
3767.06 0.129530
3767.29 0.219247
3767.51 0.458252
3767.62 0.767123
3767.74 1.53261
3767.79 2.45617
3767.85 4.47630
3767.88 6.53743
3767.91 10.3221
3767.92 13.4722
3767.93 18.1246
3767.95 25.1755
3767.96 36.0633
3767.98 58.1425
3768.00 72.0601
3768.02 58.1425
3768.04 36.0634
3768.06 23.4034
3768.07 15.5643
3768.09 10.9026
3768.11 8.12190
3768.14 4.89137
3768.18 3.24539
3768.25 1.71756
3768.32 1.05885
3768.46 0.518747
3768.60 0.308227
3768.88 0.146994
3769.16 0.0874143
3770.28 0.0274385
3772.52 0.0117752
3777.00 0.00793642
3781.49 0.00851450
3783.73 0.0127892
3784.85 0.0286327
3785.41 0.0870102
3785.69 0.290717
3785.83 0.916762
3785.90 2.44274
3785.93 5.05796
3785.95 8.14230
3785.97 13.6714
3785.98 21.8420
3786.00 27.3349
3786.02 21.8421
3786.03 13.6715
3786.05 8.62647
3786.06 5.72808
3786.09 2.88492
3786.16 1.11869
3786.22 0.586345
3786.28 0.360963
3786.53 0.108242
3787.02 0.0353810
3788.01 0.0166960
3790.00 0.0163449
3791.98 0.0405123
3792.47 0.0658419
3792.97 0.136036
3793.22 0.230692
3793.47 0.485157
3793.59 0.814458
3793.71 1.64775
3793.78 2.64645
3793.84 4.90568
3793.87 7.26817
3793.90 11.7355
3793.92 15.7178
3793.93 21.3898
3793.95 30.1724
3793.96 44.7650
3793.98 70.9873
3794.00 89.4223
3794.02 70.9872
3794.04 44.7651
3794.06 30.1726
3794.07 20.9319
3794.09 15.1247
3794.10 11.5363
3794.13 7.16830
3794.16 4.84951
3794.23 2.62394
3794.29 1.63667
3794.41 0.806763
3794.54 0.481625
3794.79 0.228947
3795.04 0.134955
3795.53 0.0651383
3796.03 0.0399546
3798.02 0.0151791
3802.01 0.00923880
3805.99 0.00884689
3809.97 0.00987762
3813.95 0.0126532
3815.95 0.0154610
3817.94 0.0205461
3819.93 0.0313053
3820.92 0.0419378
3821.92 0.0611743
3822.92 0.101833
3823.41 0.141788
3823.91 0.213293
3824.41 0.361818
3824.66 0.504696
3824.91 0.754824
3825.16 1.25342
3825.28 1.71493
3825.40 2.47839
3825.53 3.90145
3825.59 5.10162
3825.65 6.93625
3825.72 9.92097
3825.75 12.1518
3825.78 15.1717
3825.81 19.3581
3825.84 25.2968
3825.87 33.8618
3825.90 46.3041
3825.95 74.3067
3826.00 92.6303
3826.05 74.3051
3826.10 46.3025
3826.14 31.6406
3826.18 22.1555
3826.22 16.1202
3826.25 12.1510
3826.33 7.52392
3826.41 5.10117
3826.49 3.65938
3826.57 2.74847
3826.72 1.71481
3826.88 1.16786
3827.03 0.848176
3827.34 0.505646
3827.65 0.336559
3827.96 0.240967
3828.59 0.142550
3829.21 0.0955627
3829.83 0.0695755
3831.07 0.0434167
3832.32 0.0312467
3833.56 0.0247090
3836.05 0.0185075
3841.02 0.0152326
3846.00 0.0159677
3850.97 0.0192856
3855.95 0.0275473
3858.43 0.0372787
3859.68 0.0462174
3860.92 0.0616830
3862.17 0.0932288
3862.79 0.123694
3863.41 0.177845
3864.03 0.290057
3864.34 0.398287
3864.65 0.588803
3864.96 0.972595
3865.12 1.33190
3865.27 1.93564
3865.43 3.08390
3865.51 4.08429
3865.59 5.63076
3865.66 8.27023
3865.70 10.3169
3865.74 13.0953
3865.78 17.1973
3865.82 23.3250
3865.86 32.7409
3865.90 47.0647
3865.95 75.3808
3866.00 94.0574
3866.05 75.3793
3866.10 47.0634
3866.14 33.9606
3866.17 25.1470
3866.24 14.7948
3866.31 9.56091
3866.38 6.63552
3866.45 4.85808
3866.52 3.70498
3866.66 2.35669
3866.79 1.63185
3866.93 1.19917
3867.21 0.732685
3867.48 0.498868
3867.76 0.366115
3868.31 0.229778
3868.86 0.165545
3869.41 0.131484
3870.52 0.102201
3871.62 0.0994908
3872.72 0.126072
3873.27 0.168843
3873.82 0.287213
3874.10 0.442901
3874.38 0.842124
3874.51 1.33293
3874.65 2.48149
3874.72 3.73222
3874.79 6.22043
3874.82 8.51288
3874.86 12.0877
3874.89 18.0828
3874.91 22.5447
3874.93 28.6247
3874.95 36.6039
3874.96 45.5715
3875.00 57.1548
3875.02 53.5636
3875.04 45.5711
3875.07 28.6246
3875.12 16.5714
3875.16 10.2930
3875.20 6.89447
3875.24 4.90703
3875.33 2.83534
3875.41 1.84811
3875.58 0.978300
3875.75 0.619511
3876.08 0.335084
3876.42 0.228205
3877.09 0.151164
3877.76 0.127719
3879.11 0.124589
3880.45 0.148622
3881.79 0.206108
3882.47 0.260796
3883.14 0.354894
3883.81 0.540989
3884.15 0.713719
3884.48 1.00753
3884.82 1.57280
3884.99 2.07666
3885.15 2.89020
3885.32 4.32545
3885.41 5.48915
3885.49 7.19059
3885.57 9.79587
3885.66 14.0029
3885.74 21.1716
3885.83 33.6863
3885.91 53.9473
3886.00 67.2611
3886.09 53.7068
3886.18 33.6990
3886.26 20.8614
3886.35 13.7163
3886.44 9.53006
3886.52 6.99460
3886.69 4.21789
3886.87 2.84662
3887.04 2.08102
3887.21 1.61582
3887.56 1.11487
3887.91 0.880839
3888.25 0.772218
3888.94 0.756627
3889.29 0.829573
3889.64 0.969102
3889.98 1.20962
3890.15 1.38911
3890.33 1.62884
3890.50 1.95581
3890.67 2.41432
3890.85 3.08085
3891.02 4.09523
3891.19 5.73163
3891.28 6.95183
3891.37 8.57089
3891.45 10.8181
3891.54 13.9280
3891.63 18.3949
3891.71 24.6265
3891.86 39.3757
3892.00 49.1313
3892.15 39.2645
3892.29 24.6245
3892.46 13.9703
3892.63 8.61540
3892.81 5.76956
3892.98 4.13363
3893.15 3.11072
3893.32 2.44090
3893.66 1.64517
3894.01 1.21430
3894.35 0.960393
3895.04 0.698210
3895.72 0.588049
3896.41 0.551961
3897.78 0.614799
3899.15 0.869011
3899.84 1.12258
3900.53 1.54393
3901.21 2.29882
3901.56 2.91236
3901.90 3.80918
3902.24 5.17920
3902.59 7.38120
3902.93 11.1055
3903.27 17.5419
3903.64 28.0403
3904.00 35.0371
3904.36 28.0301
3904.73 17.5279
3904.97 12.6892
3905.21 9.38726
3905.68 5.55613
3906.16 3.60717
