Zr-92(n,g) ENDF/B-VII.1
60664.0 0.0522934
60667.8 0.0181058
60675.3 0.00928849
60690.5 0.00766290
60720.8 0.00897992
60751.0 0.0117269
60781.3 0.0162147
60811.6 0.0239502
60841.9 0.0386704
60857.0 0.0513719
60872.1 0.0707917
60887.3 0.101539
60902.4 0.150563
60921.2 0.240863
60940.0 0.300948
60958.8 0.240594
60977.6 0.150383
60993.7 0.0989441
61009.9 0.0676877
61026.0 0.0484461
61042.1 0.0361093
61074.4 0.0220681
61106.6 0.0148191
61138.9 0.0106361
61171.1 0.00802017
61235.6 0.00506887
61300.1 0.00353873
61364.6 0.00265101
61493.7 0.00172909
61622.7 0.00130769
61751.7 0.00111678
61880.7 0.00112107
61945.2 0.00146513
61977.4 0.00285871
61993.6 0.00829987
62001.6 0.0290887
62005.7 0.105079
62007.7 0.360783
62008.7 1.08989
62009.2 2.63066
62009.4 4.84562
62009.7 10.5893
62009.9 17.0533
62010.0 21.1777
62010.2 17.0532
62010.3 10.5893
62010.5 6.46779
62010.6 4.23631
62010.9 2.13964
62011.5 0.820656
62012.7 0.262077
62015.2 0.0750308
62020.0 0.0207378
62029.7 0.00611194
62049.0 0.00232599
62087.8 0.00138912
62165.2 0.00124210
62242.7 0.00136349
62320.1 0.00163955
62397.6 0.00219979
62436.3 0.00271328
62475.0 0.00357430
62513.7 0.00520868
62533.1 0.00665324
62552.5 0.00897493
62571.8 0.0130599
62591.2 0.0211963
62600.9 0.0285925
62610.5 0.0405421
62620.2 0.0609280
62629.9 0.0965811
62640.0 0.153817
62650.0 0.191981
62660.1 0.153790
62670.1 0.0966448
62681.2 0.0573734
62692.3 0.0366691
62703.4 0.0252822
62714.5 0.0185594
62736.6 0.0115197
62758.8 0.00818896
62781.0 0.00640728
62803.2 0.00538324
62847.5 0.00442277
62936.2 0.00430412
63025.0 0.00548454
63113.7 0.00839859
63158.0 0.0111650
63202.4 0.0157700
63246.7 0.0241581
63268.9 0.0311491
63291.1 0.0416273
63313.3 0.0582199
63335.5 0.0862617
63357.6 0.137182
63379.8 0.233622
63399.9 0.373816
63420.0 0.467107
63440.1 0.373369
63460.2 0.233297
63481.1 0.140901
63502.1 0.0904179
63523.0 0.0618475
63543.9 0.0446096
63564.9 0.0335589
63585.8 0.0261117
63627.7 0.0170616
63669.5 0.0120086
63711.4 0.00891521
63795.1 0.00548835
63878.8 0.00373486
63962.6 0.00271957
64046.3 0.00207915
64130.0 0.00164934
64297.5 0.00112597
64464.9 0.000832921
64632.4 0.000663030
64716.1 0.000647413
64758.0 0.000818855
64778.9 0.00159652
64789.4 0.00469437
64794.6 0.0166143
64797.2 0.0608277
64798.5 0.212634
64799.2 0.654717
64799.5 1.67468
64799.7 3.20423
64799.8 7.47976
64800.0 14.9590
64800.2 7.47976
64800.5 2.01451
64800.7 0.835539
64801.3 0.278473
64802.4 0.0819015
64804.6 0.0224770
64809.1 0.00623576
64818.0 0.00197421
64835.8 0.000874872
64871.4 0.000580999
64942.6 0.000479735
65085.0 0.000416333
65227.4 0.000414936
65298.6 0.000555497
65334.2 0.00114962
65352.0 0.00349095
65360.9 0.0125796
65365.3 0.0468756
65367.6 0.168309
65368.7 0.550764
65369.2 1.54059
65369.5 3.36994
65369.8 9.84488
65370.0 19.6462
65370.2 9.80169
65370.4 5.39002
65370.5 3.15657
65370.8 1.43681
65371.4 0.512903
65372.6 0.154304
65374.9 0.0426276
65379.6 0.0114679
65388.9 0.00321806
65407.6 0.00111590
65445.0 0.000678766
65482.4 0.00115165
65501.1 0.00341211
65510.4 0.0122852
65515.1 0.0457255
65517.4 0.165004
65518.6 0.544547
65519.2 1.50758
65519.5 3.26315
65519.6 5.49422
65519.8 9.92989
65520.0 19.8595
65520.2 9.92987
65520.5 3.97215
65520.7 2.01183
65521.2 0.770436
65522.1 0.243655
65524.0 0.0689845
65527.8 0.0185734
65535.3 0.00503384
65550.3 0.00151293
65580.3 0.000605390
65640.4 0.000362240
65760.6 0.000284322
66000.9 0.000247230
66481.6 0.000243822
66962.2 0.000415605
67082.4 0.000607102
67202.6 0.00114705
67262.7 0.00188291
67292.7 0.00260389
67322.7 0.00389199
67337.8 0.00495463
67352.8 0.00654355
67367.8 0.00907241
67382.8 0.0134562
67397.8 0.0220589
67405.3 0.0298484
67412.9 0.0426016
67420.4 0.0655208
67424.1 0.0844668
67427.9 0.112566
67431.6 0.156691
67435.4 0.229977
67439.1 0.360687
67442.9 0.601068
67446.5 0.962295
67450.0 1.20216
67453.6 0.961031
67457.1 0.600944
67460.4 0.384360
67463.6 0.257159
67466.9 0.181017
67470.2 0.133187
67476.7 0.0798854
67483.2 0.0528795
67489.7 0.0374832
67496.2 0.0279247
67509.3 0.0172123
67522.3 0.0116701
67535.3 0.00844417
67548.4 0.00640468
67561.4 0.00503539
67587.5 0.00336649
67613.6 0.00242850
67639.6 0.00184939
67665.7 0.00146742
67717.9 0.00101110
67770.0 0.000760119
67874.3 0.000510437
67978.6 0.000398891
68082.9 0.000345015
68291.5 0.000319994
68500.1 0.000380406
68708.7 0.000622203
68813.0 0.000968288
68865.1 0.00130942
68917.3 0.00191819
68943.3 0.00241909
68969.4 0.00316498
68995.5 0.00434594
69021.6 0.00637513
69047.6 0.0103053
69060.7 0.0138128
69073.7 0.0194611
69086.7 0.0293839
69099.8 0.0489761
69106.3 0.0665920
69112.8 0.0946760
69119.3 0.141682
69125.8 0.221736
69132.9 0.354716
69140.0 0.443303
69147.1 0.354388
69154.2 0.221497
69159.4 0.154650
69164.5 0.110880
69169.7 0.0821647
69174.9 0.0628451
69185.2 0.0397149
69195.6 0.0271795
69205.9 0.0197202
69216.3 0.0149549
69237.0 0.00948266
69257.7 0.00664015
69278.4 0.00514802
69299.1 0.00532370
69309.4 0.00993166
69314.6 0.0289420
69317.2 0.0989477
69318.5 0.330633
69319.2 0.984551
69319.5 2.32272
69319.6 4.17906
69319.8 8.73022
69320.0 17.4576
69320.2 8.73020
69320.4 3.56197
69320.6 1.76099
69321.0 0.683583
69321.9 0.219652
69323.5 0.0642304
69326.8 0.0190365
69333.3 0.00671456
69346.5 0.00327013
69372.7 0.00202572
69425.2 0.00127671
69477.7 0.000925955
69530.2 0.000716831
69635.2 0.000484969
69740.2 0.000364850
69950.1 0.000249576
70160.1 0.000198085
70580.1 0.000156559
71000.0 0.000146057
71000.0 0.0345619
80000.0 0.0325313
99999.9 0.0297077
100000 0.0297359
105000 0.0290050
110000 0.0283858
111854 0.0282607
115000 0.0280485
120000 0.0275940
125000 0.0271395
127686 0.0267895
130000 0.0264879
135000 0.0261445
140000 0.0258010
144569 0.0255310
145000 0.0255055
150000 0.0252771
160000 0.0248203
170000 0.0244538
175000 0.0243193
180000 0.0251831
185000 0.0251000
190000 0.0250170
195000 0.0249339
200000 0.0248949
203206 0.0248698
210000 0.0248168
230000 0.0248176
238590 0.0235134
240000 0.0232993
250000 0.0232744
256494 0.0232583
260000 0.0232496
270000 0.0232247
277108 0.0232258
280000 0.0232263
282062 0.0235302
290000 0.0247000
300000 0.0246837
305133 0.0246754
310000 0.0246675
320000 0.0246512
330000 0.0246350
333622 0.0246291
340000 0.0246187
350000 0.0246025
350808 0.0246011
360000 0.0245862
370000 0.0233793
380000 0.0234050
390000 0.0234306
400000 0.0233695
410000 0.0234044
420000 0.0234392
430000 0.0234741
440000 0.0235089
450000 0.0235438
460000 0.0236051
470000 0.0236664
480000 0.0237277
490000 0.0237890
500000 0.0238503
520000 0.0240149
530000 0.0240972
540000 0.0241795
550000 0.0242618
560000 0.0243441
570000 0.0244264
580000 0.0245286
600000 0.0247329
620000 0.0249373
640000 0.0251416
660000 0.0253459
680000 0.0255503
700000 0.0257546
720000 0.0259922
740000 0.0262299
760000 0.0264675
770000 0.0265863
780000 0.0267051
800000 0.0269428
820000 0.0271804
831600 0.0273395
831600 0.0273395
840000 0.0274547
860000 0.0277291
880000 0.0280034
940000 0.0289244
944726 0.0270758
960000 0.0211011
980000 0.0184158
1.00000E+06 0.0167132
1.05000E+06 0.0146392
1.10000E+06 0.0134305
1.15000E+06 0.0127822
1.20000E+06 0.0124111
1.21830E+06 0.0123304
1.25000E+06 0.0121905
1.30000E+06 0.0122518
1.31400E+06 0.0122689
1.35000E+06 0.0123483
1.39500E+06 0.0124871
1.39799E+06 0.0124963
1.39799E+06 0.0124963
1.39800E+06 0.0124963
1.40000E+06 0.0124802
1.45000E+06 0.0124773
1.47610E+06 0.0125593
1.50000E+06 0.0126344
1.51187E+06 0.0121964
1.51187E+06 0.0121963
1.53000E+06 0.0115274
1.60000E+06 0.0105068
1.80000E+06 0.0102020
1.86755E+06 0.0101815
1.86756E+06 0.0101815
1.90000E+06 0.0101717
2.00000E+06 0.00989420
2.07300E+06 0.00987234
2.08936E+06 0.00980822
2.08936E+06 0.00980821
2.20595E+06 0.00935127
2.20595E+06 0.00935127
2.28600E+06 0.00903753
2.30000E+06 0.00901489
2.36540E+06 0.00867544
2.40000E+06 0.00849586
2.42463E+06 0.00832326
2.42463E+06 0.00832324
2.50000E+06 0.00779508
2.50055E+06 0.00779246
2.50055E+06 0.00779244
2.60000E+06 0.00731527
2.88937E+06 0.00658004
2.90000E+06 0.00655303
2.99249E+06 0.00681641
3.00000E+06 0.00683780
3.20000E+06 0.00625304
3.40000E+06 0.00627882
3.60000E+06 0.00584997
3.80000E+06 0.00573049
4.00000E+06 0.00556836
4.20000E+06 0.00519959
4.40000E+06 0.00503698
4.50000E+06 0.00507395
4.60000E+06 0.00490133
4.80000E+06 0.00466979
5.00000E+06 0.00446089
5.20000E+06 0.00411047
5.40000E+06 0.00388781
5.50000E+06 0.00373330
5.60000E+06 0.00363702
5.80000E+06 0.00344447
6.00000E+06 0.00325191
6.80000E+06 0.00248169
7.00000E+06 0.00232706
7.25274E+06 0.00210953
7.27000E+06 0.00209467
7.57423E+06 0.00189849
8.00000E+06 0.00162393
8.60000E+06 0.00134918
8.72977E+06 0.00129199
8.72977E+06 0.00129199
8.94309E+06 0.00119798
9.00000E+06 0.00117290
9.50000E+06 0.00103191
1.00000E+07 0.000920111
1.02000E+07 0.000890764
1.10000E+07 0.000822992
1.16000E+07 0.000807729
1.20000E+07 0.000819490
1.24000E+07 0.000839797
1.30000E+07 0.000854642
1.35000E+07 0.000858475
1.40000E+07 0.000857804
1.42275E+07 0.000851912
1.45000E+07 0.000844855
1.50000E+07 0.000822106
1.60000E+07 0.000742571
1.60027E+07 0.000742188
1.60027E+07 0.000742184
1.70000E+07 0.000600697
1.80000E+07 0.000442003
1.90000E+07 0.000317094
2.00000E+07 0.000223418
