Br-79(n,g) ENDF/B-VII.1
3452.72 1.24532
3452.84 0.952917
3453.06 0.612486
3453.51 0.321441
3453.96 0.203990
3454.85 0.111641
3455.75 0.0765735
3457.54 0.0498256
3459.33 0.0398110
3462.92 0.0325050
3466.50 0.0308545
3470.09 0.0325065
3473.67 0.0397775
3475.46 0.0494680
3477.25 0.0743796
3478.15 0.106088
3479.05 0.187949
3479.49 0.291002
3479.94 0.545228
3480.17 0.842285
3480.39 1.49324
3480.50 2.15010
3480.61 3.34114
3480.67 4.31998
3480.73 5.74833
3480.78 7.88047
3480.84 11.0608
3480.92 17.6820
3481.00 22.1011
3481.08 17.6826
3481.16 11.0624
3481.22 8.02332
3481.27 5.97295
3481.37 3.57416
3481.48 2.34330
3481.58 1.64860
3481.79 0.947167
3482.00 0.622878
3482.41 0.345158
3482.83 0.236501
3483.66 0.162975
3484.49 0.158415
3485.33 0.202366
3485.74 0.254691
3486.16 0.350651
3486.58 0.545661
3486.78 0.725096
3486.99 1.02296
3487.20 1.56816
3487.30 2.02625
3487.41 2.71955
3487.51 3.83158
3487.62 5.74741
3487.72 9.32644
3487.82 16.3755
3487.91 26.2184
3488.00 32.6758
3488.09 26.0994
3488.18 16.3740
3488.25 10.9520
3488.32 7.58972
3488.40 5.48507
3488.47 4.13313
3488.61 2.55851
3488.76 1.73320
3488.90 1.24984
3489.05 0.947829
3489.34 0.604301
3489.63 0.423938
3489.92 0.318582
3490.50 0.206532
3491.08 0.151878
3491.66 0.121647
3492.82 0.0924936
3495.15 0.0790473
3497.47 0.0906622
3499.80 0.129807
3500.96 0.170816
3502.12 0.245193
3502.70 0.307010
3503.28 0.399846
3503.86 0.548388
3504.44 0.807290
3505.02 1.32242
3505.31 1.79649
3505.60 2.58209
3505.89 4.03325
3506.04 5.25714
3506.18 7.12196
3506.33 10.1421
3506.47 15.4198
3506.55 19.6340
3506.62 25.4935
3506.69 33.9992
3506.76 45.9440
3506.82 58.8020
3506.88 73.4990
3507.00 91.8726
3507.06 86.4669
3507.12 73.4962
3507.24 45.9416
3507.37 26.4829
3507.51 16.4923
3507.64 11.0267
3507.77 7.84773
3507.91 5.83701
3508.04 4.51183
3508.31 2.92375
3508.58 2.04727
3508.85 1.51703
3509.39 0.938488
3509.92 0.647599
3510.46 0.483771
3511.54 0.323173
3512.61 0.269691
3513.69 0.303981
3514.22 0.391469
3514.49 0.481209
3514.76 0.638149
3515.03 0.943992
3515.16 1.21377
3515.30 1.64268
3515.43 2.38645
3515.57 3.79719
3515.63 5.01732
3515.70 6.88778
3515.77 9.85963
3515.84 14.6223
3515.92 23.3968
3516.00 29.1597
3516.08 23.2824
3516.17 14.6196
3516.25 9.01250
3516.33 5.91378
3516.41 4.10581
3516.50 3.01461
3516.66 1.82113
3516.83 1.23103
3516.99 0.899757
3517.16 0.696342
3517.49 0.471052
3518.15 0.291905
3518.81 0.228258
3520.13 0.200908
3521.45 0.235791
3522.77 0.346362
3523.43 0.460739
3524.09 0.664713
3524.75 1.07378
3525.08 1.45012
3525.41 2.07536
3525.74 3.22243
3525.90 4.18898
3526.07 5.65619
3526.23 8.01940
3526.40 12.1153
3526.48 15.3556
3526.56 19.8341
3526.64 26.1715
3526.72 35.0845
3526.86 56.0909
3527.00 70.0835
3527.14 56.0865
3527.28 35.0791
3527.37 25.4461
3527.46 18.8905
3527.63 11.2021
3527.81 7.27621
3527.99 5.06736
3528.17 3.71909
3528.35 2.84145
3528.71 1.81369
3529.07 1.25713
3529.42 0.924703
3530.14 0.563254
3530.85 0.381588
3531.57 0.277785
3532.28 0.212801
3533.00 0.169386
3534.43 0.116639
3535.86 0.0869533
3538.72 0.0562158
3541.58 0.0412827
3544.44 0.0328338
3550.16 0.0240519
3561.61 0.0176191
3573.05 0.0160682
3584.49 0.0172357
3595.94 0.0229569
3601.66 0.0305987
3604.52 0.0375966
3607.38 0.0491953
3610.24 0.0707800
3611.67 0.0896454
3613.10 0.120105
3614.53 0.176023
3615.25 0.225032
3615.96 0.305489
3616.68 0.457553
3617.04 0.594795
3617.39 0.823324
3617.75 1.25807
3617.93 1.64353
3618.11 2.26129
3618.29 3.35957
3618.47 5.57378
3618.56 7.62750
3618.64 10.9546
3618.73 16.7235
3618.78 21.2024
3618.82 27.0244
3618.87 34.6187
3618.91 43.1037
3619.00 53.8362
3619.09 43.1229
3619.18 27.0641
3619.25 18.3180
3619.32 12.9127
3619.39 9.44957
3619.46 7.21811
3619.61 4.61646
3619.75 3.25981
3619.89 2.48048
3620.04 2.00199
3620.32 1.49623
3620.61 1.28406
3620.89 1.22446
3621.46 1.40342
3622.04 2.04131
3622.32 2.67969
3622.61 3.75558
3622.89 5.74319
3623.04 7.41295
3623.18 9.91171
3623.32 13.9210
3623.39 16.8839
3623.46 20.7698
3623.54 26.1160
3623.61 33.3956
3623.68 43.5372
3623.75 57.5651
3623.88 92.2012
3624.00 115.047
3624.06 108.228
3624.13 91.8956
3624.25 57.5456
3624.33 42.1959
3624.41 31.5134
3624.57 18.9533
3624.72 12.3936
3624.88 8.68779
3625.04 6.39421
3625.20 4.90283
3625.51 3.14055
3625.83 2.18042
3626.14 1.60335
3626.77 0.975335
3627.40 0.658047
3628.03 0.476120
3628.66 0.361777
3629.29 0.285394
3630.55 0.192498
3631.81 0.140255
3633.06 0.107942
3634.32 0.0865614
3636.84 0.0609279
3639.36 0.0467807
3644.40 0.0327382
3649.43 0.0266105
3654.47 0.0238550
3664.54 0.0232916
3674.61 0.0276023
3684.68 0.0397705
3689.72 0.0527912
3694.76 0.0784544
3697.27 0.103207
3699.79 0.152108
3701.05 0.203354
3701.68 0.247536
3702.31 0.320055
3702.94 0.459072
3703.25 0.585984
3703.57 0.798948
3703.88 1.20587
3704.04 1.56735
3704.20 2.14341
3704.36 3.15705
3704.51 5.13844
3704.59 6.92298
3704.67 9.71674
3704.75 14.4224
3704.79 17.8540
3704.83 22.2831
3704.87 28.5835
3704.91 35.6116
3705.00 44.3587
3705.04 41.6788
3705.09 35.4529
3705.17 22.2930
3705.26 13.7669
3705.35 9.04912
3705.43 6.32233
3705.52 4.65285
3705.69 2.83885
3705.86 1.94308
3706.04 1.44026
3706.21 1.13611
3706.55 0.805387
3706.90 0.644672
3707.24 0.561054
3707.93 0.497860
3709.31 0.544309
3710.68 0.734047
3712.06 1.14220
3712.75 1.51144
3713.44 2.10483
3714.13 3.13593
3714.47 3.95808
3714.82 5.13402
3715.16 6.89366
3715.51 9.62734
3715.85 14.0605
3716.20 21.3389
3716.60 34.1423
3717.00 42.6453
3717.40 34.0991
3717.81 21.3287
3718.16 13.8080
3718.52 9.32580
3718.88 6.61063
3719.24 4.88995
3719.96 2.95606
3720.68 1.96946
3721.39 1.40327
3722.11 1.05113
3723.55 0.655036
3724.98 0.450411
3726.42 0.332050
3727.85 0.258441
3729.29 0.210778
3732.16 0.161461
3735.03 0.162957
3736.46 0.200236
3737.18 0.243035
3737.90 0.322935
3738.62 0.489828
3738.97 0.647922
3739.33 0.916620
3739.69 1.42920
3739.87 1.87910
3740.05 2.58448
3740.23 3.79003
3740.41 6.03963
3740.50 7.96364
3740.59 10.8292
3740.68 15.3310
3740.77 22.2755
3740.83 28.5809
3740.88 35.6582
3741.00 44.4747
3741.12 35.5338
3741.23 22.2719
3741.33 14.6022
3741.44 9.96320
3741.54 7.11882
3741.64 5.29980
3741.84 3.23704
3742.04 2.17837
3742.24 1.56455
3742.44 1.18225
3742.85 0.748617
3743.25 0.522004
3743.65 0.389469
3744.46 0.247844
3745.27 0.177268
3746.07 0.136833
3747.68 0.0939336
3749.30 0.0722606
3750.91 0.0594477
3754.14 0.0451428
3760.59 0.0326379
3767.04 0.0273460
3779.94 0.0250074
3783.16 0.0263053
3786.39 0.0303812
3788.00 0.0359104
3789.61 0.0508611
3790.42 0.0706279
3791.23 0.122610
3791.63 0.188325
3792.03 0.349221
3792.23 0.535067
3792.44 0.930871
3792.54 1.32117
3792.64 2.00717
3792.74 3.32768
3792.79 4.42895
3792.84 6.00110
3792.92 9.59776
3793.00 11.9999
3793.08 9.59758
3793.16 6.00091
3793.23 3.89462
3793.31 2.63838
3793.38 1.87678
3793.45 1.39922
3793.59 0.853216
3793.74 0.575874
3794.02 0.316448
3794.31 0.204622
3794.88 0.112560
3795.46 0.0767135
3796.60 0.0494703
3797.75 0.0396755
3800.04 0.0330883
3802.33 0.0315344
3811.50 0.0362431
3816.09 0.0423902
3820.67 0.0531138
3822.96 0.0627306
3825.25 0.0819373
3826.40 0.103341
3827.55 0.155689
3828.12 0.221005
3828.69 0.385104
3828.98 0.583732
3829.27 1.03983
3829.41 1.53259
3829.55 2.48890
3829.62 3.34399
3829.70 4.66956
3829.77 6.87892
3829.84 10.5113
3829.92 16.7632
3830.00 20.9267
3830.08 16.7636
3830.16 10.5123
3830.21 7.72749
3830.26 5.82021
3830.36 3.54588
3830.46 2.34696
3830.56 1.66995
3830.77 0.975427
3830.97 0.652433
3831.37 0.371676
3831.77 0.258278
3832.57 0.171662
3833.37 0.142311
3834.98 0.128544
3836.58 0.134220
3839.79 0.170711
3843.00 0.243226
3846.21 0.389137
3847.81 0.522374
3849.41 0.742591
3850.22 0.911301
3851.02 1.14613
3851.82 1.48704
3852.62 2.00827
3853.43 2.86023
3853.83 3.50196
3854.23 4.37872
3854.63 5.61058
3855.03 7.39125
3855.43 10.0246
3855.83 13.9201
3856.42 22.0796
3857.00 27.7548
3857.59 23.2486
3858.17 16.9368
3858.54 15.4450
3858.91 17.1707
3859.09 20.1542
3859.28 25.8861
3859.46 36.7945
3859.65 57.5337
3859.83 89.1497
3860.00 109.988
3860.18 88.2413
3860.35 56.0933
3860.50 37.4105
3860.66 26.1414
3860.81 19.1745
3860.96 14.6722
3861.27 9.46117
3861.57 6.70446
3861.87 5.05458
3862.18 3.98706
3862.79 2.71127
3863.40 1.99432
3864.01 1.54385
3865.22 1.02142
3866.44 0.735832
3867.66 0.561336
3870.09 0.367846
3872.53 0.273165
3874.96 0.234761
3876.18 0.241745
3877.40 0.297839
3878.01 0.384244
3878.62 0.616044
3878.92 0.903774
3879.07 1.16040
3879.23 1.57393
3879.38 2.29883
3879.53 3.72675
3879.61 5.00482
3879.68 7.03351
3879.76 10.4084
3879.83 16.1220
3879.92 25.7211
3880.00 32.0005
3880.08 25.5983
3880.17 16.1202
3880.27 9.19071
3880.36 5.71314
3880.46 3.83346
3880.56 2.75428
3880.66 2.07458
3880.76 1.63009
3880.95 1.09964
3881.15 0.807659
3881.35 0.631500
3881.74 0.439788
3882.53 0.289362
3883.32 0.236162
3884.89 0.212589
3886.46 0.241129
3888.04 0.335326
3888.82 0.434854
3889.61 0.615517
3890.40 0.986815
3890.79 1.33768
3891.19 1.93504
3891.58 3.08029
3891.78 4.08888
3891.97 5.68091
3892.17 8.42642
3892.27 10.5776
3892.37 13.6301
3892.46 18.1783
3892.56 25.0853
3892.66 36.0436
3892.76 53.5751
3892.88 85.7131
3893.00 107.149
3893.12 85.7077
3893.24 53.5689
3893.35 34.8002
3893.46 23.6490
3893.56 16.8416
3893.67 12.5016
3893.88 7.57857
3894.09 5.06500
3894.31 3.61342
3894.52 2.71160
3894.94 1.69211
3895.37 1.16245
3895.79 0.853022
3896.64 0.524996
3897.49 0.363643
3898.34 0.272940
3900.04 0.180979
3901.74 0.141372
3903.44 0.132811
3904.29 0.146765
3905.14 0.199796
3905.56 0.273132
3905.99 0.458544
3906.20 0.676266
3906.41 1.14653
3906.52 1.61340
3906.62 2.44281
3906.73 4.06511
3906.78 5.45579
3906.84 7.47388
3906.92 11.9084
3907.00 14.8630
3907.08 11.9074
3907.16 7.47208
3907.22 5.35989
3907.28 3.93563
3907.39 2.32677
3907.50 1.51597
3907.61 1.07040
3907.83 0.624142
3908.06 0.420278
3908.50 0.244209
3908.95 0.172701
3909.84 0.115495
3910.73 0.0931924
3912.51 0.0758920
3914.29 0.0701337
3917.86 0.0710032
3921.42 0.0846243
3924.98 0.121133
3926.77 0.159151
3928.55 0.228693
3929.44 0.286897
3930.33 0.374793
3931.22 0.516286
3932.11 0.765227
3933.00 1.26468
3933.45 1.72830
3933.89 2.50506
3934.34 3.95902
3934.56 5.20859
3934.78 7.13356
3935.01 10.3346
3935.12 12.7572
3935.23 16.0844
3935.34 20.8310
3935.45 27.6669
3935.56 37.7984
3935.67 52.7869
3935.84 84.5123
3936.00 105.473
3936.16 84.2995
3936.33 52.7800
3936.46 35.9668
3936.58 25.2816
3936.71 18.4517
3936.84 13.9430
3937.10 8.66572
3937.35 5.87264
3937.61 4.22436
3937.86 3.18036
3938.37 1.98900
3938.89 1.36063
3939.40 0.991286
3939.91 0.755365
3940.42 0.596202
3941.44 0.400898
3942.47 0.290341
3943.49 0.221754
3944.51 0.176333
3946.56 0.121701
3948.60 0.0914024
3952.69 0.0607689
3956.78 0.0465488
3960.88 0.0390735
3969.06 0.0329193
3977.24 0.0329436
3985.42 0.0393446
3989.51 0.0480261
3991.56 0.0560021
3993.60 0.0695826
3995.65 0.0966161
3996.67 0.122229
3997.70 0.167137
3998.72 0.258670
3999.23 0.345892
3999.74 0.497202
4000.25 0.797156
4000.51 1.07182
4000.76 1.52506
4001.02 2.35829
4001.15 3.06030
4001.28 4.11580
4001.40 5.82641
4001.53 8.79122
4001.60 11.1203
4001.66 14.3788
4001.72 18.9993
4001.79 25.3899
4001.84 32.5448
4001.89 40.5593
4002.00 50.6574
4002.05 47.6356
4002.11 40.5583
4002.21 25.3894
4002.30 16.9992
4002.39 11.7877
4002.48 8.52117
4002.57 6.41682
4002.74 3.96843
4002.92 2.68488
4003.09 1.93722
4003.27 1.46630
4003.62 0.931290
4003.97 0.651102
4004.32 0.487746
4005.02 0.315062
4005.72 0.231488
4006.42 0.185971
4007.82 0.143465
4009.22 0.129263
4010.62 0.128620
4013.42 0.154856
4016.22 0.230168
4017.62 0.306847
4019.02 0.444090
4020.43 0.725166
4021.13 0.991447
4021.83 1.44860
4022.53 2.33612
4022.88 3.12852
4023.23 4.40808
4023.58 6.66126
4023.75 8.48276
4023.93 11.1370
4024.10 15.1814
4024.28 21.6668
4024.45 32.6093
4024.63 51.4725
4024.81 82.4264
4025.00 102.919
4025.19 82.2437
4025.37 51.4671
4025.55 32.2035
4025.73 21.2466
4025.91 14.8152
4026.09 10.8324
4026.27 8.22013
4026.45 6.44605
4026.81 4.26000
4027.17 3.02104
4027.52 2.25892
4028.24 1.40978
4028.96 0.974288
4029.67 0.724000
4031.11 0.466296
4032.54 0.351529
4033.97 0.308203
4034.69 0.313848
4035.41 0.362655
4035.76 0.434144
4036.12 0.611817
4036.30 0.813642
4036.48 1.23389
4036.57 1.63577
4036.66 2.30742
4036.75 3.54206
4036.84 5.85758
4036.92 9.23706
4037.00 11.4943
4037.08 9.23749
4037.16 5.85859
4037.25 3.65771
4037.33 2.44410
4037.41 1.75297
4037.49 1.33435
4037.66 0.884148
4037.83 0.665054
4038.16 0.468774
4038.49 0.390070
4039.15 0.336820
4039.81 0.331277
4041.14 0.376524
4042.46 0.487126
4043.79 0.714194
4044.45 0.919218
4045.11 1.25350
4045.78 1.86530
4046.11 2.39042
4046.44 3.22238
4046.60 3.84297
4046.77 4.69291
4046.94 5.90882
4047.10 7.73375
4047.18 9.02885
4047.27 10.7119
4047.35 12.9533
4047.43 15.9778
4047.52 20.2869
4047.60 26.5524
4047.68 35.8908
4047.76 49.6179
4047.88 78.1838
4048.00 97.1412
4048.06 91.6792
4048.12 78.6417
4048.24 51.0678
4048.32 38.2750
4048.39 29.8127
4048.55 20.5282
4048.71 16.5868
4048.86 15.4009
4049.02 16.0073
4049.18 18.1975
4049.33 22.2115
4049.49 28.4418
4049.75 43.5074
4050.00 53.5111
4050.26 42.7590
4050.51 26.9416
4050.68 19.5863
4050.85 14.5505
4051.19 8.70866
4051.53 5.72638
4051.86 4.04488
4052.20 3.00774
4052.54 2.32731
4053.21 1.52020
4053.89 1.07651
4054.56 0.807060
4055.91 0.508944
4057.27 0.355814
4058.62 0.266743
4061.32 0.172503
4064.02 0.126541
4066.72 0.101288
4072.12 0.0783579
4077.53 0.0748001
4082.93 0.0927263
4085.63 0.123137
4086.98 0.153839
4088.33 0.209248
4089.68 0.324479
4090.36 0.435245
4091.03 0.629035
4091.71 1.01583
4092.05 1.37220
4092.38 1.96451
4092.72 3.06209
4092.89 3.99505
4093.06 5.41372
4093.23 7.73842
4093.40 11.8425
4093.57 19.7966
4093.65 26.5070
4093.73 36.1541
4093.87 57.9556
4094.00 72.3667
4094.13 57.7796
4094.27 36.1515
4094.35 26.3144
4094.44 19.5331
4094.61 11.6157
4094.78 7.56301
4094.96 5.27907
4095.13 3.88347
4095.30 2.97439
4095.64 1.90715
4095.99 1.33116
4096.33 0.986438
4097.02 0.613332
4097.71 0.426405
4098.39 0.320190
4099.77 0.210591
4101.14 0.158814
4102.52 0.131062
4105.27 0.105774
4110.77 0.0985667
4116.27 0.117279
4121.77 0.167474
4124.52 0.217440
4127.27 0.305769
4130.02 0.484771
4131.40 0.653204
4132.77 0.941954
4134.15 1.50121
4134.84 2.00114
4135.53 2.80767
4136.21 4.23195
4136.56 5.38564
4136.90 7.06421
4137.24 9.63473
4137.59 13.7715
4137.93 20.7853
4138.28 32.9014
4138.64 52.6243
4139.00 65.7196
4139.36 52.5579
4139.73 32.8951
4139.98 23.1719
4140.24 16.7598
4140.50 12.5092
4140.76 9.62090
4141.27 6.13850
4141.79 4.23604
4142.31 3.09793
4142.82 2.36794
4143.85 1.52468
4144.89 1.07777
4145.92 0.814711
4147.98 0.537520
4150.05 0.407362
4152.11 0.341945
4156.24 0.302297
4160.37 0.335936
4164.49 0.456327
4166.56 0.586023
4168.62 0.854023
4169.65 1.14150
4170.17 1.38988
4170.69 1.79472
4171.20 2.54904
4171.46 3.21201
4171.72 4.27854
4171.98 6.16605
4172.23 9.98494
4172.36 13.5223
4172.49 19.3584
4172.62 29.6154
4172.75 48.2553
4172.88 76.6620
4173.00 95.6083
4173.13 76.6996
4173.25 48.3341
4173.32 37.1797
4173.39 29.0128
4173.45 23.0809
4173.52 18.7880
4173.66 13.1064
4173.79 9.72868
4174.06 6.16260
4174.33 4.47712
4174.60 3.57214
4174.87 3.05488
4175.41 2.56964
4176.49 2.48283
4177.58 2.92865
4178.66 3.83865
4179.74 5.44667
4180.82 8.33375
4181.36 10.5874
4181.90 13.6081
4182.95 21.6599
4184.00 27.0070
4185.06 21.5851
4186.11 13.4881
4187.07 8.65978
4188.03 5.81882
4188.99 4.11149
4189.95 3.03745
4191.87 1.83631
4193.79 1.22560
4195.72 0.876410
4197.64 0.659070
4201.48 0.414716
4205.32 0.288286
4209.16 0.215297
4213.00 0.172617
4214.93 0.169029
4215.89 0.205672
4216.37 0.324277
4216.61 0.575185
4216.73 0.926293
4216.85 1.77063
4216.92 2.75404
4217.00 3.39707
4217.08 2.73956
4217.16 1.76857
4217.27 0.963218
4217.38 0.608813
4217.60 0.338932
4218.04 0.200901
4218.92 0.145870
4220.69 0.121790
4224.22 0.103957
4231.29 0.0867388
4238.36 0.0812326
4245.43 0.0864197
4252.50 0.108414
4256.03 0.131921
4259.56 0.173120
4263.10 0.252377
4264.86 0.322508
4266.63 0.435934
4268.40 0.641885
4269.28 0.819334
4270.17 1.10357
4271.05 1.62205
4271.49 2.07245
4271.93 2.79626
4272.37 4.10615
4272.60 5.21354
4272.82 6.91982
4273.04 9.75270
4273.26 14.9366
4273.37 19.2799
4273.48 25.6570
4273.59 35.3526
4273.70 50.1296
4273.85 79.5884
4274.00 99.0862
4274.15 79.5487
4274.30 50.4716
4274.42 34.5688
4274.54 24.7330
4274.67 18.5545
4274.79 14.5515
4274.91 11.8706
4275.03 10.0240
4275.27 7.80222
4275.51 6.68137
4275.76 6.18267
4276.00 6.08770
4276.24 6.30718
4276.48 6.82127
4276.72 7.65031
4276.97 8.86529
4277.21 10.5907
4277.45 13.0399
4277.69 16.5055
4277.94 21.4492
4278.18 28.4234
4278.59 45.1069
4279.00 56.1851
4279.21 52.8611
4279.41 44.9362
4279.82 28.1692
4280.31 16.0757
4280.79 9.93357
4281.28 6.64018
4281.76 4.72349
4282.24 3.52457
4282.73 2.72937
4283.70 1.77723
4284.66 1.25201
4285.63 0.932184
4287.57 0.578741
4289.50 0.397746
4291.44 0.292635
4295.31 0.181385
4299.18 0.126691
4303.05 0.0958826
4310.80 0.0647211
4318.54 0.0514748
4326.28 0.0486157
4330.15 0.0529281
4334.03 0.0695695
4335.96 0.0935488
4336.93 0.117256
4337.90 0.159707
4338.87 0.247131
4339.35 0.330476
4339.83 0.474860
4340.32 0.757910
4340.56 1.01394
4340.80 1.43265
4341.04 2.18389
4341.16 2.80285
4341.29 3.72174
4341.41 5.15737
4341.53 7.54015
4341.65 11.7570
4341.77 19.3944
4341.83 24.8212
4341.88 31.0270
4342.00 38.7893
4342.12 31.0261
4342.23 19.3933
4342.37 11.0853
4342.50 6.84561
4342.64 4.56708
4342.77 3.24840
4342.91 2.41707
4343.04 1.87043
4343.31 1.21494
4343.58 0.854422
4343.85 0.637326
4344.39 0.399681
4344.93 0.279475
4345.46 0.210749
4346.54 0.139293
4347.62 0.105082
4348.69 0.0863946
4350.85 0.0685446
4355.15 0.0602177
4359.46 0.0666327
4363.77 0.0885874
4365.92 0.111523
4368.07 0.153120
4370.23 0.239996
4371.31 0.324187
4372.38 0.472917
4373.46 0.775176
4374.00 1.06000
4374.54 1.54603
4375.07 2.48178
4375.34 3.30900
4375.61 4.63111
4375.88 6.92392
4376.02 8.75703
4376.15 11.3688
4376.29 15.3000
4376.42 21.3910
4376.55 31.3786
4376.69 47.7205
4376.84 76.3099
4377.00 95.3611
4377.08 89.7562
4377.16 76.3055
4377.31 47.7163
4377.42 34.0564
4377.53 24.9331
4377.63 18.7318
4377.74 14.5055
4377.95 9.31324
4378.16 6.43906
4378.38 4.70397
4378.59 3.58345
4379.02 2.28130
4379.44 1.58230
4379.87 1.16648
4380.72 0.719216
4381.57 0.497071
4382.42 0.372025
4384.12 0.245767
4385.83 0.189876
4387.53 0.164523
4390.94 0.160365
4394.34 0.209498
4396.05 0.268338
4397.75 0.378071
4399.45 0.607328
4400.30 0.826384
4401.15 1.20437
4402.01 1.94151
4402.43 2.60337
4402.86 3.67365
4403.07 4.47709
4403.28 5.57305
4403.50 7.11766
4403.71 9.38125
4403.92 12.8565
4404.14 18.4864
4404.35 28.1176
4404.45 35.3675
4404.56 44.9020
4404.78 71.8149
4405.00 89.7533
4405.22 71.8077
4405.44 44.8947
4405.68 26.6259
4405.92 16.8896
4406.15 11.4452
4406.39 8.21228
4406.63 6.14897
4406.87 4.77231
4407.34 3.10613
4407.82 2.18231
4408.29 1.61943
4409.24 0.999805
4410.19 0.684545
4411.14 0.503392
4413.04 0.314400
4414.94 0.223916
4416.84 0.174692
4420.63 0.128895
4424.43 0.114791
4428.23 0.119969
4430.13 0.132420
4432.03 0.163023
4432.98 0.199559
4433.93 0.289997
4434.40 0.401769
4434.88 0.675051
4435.12 0.993835
4435.35 1.68698
4435.47 2.38699
4435.59 3.63902
4435.65 4.68144
4435.71 6.17239
4435.77 8.38133
4435.83 11.6483
4435.91 18.5495
4436.00 23.1493
4436.09 18.5506
4436.17 11.6509
4436.26 7.41828
4436.34 4.99115
4436.42 3.53327
4436.50 2.63508
4436.66 1.63369
4436.83 1.13248
4437.15 0.670847
4437.48 0.475251
4438.13 0.320475
4438.78 0.266039
4440.08 0.238395
4441.38 0.246540
4443.98 0.309258
4446.58 0.437996
4449.18 0.701583
4450.48 0.945124
4451.78 1.35061
4452.43 1.66309
4453.08 2.09946
4453.73 2.73465
4454.38 3.70679
4455.03 5.29189
4455.36 6.47960
4455.68 8.09133
4456.01 10.3327
4456.33 13.5246
4456.66 18.1499
4456.98 24.8251
4457.49 39.6694
4458.00 49.5637
4458.51 39.6765
4459.02 24.8508
4459.56 15.0025
4460.09 9.65488
4460.63 6.65249
4461.16 4.86284
4461.70 3.73256
4462.23 2.99357
4463.31 2.17777
4464.38 1.91607
4464.91 1.98307
4465.45 2.25207
4465.98 2.90228
4466.25 3.50654
4466.52 4.46311
4466.79 6.07057
4467.05 8.97010
4467.32 14.7078
4467.46 19.6626
4467.59 26.8233
4467.80 42.6064
4468.00 53.0577
4468.21 42.4792
4468.41 26.7362
4468.61 16.9311
4468.81 11.3039
4469.00 7.99429
4469.20 5.93949
4469.59 3.66960
4469.99 2.52307
4470.38 1.86624
4470.78 1.45416
4471.56 0.981682
4472.35 0.727126
4473.14 0.571442
4474.71 0.393823
4476.29 0.296400
4477.87 0.235379
4481.02 0.163709
4484.17 0.123641
4487.32 0.0986202
4493.62 0.0705151
4499.92 0.0574297
4506.23 0.0547098
4509.38 0.0591252
4512.53 0.0743035
4514.10 0.0941687
4515.68 0.144916
4516.47 0.209185
4517.25 0.373483
4517.65 0.577265
4517.85 0.762523
4518.04 1.06796
4518.24 1.62377
4518.34 2.09177
4518.44 2.79059
4518.54 3.91889
4518.63 5.83266
4518.73 9.36931
4518.83 16.2380
4518.87 20.8066
4518.92 26.0339
4519.00 32.4796
4519.09 25.9134
4519.17 16.2407
4519.25 10.6019
4519.32 7.21741
4519.40 5.15482
4519.47 3.84183
4519.62 2.36004
4519.77 1.60458
4519.92 1.16776
4520.07 0.896089
4520.37 0.592931
4520.97 0.349817
4521.57 0.263985
4522.77 0.227224
4523.96 0.270010
4525.16 0.404084
4525.76 0.541759
4526.36 0.786620
4526.96 1.27732
4527.26 1.73004
4527.56 2.48065
4527.86 3.86606
4528.01 5.03780
4528.16 6.80844
4528.31 9.68930
4528.38 11.8312
4528.46 14.6719
4528.53 18.6295
4528.61 24.1973
4528.68 32.1449
4528.75 43.2466
4528.82 55.4395
4528.88 69.1356
4529.00 86.3780
4529.06 81.2285
4529.12 69.1320
4529.25 43.2423
4529.33 31.3949
4529.41 23.3326
4529.56 13.8945
4529.72 9.02694
4529.88 6.30004
4530.04 4.62224
4530.20 3.53597
4530.51 2.25533
4530.83 1.56377
4531.15 1.14958
4531.78 0.700159
4532.42 0.474715
4533.05 0.345846
4533.68 0.265320
4534.32 0.211638
4535.59 0.146696
4536.85 0.110348
4539.39 0.0731486
4541.93 0.0554705
4544.46 0.0458023
4549.53 0.0367364
4554.61 0.0344879
4559.68 0.0391071
4562.21 0.0480252
4563.48 0.0572632
4564.75 0.0741991
4566.02 0.109967
4567.28 0.206899
4567.92 0.333345
4568.24 0.452663
4568.55 0.657045
4568.87 1.05067
4569.03 1.40136
4569.19 1.95969
4569.35 2.93789
4569.50 4.83218
4569.58 6.50615
4569.66 9.12907
4569.74 13.4181
4569.82 20.5306
4569.91 32.8824
4570.00 40.9863
4570.09 32.7369
4570.18 20.5296
4570.25 14.1337
4570.32 10.0659
4570.39 7.42247
4570.45 5.65423
4570.59 3.54528
4570.73 2.42134
4570.86 1.75122
4571.00 1.32762
4571.27 0.838890
4571.55 0.580530
4571.82 0.427954
4572.36 0.264786
4572.91 0.183812
4573.46 0.138042
4574.55 0.0908422
4575.64 0.0683649
4576.73 0.0560220
4578.91 0.0438644
4583.28 0.0361948
4587.64 0.0352008
4596.37 0.0403276
4605.10 0.0538175
4613.83 0.0839193
4618.19 0.113451
4622.55 0.165795
4626.92 0.272280
4629.10 0.372829
4631.28 0.545889
4633.46 0.883390
4634.56 1.18811
4635.10 1.40476
4635.65 1.68685
4636.19 2.06492
4636.74 2.58522
4637.28 3.33056
4637.83 4.44269
4638.37 6.20160
4638.92 9.16123
4639.19 11.4300
4639.47 14.5330
4639.74 18.8191
4640.01 24.6696
4640.51 39.4089
4641.00 49.2359
4641.50 39.4285
4641.99 24.7199
4642.46 15.6447
4642.93 10.4329
4643.40 7.37899
4643.87 5.50561
