U-238(n,g) ENDF/B-VII.1
173.379 0.298814
173.411 0.221151
173.443 0.177056
173.507 0.131573
173.634 0.0980534
173.762 0.0863995
174.272 0.0774340
175.293 0.0824135
177.335 0.105414
179.376 0.145398
181.418 0.219052
182.439 0.281264
183.459 0.376390
184.480 0.532557
185.501 0.815988
186.011 1.05378
186.267 1.21444
186.394 1.30911
186.522 1.41545
186.649 1.53545
186.777 1.67156
186.905 1.82680
186.968 1.91274
187.032 2.00494
187.160 2.21071
187.287 2.45015
187.415 2.73101
187.543 3.06343
187.670 3.46087
187.798 3.94145
187.925 4.53006
188.053 5.26168
188.181 6.18665
188.308 7.37953
188.436 8.95453
188.563 11.0938
188.691 14.1019
188.819 18.5196
188.946 25.3814
189.074 36.8678
189.138 45.7475
189.201 58.2181
189.265 76.4673
189.329 104.583
189.393 150.829
189.457 233.494
189.488 300.441
189.520 396.764
189.552 538.022
189.584 743.670
189.632 1184.23
189.680 1479.72
189.729 1187.10
189.777 741.950
189.817 496.578
189.856 344.306
189.896 248.498
189.936 186.305
190.015 114.448
190.094 76.8353
190.174 54.9467
190.253 41.1667
190.411 25.5185
190.570 17.3251
190.729 12.5191
190.887 9.46461
191.046 7.40573
191.363 4.88709
191.680 3.46608
191.997 2.58654
192.314 2.00523
192.949 1.30914
193.583 0.925340
194.217 0.695885
194.534 0.630011
194.693 0.660267
194.733 0.714922
194.772 0.867638
194.792 1.05878
194.812 1.50374
194.822 1.98060
194.832 2.90655
194.837 3.73228
194.842 4.99516
194.847 7.09243
194.851 10.4768
194.857 16.4880
194.863 20.4004
194.869 16.3758
194.874 10.4729
194.880 6.98051
194.885 4.92327
194.890 3.66207
194.895 2.85518
194.905 1.93918
194.915 1.46632
194.935 1.02147
194.955 0.826132
194.995 0.660618
195.035 0.591766
195.195 0.499721
195.515 0.434701
196.156 0.356344
197.437 0.261763
198.719 0.210338
200.000 0.189764
200.376 0.206582
200.470 0.226740
200.565 0.283125
200.612 0.358126
200.635 0.429569
200.659 0.553270
200.682 0.795374
200.694 1.01505
200.706 1.37036
200.717 2.01114
200.729 3.30326
200.735 4.51088
200.741 6.50495
200.747 10.0069
200.753 16.2080
200.758 25.8976
200.764 32.2016
200.770 25.7203
200.776 16.2088
200.780 11.0133
200.785 7.74360
200.789 5.67114
200.794 4.33612
200.803 2.75578
200.812 1.91843
200.821 1.42299
200.830 1.11341
200.849 0.759482
200.867 0.572403
200.885 0.462939
200.922 0.345683
200.995 0.254992
201.068 0.221255
201.359 0.187577
201.943 0.183384
202.527 0.195907
202.819 0.222456
202.892 0.244212
202.965 0.299442
203.001 0.369394
203.038 0.544891
203.056 0.755443
203.074 1.22894
203.083 1.72346
203.092 2.65772
203.097 3.46912
203.102 4.67498
203.106 6.61216
203.111 9.60622
203.116 15.2869
203.122 18.9819
203.128 15.1834
203.134 9.60753
203.139 6.20845
203.144 4.24440
203.149 3.04248
203.155 2.30064
203.165 1.46292
203.176 1.04103
203.196 0.647730
203.217 0.478752
203.259 0.341033
203.301 0.288564
203.385 0.250513
203.468 0.238859
203.803 0.240712
204.472 0.288375
205.142 0.377681
205.811 0.546985
206.146 0.691857
206.481 0.914755
206.815 1.28225
207.150 1.95093
207.317 2.51240
207.485 3.36551
207.652 4.75510
207.694 5.24025
207.736 5.80304
207.778 6.46259
207.819 7.24238
207.861 8.17592
207.882 8.71099
207.903 9.30065
207.924 9.95588
207.945 10.6795
207.987 12.3864
208.029 14.5450
208.070 17.3153
208.112 20.9606
208.154 25.8909
208.196 32.8061
208.238 42.8718
208.280 58.3601
208.321 83.9423
208.342 103.569
208.363 130.687
208.384 169.744
208.405 228.647
208.426 322.682
208.447 483.614
208.468 781.330
208.478 1024.69
208.489 1359.76
208.507 2175.47
208.525 2712.78
208.543 2163.04
208.561 1349.98
208.574 964.991
208.586 707.135
208.599 531.765
208.611 411.884
208.636 264.420
208.660 182.865
208.685 133.307
208.709 101.377
208.759 64.0455
208.808 43.9909
208.857 32.0639
208.907 24.3951
208.956 19.1785
209.055 12.7396
209.153 9.07715
209.252 6.79420
209.351 5.27891
209.548 3.45307
209.745 2.43759
209.943 1.81528
210.140 1.40654
210.534 0.919883
210.929 0.652113
211.324 0.489113
211.718 0.382530
212.113 0.308975
212.507 0.256108
212.902 0.216909
213.296 0.187240
214.086 0.149252
214.480 0.151645
214.579 0.166032
214.678 0.211306
214.727 0.273800
214.752 0.334323
214.776 0.439466
214.801 0.647719
214.813 0.836179
214.825 1.14517
214.838 1.70753
214.844 2.17452
214.850 2.85914
214.856 3.95248
214.862 5.75036
214.869 9.02012
214.875 14.9890
214.881 23.9786
214.886 29.8271
214.892 23.8137
214.898 14.9891
214.904 8.67439
214.911 5.45382
214.917 3.69586
214.924 2.66133
214.930 2.00993
214.937 1.57630
214.950 1.05609
214.963 0.769281
214.976 0.595094
215.002 0.403542
215.054 0.249813
215.106 0.190311
215.210 0.143726
215.314 0.125155
215.730 0.100082
216.562 0.0819957
217.395 0.0726413
217.811 0.0759067
217.915 0.0826242
218.019 0.102791
218.071 0.130322
218.123 0.203302
218.149 0.295165
218.175 0.517296
218.188 0.768630
218.201 1.29389
218.207 1.79553
218.214 2.64913
218.220 4.21515
218.227 7.22440
218.233 11.5578
218.238 14.3788
218.244 11.4784
218.250 7.22458
218.255 4.63350
218.260 3.13700
218.266 2.22139
218.271 1.65630
218.281 1.01810
218.292 0.694276
218.313 0.394645
218.334 0.266170
218.376 0.160365
218.417 0.118948
218.501 0.0868363
218.585 0.0745722
218.920 0.0604570
219.591 0.0532327
220.932 0.0462386
223.614 0.0394760
226.297 0.0388943
227.638 0.0413339
228.308 0.0440482
228.644 0.0479290
228.811 0.0581333
228.895 0.0907696
228.937 0.185278
228.958 0.397975
228.968 0.726060
228.974 1.05806
228.979 1.61904
228.985 2.57124
228.990 3.19134
228.996 2.55387
229.002 1.61924
229.010 0.845942
229.018 0.503232
229.035 0.245843
229.067 0.115324
229.133 0.0672474
229.263 0.0531208
229.525 0.0505970
230.048 0.0533522
231.095 0.0643752
232.141 0.0838147
233.187 0.120397
233.711 0.151713
234.234 0.200009
234.757 0.279969
235.280 0.426427
235.542 0.550266
235.803 0.739920
236.065 1.05179
236.326 1.61877
236.457 2.09483
236.588 2.81920
236.719 4.00007
236.850 6.12007
236.915 7.87780
236.948 9.05569
236.980 10.5192
236.997 11.3906
237.013 12.3686
237.030 13.4855
237.046 14.7523
237.062 16.2158
237.079 17.8971
237.095 19.8667
237.111 22.1644
237.128 24.9023
237.144 28.1572
237.160 32.1191
237.177 36.9434
237.193 42.9775
237.209 50.5581
237.226 60.3884
237.242 73.2702
237.258 90.8307
237.275 115.262
237.291 151.085
237.307 205.621
237.324 295.157
237.340 452.292
237.348 578.753
237.356 756.257
237.365 1015.95
237.373 1384.84
237.386 2214.31
237.399 2763.73
237.411 2208.56
237.424 1380.29
237.435 930.117
237.445 647.973
237.456 469.725
237.466 353.103
237.487 217.828
237.508 146.639
237.528 105.062
237.549 78.8223
237.591 48.9394
237.632 33.2680
237.674 24.0604
237.716 18.2010
237.757 14.2536
237.840 9.40942
237.923 6.67496
238.007 4.97879
238.090 3.85738
238.256 2.51058
238.422 1.76503
238.589 1.30941
238.755 1.01081
239.088 0.656165
239.420 0.461797
239.753 0.343909
240.086 0.267222
240.751 0.177432
241.416 0.131377
241.749 0.119742
242.081 0.120940
242.248 0.135304
242.331 0.152531
242.414 0.185902
242.497 0.258938
242.539 0.331340
242.580 0.460542
242.622 0.725960
242.643 0.977318
242.664 1.40907
242.684 2.24350
242.695 2.98650
242.705 4.18101
242.716 6.26998
242.726 10.3722
242.731 14.0325
242.736 19.8236
242.742 29.4125
242.747 45.1501
242.753 72.2053
242.758 90.2466
242.764 72.2067
242.770 45.1516
242.775 28.4846
242.781 19.0032
242.786 13.2791
242.792 9.77663
242.803 5.85774
242.813 3.89907
242.824 2.77428
242.835 2.08352
242.857 1.30550
242.879 0.902334
242.900 0.668985
242.944 0.421961
242.987 0.300421
243.031 0.231884
243.117 0.160786
243.204 0.126068
243.291 0.106227
243.465 0.0847943
243.812 0.0661048
244.160 0.0568456
245.549 0.0395593
246.939 0.0311697
248.328 0.0260979
251.108 0.0210079
252.497 0.0216878
252.845 0.0236643
253.192 0.0297956
253.366 0.0384737
253.540 0.0628530
253.626 0.0959987
253.713 0.185940
253.757 0.304166
253.778 0.416043
253.800 0.608611
253.822 0.982303
253.833 1.31854
253.844 1.85694
253.854 2.81532
253.865 4.70394
253.871 6.44783
253.876 9.20320
253.882 13.8503
253.887 21.8537
253.893 35.0323
253.898 43.5985
253.904 34.7912
253.910 21.8547
253.916 12.6886
253.923 7.91380
253.929 5.30968
253.936 3.79718
253.942 2.82770
253.949 2.18337
253.962 1.41612
253.975 0.989953
253.988 0.733390
254.013 0.451158
254.039 0.307434
254.065 0.224850
254.117 0.138664
254.220 0.0734625
254.324 0.0496115
254.531 0.0320592
254.738 0.0257579
255.566 0.0196804
256.394 0.0199309
256.808 0.0254156
257.015 0.0467504
257.067 0.0675227
257.118 0.121886
257.144 0.190155
257.170 0.355057
257.183 0.542590
257.196 0.931459
257.203 1.30561
257.209 1.93075
257.216 3.09213
257.222 5.27707
257.228 8.45680
257.233 10.5259
257.239 8.39857
257.245 5.27730
257.252 3.04423
257.258 1.89298
257.265 1.26980
257.271 0.909604
257.284 0.527132
257.298 0.346011
257.324 0.185348
257.350 0.119094
257.403 0.0661204
257.455 0.0459226
257.665 0.0251136
258.085 0.0196445
258.926 0.0185983
260.607 0.0201280
261.447 0.0221153
262.287 0.0264709
262.708 0.0315847
263.128 0.0447657
263.338 0.0622455
263.443 0.0793956
263.548 0.110303
263.653 0.175386
263.706 0.239076
263.758 0.352966
263.811 0.587998
263.837 0.813425
263.863 1.20419
263.889 1.97898
263.902 2.68289
263.916 3.84285
263.929 5.97033
263.935 7.75250
263.942 10.3916
263.948 14.6554
263.955 21.8012
263.962 35.1311
263.968 60.3785
263.974 96.7381
263.980 121.040
263.985 96.7402
263.991 60.3812
263.996 40.2450
264.001 28.0040
264.005 20.2903
264.010 15.2512
264.020 9.36985
264.029 6.31932
264.039 4.52207
264.048 3.40162
264.067 2.12394
264.086 1.45031
264.105 1.05509
264.123 0.803845
264.142 0.635125
264.180 0.427581
264.218 0.310704
264.293 0.190329
264.369 0.132965
264.444 0.101310
264.595 0.0695687
264.897 0.0472475
265.199 0.0402248
265.803 0.0373656
266.407 0.0392647
267.615 0.0498000
268.823 0.0715289
269.427 0.0902906
270.031 0.119238
270.635 0.167141
271.239 0.254850
271.541 0.329021
271.843 0.442663
272.145 0.629713
272.447 0.970335
272.598 1.25688
272.749 1.69374
272.900 2.40793
273.051 3.69550
273.126 4.76766
273.202 6.38576
273.277 8.99422
273.296 9.89840
273.315 10.9461
273.334 12.1693
273.353 13.6012
273.372 15.3111
273.391 17.3645
273.410 19.8596
273.428 22.9142
273.447 26.7521
273.466 31.6374
273.485 37.9864
273.504 46.3917
273.523 57.9752
273.542 74.4510
273.561 98.9666
273.579 137.345
273.598 202.783
273.608 253.461
273.617 324.603
273.627 429.175
273.636 585.035
273.645 826.521
273.655 1202.16
273.667 1921.37
273.673 2260.97
273.679 2398.61
273.686 2254.82
273.692 1918.68
273.704 1200.02
273.715 764.399
273.727 509.770
273.738 357.951
273.750 262.864
273.772 157.208
273.795 103.822
273.818 73.4387
273.841 54.5987
273.886 33.5293
273.932 22.6207
273.977 16.2877
274.023 12.2760
274.069 9.58735
274.160 6.31018
274.251 4.46879
274.342 3.33363
274.433 2.58629
274.615 1.70176
274.797 1.24644
274.889 1.13388
274.980 1.15178
275.025 1.29500
275.071 1.76161
275.094 2.37888
275.105 2.94447
275.116 3.87188
275.128 5.53108
275.139 8.89247
275.145 11.9872
275.151 17.0414
275.156 25.7759
275.162 40.9062
275.168 65.1025
275.173 80.7956
275.179 64.6501
275.185 40.8878
275.191 24.9570
275.197 16.2290
275.203 11.2846
275.209 8.33875
275.221 5.12912
275.233 3.54915
275.244 2.66203
275.256 2.11517
275.280 1.50209
275.304 1.18114
275.328 0.989419
275.375 0.775053
275.471 0.582396
275.566 0.486446
275.756 0.377175
275.947 0.309506
276.328 0.224420
276.709 0.172399
277.471 0.113662
277.852 0.0977065
278.042 0.0976080
278.137 0.118893
278.185 0.191631
278.209 0.367552
278.221 0.660074
278.227 0.985100
278.232 1.56706
278.238 2.46611
278.244 3.05159
278.250 2.44928
278.255 1.56642
278.264 0.835931
278.272 0.512061
278.288 0.267688
278.321 0.143814
278.387 0.0964749
278.518 0.0790825
278.780 0.0691489
279.305 0.0586691
280.354 0.0468520
281.403 0.0438663
281.665 0.0465964
281.927 0.0564075
282.059 0.0706888
282.190 0.110801
282.255 0.164900
282.321 0.309320
282.354 0.494927
282.370 0.667624
282.386 0.958849
282.403 1.50622
282.411 1.97954
282.419 2.71748
282.427 3.95177
282.436 6.21385
282.440 8.09211
282.444 10.8585
282.448 15.0331
282.452 21.1430
282.458 33.8784
282.463 42.1553
282.469 33.6453
282.475 21.1438
282.481 12.3815
282.488 7.82414
282.494 5.29953
282.500 3.79878
282.507 2.84715
282.513 2.21046
282.525 1.44287
282.538 1.01781
282.551 0.758997
282.576 0.473979
282.601 0.329106
282.626 0.245658
282.677 0.158260
282.777 0.0920828
282.878 0.0678268
283.080 0.0499800
283.282 0.0436602
284.088 0.0387009
284.895 0.0412874
285.298 0.0458686
285.500 0.0558205
285.600 0.0862124
285.651 0.177512
285.676 0.399245
285.689 0.778950
285.695 1.20973
285.701 2.02157
285.707 3.21708
285.713 3.99550
285.718 3.19528
285.724 2.02187
285.729 1.31752
285.735 0.900665
285.745 0.493662
285.765 0.225776
285.807 0.105466
285.889 0.0647787
286.054 0.0544539
286.384 0.0557572
287.043 0.0684354
287.703 0.0914682
288.362 0.134734
288.692 0.171691
289.022 0.228606
289.352 0.322702
289.682 0.494819
289.847 0.640128
290.011 0.862360
290.176 1.22714
290.341 1.88850
290.424 2.44270
290.506 3.28264
290.589 4.64853
290.671 7.08416
290.712 9.09759
290.754 12.1001
290.774 14.1914
290.784 15.4462
290.795 16.8747
290.805 18.5105
290.815 20.3955
290.826 22.5830
290.836 25.1411
290.846 28.1578
290.857 31.7493
290.867 36.0705
290.877 41.3319
290.887 47.8250
290.898 55.9626
290.908 66.3440
290.918 79.8641
290.929 97.9044
290.939 122.679
290.949 157.898
290.960 210.099
290.970 291.481
290.980 426.163
290.990 663.579
290.996 850.273
291.001 1096.30
291.011 1758.04
291.016 2067.58
291.021 2192.20
291.026 2060.96
291.031 1748.43
291.041 1094.28
291.047 800.532
291.053 599.312
291.065 360.555
291.078 236.227
291.090 165.352
291.103 121.419
291.115 92.9126
291.140 59.2392
291.165 40.8990
291.190 29.9304
291.239 17.9745
291.289 11.9695
291.339 8.53695
291.388 6.39380
291.438 4.96944
291.537 3.24687
291.637 2.28790
291.736 1.69887
291.835 1.31207
292.034 0.851055
292.233 0.597425
292.432 0.443168
292.630 0.342431
293.028 0.223290
293.425 0.158624
293.823 0.122221
294.021 0.119877
294.121 0.155160
294.170 0.279344
294.195 0.585316
294.208 1.10650
294.214 1.69289
294.220 2.78766
294.226 4.41889
294.231 5.48102
294.237 4.38839
294.243 2.78656
294.250 1.61710
294.256 1.03201
294.270 0.533437
294.297 0.250955
294.350 0.135718
294.457 0.0947558
294.672 0.0760892
295.101 0.0603229
295.959 0.0429408
296.817 0.0329219
297.675 0.0265289
299.391 0.0191186
301.106 0.0151930
304.538 0.0118439
306.254 0.0118609
307.112 0.0131000
307.541 0.0164723
307.755 0.0275468
307.862 0.0655437
307.916 0.183623
307.943 0.478759
307.956 1.00259
307.963 1.61867
307.970 2.82557
307.975 4.52672
307.981 5.63410
307.987 4.49558
307.993 2.82573
307.999 1.63152
308.006 1.02270
308.019 0.492659
308.045 0.190759
308.097 0.0684751
308.202 0.0293414
308.411 0.0188261
308.829 0.0178865
309.247 0.0208072
309.665 0.0271117
310.083 0.0411184
310.293 0.0552266
310.502 0.0810571
310.606 0.102902
310.711 0.136296
310.815 0.191125
310.920 0.290566
310.972 0.373951
311.024 0.500571
311.077 0.706404
311.129 1.07342
311.155 1.37747
311.181 1.83061
311.207 2.55170
311.233 3.80150
311.259 6.26716
311.273 8.50563
311.286 12.1442
311.299 18.7419
311.305 24.1539
311.312 32.1979
311.318 45.0335
311.325 66.1663
311.331 103.785
311.335 133.833
311.338 173.258
311.341 222.327
311.344 278.446
311.350 347.190
311.356 276.605
311.362 173.231
311.368 111.043
311.373 74.9209
311.379 53.0635
311.384 39.2172
311.395 23.6562
311.406 15.7076
311.417 11.1523
311.428 8.31390
311.450 5.12028
311.473 3.45868
311.495 2.49483
311.517 1.88434
311.539 1.47363
311.583 0.971914
311.627 0.690162
311.671 0.515683
311.715 0.400683
311.803 0.262816
311.891 0.186584
311.979 0.140058
312.067 0.109591
312.243 0.0734364
312.420 0.0536170
312.596 0.0415893
312.772 0.0337483
313.124 0.0244725
313.477 0.0194065
314.181 0.0143432
315.591 0.0107364
317.000 0.00955457
319.819 0.00914915
321.228 0.00979979
321.933 0.0120183
322.285 0.0201710
322.462 0.0501638
322.506 0.0789512
322.550 0.153161
322.572 0.244400
322.594 0.458494
322.605 0.692358
322.616 1.15944
322.627 2.26872
322.632 3.43348
322.638 5.46138
322.643 8.75943
322.649 10.9063
322.655 8.69900
322.661 5.46158
322.665 3.69413
322.670 2.58212
322.679 1.41533
322.688 0.878096
322.697 0.594770
322.716 0.324409
322.734 0.205104
322.771 0.105678
322.808 0.0664259
322.955 0.0248726
323.249 0.0135527
323.838 0.0107589
325.014 0.0104690
327.368 0.0116484
329.722 0.0139295
330.899 0.0164598
331.487 0.0217357
331.781 0.0391879
331.855 0.0561437
331.928 0.101476
331.965 0.160156
332.002 0.308803
332.020 0.487290
332.039 0.892198
332.048 1.31703
332.057 2.12357
332.062 2.81806
332.066 3.87791
332.071 5.55116
332.075 8.13794
332.081 13.0479
332.087 16.2428
332.093 12.9579
332.098 8.13826
332.103 5.28620
332.109 3.58047
332.114 2.54439
332.119 1.89690
332.129 1.15572
332.139 0.774952
332.159 0.418082
332.179 0.264398
332.220 0.137634
332.260 0.0882431
332.341 0.0503619
332.422 0.0364370
332.746 0.0228819
333.393 0.0205588
334.687 0.0231884
335.982 0.0293317
336.629 0.0398356
336.791 0.0484973
336.952 0.0712566
337.033 0.101347
337.114 0.182013
337.155 0.287049
337.195 0.554912
337.215 0.882445
337.226 1.17204
337.236 1.63597
337.246 2.44323
337.256 4.01631
337.261 5.42583
337.266 7.59440
337.271 11.2218
337.276 17.1313
337.282 27.4493
337.288 34.1555
337.293 27.2604
337.299 17.1320
337.304 11.0420
337.309 7.48718
337.314 5.32548
337.320 3.95123
337.330 2.39125
337.340 1.60203
337.350 1.14503
337.361 0.863102
337.381 0.545118
337.422 0.282638
337.463 0.180630
337.545 0.102619
337.627 0.0741003
337.790 0.0536630
337.954 0.0470229
338.609 0.0443417
339.920 0.0561991
341.230 0.0786716
342.541 0.120381
343.196 0.155738
343.851 0.209958
344.506 0.299268
345.161 0.462023
345.489 0.599024
345.817 0.808013
346.144 1.14992
346.472 1.76698
346.636 2.28135
346.718 2.62729
346.799 3.05843
346.840 3.31529
346.881 3.60519
346.922 3.93572
346.963 4.31290
347.004 4.74816
347.045 5.25144
347.086 5.84071
347.127 6.53310
347.168 7.35838
347.209 8.34762
347.250 9.55347
347.291 11.0361
347.332 12.8967
347.373 15.2622
347.414 18.3489
347.455 22.4584
347.496 28.1246
347.537 36.1911
347.578 48.2781
347.618 67.3995
347.659 100.268
347.680 126.146
347.700 162.692
347.721 216.741
347.741 299.054
347.762 430.216
347.782 638.820
347.807 1022.41
347.833 1277.42
347.858 1020.77
347.883 637.503
347.899 467.413
347.915 349.022
347.947 209.454
347.979 137.000
348.010 95.7845
348.042 70.3746
348.074 53.8089
348.137 34.2683
348.201 23.6601
348.264 17.3027
348.328 13.1895
348.391 10.3865
348.518 6.91417
348.645 4.92986
348.772 3.69121
348.899 2.86677
349.152 1.87232
