Au-197(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1701.63 6.55526
1702.03 6.25572
1702.42 6.01608
1702.82 5.94398
1703.22 6.32762
1703.61 8.03734
1703.81 10.1667
1704.01 14.2753
1704.11 17.7318
1704.20 22.7995
1704.30 30.4462
1704.40 42.4092
1704.50 61.9806
1704.60 95.7530
1704.70 157.410
1704.75 205.856
1704.80 271.928
1704.90 473.601
1705.00 642.540
1705.10 559.226
1705.20 381.505
1705.32 243.289
1705.43 166.492
1705.55 122.363
1705.66 95.1883
1705.78 77.3458
1705.89 64.9904
1706.12 49.3640
1706.35 40.1247
1706.58 34.1356
1707.04 26.9644
1707.50 22.8874
1707.96 20.2810
1708.42 18.4758
1708.88 17.1529
1709.80 15.3251
1710.72 14.1063
1712.56 12.5153
1714.40 11.4193
1716.24 10.4754
1717.16 9.97639
1717.62 9.69872
1718.08 9.39032
1718.54 9.04474
1718.77 8.86884
1719.00 8.72657
1719.23 8.73918
1719.34 8.92791
1719.46 9.44667
1719.57 10.7855
1719.63 12.1743
1719.69 14.5351
1719.75 18.9537
1719.80 27.6290
1719.83 35.3903
1719.86 46.8347
1719.89 65.4200
1719.92 93.6444
1719.94 123.605
1719.96 158.217
1720.00 213.120
1720.02 208.882
1720.04 186.090
1720.08 128.364
1720.11 101.350
1720.13 81.5851
1720.18 56.8214
1720.23 43.0663
1720.28 34.7787
1720.33 29.4136
1720.38 25.7327
1720.48 21.1133
1720.58 18.3954
1720.68 16.6339
1720.88 14.5138
1721.08 13.2914
1721.28 12.4937
1721.68 11.4977
1722.08 10.8758
1722.48 10.4279
1723.28 9.77227
1724.88 8.79022
1726.48 7.86528
1728.08 6.80583
1728.88 6.19024
1729.68 5.53436
1730.08 5.22609
1730.48 4.99439
1730.88 4.97321
1731.28 5.51100
1731.48 6.25333
1731.68 7.63552
1731.88 10.1951
1732.08 15.0712
1732.18 19.1012
1732.28 24.9435
1732.38 33.6447
1732.48 47.0436
1732.58 68.5292
1732.68 104.642
1732.78 168.301
1732.88 281.602
1732.99 493.188
1733.10 674.621
1733.21 589.398
1733.32 401.722
1733.40 301.953
1733.48 232.304
1733.56 184.074
1733.63 150.023
1733.79 106.934
1733.95 81.9030
1734.10 66.0709
1734.26 55.3742
1734.57 42.1317
1734.88 34.4281
1735.19 29.4676
1735.82 23.5374
1736.44 20.1313
1737.06 17.9240
1738.31 15.1864
1739.56 13.4905
1740.81 12.2650
1743.30 10.3908
1745.79 8.66905
1747.04 7.71055
1748.29 6.59936
1749.54 5.26645
1750.16 4.52093
1750.78 3.80705
1751.41 3.45871
1751.72 3.78770
1751.87 4.25638
1752.03 5.07803
1752.19 6.48178
1752.26 7.51133
1752.34 8.85096
1752.42 10.6023
1752.50 12.9083
1752.58 15.9734
1752.65 20.0971
1752.73 25.7278
1752.81 33.5549
1752.89 44.6680
1752.97 60.8417
1753.04 85.0451
1753.12 122.339
1753.20 181.248
1753.28 273.212
1753.39 484.718
1753.50 670.667
1753.61 592.809
1753.72 408.668
1753.79 318.919
1753.86 253.252
1754.00 171.711
1754.14 126.658
1754.28 99.8848
1754.42 82.9611
1754.56 72.1131
1754.84 61.1600
1755.12 60.5933
1755.40 72.4545
1755.54 86.5897
1755.67 110.615
1755.81 151.720
1755.95 221.604
1756.13 362.330
1756.30 478.533
1756.47 414.350
1756.65 284.777
1756.76 223.961
1756.86 179.600
1757.08 124.325
1757.29 93.4184
1757.50 74.7925
1757.72 62.5856
1757.93 54.1729
1758.36 43.4237
1758.78 36.9514
1759.21 32.6588
1760.06 27.3397
1760.92 24.1616
1761.77 22.0405
1763.48 19.3636
1765.19 17.7184
1766.89 16.5887
1770.31 15.1034
1773.72 14.1385
1777.14 13.4360
1783.97 12.4239
1790.80 11.6595
1797.63 10.9789
1801.04 10.6266
1802.75 10.4344
1804.46 10.2207
1806.17 9.96814
1807.02 9.81768
1807.87 9.64327
1808.73 9.44059
1809.15 9.33523
1809.58 9.25056
1809.80 9.23615
1810.01 9.26930
1810.22 9.40570
1810.44 9.77829
1810.65 10.7710
1810.76 11.8260
1810.86 13.7015
1810.97 17.3774
1811.08 25.3051
1811.13 33.0955
1811.18 45.9684
1811.24 68.7349
1811.29 110.112
1811.34 182.054
1811.40 239.940
1811.46 205.868
1811.51 139.873
1811.55 106.600
1811.59 83.8517
1811.66 56.5651
1811.74 41.9393
1811.81 33.5429
1811.89 28.1695
1811.96 24.6035
1812.11 20.2107
1812.26 17.6665
1812.41 16.0500
1812.70 14.1546
1813.00 13.0892
1813.30 12.4148
1813.89 11.6025
1814.49 11.1213
1815.08 10.7914
1816.27 10.3350
1817.46 9.98592
1818.65 9.64511
1819.25 9.44642
1819.54 9.33162
1819.84 9.20450
1820.14 9.07284
1820.29 9.02185
1820.44 9.01673
1820.58 9.15987
1820.66 9.38069
1820.73 9.84527
1820.81 10.8822
1820.84 11.8371
1820.88 13.3683
1820.92 15.9409
1820.96 20.5199
1820.99 29.2069
1821.01 36.5719
1821.03 46.3505
1821.05 59.4599
1821.07 75.3937
1821.10 99.5000
1821.14 87.9488
1821.17 63.0750
1821.21 44.9479
1821.24 34.4080
1821.28 27.9557
1821.31 23.8008
1821.35 20.9183
1821.38 18.9412
1821.45 16.3785
1821.52 14.8095
1821.59 13.7934
1821.74 12.5501
1821.88 11.8336
1822.02 11.3704
1822.30 10.8054
1822.58 10.4683
1822.86 10.2384
1823.43 9.92985
1824.56 9.54518
1825.68 9.25893
1826.81 8.99480
1827.37 8.86440
1827.94 8.74274
1828.50 8.66780
1828.78 8.69265
1829.07 8.84175
1829.35 9.33226
1829.49 9.90144
1829.63 10.9868
1829.77 13.2451
1829.84 15.3365
1829.91 18.6665
1829.98 24.4828
1830.05 35.1882
1830.12 57.1508
1830.16 76.6727
1830.19 105.850
1830.25 173.098
1830.30 225.569
1830.35 191.425
1830.41 128.751
1830.46 88.6492
1830.51 64.7413
1830.56 49.9280
1830.61 40.3343
1830.70 29.2243
1830.80 23.3086
1830.90 19.7507
1831.00 17.4728
1831.19 14.7656
1831.39 13.2455
1831.59 12.2969
1831.98 11.1846
1832.37 10.5535
1832.77 10.1438
1833.55 9.62859
1834.34 9.29827
1835.12 9.05300
1836.69 8.67825
1839.83 8.09762
1842.97 7.59979
1846.12 7.24279
1847.69 7.24741
1849.26 7.62575
1850.83 9.03450
1851.61 10.7058
1852.40 13.8758
1853.19 20.3406
1853.58 26.1078
1853.97 35.0964
1854.36 49.8745
1854.76 75.4944
1855.15 123.055
1855.54 214.208
1855.92 363.406
1856.30 484.278
1856.68 415.432
1857.06 279.198
1857.44 184.806
1857.82 129.110
1858.20 95.5502
1858.58 74.2150
1858.96 59.8555
1859.34 50.1865
1859.53 47.2677
1859.62 46.7023
1859.72 47.3314
1859.81 50.4119
1859.91 59.4114
1859.96 69.1235
1860.00 85.7940
1860.05 116.008
1860.10 171.766
1860.15 273.909
1860.20 361.470
1860.25 319.528
1860.30 227.829
1860.35 170.069
1860.39 132.918
1860.43 108.894
1860.48 92.7449
1860.57 73.1360
1860.65 62.0028
1860.74 54.9193
1860.83 50.0160
1861.01 43.5985
1861.18 39.4780
1861.36 36.5197
1861.71 32.3971
1862.06 29.5142
1862.41 27.3176
1863.12 24.1005
1864.52 20.0474
1865.93 17.5313
1867.34 15.7845
1868.74 14.4808
1871.56 12.5992
1874.37 11.1955
1875.78 10.5670
1877.18 9.94470
1878.59 9.29863
1879.29 8.96524
1880.00 8.64647
1880.70 8.43919
1881.05 8.48828
1881.40 8.83729
1881.76 9.99099
1881.93 11.3037
1882.11 13.7160
1882.28 18.5143
1882.46 29.0868
1882.55 39.2894
1882.63 56.3884
1882.72 86.5075
1882.81 140.025
1882.91 237.265
1883.00 316.588
1883.10 273.590
1883.19 186.735
1883.25 144.362
1883.31 114.309
1883.43 77.2032
1883.55 56.9132
1883.67 44.8231
1883.79 37.0600
1883.91 31.7673
1884.15 25.1689
1884.39 21.2993
1884.63 18.8142
1885.11 15.8297
1885.59 14.1017
1886.07 12.9663
1886.32 12.5296
1886.56 12.1800
1886.68 12.0679
1886.80 12.0934
1886.86 12.2579
1886.92 12.7211
1886.95 13.2085
1886.98 14.0570
1887.01 15.5918
1887.04 18.4152
1887.07 23.6367
1887.10 27.9074
1887.13 25.7235
1887.17 21.1777
1887.19 18.5172
1887.21 16.7729
1887.26 14.7050
1887.31 13.6318
1887.36 13.0108
1887.46 12.3050
1887.56 11.9185
1887.75 11.4682
1887.95 11.1827
1888.34 10.7824
1888.73 10.4781
1890.28 9.60713
1893.40 8.44061
1896.52 7.55376
1899.64 6.87918
1902.76 6.72019
1904.32 7.18933
1905.87 8.61844
1907.43 12.3678
1908.21 16.1810
1908.99 22.6550
1909.77 34.2310
1910.55 56.3129
1910.94 74.8959
1911.33 102.200
1911.72 142.968
1912.11 203.581
1912.76 358.372
1913.40 493.639
1914.05 434.730
1914.69 298.874
1915.42 192.564
1916.15 133.060
1916.88 98.6381
1917.61 77.2971
1918.35 63.1846
1919.08 53.3363
1920.54 40.7277
1922.00 33.0985
1923.46 28.0061
1926.38 21.4929
1929.31 17.1386
1930.77 15.2437
1932.23 13.3321
1933.69 11.2285
1934.42 10.0486
1935.15 8.78873
1935.88 7.61348
1936.25 7.28514
1936.62 7.55433
1936.98 9.46419
1937.16 11.8796
1937.35 16.3488
1937.53 24.8794
1937.62 31.8198
1937.71 41.7193
1937.80 56.2659
1937.89 77.5205
1937.99 109.225
1938.08 156.379
1938.24 289.787
1938.40 419.486
1938.48 424.467
1938.56 387.535
1938.72 278.475
1938.88 197.196
1939.04 146.362
1939.20 114.405
1939.36 93.3799
1939.52 78.8638
1939.68 68.4045
1940.00 54.5752
1940.31 45.9894
1940.63 40.2052
1941.27 32.9634
1941.90 28.6220
1942.54 25.7143
1943.81 22.0029
1945.08 19.6461
1946.36 17.9384
1948.90 15.4240
1951.44 13.4114
1952.71 12.4997
1953.99 11.7150
1955.26 11.3915
1955.89 11.7726
1956.53 13.1526
1957.16 17.0752
1957.48 21.2584
1957.80 28.6614
1958.12 42.5682
1958.28 54.1226
1958.44 71.0595
1958.60 96.6656
1958.75 136.683
1958.91 201.088
1959.07 304.669
1959.29 528.075
1959.50 717.215
1959.72 625.856
1959.93 428.176
1960.09 319.279
1960.24 244.467
1960.40 193.401
1960.56 157.951
1960.87 113.402
1961.18 87.7849
1961.50 71.6825
1961.81 60.8457
1962.43 47.4696
1963.06 39.6999
1963.69 34.6944
1964.94 28.6881
1966.19 25.2262
1967.44 22.9720
1969.95 20.1751
1972.45 18.4634
1974.96 17.2720
1979.97 15.6424
1984.97 14.4995
1989.98 13.5852
2000.00 12.0191
2005.26 11.1970
2010.51 10.2698
2013.14 9.72321
2015.77 9.07609
2017.09 8.69288
2018.40 8.24581
2019.06 7.98729
2019.71 7.70088
2020.04 7.55949
2020.21 7.50483
2020.37 7.48753
2020.54 7.58022
2020.62 7.73238
2020.70 8.05325
2020.78 8.75255
2020.82 9.40034
2020.86 10.4397
2020.90 12.1938
2020.95 15.3497
2020.99 21.4600
2021.03 33.8821
2021.06 53.3502
2021.10 68.6482
2021.14 59.6954
2021.17 42.4815
2021.20 33.5218
2021.22 27.2460
2021.27 19.9027
2021.32 15.9421
2021.37 13.6788
2021.42 12.2129
2021.47 11.2396
2021.57 10.0120
2021.67 9.28727
2021.77 8.80971
2021.97 8.20980
2022.16 7.83242
2022.36 7.55756
2022.76 7.14798
2023.55 6.52396
2024.34 5.98250
2025.13 5.55146
2025.53 5.47815
2025.92 5.69078
2026.32 6.67922
2026.52 7.88927
2026.71 10.1815
2026.91 14.8461
2027.01 18.9771
2027.11 25.3880
2027.21 35.8078
2027.31 53.7127
2027.41 86.3673
2027.50 147.097
2027.60 249.455
2027.70 330.534
2027.80 281.419
2027.90 188.235
2027.96 140.947
2028.03 108.330
2028.16 69.4255
2028.29 48.8677
2028.43 36.8668
2028.56 29.2470
2028.69 24.0748
2028.95 17.6037
2029.22 13.7474
2029.48 11.1760
2030.01 7.93687
2030.54 6.25255
2030.80 6.13808
2031.07 7.02445
2031.20 8.16859
2031.33 10.1388
2031.46 13.4577
2031.60 19.0797
2031.73 28.8399
2031.86 46.4632
2031.93 60.4143
2031.99 79.7953
2032.06 106.876
2032.12 144.500
2032.26 265.515
2032.40 378.643
2032.47 380.192
2032.54 344.406
2032.68 243.959
2032.84 158.390
2033.01 110.583
2033.17 82.9877
2033.34 65.8863
2033.67 46.7924
2034.00 37.2874
2034.33 33.1940
2034.49 33.2608
2034.66 35.6234
2034.82 42.3488
2034.99 59.1259
2035.07 76.0058
2035.15 104.174
2035.23 153.573
2035.32 241.732
2035.41 404.795
2035.50 540.921
2035.59 470.009
2035.68 322.563
2035.78 219.443
2035.87 158.239
2035.96 121.200
2036.05 97.7382
2036.23 70.4682
2036.42 55.8004
2036.60 46.8289
2036.78 40.8992
2037.15 33.5492
2037.52 29.1626
2037.88 26.2432
2038.62 22.5370
2039.35 20.2299
2040.08 18.6229
2041.55 16.4703
2043.01 15.0374
2044.48 13.9741
2047.41 12.4048
2050.34 11.1883
2053.27 10.1055
2054.73 9.57150
2056.20 9.01996
2056.93 8.72997
2057.66 8.43305
2058.03 8.29942
2058.21 8.25498
2058.40 8.25608
2058.58 8.38350
2058.67 8.56887
2058.76 8.94312
2058.86 9.76030
2058.90 10.5238
2058.95 11.7330
2058.99 13.8594
2059.04 17.8384
2059.08 26.0382
2059.11 33.3382
2059.13 43.6723
2059.17 68.7549
2059.20 87.6809
2059.24 74.9792
2059.27 52.3421
2059.30 39.3340
2059.33 30.8122
2059.36 25.2255
2059.38 21.5634
2059.44 17.0127
2059.49 14.4747
2059.55 12.8909
2059.60 11.8635
2059.71 10.6112
2059.82 9.88330
2059.93 9.41699
2060.15 8.84254
2060.38 8.48868
2060.60 8.23727
2061.04 7.87547
2061.92 7.35940
2062.80 6.93472
2064.57 6.18412
2066.33 5.60490
2068.10 5.61400
2068.98 6.28108
2069.87 8.11857
2070.31 9.92623
2070.75 12.8301
2071.19 17.6375
2071.63 25.8969
2072.07 41.0569
2072.29 53.4366
2072.51 71.2608
2072.74 97.9554
2072.96 138.857
2073.18 203.894
2073.40 306.918
2073.70 526.580
2074.00 705.227
2074.30 603.599
2074.60 402.831
2074.83 294.121
2075.05 220.224
2075.27 170.176
2075.49 135.573
2075.94 92.2732
2076.38 67.4529
2076.82 51.6866
2077.27 40.8964
2078.15 26.8388
2079.04 17.5941
2079.48 13.9403
2079.93 10.9799
2080.37 9.48716
2080.59 10.1164
2080.70 11.1393
2080.81 12.9033
2080.92 15.8057
2081.04 20.4201
2081.15 27.7090
2081.26 39.1759
2081.37 57.8673
2081.48 88.8419
2081.59 141.383
2081.70 229.921
2081.85 436.576
2082.00 640.333
2082.08 651.050
2082.15 596.485
2082.30 430.958
2082.47 291.697
2082.64 209.741
2082.81 160.572
2082.98 129.340
2083.15 108.031
2083.31 92.8510
2083.65 72.9745
2083.99 60.6047
2084.33 52.2565
2085.00 41.7379
2085.68 35.7479
2086.01 34.0638
2086.35 33.5755
2086.69 35.3212
2086.86 37.8793
2087.03 42.6099
2087.20 51.4269
2087.36 68.2259
2087.53 102.541
2087.62 131.996
2087.70 174.772
2087.85 291.310
2088.00 393.674
2088.15 349.675
2088.30 247.043
2088.39 197.389
2088.49 161.233
2088.67 115.493
2088.85 89.6290
2089.04 73.9179
2089.22 63.5314
2089.41 56.3227
2089.78 47.0189
2090.14 41.2953
2090.51 37.4203
2091.25 32.4546
2091.99 29.3266
2092.73 27.1231
2094.20 24.1114
2095.68 22.0610
2097.15 20.5147
2100.10 18.2143
2103.05 16.4335
2106.00 14.8039
2107.48 13.9187
2108.21 13.4132
2108.95 12.8277
2109.69 12.1010
2110.06 11.6544
2110.43 11.1340
2110.79 10.5496
2110.98 10.2800
2111.16 10.1423
2111.35 10.4781
2111.44 11.1415
2111.53 12.6209
2111.62 15.9381
2111.72 23.9383
2111.76 32.0600
2111.79 38.0909
2111.81 46.1172
2111.83 56.9307
2111.85 71.6514
2111.88 91.7984
2111.90 119.209
2111.93 159.014
2111.95 208.157
2112.00 288.741
2112.03 287.570
2112.05 259.222
2112.10 183.014
2112.13 142.512
2112.17 113.507
2112.24 78.6112
2112.30 59.6301
2112.37 48.3042
2112.44 40.9949
2112.50 35.9771
2112.64 29.6518
2112.77 25.8963
2112.91 23.4376
2113.17 20.4360
2113.44 18.6735
2113.71 17.5057
2114.25 16.0226
2114.78 15.0804
2115.32 14.3977
2116.39 13.3985
2118.54 11.9604
2120.68 10.7719
2122.83 9.79083
2123.90 9.53624
2124.97 9.76955
2126.04 11.3392
2126.58 13.3413
2127.12 17.1534
2127.65 24.6988
2127.92 31.1209
2128.19 40.6628
2128.46 55.2382
2128.72 78.1798
2128.99 115.255
2129.26 175.497
2129.63 309.244
2130.00 428.946
2130.37 383.744
2130.74 268.808
2130.97 211.292
2131.21 169.000
2131.68 115.953
2132.14 86.3328
2132.61 68.3560
2133.08 56.5889
2133.54 48.4461
2134.48 38.0275
2135.41 31.6794
2136.35 27.3827
2138.22 21.7140
2140.08 17.7277
2141.02 15.9690
2141.95 14.2859
2142.89 12.8007
2143.36 12.3514
2143.82 12.5303
2144.29 14.4605
2144.52 17.0533
2144.76 22.0719
2144.99 32.2067
2145.11 40.9708
2145.22 54.0095
2145.34 74.3405
2145.46 106.878
2145.57 160.544
2145.69 248.863
2145.85 441.105
2146.00 613.928
2146.16 547.614
2146.31 381.710
2146.41 297.145
2146.51 235.816
2146.71 160.009
2146.92 118.395
2147.12 93.4143
2147.32 77.2156
2147.52 66.0440
2147.93 51.8808
2148.33 43.3241
2148.73 37.6043
2149.54 30.2929
2150.35 25.5294
2150.75 23.6435
2151.16 22.0689
2151.56 21.0975
2151.76 21.1808
2151.96 22.1870
2152.16 25.3068
2152.37 33.8537
2152.47 42.9079
2152.57 58.8062
2152.67 87.7942
2152.77 140.863
2152.89 248.438
2153.00 350.810
2153.12 322.815
2153.23 234.648
2153.31 186.541
2153.39 151.917
2153.54 108.819
2153.70 84.8149
2153.85 70.3736
2154.00 60.8594
2154.16 54.2815
2154.47 45.7973
2154.78 40.6239
2155.09 37.1472
2155.70 32.7481
2156.32 30.0429
2156.94 28.1787
2158.18 25.7121
2159.41 24.0982
2160.65 22.9241
2163.12 21.2701
2165.59 20.1091
2168.06 19.2141
2173.00 17.8397
2177.95 16.7054
2180.42 16.1422
2182.89 15.5235
2185.36 14.7642
2186.60 14.2799
2187.83 13.6714
2188.45 13.2979
2189.07 12.8616
2189.69 12.3495
2190.31 11.7618
2190.92 11.1810
2191.23 11.0164
2191.54 11.1806
2191.85 12.3090
2192.01 13.7837
2192.16 16.6052
2192.31 22.2578
2192.47 34.1807
2192.55 45.0155
2192.62 61.9506
2192.70 89.0427
2192.78 132.561
2192.89 235.371
2193.00 331.393
2193.11 301.322
2193.22 214.992
2193.34 149.434
2193.46 110.040
2193.57 86.0313
2193.69 70.5948
2193.80 60.1226
2193.92 52.6820
2194.15 43.0002
2194.38 37.0981
2194.62 33.1829
2195.08 28.3785
2195.54 25.5767
2196.01 23.7533
2196.47 22.4743
2196.94 21.5289
2197.86 20.2146
2198.79 19.3389
2200.65 18.2225
2202.50 17.5144
2204.36 17.0044
2208.07 16.2694
2211.78 15.7033
2215.49 15.1711
2217.34 14.8678
2218.27 14.6873
2219.20 14.4689
2220.13 14.1795
2220.59 13.9877
2221.05 13.7434
2221.29 13.5928
2221.52 13.4177
2221.75 13.2148
2221.98 12.9899
2222.21 12.7919
2222.33 12.7665
2222.45 12.9088
2222.56 13.5139
2222.62 14.2344
2222.68 15.5651
2222.74 18.1163
2222.79 23.3261
2222.85 34.9173
2222.88 45.7757
2222.91 61.9255
2222.93 80.7431
2222.96 104.247
2223.00 142.819
2223.05 130.070
2223.09 95.2569
2223.12 75.2981
2223.16 61.2693
2223.19 51.5161
2223.22 44.6033
2223.29 35.7991
2223.35 30.6941
2223.42 27.3708
2223.49 25.1328
2223.62 22.2930
2223.75 20.5990
2223.88 19.5005
2224.14 18.1606
2224.40 17.3748
2224.67 16.8605
2225.19 16.2184
2225.72 15.8234
2226.24 15.5476
2227.29 15.1652
2228.34 14.8883
2229.39 14.6567
2231.48 14.2315
2233.58 13.7571
2234.63 13.4590
2235.68 13.0798
2236.21 12.8421
2236.73 12.5586
2237.25 12.2123
2237.78 11.7880
2238.04 11.5446
2238.30 11.2920
2238.57 11.0620
2238.83 10.9577
2239.09 11.3297
2239.22 12.0287
2239.35 13.5962
2239.48 17.1812
2239.55 20.6264
2239.61 26.1526
2239.68 35.7320
2239.75 52.7862
2239.78 66.6488
2239.81 86.2442
2239.84 114.222
2239.88 152.563
2239.94 264.219
2240.00 362.718
2240.03 359.224
2240.06 321.964
2240.12 224.742
2240.20 145.126
2240.27 101.724
2240.35 77.1204
2240.42 62.0816
2240.49 52.2418
2240.57 45.4360
2240.72 36.8665
2240.86 31.7435
2241.01 28.4125
2241.31 24.4163
2241.60 22.1240
2241.90 20.6594
2242.19 19.6442
2242.49 18.9003
2243.08 17.8817
2243.67 17.2161
2244.26 16.7444
2244.85 16.3906
2246.03 15.8871
2247.21 15.5392
2249.58 15.0687
2251.94 14.7445
2254.30 14.4912
2259.03 14.0838
2263.75 13.7253
2268.48 13.3533
2270.84 13.1367
2273.20 12.8674
2274.39 12.6916
2274.98 12.5843
2275.57 12.4561
2276.16 12.2951
2276.45 12.1971
2276.75 12.0852
2277.04 11.9667
2277.19 11.9198
2277.34 11.9136
2277.49 12.0396
2277.56 12.2377
2277.63 12.6494
2277.71 13.5623
2277.74 14.4114
2277.78 15.7733
2277.82 18.0606
2277.86 22.1263
2277.89 29.8169
2277.93 44.3551
2277.95 55.6561
2277.96 69.4243
2278.00 91.1073
2278.04 81.3456
2278.07 59.2479
2278.10 45.2872
2278.13 36.5356
2278.16 30.6625
2278.19 26.8466
2278.26 22.1586
2278.32 19.5537
2278.38 17.9474
2278.44 16.8777
2278.56 15.5652
2278.68 14.8020
2278.80 14.3060
2279.05 13.6996
2279.29 13.3323
2279.54 13.0780
2280.02 12.7246
2281.00 12.2266
2281.97 11.7581
2282.46 11.4924
2282.95 11.1879
2283.44 10.8290
2283.92 10.4085
2284.17 10.1807
2284.41 9.96137
2284.65 9.80061
2284.90 9.84054
2285.14 10.5306
2285.26 11.5326
2285.39 13.5984
2285.51 18.0430
2285.57 22.1121
2285.63 28.5482
2285.69 39.1655
2285.75 57.5865
2285.81 91.2916
2285.84 117.575
2285.87 153.344
2285.94 266.301
2286.00 365.761
2286.03 362.084
2286.06 324.273
2286.13 225.808
2286.17 172.693
2286.22 135.362
2286.26 109.378
2286.31 91.3024
2286.40 67.7188
2286.49 54.0729
2286.58 45.2906
2286.67 39.3962
2286.84 32.0434
2287.02 27.7153
2287.20 24.9219
2287.38 22.9881
2287.56 21.5850
2287.92 19.6757
2288.27 18.4542
2288.63 17.6060
2288.99 16.9829
2289.70 16.1265
2290.42 15.5643
2291.13 15.1628
2291.85 14.8598
2293.28 14.4248
2294.70 14.1201
2297.56 13.6997
2300.42 13.4003
2303.28 13.1575
2309.00 12.7404
2314.71 12.3288
2317.57 12.0959
2320.43 11.8191
2323.29 11.4539
2324.72 11.2087
2326.15 10.8868
2326.86 10.6807
2327.58 10.4299
2328.29 10.1168
2329.01 9.71728
2329.36 9.47597
2329.72 9.20747
2330.08 8.92377
2330.44 8.68025
2330.79 8.69731
2330.97 9.03724
2331.15 9.98573
2331.33 12.4792
2331.42 15.0326
2331.51 19.4366
2331.60 27.5841
2331.64 34.2105
2331.69 43.4832
2331.73 57.4103
2331.78 77.9143
2331.82 110.173
2331.86 158.733
2331.93 275.645
2332.00 377.703
2332.07 333.524
2332.14 231.081
2332.20 157.990
2332.27 114.163
