Cu-65(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
57044.8 0.0135030
57067.8 0.0236441
57079.3 0.0339324
57085.1 0.0418097
57090.8 0.0526914
57096.6 0.0682281
57099.4 0.0784901
57102.3 0.0910112
57105.2 0.106438
57108.1 0.125376
57110.9 0.148675
57113.8 0.177083
57117.9 0.226363
57121.9 0.282929
57130.0 0.355239
57134.1 0.335492
57138.1 0.286015
57146.2 0.179528
57154.0 0.113187
57161.7 0.0751067
57169.5 0.0527529
57177.2 0.0389202
57192.7 0.0237447
57208.2 0.0161918
57223.7 0.0119490
57239.2 0.00936046
57270.2 0.00655583
57301.2 0.00522137
57332.2 0.00456506
57394.2 0.00424280
57456.1 0.00470884
57518.1 0.00590661
57580.1 0.00815088
57642.1 0.0121243
57710.6 0.0192557
57779.0 0.0254826
57813.2 0.0249784
57847.5 0.0219176
57915.9 0.0141087
57970.3 0.00966904
58024.6 0.00688246
58079.0 0.00517758
58133.3 0.00417462
58187.6 0.00374279
58242.0 0.00419947
58269.2 0.00536175
58296.3 0.00893593
58309.9 0.0138083
58316.7 0.0184832
58323.5 0.0265987
58330.3 0.0425379
58333.7 0.0569446
58337.1 0.0803800
58340.5 0.122393
58342.2 0.156892
58343.9 0.207563
58345.6 0.286706
58347.3 0.417135
58349.0 0.645670
58350.7 1.05569
58352.3 1.69119
58354.0 2.11315
58355.7 1.68952
58357.3 1.05756
58358.9 0.661202
58360.5 0.436140
58362.2 0.303484
58363.8 0.221993
58365.4 0.168512
58367.0 0.132214
58370.2 0.0873659
58373.4 0.0620194
58376.6 0.0463729
58383.0 0.0289343
58389.4 0.0199381
58395.8 0.0147094
58408.7 0.00918050
58421.5 0.00645720
58434.3 0.00491169
58460.0 0.00329365
58485.7 0.00249035
58511.3 0.00202170
58562.7 0.00150281
58665.3 0.00103816
58768.0 0.000813831
58973.3 0.000586196
59178.7 0.000472775
59589.3 0.000375324
60000.0 0.000361316
60000.0 0.0113613
60000.1 0.0113614
60000.2 0.0113614
60000.3 0.0113615
60000.6 0.0113617
60001.1 0.0113621
60002.2 0.0113629
60004.3 0.0113645
60008.6 0.0113678
60017.2 0.0113742
60034.5 0.0113872
60068.9 0.0114135
60137.8 0.0114677
60275.5 0.0115830
60551.1 0.0118571
60688.8 0.0120415
60826.6 0.0123309
60964.4 0.0132280
60998.8 0.0140047
61033.3 0.0160671
61050.5 0.0187934
61067.7 0.0260494
61076.3 0.0353742
61080.6 0.0440848
61084.9 0.0587883
61089.2 0.0866480
61091.4 0.110835
61093.5 0.148774
61095.7 0.213188
61097.8 0.332531
61098.9 0.433682
61100.0 0.583466
61101.1 0.816050
61102.1 1.17149
61103.6 1.86900
61105.0 2.32822
61106.4 1.86139
61107.9 1.16960
61109.3 0.718960
61110.8 0.469081
61112.3 0.326151
61113.7 0.239745
61115.2 0.183624
61116.6 0.145870
61119.5 0.0995949
61122.4 0.0736595
61125.3 0.0577425
61131.2 0.0400883
61137.0 0.0310474
61142.8 0.0258336
61154.5 0.0203635
61177.7 0.0162355
61201.0 0.0147531
61247.6 0.0137354
61294.2 0.0134580
61387.3 0.0134851
61480.5 0.0138415
61573.7 0.0145129
61666.8 0.0157394
61713.4 0.0167439
61760.0 0.0182123
61806.5 0.0204295
61853.1 0.0238306
61884.8 0.0270664
61916.6 0.0310156
61980.0 0.0377946
62011.7 0.0376926
62043.5 0.0348434
62106.9 0.0269317
62179.3 0.0208844
62251.6 0.0177895
62324.0 0.0161675
62396.3 0.0152593
62468.7 0.0147210
62541.0 0.0143897
62685.8 0.0140527
62830.5 0.0139350
62975.2 0.0139267
63264.6 0.0140885
63554.0 0.0144357
63698.7 0.0147078
63843.5 0.0151069
63988.2 0.0157735
64060.5 0.0163196
64132.9 0.0171628
64205.2 0.0186106
64241.4 0.0197784
64277.6 0.0214980
64295.7 0.0226819
64313.8 0.0241847
64331.9 0.0261281
64350.0 0.0286920
64368.0 0.0321466
64386.1 0.0368975
64404.2 0.0435351
64422.3 0.0528213
64438.0 0.0635356
64453.7 0.0764220
64485.0 0.0970995
64500.7 0.0955945
64516.4 0.0856904
64547.7 0.0602961
64577.4 0.0437295
64607.1 0.0342122
64636.8 0.0287163
64666.5 0.0254058
64725.9 0.0219886
64785.4 0.0205605
64904.2 0.0201261
65023.0 0.0214909
65087.3 0.0228724
65151.5 0.0246064
65280.0 0.0273201
65408.5 0.0255476
65537.0 0.0219764
65628.6 0.0201485
65720.2 0.0189632
65903.3 0.0177633
66086.5 0.0173637
66269.7 0.0173965
66452.8 0.0178198
66636.0 0.0189117
66727.6 0.0200090
66819.1 0.0219459
66864.9 0.0234978
66910.7 0.0257161
66956.5 0.0289575
67002.3 0.0337101
67036.7 0.0385228
67071.2 0.0441869
67140.0 0.0524980
67174.4 0.0513079
67208.9 0.0467545
67277.7 0.0359393
67321.5 0.0309227
67365.3 0.0274631
67453.0 0.0235318
67540.6 0.0217266
67628.3 0.0210077
67715.9 0.0210398
67803.5 0.0219127
67891.2 0.0242983
67935.0 0.0265976
67978.8 0.0301533
68038.9 0.0372765
68099.0 0.0420778
68159.1 0.0373763
68219.2 0.0301826
68273.7 0.0258853
68328.2 0.0233818
68382.7 0.0219441
68437.2 0.0211561
68491.7 0.0208751
68546.3 0.0213566
68573.5 0.0223779
68600.8 0.0253579
68614.4 0.0292766
68621.2 0.0329408
68628.0 0.0391339
68634.8 0.0508150
68638.2 0.0609325
68641.6 0.0766701
68645.1 0.103096
68648.5 0.151447
68650.2 0.191912
68651.9 0.251304
68653.6 0.341127
68655.3 0.477067
68657.6 0.751289
68660.0 0.934156
68662.4 0.751700
68664.7 0.477387
68666.2 0.357363
68667.7 0.273594
68670.6 0.173069
68673.5 0.120363
68676.4 0.0901899
68679.3 0.0715538
68682.2 0.0593206
68688.0 0.0448664
68693.8 0.0369892
68699.7 0.0322505
68711.3 0.0270921
68722.9 0.0244942
68734.6 0.0230099
68757.8 0.0214707
68804.4 0.0203503
68850.9 0.0200111
68944.0 0.0200150
69037.0 0.0204894
69130.1 0.0215017
69223.2 0.0235460
69269.7 0.0253432
69316.2 0.0281178
69362.8 0.0325537
69386.0 0.0357129
69409.3 0.0396850
69437.5 0.0456431
69465.7 0.0523586
69522.0 0.0602938
69550.2 0.0575686
69578.4 0.0515640
69634.7 0.0391072
69680.4 0.0323541
69726.0 0.0281417
69771.7 0.0254968
69817.4 0.0237849
69908.7 0.0218699
70000.0 0.0210514
70045.5 0.0209413
70091.0 0.0213795
70113.8 0.0222339
70136.5 0.0246985
70147.9 0.0278869
70159.3 0.0356697
70165.0 0.0445284
70170.7 0.0631192
70173.5 0.0809796
70176.3 0.111376
70179.2 0.167369
70182.0 0.275558
70184.5 0.429008
70187.0 0.531601
70189.5 0.429678
70192.0 0.276063
70193.7 0.201793
70195.4 0.152051
70197.2 0.118768
70198.9 0.0959838
70202.4 0.0682962
70205.8 0.0530467
70212.7 0.0379518
70219.7 0.0310765
70233.5 0.0251815
70247.3 0.0227876
70275.0 0.0208659
70302.7 0.0200985
70358.0 0.0194452
70413.3 0.0191402
70524.0 0.0188120
70634.6 0.0186146
70856.0 0.0183673
71077.3 0.0182269
71298.6 0.0181798
71519.9 0.0182898
71630.6 0.0184918
71741.2 0.0190289
71796.6 0.0197086
71851.9 0.0214638
71879.6 0.0237041
71893.4 0.0258048
71907.2 0.0293987
71921.1 0.0363430
71928.0 0.0425364
71934.9 0.0525045
71941.8 0.0700454
71948.7 0.104730
71952.2 0.136016
71955.7 0.186043
71959.1 0.270120
71962.6 0.413784
71966.3 0.650866
71970.0 0.809037
71973.7 0.651156
71977.4 0.414049
71981.9 0.240919
71986.4 0.154342
71990.8 0.108392
71995.3 0.0818742
71999.7 0.0653782
72004.2 0.0545400
72013.1 0.0416793
72022.0 0.0346687
72030.9 0.0304609
72048.7 0.0259015
72066.5 0.0236468
72084.3 0.0223970
72119.9 0.0212053
72191.1 0.0206972
72262.4 0.0211321
72333.6 0.0222420
72369.2 0.0231181
72387.0 0.0236637
72404.8 0.0242964
72422.7 0.0250318
72440.5 0.0258877
72458.3 0.0268853
72476.1 0.0280488
72493.9 0.0294074
72511.7 0.0309899
72529.5 0.0328243
72547.3 0.0349298
72581.7 0.0397503
72616.2 0.0450904
72685.0 0.0508147
72719.4 0.0483424
72753.9 0.0435671
72822.7 0.0343405
72879.5 0.0297993
72936.3 0.0278533
72993.0 0.0286281
73021.4 0.0306626
73049.8 0.0348351
73082.4 0.0445593
73115.0 0.0608775
73131.3 0.0670844
73147.6 0.0665623
73180.2 0.0505567
73202.8 0.0401639
73225.4 0.0333271
73248.1 0.0290057
73270.7 0.0262109
73315.9 0.0230129
73361.1 0.0213456
73451.6 0.0197639
73542.0 0.0191002
73632.5 0.0188422
73723.0 0.0189099
73768.2 0.0191707
73813.4 0.0199531
73836.0 0.0210120
73858.6 0.0238590
73870.0 0.0275657
73881.3 0.0370522
73886.9 0.0486410
73892.6 0.0754844
73895.4 0.104473
73898.2 0.161161
73899.6 0.212118
73901.0 0.292225
73902.5 0.424790
73903.9 0.647818
73905.4 1.02431
73907.0 1.27441
73908.6 1.02342
73910.1 0.647129
73912.0 0.373401
73913.9 0.235582
73915.8 0.162252
73917.6 0.120035
73921.3 0.0762677
73925.1 0.0555734
73932.5 0.0374287
73940.0 0.0299895
73949.4 0.0255824
73958.8 0.0233440
73977.5 0.0212559
74015.0 0.0199115
74090.0 0.0194197
74240.0 0.0196308
74540.0 0.0200099
74840.0 0.0189340
75140.0 0.0175437
75357.5 0.0168846
75574.9 0.0166524
75683.6 0.0168523
75738.0 0.0171402
75792.4 0.0176889
75846.7 0.0187712
75901.1 0.0211270
75928.3 0.0233910
75955.4 0.0271858
75982.6 0.0338154
75996.2 0.0387795
76009.8 0.0450228
76026.1 0.0534690
76042.4 0.0600375
76058.7 0.0605195
76075.0 0.0545220
76107.6 0.0384372
76140.2 0.0284669
76164.8 0.0242936
76189.5 0.0217017
76238.7 0.0188674
76288.0 0.0174577
76337.3 0.0166581
76435.8 0.0158266
76534.4 0.0154308
76632.9 0.0152552
76731.4 0.0153343
76780.7 0.0156217
76830.0 0.0165495
76854.6 0.0178515
76879.2 0.0214055
76891.6 0.0260532
76903.9 0.0379422
76910.0 0.0524041
76913.1 0.0652356
76916.2 0.0857913
76919.3 0.121560
76922.4 0.191269
76923.9 0.252995
76925.4 0.349933
76927.0 0.508992
76928.5 0.771956
76930.3 1.22844
76932.0 1.54205
76933.8 1.24464
76935.5 0.784620
76936.7 0.569851
76937.8 0.423256
76940.1 0.254901
76942.4 0.169762
76944.8 0.122170
76947.1 0.0931515
76949.4 0.0744217
76954.0 0.0525135
76958.6 0.0407114
76963.3 0.0336822
76972.5 0.0260745
76991.0 0.0201218
77009.5 0.0179062
77046.5 0.0163426
77083.5 0.0159830
77120.5 0.0162696
77157.5 0.0177564
77176.0 0.0199285
77194.5 0.0258259
77203.8 0.0333933
77213.0 0.0521596
77217.6 0.0740816
77222.3 0.121690
77224.6 0.169511
77226.9 0.254866
77229.2 0.423844
77230.4 0.571058
77231.5 0.784421
77233.3 1.24352
77235.0 1.53577
77236.8 1.21949
77238.5 0.765648
77239.9 0.527817
77241.2 0.377221
77242.6 0.280339
77243.9 0.216013
77246.6 0.140243
77249.3 0.0997555
77252.0 0.0757996
77254.7 0.0606391
77260.1 0.0432471
77265.5 0.0340470
77270.9 0.0286261
77281.7 0.0228153
77303.4 0.0182866
77325.0 0.0165810
77368.2 0.0152816
77411.4 0.0147868
77497.9 0.0143866
77584.3 0.0142149
77757.2 0.0140656
77930.2 0.0140489
78103.1 0.0142068
78189.5 0.0144196
78276.0 0.0148266
78362.4 0.0156535
78405.7 0.0163957
78448.9 0.0175772
78492.1 0.0195924
78535.4 0.0233626
78557.0 0.0265485
78578.6 0.0313092
78600.2 0.0386199
78621.8 0.0498475
78636.4 0.0600788
78650.9 0.0716331
78680.0 0.0852099
78709.1 0.0699802
78738.2 0.0485030
78759.7 0.0377062
78781.3 0.0306757
78802.8 0.0260719
78824.3 0.0229731
78867.4 0.0192645
78910.4 0.0172486
78953.4 0.0160423
78996.5 0.0152671
79082.6 0.0143726
79168.7 0.0139278
79254.8 0.0138032
79297.8 0.0139580
79340.9 0.0146239
79362.4 0.0156183
79383.9 0.0183883
79394.7 0.0220361
79405.4 0.0314070
79410.8 0.0428177
79416.2 0.0691859
79418.9 0.0974530
79421.6 0.152570
79422.9 0.201610
79424.3 0.278049
79425.6 0.404375
79426.9 0.612972
79428.5 0.971879
79430.0 1.21005
79431.5 0.970601
79433.1 0.611972
79434.2 0.432512
79435.3 0.314475
79436.4 0.236744
79437.5 0.184600
79439.7 0.121418
79441.9 0.0872141
79446.4 0.0536318
79450.8 0.0384825
79459.6 0.0256509
79468.5 0.0205130
79486.2 0.0164957
79503.9 0.0149769
79539.4 0.0138140
79574.8 0.0133659
79645.7 0.0129903
79716.5 0.0128134
79858.3 0.0126133
80000.0 0.0124814
80470.0 0.0127182
80705.0 0.0128990
80940.0 0.0131369
81175.0 0.0134754
81410.0 0.0140225
81527.5 0.0144526
81645.0 0.0150760
81762.5 0.0160178
81880.0 0.0174511
81955.0 0.0186628
82030.0 0.0199767
82180.0 0.0213154
82330.0 0.0195771
82480.0 0.0174248
82613.1 0.0163169
82746.1 0.0159355
82812.6 0.0161109
82879.2 0.0169312
82912.4 0.0180357
82929.1 0.0190310
82945.7 0.0206284
82962.3 0.0233963
82979.0 0.0287309
82987.3 0.0333962
82995.6 0.0406133
83003.9 0.0522494
83012.2 0.0711709
83022.1 0.104842
83032.0 0.127272
83041.9 0.104845
83051.8 0.0712160
83059.2 0.0540226
83066.5 0.0428669
83073.9 0.0356115
83081.3 0.0307663
83096.0 0.0250318
83110.8 0.0219824
83125.5 0.0202198
83140.3 0.0191483
83169.8 0.0180964
83199.3 0.0178726
83228.8 0.0182963
83258.3 0.0195851
83287.8 0.0224000
83313.9 0.0265616
83340.0 0.0293261
83366.1 0.0264283
83392.2 0.0221380
83410.8 0.0200294
83429.4 0.0186369
83466.5 0.0171025
83503.7 0.0163843
83540.9 0.0160332
83689.5 0.0160457
83763.8 0.0166774
83838.2 0.0181375
83912.5 0.0218738
83949.6 0.0259406
83968.2 0.0290102
83986.8 0.0329495
84006.9 0.0379887
84026.9 0.0427755
84047.0 0.0451894
84067.0 0.0437137
84107.1 0.0341852
84147.2 0.0262631
84179.0 0.0225319
84210.7 0.0202231
84242.5 0.0187493
84274.2 0.0177704
84337.8 0.0166153
84401.3 0.0160012
84528.3 0.0154308
84655.4 0.0152125
84909.4 0.0151334
85163.5 0.0152578
85417.6 0.0155492
85544.6 0.0157977
85671.7 0.0161821
85798.7 0.0168386
85925.7 0.0181345
85989.3 0.0193240
86052.8 0.0212852
86116.3 0.0247480
86148.1 0.0274533
86179.8 0.0311067
86209.9 0.0355540
86239.9 0.0406581
86300.0 0.0472117
86360.1 0.0410274
86420.2 0.0314547
86472.7 0.0258902
86525.2 0.0225463
86577.7 0.0205141
86630.2 0.0192283
86735.2 0.0177986
86840.2 0.0170913
86945.2 0.0167086
87050.2 0.0164913
87260.2 0.0162998
87470.2 0.0162677
87680.2 0.0163337
87785.2 0.0164193
87890.2 0.0166156
87995.2 0.0174901
88047.7 0.0206272
88060.8 0.0236611
88074.0 0.0316240
88080.5 0.0416381
88087.1 0.0659364
88090.4 0.0935841
88093.6 0.151832
88095.3 0.207972
88096.9 0.304481
88098.6 0.484203
88100.2 0.836561
88101.6 1.32928
88103.0 1.65288
88104.4 1.32313
88105.8 0.834674
88106.9 0.568433
88108.1 0.401313
88109.2 0.295608
88110.3 0.226890
88112.6 0.146532
88114.8 0.104132
88119.3 0.0635967
88123.8 0.0457548
88132.8 0.0308669
88141.8 0.0249969
88159.9 0.0204653
88177.9 0.0187868
88213.9 0.0175550
88249.9 0.0171269
88394.0 0.0167947
88538.1 0.0168619
88682.2 0.0170506
88826.3 0.0173965
88898.3 0.0176816
88970.3 0.0181134
89042.4 0.0188205
89114.4 0.0201006
89150.4 0.0211596
89186.5 0.0227182
89222.5 0.0250664
89258.5 0.0285777
89283.9 0.0318358
89309.3 0.0353687
89334.6 0.0381179
89360.0 0.0387001
89410.8 0.0334247
89461.5 0.0271294
89520.1 0.0228671
89578.8 0.0207160
89637.4 0.0195922
89696.0 0.0190054
89754.6 0.0187849
89813.3 0.0190625
89842.6 0.0197004
89871.9 0.0216004
89886.5 0.0241344
89901.2 0.0306173
89908.5 0.0384445
89915.9 0.0562722
89919.5 0.0750841
89923.2 0.110864
89925.0 0.141800
89926.8 0.189216
89928.7 0.264532
89930.5 0.385163
89932.8 0.605225
89935.0 0.751750
89937.3 0.605173
89939.5 0.385117
89941.4 0.260907
89943.3 0.185064
89945.2 0.137930
89947.1 0.107476
89950.9 0.0725897
89954.6 0.0544465
89962.2 0.0373246
89969.8 0.0298361
89984.9 0.0236246
90000.0 0.0211780
90037.1 0.0190339
90074.2 0.0183232
90148.5 0.0177961
90222.7 0.0175821
90297.0 0.0174629
90445.4 0.0173326
90593.9 0.0172747
90742.4 0.0172843
90816.6 0.0173338
90890.9 0.0174487
90965.1 0.0177169
91002.2 0.0179851
91039.3 0.0184592
91076.5 0.0194003
91095.0 0.0202558
91113.6 0.0216571
91132.1 0.0241696
91150.7 0.0292889
91169.3 0.0418042
91178.5 0.0552568
91187.8 0.0787803
91192.6 0.0958528
91197.4 0.114080
91207.0 0.129276
91216.6 0.100313
91226.2 0.0680272
91232.4 0.0542293
91238.5 0.0447935
91250.9 0.0337005
91263.2 0.0279411
91275.5 0.0246538
91287.8 0.0226208
91300.2 0.0212844
91324.8 0.0196994
91349.5 0.0188327
91374.1 0.0183082
91423.4 0.0177304
91472.7 0.0174332
91522.1 0.0172581
91620.7 0.0170651
91719.3 0.0169612
91817.9 0.0168949
92015.1 0.0168116
92212.4 0.0167621
92409.6 0.0167458
92606.8 0.0168670
92705.4 0.0174636
92754.7 0.0197881
92779.4 0.0282771
92785.6 0.0362924
92791.7 0.0565319
92794.8 0.0807580
92797.9 0.135469
92799.4 0.192574
92801.0 0.300331
92802.5 0.532506
92803.3 0.751975
92804.0 1.10055
92805.0 1.74903
92806.0 2.18202
92807.0 1.74616
92808.0 1.09832
92809.1 0.627106
92810.3 0.389088
92811.5 0.262813
92812.6 0.190436
92815.0 0.115114
92817.3 0.0797285
92822.0 0.0486766
92826.6 0.0359271
92836.0 0.0258185
92845.3 0.0219838
92864.0 0.0190931
92882.7 0.0180395
92957.4 0.0169895
93106.7 0.0167271
93256.1 0.0167090
93405.5 0.0167721
93554.9 0.0169536
93629.6 0.0171357
93704.3 0.0174467
93779.0 0.0180235
93816.4 0.0185090
93853.7 0.0192416
93891.1 0.0204095
93928.4 0.0223990
93965.8 0.0260445
93984.4 0.0289708
94003.1 0.0329816
94019.8 0.0375762
94036.6 0.0426650
94070.0 0.0480942
94103.5 0.0410350
94136.9 0.0319517
94159.0 0.0279539
94181.1 0.0253723
94203.2 0.0238462
94225.3 0.0232088
94247.4 0.0236347
94269.4 0.0262071
94280.5 0.0295243
94291.5 0.0364984
94297.1 0.0429958
94302.6 0.0535905
94308.1 0.0718121
94313.6 0.103870
94319.3 0.154964
94325.0 0.188647
94330.7 0.154205
94336.4 0.103075
94340.6 0.0771734
94344.8 0.0602920
94349.0 0.0492032
94353.2 0.0417496
94361.6 0.0328120
94369.9 0.0279488
94378.3 0.0250262
94386.7 0.0231387
94403.5 0.0209164
94420.3 0.0196941
94437.0 0.0189397
94470.6 0.0180733
94504.1 0.0175954
94537.7 0.0172935
94604.7 0.0169327
94671.8 0.0167232
94738.9 0.0165856
94873.1 0.0164144
95141.4 0.0162399
95409.8 0.0161498
95678.1 0.0161038
95946.5 0.0161163
96214.8 0.0163916
96281.9 0.0166862
96349.0 0.0174849
96382.5 0.0185237
96399.3 0.0195009
96416.1 0.0211702
96432.8 0.0243723
96441.2 0.0272046
96449.6 0.0317189
96458.0 0.0395391
96466.4 0.0546244
96470.6 0.0678872
96474.8 0.0884620
96479.0 0.121747
96483.1 0.176222
96488.1 0.272180
96493.0 0.335673
96497.9 0.271401
96502.9 0.175619
96507.2 0.119592
96511.6 0.0860864
96516.0 0.0657303
96520.3 0.0528011
96529.1 0.0382383
96537.8 0.0307925
96546.6 0.0265157
96555.3 0.0238530
96572.8 0.0208559
96590.2 0.0193049
96607.7 0.0184042
96642.6 0.0174620
96712.5 0.0167885
96782.4 0.0166347
96922.2 0.0173653
96957.1 0.0182469
96992.1 0.0206366
97009.5 0.0237151
97027.0 0.0314196
97035.7 0.0405264
97040.1 0.0484105
97044.5 0.0606822
97048.8 0.0812794
97053.2 0.119129
97055.4 0.150734
97057.6 0.197210
97059.8 0.267567
97061.9 0.374138
97065.0 0.589054
97068.0 0.730429
97071.0 0.586092
97074.1 0.372418
97076.2 0.269191
97078.3 0.200388
97080.4 0.154109
97082.5 0.122564
97086.7 0.0840981
97090.9 0.0629401
97095.1 0.0501677
97099.3 0.0419528
97107.7 0.0323904
97116.1 0.0272735
97124.6 0.0242341
97141.4 0.0209586
97175.0 0.0184029
97208.7 0.0174519
97276.0 0.0167656
97343.3 0.0165518
97477.9 0.0165096
97612.4 0.0167034
97747.0 0.0171551
97881.6 0.0181328
97948.9 0.0190538
98016.2 0.0205858
98049.9 0.0217440
98083.5 0.0233141
98117.2 0.0254682
98150.8 0.0284198
98181.9 0.0320024
98212.9 0.0362929
98275.0 0.0430270
98306.1 0.0424210
98337.1 0.0390867
98399.2 0.0307337
98469.3 0.0246192
98539.4 0.0215225
98609.4 0.0199612
98679.5 0.0191903
98819.7 0.0189031
98959.8 0.0197727
99031.1 0.0206127
99102.4 0.0215969
99245.0 0.0225871
99372.5 0.0211302
99500.0 0.0191276
99500.0 0.0220000
99649.9 0.0219881
99739.0 0.0219810
99828.2 0.0219739
99939.8 0.0219650
100000 0.0219602
100074 0.0219543
100209 0.0219436
100343 0.0219329
100479 0.0219221
100614 0.0219113
100750 0.0219005
100885 0.0218898
100999 0.0218807
101090 0.0218734
101181 0.0218662
101272 0.0218590
101363 0.0218517
101455 0.0218444
101546 0.0218371
101638 0.0218298
101730 0.0218225
101821 0.0218152
101913 0.0218079
102006 0.0218005
102098 0.0217932
102190 0.0217859
102283 0.0217785
102375 0.0217711
102468 0.0217637
102561 0.0217563
102654 0.0217489
102747 0.0217415
102840 0.0217341
102922 0.0217276
102992 0.0217220
103063 0.0217164
103133 0.0217108
103203 0.0217052
103274 0.0216996
103368 0.0216921
103485 0.0216828
103603 0.0216734
103721 0.0216640
103839 0.0216546
103958 0.0216451
104077 0.0216357
104195 0.0216263
104291 0.0216186
104362 0.0216130
104434 0.0216072
104506 0.0216015
104577 0.0215959
104649 0.0215901
104721 0.0215844
104829 0.0215758
104973 0.0215643
105118 0.0215528
105263 0.0215413
105408 0.0215297
105553 0.0215182
105699 0.0215066
105845 0.0214949
105991 0.0214833
106138 0.0214716
106285 0.0214599
106432 0.0214482
106543 0.0214394
106617 0.0214335
106690 0.0214277
106764 0.0214218
106839 0.0214158
106913 0.0214099
106987 0.0214040
107061 0.0213981
107136 0.0213922
107210 0.0213863
107285 0.0213803
107359 0.0213744
107434 0.0213684
107509 0.0213625
107584 0.0213565
107659 0.0213505
107734 0.0213446
107846 0.0213356
107997 0.0213236
108148 0.0213116
108299 0.0212996
108476 0.0212855
108678 0.0212694
108881 0.0212533
109085 0.0212370
109289 0.0212208
109494 0.0212045
109699 0.0211881
109905 0.0211717
110112 0.0211553
110267 0.0211429
110371 0.0211347
110474 0.0211265
110578 0.0211182
110683 0.0211098
110787 0.0211015
110891 0.0210933
110996 0.0210849
111101 0.0210765
111205 0.0210683
111311 0.0210598
111416 0.0210515
111521 0.0210431
111627 0.0210347
111710 0.0210281
111732 0.0210263
111851 0.0210168
111984 0.0210063
112116 0.0209957
112249 0.0209852
112382 0.0209746
112516 0.0209639
112649 0.0209533
112770 0.0209437
112877 0.0209352
112985 0.0209266
113092 0.0209181
113200 0.0209095
113308 0.0209009
113416 0.0208923
113524 0.0208837
113632 0.0208751
113741 0.0208664
113834 0.0208590
113890 0.0208545
113945 0.0208502
113999 0.0208459
114053 0.0208416
114108 0.0208372
114163 0.0208328
114217 0.0208285
114272 0.0208241
114326 0.0208198
114381 0.0208154
114436 0.0208111
114491 0.0208067
114546 0.0208023
114600 0.0207980
114683 0.0207914
114793 0.0207827
114903 0.0207739
115013 0.0207651
115124 0.0207563
115234 0.0207475
115345 0.0207387
115456 0.0207299
115567 0.0207210
115679 0.0207121
115790 0.0207033
115902 0.0206944
116013 0.0206855
116125 0.0206766
116237 0.0206677
116350 0.0206587
116441 0.0206515
116511 0.0206459
116582 0.0206402
116652 0.0206347
116723 0.0206290
116793 0.0206234
116864 0.0206178
116934 0.0206122
117005 0.0206066
117076 0.0206009
117147 0.0205953
117218 0.0205896
117289 0.0205840
117360 0.0205783
117431 0.0205727
117502 0.0205670
117574 0.0205613
117645 0.0205556
117716 0.0205500
117788 0.0205442
117859 0.0205386
117931 0.0205329
118003 0.0205271
118074 0.0205215
118146 0.0205157
118218 0.0205100
118290 0.0205043
118362 0.0204986
118434 0.0204928
118506 0.0204871
118578 0.0204814
118651 0.0204755
118723 0.0204698
118795 0.0204641
118868 0.0204583
118940 0.0204525
119013 0.0204467
119086 0.0204409
119158 0.0204352
119231 0.0204294
119304 0.0204236
119377 0.0204178
119450 0.0204119
119523 0.0204061
119596 0.0204003
119691 0.0203928
119808 0.0203834
119926 0.0203741
120044 0.0203647
120161 0.0203553
120279 0.0203460
120397 0.0203366
120516 0.0203271
120634 0.0203177
120753 0.0203082
120872 0.0202988
120991 0.0202893
121110 0.0202798
121229 0.0202703
121319 0.0202632
121379 0.0202584
121439 0.0202536
121499 0.0202488
121559 0.0202441
121619 0.0202393
121679 0.0202345
121739 0.0202297
121799 0.0202250
121859 0.0202202
121919 0.0202154
121979 0.0202106
122040 0.0202058
122100 0.0202010
122161 0.0201961
122229 0.0201907
122304 0.0201848
122380 0.0201787
122456 0.0201727
122531 0.0201667
122607 0.0201606
122683 0.0201546
122759 0.0201485
122836 0.0201424
122912 0.0201364
122988 0.0201303
123064 0.0201243
123141 0.0201181
123217 0.0201121
123294 0.0201060
123370 0.0200999
123447 0.0200938
123524 0.0200876
123601 0.0200815
123677 0.0200755
123754 0.0200693
123831 0.0200632
123932 0.0200552
124055 0.0200454
124179 0.0200355
124303 0.0200256
124427 0.0200158
124551 0.0200059
124676 0.0199959
124801 0.0199860
124926 0.0199760
125051 0.0199661
125176 0.0199561
125301 0.0199462
125427 0.0199362
125553 0.0199261
125679 0.0199161
125805 0.0199061
125931 0.0198960
126058 0.0198859
126185 0.0198758
126312 0.0198657
126407 0.0198582
126471 0.0198531
126534 0.0198480
126598 0.0198430
126662 0.0198379
126726 0.0198328
126789 0.0198277
126853 0.0198227
126917 0.0198176
126981 0.0198125
127045 0.0198074
127109 0.0198023
127174 0.0197971
127238 0.0197920
127302 0.0197869
127366 0.0197818
127431 0.0197766
127495 0.0197715
127559 0.0197665
127672 0.0197575
127834 0.0197446
127996 0.0197317
128158 0.0197188
128320 0.0197059
128483 0.0196929
128646 0.0196799
128810 0.0196669
128973 0.0196539
129137 0.0196408
129302 0.0196277
129466 0.0196147
129631 0.0196015
129797 0.0195883
129962 0.0195752
130128 0.0195620
130294 0.0195487
130461 0.0195354
130628 0.0195222
130795 0.0195089
130962 0.0194956
131130 0.0194822
131298 0.0194688
131416 0.0194594
131484 0.0194540
131551 0.0194487
131619 0.0194433
131686 0.0194379
131754 0.0194325
131822 0.0194271
131889 0.0194218
131957 0.0194164
132025 0.0194110
132093 0.0194055
132161 0.0194001
132229 0.0193947
132297 0.0193893
132365 0.0193839
132433 0.0193785
