Nb-93(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
6412.20 86.2112
6412.31 57.3575
6412.42 40.8140
6412.53 30.9373
6412.64 24.7750
6412.75 20.6154
6412.86 17.7166
6413.07 13.9600
6413.29 11.6871
6413.51 10.1835
6413.95 8.33513
6414.39 7.24614
6414.83 6.52456
6415.70 5.60953
6416.58 5.02979
6417.45 4.61010
6419.21 4.02265
6420.96 3.74089
6421.83 3.83786
6422.71 4.33616
6423.58 5.80720
6424.02 7.35301
6424.46 10.0081
6424.90 14.7530
6425.34 23.7245
6425.56 31.1520
6425.77 41.8868
6425.99 57.5847
6426.21 80.3397
6426.61 144.034
6427.00 202.314
6427.40 182.270
6427.79 128.209
6428.23 85.2470
6428.67 60.5601
6429.11 46.0113
6429.55 36.8881
6429.99 30.7813
6430.43 26.4925
6431.31 20.9788
6432.19 17.6464
6433.07 15.4508
6434.83 12.7650
6436.59 11.2007
6438.34 10.1810
6440.10 9.46301
6441.86 8.92863
6445.38 8.17812
6448.90 7.66334
6452.42 7.26043
6454.17 7.05252
6455.05 6.90784
6455.49 6.83623
6455.71 7.01545
6455.82 7.75986
6455.88 9.10526
6455.93 13.0293
6455.97 18.1248
6456.00 22.9073
6456.03 21.2560
6456.07 16.9087
6456.11 12.8491
6456.16 10.7803
6456.25 9.02643
6456.44 7.94830
6456.81 7.40269
6457.56 7.11868
6459.05 6.91546
6462.03 6.68638
6468.00 6.34713
6473.97 6.04412
6476.95 5.86770
6478.44 5.72834
6479.19 5.60423
6479.56 5.57948
6479.75 5.94041
6479.84 7.05378
6479.89 8.81865
6479.93 13.2395
6479.97 19.5522
6480.00 25.4587
6480.03 23.4304
6480.07 18.0512
6480.10 13.8584
6480.14 11.4241
6480.21 9.03053
6480.36 7.38496
6480.65 6.51906
6481.22 6.10686
6482.38 5.88412
6484.68 5.70440
6489.30 5.46009
6498.53 4.98234
6503.15 4.71345
6507.77 4.41789
6512.38 4.10999
6514.69 3.97289
6517.00 3.88315
6520.30 4.00592
6521.95 4.35814
6523.59 5.19725
6525.24 7.14396
6526.07 8.98045
6526.89 11.9228
6527.71 16.8084
6528.54 25.2847
6529.36 40.6851
6530.19 69.3288
6531.09 123.793
6532.00 173.894
6532.91 156.853
6533.82 110.655
6534.88 72.2985
6535.95 50.9185
6537.02 38.5931
6538.09 30.9617
6539.16 25.9032
6540.23 22.3681
6542.36 17.8192
6544.50 15.0516
6546.64 13.1905
6548.78 11.8197
6549.85 11.2250
6550.38 10.9560
6550.65 10.9996
6550.78 11.5231
6550.85 12.4974
6550.91 15.2891
6550.96 19.0691
6551.00 22.5390
6551.04 21.3450
6551.09 18.1087
6551.16 14.5923
6551.24 13.0649
6551.39 11.8737
6551.68 11.1230
6552.28 10.5995
6553.48 10.0432
6555.87 9.23161
6558.26 8.54420
6560.65 7.91332
6563.05 7.33825
6564.24 7.11432
6565.44 7.03147
6566.63 7.36017
6567.23 7.91773
6567.83 9.08171
6568.43 11.5310
6569.02 17.0066
6569.32 22.1988
6569.62 30.6214
6569.92 44.7084
6570.22 68.3890
6570.61 119.731
6571.00 166.844
6571.39 150.860
6571.78 107.337
6572.07 82.7002
6572.35 65.4159
6572.63 53.4178
6572.92 44.9495
6573.48 34.1486
6574.05 27.8124
6574.62 23.7544
6575.19 20.9865
6576.32 17.5009
6577.46 15.4225
6578.59 14.0534
6580.86 12.3593
6583.13 11.3409
6585.40 10.6426
6587.66 10.0917
6588.80 9.80086
6589.37 9.62461
6589.65 9.67900
6589.79 10.3345
6589.86 11.8534
6589.90 13.7529
6589.93 17.5891
6589.97 24.2761
6590.00 30.4380
6590.03 28.3596
6590.07 22.6861
6590.10 18.8144
6590.13 16.4087
6590.19 13.8008
6590.31 11.8182
6590.55 10.6921
6591.03 10.1183
6592.00 9.76943
6592.96 9.58729
6593.92 9.44974
6597.77 9.05125
6605.48 8.52971
6613.18 8.17154
6620.89 7.89790
6636.29 7.48217
6651.70 7.14691
6667.11 6.82209
6674.81 6.64023
6682.52 6.42370
6690.22 6.13748
6694.07 5.94619
6697.93 5.69930
6699.85 5.54544
6701.78 5.36414
6703.70 5.14972
6705.63 4.90211
6707.56 4.65594
6708.52 4.58581
6709.48 4.65584
6710.44 5.14053
6710.93 5.77557
6711.41 7.00334
6711.89 9.47231
6712.37 14.7711
6712.61 19.6678
6712.85 27.4349
6713.09 40.0883
6713.33 60.7248
6713.67 107.586
6714.00 150.686
6714.33 136.299
6714.67 96.6920
6715.05 64.8057
6715.42 46.6228
6715.80 35.9397
6716.17 29.2408
6716.55 24.7737
6716.93 21.6381
6717.68 17.6047
6718.43 15.1700
6719.18 13.5630
6720.69 11.5947
6722.19 10.4408
6723.69 9.68051
6726.70 8.71463
6729.71 8.07287
6732.72 7.51760
6734.22 7.21197
6734.98 7.03968
6735.73 6.85311
6736.48 6.67337
6736.86 6.61762
6737.23 6.64723
6737.61 6.92494
6737.80 7.29622
6737.98 8.01810
6738.17 9.46535
6738.36 12.5655
6738.45 15.4114
6738.55 19.9020
6738.64 27.1708
6738.74 39.0000
6738.80 51.0591
6738.87 66.0205
6739.00 90.9560
6739.13 82.7084
6739.26 59.8696
6739.36 47.3353
6739.45 38.4711
6739.54 32.2017
6739.63 27.6969
6739.81 21.8786
6739.99 18.4193
6740.18 16.1898
6740.36 14.6591
6740.72 12.7268
6741.09 11.5755
6741.45 10.8184
6742.18 9.88756
6742.91 9.33395
6743.63 8.96240
6745.09 8.47564
6746.55 8.13881
6748.00 7.83703
6748.73 7.66316
6749.46 7.43501
6749.82 7.28414
6750.19 7.12055
6750.37 7.08974
6750.55 7.30449
6750.64 7.76106
6750.73 9.02879
6750.78 10.4608
6750.82 13.0763
6750.87 18.4112
6750.92 29.4085
6750.96 48.2194
6751.00 65.3139
6751.04 59.7111
6751.08 43.8294
6751.11 35.4549
6751.14 29.4750
6751.20 22.0827
6751.25 18.0233
6751.31 15.5855
6751.42 12.9159
6751.53 11.5384
6751.76 10.1803
6751.98 9.52430
6752.43 8.88891
6752.88 8.57701
6753.78 8.25647
6754.67 8.08220
6756.47 7.87840
6758.26 7.75019
6761.85 7.58096
6765.44 7.46895
6769.02 7.39663
6772.61 7.38138
6774.40 7.42902
6776.20 7.61278
6777.10 7.87598
6777.54 8.13206
6777.99 8.57821
6778.44 9.45938
6778.67 10.2567
6778.89 11.5615
6779.11 13.9032
6779.23 15.8321
6779.34 18.6947
6779.45 23.1639
6779.56 30.5738
6779.67 43.6664
6779.79 67.5935
6779.89 103.948
6780.00 127.888
6780.11 103.710
6780.22 67.7464
6780.33 43.8086
6780.44 30.6974
6780.55 23.2710
6780.66 18.8200
6780.77 15.9363
6780.89 13.9926
6781.11 11.6400
6781.33 10.3210
6781.56 9.51806
6782.00 8.62945
6782.45 8.17952
6782.90 7.92407
6783.79 7.67035
6784.68 7.56964
6785.58 7.54347
6787.36 7.64061
6789.15 7.99353
6790.05 8.36462
6790.94 9.02345
6791.83 10.3248
6792.28 11.4957
6792.73 13.3847
6793.17 16.7150
6793.62 23.3068
6793.84 29.2495
6794.07 38.6806
6794.29 54.4419
6794.51 81.2910
6794.76 126.211
6795.00 156.087
6795.24 126.152
6795.49 81.4648
6795.67 58.1387
6795.86 43.2185
6796.04 33.5692
6796.23 27.1385
6796.60 19.5356
6796.97 15.4578
6797.34 13.0447
6797.71 11.5065
6798.45 9.73491
6799.19 8.79160
6799.93 8.23038
6801.41 7.61813
6802.89 7.30292
6804.37 7.11457
6807.33 6.89839
6810.29 6.77125
6813.25 6.67992
6819.17 6.53659
6825.09 6.40103
6831.01 6.23212
6833.98 6.10828
6835.46 6.02351
6836.94 5.91015
6838.42 5.74482
6839.16 5.62802
6839.90 5.47312
6840.64 5.26062
6841.38 4.97856
6841.75 4.85519
6842.12 4.97624
6842.30 5.45182
6842.49 7.01579
6842.58 8.95634
6842.67 12.8589
6842.72 16.3753
6842.76 21.6263
6842.81 29.7603
6842.86 42.5479
6842.93 73.9507
6843.00 103.283
6843.07 93.6297
6843.14 67.0945
6843.22 47.1414
6843.29 35.0531
6843.37 27.6903
6843.44 22.9608
6843.51 19.7557
6843.59 17.4810
6843.73 14.5414
6843.88 12.7390
6844.03 11.5537
6844.32 10.0979
6844.62 9.25330
6844.91 8.70704
6845.50 8.04689
6846.09 7.66386
6846.68 7.41359
6847.86 7.10436
6849.04 6.91792
6850.22 6.79063
6852.58 6.62185
6854.95 6.50816
6857.31 6.42066
6862.03 6.28050
6866.75 6.15436
6871.47 6.01333
6873.83 5.92010
6876.19 5.78152
6877.37 5.67041
6878.55 5.48802
6879.14 5.34036
6879.73 5.12270
6880.02 4.99040
6880.32 4.93009
6880.47 5.08047
6880.61 5.78825
6880.69 6.80583
6880.76 9.12357
6880.80 11.3620
6880.83 15.0558
6880.87 21.3635
6880.91 31.9616
6880.93 42.3486
6880.95 54.8184
6881.00 75.5608
6881.05 68.8753
6881.09 49.6253
6881.12 40.3066
6881.15 33.1724
6881.21 24.2485
6881.27 19.1213
6881.32 16.0463
6881.44 12.5998
6881.55 10.8068
6881.78 9.03580
6882.01 8.18778
6882.47 7.37665
6882.93 6.99113
6883.85 6.61662
6884.77 6.43024
6886.61 6.23513
6888.44 6.12618
6892.12 5.99515
6895.79 5.91875
6899.47 5.89937
6901.30 5.93303
6903.14 6.03434
6904.98 6.29749
6905.90 6.57087
6906.82 7.05989
6907.74 8.03292
6908.19 8.91012
6908.65 10.3295
6909.11 12.8304
6909.57 17.7503
6909.80 22.1602
6910.03 29.1153
6910.26 40.7034
6910.49 60.1669
6910.75 93.1149
6911.00 115.124
6911.26 93.2078
6911.51 60.2753
6911.69 44.0160
6911.87 33.2488
6912.06 26.1139
6912.24 21.2886
6912.60 15.4420
6912.96 12.2383
6913.33 10.3095
6913.69 9.06932
6914.42 7.61986
6915.14 6.83187
6915.87 6.35160
6917.32 5.80278
6918.78 5.49242
6920.23 5.28016
6923.13 4.96321
6926.04 4.66675
6927.49 4.49660
6928.95 4.29249
6930.40 4.02986
6931.13 3.86552
6931.85 3.67542
6932.58 3.47561
6932.94 3.40176
6933.31 3.40724
6933.67 3.66085
6933.85 4.02919
6934.03 4.76649
6934.21 6.29797
6934.40 9.66052
6934.49 12.8404
6934.58 17.9727
6934.67 26.5047
6934.76 40.6100
6934.88 71.8780
6935.00 100.900
6935.06 100.963
6935.12 91.4720
6935.24 65.0886
6935.32 51.9915
6935.39 42.2622
6935.54 29.8883
6935.69 22.8986
6935.84 18.6255
6935.99 15.8229
6936.14 13.8770
6936.44 11.3976
6936.74 9.91166
6937.04 8.93375
6937.64 7.73643
6938.24 7.03388
6938.84 6.57045
6940.04 5.98830
6941.24 5.62615
6942.44 5.36889
6944.84 5.00430
6949.64 4.51387
6954.44 4.17287
6959.24 4.08001
6961.64 4.29435
6964.04 4.96650
6966.44 6.73228
6967.64 8.50743
6968.84 11.4747
6970.04 16.6278
6971.24 26.0426
6972.44 44.2682
6973.04 59.4171
6973.64 80.8006
6974.82 145.229
6976.00 204.999
6977.18 185.669
6978.36 131.377
6979.13 103.173
6979.90 82.5641
6981.44 56.9021
6982.98 42.7152
6984.52 34.1654
6986.06 28.6038
6987.60 24.7689
6990.68 19.9105
6993.76 17.0164
6996.84 15.1210
7002.99 12.8156
7009.15 11.4772
7015.31 10.6059
7027.63 9.53619
7039.94 8.89381
7052.26 8.44589
7064.57 8.06202
7067.65 7.94803
7070.73 7.79311
7072.27 7.67576
7073.81 7.48792
7074.58 7.33563
7075.35 7.10364
7075.74 6.94893
7076.12 6.82455
7076.31 6.89472
7076.51 7.43195
7076.60 8.28605
7076.70 10.3546
7076.75 12.4460
7076.79 16.0362
7076.84 22.4711
7076.89 34.5483
7076.95 57.6215
7077.00 79.5123
7077.06 72.4388
7077.11 52.9517
7077.17 37.8361
7077.22 28.9650
7077.28 23.5039
7077.34 20.0733
7077.45 16.0716
7077.57 13.9342
7077.80 11.7546
7078.03 10.6978
7078.49 9.68396
7078.95 9.20122
7079.86 8.73551
7080.78 8.50622
7082.62 8.27030
7084.45 8.14170
7086.29 8.05484
7088.12 7.98879
7091.79 7.88819
7099.14 7.74219
7106.48 7.62745
7113.82 7.52839
7121.16 7.44129
7128.50 7.38314
7130.34 7.39188
7132.17 7.45455
7133.09 7.55725
7134.01 7.85046
7134.47 8.23714
7134.93 9.21649
7135.16 10.3855
7135.27 11.4030
7135.39 12.9816
7135.50 15.6602
7135.61 20.5637
7135.67 24.7460
7135.73 30.8598
7135.79 40.1720
7135.84 54.6632
7135.92 83.1641
7136.00 102.170
7136.08 83.2644
7136.16 54.7576
7136.21 41.3149
7136.26 32.3267
7136.37 21.9822
7136.47 16.7614
7136.57 13.8447
7136.68 12.0723
7136.78 10.9218
7136.99 9.57489
7137.20 8.84898
7137.41 8.41416
7137.82 7.94104
7138.65 7.56277
7139.49 7.41412
7141.15 7.29032
7142.82 7.23296
7149.48 7.11757
7162.79 6.94560
7176.11 6.75916
7189.43 6.52858
7196.09 6.38406
7202.75 6.20850
7209.41 5.98703
7216.07 5.69559
7219.40 5.51231
7222.73 5.29625
7226.06 5.04295
7229.39 4.75942
7232.72 4.50959
7234.38 4.48100
7236.05 4.67302
7237.71 5.47610
7238.54 6.43111
7239.38 8.19219
7240.21 11.5737
7241.04 18.4753
7241.46 24.5640
7241.87 33.8434
7242.29 48.2582
7242.70 70.6770
7243.35 126.546
7244.00 178.665
7244.65 162.217
7245.30 115.300
7245.77 88.4037
7246.25 69.5226
7246.72 56.4172
7247.19 47.1585
7248.14 35.3581
7249.09 28.4527
7250.04 24.0397
7250.98 21.0338
7252.88 17.2644
7254.77 15.0385
7256.67 13.5878
7258.56 12.5748
7260.46 11.8310
7264.25 10.8151
7268.04 10.1564
7271.83 9.69542
7275.62 9.35465
7283.20 8.88288
7290.77 8.56860
7298.35 8.33498
7302.14 8.22266
7304.04 8.14102
7304.99 8.06125
7305.46 8.00405
7305.70 8.09401
7305.82 8.56754
7305.87 9.50421
7305.93 12.5936
7305.97 16.5155
7306.00 20.1141
7306.03 19.0023
7306.07 15.7152
7306.12 12.5332
7306.16 10.9851
7306.26 9.67158
7306.45 8.88649
7306.84 8.49893
7307.61 8.31352
7309.16 8.20874
7312.26 8.12254
7318.44 8.02384
7321.54 7.99430
7324.63 7.99524
7326.18 8.03255
7327.73 8.16847
7328.50 8.36399
7329.27 8.88938
7329.66 9.55271
7329.85 10.1547
7330.05 11.1425
7330.24 12.9339
7330.43 16.6077
7330.53 20.0789
7330.63 25.8136
7330.72 36.1606
7330.82 55.3177
7330.91 83.7247
7331.00 102.899
7331.09 83.8294
7331.18 55.4216
7331.26 39.8323
7331.33 30.0496
7331.40 23.8995
7331.48 19.9353
7331.62 15.3029
7331.77 12.8661
7331.92 11.4427
7332.06 10.5437
7332.36 9.51834
7332.95 8.66027
7333.53 8.31756
7334.71 8.04523
7335.89 7.93658
7338.24 7.84209
7340.59 7.79486
7345.30 7.73651
7350.00 7.69377
7350.00 7.30000
7700.00 6.95000
8000.00 6.84000
8300.00 6.86400
8500.00 6.88000
8800.00 6.90400
9000.00 6.92000
9100.00 6.92800
9300.00 6.94400
9500.00 6.96000
9700.00 6.97600
10000.0 7.00000
10250.0 7.01500
10500.0 7.03000
10750.0 7.04500
11000.0 7.06000
11250.0 7.07500
11500.0 7.09000
11750.0 7.10500
12000.0 7.12000
12250.0 7.13500
12500.0 7.15000
12750.0 7.16500
13000.0 7.18000
13250.0 7.19500
13500.0 7.21000
13750.0 7.22500
14000.0 7.24000
14250.0 7.25500
14500.0 7.27000
14750.0 7.28500
15000.0 7.30000
15250.0 7.31500
15500.0 7.33000
15750.0 7.34500
16000.0 7.36000
16250.0 7.37500
16500.0 7.39000
16750.0 7.40500
17000.0 7.42000
17250.0 7.43500
17500.0 7.45000
17750.0 7.46500
18000.0 7.48000
18250.0 7.49500
18500.0 7.51000
18750.0 7.52500
19000.0 7.54000
19250.0 7.55500
19500.0 7.57000
19750.0 7.58500
20000.0 7.60000
20250.0 7.61250
20500.0 7.62500
20750.0 7.63750
21000.0 7.65000
21250.0 7.66250
21500.0 7.67500
21750.0 7.68750
22000.0 7.70000
22250.0 7.71250
22500.0 7.72500
22750.0 7.73750
23000.0 7.75000
23250.0 7.76250
23500.0 7.77500
23750.0 7.78750
24000.0 7.80000
24250.0 7.81250
24500.0 7.82500
24750.0 7.83750
25000.0 7.85000
25250.0 7.86250
25500.0 7.87500
25750.0 7.88750
26000.0 7.90000
26250.0 7.91250
26500.0 7.92500
26750.0 7.93750
27000.0 7.95000
27250.0 7.96250
27500.0 7.97500
27750.0 7.98750
28000.0 8.00000
28250.0 8.01250
28500.0 8.02500
28750.0 8.03750
29000.0 8.05000
29250.0 8.06250
29310.0 8.06550
29500.0 8.07500
29750.0 8.08750
30000.0 8.10000
30250.0 8.10850
30500.0 8.11700
30750.0 8.12550
31000.0 8.13400
31060.0 8.13604
31063.7 8.13616
31154.6 8.13926
31250.0 8.14250
31500.0 8.15100
31750.0 8.15950
32000.0 8.16800
32250.0 8.17650
32500.0 8.18500
32750.0 8.19350
33000.0 8.20200
33250.0 8.21050
33500.0 8.21900
33750.0 8.22750
34000.0 8.23600
34250.0 8.24450
34500.0 8.25300
34750.0 8.26150
35000.0 8.27000
35250.0 8.27950
35500.0 8.28900
35750.0 8.29850
36000.0 8.30799
36250.0 8.31750
36500.0 8.32700
36750.0 8.33650
37000.0 8.34600
37250.0 8.35550
37500.0 8.36499
37750.0 8.37450
38000.0 8.38400
38250.0 8.39350
38500.0 8.40300
38750.0 8.41250
39000.0 8.42201
39250.0 8.43150
39500.0 8.44100
39750.0 8.45050
40000.0 8.46000
40250.0 8.46800
40500.0 8.47600
40750.0 8.48400
41000.0 8.49200
41250.0 8.50000
41500.0 8.50800
41750.0 8.51600
42000.0 8.52400
42250.0 8.53200
42500.0 8.54000
42750.0 8.54800
43000.0 8.55600
43250.0 8.56400
43500.0 8.57200
43750.0 8.58000
44000.0 8.58800
44250.0 8.59600
44500.0 8.60400
44750.0 8.61200
45000.0 8.62000
45250.0 8.62750
45500.0 8.63500
45750.0 8.64250
46000.0 8.65000
46250.0 8.65750
46500.0 8.66500
46750.0 8.67250
47000.0 8.68001
47250.0 8.68750
47500.0 8.69500
47750.0 8.70250
48000.0 8.71000
48250.0 8.71750
48500.0 8.72500
48750.0 8.73250
49000.0 8.74000
49250.0 8.74751
49500.0 8.75500
49750.0 8.76250
50000.0 8.77000
50250.0 8.77500
50500.0 8.78000
50750.0 8.78500
51000.0 8.79000
51250.0 8.79500
51500.0 8.80000
51750.0 8.80500
52000.0 8.81000
52250.0 8.81500
52500.0 8.82000
52750.0 8.82500
53000.0 8.83000
53250.0 8.83500
53500.0 8.84000
53750.0 8.84500
54000.0 8.85000
54250.0 8.85499
54500.0 8.86000
54750.0 8.86500
55000.0 8.87000
55250.0 8.87400
55500.0 8.87800
55750.0 8.88200
56000.0 8.88600
56250.0 8.89000
56500.0 8.89400
56750.0 8.89800
57000.0 8.90200
57250.0 8.90600
57500.0 8.91000
57750.0 8.91400
58000.0 8.91800
58250.0 8.92200
58500.0 8.92600
58750.0 8.93000
59000.0 8.93400
59250.0 8.93800
59500.0 8.94200
59750.0 8.94600
60000.0 8.95000
60250.0 8.95401
60500.0 8.95800
60750.0 8.96200
61000.0 8.96600
61250.0 8.97000
61500.0 8.97400
61750.0 8.97800
62000.0 8.98200
62250.0 8.98600
62500.0 8.99000
62750.0 8.99400
63000.0 8.99800
63250.0 9.00200
63500.0 9.00600
63750.0 9.01000
64000.0 9.01400
64250.0 9.01800
64500.0 9.02200
64750.0 9.02600
65000.0 9.03000
65250.0 9.03350
65500.0 9.03700
65750.0 9.04050
66000.0 9.04400
66250.0 9.04750
66500.0 9.05100
66750.0 9.05450
67000.0 9.05800
67250.0 9.06150
67500.0 9.06500
67750.0 9.06850
68000.0 9.07200
68250.0 9.07550
68500.0 9.07900
68750.0 9.08250
69000.0 9.08600
69250.0 9.08950
69500.0 9.09300
69750.0 9.09650
70000.0 9.10000
70250.0 9.10325
70500.0 9.10650
70750.0 9.10975
71000.0 9.11300
71250.0 9.11625
71500.0 9.11950
71750.0 9.12275
72000.0 9.12600
72250.0 9.12925
72500.0 9.13250
72750.0 9.13576
73000.0 9.13900
73250.0 9.14225
73500.0 9.14551
73750.0 9.14875
74000.0 9.15200
74250.0 9.15526
74500.0 9.15850
74750.0 9.16175
75000.0 9.16501
75250.0 9.16825
75500.0 9.17150
75750.0 9.17476
76000.0 9.17800
76250.0 9.18125
76500.0 9.18451
76750.0 9.18775
77000.0 9.19100
77250.0 9.19425
77500.0 9.19750
77750.0 9.20075
78000.0 9.20400
78250.0 9.20725
78500.0 9.21050
78750.0 9.21375
79000.0 9.21700
79250.0 9.22025
79500.0 9.22350
79750.0 9.22675
80000.0 9.23000
80250.0 9.23175
80500.0 9.23350
80750.0 9.23525
81000.0 9.23700
81250.0 9.23875
81500.0 9.24050
81750.0 9.24225
82000.0 9.24400
82250.0 9.24575
82500.0 9.24750
82750.0 9.24925
83000.0 9.25100
83250.0 9.25275
83500.0 9.25450
83750.0 9.25625
84000.0 9.25800
84250.0 9.25976
84500.0 9.26150
84750.0 9.26325
85000.0 9.26500
85250.0 9.26675
85500.0 9.26850
85750.0 9.27025
86000.0 9.27201
86250.0 9.27375
86500.0 9.27550
86750.0 9.27725
87000.0 9.27900
87250.0 9.28075
87500.0 9.28250
87750.0 9.28426
88000.0 9.28600
88250.0 9.28775
88500.0 9.28950
88750.0 9.29125
89000.0 9.29300
89250.0 9.29475
89500.0 9.29650
89750.0 9.29825
90000.0 9.30000
90250.0 9.30293
90500.0 9.30585
90750.0 9.30878
91000.0 9.31170
91250.0 9.31462
91500.0 9.31755
91750.0 9.32047
92000.0 9.32340
92250.0 9.32632
92500.0 9.32925
92750.0 9.33218
93000.0 9.33510
93250.0 9.33803
93500.0 9.34095
93750.0 9.34388
94000.0 9.34680
94250.0 9.34973
94500.0 9.35265
94750.0 9.35557
95000.0 9.35850
95250.0 9.36142
95500.0 9.36435
95750.0 9.36727
96000.0 9.37020
96250.0 9.37312
96500.0 9.37605
96750.0 9.37898
97000.0 9.38190
97250.0 9.38483
97500.0 9.38775
97750.0 9.39068
98000.0 9.39360
98250.0 9.39652
98500.0 9.39945
98750.0 9.40237
99000.0 9.40530
99250.0 9.40822
99500.0 9.41115
99750.0 9.41408
100000 9.41700
100200 9.41743
100500 9.41807
100700 9.41851
101000 9.41915
101200 9.41958
101500 9.42023
101700 9.42065
102000 9.42130
102200 9.42173
102500 9.42237
110000 9.43850
120000 9.46000
130000 9.48500
140000 9.51000
150000 9.49900
200000 9.47300
250000 9.36700
300000 9.20800
350000 9.01500
400000 8.80500
450000 8.58500
500000 8.36300
550000 8.14400
600000 7.93000
650000 7.72300
680000 7.60400
687300 7.57400
700000 7.52400
720000 7.44900
740000 7.37300
744000 7.35700
749200 7.33187
750000 7.32800
752000 7.31900
752078 7.31862
760000 7.29800
762500 7.28913
780000 7.22700
800000 7.15400
808000 7.12700
809600 7.12100
809697 7.12073
810000 7.11997
816700 7.09499
816773 7.09471
820000 7.08500
840000 7.01700
850000 6.98300
860000 6.95000
880000 6.88600
900000 6.82100
920000 6.76000
940000 6.69900
950000 6.66800
960000 6.62100
960200 6.62000
960213 6.61994
979000 6.58300
980000 6.57900
989500 6.53800
989629 6.53744
1.00000E+06 6.52300
1.08000E+06 6.31100
1.09200E+06 6.27200
1.10000E+06 6.25800
1.20000E+06 6.02200
1.28800E+06 5.83720
1.30000E+06 5.81200
1.31400E+06 5.77500
1.31412E+06 5.77470
1.32000E+06 5.76491
1.33000E+06 5.74492
1.33400E+06 5.73592
1.33433E+06 5.73522
1.34400E+06 5.71687
1.34444E+06 5.71602
1.37000E+06 5.67387
1.38500E+06 5.64893
1.39000E+06 5.64196
1.40000E+06 5.62300
1.40500E+06 5.61399
1.40509E+06 5.61381
1.48000E+06 5.48900
1.49000E+06 5.47201
1.49600E+06 5.46101
1.49607E+06 5.46086
1.50000E+06 5.45300
1.50011E+06 5.45275
1.51600E+06 5.42197
1.51629E+06 5.42140
1.60000E+06 5.30500
1.61700E+06 5.27400
1.61737E+06 5.27336
1.67000E+06 5.20594
1.68000E+06 5.19296
1.68800E+06 5.17997
1.68813E+06 5.17970
1.69000E+06 5.17597
1.69800E+06 5.16001
1.69824E+06 5.15941
1.69900E+06 5.15794
1.69925E+06 5.15761
1.70000E+06 5.15691
1.70800E+06 5.14491
1.70835E+06 5.14437
1.75000E+06 5.09694
1.80000E+06 5.04000
1.90000E+06 4.92400
1.95000E+06 4.87200
1.96000E+06 4.85000
1.97100E+06 4.82801
1.97117E+06 4.82766
2.00000E+06 4.79885
2.06300E+06 4.74362
2.15500E+06 4.66298
2.17800E+06 4.62898
2.17840E+06 4.62838
2.20000E+06 4.61075
2.20064E+06 4.61017
2.40000E+06 4.45400
2.50000E+06 4.37900
2.56300E+06 4.33175
2.60000E+06 4.30400
2.80000E+06 4.17100
3.00000E+06 4.05600
3.20000E+06 3.95600
3.40000E+06 3.87400
3.50000E+06 3.84200
3.60000E+06 3.80901
3.80000E+06 3.76100
3.85900E+06 3.75200
3.86000E+06 3.75101
4.00000E+06 3.72900
4.05000E+06 3.72500
4.20000E+06 3.71299
4.40000E+06 3.71001
4.50000E+06 3.71500
4.58800E+06 3.71852
4.60000E+06 3.71900
4.80000E+06 3.73800
5.00000E+06 3.76500
5.50000E+06 3.85500
6.00000E+06 3.95500
6.10700E+06 3.97500
6.10760E+06 3.97500
6.11000E+06 3.97500
6.15600E+06 3.98359
6.26000E+06 4.00300
6.26300E+06 4.00401
6.50000E+06 4.04800
7.00000E+06 4.12800
7.50000E+06 4.19201
8.00000E+06 4.24200
8.34400E+06 4.26677
8.50000E+06 4.27800
8.92000E+06 4.29700
8.92100E+06 4.29700
8.92900E+06 4.29700
9.00000E+06 4.30100
9.04000E+06 4.30200
9.05900E+06 4.30200
9.06000E+06 4.30200
9.10000E+06 4.30300
9.20000E+06 4.30500
9.30000E+06 4.30700
9.37500E+06 4.30850
9.40000E+06 4.30900
9.50000E+06 4.31102
9.60000E+06 4.31100
9.70000E+06 4.31001
9.80000E+06 4.31000
9.90000E+06 4.30900
1.00000E+07 4.30900
1.02000E+07 4.30100
1.03750E+07 4.29489
1.04000E+07 4.29401
1.06000E+07 4.28601
1.08000E+07 4.27899
1.10000E+07 4.27100
1.12000E+07 4.25600
1.13940E+07 4.24048
1.14000E+07 4.24000
1.15000E+07 4.23250
1.16000E+07 4.22500
1.18000E+07 4.20900
1.20000E+07 4.19400
1.23940E+07 4.15223
1.25000E+07 4.14099
1.25900E+07 4.13100
1.25953E+07 4.13047
1.26000E+07 4.13000
1.30000E+07 4.08800
1.34060E+07 4.03809
1.34800E+07 4.02900
1.34848E+07 4.02852
1.35000E+07 4.02700
1.35000E+07 4.02700
1.35000E+07 4.02700
1.35400E+07 4.02200
1.40000E+07 3.96600
1.43560E+07 3.92186
1.45000E+07 3.90400
1.50000E+07 3.84200
1.55000E+07 3.78500
1.55200E+07 3.78268
1.60000E+07 3.72700
1.69000E+07 3.64200
1.70000E+07 3.63200
1.72000E+07 3.61900
1.72500E+07 3.61500
1.75000E+07 3.59900
1.77500E+07 3.58200
1.78000E+07 3.57800
1.80000E+07 3.56500
1.85000E+07 3.54800
1.90000E+07 3.53100
1.95000E+07 3.53000
2.00000E+07 3.52900
2.00000E+07 3.52900
2.00000E+07 3.35500
2.02846E+07 3.32595
2.06052E+07 3.29467
2.10000E+07 3.25849
2.11374E+07 3.24655
2.20000E+07 3.18000
2.30000E+07 3.11582
2.30114E+07 3.11514
2.40000E+07 3.05900
2.50000E+07 3.00766
2.56363E+07 2.97697
