Rh-103(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
1402.75 1.22994
1402.97 1.69616
1403.19 2.49088
1403.41 4.02036
1403.52 5.36441
1403.63 7.50310
1403.74 11.1883
1403.85 18.2606
1403.90 24.4213
1403.96 33.9354
1403.99 40.7809
1404.01 49.1985
1404.04 60.3465
1404.07 73.9358
1404.10 94.6095
1404.13 118.225
1404.20 147.727
1404.23 139.049
1404.27 118.220
1404.33 73.9313
1404.38 53.6386
1404.42 39.9633
1404.50 23.8835
1404.59 15.5170
1404.67 10.8476
1404.76 7.95518
1404.84 6.09209
1405.01 3.89823
1405.18 2.70752
1405.35 1.99908
1405.68 1.24986
1406.02 0.914844
1406.36 0.837991
1406.53 0.945354
1406.61 1.08130
1406.69 1.33152
1406.78 1.82590
1406.82 2.24994
1406.86 2.90207
1406.91 3.96377
1406.95 5.82214
1406.99 9.36239
1407.01 12.3169
1407.03 16.5102
1407.07 26.3471
1407.10 32.6483
1407.14 26.0336
1407.17 16.4819
1407.19 11.9497
1407.21 8.97282
1407.26 5.47086
1407.30 3.66049
1407.35 2.63140
1407.39 1.99745
1407.43 1.58106
1407.52 1.08588
1407.61 0.812871
1407.70 0.645228
1407.87 0.455396
1408.23 0.289025
1408.58 0.213926
1409.28 0.141235
1409.99 0.104629
1411.40 0.0674127
1412.81 0.0489862
1414.22 0.0384264
1415.63 0.0319066
1418.45 0.0252304
1421.27 0.0239373
1424.09 0.0300422
1425.50 0.0411735
1426.91 0.0741935
1427.61 0.119969
1427.97 0.165228
1428.32 0.246327
1428.67 0.415145
1428.85 0.577079
1429.02 0.860138
1429.20 1.42754
1429.29 1.94706
1429.38 2.81152
1429.47 4.40356
1429.51 5.75115
1429.55 7.80668
1429.60 11.1403
1429.64 16.9766
1429.69 28.1433
1429.71 37.5120
1429.73 50.8652
1429.77 81.5869
1429.80 101.213
1429.84 80.6817
1429.87 50.8673
1429.91 29.9862
1429.95 18.8929
1429.99 12.7560
1430.03 9.18653
1430.07 6.85390
1430.10 5.32986
1430.18 3.45894
1430.26 2.41018
1430.34 1.78062
1430.49 1.08560
1430.64 0.729818
1430.80 0.526224
1431.11 0.312590
1431.42 0.208462
1431.72 0.150211
1432.34 0.0908077
1432.96 0.0625606
1433.58 0.0469866
1434.81 0.0312489
1437.28 0.0199055
1439.75 0.0162575
1442.22 0.0155061
1444.69 0.0179051
1445.93 0.0223001
1447.16 0.0352048
1447.78 0.0529889
1448.40 0.101686
1448.71 0.166303
1449.01 0.335811
1449.17 0.549395
1449.25 0.742975
1449.32 1.06175
1449.40 1.63964
1449.44 2.12844
1449.48 2.84294
1449.52 4.00658
1449.55 5.92706
1449.59 9.52543
1449.63 16.1996
1449.67 26.0423
1449.70 32.3469
1449.74 25.7435
1449.77 16.2003
1449.79 12.0014
1449.81 9.04076
1449.85 5.54819
1449.89 3.65094
1449.94 2.58396
1449.98 1.90519
1450.02 1.46891
1450.10 0.948082
1450.18 0.659687
1450.27 0.487711
1450.43 0.298383
1450.76 0.148111
1451.09 0.0910349
1451.75 0.0481114
1452.41 0.0325473
1453.73 0.0214139
1455.05 0.0179555
1457.69 0.0192745
1459.01 0.0328993
1459.67 0.0819125
1459.84 0.126789
1460.00 0.236291
1460.09 0.362797
1460.17 0.628477
1460.21 0.894299
1460.25 1.34717
1460.29 2.20241
1460.33 3.91110
1460.37 6.23099
1460.40 7.77011
1460.43 6.23114
1460.47 3.91131
1460.51 2.32196
1460.54 1.47276
1460.62 0.726005
1460.69 0.425082
1460.76 0.281296
1460.91 0.151786
1461.06 0.0980208
1461.35 0.0547002
1461.64 0.0381654
1462.81 0.0215093
1465.16 0.0187262
1467.50 0.0209447
1469.85 0.0259843
1472.19 0.0360256
1473.37 0.0449930
1474.54 0.0596238
1475.71 0.0867490
1476.30 0.110701
1476.88 0.150337
1477.47 0.226369
1477.76 0.296220
1478.05 0.415842
1478.35 0.652949
1478.49 0.874869
1478.64 1.25126
1478.79 1.98452
1478.86 2.63717
1478.93 3.69417
1479.01 5.60173
1479.04 7.16698
1479.08 9.40531
1479.12 12.9564
1479.15 18.5899
1479.19 28.6062
1479.23 45.9255
1479.26 73.6699
1479.30 92.2866
1479.34 73.6776
1479.37 45.9404
1479.40 32.0881
1479.43 23.3068
1479.45 17.2845
1479.48 13.3590
1479.53 8.53411
1479.59 5.90820
1479.64 4.34204
1479.69 3.34036
1479.80 2.18863
1479.90 1.58390
1480.01 1.23327
1480.22 0.879525
1480.43 0.733807
1480.65 0.688402
1481.07 0.780569
1481.49 1.14571
1481.70 1.52188
1481.92 2.17238
1482.13 3.42564
1482.23 4.52484
1482.34 6.25940
1482.45 9.20751
1482.55 14.7390
1482.60 19.4427
1482.66 26.5321
1482.71 37.5472
1482.76 54.3298
1482.83 86.8748
1482.90 108.560
1482.97 86.8651
1483.04 54.3168
1483.09 37.5329
1483.14 26.8488
1483.19 19.8627
1483.24 15.1661
1483.35 9.52493
1483.45 6.51174
1483.55 4.70479
1483.65 3.56260
1483.86 2.24388
1484.06 1.54028
1484.27 1.12384
1484.68 0.677251
1485.09 0.454353
1485.50 0.327735
1485.90 0.248713
1486.31 0.196056
1487.13 0.132294
1487.95 0.0966544
1488.77 0.0746666
1489.59 0.0601845
1491.22 0.0428954
1492.86 0.0334394
1496.14 0.0242728
1499.41 0.0206357
1502.68 0.0197205
1505.96 0.0224573
1507.60 0.0334877
1508.41 0.0724726
1508.62 0.108966
1508.82 0.200111
1508.93 0.309648
1509.03 0.552675
1509.08 0.803132
1509.13 1.26848
1509.18 2.24566
1509.21 3.16648
1509.23 4.52846
1509.27 7.20976
1509.30 8.98746
1509.33 7.20995
1509.37 4.52873
1509.40 2.72659
1509.44 1.76729
1509.48 1.20776
1509.51 0.879619
1509.58 0.521321
1509.65 0.347905
1509.79 0.190009
1509.93 0.123582
1510.22 0.0701046
1510.50 0.0496390
1511.63 0.0290013
1513.88 0.0253994
1518.40 0.0319622
1520.66 0.0400437
1522.91 0.0575440
1524.04 0.0775845
1525.17 0.127430
1525.74 0.191456
1526.02 0.252742
1526.30 0.360873
1526.58 0.581099
1526.72 0.789655
1526.87 1.14916
1527.01 1.84952
1527.08 2.48478
1527.15 3.50264
1527.22 5.33996
1527.25 6.82069
1527.29 8.99391
1527.32 12.4582
1527.36 17.9753
1527.39 27.4820
1527.43 44.3054
1527.47 71.1809
1527.50 88.4079
1527.54 70.3880
1527.57 44.3083
1527.59 32.2226
1527.62 23.8971
1527.66 14.3370
1527.71 9.30922
1527.75 6.53202
1527.80 4.79321
1527.84 3.68427
1527.93 2.37403
1528.03 1.65650
1528.12 1.22743
1528.30 0.764939
1528.48 0.532625
1528.66 0.401593
1529.02 0.267120
1529.39 0.204932
1529.75 0.172851
1530.48 0.147153
1531.93 0.154716
1533.38 0.207403
1534.10 0.256220
1534.83 0.331263
1535.56 0.452441
1536.28 0.664507
1537.01 1.08459
1537.37 1.46834
1537.73 2.10247
1538.10 3.25809
1538.28 4.22894
1538.46 5.68558
1538.64 8.02571
1538.82 12.0117
1539.00 19.3818
1539.10 25.4096
1539.19 33.6973
1539.34 53.9646
1539.50 67.3559
1539.66 53.8157
1539.82 33.6858
1539.94 22.5653
1540.07 15.6914
1540.20 11.3363
1540.33 8.52040
1540.59 5.25199
1540.84 3.54389
1541.10 2.54433
1541.36 1.91506
1541.87 1.20164
1542.38 0.828449
1542.90 0.611167
1543.92 0.384233
1544.95 0.282813
1545.98 0.252862
1546.49 0.275845
1546.75 0.309918
1547.00 0.377825
1547.26 0.525826
1547.39 0.668569
1547.52 0.915868
1547.65 1.40181
1547.71 1.83384
1547.77 2.53031
1547.84 3.75238
1547.90 6.16389
1547.93 8.32678
1547.97 11.7678
1548.00 17.5111
1548.03 27.2803
1548.07 43.5973
1548.10 54.4881
1548.14 43.5971
1548.17 27.2793
1548.21 16.8310
1548.24 11.1088
1548.27 7.76429
1548.31 5.69833
1548.34 4.31930
1548.38 3.40904
1548.44 2.28667
1548.51 1.64387
1548.58 1.25338
1548.72 0.816289
1548.85 0.589189
1548.99 0.457974
1549.26 0.318277
1549.54 0.249364
1549.81 0.210664
1550.36 0.171461
1551.45 0.147921
1552.54 0.153667
1553.63 0.185765
1554.18 0.219572
1554.73 0.279318
1555.27 0.399879
1555.55 0.513456
1555.82 0.710524
1556.09 1.10307
1556.23 1.46885
1556.37 2.08188
1556.50 3.24952
1556.57 4.26018
1556.64 5.84763
1556.71 8.58608
1556.78 13.6528
1556.81 17.9515
1556.84 24.4203
1556.88 34.4587
1556.91 50.1153
1556.93 64.6879
1556.96 80.6244
1557.00 100.440
1557.05 79.9018
1557.09 50.1207
1557.14 30.4004
1557.18 19.5943
1557.23 13.4675
1557.27 9.76675
1557.32 7.39389
1557.37 5.79382
1557.46 3.85078
1557.55 2.76871
1557.64 2.10887
1557.82 1.38781
1558.01 1.02510
1558.19 0.824587
1558.56 0.635398
1558.93 0.574769
1559.29 0.578926
1560.03 0.727434
1560.40 0.887080
1560.76 1.14089
1561.13 1.55969
1561.50 2.30491
1561.86 3.81294
1562.05 5.21513
1562.23 7.55752
1562.32 9.38323
1562.42 11.9565
1562.51 15.7395
1562.60 21.5233
1562.69 31.1914
1562.74 38.5471
1562.78 48.6658
1562.83 62.9744
1562.87 83.7740
1562.92 114.660
1562.97 159.229
1563.03 255.486
1563.10 318.390
1563.17 253.956
1563.24 159.206
1563.28 113.828
1563.33 83.7552
1563.42 49.1714
1563.51 31.7311
1563.60 21.9944
1563.69 16.0299
1563.78 12.2123
1563.96 7.74553
1564.14 5.33189
1564.32 3.89941
1564.68 2.34490
1565.04 1.56770
1565.40 1.12450
1565.76 0.848105
1566.12 0.664166
1566.85 0.442132
1567.57 0.318204
1568.29 0.241986
1569.01 0.191810
1570.45 0.131730
1571.90 0.0985840
1574.78 0.0653616
1577.67 0.0503801
1580.56 0.0430957
1586.33 0.0394773
1592.11 0.0458231
1597.88 0.0668520
1600.77 0.0897094
1603.66 0.132987
1605.10 0.170797
1606.54 0.231913
1607.27 0.279966
1607.99 0.356171
1608.35 0.421499
1608.71 0.547907
1608.89 0.683213
1609.07 0.986898
1609.16 1.32520
1609.25 2.04381
1609.30 2.75168
1609.34 4.00614
1609.39 6.45961
1609.41 8.62147
1609.43 11.6224
1609.47 18.3630
1609.50 22.6654
1609.54 18.1702
1609.57 11.6453
1609.59 8.65152
1609.61 6.65287
1609.66 4.21205
1609.70 2.94338
1609.74 2.22344
1609.83 1.49784
1609.91 1.16828
1610.09 0.903898
1610.26 0.821484
1610.60 0.819041
1610.94 0.899786
1611.63 1.21403
1612.32 1.80601
1612.66 2.29421
1613.01 3.01733
1613.35 4.15074
1613.52 4.97448
1613.69 6.06266
1613.87 7.55985
1614.04 9.68355
1614.21 12.8320
1614.38 17.7689
1614.55 26.0954
1614.64 32.5407
1614.73 41.5502
1614.81 54.5519
1614.90 73.9473
1614.98 103.695
1615.07 148.764
1615.19 238.104
1615.30 296.836
1615.42 237.250
1615.53 148.088
1615.65 91.0582
1615.76 59.1635
1615.88 40.7946
1616.00 29.6508
1616.11 22.3713
1616.23 17.4688
1616.46 11.4353
1616.69 8.03242
1616.92 5.95064
1617.38 3.63604
1617.85 2.44720
1618.31 1.76047
1618.77 1.32696
1619.23 1.03714
1620.16 0.684734
1621.08 0.487137
1622.01 0.365412
1622.93 0.285196
1624.78 0.189487
1626.63 0.136871
1628.48 0.105025
1630.33 0.0844430
1634.03 0.0608642
1637.73 0.0495003
1641.43 0.0470077
1643.28 0.0588273
1643.75 0.0717808
1644.21 0.107087
1644.44 0.153116
1644.67 0.270436
1644.79 0.413083
1644.90 0.736656
1644.96 1.08262
1645.02 1.75049
1645.05 2.33572
1645.07 3.24465
1645.10 4.71307
1645.13 7.00796
1645.17 11.2951
1645.20 14.0615
1645.24 11.1643
1645.27 7.00824
1645.30 4.58704
1645.33 3.13003
1645.36 2.23976
1645.39 1.68711
1645.45 1.04396
1645.51 0.711003
1645.63 0.396238
1645.74 0.260556
1645.98 0.147989
1646.22 0.103937
1646.69 0.0701919
1647.17 0.0578366
1649.06 0.0466375
1652.85 0.0508302
1654.75 0.0585577
1656.64 0.0741024
1657.59 0.0893781
1658.54 0.121065
1659.01 0.156463
1659.48 0.241861
1659.72 0.347112
1659.96 0.609183
1660.08 0.925572
1660.14 1.20272
1660.20 1.64437
1660.25 2.40796
1660.31 3.88282
1660.34 5.20391
1660.37 7.19022
1660.40 10.5224
1660.43 15.7992
1660.47 25.3086
1660.50 31.3904
1660.54 25.0223
1660.57 15.8041
1660.59 11.5820
1660.61 8.76498
1660.66 5.32430
1660.70 3.53279
1660.74 2.53068
1660.78 1.89633
1660.83 1.48196
1660.91 0.998996
1661.00 0.735100
1661.08 0.579880
1661.25 0.414191
1661.59 0.294213
1661.94 0.264449
1662.62 0.290170
1663.30 0.391068
1663.98 0.619918
1664.33 0.841992
1664.67 1.22661
1665.01 1.98259
1665.18 2.66577
1665.35 3.77300
1665.52 5.76242
1665.61 7.38476
1665.69 9.77907
1665.78 13.5456
1665.86 19.6788
1665.95 30.3862
1666.03 49.6676
1666.12 79.5633
1666.20 99.5438
1666.28 79.5561
1666.37 49.6603
1666.42 36.7823
1666.47 27.8583
1666.57 17.0558
1666.67 11.3106
1666.77 7.98877
1666.87 5.90637
1666.97 4.54876
1667.17 2.93394
1667.37 2.04799
1667.57 1.51657
1667.97 0.936145
1668.37 0.643186
1668.77 0.475938
1669.57 0.303243
1670.38 0.221480
1671.18 0.177738
1672.78 0.138242
1674.38 0.126821
1675.99 0.129350
1679.19 0.165655
1680.80 0.203560
1682.40 0.264187
1684.00 0.365489
1685.60 0.549789
1686.41 0.703695
1687.21 0.935614
1688.01 1.30937
1688.81 1.96656
1689.21 2.50127
1689.61 3.28924
1690.01 4.51868
1690.41 6.58287
1690.61 8.19585
1690.81 10.4624
1691.01 13.8002
1691.21 18.9869
1691.42 27.6798
1691.52 34.3025
1691.62 43.4568
1691.72 56.4818
1691.82 75.5676
1691.92 104.201
1692.02 147.142
1692.16 235.655
1692.30 294.062
1692.44 234.959
1692.59 147.105
1692.70 99.7454
1692.81 69.8280
1692.92 50.8033
1693.04 38.2940
1693.26 23.7116
1693.49 16.0265
1693.71 11.4999
1693.94 8.63798
1694.39 5.37833
1694.84 3.66142
1695.29 2.65364
1695.75 2.01029
1696.20 1.57668
1697.10 1.04501
1698.00 0.744427
1698.91 0.558226
1699.81 0.435179
1701.61 0.287982
1703.42 0.208597
1705.23 0.172420
1705.68 0.176786
1706.13 0.205450
1706.36 0.249884
1706.58 0.368475
1706.69 0.514610
1706.81 0.850557
1706.86 1.21080
1706.92 1.88935
1706.95 2.47665
1706.98 3.37773
1707.00 4.81126
1707.03 7.11356
1707.07 11.4136
1707.10 14.1874
1707.14 11.2814
1707.17 7.11181
1707.19 5.07564
1707.22 3.71712
1707.26 2.21240
1707.31 1.45022
1707.36 1.03839
1707.45 0.624032
1707.55 0.434474
1707.74 0.271365
1707.93 0.204590
1708.31 0.149440
1708.69 0.126193
1710.20 0.0925789
1713.23 0.0680740
1716.27 0.0552684
1719.30 0.0480529
1722.33 0.0456107
1725.36 0.0517333
1726.88 0.0645090
1727.64 0.0781417
1728.39 0.103586
1729.15 0.158275
1729.53 0.212403
1729.91 0.309843
1730.29 0.512424
1730.48 0.708220
1730.67 1.04948
1730.86 1.73442
1730.95 2.36715
1731.05 3.41115
1731.14 5.36264
1731.19 7.04779
1731.24 9.58281
1731.29 13.8287
1731.33 21.2151
1731.38 35.5680
1731.40 48.1157
1731.43 65.4890
1731.46 105.146
1731.50 131.745
1731.54 105.148
1731.57 65.4911
1731.60 45.0922
1731.63 31.9713
1731.66 23.4909
1731.69 17.8420
1731.74 11.1680
1731.80 7.64045
1731.85 5.50922
1731.91 4.15473
1732.02 2.61169
1732.13 1.78807
1732.24 1.30601
1732.36 0.995229
1732.47 0.786744
1732.69 0.529481
1732.91 0.383660
1733.36 0.233306
1733.80 0.161017
1734.25 0.120934
1735.14 0.0801703
1736.92 0.0503608
1738.70 0.0399835
1742.27 0.0357310
1744.05 0.0466247
1744.50 0.0584056
1744.94 0.0902931
1745.16 0.131780
1745.39 0.237163
1745.50 0.364825
1745.61 0.652718
1745.67 0.958548
1745.72 1.52917
1745.78 2.79803
1745.80 4.02012
1745.83 5.89187
1745.87 9.47860
1745.90 11.7851
1745.94 9.36941
1745.97 5.89212
1746.00 3.91240
1746.03 2.73112
1746.08 1.50071
1746.14 0.930288
1746.20 0.637009
1746.31 0.355527
1746.42 0.231956
1746.65 0.129378
1746.87 0.0891655
1747.32 0.0581777
1747.77 0.0468552
1749.58 0.0369512
1751.38 0.0381349
1753.19 0.0438781
1754.99 0.0574832
1755.90 0.0711538
1756.80 0.0959155
1757.70 0.148181
1758.15 0.199391
1758.60 0.291115
1759.06 0.481593
1759.28 0.664817
1759.51 0.983692
1759.73 1.62107
1759.85 2.20775
1759.96 3.17422
1760.07 4.96845
1760.13 6.50556
1760.18 8.81171
1760.24 12.6277
1760.30 19.2041
1760.33 24.4104
1760.35 31.7462
1760.38 42.2368
1760.41 57.1533
1760.43 73.2461
1760.46 91.5746
1760.50 113.756
1760.52 106.984
1760.55 90.7764
1760.59 57.1501
1760.63 38.8417
1760.66 27.4950
1760.70 20.1777
1760.73 15.3121
1760.80 9.51605
1760.87 6.47193
1760.94 4.65301
1761.01 3.51516
1761.16 2.20124
1761.30 1.50890
1761.44 1.10090
1761.58 0.840739
1761.72 0.664875
1762.00 0.449394
1762.28 0.327533
1762.85 0.202285
1763.41 0.142509
1763.97 0.109635
1765.10 0.0770326
1766.23 0.0624935
1767.36 0.0553578
1769.61 0.0506258
1771.87 0.0523310
1774.12 0.0597847
1775.25 0.0678546
1776.38 0.0856029
1776.94 0.106592
1777.50 0.159676
1777.79 0.227479
1778.07 0.401275
1778.21 0.615456
1778.35 1.12250
1778.42 1.68865
1778.49 2.82165
1778.53 3.86547
1778.56 5.57407
1778.60 8.54034
1778.63 13.8432
1778.67 22.1313
1778.70 27.6676
1778.74 22.1322
1778.77 13.8447
1778.79 10.0292
1778.82 7.51345
1778.86 4.49358
1778.91 2.94653
1778.95 2.07427
1779.04 1.19390
1779.13 0.786346
1779.31 0.435321
1779.49 0.294188
1779.85 0.184515
1780.21 0.145376
1780.93 0.121514
1781.64 0.119909
1783.08 0.140150
1784.52 0.187513
1785.95 0.289626
1786.67 0.389276
1787.39 0.567009
1787.75 0.713785
1788.11 0.933856
1788.47 1.28592
1788.82 1.90168
1789.18 3.12881
1789.36 4.26339
1789.54 6.14644
1789.72 9.65236
1789.81 12.6410
1789.90 17.1691
1789.99 24.6472
1790.04 30.2692
1790.08 37.9193
1790.13 48.5915
1790.17 63.8452
1790.22 86.0354
1790.26 117.334
1790.33 187.820
1790.40 234.862
1790.44 221.017
1790.47 187.810
1790.54 117.323
1790.62 69.8638
1790.69 44.6114
1790.76 30.4114
1790.84 21.8810
1790.91 16.3719
1790.99 12.7242
1791.13 8.29944
1791.28 5.82181
1791.43 4.31979
1791.73 2.65939
1792.02 1.81092
1792.32 1.32393
1792.62 1.01766
1792.91 0.814290
1793.51 0.568966
1794.10 0.434439
1795.29 0.303820
1796.47 0.251381
1797.66 0.235374
1798.85 0.257467
1799.14 0.282772
1799.44 0.346927
1799.59 0.426157
1799.74 0.613226
1799.81 0.821759
1799.88 1.25099
1799.92 1.65471
1799.96 2.33089
1799.99 3.54428
1800.03 5.81150
1800.07 9.24820
1800.10 11.4680
1800.14 9.14430
1800.17 5.81368
1800.20 3.97618
1800.23 2.83279
1800.28 1.64631
1800.34 1.10571
1800.39 0.826372
1800.50 0.556128
1800.62 0.439430
1800.84 0.344377
1801.06 0.310035
1801.95 0.291879
1803.73 0.353350
1805.51 0.477908
1807.29 0.710282
1808.19 0.904735
1809.08 1.19745
1809.97 1.66623
1810.86 2.48347
1811.30 3.14319
1811.75 4.10449
1812.19 5.58538
1812.42 6.64770
1812.64 8.03516
1812.86 9.91187
1813.08 12.5208
1813.31 16.2883
1813.53 21.9579
1813.75 31.0819
1813.97 46.7022
1814.09 58.9992
1814.20 75.9527
1814.31 99.8003
1814.42 133.130
1814.61 213.319
1814.80 266.431
1814.99 212.828
1815.18 133.086
1815.35 86.7124
1815.51 58.9699
1815.68 41.9201
1815.85 31.1138
1816.18 18.8493
1816.51 12.5499
1816.85 8.92755
1817.18 6.66564
1817.84 4.11832
1818.51 2.79277
1819.18 2.02002
1819.84 1.52993
1820.51 1.20106
1821.84 0.801047
1823.17 0.580214
1824.50 0.460800
1825.17 0.472138
1825.33 0.516319
1825.50 0.639138
1825.58 0.786238
1825.67 1.10405
1825.71 1.42020
1825.75 1.95783
1825.79 3.00346
1825.83 5.05232
1825.87 7.93452
1825.90 9.79056
1825.94 7.84318
1825.97 5.04561
1826.01 3.02766
1826.05 1.99668
1826.13 1.12353
1826.21 0.784330
1826.29 0.620493
1826.44 0.472190
1826.60 0.407338
1827.24 0.321948
1828.50 0.285000
1829.13 0.294072
1829.77 0.348893
1830.08 0.431634
1830.24 0.512583
1830.40 0.654652
1830.56 0.936370
1830.64 1.19352
1830.71 1.61775
1830.79 2.38851
1830.83 3.04161
1830.87 3.99894
1830.91 5.56156
1830.95 8.15331
1830.99 13.0376
1831.03 22.1880
1831.07 35.4165
1831.10 44.2561
1831.14 35.4173
1831.17 22.1893
1831.19 15.8848
1831.22 11.6466
1831.27 6.91385
1831.31 4.53473
1831.36 3.20887
1831.41 2.40468
1831.45 1.88358
1831.55 1.27512
1831.64 0.948697
1831.74 0.754429
1831.92 0.546006
1832.30 0.388569
1832.68 0.338573
1833.43 0.334634
1834.18 0.404013
1834.93 0.587605
1835.31 0.775222
1835.69 1.11317
1836.06 1.80629
1836.25 2.46083
1836.44 3.58051
1836.63 5.72978
1836.72 7.62943
1836.81 10.6595
1836.91 15.8980
1836.95 20.0542
1837.00 26.0014
1837.05 34.8477
1837.07 41.0723
1837.10 48.5798
1837.12 58.5405
1837.14 70.7588
1837.17 87.1087
1837.19 106.997
1837.22 137.208
1837.25 171.706
1837.30 213.797
1837.33 201.021
1837.36 170.467
1837.41 106.988
1837.46 72.5743
1837.50 51.2246
1837.54 37.5152
1837.58 28.4287
1837.67 17.7469
1837.76 12.0513
1837.84 8.66573
1837.93 6.54578
1838.10 4.11532
1838.27 2.82679
1838.45 2.07172
1838.79 1.26135
1839.14 0.860416
1839.48 0.633555
1840.17 0.401351
1840.86 0.296768
1841.55 0.260650
1841.90 0.276688
1842.24 0.360453
1842.41 0.482337
1842.59 0.791371
1842.67 1.15136
1842.76 1.92387
1842.80 2.68136
1842.84 4.00747
1842.89 6.54415
1842.91 8.73245
1842.93 11.7120
1842.97 18.7136
1843.00 23.4058
1843.04 18.7117
1843.07 11.7079
1843.11 7.24110
1843.14 4.74710
1843.18 3.31178
1843.21 2.43517
1843.28 1.48344
1843.35 1.01707
1843.49 0.584941
1843.63 0.401602
1843.91 0.248935
1844.19 0.186955
1844.74 0.134223
1845.30 0.110366
1846.41 0.0861950
1847.53 0.0727530
