Cu-63(n,tot) ENDF/B-VII.1
40754.9 4.22040
40765.3 4.07035
40786.2 3.85296
40807.0 3.69392
40827.9 3.56604
40869.6 3.35960
40911.3 3.18507
40953.0 3.01776
40973.8 2.92682
40994.7 2.81541
41005.1 2.73877
41015.5 2.62244
41020.8 2.52742
41026.0 2.36898
41028.6 2.23711
41031.2 2.03242
41033.8 1.73667
41035.1 1.88734
41035.7 2.89061
41036.1 4.51075
41036.4 8.16613
41036.7 15.5329
41037.0 24.1854
41037.2 25.8063
41037.3 24.6815
41037.6 19.2935
41038.0 13.9914
41038.3 10.7669
41039.0 7.57839
41039.7 6.10831
41040.4 5.29765
41041.8 4.44823
41043.2 4.02153
41045.9 3.59354
41048.7 3.37997
41054.2 3.16119
41059.8 3.04554
41070.8 2.91450
41081.9 2.83280
41104.0 2.71768
41126.2 2.62578
41170.4 2.45900
41192.6 2.36759
41203.6 2.30056
41209.2 2.23098
41211.9 2.14779
41213.3 2.07934
41214.0 2.12824
41214.4 2.42174
41214.7 4.01798
41215.0 8.29106
41215.3 6.62966
41215.6 4.53119
41215.9 3.67331
41216.5 3.03053
41217.7 2.66072
41220.1 2.47270
41225.0 2.37085
41234.6 2.29687
41254.0 2.21062
41292.7 2.06568
41370.0 1.77508
41447.4 1.45879
41486.0 1.28597
41505.4 1.19133
41515.0 1.13443
41519.9 1.09316
41522.3 1.06327
41523.5 1.07246
41524.1 1.18843
41524.7 2.44678
41525.0 4.86321
41525.3 3.54995
41525.7 2.06769
41526.1 1.62024
41526.9 1.34646
41528.6 1.20759
41531.8 1.13331
41538.4 1.07554
41551.5 1.00039
41577.7 0.867008
41630.0 0.606637
41682.4 0.366841
41708.6 0.271774
41721.7 0.236459
41728.2 0.223538
41731.5 0.220465
41733.1 0.226525
41733.9 0.249763
41734.7 0.555766
41735.0 0.908315
41735.3 0.563288
41736.7 0.226957
41738.1 0.213944
41740.9 0.207994
41746.5 0.204779
41757.7 0.211614
41769.0 0.237376
41780.2 0.286960
41791.5 0.366873
41802.7 0.485536
41813.9 0.653871
41825.2 0.886113
41847.7 1.62266
41870.1 2.92584
41892.6 5.19034
41915.1 9.05234
41933.8 14.0878
41952.6 21.0794
41990.0 36.4769
42017.3 39.7570
42030.9 38.2086
42037.7 36.9905
42041.2 36.4036
42042.9 36.3351
42043.7 36.7565
42044.1 37.5701
42044.6 39.9284
42045.0 45.2485
42045.2 43.7385
42045.5 40.4204
42045.8 37.6372
42046.1 36.4485
42046.7 35.4965
42047.9 34.8510
42050.3 34.1841
42055.2 33.0410
42064.9 30.8076
42104.6 23.0690
42144.3 17.9368
42164.1 16.0624
42184.0 14.4197
42193.9 13.5760
42203.8 12.5357
42208.8 11.7926
42211.2 11.2906
42213.7 10.6273
42216.2 9.67792
42217.4 9.02028
42218.7 8.16564
42219.9 7.01968
42221.2 5.47134
42222.4 3.72566
42223.0 3.55082
42223.3 4.21373
42223.6 5.94642
42224.0 9.99345
42224.3 16.5913
42224.7 24.7706
42225.0 31.6039
42225.7 35.2685
42226.4 32.0981
42227.4 26.9333
42228.5 23.6188
42229.5 21.4723
42230.6 20.0275
42231.6 18.9795
42232.6 18.1996
42234.7 17.0987
42236.8 16.3592
42238.9 15.8241
42243.1 15.0937
42247.3 14.6073
42251.4 14.2562
42259.8 13.7761
42276.5 13.2649
42293.2 13.0806
42360.0 14.5932
42387.6 16.3873
42401.4 17.6439
42408.4 18.4741
42411.8 19.1123
42413.5 19.7138
42414.4 20.2926
42415.3 21.5671
42415.6 22.6141
42415.8 23.1033
42416.0 22.7579
42416.2 20.0412
42416.4 16.6550
42416.7 15.4257
42417.1 16.1761
42417.4 16.8020
42418.1 17.5640
42419.4 18.3076
42422.0 19.0049
42427.2 19.8349
42437.6 21.2039
42458.4 23.8948
42500.0 28.6003
42570.0 29.3062
42605.0 26.7535
42622.5 25.1915
42631.3 24.3115
42635.6 23.7891
42640.0 23.0856
42641.6 22.6966
42643.3 22.1320
42644.1 21.7213
42644.9 21.1705
42645.7 20.5851
42646.1 20.8070
42646.5 23.6348
42646.8 29.7247
42647.0 37.9714
42647.3 40.0727
42647.5 37.0667
42647.8 33.5809
42648.1 31.1265
42648.7 28.4079
42649.2 26.9964
42649.8 26.1464
42650.9 25.1595
42652.1 24.5959
42654.4 23.9229
42656.7 23.4931
42661.2 22.8883
42665.8 22.4172
42675.0 21.6245
42684.1 20.9253
42720.8 18.5825
42794.0 15.2491
42867.3 13.0589
42940.6 11.5449
43087.1 9.60986
43233.6 8.41949
43380.1 7.59542
43526.7 6.96936
43673.2 6.44771
43746.4 6.19855
43783.1 6.06121
43801.4 5.96725
43810.5 5.87454
43815.1 5.74971
43817.4 5.57259
43818.6 5.37602
43819.1 5.29289
43819.4 5.47152
43819.7 6.72402
43820.0 11.6299
43820.3 10.8663
43820.7 8.59277
43821.0 7.61316
43821.7 6.86675
43823.1 6.42090
43825.9 6.18046
43831.5 6.04534
43842.7 5.94809
43865.0 5.83675
43909.8 5.63314
43932.1 5.50971
43954.5 5.34039
43965.7 5.21267
43976.8 5.00565
43982.4 4.82949
43988.0 4.52608
43990.8 4.26642
43993.6 3.84732
43995.0 3.53103
43996.4 3.12915
43997.8 2.92851
43998.5 3.74503
43998.9 5.20038
43999.2 8.37900
43999.4 11.8654
43999.6 16.5445
44000.0 26.8584
44000.2 29.1981
44000.4 28.6103
44000.8 23.7783
44001.4 17.3822
44002.0 13.8097
44002.6 11.7051
44003.2 10.4062
44004.4 8.89005
44005.6 8.05643
44008.0 7.17719
44010.3 6.72102
44015.1 6.24918
44019.8 6.00097
44029.4 5.72624
44038.9 5.56033
44057.9 5.32446
44076.9 5.11201
44096.0 4.86476
44105.5 4.70944
44115.0 4.51803
44124.5 4.27376
44134.0 3.97208
44138.8 3.83303
44143.5 3.82700
44145.9 3.99596
44148.3 4.47716
44150.7 5.67761
44153.0 8.52738
44155.5 14.9785
44158.0 23.3476
44160.5 24.6904
44163.0 20.4851
44165.1 16.9662
44167.3 14.4306
44169.4 12.6507
44171.5 11.3905
44175.8 9.76425
44180.1 8.79017
44184.4 8.14837
44188.7 7.69716
44197.3 7.10647
44205.8 6.73465
44214.4 6.47718
44231.6 6.13626
44248.7 5.91259
44265.9 5.74751
44300.2 5.50388
44334.5 5.31541
44368.8 5.15114
44437.4 4.84398
44506.0 4.51944
44574.5 4.13269
44608.8 3.90063
44643.1 3.63755
44677.4 3.36014
44694.6 3.24142
44703.2 3.19468
44707.5 3.16522
44709.6 3.13080
44710.7 3.09237
44711.2 3.07655
44711.7 3.43366
44712.0 4.55081
44712.3 4.33224
44713.2 3.47004
44714.1 3.35045
44715.9 3.29077
44719.5 3.27788
44726.7 3.34183
44741.1 3.76020
44755.5 4.92687
44762.7 6.07008
44769.9 7.84448
44777.4 10.6506
44785.0 14.5823
44800.0 23.2438
44803.6 24.4160
44807.3 24.9013
44809.1 24.8519
44810.9 24.5671
44812.7 23.9816
44813.6 23.7692
44814.1 24.2899
44814.5 27.6370
44814.8 33.2998
44815.0 40.2582
44815.3 41.2671
44815.5 37.7177
44816.0 32.2266
44816.4 29.5610
44817.3 27.2549
44818.2 26.1642
44819.2 25.4762
44821.0 24.5027
44822.8 23.7314
44826.5 22.3679
44830.1 21.1127
44836.9 18.9930
44843.8 17.1855
44857.4 14.4098
44864.2 13.3509
44871.0 12.4437
44877.9 11.6072
44881.3 11.1147
44883.0 10.7396
44883.8 10.5088
44884.3 10.5960
44884.7 12.4356
44884.8 15.2878
44885.0 18.6954
44885.2 19.1744
44885.3 17.4437
44885.7 14.7000
44886.0 13.4376
44886.6 12.3516
44887.9 11.6104
44890.4 11.0757
44895.4 10.5423
44900.5 10.1538
44905.5 9.81760
44915.6 9.19468
44920.6 8.79765
44923.1 8.40483
44924.4 7.94489
44925.0 7.50699
44925.3 7.29216
44925.6 7.75887
44925.8 9.43871
44926.0 12.4204
44926.2 13.7256
44926.4 13.1840
44926.8 11.5429
44927.2 10.6716
44928.0 9.91267
44929.6 9.36727
44932.8 8.97353
44939.3 8.60878
44945.8 8.35991
44952.3 8.15248
44965.2 7.80391
44978.2 7.51157
45004.1 7.03105
45030.1 6.63355
45056.0 6.27164
45081.9 5.89226
45094.9 5.66145
45107.8 5.34483
45114.3 5.10738
45120.8 4.73372
45124.0 4.43470
45127.3 3.97426
45130.5 3.23976
45132.1 3.01745
45132.9 3.55621
45133.3 4.45131
45133.7 6.26063
45134.1 8.65677
45134.4 12.0859
45135.0 19.8674
45135.6 21.3868
45136.3 18.3911
45137.0 14.9395
45137.7 12.6294
45138.5 11.1248
45139.2 10.1019
45140.7 8.83022
45142.2 8.08175
45145.1 7.24245
45148.1 6.77681
45151.1 6.47252
45154.0 6.25126
45159.9 5.93384
45171.8 5.48991
45183.6 5.09922
45195.4 4.65213
45201.4 4.37739
45207.3 4.04976
45219.1 3.26154
45222.1 3.17502
45225.0 3.44351
45226.5 3.92713
45228.0 4.92930
45229.5 6.92382
45230.9 10.7548
45232.0 15.1604
45233.0 21.3299
45235.0 35.0335
45236.0 38.1134
45237.0 37.3571
45239.1 30.5971
45240.7 25.2902
45242.3 21.3413
45244.0 18.4794
45245.6 16.4088
45248.8 13.6731
45252.1 12.0027
45255.3 10.8891
45258.6 10.1016
45265.1 9.06852
45271.6 8.42000
45278.1 7.97497
45291.0 7.39728
45304.0 7.03259
45317.0 6.77611
45343.0 6.42792
45369.0 6.19131
45394.9 6.01191
45446.9 5.74052
45498.8 5.52690
45550.8 5.33687
45602.7 5.14415
45628.7 5.02548
45641.7 4.93219
45648.2 4.83210
45651.5 4.70055
45653.1 4.54151
45653.9 4.43476
45654.3 4.53440
45654.7 5.98138
45655.0 10.6180
45655.3 9.60274
45655.6 7.53623
45655.9 6.58958
45656.5 5.85098
45657.8 5.39601
45660.2 5.14828
45665.1 5.00132
45675.0 4.86205
45684.8 4.67727
45689.7 4.43532
45692.1 4.11946
45693.4 3.85674
45694.0 3.94851
45694.3 4.55625
45694.6 7.00129
45694.8 11.2389
45695.0 16.5670
45695.2 17.3157
45695.4 14.5443
45695.8 10.2024
45696.2 8.26472
45697.0 6.74263
45698.7 5.82464
45702.0 5.33602
45708.5 5.07015
45715.0 4.96212
45721.6 4.89270
45747.7 4.70259
45773.9 4.52519
45800.1 4.31114
45826.2 4.01440
45839.3 3.80865
45852.4 3.53672
45865.5 3.15851
45872.0 2.91038
45878.5 2.61222
45885.1 2.27216
45891.6 1.99311
45894.9 2.02718
45898.2 2.48562
45899.8 3.08628
45901.4 4.17578
45903.1 6.13505
45904.7 9.54542
45906.0 13.9734
45907.4 20.1911
45910.0 34.0835
45911.3 37.2334
45912.7 36.5094
45915.3 29.7727
45917.1 25.1928
45918.9 21.5672
45920.7 18.8132
45922.5 16.7215
45926.1 13.8467
45929.6 12.0175
45933.2 10.7745
45936.8 9.88367
45944.0 8.70267
45951.1 7.96037
45958.3 7.45221
45972.6 6.80145
45986.9 6.39956
46001.2 6.12410
46029.9 5.76387
46058.5 5.53050
46087.1 5.36023
46144.4 5.11208
46201.7 4.92106
46258.9 4.75009
46287.6 4.66364
46316.2 4.56866
46330.5 4.51226
46344.8 4.43903
46359.2 4.30493
46366.3 4.12475
46369.9 3.88673
46371.7 3.67833
46372.6 3.73606
46373.0 4.22570
46373.5 6.33398
46373.7 9.86635
46374.0 14.1734
46374.3 14.7352
46374.5 12.4302
46375.2 8.45673
46375.8 6.91208
46377.0 5.76963
46379.4 5.10433
46381.9 4.87294
46384.3 4.75442
46389.2 4.62872
46394.1 4.55884
46403.9 4.47352
46413.7 4.41465
46452.9 4.23481
46492.0 4.05327
46531.2 3.82951
46570.3 3.51817
46589.9 3.30284
46609.5 3.01941
46629.1 2.62788
46638.9 2.37297
46648.7 2.06925
46658.4 1.72797
46668.2 1.46052
46673.1 1.51080
46675.6 1.66839
46678.0 1.99354
46680.5 2.60416
46682.9 3.69369
46685.4 5.61441
46687.8 8.90559
46689.9 13.2713
46691.9 19.4024
46696.0 33.2103
46698.1 36.3718
46700.1 35.6967
46704.2 28.9913
46706.8 24.7220
46709.3 21.2412
46714.4 16.3497
46716.9 14.5789
46719.5 13.0102
46720.8 12.2011
46722.0 11.2510
46723.3 9.80760
46724.0 8.61930
46724.3 8.04343
46724.6 8.78508
46724.8 12.3707
46725.0 18.8518
46725.2 21.6576
46725.4 20.5979
46725.8 17.7381
46726.2 15.9533
46726.9 14.1080
46728.5 12.5354
46730.0 11.7266
46731.5 11.1705
46734.6 10.3743
46737.6 9.79092
46743.7 8.93864
46749.8 8.32750
46762.0 7.49356
46774.1 6.94598
46786.3 6.55672
46798.5 6.26446
46822.8 5.85148
46847.2 5.56920
46871.6 5.36027
46920.3 5.06141
46969.0 4.84592
47017.7 4.67192
47115.1 4.37551
47212.5 4.08104
47261.2 3.91152
47310.0 3.70754
47358.7 3.43780
47383.0 3.25780
47407.4 3.02405
47431.7 2.69567
47443.9 2.47020
47456.1 2.17655
47468.3 1.77486
47474.4 1.51497
47480.4 1.20558
47486.5 0.855200
47492.6 0.563856
47495.7 0.583573
47498.7 0.998299
47500.2 1.54199
47501.8 2.52614
47503.3 4.26065
47504.8 7.24559
47506.1 11.3264
47507.4 17.0427
47510.0 29.9184
47511.3 32.8915
47512.6 32.3125
47515.2 26.2854
47517.0 22.0451
47518.8 18.7082
47520.6 16.1749
47522.4 14.2509
47526.0 11.6046
47529.5 9.91629
47533.1 8.76482
47536.7 7.93602
47543.9 6.82993
47551.0 6.12858
47558.2 5.64886
47572.5 5.05821
47586.8 4.79643
47601.2 4.91397
47615.5 5.85236
47622.6 7.03509
47629.8 9.19703
47639.9 15.0438
47650.0 22.9129
47655.1 24.8035
47660.1 24.2819
47670.2 19.6594
47680.0 15.4234
47689.8 12.5765
47699.6 10.7110
47709.5 9.44164
47729.1 7.85680
47748.7 6.89651
47768.3 6.20433
47788.0 5.58424
47797.8 5.23065
47807.6 4.76745
47812.5 4.45258
47817.4 4.05811
47822.3 3.74833
47823.5 3.83981
47824.7 4.19261
47826.0 5.14830
47827.2 7.42673
47827.9 9.84640
47828.6 13.2428
47830.0 20.8690
47831.4 22.3425
47832.8 18.9873
47833.9 16.4177
47834.9 14.4291
47835.9 12.9381
47837.0 11.8161
47839.1 10.2842
47841.1 9.31015
47843.2 8.64443
47845.3 8.16260
47849.5 7.51123
47853.6 7.08675
47857.8 6.78463
47866.1 6.36709
47874.4 6.06782
47882.8 5.80156
47886.9 5.64995
47891.1 5.44477
47895.3 5.05646
47897.3 4.64819
47898.4 4.44498
47898.9 4.69039
47899.4 6.71828
47899.7 10.3674
47900.0 15.2085
47900.3 16.2441
47900.6 14.1636
47901.3 10.1960
47902.0 8.55261
47903.4 7.27757
47904.8 6.76763
47906.1 6.49326
47908.9 6.19807
47911.7 6.03468
47917.3 5.84440
47922.8 5.72523
47933.9 5.56426
47945.1 5.44773
47967.3 5.27073
47989.5 5.13015
48034.0 4.88442
48056.2 4.72617
48067.3 4.55842
48072.9 4.33599
48075.7 4.07805
48077.1 3.94834
48077.7 4.20142
48078.4 6.64918
48078.7 10.2455
48079.0 14.6906
48079.3 15.3289
48079.6 12.9849
48080.0 9.73839
48080.5 8.08004
48081.5 6.64934
48083.3 5.73617
48085.2 5.40567
48087.1 5.23712
48090.8 5.06217
48094.6 4.96907
48102.1 4.86348
48109.6 4.79831
48124.5 4.70784
48139.5 4.63682
48199.5 4.38017
48229.5 4.22375
48244.5 4.12427
48259.5 3.99856
48274.4 3.82838
48289.4 3.58084
48304.4 3.25867
48308.2 3.24035
48311.9 3.41088
48313.8 3.68640
48315.7 4.24993
48317.5 5.38966
48319.4 7.67874
48321.7 13.3450
48324.0 20.8479
48326.3 22.2064
48328.6 18.2282
48331.0 14.3334
48333.4 11.7577
48335.7 10.0983
48338.1 8.99110
48340.5 8.21090
48342.9 7.64258
48347.6 6.87375
48352.4 6.38253
48357.1 6.04375
48366.6 5.60281
48376.1 5.31835
48385.6 5.09805
48395.1 4.85177
48399.9 4.60078
48402.3 4.28960
48403.4 4.00313
48404.0 3.99787
48404.3 4.44558
48404.6 6.43454
48404.8 9.94975
48405.0 14.5996
48405.2 15.3947
48405.4 13.1884
48405.7 9.91039
48406.0 8.26708
48406.7 6.85298
48408.0 5.93889
48410.7 5.42802
48416.0 5.14060
48426.6 4.94711
48437.2 4.84680
48447.8 4.77530
48469.0 4.67016
48490.1 4.59097
48532.5 4.47024
48574.9 4.37455
48659.7 4.20185
48680.9 4.14953
48702.1 4.07679
48712.7 4.01969
48723.3 3.92252
48728.6 3.83581
48733.9 3.67959
48736.5 3.53986
48739.2 3.29962
48741.8 2.81784
48743.1 2.50421
48743.8 2.78661
48744.1 3.68354
48744.4 6.52006
48744.7 12.1090
48745.0 19.6328
48745.3 20.9325
48745.6 17.3824
48745.9 13.1770
48746.3 10.6552
48747.0 8.09904
48747.7 6.92095
48748.4 6.27309
48749.8 5.58043
48751.2 5.22293
48754.0 4.86019
48756.8 4.67687
48762.5 4.49071
48768.1 4.39466
48779.4 4.29236
48790.7 4.23486
48813.2 4.16477
48835.8 4.11738
48880.9 4.04606
48926.1 3.98724
49106.6 3.78682
49287.1 3.59328
49332.2 3.54010
49377.3 3.47943
49399.9 3.44199
49422.4 3.39102
49433.7 3.35245
49445.0 3.28882
49450.6 3.23308
49456.3 3.13289
49461.9 2.88214
49464.7 2.52977
49466.1 2.20708
49466.9 2.24722
49467.2 2.84611
49467.6 5.43758
49467.8 10.1008
49468.0 15.8693
49468.2 16.8161
49468.5 13.9574
49469.0 8.80896
49469.5 6.77087
49470.5 5.24037
49472.6 4.34089
49474.7 4.02826
49476.8 3.87017
49480.9 3.70956
49485.1 3.62619
49493.4 3.53211
49497.6 3.49114
49499.7 3.45748
49500.7 3.42623
49501.7 3.63916
49502.0 4.36863
49502.3 4.23055
49503.2 3.65097
49504.2 3.57152
49506.1 3.52365
49510.0 3.48961
49517.8 3.45646
49533.4 3.41549
49564.5 3.35834
49626.7 3.26738
49751.1 3.09480
49875.6 2.91173
49937.8 2.82278
50000.0 2.75995
50049.4 2.77735
50098.9 2.99146
50123.6 3.29145
50148.3 3.89112
50173.0 5.11253
50197.7 7.65946
50223.9 13.1319
50250.0 20.6364
50263.1 22.5515
50276.2 22.0939
50302.3 17.5062
50323.6 13.8947
50344.9 11.3268
50366.3 9.57128
50387.6 8.34930
50430.2 6.81636
50472.8 5.92189
50515.5 5.34438
50558.1 4.94219
50643.4 4.41541
50728.7 4.07868
50813.9 3.83741
50984.5 3.49604
51325.5 3.03920
51666.6 2.68759
52007.7 2.38372
52348.8 2.14903
52519.3 2.09732
52689.8 2.16358
52775.1 2.29748
52860.4 2.59267
52945.6 3.30631
52988.3 4.06743
53030.9 5.44016
53111.0 8.94737
53191.1 6.28441
53253.8 5.09811
53316.6 5.04495
53442.0 6.56756
53603.0 11.2309
53764.0 17.8794
53844.5 19.6470
53925.0 19.0138
54086.0 13.3245
54255.9 7.46657
54425.9 3.60498
54510.8 2.35323
54553.3 1.93727
54595.8 1.72357
54638.3 1.81030
54680.7 2.37499
54723.2 3.73424
54765.7 6.42430
54799.3 9.98750
54832.9 15.1389
54900.0 27.5785
54943.0 31.4341
54986.0 30.4210
55000.0 29.5356
55000.0 29.5592
55000.1 29.5545
55000.2 29.5498
55000.3 29.5410
55000.6 29.5228
55001.1 29.4863
55002.2 29.4136
55004.3 29.2672
55008.6 28.9704
55017.2 28.3723
55034.3 27.2074
55100.7 24.1213
55167.2 23.6763
55300.0 25.9791
55457.0 25.1235
55614.0 21.1584
55774.4 17.2061
55934.9 13.8639
56015.1 12.2660
56055.2 11.4351
56095.3 10.5592
56135.4 9.63407
56175.5 8.74454
56195.6 8.44326
56215.6 8.48463
56235.7 9.42297
56255.7 12.6176
56266.8 16.2430
56277.9 21.6262
56288.9 28.2113
56300.0 34.0368
56322.2 36.9288
56344.3 32.4021
56365.4 27.8334
56386.4 24.4049
56407.5 21.9320
56428.5 20.1142
56470.6 17.6503
56512.7 16.0546
56554.9 14.9211
56597.0 14.0598
56681.2 12.8021
56765.4 11.8917
56849.6 11.1758
57018.0 10.0658
57186.5 9.18249
57354.9 8.38375
57439.1 7.96676
57523.3 7.47289
57565.4 7.14699
57586.5 6.93971
57607.5 6.67882
57628.6 6.32381
57639.1 6.08683
57649.7 5.78690
57660.2 5.39526
57670.7 4.88852
57676.0 4.61450
57681.2 4.42979
57686.5 4.70364
57689.1 5.36720
57691.8 6.84361
57693.8 8.95038
57695.9 12.0895
57697.9 15.9345
57700.0 19.3433
57704.1 21.1780
57708.3 18.8346
57710.8 17.2017
57713.3 15.8113
57718.4 13.7641
57723.5 12.4137
57728.5 11.4883
57733.6 10.8206
57738.6 10.3201
57748.8 9.61880
57758.9 9.14794
57769.0 8.80660
57789.3 8.33414
57809.5 8.00930
57829.8 7.76110
57870.3 7.37958
57951.3 6.79164
58032.3 6.24480
58113.4 5.63479
58153.9 5.27968
58194.4 4.87833
58234.9 4.43339
58275.4 4.00830
58295.7 3.88638
58315.9 3.96520
58336.2 4.52322
58356.4 6.15681
58369.8 8.29973
58383.2 11.5345
58396.6 15.4896
58410.0 18.9622
58436.8 20.8146
58463.6 18.4840
58483.1 16.5719
58502.5 14.9840
58522.0 13.7275
58541.4 12.7364
58580.3 11.2972
58619.2 10.3067
58658.1 9.57334
58697.0 8.99460
58774.9 8.08204
58852.7 7.28505
58891.6 6.86540
58930.5 6.38697
58969.4 5.79085
58988.8 5.41835
59008.3 4.97150
59027.8 4.43009
59047.2 3.80983
59056.9 3.52706
59066.7 3.39040
59076.4 3.70331
59081.2 4.23580
59086.1 5.21581
59092.1 7.32362
59098.1 10.6217
59104.0 14.6838
59110.0 18.1765
59122.0 20.0755
59133.9 18.0932
59142.7 16.4189
59151.4 15.0133
59160.2 13.8914
59168.9 12.9992
59186.5 11.6943
59204.0 10.7927
59221.5 10.1270
59239.0 9.60674
59274.0 8.80684
59309.1 8.14246
59326.6 7.80658
59344.1 7.43173
59361.6 6.96757
59370.4 6.67403
59379.1 6.31393
59387.9 5.85776
59396.6 5.29352
59401.0 5.01768
59405.4 4.91199
59407.6 5.07053
59409.8 5.58242
59412.0 6.82694
59414.2 9.54175
59415.6 12.7940
59417.1 17.5004
59420.0 28.6373
59422.9 31.5341
59425.9 27.1467
59427.7 24.1265
59429.5 21.6066
59433.1 18.0268
59436.8 15.7677
59440.4 14.2707
59444.0 13.2175
59447.7 12.4438
59455.0 11.3893
59462.2 10.7030
59469.5 10.2199
59484.1 9.57604
59498.6 9.15766
59513.2 8.85616
59542.3 8.43329
59571.4 8.13301
59600.5 7.89415
59658.6 7.50045
59716.8 7.13055
59745.9 6.92464
59775.0 6.67897
59804.1 6.35145
59818.7 6.13014
59833.2 5.84083
59847.8 5.43841
59855.1 5.17055
59862.3 4.83981
59869.6 4.43246
59876.9 3.97473
59880.5 3.78638
59884.2 3.75107
59887.8 4.16278
59891.4 5.74508
59893.6 7.76712
59895.7 10.8577
59897.9 14.6865
59900.0 18.0415
59904.3 19.9378
59908.6 17.9266
59912.6 15.7920
59916.7 14.1502
59920.7 12.9508
59924.8 12.0667
59932.9 10.8746
59941.0 10.1214
59949.0 9.60605
59957.1 9.23158
59973.3 8.72209
59989.5 8.38828
60005.7 8.14976
60038.0 7.82393
60070.4 7.60401
60102.8 7.43983
60167.5 7.19960
60232.2 7.02332
60297.0 6.88823
60329.3 6.83983
60361.7 6.82607
60377.9 6.85985
60386.0 6.90527
60394.0 6.99329
60402.1 7.17412
60406.2 7.33765
60410.2 7.59797
60414.3 8.04303
60418.3 8.87057
60420.3 9.56953
60422.4 10.6038
60424.4 12.1805
60426.4 14.5891
60429.2 19.4904
60432.0 22.9135
60434.8 19.8170
60437.6 14.9432
60439.8 12.3622
60441.9 10.7038
60444.0 9.62429
60446.2 8.90659
60450.5 8.05171
60454.8 7.58963
60459.0 7.31182
60463.3 7.13212
60471.9 6.91837
60480.5 6.79805
60489.0 6.72100
60506.2 6.62566
60540.5 6.52002
60574.7 6.45018
60643.3 6.34145
60711.9 6.24821
60849.0 6.08124
60986.1 5.92864
61534.6 5.37867
61808.8 5.11008
62083.1 4.82481
62220.2 4.66868
62357.3 4.49734
62425.9 4.40395
62494.4 4.30506
62563.0 4.21221
62580.1 4.20289
62597.3 4.22985
62605.8 4.29036
62614.4 4.46717
62618.7 4.68621
62623.0 5.17055
62625.1 5.65720
62627.3 6.51668
62629.4 8.18078
62630.5 9.58960
62631.5 11.6134
62633.3 16.2854
62635.0 19.5485
62636.7 16.6300
62638.5 12.0190
62640.4 8.70543
62642.4 6.98083
62644.4 6.03391
62646.4 5.47264
62650.3 4.87622
62654.2 4.58314
62662.1 4.31048
62670.0 4.18559
62685.8 4.06311
62701.5 3.99359
62733.1 3.89428
62764.6 3.80727
62827.7 3.62833
62890.8 3.42407
62953.9 3.18585
63016.9 2.93609
63048.5 2.85663
63080.0 2.92578
63111.6 3.49017
63127.3 4.26190
63143.1 5.74014
63154.8 7.57995
63166.6 10.2356
63190.0 16.6832
63213.5 18.4951
63236.9 15.7219
63261.9 12.6266
63287.0 10.5065
63312.0 9.10912
63337.0 8.15438
63362.1 7.47133
63387.1 6.96151
63437.1 6.25187
63487.2 5.77710
63537.2 5.43124
63637.4 4.94249
63737.5 4.59035
63837.6 4.30302
64037.8 3.80557
64238.0 3.32290
64338.1 3.07148
64438.3 2.81596
64538.4 2.58067
64638.5 2.45857
64688.5 2.52679
64738.6 2.80287
64788.7 3.49982
64838.7 5.03576
64871.5 6.81502
64904.4 9.39596
64970.0 15.6565
65002.8 17.3870
65035.7 17.3733
65101.3 14.4600
65148.4 12.0394
65195.5 9.89299
65219.1 8.86955
65242.6 7.80451
65254.4 7.24600
65266.2 6.73787
65272.1 6.60203
65278.0 6.74353
65283.9 7.66031
65289.8 10.7848
65294.9 17.7354
65300.0 27.8493
65305.1 30.7374
65310.3 26.3240
65313.5 23.2241
65316.7 20.6680
65323.2 17.0798
65329.6 14.8405
65336.0 13.3557
65342.5 12.3037
65348.9 11.5189
65361.8 10.4152
65374.7 9.65837
65387.6 9.09301
65413.4 8.27155
65439.2 7.67374
65465.0 7.19869
65516.6 6.45383
65619.7 5.36024
65722.9 4.49286
65826.0 3.71630
65929.2 3.02302
65980.8 2.76841
66032.4 2.69257
66083.9 3.03125
66135.5 4.28066
66171.6 6.12328
66207.8 8.99711
66243.9 12.5689
66280.0 15.7446
66352.3 17.6535
66424.5 15.8227
66480.0 14.1297
66535.6 12.7074
66591.1 11.5796
66646.7 10.6903
66702.2 9.98309
66757.7 9.42372
66785.5 9.20380
66799.4 9.11766
66813.3 9.06093
66827.2 9.06455
66834.1 9.11404
66841.0 9.22972
66848.0 9.47833
66854.9 10.0342
66858.4 10.5657
66861.9 11.4459
66865.3 12.9758
66868.8 15.6931
66872.4 20.1305
66876.0 23.2449
66879.6 20.4390
66883.2 15.9987
66887.1 12.9553
66890.9 11.2919
66894.8 10.3452
66898.6 9.76718
66902.4 9.38740
66906.3 9.12356
66914.0 8.78456
66921.7 8.57437
66929.4 8.42826
66944.8 8.22769
66960.1 8.08470
66975.5 7.96910
67006.3 7.77823
67067.8 7.47065
67129.4 7.21335
67252.5 6.78561
67375.5 6.43357
67621.7 5.86411
67867.9 5.39316
68114.1 4.96083
68360.2 4.51388
68483.3 4.25732
68544.9 4.10951
68606.4 3.93779
68667.9 3.72289
68698.7 3.58626
68729.5 3.41489
68760.2 3.18308
68775.6 3.02874
68791.0 2.83325
68806.4 2.57712
68821.8 2.24501
68829.5 2.07268
68837.2 2.00266
68841.0 2.11745
68844.9 2.52022
68848.7 3.62640
68850.6 4.72514
68852.6 6.47393
68854.4 9.10207
68856.3 12.8758
68860.0 22.3292
