K-41(n,tot) ENDF/B-VII.1
206489 1.68866
206602 1.97800
206714 2.57445
206852 4.05145
206989 6.00486
207127 6.40827
207265 5.54092
207398 4.92120
207464 5.04822
207497 5.57463
207514 6.22039
207530 7.50130
207544 9.70319
207571 15.5572
207585 13.4583
207598 9.90698
207620 6.66825
207641 5.37725
207684 4.46555
207771 4.02247
207944 3.91441
208117 3.94765
208290 3.90467
208665 3.44409
209040 2.91872
209628 2.39613
210216 2.10937
210510 2.01007
210805 1.92628
211099 1.84764
211246 1.81057
211319 1.83700
211338 1.88530
211356 2.00977
211374 2.38148
211384 2.83918
211393 3.72568
211402 5.21899
211406 5.96629
211411 6.32023
211429 4.37146
211440 3.40623
211451 2.88473
211462 2.58774
211473 2.40474
211495 2.19942
211517 2.09120
211561 1.98065
211605 1.92468
211693 1.86540
211781 1.83143
211956 1.78779
212132 1.75663
212458 1.71175
212784 1.67524
213110 1.64362
213273 1.63238
213354 1.64769
213395 1.73678
213415 2.01365
213426 2.59384
213431 3.38281
213436 5.14157
213439 7.39152
213443 9.06136
213446 7.78308
213450 5.58424
213454 3.94454
213458 3.10316
213467 2.35455
213475 2.05852
213483 1.91352
213500 1.78066
213516 1.72266
213583 1.64944
213715 1.61640
213980 1.59055
214511 1.55765
215572 1.51622
216102 1.50753
216632 1.51097
216897 1.51944
217163 1.53423
217428 1.55660
217560 1.57238
217627 1.60147
217660 1.71097
217676 2.03495
217685 2.66234
217689 3.42021
217693 4.93958
217697 7.27199
217700 8.95941
217704 7.68353
217708 5.58826
217711 4.24527
217714 3.43944
217721 2.63957
217728 2.27488
217735 2.08580
217748 1.90113
217761 1.81792
217788 1.74655
217815 1.71913
217923 1.70629
218031 1.73152
218138 1.77148
218354 1.89170
218569 2.08672
218784 2.41333
218999 2.99678
219215 4.12827
219322 5.08601
219430 6.46135
219606 9.71844
219782 12.1647
219959 10.2748
220135 7.01733
220297 5.00089
220458 3.79887
220620 3.07092
220781 2.60851
221104 2.08323
221428 1.80832
221751 1.64521
222074 1.53924
222720 1.41225
223366 1.34525
224013 1.33162
224336 1.36797
224497 1.41312
224659 1.49536
224820 1.65095
224982 1.96978
225063 2.25795
225144 2.71302
225224 3.45874
225305 4.69327
225403 7.00398
225500 8.73220
225597 7.44570
225694 5.23505
225758 4.17038
225823 3.43402
225951 2.57750
226080 2.15526
226209 1.95220
226337 1.89658
226466 1.99885
226594 2.37005
226723 3.31446
226830 4.75851
226936 5.81985
227150 3.83239
227273 2.88434
227396 2.35089
227519 2.03500
227642 1.83313
227888 1.59497
228133 1.45995
228379 1.37448
228502 1.34563
228625 1.32890
228748 1.33616
228809 1.35998
228871 1.41414
228932 1.53506
228963 1.64729
228994 1.82727
229025 2.13201
229055 2.67892
229086 3.73936
229117 5.89754
229144 9.13610
229171 11.5568
229198 9.84758
229225 6.89799
229243 5.42621
229262 4.40536
229299 3.20469
229335 2.57658
229372 2.21248
229409 1.98219
229446 1.82736
229520 1.63580
229594 1.52416
229668 1.45248
229815 1.36947
229963 1.33469
230037 1.33557
230111 1.35639
230185 1.41531
230258 1.56199
230295 1.70867
230332 1.95728
230369 2.39710
230406 3.18825
230446 4.57102
230486 5.59049
230526 4.85774
230565 3.61031
230611 2.66127
230657 2.14796
230703 1.85564
230749 1.67639
230841 1.47477
230933 1.36648
231024 1.29838
231116 1.25334
231208 1.25610
231231 1.29578
231254 1.41387
231266 1.55635
231277 1.85067
231289 2.54293
231294 3.23133
231300 4.36365
231307 6.61677
231315 8.27614
231322 7.10459
231329 5.11424
231335 3.96047
231341 3.22298
231352 2.40679
231364 2.00883
231376 1.78881
231399 1.56102
231422 1.45038
231469 1.34480
231516 1.29483
231609 1.24870
231703 1.23459
231796 1.24986
231843 1.27689
231889 1.33055
231936 1.43923
231959 1.53485
231983 1.68161
232006 1.92012
232029 2.32834
232053 3.07818
232076 4.51442
232098 6.71945
232119 8.38747
232141 7.15311
232162 5.00074
232187 3.43631
232211 2.59966
232235 2.13324
232260 1.85405
232284 1.67366
232308 1.55089
232357 1.39866
232405 1.30972
232454 1.25225
232551 1.18184
232648 1.13904
232745 1.10872
232939 1.06475
233133 1.03128
233327 1.01026
233425 1.01630
233522 1.06757
233570 1.14355
233619 1.31204
233643 1.46930
233667 1.71738
233692 2.11947
233716 2.76158
233751 4.23254
233769 4.95817
233787 5.30849
233823 4.63845
233858 3.50591
233882 2.94811
233905 2.54643
233952 2.04303
233999 1.76030
234046 1.58655
234093 1.47132
234140 1.39013
234233 1.28403
234327 1.21745
234421 1.17127
234609 1.10957
234984 1.03595
235359 0.985914
235734 0.945279
236109 0.915295
236297 0.913286
236484 0.946271
236578 1.00305
236672 1.14019
236718 1.27852
236765 1.51670
236812 1.94793
236859 2.74476
236908 4.09738
236956 5.10077
237004 4.37853
237052 3.15015
237092 2.42938
237132 1.96442
237172 1.66149
237212 1.45663
237291 1.20347
237371 1.05503
237531 0.878666
237690 0.755439
237849 0.633147
238009 0.475724
238089 0.370622
238168 0.249599
238208 0.200910
238248 0.210665
238268 0.278866
238288 0.444497
238308 0.801536
238318 1.10463
238328 1.52656
238342 2.39957
238356 3.65175
238384 6.53800
238398 7.24310
238412 7.17961
238440 5.95275
238467 4.74248
238494 3.88158
238522 3.29251
238549 2.88092
238604 2.35546
238658 2.04326
238713 1.83844
238767 1.69501
238876 1.50776
239094 1.31190
239312 1.21197
239749 1.11881
240185 1.09535
241058 1.22653
241494 1.43723
241930 1.83379
242595 3.03097
243260 4.70080
243925 5.18162
244590 4.97273
244807 5.41418
245023 6.95139
245304 10.5447
245586 7.46322
245750 6.46408
245832 6.91650
245873 7.78544
245914 9.66063
245988 14.7956
246061 10.3551
246107 8.17146
246152 7.11445
246221 6.46164
246289 6.29440
246427 6.50403
246701 7.01656
247250 4.78998
247510 3.93505
247769 3.42824
247899 3.29663
248029 3.28642
248158 3.53040
248223 3.85845
248288 4.44199
248376 5.72411
248463 6.66095
248637 4.80531
248714 4.07213
248791 3.59094
248868 3.26759
248944 3.03963
249098 2.74040
249252 2.54981
249559 2.30940
249866 2.15347
250481 1.94487
251095 1.79913
251710 1.68295
252324 1.57949
252632 1.52696
252939 1.46783
253246 1.39220
253323 1.37350
253400 1.37277
253438 1.40057
253477 1.49402
253496 1.60135
253515 1.79789
253534 2.16694
253554 2.85736
253577 4.27116
253588 4.97080
253600 5.30926
253647 3.76735
253673 3.01796
253699 2.57695
253725 2.30691
253751 2.13066
253804 1.92024
253856 1.80144
253961 1.67231
254066 1.60243
254170 1.55721
254275 1.52469
254485 1.47959
254694 1.44946
254904 1.42654
255008 1.41199
255113 1.38301
255218 1.32022
255270 1.35374
255296 1.59760
255309 1.95561
255322 2.69737
255331 3.52870
255339 4.71909
255356 7.50542
255373 8.23592
255390 7.18013
255404 6.21899
255419 5.52153
255448 4.73483
255506 4.30131
255623 5.08101
255730 6.92130
255836 8.36612
255942 7.19802
256048 5.20013
256170 3.70504
256292 2.90038
256414 2.44564
256536 2.16724
256780 1.85492
257024 1.68767
257512 1.50999
258000 1.41071
258487 1.34163
258975 1.28794
259219 1.26672
259463 1.25644
259585 1.26615
259707 1.31688
259768 1.39293
259799 1.46501
259829 1.58422
259860 1.79559
259890 2.20790
259905 2.56919
259921 3.12025
259936 3.99230
259951 5.38334
259971 8.17225
259991 10.3219
260011 8.82945
260031 6.15447
260047 4.60706
260063 3.62874
260080 3.00254
260096 2.58756
260129 2.09699
260161 1.83129
260194 1.67128
260226 1.56696
260292 1.44213
260357 1.37150
260422 1.32639
260552 1.27168
260813 1.21561
261074 1.18350
261596 1.14353
262117 1.12345
262639 1.13276
262900 1.16013
263161 1.21910
263422 1.34086
263682 1.60187
263813 1.84043
263943 2.21600
264074 2.82332
264204 3.80851
264376 5.82207
264548 7.35842
264720 6.32269
264891 4.48542
265005 3.58698
265118 2.95251
265345 2.18626
265572 1.77377
265798 1.52850
266252 1.26180
266706 1.12962
267159 1.06973
267613 1.08463
267840 1.14169
268066 1.27138
268293 1.57387
268407 1.87969
268520 2.42149
268630 3.38482
268740 4.85346
268795 5.39615
268850 5.39987
268960 4.40951
269046 3.99970
269296 4.95708
269421 4.16043
269546 2.89664
269712 1.88860
269877 1.43062
270043 1.22220
270208 1.13479
270539 1.14648
270870 1.32027
271310 1.77989
271750 2.51399
272630 4.46048
273193 5.91495
273529 7.23259
273864 8.05673
274400 6.58336
274536 6.13586
274813 5.42229
274882 5.31151
274951 5.27559
275020 5.45009
275055 5.75257
275089 6.38522
275125 7.53601
275161 8.40080
275233 6.73299
275262 6.11461
275291 5.69036
275348 5.17632
275405 4.88037
275463 4.68192
275577 4.41373
275692 4.22333
275921 3.94029
276150 3.72236
276609 3.38799
277067 3.13454
277984 2.76360
278213 2.68929
278442 2.62365
278557 2.60019
278671 2.60359
278729 2.64005
278786 2.75724
278815 2.89677
278843 3.17170
278872 3.76888
278886 4.31686
278901 5.15410
278922 7.08846
278944 8.57199
278988 5.92998
279002 5.08903
279017 4.49404
279046 3.77488
279075 3.38768
279104 3.15826
279162 2.90690
279219 2.77582
279277 2.69523
279335 2.64013
279451 2.56725
279683 2.48349
279915 2.43496
280147 2.41286
280262 2.41669
280378 2.43970
280494 2.50182
280552 2.56241
280610 2.66094
280668 2.82933
280726 3.13677
280784 3.75279
280813 4.29241
280842 5.08865
280929 8.25644
280972 7.24935
281015 5.38731
281056 4.21364
281096 3.52716
281137 3.11719
281177 2.86073
281258 2.57276
281338 2.42325
281419 2.33425
281500 2.27554
281661 2.20170
281822 2.15498
281984 2.12071
282307 2.06952
282952 1.99516
283598 1.93672
284889 1.84423
286180 1.77518
287471 1.73128
288116 1.72452
288762 1.73760
289408 1.79138
290053 1.94575
290376 2.11300
290699 2.41613
291021 3.00155
291344 4.17979
291632 5.97432
291919 7.37980
292207 6.46409
292494 4.78042
292763 3.71819
293031 3.14913
293165 3.03512
293300 3.10276
293434 3.63757
293501 4.40898
293568 6.06486
293678 10.3300
293733 9.00337
293788 6.53411
293843 4.85852
293898 3.89557
293954 3.32449
294009 2.96491
294119 2.55156
294229 2.32608
294450 2.08477
294670 1.95246
295111 1.80059
295552 1.70896
295993 1.64379
296434 1.59248
296875 1.55037
297096 1.55032
297151 1.57082
297206 1.63669
297234 1.72105
297261 1.90677
297275 2.08851
297289 2.39832
297303 2.95908
297316 3.99842
297330 5.73337
297344 7.08944
297358 6.22005
297371 4.61792
297382 3.74638
297392 3.16360
297412 2.51010
297433 2.18256
297454 1.99946
297495 1.81067
297536 1.71902
297618 1.63206
297700 1.59064
297864 1.54857
298029 1.52489
298357 1.49420
298686 1.47156
299343 1.43450
300000 1.40134
300942 1.35793
301177 1.35556
301295 1.36194
301412 1.38144
301530 1.43219
301589 1.48322
301648 1.56875
301707 1.71899
301765 1.99766
301824 2.55075
301883 3.69138
301938 5.53315
301992 6.95058
302046 6.12947
302100 4.62336
302153 3.58821
302206 2.95786
302259 2.56595
302312 2.31006
302418 2.00879
302523 1.84395
302629 1.74270
302735 1.67532
302947 1.59236
303158 1.54393
303370 1.51268
303793 1.47624
304217 1.45961
304640 1.46235
304852 1.48018
304957 1.50014
305063 1.53675
305169 1.61038
305222 1.67690
305275 1.78399
305328 1.96956
305381 2.32453
305407 2.63143
305433 3.09756
305460 3.83533
305486 5.00707
305555 9.19791
305589 7.97441
305623 5.65177
305658 4.06006
305692 3.16577
305727 2.64927
305762 2.33275
305832 1.98705
305901 1.81425
305971 1.71616
306040 1.65535
306180 1.58748
306319 1.55320
306458 1.53438
306736 1.51815
307293 1.51859
307850 1.53196
308276 1.53859
308702 1.53061
308915 1.52067
309128 1.52389
309341 1.64455
309448 1.90072
309554 2.60207
309654 4.17129
309753 6.46638
309852 7.19621
309951 6.31812
310051 5.35102
310151 4.67911
310351 3.94708
310551 3.61196
310751 3.45105
311550 3.43624
312340 3.96979
312980 4.85512
313620 5.51889
314900 3.81464
315250 3.34851
315465 3.11475
315681 2.92830
315788 2.86664
315896 2.86028
315950 2.90597
316003 3.02568
316057 3.29815
316111 3.88449
316165 4.93263
316192 5.46621
316219 5.73356
316326 4.39423
316366 3.90882
316406 3.56586
316487 3.14357
316567 2.90185
316648 2.74471
316808 2.54419
316969 2.41238
317290 2.23095
317612 2.09965
318255 1.90639
318898 1.76628
319540 1.66831
320183 1.63765
320505 1.68357
320826 1.83932
320987 2.00523
321148 2.28717
321308 2.77409
321469 3.61395
321856 6.60908
322243 5.18546
322248 5.18007
322267 5.16942
322286 5.17460
322324 5.23081
322401 5.48596
322553 5.79901
322858 4.00221
323087 3.00099
323317 2.42951
323546 2.06331
323775 1.79954
324004 1.59398
324234 1.44345
324348 1.40847
324463 1.43948
324577 1.62109
324692 2.15695
324754 2.72583
324816 3.57043
324939 5.70870
325063 6.40196
325186 5.54003
325264 4.90328
325343 4.37070
325500 3.61832
325656 3.14589
325813 2.83142
325970 2.60903
326127 2.44353
326440 2.21243
326754 2.05640
327067 1.94196
327695 1.78067
328322 1.66945
328949 1.59532
329262 1.58208
329576 1.61529
329733 1.67585
329890 1.80610
330046 2.08567
330203 2.68349
330357 3.73203
330433 4.26974
330510 4.54951
330817 3.33281
330937 2.87177
331057 2.55385
331297 2.17697
331537 1.97472
331777 1.85332
332256 1.72050
332736 1.65776
333216 1.63556
333696 1.65084
333936 1.67771
334176 1.72978
334296 1.77800
334416 1.87144
334476 1.96516
334536 2.14955
334566 2.32034
334596 2.60593
334626 3.12165
334655 4.09870
334711 6.86654
334739 6.11789
334767 4.63833
334790 3.74944
334814 3.20204
334838 2.86323
334862 2.64683
334909 2.40636
334956 2.29217
335051 2.21295
335146 2.21572
335336 2.32079
335526 2.50905
335905 3.15432
336285 4.35995
337043 7.94747
337422 6.74152
337800 4.40795
338243 2.70963
338465 2.37528
338686 2.56445
338906 3.70399
339126 5.62653
339346 6.20101
339566 5.34844
339754 4.52846
339943 3.89158
340319 3.08304
340507 2.83987
340696 2.70454
340790 2.71352
340884 2.85723
340978 3.38700
341025 4.03021
341072 5.21322
341129 7.62352
341186 9.52485
341243 8.61511
341300 6.84454
341381 5.20674
341463 4.38373
341625 3.70350
341950 3.48359
342530 4.14957
342820 4.58194
343110 4.77725
344270 3.45777
344683 3.04075
345097 2.81506
345510 2.98658
345716 3.53283
345923 5.01702
346086 7.29560
346248 9.09252
346411 8.12794
346574 6.29437
346735 4.99780
346896 4.18437
347218 3.30697
347540 2.86618
347862 2.60570
348184 2.43518
348505 2.31859
348666 2.27709
348827 2.25247
348908 2.25528
348988 2.29156
349029 2.34677
349069 2.47747
349089 2.61203
349109 2.85452
349129 3.33193
349139 3.74483
349149 4.34211
349181 6.93755
349197 6.21761
349213 4.78134
349229 3.79764
349245 3.24220
349262 2.91744
349278 2.71857
349310 2.49858
349342 2.38680
349407 2.28069
349472 2.23245
349601 2.19064
349730 2.17640
349988 2.18654
350247 2.24246
350505 2.36348
350763 2.59750
351022 3.04762
351280 3.91539
351788 6.53671
352042 5.80124
352296 4.35661
352508 3.49162
352720 2.93717
352932 2.57886
353144 2.33756
353568 2.04122
353993 1.86735
354417 1.75078
354841 1.66829
355053 1.64312
355265 1.64907
355371 1.68482
355477 1.77976
355583 2.02292
355636 2.26569
355689 2.65363
355773 3.62661
355814 4.13264
355856 4.40308
356023 3.30240
356078 2.93744
356132 2.66863
356241 2.32504
356350 2.12672
356459 2.00196
356677 1.85679
356895 1.77652
357331 1.69502
357767 1.66772
358202 1.68948
358638 1.80113
358856 1.93112
359074 2.16897
359292 2.62464
359510 3.52574
359712 4.95803
359914 6.13786
360116 5.44315
360317 4.05424
360499 3.16863
360680 2.62172
360862 2.27960
361044 2.05525
361407 1.78849
361770 1.63822
362133 1.54136
362496 1.47489
362678 1.45423
362860 1.45788
362950 1.48963
363041 1.59252
363087 1.71831
363132 1.97835
363155 2.21437
363177 2.58757
363200 3.19854
363223 4.21041
363251 6.22376
363280 7.87828
363308 6.95294
363337 5.08584
363369 3.65279
363402 2.87402
363434 2.43399
363467 2.16623
363532 1.87156
363597 1.71964
363663 1.62920
363728 1.56964
363858 1.49568
364119 1.41892
364379 1.37529
364901 1.31964
365422 1.28161
365944 1.25691
366465 1.26038
366726 1.29367
366987 1.39483
367117 1.50990
367247 1.72846
367378 2.17906
367443 2.57761
367508 3.16902
367612 4.59516
367716 5.77056
367820 5.11173
367923 3.78159
368041 2.76572
368159 2.21348
368277 1.90288
368395 1.71740
368631 1.52872
368867 1.46740
369102 1.50368
369338 1.68875
369456 1.88980
369574 2.23023
369692 2.81502
369810 3.81739
369959 5.86278
370107 7.53590
370256 6.64522
370404 4.86011
370552 3.60443
370701 2.84453
370849 2.37279
370998 2.06187
371294 1.68093
371591 1.44796
371888 1.27330
372185 1.11785
372333 1.04504
372481 0.992634
372556 0.993919
372630 1.04715
372704 1.22399
372778 1.69933
372817 2.17653
372855 2.88530
372932 4.75311
372970 5.36307
373009 5.45648
373085 4.70427
373150 3.94747
373216 3.37404
373281 2.96590
373347 2.67291
373477 2.29089
373608 2.05812
373739 1.90233
373870 1.79073
374131 1.63998
374393 1.54102
374654 1.46943
375177 1.36912
376223 1.24343
377269 1.15718
378315 1.08805
379361 1.03271
379884 1.01606
380407 1.02535
380669 1.05979
380930 1.15771
381061 1.26700
381192 1.47435
381322 1.90773
381388 2.29933
381453 2.89358
381645 5.35479
381741 4.73099
381837 3.41533
381941 2.45711
382045 1.93187
382148 1.63737
382252 1.46409
382460 1.29558
382667 1.25108
382875 1.29646
383082 1.46141
383290 1.86525
383497 2.83464
383800 5.27337
383952 4.64126
384103 3.32437
384247 2.45869
384392 1.95956
384680 1.53784
384969 1.52917
385257 1.90786
385544 2.76578
385831 3.46160
386404 2.43427
386790 1.81982
387176 1.47286
387562 1.26169
387948 1.12165
388720 0.969959
389106 1.03047
389299 1.29670
389396 1.70313
389444 2.08572
389492 2.67815
389638 5.22715
389711 4.65086
389783 3.44909
389856 2.59058
389930 2.07806
390076 1.56612
390370 1.21794
390957 1.08756
391543 1.16364
392130 1.39352
392720 1.82346
393310 2.50375
394490 4.31178
395264 4.97920
395651 5.01248
395845 4.99752
395893 5.01836
395941 5.09901
395965 5.20427
395990 5.42911
396014 5.97121
396026 6.52642
396038 7.45215
396067 10.8195
396082 10.0020
396097 8.28835
396109 7.28208
396121 6.62210
396144 5.89799
396168 5.53968
396191 5.33737
396238 5.11959
396285 5.00190
396474 4.76787
396850 4.47283
397638 3.93665
398425 3.50030
399213 3.22522
399606 3.26163
399803 3.44728
400000 4.00605
400105 4.67561
400325 6.83411
400436 6.16971
400546 4.76212
400652 3.83478
400758 3.29666
400970 2.76433
401393 2.34343
402241 1.89948
403088 1.36137
403511 0.912794
403723 0.669661
403829 0.640873
403882 0.701475
403935 0.853347
404009 1.30273
404084 2.10558
404232 4.16460
404381 4.96500
404530 4.79317
404638 4.62012
404746 4.60277
404853 4.92481
404961 5.99340
405045 7.68003
405129 9.10380
405213 8.21559
405297 6.45216
405357 5.49730
405417 4.82748
405538 4.01447
405658 3.56021
405778 3.27089
406019 2.90842
406259 2.66478
406500 2.45441
406741 2.21313
406861 2.04389
406981 1.78784
407041 1.59380
407102 1.32131
407162 0.957784
407192 0.813551
407222 0.948279
407239 1.35662
407256 2.14472
407289 4.18233
407323 4.92679
407357 4.71436
407427 4.02107
407498 3.59457
407569 3.33543
407639 3.16389
407710 3.04172
407781 2.95013
407922 2.82060
408204 2.66775
408487 2.57972
409052 2.49129
409616 2.47582
410181 2.53244
410746 2.69631
411311 3.05827
411876 3.81397
412892 6.02240
413400 5.42286
413908 4.13835
414458 3.19279
415008 2.68331
415283 2.53973
415558 2.47488
415833 2.56414
415971 2.75012
416108 3.14888
416257 3.92534
416405 4.57485
416702 3.59317
416849 3.12134
416996 2.82605
417143 2.63751
417289 2.51128
417583 2.35918
417877 2.27714
418464 2.21356
419051 2.23147
420226 2.50609
420813 2.82812
421400 3.36112
422950 5.42480
423730 4.77083
424510 3.28358
424814 2.73253
424966 2.53254
425042 2.54881
425118 2.81369
425211 3.89733
425304 5.70293
425397 6.45856
425490 6.13788
425591 5.64238
425691 5.29783
425892 5.02861
426357 5.58010
426822 6.28701
427752 4.28964
428171 3.46802
428590 2.98445
429008 2.88326
429218 3.08467
429427 3.60278
429718 5.00287
429863 5.74359
430008 6.12570
430589 4.67546
430960 3.78240
431331 3.23615
431703 2.88368
432074 2.63910
432816 2.31865
433558 2.11313
434301 1.96710
435043 1.86122
435414 1.82625
435785 1.82038
435971 1.84782
436064 1.88071
436156 1.93940
436249 2.04828
436342 2.26718
436388 2.46270
436435 2.77024
436481 3.27605
436527 4.12782
436631 7.02891
436657 6.93521
436683 6.27056
436735 4.54755
436775 3.58699
436815 2.97394
436855 2.58275
436895 2.32659
436974 2.02746
437054 1.86768
437134 1.77174
437214 1.70856
437374 1.63011
437693 1.54719
438013 1.50042
438333 1.47977
438652 1.51479
438812 1.58530
438972 1.73890
439131 2.06460
439291 2.73636
439473 4.12370
439564 4.85918
439655 5.26990
439837 4.85489
440019 3.94467
440174 3.35374
440329 2.94685
440484 2.66548
440639 2.46487
440948 2.20350
441258 2.04334
441877 1.85867
442497 1.75572
443736 1.65047
444975 1.62009
446213 1.66480
447452 1.84253
448691 2.33802
449311 2.85500
449930 3.71932
451520 7.22953
452460 6.94389
453100 6.47516
454490 6.50362
455505 5.60868
456520 4.51650
457450 4.10388
458255 4.33073
459060 4.57738
459865 4.00014
460268 3.54188
460670 3.09126
460762 3.01920
460854 3.01758
460946 3.26265
460992 3.65553
461038 4.46964
461095 6.31179
461123 7.30104
461151 7.85402
461265 6.11130
461339 4.99802
461413 4.35027
461487 3.94813
461561 3.67596
461709 3.32491
461857 3.09865
462450 2.59721
463636 2.10460
464229 1.95983
464821 1.89153
465414 2.01880
465711 2.30510
466007 3.00641
466488 5.03183
466729 4.54908
466969 3.45985
467308 2.44475
467647 1.93087
468325 1.47665
469002 1.33456
469680 1.45614
470128 1.75644
470575 2.30013
471470 3.84730
472370 4.53503
473270 4.24662
474063 4.01737
474460 4.13096
474856 4.62138
475256 5.69315
475655 6.60622
476453 5.11017
476741 4.53431
477028 4.10288
477603 3.52823
478178 3.16543
478753 2.90922
479328 2.71411
479903 2.56982
480191 2.53088
480478 2.55254
480766 2.75296
480909 3.02852
481053 3.55400
481240 4.76157
481334 5.41734
481427 5.79660
481801 4.55606
482007 3.85584
482214 3.41989
482420 3.13959
482627 2.94988
482833 2.82064
483039 2.75098
483143 2.75202
483246 2.80152
483349 2.94922
483452 3.30108
483556 3.97777
483608 4.34796
483660 4.56421
483868 3.78385
483952 3.44307
484037 3.20411
484121 3.03522
484205 2.91209
484374 2.74522
484543 2.63612
484880 2.49586
485218 2.40282
485892 2.27261
486567 2.17402
487242 2.08853
487917 2.01050
488254 1.97882
488591 1.97216
488760 2.00059
488929 2.09298
489097 2.35986
489182 2.64644
489266 3.12894
489392 4.32576
489517 5.36404
489769 4.17574
489864 3.68142
489958 3.32893
490148 2.89837
490337 2.66202
490526 2.51988
490905 2.37012
491284 2.31476
491662 2.33146
492041 2.45512
492230 2.59667
492419 2.85026
492609 3.33249
492703 3.73529
492798 4.31452
493078 6.77461
493148 6.71713
493218 6.07824
493358 4.29633
493473 3.27086
493588 2.67435
493703 2.33447
493818 2.13781
494048 1.96202
494278 1.93849
494508 2.02231
494738 2.23263
494968 2.63793
495198 3.35677
495536 5.13321
495704 6.07483
495873 6.61603
496210 6.14975
496547 5.00760
496979 3.94869
497410 3.33187
497842 2.95690
498274 2.71138
499137 2.41250
500000 2.23568
501222 2.07559
502444 1.96534
504889 1.80858
506111 1.74837
507333 1.70748
507944 1.70698
508555 1.74424
509166 1.87971
509777 2.28037
510275 2.96753
510772 3.56824
511767 2.90257
512135 2.63164
512504 2.44417
513240 2.26443
513608 2.26714
513977 2.35609
514345 2.58711
514713 3.06601
515161 4.11866
515608 5.05635
516056 4.69611
516503 3.82926
517025 3.09400
517285 2.84551
517546 2.65412
517807 2.51248
518068 2.43907
518198 2.45712
518328 2.56747
518459 2.90731
518524 3.26734
518589 3.85972
518689 5.35351
518788 6.68922
518888 6.23055
518988 5.06457
519055 4.44331
519122 3.98346
519255 3.39509
519389 3.05365
519522 2.83620
519656 2.68627
519789 2.57646
520056 2.42449
520323 2.32201
520590 2.24646
521124 2.13889
521658 2.06295
522192 2.00455
523261 1.91720
525397 1.79960
527533 1.71588
529669 1.64808
531806 1.59238
532874 1.57354
533942 1.57510
534476 1.59739
535010 1.65815
535544 1.81493
535811 1.97235
536078 2.22639
536489 2.86575
536900 3.44872
537722 2.84296
538063 2.57021
538404 2.40627
539085 2.30821
539767 2.45275
540448 2.89207
541220 3.85603
541991 4.74491
542763 4.41477
543534 3.57686
544113 3.08243
544691 2.73108
545848 2.30253
547005 2.06357
548162 1.91304
550476 1.72896
552790 1.61103
555103 1.51810
557417 1.43114
558574 1.38438
559731 1.33054
560888 1.26982
561177 1.26389
561467 1.28840
561611 1.33477
561756 1.44072
561900 1.68382
562045 2.24358
562184 3.28064
562253 3.86240
562322 4.22750
562461 3.98482
562599 3.27583
562762 2.66371
562926 2.30289
563089 2.08461
563252 1.94480
563579 1.78585
563906 1.71027
564232 1.68711
564559 1.72701
564722 1.79500
564885 1.94344
564967 2.08212
565049 2.30804
565130 2.69794
565212 3.39696
565378 5.75847
565420 5.76658
565461 5.31577
565544 4.02413
565601 3.34986
565658 2.89106
565771 2.37716
565884 2.13446
565998 2.01306
566224 1.92846
566451 1.94272
566904 2.14111
567357 2.57839
568411 4.35015
568938 4.12731
569464 3.46354
569841 3.32214
570217 3.69738
570616 4.83791
571015 5.94234
571414 5.46092
571812 4.33052
572242 3.42102
572671 2.85241
573101 2.48775
573531 2.24004
574390 1.92994
575249 1.74899
576108 1.64613
576968 1.62639
577827 1.77031
578686 2.34753
579366 3.38667
579705 3.96759
580045 4.32214
580725 4.08775
581405 3.41789
582049 2.92187
582694 2.59125
583338 2.37611
583983 2.24061
585271 2.15127
586560 2.33218
587745 2.82331
588930 3.28729
591290 2.60103
592533 2.20794
593777 1.93919
594398 1.83319
595020 1.73471
595642 1.62588
595952 1.56079
596108 1.54999
596186 1.58669
596263 1.72634
596336 2.10106
596409 2.80782
596446 3.11342
596483 3.23203
596556 3.03057
596640 2.67689
596723 2.43256
596807 2.27732
596891 2.17579
597059 2.05819
597226 1.99908
597562 1.96267
597897 1.99279
598232 2.08536
598567 2.26284
598903 2.57653
599238 3.11882
599316 3.29034
599487 3.73383
599658 4.25401
600000 5.19887
600025 5.24211
600123 5.35941
600222 5.39225
600418 5.25731
600811 4.71656
601200 4.27572
601671 3.84880
602142 3.44675
603083 2.75059
603577 2.46357
604070 2.21646
604564 1.99875
604687 1.95793
604810 1.94261
604934 2.00307
605057 2.29176
605162 2.89483
605214 3.23943
605266 3.44571
605475 2.95898
605602 2.62108
605729 2.40236
605856 2.25381
605982 2.14537
606236 1.99259
606490 1.88590
606743 1.81059
606997 1.78022
607124 1.80202
607250 1.88050
607377 2.07753
607504 2.52142
607644 3.46460
607713 4.00381
607783 4.34681
607923 4.13330
608063 3.47718
608164 3.08889
608266 2.80137
608468 2.43157
608671 2.21428
608874 2.07424
609279 1.90869
609684 1.82585
610089 1.80354
610495 1.85380
610900 2.02101
611305 2.39254
611830 3.31029
612354 4.16824
612879 3.93946
613403 3.27895
613975 2.75444
614547 2.49278
615375 2.55182
616202 3.07278
617030 3.36460
617857 3.12537
618803 2.74342
619749 2.45047
620694 2.23862
621640 2.08076
622586 1.96216
623532 1.88602
624477 1.89800
624950 1.98553
625423 2.18997
626067 2.74176
626388 3.05896
626710 3.25310
627998 2.72709
628558 2.44533
629118 2.23406
629678 2.07116
630238 1.93703
631357 1.70231
631917 1.60232
632057 1.59512
632197 1.61637
