Br-81(n,tot) ENDF/B-VII.1
10034.9 8.22046
10039.9 7.87708
10044.8 7.56584
10047.3 7.48872
10048.5 7.69230
10049.2 8.40895
10049.5 9.83820
10049.6 11.5838
10049.8 15.3096
10049.9 20.0983
10050.0 23.4023
10050.1 20.1101
10050.2 15.2784
10050.4 11.1022
10050.6 9.29220
10051.0 8.01094
10051.8 7.36749
10053.3 7.05453
10056.3 6.78283
10062.4 6.32819
10068.5 5.83983
10074.5 5.26977
10080.6 4.55091
10083.7 4.10358
10086.7 3.57625
10089.7 2.97509
10091.3 2.68449
10092.8 2.49379
10094.3 2.66829
10095.1 3.12802
10095.8 4.17203
10096.6 6.44568
10097.0 8.46843
10097.3 11.5320
10097.7 16.2639
10098.1 23.7340
10098.5 35.7468
10098.9 54.4497
10099.4 102.905
10100.0 150.098
10100.3 152.668
10100.6 139.839
10101.2 101.590
10101.5 81.0702
10101.9 65.7595
10102.6 46.4451
10103.4 35.3061
10104.1 28.5357
10104.8 23.9904
10105.6 20.8459
10107.0 16.7639
10108.5 14.2360
10110.0 12.5261
10112.9 10.3371
10115.8 8.93493
10118.8 7.90805
10124.6 6.32206
10130.5 4.89471
10133.4 4.15093
10136.4 3.38761
10139.3 2.71273
10140.8 2.55079
10142.2 2.74394
10143.0 3.11879
10143.7 3.82132
10144.4 5.06482
10145.2 7.21685
10145.9 11.0113
10146.6 17.6160
10147.4 29.4573
10148.1 50.7750
10149.1 101.130
10150.0 154.705
10150.5 160.596
10151.0 149.962
10151.9 112.402
10152.8 83.0198
10153.7 63.7412
10154.6 51.1893
10155.6 42.7088
10157.4 32.3466
10159.2 26.4620
10161.0 22.7044
10162.8 20.1439
10166.4 16.8705
10170.1 14.8706
10173.7 13.5228
10181.0 11.7935
10188.2 10.7004
10195.5 9.92030
10210.0 8.79829
10224.6 7.90338
10231.8 7.46260
10239.1 6.98762
10246.3 6.44302
10250.0 6.13650
10253.6 5.81582
10257.2 5.54007
10259.1 5.48791
10260.9 5.61144
10262.7 6.18495
10264.5 8.01187
10265.4 10.1230
10266.3 14.0645
10267.2 21.7590
10268.1 36.9364
10269.1 65.7728
10270.0 94.1835
10270.9 87.7828
10271.9 64.3877
10272.5 52.4428
10273.0 43.4261
10274.2 31.8249
10275.4 25.0574
10276.5 20.8709
10277.7 18.0437
10278.8 16.0558
10281.1 13.4203
10283.4 11.7425
10285.7 10.5472
10290.4 8.82779
10295.0 7.41486
10297.3 6.70201
10299.6 5.94646
10301.9 5.17685
10303.1 4.85654
10304.2 4.73025
10305.4 5.17222
10306.0 5.91312
10306.5 7.36211
10307.1 10.2368
10307.7 15.8215
10308.0 20.5779
10308.3 27.4616
10308.5 37.4755
10308.8 51.3639
10309.4 98.3818
10310.0 148.086
10310.3 152.789
10310.6 142.328
10311.2 106.227
10311.8 76.3047
10312.4 57.9477
10313.0 46.2651
10313.6 38.7144
10314.3 33.4077
10314.9 29.6360
10316.1 24.5757
10317.3 21.4093
10318.6 19.2603
10321.0 16.5550
10323.5 14.9130
10325.9 13.8119
10330.8 12.4201
10335.8 11.5613
10340.7 10.9713
10350.5 10.1940
10360.3 9.68962
10370.1 9.32826
10375.1 9.18367
10380.0 9.06459
10382.4 9.02250
10384.9 9.01854
10386.1 9.06438
10387.3 9.23730
10388.0 9.48711
10388.6 10.1297
10388.9 10.9198
10389.2 12.6312
10389.3 14.5281
10389.5 17.8594
10389.6 20.8677
10389.6 24.7651
10389.7 31.5699
10389.8 41.4493
10389.9 61.6070
10390.0 74.2559
10390.1 61.7623
10390.2 41.6435
10390.3 28.8201
10390.4 21.4809
10390.5 17.3897
10390.6 15.1266
10390.9 12.4378
10391.1 11.1861
10391.5 10.0221
10391.9 9.52876
10392.8 9.12074
10393.6 8.95429
10395.3 8.80539
10397.1 8.72996
10403.9 8.56420
10410.7 8.44459
10417.6 8.33987
10431.3 8.15576
10445.0 7.99459
10472.3 7.71299
10499.7 7.45610
10527.1 7.18853
10540.8 7.03331
10554.5 6.84418
10568.1 6.58480
10575.0 6.40371
10581.8 6.15738
10585.3 5.99408
10588.7 5.79010
10592.1 5.52558
10595.5 5.16767
10597.2 4.93721
10598.9 4.65949
10600.6 4.32270
10602.4 3.91989
10604.1 3.48380
10604.9 3.31216
10605.8 3.29489
10606.6 3.74361
10607.1 4.40109
10607.5 5.64747
10607.9 8.12539
10608.1 10.2333
10608.3 13.1163
10608.6 17.5059
10608.8 23.6655
10609.0 32.7156
10609.2 45.9494
10609.6 87.5214
10610.0 128.979
10610.2 132.178
10610.4 122.237
10610.8 90.6264
10611.2 66.2352
10611.6 50.5337
10612.0 40.4570
10612.4 33.7271
10612.8 29.0280
10613.2 25.6130
10613.9 21.1034
10614.7 18.2383
10615.5 16.3032
10617.0 13.8965
10618.6 12.4576
10620.1 11.5170
10621.7 10.8489
10623.3 10.3561
10626.4 9.67117
10629.5 9.21877
10632.6 8.89674
10635.7 8.65492
10641.9 8.31346
10648.1 8.08095
10654.4 7.90983
10660.6 7.77671
10673.0 7.57835
10685.5 7.43246
10710.3 7.21908
10735.2 7.05749
10760.1 6.92127
10785.0 6.79928
10797.4 6.74624
10803.6 6.74150
10806.7 6.82145
10807.5 6.91107
10808.3 7.14944
10808.7 7.45488
10809.1 8.19822
10809.3 9.07286
10809.4 10.8128
10809.5 12.5618
10809.6 15.1972
10809.7 20.4889
10809.8 30.0713
10809.9 43.7652
10810.0 53.6763
10810.1 43.8729
10810.2 30.2032
10810.2 23.9369
10810.3 19.2512
10810.4 13.9478
10810.5 11.3232
10810.6 9.97018
10810.9 8.48375
10811.1 7.83177
10811.6 7.25534
10812.0 7.02452
10813.0 6.83545
10813.9 6.76199
10817.7 6.67271
10825.1 6.61855
10840.1 6.54410
10870.0 6.40139
10899.9 6.25103
10914.9 6.17442
10922.4 6.15210
10926.1 6.20921
10927.0 6.28268
10928.0 6.48703
10928.4 6.75764
10928.9 7.42110
10929.1 8.24244
10929.4 9.98944
10929.5 11.8492
10929.6 14.9256
10929.7 17.6627
10929.7 21.7126
10929.8 27.8456
10929.8 35.6394
10929.9 54.3087
10930.0 65.2931
10930.1 54.4023
10930.2 35.7596
10930.2 25.6208
10930.3 18.9326
10930.4 15.0084
10930.5 12.8314
10930.6 10.0433
10930.8 8.73025
10931.1 7.46973
10931.4 6.94235
10932.0 6.49241
10932.6 6.31824
10933.9 6.17904
10935.1 6.12340
10940.0 6.05288
10944.9 6.07052
10946.1 6.12225
10947.4 6.27831
10948.0 6.49353
10948.6 7.04099
10948.9 7.71542
10949.2 9.18834
10949.4 10.8393
10949.5 13.7785
10949.6 16.4697
10949.7 20.0004
10949.7 26.2624
10949.8 35.2082
10949.9 52.5103
10950.0 64.5819
10950.1 52.7252
10950.2 35.3257
10950.3 26.5148
10950.4 20.2256
10950.4 16.2661
10950.5 13.6865
10950.7 10.7094
10950.8 9.22420
10951.1 7.72974
10951.4 7.06272
10952.1 6.49904
10952.7 6.27132
10953.9 6.08687
10955.2 6.01218
10960.2 5.90644
10970.1 5.80868
10980.1 5.71930
10990.0 5.62379
11000.0 5.51809
11009.9 5.39964
11019.9 5.27054
11024.9 5.23049
11026.1 5.24883
11027.4 5.33442
11028.0 5.46439
11028.6 5.81783
11028.9 6.26020
11029.2 7.30246
11029.4 8.48879
11029.5 10.6961
11029.6 12.8175
11029.7 16.2783
11029.8 22.2465
11029.8 32.2762
11029.9 48.9029
11030.0 59.4885
11030.1 49.0591
11030.2 32.3056
11030.2 23.4449
11030.3 18.2947
11030.4 14.4648
11030.4 12.3132
11030.6 9.55613
11030.7 8.10082
11030.9 6.70892
11031.2 6.09123
11031.7 5.56950
11032.2 5.35953
11033.3 5.18022
11034.3 5.10103
11038.4 4.95604
11046.7 4.75040
11055.0 4.52265
11063.3 4.25717
11071.6 3.97246
11075.7 3.85956
11079.8 3.84224
11084.0 4.11680
11086.1 4.52714
11088.1 5.33941
11090.2 6.94976
11092.3 10.2584
11093.3 13.1605
11094.3 17.4619
11095.4 24.0367
11096.4 33.8537
11098.2 61.3459
11100.0 88.6987
11101.8 83.6545
11103.6 61.9454
11105.3 45.9474
11106.9 35.5387
11108.6 28.7597
11110.3 24.1860
11113.6 18.6226
11116.9 15.4771
11120.2 13.5008
11123.5 12.1604
11130.2 10.4752
11136.8 9.46486
11143.5 8.79100
11156.7 7.93842
11170.0 7.40478
11183.3 7.02248
11196.6 6.72005
11203.2 6.59040
11206.5 6.54506
11208.2 6.58410
11209.0 6.80417
11209.5 7.46679
11209.7 8.87924
11209.8 10.7492
11209.9 15.6029
11209.9 20.7887
11210.0 24.7760
11210.1 20.8349
11210.1 15.6573
11210.2 11.3923
11210.3 9.32639
11210.5 7.77137
11210.8 6.90872
11211.5 6.56931
11212.9 6.44095
11215.7 6.36069
11221.3 6.25179
11232.5 6.04876
11243.6 5.84027
11254.8 5.61169
11266.0 5.33942
11271.6 5.17291
11277.1 4.96987
11282.7 4.70238
11285.5 4.52776
11288.3 4.30816
11291.1 4.02129
11292.5 3.84497
11293.9 3.65386
11295.3 3.49011
11296.0 3.47583
11296.7 3.60804
11297.4 4.14680
11297.7 4.78195
11298.1 5.95099
11298.4 8.18959
11298.8 12.7650
11299.0 16.9490
11299.1 22.9751
11299.3 32.2269
11299.5 46.4278
11299.7 82.0927
11300.0 114.972
11300.3 104.296
11300.5 74.2659
11300.8 54.7064
11301.0 41.7912
11301.2 33.2981
11301.5 27.5332
11301.9 20.5018
11302.4 16.5362
11302.8 14.0610
11303.3 12.3958
11304.2 10.3461
11305.1 9.12435
11306.0 8.33313
11307.9 7.35391
11309.7 6.76915
11311.5 6.37285
11315.2 5.84898
11318.9 5.49400
11322.5 5.22105
11326.2 5.03601
11327.1 5.04186
11328.0 5.15840
11328.5 5.35690
11328.9 5.90030
11329.2 6.56373
11329.4 8.05284
11329.5 9.66793
11329.6 12.3848
11329.7 17.7925
11329.8 23.0528
11329.8 30.6325
11329.9 46.6194
11330.0 56.8499
11330.1 46.7623
11330.2 30.8052
11330.2 21.1889
11330.3 16.0187
11330.4 12.4727
11330.5 10.5295
11330.6 8.17383
11330.8 7.03796
11331.1 5.88779
11331.3 5.39841
11331.9 4.96447
11332.5 4.77158
11333.7 4.57602
11334.9 4.45557
11339.6 4.09220
11344.3 3.74113
11349.0 3.37669
11353.7 3.06080
11356.1 3.00487
11358.4 3.16876
11360.8 3.91859
11362.0 4.80421
11363.1 6.38918
11364.3 9.34961
11365.5 15.0363
11366.1 19.8405
11366.7 26.8373
11367.3 37.1319
11367.8 51.9135
11368.9 95.5890
11370.0 137.386
11371.1 126.675
11372.2 91.2642
11373.2 65.0685
11374.3 48.6994
11375.3 38.2332
11376.4 31.3798
11378.4 23.1546
11380.5 18.5820
11382.6 15.7349
11384.7 13.8113
11388.9 11.3889
11393.1 9.91664
11397.3 8.90649
11405.6 7.53012
11414.0 6.48483
11418.1 5.97419
11422.3 5.41501
11426.5 4.74737
11428.6 4.34858
11430.7 3.89938
11432.8 3.43944
11433.8 3.26882
11434.9 3.26550
11435.9 3.74901
11436.4 4.42756
11437.0 5.73400
11437.5 8.25731
11438.0 13.2931
11438.3 17.5796
11438.5 23.8675
11438.8 33.1738
11439.0 46.8873
11439.5 88.3112
11440.0 129.045
11440.3 131.680
11440.5 121.320
11441.0 89.2346
11441.4 67.2296
11441.8 52.2937
11442.2 42.2649
11442.6 35.3414
11443.4 26.7297
11444.3 21.7609
11445.1 18.6005
11445.9 16.4394
11447.5 13.7027
11449.2 12.0522
11450.8 10.9483
11454.1 9.55628
11457.4 8.69128
11460.6 8.08701
11467.2 7.25095
11473.7 6.64989
11480.3 6.15330
11493.4 5.25890
11506.5 4.32243
11513.1 3.80456
11519.6 3.26978
11526.2 2.84032
11529.4 2.80343
11532.7 3.11299
11536.0 4.26586
11537.6 5.51628
11539.3 7.61410
11540.9 11.2137
11542.5 17.4890
11544.2 28.6837
11545.8 48.5996
11547.9 93.8312
11550.0 141.182
11552.1 136.049
11554.2 101.704
11555.6 81.5968
11557.1 66.5678
11558.5 55.5936
11559.9 47.5549
11562.8 36.8160
11565.6 30.2191
11568.5 25.8575
11571.3 22.8006
11577.0 18.8499
11582.7 16.4334
11588.4 14.8229
11591.3 14.2103
11594.1 13.7054
11595.6 13.5057
11597.0 13.3941
11597.7 13.4369
11598.4 13.7231
11598.8 14.1647
11599.1 15.2505
11599.3 16.5134
11599.5 19.1258
11599.6 21.5720
11599.7 25.6274
11599.7 32.7624
11599.8 44.3519
11599.9 62.9972
11600.0 76.0636
11600.1 63.1710
11600.2 44.5500
11600.2 36.4311
11600.3 30.0446
11600.4 22.7630
11600.5 19.1331
11600.6 17.2507
11600.9 15.1638
11601.1 14.2318
11601.6 13.3752
11602.0 13.0006
11603.0 12.6311
11603.9 12.4279
11607.6 11.9366
11611.4 11.5762
11615.1 11.2697
11622.6 10.7615
11630.0 10.3523
11645.0 9.72685
11652.4 9.48246
11656.1 9.38109
11658.0 9.36673
11658.9 9.47626
11659.4 9.87243
11659.6 10.7700
11659.8 12.2317
11659.9 15.8291
11659.9 20.1169
11660.0 22.4608
11660.1 19.5269
11660.1 15.8999
11660.2 12.9500
11660.3 11.4929
11660.5 10.2874
11660.8 9.62908
11661.4 9.34753
11662.6 9.22787
11665.1 9.13904
11670.1 9.01214
11680.0 8.79461
11689.9 8.60388
11694.9 8.51724
11697.4 8.47971
11698.6 8.47604
11699.3 8.52042
11699.6 8.65562
11699.7 8.92479
11699.9 9.95407
11700.0 11.4813
11700.1 9.96724
11700.3 8.80489
11700.5 8.58244
11700.9 8.46902
11701.8 8.41833
11703.4 8.38083
11706.6 8.32661
11713.1 8.22802
11726.1 8.04540
11752.1 7.71447
11778.1 7.39903
11804.0 7.06194
11830.0 6.64449
11843.0 6.36956
11856.0 6.00871
11862.5 5.77622
11869.0 5.49123
11875.5 5.12978
11882.0 4.65696
11885.2 4.36221
11888.5 4.01906
11891.7 3.62454
11895.0 3.19807
11898.2 2.84438
11899.8 2.81738
11901.5 3.09185
11903.1 4.11825
11903.9 5.23090
11904.7 7.11888
11905.5 10.3581
11906.3 16.0381
11907.1 26.2490
11907.9 44.7503
11909.0 86.7932
11910.0 131.220
11910.5 135.481
11911.0 126.148
11912.1 93.9435
11913.2 67.0748
11914.2 50.5546
11915.3 40.2391
11916.4 33.4745
11917.5 28.7708
11918.6 25.4143
11920.7 20.9638
11922.9 18.1794
11925.1 16.3084
11929.4 13.9592
11933.7 12.5586
11938.0 11.6320
11942.4 10.9739
11946.7 10.4819
11955.4 9.79292
11964.0 9.32989
11972.7 8.99387
11981.3 8.73606
11998.7 8.35884
12016.0 8.08658
12050.6 7.68866
12085.3 7.36275
12102.6 7.19607
12119.9 7.00615
12137.2 6.76056
12145.9 6.59486
12154.5 6.37333
12158.9 6.22803
12163.2 6.04619
12167.5 5.80918
12171.9 5.48367
12174.0 5.26900
12176.2 5.00490
12178.4 4.66960
12180.5 4.23953
12182.7 3.68454
12184.9 3.07952
12185.9 2.97711
12186.5 3.15790
12187.0 3.73037
12187.6 5.16489
12187.8 6.52071
12188.1 8.64115
12188.4 12.0042
12188.6 17.4345
12188.9 26.3440
12189.2 40.9646
12189.6 78.8555
12190.0 118.786
12190.2 122.551
12190.4 114.197
12190.8 85.1891
12191.3 59.4059
12191.8 44.3273
12192.2 35.1517
12192.7 29.2379
12193.1 25.1318
12193.6 22.2666
12194.5 18.4944
12195.5 16.1373
12196.4 14.5707
12198.2 12.6046
12200.1 11.4368
12201.9 10.6662
12203.8 10.1201
12205.6 9.71457
12209.3 9.14485
12213.0 8.76440
12216.7 8.48847
12220.4 8.27795
12227.8 7.96990
12235.2 7.74780
12250.0 7.41890
12264.8 7.13756
12272.1 6.98683
12279.5 6.80947
12283.2 6.70233
12286.9 6.57525
12290.6 6.41830
12294.3 6.21566
12298.0 5.93877
12299.9 5.76087
12301.7 5.55510
12303.6 5.34254
12305.4 5.28937
12306.3 5.57527
12306.8 5.95344
12307.3 6.66555
12307.7 8.01557
12308.2 10.6573
12308.6 16.0711
12308.9 20.7371
12309.1 27.5027
12309.6 48.5840
12310.0 70.0511
12310.5 66.2715
12310.9 49.7438
12311.3 37.3583
12311.8 29.3710
12312.2 24.2292
12312.6 20.8525
12313.5 16.6941
12314.3 14.3442
12315.2 12.8676
12316.0 11.8661
12317.7 10.6084
12319.4 9.85407
12321.1 9.35822
12322.8 9.00579
12324.5 8.74198
12327.9 8.37068
12331.3 8.12062
12334.7 7.93771
12338.1 7.79605
12345.0 7.58515
12351.8 7.42932
12365.4 7.19524
12379.0 7.00439
12392.6 6.82365
12406.2 6.63370
12413.0 6.53740
12416.4 6.52212
12418.1 6.64511
12419.0 7.11558
12419.2 7.52616
12419.4 8.37134
12419.6 10.6102
12419.7 13.4547
12419.8 18.8718
12419.9 26.1962
12420.0 31.4114
12420.1 26.2736
12420.2 18.9651
12420.2 15.2021
12420.3 12.5444
12420.4 9.88386
12420.7 7.86304
12421.0 7.18454
12421.2 6.88811
12422.3 6.51267
12424.4 6.36069
12428.7 6.23970
12437.2 6.02136
12445.7 5.75116
12454.2 5.38790
12458.5 5.15140
12462.8 4.86141
12467.0 4.49851
12471.3 4.03868
12475.5 3.46244
12479.8 2.88588
12481.9 2.87334
12483.0 3.15121
12484.0 3.88346
12485.1 5.60798
12485.6 7.16781
12486.2 9.54784
12486.7 13.2292
12487.2 19.0156
12487.8 28.2329
12488.3 42.8934
12489.1 82.9872
12490.0 125.307
12490.4 129.348
12490.9 120.358
12491.7 89.5919
12492.7 61.8214
12493.7 45.5549
12494.8 35.8552
12495.8 29.7391
12496.8 25.5589
12497.8 22.5898
12499.8 18.7259
12501.8 16.3350
12503.8 14.7399
12507.8 12.7515
12511.9 11.5679
12515.9 10.7888
12519.9 10.2353
12523.9 9.82324
12532.0 9.24716
12540.0 8.86190
12548.1 8.58390
12556.1 8.37199
12572.2 8.06510
12588.3 7.84739
12620.5 7.53727
12652.8 7.29129
12668.9 7.16729
12685.0 7.02583
12701.1 6.84046
12709.1 6.71311
12717.2 6.53984
12721.2 6.42428
12725.2 6.27820
12729.2 6.08451
12733.3 5.81427
12735.3 5.63250
12737.3 5.40534
12739.3 5.11215
12741.3 4.72187
12743.3 4.18627
12744.3 3.85218
12745.3 3.49188
12746.3 3.18943
12746.8 3.16531
12747.3 3.39401
12747.9 4.27002
12748.1 5.20949
12748.4 6.79842
12748.6 9.51316
12748.9 14.2480
12749.1 22.7021
12749.4 37.9046
12749.5 54.1008
12749.7 73.9604
12750.0 111.056
12750.2 114.674
12750.3 106.623
12750.7 79.9050
12750.9 62.5139
12751.2 50.1433
12751.4 41.4982
12751.7 35.3423
12752.2 27.4412
12752.6 22.8213
12753.1 19.7575
12753.6 17.6782
12754.6 14.9890
12755.6 13.3637
12756.6 12.2843
12757.6 11.5188
12758.6 10.9491
12760.6 10.1597
12762.5 9.63955
12764.5 9.27121
12766.5 8.99654
12770.5 8.61355
12774.4 8.35821
12778.4 8.17482
12782.3 8.03596
12790.3 7.83764
12798.2 7.70061
12814.0 7.51785
12829.9 7.39585
12845.7 7.30429
12877.4 7.16703
12940.7 6.96756
13004.1 6.79700
13067.5 6.61551
13099.2 6.50704
13130.8 6.37264
13162.5 6.18734
13178.4 6.05856
13194.2 5.88540
13202.1 5.77256
13210.0 5.63328
13218.0 5.45637
13225.9 5.22454
13229.8 5.08056
13233.8 4.91365
13237.8 4.72336
13241.7 4.52099
13245.7 4.36641
13247.7 4.37326
13249.6 4.54560
13251.6 5.12173
13253.6 6.76784
13254.6 8.53590
13255.6 11.6405
13256.6 17.2498
13257.6 27.4915
13258.8 50.1847
13260.0 73.5100
13261.2 70.1317
13262.5 52.6452
13263.6 39.6820
13264.7 31.2244
13265.8 25.6835
13266.9 21.9257
13269.2 17.3124
13271.4 14.7017
13273.7 13.0481
13275.9 11.9294
13280.4 10.5215
13284.9 9.67866
13289.4 9.12175
13293.9 8.72711
13298.4 8.43337
13307.3 8.02259
13316.3 7.74822
13325.3 7.54978
13334.3 7.39830
13352.2 7.17756
13370.2 7.01915
13406.1 6.79065
13442.0 6.61353
13477.9 6.45169
13495.8 6.36973
13513.8 6.28405
13531.7 6.19427
13540.7 6.15880
13545.2 6.18968
13547.4 6.37056
13548.0 6.53549
13548.5 6.91510
13549.1 8.08103
13549.4 9.75405
13549.5 11.3605
13549.7 14.0504
13549.8 18.9143
13550.0 22.0472
13550.2 18.9555
13550.3 14.0778
13550.6 10.1789
13550.8 8.40639
13551.3 7.08254
13551.8 6.62468
13552.3 6.41639
13553.3 6.23608
13554.3 6.15985
13558.3 6.05807
13566.3 5.98044
13582.3 5.84543
13598.3 5.68275
13614.3 5.46691
13622.3 5.32631
13630.3 5.15174
13638.3 4.92681
13646.3 4.62370
13650.3 4.42785
13654.3 4.19046
13658.3 3.89902
13662.3 3.54236
13666.3 3.12861
13668.3 2.93637
13670.3 2.83718
13672.3 3.05852
13673.3 3.48457
13674.3 4.38904
13675.3 6.26444
13675.8 7.87661
13676.3 10.2521
13676.8 13.8060
13677.3 19.2083
13677.8 27.5190
13678.3 39.9585
13679.1 75.6874
13680.0 112.407
13680.4 115.240
13680.9 106.587
13681.7 78.5625
13682.3 63.7141
13682.8 52.6522
13683.9 38.2133
13684.9 29.7623
13686.0 24.5417
13687.1 21.0274
13688.1 18.5772
13690.2 15.3875
13692.4 13.4420
13694.5 12.1450
13698.8 10.5405
13703.0 9.58812
13707.3 8.95977
13711.5 8.51342
13715.8 8.17963
13724.3 7.70806
13732.8 7.38786
13741.3 7.15632
13745.6 7.08525
13747.7 7.14578
13748.8 7.48693
13749.1 7.80725
13749.3 8.52273
13749.5 9.35636
13749.6 10.8771
13749.7 14.2679
13749.8 17.9341
13749.8 23.9692
13749.9 33.6446
13750.0 41.1055
13750.1 33.7625
13750.2 24.1101
13750.2 18.7703
13750.3 15.2392
13750.4 11.5068
13750.5 9.77650
13750.6 8.91771
13750.9 8.00186
13751.1 7.60897
13751.6 7.26351
13752.0 7.12048
13753.9 6.94191
13757.6 6.83529
13765.1 6.70510
13772.6 6.59658
13780.1 6.49866
13795.0 6.32179
13810.0 6.15832
13839.9 5.83503
13854.9 5.66133
13862.4 5.57167
13866.1 5.54017
13868.0 5.58151
13868.9 5.79647
13869.4 6.44384
13869.6 7.79417
13869.7 9.82811
13869.9 14.7857
13869.9 20.5776
13870.0 24.1873
13870.1 20.6315
13870.1 14.8527
13870.3 10.1509
13870.4 8.19163
13870.6 6.63333
13871.0 5.85602
13871.8 5.56221
13873.5 5.45015
13876.8 5.37634
13883.5 5.26642
13890.2 5.15323
13896.8 5.03024
13910.2 4.74270
13923.5 4.37403
13936.9 3.87609
13943.5 3.55722
13950.2 3.18440
13956.9 2.79032
13960.2 2.64002
13963.5 2.63087
13966.9 3.03934
13968.5 3.62634
13970.2 4.75650
13971.9 6.96163
13973.5 11.3824
13974.4 15.1826
13975.2 20.6992
13976.0 28.8577
13976.9 40.8728
13978.4 77.4194
13980.0 114.346
13980.8 116.954
13981.6 107.909
13983.1 79.2530
13984.4 60.2512
13985.7 47.2638
13987.0 38.4139
13988.2 32.2336
13990.8 24.4342
13993.3 19.9077
13995.9 16.9993
13998.4 15.0107
14003.5 12.4808
14008.6 10.9451
14013.7 9.91527
14023.8 8.59841
14034.0 7.76056
14044.2 7.14629
14064.5 6.19144
14084.9 5.29677
14095.0 4.79234
14105.2 4.20510
14115.4 3.50566
14120.5 3.12343
14125.5 2.77323
14130.6 2.63031
14133.2 2.80199
14135.7 3.37616
14138.3 4.82582
14139.5 6.18033
14140.8 8.27601
14142.1 11.5525
14143.3 16.7470
14144.6 25.0802
14145.9 38.4161
14147.9 75.1591
14150.0 114.502
14151.0 118.653
14152.1 110.796
14154.1 82.9439
14155.9 63.2967
14157.6 49.8437
14159.4 40.7044
14161.1 34.3337
14164.6 26.3178
14168.1 21.6288
14171.5 18.6107
14175.0 16.5247
14182.0 13.8436
14188.9 12.1913
14195.9 11.0598
14199.4 10.6155
14202.9 10.2353
14206.3 9.95601
14208.1 10.0502
14208.5 10.2495
14208.9 10.7794
14209.2 11.4222
14209.4 12.8144
14209.5 14.1806
14209.6 16.5631
14209.7 21.0745
14209.8 29.5183
14209.9 41.9379
14210.0 49.7023
14210.1 42.0498
14210.2 29.6484
14210.3 21.7606
14210.4 17.5769
14210.6 13.4721
14210.8 11.8012
14210.9 10.9746
14211.3 10.2126
14211.7 9.87992
14212.4 9.56802
14213.2 9.41028
14216.2 9.07510
14222.2 8.62073
14228.2 8.22397
14234.2 7.85238
14246.3 7.12630
14258.3 6.34602
14270.3 5.39894
14276.3 4.81548
14282.4 4.13436
14288.4 3.37355
14291.4 3.02130
14294.4 2.81146
14297.4 3.04932
14298.9 3.57541
14300.4 4.66951
14301.9 6.83306
14303.4 11.0080
14304.2 14.4094
14304.9 19.1833
14305.7 25.8839
14306.4 35.2182
14307.3 50.9169
14308.2 71.8207
14310.0 113.485
14310.9 119.501
14311.8 113.233
14313.6 86.9647
14315.3 66.3320
14316.9 52.3783
14318.5 43.0299
14320.2 36.5792
14323.5 28.5315
14326.7 23.8524
14330.0 20.8502
14333.3 18.7841
14334.9 17.9839
14336.6 17.3121
14338.2 16.8402
14339.0 17.0166
14339.2 17.3419
14339.4 18.1013
14339.7 20.5182
14339.8 23.5952
14339.9 30.5176
14339.9 39.7054
14340.0 45.0421
14340.1 39.7622
14340.1 30.5561
14340.2 25.6654
14340.3 22.3540
14340.4 19.1796
14340.7 17.1661
14341.0 16.4656
14341.2 16.1345
14342.3 15.5466
14344.5 14.9355
14346.7 14.4603
14348.9 14.0540
14353.3 13.3776
14357.6 12.8362
14366.3 12.0164
14375.1 11.4231
14392.5 10.6149
14410.0 10.0843
14427.5 9.70429
14444.9 9.41635
14453.7 9.29632
14462.4 9.18913
14471.1 9.09478
14475.5 9.06204
14477.7 9.08940
14478.8 9.25271
14479.3 9.78459
14479.6 11.0216
14479.7 13.1248
14479.8 15.4297
14479.9 18.8989
14479.9 24.8544
14480.0 28.9456
14480.1 24.9342
14480.1 18.9970
14480.2 15.1002
14480.3 12.7485
14480.5 10.7548
14480.8 9.65460
14481.4 9.19787
14482.6 9.03785
14485.1 8.97113
14490.1 8.91435
14500.1 8.82791
14520.0 8.68183
14539.9 8.56089
14549.8 8.51964
14554.8 8.55181
14556.1 8.60495
14557.3 8.75907
14557.9 8.96358
14558.5 9.48223
14558.9 10.0982
14559.2 11.4653
14559.3 12.9203
14559.5 15.4210
14559.6 20.9430
14559.7 26.0329
14559.8 33.2733
14559.9 47.8771
14560.0 58.3079
14560.1 48.0657
14560.2 33.5055
14560.3 24.7604
14560.4 19.3045
14560.6 14.1989
14560.8 11.8656
14561.0 10.7408
14561.4 9.66094
14561.8 9.19446
14562.6 8.80883
14563.3 8.65536
14566.4 8.48142
14572.7 8.40714
14585.1 8.33919
14610.0 8.23648
14634.9 8.14947
14647.4 8.11150
14653.6 8.09926
14656.7 8.11567
14658.2 8.20144
14659.0 8.47097
14659.4 9.09875
14659.6 10.0560
14659.8 12.7792
14660.0 17.5047
14660.2 12.7970
14660.4 9.93782
14660.6 9.00555
14661.1 8.42480
14661.9 8.17970
14663.6 8.09455
14667.1 8.06112
14673.9 8.03555
14687.6 7.99748
14715.0 7.93049
14742.5 7.87077
14756.2 7.84348
14763.0 7.83209
14766.4 7.83374
14768.2 7.86178
14769.0 7.96770
14769.4 8.27544
14769.7 8.90958
14769.8 9.86356
14769.9 12.2434
14770.0 16.7223
14770.1 12.2886
14770.2 9.90126
14770.4 8.93844
14770.6 8.29375
14771.0 7.97596
14771.9 7.86132
14773.6 7.82375
14777.0 7.80756
14783.9 7.79233
14797.6 7.76748
14825.0 7.72213
14852.4 7.68070
