V-51(n,g) ENDF/B-VII.1
533293 0.00271935
533675 0.00271825
534058 0.00271715
534287 0.00271649
534440 0.00271605
534500 0.00271588
534530 0.00271579
534562 0.00271570
534610 0.00271556
534658 0.00271542
534690 0.00271533
534750 0.00271516
534800 0.00271501
534834 0.00271492
534885 0.00271477
534936 0.00271462
534970 0.00271453
535009 0.00271441
535067 0.00271425
535165 0.00271397
535262 0.00271369
535321 0.00271352
535360 0.00271340
535410 0.00271326
535485 0.00271305
535560 0.00271283
535610 0.00271269
535647 0.00271258
535703 0.00271242
535795 0.00271215
535888 0.00271189
535943 0.00271173
535980 0.00271162
536106 0.00271126
536295 0.00271072
536610 0.00270981
536925 0.00270891
537114 0.00270836
537240 0.00270800
537380 0.00270760
537420 0.00270748
537480 0.00270731
537540 0.00270714
537580 0.00270702
537664 0.00270678
537790 0.00270642
537916 0.00270606
538000 0.00270582
538030 0.00270573
538100 0.00270553
538170 0.00270533
538210 0.00270521
538270 0.00270504
538330 0.00270487
538370 0.00270475
538414 0.00270463
538480 0.00270444
538546 0.00270425
538590 0.00270412
538620 0.00270403
538650 0.00270395
538680 0.00270386
538705 0.00270379
538743 0.00270368
538805 0.00270350
538868 0.00270332
538905 0.00270321
538930 0.00270314
539154 0.00270250
539490 0.00270153
540050 0.00269992
540610 0.00269831
540946 0.00269735
541170 0.00269670
541253 0.00269646
541378 0.00269610
541585 0.00269551
541793 0.00269491
541917 0.00269455
542000 0.00269432
542020 0.00269426
542046 0.00269418
542085 0.00269407
542150 0.00269388
542215 0.00269370
542254 0.00269359
542280 0.00269351
542334 0.00269336
542415 0.00269312
542550 0.00269274
542685 0.00269235
542766 0.00269211
542820 0.00269196
542857 0.00269185
542912 0.00269169
543005 0.00269143
543098 0.00269116
543153 0.00269100
543190 0.00269090
543220 0.00269081
543280 0.00269064
543331 0.00269049
543407 0.00269027
543535 0.00268990
543663 0.00268954
543739 0.00268932
543790 0.00268917
543833 0.00268905
543898 0.00268886
544005 0.00268855
544113 0.00268824
544177 0.00268806
544220 0.00268793
544280 0.00268776
544340 0.00268759
544370 0.00268750
544610 0.00268681
544850 0.00268612
545069 0.00268549
545397 0.00268455
545945 0.00268298
546493 0.00268140
546821 0.00268046
547040 0.00267983
547078 0.00267972
547135 0.00267955
547230 0.00267928
547325 0.00267901
547382 0.00267884
547420 0.00267873
547450 0.00267865
547680 0.00267799
547834 0.00267754
548065 0.00267688
548450 0.00267577
548835 0.00267467
549066 0.00267400
549220 0.00267356
549272 0.00267341
549350 0.00267319
549480 0.00267281
549610 0.00267244
549688 0.00267221
549740 0.00267207
549774 0.00267197
549825 0.00267182
549876 0.00267167
549910 0.00267158
549940 0.00267149
550000 0.00267132
550045 0.00267119
550090 0.00267106
550120 0.00267097
550148 0.00267089
550190 0.00267077
550232 0.00267065
550260 0.00267057
550295 0.00267047
550347 0.00267032
550435 0.00267007
550523 0.00266981
550575 0.00266967
550610 0.00266956
550672 0.00266939
550765 0.00266912
550920 0.00266867
551075 0.00266823
551168 0.00266796
551230 0.00266778
551260 0.00266770
551370 0.00266738
551467 0.00266710
551612 0.00266668
551855 0.00266599
552097 0.00266529
552243 0.00266487
552340 0.00266459
552380 0.00266448
552440 0.00266430
552500 0.00266413
552540 0.00266402
552576 0.00266391
552630 0.00266376
552684 0.00266360
552720 0.00266350
552750 0.00266341
552795 0.00266328
552840 0.00266315
552870 0.00266307
553058 0.00266253
553340 0.00266172
553622 0.00266091
553810 0.00266037
553886 0.00266015
554000 0.00265982
554190 0.00265927
554380 0.00265873
554494 0.00265840
554570 0.00265818
554630 0.00265801
554662 0.00265792
554710 0.00265778
554790 0.00265755
554870 0.00265732
554918 0.00265718
554950 0.00265709
554977 0.00265701
555018 0.00265689
555085 0.00265670
555152 0.00265651
555193 0.00265639
555220 0.00265631
555256 0.00265621
555310 0.00265605
555364 0.00265590
555400 0.00265579
555430 0.00265571
555470 0.00265559
555530 0.00265542
555590 0.00265525
555630 0.00265513
555701 0.00265493
555807 0.00265462
555985 0.00265411
556163 0.00265360
556269 0.00265330
556340 0.00265309
556430 0.00265283
556567 0.00265244
556773 0.00265185
557115 0.00265086
557458 0.00264988
557663 0.00264929
557800 0.00264889
557865 0.00264871
557963 0.00264843
558125 0.00264796
558287 0.00264749
558385 0.00264721
558450 0.00264703
558480 0.00264694
558507 0.00264686
558547 0.00264675
558615 0.00264655
558683 0.00264636
558723 0.00264624
558750 0.00264616
558944 0.00264561
559235 0.00264477
559720 0.00264338
560205 0.00264198
560496 0.00264114
560690 0.00264059
560902 0.00263998
561220 0.00263906
561538 0.00263815
561750 0.00263754
561816 0.00263735
561915 0.00263707
562080 0.00263659
562245 0.00263612
562344 0.00263583
562410 0.00263564
562452 0.00263552
562515 0.00263534
562578 0.00263516
562620 0.00263504
562765 0.00263462
562983 0.00263399
563345 0.00263295
563708 0.00263191
563925 0.00263129
564070 0.00263087
564112 0.00263075
564175 0.00263057
564238 0.00263039
564280 0.00263027
564310 0.00263018
564346 0.00263008
564400 0.00262992
564454 0.00262977
564490 0.00262966
564623 0.00262928
564823 0.00262871
565155 0.00262775
565487 0.00262680
565687 0.00262622
565820 0.00262584
565888 0.00262564
565990 0.00262535
566092 0.00262506
566160 0.00262486
566340 0.00262434
566401 0.00262417
566493 0.00262390
566645 0.00262347
566798 0.00262303
566889 0.00262277
566950 0.00262259
567048 0.00262231
567195 0.00262189
567440 0.00262118
567685 0.00262048
567832 0.00262006
567930 0.00261977
567982 0.00261962
568060 0.00261940
568190 0.00261903
568320 0.00261865
568398 0.00261843
568450 0.00261828
568480 0.00261819
568510 0.00261811
568540 0.00261802
568585 0.00261789
568630 0.00261776
568660 0.00261767
568750 0.00261742
568780 0.00261733
569060 0.00261652
569186 0.00261616
569375 0.00261562
569690 0.00261471
570005 0.00261381
570194 0.00261326
570320 0.00261290
570406 0.00261266
570535 0.00261228
570750 0.00261167
570965 0.00261105
571094 0.00261068
571180 0.00261043
571216 0.00261033
571270 0.00261017
571324 0.00261002
571360 0.00260991
571416 0.00260975
571500 0.00260951
571640 0.00260911
571780 0.00260871
571864 0.00260846
571920 0.00260830
572102 0.00260778
572375 0.00260700
572830 0.00260569
573285 0.00260438
573558 0.00260359
573740 0.00260307
573830 0.00260281
573965 0.00260242
574190 0.00260178
574415 0.00260113
574550 0.00260074
574640 0.00260048
574968 0.00259954
575460 0.00259813
576280 0.00259577
577100 0.00259341
577592 0.00259200
577920 0.00259105
577985 0.00259087
578050 0.00259068
578075 0.00259061
578113 0.00259050
578175 0.00259032
578238 0.00259014
578275 0.00259003
578300 0.00258996
578350 0.00258982
578425 0.00258960
578550 0.00258924
578675 0.00258888
578750 0.00258867
578800 0.00258852
579030 0.00258786
579375 0.00258687
579950 0.00258522
580525 0.00258357
580870 0.00258257
581100 0.00258191
581275 0.00258141
581538 0.00258065
581975 0.00257940
582413 0.00257814
582675 0.00257738
582850 0.00257688
582891 0.00257676
582953 0.00257659
583055 0.00257629
583157 0.00257600
583219 0.00257582
583260 0.00257570
583298 0.00257559
583355 0.00257543
583450 0.00257516
583545 0.00257488
583602 0.00257472
583640 0.00257461
583870 0.00257395
584215 0.00257296
584790 0.00257130
585365 0.00256965
585710 0.00256866
585940 0.00256800
585972 0.00256791
586020 0.00256777
586068 0.00256763
586100 0.00256754
586168 0.00256734
586270 0.00256705
586440 0.00256656
586610 0.00256607
586712 0.00256578
586780 0.00256558
586847 0.00256539
586948 0.00256510
587115 0.00256462
587282 0.00256414
587383 0.00256385
587450 0.00256366
587556 0.00256335
587715 0.00256290
587980 0.00256213
588245 0.00256137
588404 0.00256092
588510 0.00256061
588571 0.00256044
588663 0.00256017
588815 0.00255973
588968 0.00255929
589059 0.00255903
589120 0.00255886
589162 0.00255874
589225 0.00255856
589330 0.00255825
589435 0.00255795
589498 0.00255777
589540 0.00255765
589574 0.00255755
589625 0.00255741
589676 0.00255726
589710 0.00255716
589786 0.00255694
589900 0.00255661
590014 0.00255629
590090 0.00255607
590320 0.00255541
590350 0.00255532
590430 0.00255509
590510 0.00255486
590783 0.00255408
591193 0.00255290
591875 0.00255094
592558 0.00254897
592967 0.00254780
593240 0.00254701
593322 0.00254678
593445 0.00254642
593650 0.00254583
593855 0.00254524
593978 0.00254489
594060 0.00254466
594090 0.00254457
594130 0.00254445
594190 0.00254428
594250 0.00254411
594290 0.00254399
594526 0.00254332
594880 0.00254230
595470 0.00254060
596060 0.00253891
596414 0.00253789
596650 0.00253721
596686 0.00253711
596740 0.00253695
596830 0.00253669
596920 0.00253643
596974 0.00253628
597010 0.00253618
597060 0.00253603
597110 0.00253589
597150 0.00253577
597210 0.00253560
597310 0.00253531
597410 0.00253503
597470 0.00253485
597510 0.00253474
597540 0.00253465
597590 0.00253451
597640 0.00253436
597865 0.00253372
598203 0.00253275
598765 0.00253113
599327 0.00252951
599665 0.00252854
599890 0.00252790
599990 0.00252761
600000 0.00252758
600022 0.00252754
600070 0.00252745
600118 0.00252737
600150 0.00252731
600220 0.00252719
600330 0.00252699
600495 0.00252669
600770 0.00252620
601045 0.00252571
601210 0.00252542
601320 0.00252522
601370 0.00252513
601445 0.00252499
601570 0.00252477
601695 0.00252455
601770 0.00252441
601820 0.00252432
601850 0.00252427
601900 0.00252418
601950 0.00252409
601980 0.00252404
602030 0.00252395
602105 0.00252381
602230 0.00252359
602355 0.00252337
602430 0.00252323
602480 0.00252314
602520 0.00252307
602570 0.00252298
602620 0.00252289
602650 0.00252284
602750 0.00252266
602850 0.00252248
602944 0.00252231
603085 0.00252206
603320 0.00252164
603555 0.00252122
603696 0.00252097
603790 0.00252080
603880 0.00252064
604015 0.00252040
604240 0.00252000
604465 0.00251959
604600 0.00251935
604690 0.00251919
605080 0.00251849
605665 0.00251745
606250 0.00251640
606640 0.00251570
606694 0.00251561
606775 0.00251546
606910 0.00251522
607045 0.00251498
607126 0.00251483
607180 0.00251474
607255 0.00251460
607367 0.00251440
607555 0.00251407
607742 0.00251373
607855 0.00251353
607930 0.00251339
608132 0.00251303
608435 0.00251249
608738 0.00251195
608940 0.00251159
609010 0.00251146
609080 0.00251134
609250 0.00251103
609389 0.00251079
609598 0.00251041
609945 0.00250979
610292 0.00250917
610501 0.00250880
610640 0.00250855
610709 0.00250842
610813 0.00250824
610985 0.00250793
611158 0.00250762
611261 0.00250744
611330 0.00250731
611360 0.00250726
611465 0.00250707
611570 0.00250688
611607 0.00250682
611662 0.00250672
611755 0.00250655
611848 0.00250639
611903 0.00250629
611940 0.00250622
612110 0.00250592
612756 0.00250476
613725 0.00250303
614694 0.00250130
615340 0.00250014
615402 0.00250003
615495 0.00249986
615650 0.00249959
615805 0.00249931
615898 0.00249914
615960 0.00249903
616036 0.00249890
616150 0.00249869
616264 0.00249849
616340 0.00249835
616423 0.00249820
616547 0.00249798
616755 0.00249761
616962 0.00249724
617087 0.00249702
617170 0.00249687
617310 0.00249662
617450 0.00249637
617481 0.00249631
617528 0.00249623
617605 0.00249609
617683 0.00249595
617729 0.00249587
617760 0.00249581
618072 0.00249525
618540 0.00249442
619008 0.00249358
619320 0.00249302
619351 0.00249297
619398 0.00249288
619475 0.00249274
619552 0.00249261
619599 0.00249252
619630 0.00249247
619745 0.00249226
619918 0.00249195
620205 0.00249144
620493 0.00249092
620665 0.00249062
620780 0.00249041
620822 0.00249033
620885 0.00249022
620948 0.00249011
620990 0.00249003
621030 0.00248996
621100 0.00248984
621170 0.00248971
621229 0.00248961
621317 0.00248945
621465 0.00248918
621612 0.00248892
621701 0.00248876
621760 0.00248866
621802 0.00248858
621865 0.00248847
621928 0.00248836
621970 0.00248828
622065 0.00248811
622208 0.00248786
622445 0.00248743
622682 0.00248701
622825 0.00248675
622920 0.00248658
623025 0.00248639
623130 0.00248621
623430 0.00248567
623880 0.00248486
624630 0.00248352
625380 0.00248218
625830 0.00248138
626130 0.00248084
626285 0.00248056
626518 0.00248015
626905 0.00247945
627292 0.00247876
627525 0.00247834
627680 0.00247807
627755 0.00247793
627867 0.00247773
628055 0.00247740
628242 0.00247706
628355 0.00247686
628430 0.00247673
628488 0.00247662
628575 0.00247647
628662 0.00247631
628720 0.00247621
628790 0.00247608
628965 0.00247577
629140 0.00247546
629183 0.00247538
629247 0.00247526
629355 0.00247507
629462 0.00247488
629527 0.00247476
629570 0.00247469
629756 0.00247435
630035 0.00247385
630314 0.00247336
630500 0.00247302
630530 0.00247297
630559 0.00247292
630602 0.00247284
630675 0.00247271
630748 0.00247258
630791 0.00247250
630820 0.00247245
630860 0.00247238
630890 0.00247233
630930 0.00247225
631105 0.00247194
631280 0.00247163
631438 0.00247135
631675 0.00247092
632070 0.00247021
632465 0.00246951
632702 0.00246908
632860 0.00246880
632943 0.00246865
633068 0.00246843
633275 0.00246806
633483 0.00246769
633607 0.00246747
633690 0.00246732
633744 0.00246722
633825 0.00246708
633960 0.00246683
634095 0.00246659
634176 0.00246645
634230 0.00246635
634284 0.00246625
634365 0.00246611
634500 0.00246587
634635 0.00246563
634716 0.00246548
634770 0.00246539
634864 0.00246522
635005 0.00246497
635240 0.00246454
635475 0.00246412
635616 0.00246387
635710 0.00246370
635786 0.00246357
635900 0.00246336
636090 0.00246302
636280 0.00246268
636394 0.00246248
636470 0.00246234
636528 0.00246224
636615 0.00246209
636760 0.00246183
636905 0.00246157
636992 0.00246141
637050 0.00246131
637087 0.00246124
637143 0.00246114
637235 0.00246098
637327 0.00246081
637383 0.00246071
637420 0.00246065
637470 0.00246056
637545 0.00246042
637620 0.00246029
637670 0.00246020
637732 0.00246009
637825 0.00245992
637980 0.00245964
638135 0.00245937
638228 0.00245920
638290 0.00245909
638630 0.00245848
639140 0.00245757
639990 0.00245605
640840 0.00245453
641350 0.00245362
641690 0.00245301
641815 0.00245278
642002 0.00245245
642315 0.00245189
642628 0.00245133
642815 0.00245100
642940 0.00245077
643010 0.00245065
643115 0.00245046
643290 0.00245015
643465 0.00244983
643570 0.00244964
643640 0.00244952
643732 0.00244935
643870 0.00244911
644100 0.00244870
644330 0.00244829
644468 0.00244804
644560 0.00244787
644600 0.00244780
644780 0.00244748
645075 0.00244695
645370 0.00244642
645441 0.00244630
645547 0.00244611
645725 0.00244579
645902 0.00244547
646009 0.00244528
646080 0.00244515
646150 0.00244503
646213 0.00244492
646307 0.00244475
646465 0.00244447
646622 0.00244419
646717 0.00244402
646780 0.00244390
646899 0.00244369
647077 0.00244337
647375 0.00244284
647673 0.00244231
647851 0.00244199
647970 0.00244177
648052 0.00244163
648175 0.00244141
648380 0.00244104
648585 0.00244067
648708 0.00244045
648790 0.00244031
648902 0.00244011
