Nb-93(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
6166.31 0.189360
6167.16 0.334912
6167.59 0.522314
6168.01 0.993761
6168.22 1.55711
6168.44 2.81497
6168.54 4.11586
6168.65 6.54391
6168.70 8.59892
6168.75 11.6838
6168.81 16.4561
6168.86 23.9933
6168.93 38.2739
6169.00 47.9222
6169.07 38.2733
6169.14 23.9929
6169.18 17.8662
6169.22 13.4970
6169.31 8.23530
6169.39 5.45475
6169.48 3.85468
6169.56 2.86300
6169.64 2.21047
6169.81 1.44014
6169.98 1.01734
6170.15 0.764118
6170.48 0.487144
6170.82 0.348035
6171.15 0.268825
6171.82 0.187614
6172.49 0.150274
6173.16 0.131739
6174.50 0.121677
6175.84 0.138187
6176.51 0.161737
6177.18 0.207478
6177.85 0.305554
6178.52 0.567778
6178.86 0.899970
6179.02 1.20586
6179.19 1.71043
6179.36 2.64151
6179.44 3.42740
6179.53 4.60492
6179.61 6.52329
6179.69 9.85759
6179.74 12.4843
6179.78 16.1693
6179.82 21.4128
6179.86 28.7893
6179.90 36.6846
6179.93 45.9297
6180.00 57.5366
6180.07 45.9286
6180.14 28.7880
6180.21 17.4811
6180.28 11.2508
6180.36 7.71520
6180.43 5.60175
6180.50 4.22290
6180.57 3.29311
6180.71 2.16911
6180.86 1.53650
6181.00 1.15175
6181.29 0.724853
6181.57 0.505708
6181.86 0.379047
6182.43 0.246050
6183.01 0.181029
6183.58 0.144516
6184.73 0.106892
6185.87 0.0888017
6187.02 0.0786627
6189.31 0.0681810
6191.61 0.0630577
6193.90 0.0601247
6198.49 0.0569893
6207.66 0.0544134
6216.84 0.0533181
6235.19 0.0523549
6253.54 0.0519729
6290.24 0.0519559
6308.58 0.0523606
6317.76 0.0531371
6322.35 0.0554438
6324.64 0.0638914
6325.79 0.0952162
6326.36 0.204335
6326.65 0.539138
6326.79 1.34536
6326.86 2.72248
6326.90 4.27277
6326.93 7.06790
6326.97 11.3378
6327.00 14.0841
6327.03 11.3378
6327.07 7.06783
6327.11 3.94324
6327.15 2.40648
6327.23 1.12973
6327.40 0.440106
6327.73 0.170219
6328.39 0.0851897
6329.71 0.0613437
6332.36 0.0551287
6337.66 0.0537734
6348.25 0.0540958
6358.84 0.0551355
6369.43 0.0569202
6380.03 0.0601829
6385.32 0.0629655
6390.62 0.0673490
6395.91 0.0751020
6398.56 0.0816705
6401.21 0.0921475
6403.86 0.111433
6405.18 0.128663
6406.51 0.157727
6407.83 0.215056
6408.49 0.268892
6409.15 0.362415
6409.82 0.549565
6410.15 0.724170
6410.48 1.02092
6410.81 1.58745
6410.98 2.08828
6411.14 2.88018
6411.31 4.25358
6411.39 5.34182
6411.47 6.87466
6411.55 9.17290
6411.64 12.6769
6411.72 18.3658
6411.80 27.5840
6411.90 44.0840
6412.00 55.0541
6412.05 51.7670
6412.10 44.0844
6412.20 27.5860
6412.31 16.2060
6412.42 10.2431
6412.53 6.92802
6412.64 4.98444
6412.75 3.74471
6412.86 2.92522
6413.07 1.93522
6413.29 1.38948
6413.51 1.05880
6413.95 0.697855
6414.39 0.517876
6414.83 0.417473
6415.70 0.321016
6416.58 0.286205
6417.45 0.280837
6419.21 0.326958
6420.96 0.464143
6421.83 0.597703
6422.71 0.821222
6423.58 1.23006
6424.02 1.57140
6424.46 2.08389
6424.90 2.89622
6425.34 4.27144
6425.56 5.32721
6425.77 6.77435
6425.99 8.77786
6426.21 11.5158
6426.61 18.3878
6427.00 22.9493
6427.40 18.3656
6427.79 11.4967
6428.23 6.73855
6428.67 4.24121
6429.11 2.87101
6429.55 2.06347
6429.99 1.55247
6430.43 1.21182
6431.31 0.802910
6432.19 0.576872
6433.07 0.439640
6434.83 0.288594
6436.59 0.211883
6438.34 0.167727
6440.10 0.140048
6441.86 0.121616
6445.38 0.0995371
6448.90 0.0879334
6452.42 0.0844559
6454.17 0.0969016
6455.05 0.150732
6455.49 0.334213
6455.71 0.854913
6455.82 1.96464
6455.88 3.56397
6455.93 7.53290
6455.97 11.9606
6456.00 14.9812
6456.03 11.9605
6456.07 7.52162
6456.11 3.93915
6456.16 2.29967
6456.25 1.05597
6456.44 0.416201
6456.81 0.175527
6457.56 0.100821
6459.05 0.0790983
6462.03 0.0719631
6468.00 0.0690081
6473.97 0.0701872
6476.95 0.0771985
6478.44 0.102945
6479.19 0.194794
6479.56 0.492428
6479.75 1.28421
6479.84 2.82308
6479.89 4.85055
6479.93 9.27629
6479.97 14.7512
6480.00 18.4714
6480.03 14.7512
6480.07 9.26261
6480.10 5.52836
6480.14 3.54362
6480.21 1.76479
6480.36 0.708379
6480.65 0.268647
6481.22 0.125265
6482.38 0.0844819
6484.68 0.0744406
6489.30 0.0743906
6498.53 0.0842998
6503.15 0.0941227
6507.77 0.110288
6512.38 0.139174
6514.69 0.162884
6517.00 0.198117
6520.30 0.287800
6521.95 0.367569
6523.59 0.495790
6525.24 0.720313
6526.07 0.900612
6526.89 1.16178
6527.71 1.55665
6528.54 2.18323
6529.36 3.22546
6530.19 4.99056
6531.09 7.94821
6532.00 9.91815
6532.91 7.94264
6533.82 4.98650
6534.88 2.85503
6535.95 1.77566
6537.02 1.19906
6538.09 0.865230
6539.16 0.657306
6540.23 0.520420
6542.36 0.358467
6544.50 0.271703
6546.64 0.222699
6548.78 0.203728
6549.85 0.238700
6550.38 0.385968
6550.65 0.804921
6550.78 1.67992
6550.85 2.90513
6550.91 5.85826
6550.96 9.27753
6551.00 11.5502
6551.04 9.27690
6551.09 5.85704
6551.16 2.69670
6551.24 1.50209
6551.39 0.706437
6551.68 0.340204
6552.28 0.210860
6553.48 0.169338
6555.87 0.157707
6558.26 0.164905
6560.65 0.190203
6563.05 0.251689
6564.24 0.312367
6565.44 0.417161
6566.63 0.618150
6567.23 0.794329
6567.83 1.07218
6568.43 1.54394
6569.02 2.42765
6569.32 3.17784
6569.62 4.30683
6569.92 6.05809
6570.22 8.77470
6570.61 13.9960
6571.00 17.4617
6571.39 13.9790
6571.78 8.75992
6572.07 6.14966
6572.35 4.43542
6572.63 3.30782
6572.92 2.54856
6573.48 1.63625
6574.05 1.14032
6574.62 0.843999
6575.19 0.654516
6576.32 0.435388
6577.46 0.318576
6578.59 0.249222
6580.86 0.174430
6583.13 0.137393
6585.40 0.117862
6587.66 0.116104
6588.80 0.155997
6589.37 0.310190
6589.65 0.785972
6589.79 1.92873
6589.86 3.84145
6589.90 5.91820
6589.93 9.68949
6589.97 15.4487
6590.00 19.2881
6590.03 15.4484
6590.07 9.68891
6590.10 6.24384
6590.13 4.26429
6590.19 2.28988
6590.31 0.975981
6590.55 0.377479
6591.03 0.169970
6592.00 0.106609
6592.96 0.0921395
6593.92 0.0857068
6597.77 0.0751066
6605.48 0.0667745
6613.18 0.0626920
6620.89 0.0603288
6636.29 0.0580613
6651.70 0.0577032
6667.11 0.0592809
6674.81 0.0613833
6682.52 0.0654389
6690.22 0.0741603
6694.07 0.0827269
6697.93 0.0980475
6699.85 0.110718
6701.78 0.129740
6703.70 0.160232
6705.63 0.213756
6707.56 0.321174
6708.52 0.420983
6709.48 0.589210
6710.44 0.905427
6710.93 1.17936
6711.41 1.60592
6711.89 2.32204
6712.37 3.63518
6712.61 4.73102
6712.85 6.35109
6713.09 8.80841
6713.33 12.5203
6713.67 19.9997
6714.00 24.9612
6714.33 19.9738
6714.67 12.5000
6715.05 7.27489
6715.42 4.56075
6715.80 3.07893
6716.17 2.20707
6716.55 1.65832
6716.93 1.29321
6717.68 0.855651
6718.43 0.614928
6719.18 0.469193
6720.69 0.310129
6722.19 0.230772
6723.69 0.186736
6726.70 0.146598
6729.71 0.141300
6732.72 0.178357
6734.22 0.240942
6734.98 0.303770
6735.73 0.415894
6736.48 0.643071
6736.86 0.854909
6737.23 1.21232
6737.61 1.88394
6737.80 2.46432
6737.98 3.36849
6738.17 4.87916
6738.36 7.64356
6738.45 9.93591
6738.55 13.3090
6738.64 18.3953
6738.74 26.0665
6738.80 33.3281
6738.87 41.6185
6739.00 51.9681
6739.13 41.6169
6739.26 26.0646
6739.36 18.5264
6739.45 13.5276
6739.54 10.1719
6739.63 7.86848
6739.81 5.06093
6739.99 3.51016
6740.18 2.57524
6740.36 1.97198
6740.72 1.27017
6741.09 0.894627
6741.45 0.671072
6742.18 0.430004
6742.91 0.309892
6743.63 0.242032
6745.09 0.173524
6746.55 0.145521
6748.00 0.144825
6748.73 0.163649
6749.46 0.227873
6749.82 0.317438
6750.19 0.555069
6750.37 0.852865
6750.55 1.56707
6750.64 2.36687
6750.73 4.01576
6750.78 5.58865
6750.82 8.16395
6750.87 12.8875
6750.92 21.5980
6750.96 34.6020
6751.00 43.1095
6751.04 34.6013
6751.08 21.5969
6751.11 15.5392
6751.14 11.4751
6751.20 6.78643
6751.25 4.41478
6751.31 3.08821
6751.42 1.75799
6751.53 1.14515
6751.76 0.617967
6751.98 0.404160
6752.43 0.235247
6752.88 0.171071
6753.78 0.121736
6754.67 0.102870
6756.47 0.0878555
6758.26 0.0819327
6761.85 0.0782623
6765.44 0.0801449
6769.02 0.0886169
6772.61 0.114567
6774.40 0.149490
6776.20 0.243052
6777.10 0.365098
6777.54 0.481089
6777.99 0.681102
6778.44 1.07346
6778.67 1.42733
6778.89 2.00547
6779.11 3.04159
6779.23 3.89442
6779.34 5.15937
6779.45 7.13340
6779.56 10.4048
6779.67 16.1825
6779.79 26.7358
6779.89 42.7592
6780.00 53.2886
6780.11 42.6007
6780.22 26.7365
6780.33 16.1844
6780.44 10.4077
6780.55 7.13702
6780.66 5.17758
6780.77 3.90858
6780.89 3.05358
6781.11 2.01919
6781.33 1.43966
6781.56 1.08701
6782.00 0.696764
6782.45 0.498790
6782.90 0.385675
6783.79 0.270376
6784.68 0.218947
6785.58 0.195819
6787.36 0.193426
6789.15 0.241827
6790.05 0.297893
6790.94 0.398944
6791.83 0.599214
6792.28 0.779359
6792.73 1.06976
6793.17 1.58129
6793.62 2.59278
6793.84 3.50411
6794.07 4.94972
6794.29 7.36455
6794.51 11.4761
6794.76 18.3500
6795.00 22.9118
6795.24 18.3171
6795.49 11.4734
6795.67 7.90344
6795.86 5.62100
6796.04 4.14547
6796.23 3.16252
6796.60 2.00111
6796.97 1.37879
6797.34 1.01098
6797.71 0.776860
6798.45 0.507944
6799.19 0.365513
6799.93 0.281398
6801.41 0.191018
6802.89 0.145964
6804.37 0.120284
6807.33 0.0935209
6810.29 0.0805470
6813.25 0.0733209
6819.17 0.0662257
6825.09 0.0637688
6831.01 0.0651933
6833.98 0.0692560
6835.46 0.0736708
6836.94 0.0819385
6838.42 0.0997364
6839.16 0.117341
6839.90 0.149028
6840.64 0.214895
6841.38 0.389513
6841.75 0.611398
6842.12 1.15769
6842.30 1.79044
6842.49 3.15595
6842.58 4.51784
6842.67 6.90669
6842.72 8.87128
6842.76 11.6242
6842.81 15.6223
6842.86 21.4830
6842.93 34.2904
6843.00 42.9080
6843.07 34.2897
6843.14 21.4823
6843.22 13.0945
6843.29 8.43905
6843.37 5.79380
6843.44 4.19381
6843.51 3.16685
6843.59 2.47368
6843.73 1.63479
6843.88 1.16230
6844.03 0.874727
6844.32 0.554794
6844.62 0.391285
6844.91 0.296784
6845.50 0.197522
6846.09 0.149219
6846.68 0.122149
6847.86 0.0944852
6849.04 0.0813647
6850.22 0.0741408
6852.58 0.0669187
6854.95 0.0636362
6857.31 0.0619758
6862.03 0.0608169
6866.75 0.0613390
6871.47 0.0641397
6873.83 0.0679600
6876.19 0.0781910
6877.37 0.0918486
6878.55 0.129176
6879.14 0.179127
6879.73 0.313042
6880.02 0.486147
6880.32 0.923975
6880.47 1.45113
6880.61 2.63547
6880.69 3.88246
6880.76 6.24786
6880.80 8.28287
6880.83 11.3859
6880.87 16.2798
6880.91 23.8388
6880.93 30.6841
6880.95 38.2320
6881.00 47.6075
6881.05 38.2317
6881.09 23.8385
6881.12 17.6743
6881.15 13.2258
6881.21 8.02081
6881.27 5.25730
6881.32 3.70946
6881.44 2.11444
6881.55 1.36956
6881.78 0.722905
6882.01 0.459920
6882.47 0.251319
6882.93 0.172731
6883.85 0.113952
6884.77 0.0929608
6886.61 0.0784854
6888.44 0.0745115
6892.12 0.0752686
6895.79 0.0823739
6899.47 0.0992292
6901.30 0.115860
6903.14 0.145344
6904.98 0.205336
6905.90 0.261897
6906.82 0.358686
6907.74 0.545580
6908.19 0.711645
6908.65 0.978395
6909.11 1.44588
6909.57 2.36202
6909.80 3.18159
6910.03 4.47282
6910.26 6.62231
6910.49 10.2299
6910.75 16.3315
6911.00 20.3988
6911.26 16.3301
6911.51 10.2293
6911.69 7.21966
6911.87 5.22784
6912.06 3.90887
6912.24 3.01753
6912.60 1.93909
6912.96 1.34972
6913.33 0.996214
6913.69 0.770077
6914.42 0.508457
6915.14 0.369233
6915.87 0.287028
6917.32 0.199346
6918.78 0.156863
6920.23 0.134036
6923.13 0.115193
6926.04 0.117104
6927.49 0.126909
6928.95 0.148161
6930.40 0.195717
6931.13 0.242766
6931.85 0.326203
6932.58 0.495385
6932.94 0.653281
6933.31 0.920544
6933.67 1.42764
6933.85 1.86950
6934.03 2.55908
6934.21 3.73024
6934.40 5.89626
6934.49 7.73221
6934.58 10.4809
6934.67 14.7166
6934.76 21.1758
6934.88 33.8426
6935.00 42.2901
6935.06 39.7659
6935.12 33.8415
6935.24 21.1746
6935.32 15.6119
6935.39 11.7188
6935.54 7.08919
6935.69 4.67411
6935.84 3.29608
6935.99 2.44692
6936.14 1.89044
6936.44 1.23328
6936.74 0.876594
6937.04 0.662316
6937.64 0.429342
6938.24 0.312443
6938.84 0.245784
6940.04 0.176940
6941.24 0.144405
6942.44 0.126988
6944.84 0.111346
6949.64 0.108261
6954.44 0.123238
6959.24 0.160888
6961.64 0.196501
6964.04 0.255354
6966.44 0.361177
6967.64 0.448179
6968.84 0.576869
6970.04 0.776785
6971.24 1.10580
6972.44 1.68101
6973.04 2.12486
6973.64 2.71670
6974.82 4.31226
6976.00 5.37431
6977.18 4.31015
6978.36 2.71439
6979.13 1.98245
6979.90 1.47988
6981.44 0.896116
6982.98 0.598897
6984.52 0.432051
6986.06 0.330243
6987.60 0.264055
6990.68 0.186395
6993.76 0.144494
6996.84 0.119403
7002.99 0.0921719
7009.15 0.0785065
7015.31 0.0707018
7027.63 0.0626347
7039.94 0.0588975
7052.26 0.0572392
7064.57 0.0584457
7067.65 0.0607064
7070.73 0.0674786
7072.27 0.0769593
7073.81 0.103430
7074.58 0.139275
7075.35 0.236262
7075.74 0.362781
7076.12 0.686805
7076.31 1.08252
7076.51 1.99236
7076.60 2.96658
7076.70 4.86417
7076.75 6.54350
7076.79 9.17948
7076.84 13.5023
7076.89 20.8760
7076.95 33.2469
7077.00 41.6722
7077.06 33.2465
7077.11 20.8565
7077.17 12.5137
7077.22 8.04175
7077.28 5.47825
7077.34 3.96463
7077.45 2.32918
7077.57 1.53701
7077.80 0.819032
7078.03 0.519488
7078.49 0.277909
7078.95 0.185198
7079.86 0.114909
7080.78 0.0891525
7082.62 0.0701555
7084.45 0.0633414
7086.29 0.0601422
7088.12 0.0583942
7091.79 0.0566690
7099.14 0.0556109
7106.48 0.0557011
7113.82 0.0567636
7121.16 0.0602739
7128.50 0.0790078
7130.34 0.0978963
7132.17 0.150018
7133.09 0.219956
7134.01 0.406695
7134.47 0.646960
7134.93 1.24926
7135.16 1.96491
7135.27 2.58679
7135.39 3.55064
7135.50 5.18468
7135.61 8.17365
7135.67 10.7217
7135.73 14.4451
7135.79 20.1144
7135.84 28.9330
7135.92 46.2653
7136.00 57.7973
7136.08 46.2649
7136.16 28.9144
7136.21 20.7379
7136.26 15.2731
7136.37 8.98646
7136.47 5.81575
7136.57 4.04558
7136.68 2.97069
7136.78 2.27356
7136.99 1.45856
7137.20 1.02040
7137.41 0.758762
7137.82 0.475759
7138.65 0.253521
7139.49 0.169992
7141.15 0.107459
7142.82 0.0848172
7149.48 0.0626902
7162.79 0.0581786
7176.11 0.0593585
7189.43 0.0632406
7196.09 0.0667639
7202.75 0.0722359
7209.41 0.0812514
7216.07 0.0975253
7219.40 0.111050
7222.73 0.131397
7226.06 0.164032
7229.39 0.221200
7232.72 0.335322
7234.38 0.440552
7236.05 0.616137
7237.71 0.941398
7238.54 1.21849
7239.38 1.64312
7240.21 2.33837
7241.04 3.56907
7241.46 4.55718
7241.87 5.96772
7242.29 8.01719
7242.70 10.9835
7243.35 17.5382
7244.00 21.9045
7244.65 17.5237
7245.30 10.9714
7245.77 7.67436
7246.25 5.51485
7246.72 4.09774
7247.19 3.14430
7248.14 2.00153
7249.09 1.38278
7250.04 1.01401
7250.98 0.778396
7252.88 0.506473
7254.77 0.362155
7256.67 0.276707
7258.56 0.222043
7260.46 0.185016
7264.25 0.139507
7268.04 0.113709
7271.83 0.0977108
7275.62 0.0871347
7283.20 0.0745417
7290.77 0.0678342
7298.35 0.0646366
7302.14 0.0660187
7304.04 0.0753285
7304.99 0.110894
7305.46 0.232272
7305.70 0.585691
7305.82 1.36596
7305.87 2.54471
7305.93 5.75984
7305.97 9.20593
7306.00 11.4577
7306.03 9.20588
7306.07 5.75977
7306.12 2.91759
7306.16 1.68802
7306.26 0.761637
7306.45 0.302313
7306.84 0.132868
7307.61 0.0811687
7309.16 0.0669087
7312.26 0.0636095
7318.44 0.0670994
7321.54 0.0743513
7324.63 0.0958692
7326.18 0.125614
7327.73 0.207250
7328.50 0.315334
7329.27 0.597168
7329.66 0.948861
7329.85 1.26679
7330.05 1.78738
7330.24 2.72984
7330.43 4.65995
7330.53 6.48207
7330.63 9.49068
7330.72 14.9161
7330.82 24.9551
7330.91 39.8296
7331.00 49.8463
7331.09 39.8289
7331.18 24.9410
7331.26 16.7769
7331.33 11.6561
7331.40 8.43825
7331.48 6.36491
7331.62 3.94351
7331.77 2.67098
7331.92 1.92842
7332.06 1.46002
7332.36 0.926832
7332.95 0.483129
7333.53 0.308112
7334.71 0.172965
7335.89 0.122659
7338.24 0.0851721
7340.59 0.0715234
7345.30 0.0613610
7350.00 0.0575598
7350.00 0.520000
7700.00 0.505263
8000.00 0.492632
8300.00 0.480000
8500.00 0.580000
8800.00 0.510000
9000.00 0.670000
9100.00 0.510000
9300.00 0.570000
9500.00 0.640000
9700.00 0.560000
10000.0 0.729700
10250.0 0.532700
10500.0 0.602800
10750.0 0.584700
11000.0 0.450700
11250.0 0.494300
11500.0 0.342200
11750.0 0.531700
12000.0 0.414500
12250.0 0.655100
12500.0 0.538700
12750.0 0.445800
13000.0 0.431900
13250.0 0.446600
13500.0 0.523200
13750.0 0.296100
14000.0 0.482000
14250.0 0.349300
14500.0 0.417700
14750.0 0.630300
15000.0 0.585200
15250.0 0.248600
15500.0 0.395500
15750.0 0.499900
16000.0 0.425800
16250.0 0.373800
16500.0 0.466600
16750.0 0.552900
17000.0 0.264000
17250.0 0.460300
17500.0 0.269500
17750.0 0.316500
18000.0 0.380800
18250.0 0.295700
18500.0 0.442500
18750.0 0.264900
19000.0 0.511900
19250.0 0.322600
19500.0 0.350300
19750.0 0.453600
20000.0 0.445500
20250.0 0.211200
20500.0 0.338300
20750.0 0.261700
21000.0 0.423900
21250.0 0.368900
21500.0 0.330200
21750.0 0.420500
22000.0 0.213300
22250.0 0.596000
22500.0 0.210400
22750.0 0.345000
23000.0 0.384400
23250.0 0.324000
23500.0 0.406900
23750.0 0.297800
24000.0 0.352100
24250.0 0.266900
24500.0 0.364000
24750.0 0.283600
25000.0 0.247800
25250.0 0.333700
25500.0 0.276100
25750.0 0.397300
26000.0 0.369900
26250.0 0.339500
26500.0 0.322100
26750.0 0.265800
27000.0 0.299600
27250.0 0.298500
27500.0 0.222800
27750.0 0.345700
28000.0 0.345000
28250.0 0.207200
28500.0 0.243200
28750.0 0.248600
29000.0 0.206500
29250.0 0.221600
29310.0 0.229592
29500.0 0.254900
29750.0 0.257800
30000.0 0.321900
30250.0 0.222600
30500.0 0.293300
30750.0 0.255400
31000.0 0.274000
31060.0 0.270136
31063.7 0.269901
31154.6 0.264042
31250.0 0.257900
31500.0 0.366500
31750.0 0.289400
32000.0 0.371000
32250.0 0.282400
32500.0 0.270000
32750.0 0.330700
33000.0 0.320200
33250.0 0.187100
33500.0 0.217500
33750.0 0.345600
34000.0 0.191100
34250.0 0.222200
34500.0 0.329600
34750.0 0.243300
35000.0 0.251700
35250.0 0.267000
35500.0 0.265100
35750.0 0.213100
36000.0 0.244100
36250.0 0.276300
36500.0 0.244100
36750.0 0.226500
37000.0 0.290100
37250.0 0.231600
37500.0 0.146200
37750.0 0.287900
38000.0 0.243200
38250.0 0.136400
38500.0 0.224700
38750.0 0.236100
39000.0 0.195500
39250.0 0.245200
39500.0 0.221700
39750.0 0.248100
40000.0 0.203100
40250.0 0.240900
40500.0 0.189400
40750.0 0.180400
41000.0 0.171700
41250.0 0.267100
41500.0 0.226200
41750.0 0.215400
42000.0 0.181600
42250.0 0.247800
42500.0 0.221900
42750.0 0.209600
43000.0 0.215800
43250.0 0.233000
43500.0 0.223900
43750.0 0.295900
44000.0 0.167400
44250.0 0.196800
44500.0 0.211900
44750.0 0.200000
45000.0 0.212500
45250.0 0.196000
45500.0 0.133200
45750.0 0.199500
46000.0 0.240400
46250.0 0.161300
46500.0 0.178900
46750.0 0.271000
47000.0 0.191100
47250.0 0.193500
47500.0 0.257200
47750.0 0.128400
48000.0 0.259000
48250.0 0.196800
48500.0 0.231100
48750.0 0.231100
49000.0 0.178000
49250.0 0.170800
49500.0 0.188600
49750.0 0.206600
50000.0 0.202900
50250.0 0.148800
50500.0 0.237400
50750.0 0.217400
51000.0 0.217400
51250.0 0.148900
51500.0 0.194000
51750.0 0.173800
52000.0 0.166000
52250.0 0.190900
52500.0 0.175400
52750.0 0.160600
53000.0 0.179700
53250.0 0.213800
53500.0 0.188200
53750.0 0.158500
54000.0 0.168200
54250.0 0.251400
54500.0 0.160500
54750.0 0.211700
55000.0 0.166600
55250.0 0.140800
55500.0 0.203200
55750.0 0.170000
56000.0 0.214500
56250.0 0.172500
56500.0 0.195200
56750.0 0.161300
57000.0 0.192700
57250.0 0.134600
57500.0 0.184100
57750.0 0.184000
58000.0 0.159500
58250.0 0.192700
58500.0 0.157600
58750.0 0.178300
59000.0 0.209700
59250.0 0.148900
59500.0 0.179600
59750.0 0.197200
60000.0 0.120000
60250.0 0.164200
60500.0 0.203900
60750.0 0.176400
61000.0 0.131300
61250.0 0.166100
61500.0 0.137100
61750.0 0.153200
62000.0 0.164800
62250.0 0.190400
62500.0 0.205100
62750.0 0.138700
63000.0 0.129000
63250.0 0.110200
63500.0 0.175500
63750.0 0.137500
64000.0 0.170300
64250.0 0.116900
64500.0 0.176200
64750.0 0.185100
65000.0 0.147100
65250.0 0.144700
65500.0 0.130500
65750.0 0.170300
66000.0 0.174500
66250.0 0.160000
66500.0 0.128400
66750.0 0.165100
67000.0 0.154300
67250.0 0.146300
67500.0 0.150400
67750.0 0.160600
68000.0 0.166300
68250.0 0.152000
68500.0 0.151400
68750.0 0.145100
69000.0 0.139500
69250.0 0.179400
69500.0 0.156600
69750.0 0.156100
70000.0 0.159700
70250.0 0.174000
70500.0 0.106300
70750.0 0.169300
71000.0 0.116700
71250.0 0.131700
71500.0 0.143500
71750.0 0.142300
72000.0 0.193800
72250.0 0.123000
72500.0 0.150000
72750.0 0.137000
73000.0 0.133300
73250.0 0.151600
73500.0 0.136100
73750.0 0.156000
74000.0 0.129800
74250.0 0.152900
74500.0 0.149100
74750.0 0.132900
75000.0 0.178300
75250.0 0.116500
75500.0 0.160900
75750.0 0.109800
76000.0 0.115500
76250.0 0.151900
76500.0 0.135100
76750.0 0.115900
77000.0 0.129400
77250.0 0.157300
77500.0 0.142000
77750.0 0.123800
78000.0 0.142800
78250.0 0.125100
78500.0 0.146600
78750.0 0.121300
79000.0 0.136100
79250.0 0.132700
79500.0 0.142000
79750.0 0.179300
80000.0 0.114400
80250.0 0.109800
80500.0 0.144400
80750.0 0.148700
81000.0 0.127600
81250.0 0.126300
81500.0 0.105700
81750.0 0.137700
82000.0 0.160200
82250.0 0.164500
82500.0 0.156400
82750.0 0.124500
83000.0 0.131800
83250.0 0.136400
83500.0 0.147300
83750.0 0.133600
84000.0 0.133400
84250.0 0.128000
84500.0 0.121700
84750.0 0.133900
85000.0 0.137900
85250.0 0.120200
85500.0 0.109400
85750.0 0.138400
86000.0 0.117700
86250.0 0.136500
86500.0 0.122300
86750.0 0.117100
87000.0 0.115900
87250.0 0.135000
87500.0 0.123900
87750.0 0.141500
88000.0 0.108600
88250.0 0.115200
88500.0 0.146300
88750.0 0.138700
89000.0 0.0933100
89250.0 0.126000
89500.0 0.144100
89750.0 0.137200
90000.0 0.137200
90250.0 0.118600
90500.0 0.111300
90750.0 0.133600
91000.0 0.118400
91250.0 0.106500
91500.0 0.123700
91750.0 0.120700
92000.0 0.109600
92250.0 0.137600
92500.0 0.122000
92750.0 0.105100
93000.0 0.111200
93250.0 0.139500
93500.0 0.113800
93750.0 0.0963200
94000.0 0.0899800
94250.0 0.123900
94500.0 0.121900
94750.0 0.114000
95000.0 0.123400
95250.0 0.115700
95500.0 0.109200
95750.0 0.106500
96000.0 0.108000
96250.0 0.130600
96500.0 0.104600
96750.0 0.112400
97000.0 0.124700
97250.0 0.106300
97500.0 0.121800
97750.0 0.121300
98000.0 0.115600
98250.0 0.0962100
98500.0 0.124500
98750.0 0.114000
99000.0 0.101900
99250.0 0.115000
99500.0 0.124100
99750.0 0.121000
100000 0.116300
100200 0.119900
100500 0.104600
100700 0.116500
101000 0.119300
101200 0.113500
101500 0.128400
101700 0.107300
102000 0.137900
102200 0.113500
102500 0.114800
110000 0.105000
120000 0.101389
130000 0.0977778
140000 0.0941667
150000 0.0905556
200000 0.0725000
250000 0.0670000
300000 0.0615000
350000 0.0590500
400000 0.0566000
450000 0.0550500
500000 0.0535000
550000 0.0523500
600000 0.0512000
650000 0.0504500
680000 0.0500000
687300 0.0498905
700000 0.0497000
720000 0.0493600
740000 0.0490200
744000 0.0489520
749200 0.0488636
750000 0.0488500
752000 0.0488160
752078 0.0488147
760000 0.0486800
762500 0.0486375
780000 0.0483400
800000 0.0480000
808000 0.0476960
809600 0.0476352
809697 0.0476315
810000 0.0476200
816700 0.0473654
816773 0.0473626
820000 0.0472400
840000 0.0464800
850000 0.0461000
860000 0.0457200
880000 0.0449600
900000 0.0442000
920000 0.0427600
940000 0.0413200
950000 0.0406000
960000 0.0398800
960200 0.0398656
960213 0.0398646
979000 0.0385120
980000 0.0384400
989500 0.0377560
989629 0.0377467
1.00000E+06 0.0370000
1.08000E+06 0.0322000
1.09200E+06 0.0314800
1.10000E+06 0.0310000
1.20000E+06 0.0250000
1.28800E+06 0.0223600
1.30000E+06 0.0220000
1.31400E+06 0.0215800
1.31412E+06 0.0215766
1.32000E+06 0.0214000
1.33000E+06 0.0211000
1.33400E+06 0.0209800
1.33433E+06 0.0209700
1.34400E+06 0.0206800
1.34444E+06 0.0206668
1.37000E+06 0.0199000
1.38500E+06 0.0194500
1.39000E+06 0.0193000
1.40000E+06 0.0190000
1.40500E+06 0.0189125
1.40509E+06 0.0189109
1.48000E+06 0.0176000
1.49000E+06 0.0174250
1.49600E+06 0.0173200
1.49607E+06 0.0173188
1.50000E+06 0.0172500
1.50011E+06 0.0172480
1.51600E+06 0.0169700
1.51629E+06 0.0169650
1.60000E+06 0.0155000
1.61700E+06 0.0152450
1.61737E+06 0.0152394
1.67000E+06 0.0144500
1.68000E+06 0.0143000
1.68800E+06 0.0141800
1.68813E+06 0.0141780
1.69000E+06 0.0141500
1.69800E+06 0.0140300
1.69824E+06 0.0140264
1.69900E+06 0.0140150
1.69925E+06 0.0140112
1.70000E+06 0.0140000
