La-139(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
14982.8 0.00120331
14998.4 0.000949419
15029.6 0.000744937
15060.8 0.000763673
15076.4 0.000857296
15091.9 0.00104631
15107.5 0.00143412
15115.3 0.00179343
15123.1 0.00240708
15130.9 0.00362829
15134.8 0.00478290
15138.7 0.00680065
15142.6 0.0109206
15146.5 0.0216724
15148.4 0.0353223
15150.4 0.0690510
15151.4 0.108669
15151.9 0.142726
15152.3 0.194152
15152.8 0.280677
15153.1 0.344866
15153.3 0.432424
15153.6 0.561086
15153.8 0.739837
15154.0 1.00175
15154.3 1.38434
15154.6 2.22526
15155.0 2.76540
15155.2 2.59019
15155.4 2.20095
15155.7 1.38429
15156.0 1.00174
15156.2 0.739876
15156.7 0.441214
15157.2 0.285515
15157.6 0.199869
15158.1 0.146485
15158.6 0.112496
15159.5 0.0724546
15160.5 0.0506080
15161.4 0.0375811
15163.3 0.0236027
15165.2 0.0166515
15167.1 0.0127940
15170.9 0.00901385
15174.7 0.00752795
15178.5 0.00709760
15186.0 0.00812925
15193.6 0.0119740
15197.4 0.0158865
15201.2 0.0226159
15205.0 0.0354251
15206.9 0.0465771
15208.8 0.0638927
15210.7 0.0930310
15211.6 0.115432
15212.6 0.146150
15213.5 0.190476
15214.5 0.255001
15215.4 0.353350
15216.3 0.500115
15217.7 0.800063
15219.0 1.00004
15220.3 0.799852
15221.7 0.499879
15222.5 0.362139
15223.4 0.267702
15225.1 0.158622
15226.9 0.102985
15228.6 0.0716971
15230.3 0.0526023
15232.1 0.0401730
15235.5 0.0255867
15239.0 0.0176956
15242.4 0.0129854
15249.4 0.00786937
15256.3 0.00529526
15263.2 0.00382310
15270.1 0.00290081
15277.1 0.00228438
15290.9 0.00153552
15304.7 0.00111465
15318.6 0.000853775
15332.4 0.000680853
15360.1 0.000472428
15387.8 0.000356493
15443.2 0.000240969
15498.6 0.000194301
15554.0 0.000189945
15609.3 0.000284912
15637.0 0.000661732
15650.9 0.00209122
15654.3 0.00352911
15657.8 0.00750419
15659.5 0.0128457
15661.3 0.0271754
15662.1 0.0458352
15663.0 0.0923560
15663.4 0.149469
15663.9 0.275845
15664.1 0.411160
15664.3 0.653326
15664.4 0.868796
15664.5 1.19744
15664.6 1.71543
15664.7 2.47148
15664.9 3.93608
15665.0 4.94053
15665.1 3.93596
15665.3 2.47141
15665.4 1.54941
15665.5 1.03007
15665.7 0.721914
15665.8 0.529508
15666.1 0.316275
15666.3 0.208768
15666.6 0.145864
15666.9 0.108637
15667.4 0.0668506
15668.4 0.0324422
15669.5 0.0192177
15671.6 0.00904822
15673.6 0.00530147
15677.8 0.00253623
15682.0 0.00155270
15698.8 0.000626340
15715.5 0.000529189
15732.2 0.000625200
15740.6 0.000744108
15749.0 0.000940732
15757.3 0.00127559
15765.7 0.00189426
15769.9 0.00241752
15774.1 0.00321362
15778.3 0.00451660
15782.4 0.00685222
15786.6 0.0117141
15790.8 0.0245563
15792.9 0.0408380
15794.0 0.0559136
15795.0 0.0807962
15796.0 0.127203
15796.6 0.166244
15797.1 0.225841
15797.6 0.325032
15797.9 0.398054
15798.1 0.496847
15798.4 0.633692
15798.7 0.827594
15798.9 1.10678
15799.2 1.50680
15799.6 2.41893
15800.0 3.00630
15800.4 2.39566
15800.8 1.50664
15801.3 0.912738
15801.7 0.586466
15802.1 0.401246
15802.5 0.291342
15803.0 0.218806
15803.4 0.169912
15804.3 0.111036
15805.1 0.0777220
15806.0 0.0575544
15807.7 0.0350583
15809.4 0.0235664
15811.1 0.0169267
15812.8 0.0127504
15814.5 0.00995511
15817.9 0.00656389
15821.4 0.00466406
15824.8 0.00349423
15828.2 0.00272524
15835.0 0.00180420
15841.9 0.00129755
15848.7 0.000989215
15855.5 0.000788861
15869.2 0.000554464
15882.9 0.000431368
15910.2 0.000329031
15937.6 0.000333001
15951.2 0.000379639
15964.9 0.000485120
15978.6 0.000730175
15985.4 0.000980900
15992.2 0.00144164
15999.1 0.00242970
16002.5 0.00341141
16005.9 0.00518487
16009.3 0.00892993
16012.7 0.0191322
16014.5 0.0325637
16016.2 0.0674542
16017.0 0.111043
16017.9 0.213222
16018.3 0.327624
16018.5 0.419125
16018.7 0.553342
16018.9 0.772227
16019.2 1.11633
16019.4 1.71123
16019.5 2.19166
16019.6 2.83208
16019.8 4.53371
16020.0 5.66015
16020.2 4.53356
16020.4 2.83193
16020.6 1.71112
16020.9 1.09544
16021.1 0.747575
16021.3 0.538005
16021.5 0.403874
16021.7 0.313527
16022.2 0.205692
16022.6 0.143837
16023.0 0.106769
16023.9 0.0650768
16024.8 0.0437522
16025.7 0.0314212
16027.4 0.0184635
16029.1 0.0121295
16030.9 0.00860465
16034.4 0.00500003
16037.9 0.00328522
16041.3 0.00234281
16048.3 0.00139427
16055.3 0.000952103
16062.2 0.000714018
16076.2 0.000490767
16090.1 0.000422064
16104.0 0.000483732
16118.0 0.00108664
16124.9 0.00356829
16128.4 0.0131910
16130.2 0.0491961
16130.6 0.0846521
16131.0 0.175244
16131.3 0.291165
16131.5 0.573968
16131.6 0.897703
16131.7 1.58471
16131.8 2.33138
16131.8 3.40616
16131.9 5.31036
16131.9 9.42422
16132.0 14.7077
16132.0 18.8851
16132.1 14.7075
16132.1 9.42415
16132.1 6.46734
16132.2 4.83184
16132.2 2.69409
16132.3 1.68255
16132.4 1.14103
16132.5 0.618363
16132.6 0.397498
16132.9 0.194592
16133.2 0.116884
16134.3 0.0321520
16136.5 0.00854552
16140.9 0.00235209
16149.6 0.000770339
16167.1 0.000391914
16184.6 0.000369745
16202.1 0.000451272
16219.6 0.000680309
16228.4 0.000919679
16237.1 0.00136088
16245.9 0.00230273
16250.3 0.00323211
16254.6 0.00489830
16259.0 0.00836635
16263.4 0.0175278
16265.6 0.0291824
16267.8 0.0578721
16268.9 0.0913048
16269.4 0.119843
16270.0 0.162743
16270.5 0.234056
16271.1 0.357631
16271.3 0.460418
16271.6 0.601905
16271.9 0.806053
16272.1 1.09936
16272.6 1.76090
16273.0 2.20272
16273.4 1.76079
16273.9 1.09925
16274.3 0.690717
16274.7 0.456019
16275.1 0.317965
16275.5 0.232341
16275.9 0.176373
16276.3 0.138079
16277.1 0.0908559
16278.0 0.0641230
16278.8 0.0476050
16280.4 0.0292429
16282.1 0.0197171
16283.7 0.0141900
16285.3 0.0107032
16287.0 0.00837626
16290.2 0.00552700
16293.5 0.00393141
16296.8 0.00294622
16300.1 0.00229561
16306.6 0.00151602
16313.2 0.00108529
16319.7 0.000822492
16326.2 0.000650653
16339.3 0.000446433
16352.4 0.000334694
16378.6 0.000223299
16404.8 0.000172595
16431.0 0.000146698
16483.4 0.000127559
16535.7 0.000132800
16588.1 0.000166833
16614.3 0.000209517
16640.5 0.000309162
16666.7 0.000719044
16679.7 0.00210384
16686.3 0.00725457
16687.9 0.0124142
16689.6 0.0264586
16690.4 0.0452320
16691.2 0.0949363
16691.6 0.158041
16692.0 0.313248
16692.2 0.498923
16692.4 0.879424
16692.5 1.24939
16692.6 1.89268
16692.7 3.11491
16692.8 4.13799
16692.8 5.88654
16692.9 9.47131
16693.0 11.7862
16693.1 9.47117
16693.2 5.88645
16693.2 4.13795
16693.3 3.11490
16693.4 1.89269
16693.5 1.24942
16693.6 0.879456
16693.8 0.498961
16694.0 0.319597
16694.4 0.162662
16694.8 0.0981991
16695.6 0.0467064
16696.4 0.0274909
16698.0 0.0129499
16699.6 0.00770300
16706.0 0.00259104
16712.5 0.00186431
16718.9 0.00201237
16725.3 0.00291449
16728.5 0.00392087
16731.7 0.00578891
16735.0 0.00978200
16738.2 0.0206551
16741.4 0.0718056
16742.2 0.117758
16743.0 0.224612
16743.4 0.341262
16743.6 0.435848
16743.8 0.574076
16744.0 0.785526
16744.2 1.12643
16744.4 1.70594
16744.6 2.72135
16744.8 4.35220
16745.0 5.44732
16745.2 4.35206
16745.4 2.72121
16745.7 1.56288
16745.9 0.951599
16746.2 0.627891
16746.4 0.447301
16746.7 0.329674
16746.9 0.252444
16747.4 0.162409
16747.9 0.112216
16748.4 0.0825690
16749.4 0.0500345
16750.4 0.0334260
16751.3 0.0239980
16753.3 0.0140992
16755.3 0.00931258
16757.2 0.00664092
16761.2 0.00392116
16765.1 0.00263666
16769.1 0.00193228
16776.9 0.00123320
16784.8 0.000921424
16792.7 0.000770380
16808.5 0.000694227
16824.2 0.000837105
16832.1 0.00103430
16840.0 0.00141648
16847.9 0.00224727
16851.8 0.00307362
16855.8 0.00457025
16859.7 0.00771863
16863.6 0.0162792
16867.6 0.0567280
16868.6 0.0931039
16869.5 0.178333
16870.0 0.274695
16870.3 0.354245
16870.5 0.466741
16870.8 0.648214
16871.0 0.933206
16871.3 1.44928
16871.4 1.83001
16871.5 2.33322
16871.8 3.76461
16872.0 4.66859
16872.3 3.70347
16872.5 2.33310
16872.8 1.32022
16873.1 0.808859
16873.4 0.536182
16873.7 0.378299
16873.9 0.280021
16874.2 0.215148
16874.8 0.137986
16875.4 0.0958126
16876.0 0.0703578
16877.1 0.0427171
16878.3 0.0286201
16879.4 0.0205503
16881.8 0.0121756
16884.1 0.00811820
16886.4 0.00587364
16891.0 0.00360892
16895.6 0.00257615
16900.3 0.00205394
16909.5 0.00170591
16918.8 0.00197194
16923.4 0.00242963
16928.0 0.00335345
16932.7 0.00539814
16935.0 0.00744513
16937.3 0.0111258
16939.6 0.0188318
16941.9 0.0392180
16943.1 0.0652937
16944.2 0.128945
16944.8 0.203335
16945.1 0.266871
16945.4 0.364677
16945.7 0.525342
16946.0 0.811955
16946.1 1.05312
16946.3 1.37614
16946.4 1.84245
16946.6 2.54783
16946.8 4.09123
16947.0 5.09575
16947.2 4.09109
16947.4 2.54770
16947.7 1.49211
16947.9 0.929623
16948.2 0.622893
16948.4 0.442643
16948.7 0.329301
16948.9 0.253940
16949.4 0.163664
16949.9 0.113985
16950.4 0.0838654
16951.4 0.0508285
16952.4 0.0340992
16953.4 0.0244866
16955.4 0.0144747
16957.4 0.00959262
16959.4 0.00687554
16963.4 0.00409285
16967.4 0.00277022
16971.4 0.00204261
16979.4 0.00130961
16987.4 0.000968328
16995.4 0.000786105
17011.3 0.000619397
17043.2 0.000573352
17075.2 0.000712100
17091.1 0.000860595
17107.1 0.00109831
17123.1 0.00149411
17139.0 0.00220709
17147.0 0.00279681
17155.0 0.00367651
17171.0 0.00748036
17179.0 0.0121748
17182.9 0.0163844
17186.9 0.0232111
17190.9 0.0353061
17192.9 0.0451737
17194.9 0.0595659
17196.9 0.0817864
17198.9 0.117627
17200.9 0.179332
17201.9 0.226138
17202.9 0.287170
17205.0 0.459984
17207.0 0.574444
17209.1 0.458947
17211.1 0.287034
17213.5 0.165045
17215.8 0.102436
17218.2 0.0683877
17220.5 0.0485550
17222.9 0.0360664
17225.2 0.0278158
17229.9 0.0179422
17234.7 0.0125053
17239.4 0.00921432
17248.8 0.00561404
17258.2 0.00379371
17267.6 0.00275309
17277.0 0.00210483
17286.4 0.00167811
17305.3 0.00118520
17324.1 0.000983021
17333.5 0.00100543
17342.9 0.00126466
17352.3 0.00295731
17357.0 0.00951879
17358.2 0.0159400
17359.4 0.0326484
17360.0 0.0537966
17360.6 0.105190
17360.9 0.165140
17361.2 0.287396
17361.3 0.409396
17361.5 0.603321
17361.6 0.987647
17361.7 1.73766
17361.9 2.74462
17362.0 3.47494
17362.1 2.74455
17362.3 1.73761
17362.3 1.23234
17362.4 0.920151
17362.6 0.536537
17362.8 0.344666
17362.9 0.238177
17363.3 0.132149
17363.6 0.0846393
17364.3 0.0424717
17365.0 0.0257091
17366.3 0.0124272
17367.7 0.00742845
17373.1 0.00231820
17383.9 0.000945107
17405.5 0.000569698
17448.7 0.000545407
17470.3 0.000693306
17481.1 0.000857443
17491.9 0.00116395
17502.7 0.00181995
17508.1 0.00246757
17513.5 0.00363284
17518.9 0.00605933
17524.3 0.0125286
17527.0 0.0208179
17529.7 0.0414920
17531.0 0.0658265
17531.7 0.0870179
17532.4 0.119502
17533.0 0.174522
17533.4 0.216788
17533.7 0.273403
17534.0 0.356287
17534.4 0.473839
17534.7 0.655022
17535.0 0.917479
17535.5 1.46352
17536.0 1.82574
17536.5 1.46341
17537.0 0.917382
17537.4 0.587929
17537.8 0.397215
17538.3 0.279516
17538.7 0.206931
17539.6 0.124516
17540.4 0.0829464
17541.3 0.0588452
17542.2 0.0440094
17543.9 0.0272050
17545.6 0.0184593
17547.4 0.0133968
17549.1 0.0101919
17550.8 0.00803723
17554.3 0.00540736
17557.8 0.00393568
17561.2 0.00302989
17564.7 0.00243521
17571.6 0.00173340
17578.5 0.00136167
17592.4 0.00103984
17606.2 0.00100104
17620.1 0.00125475
17633.9 0.00280526
17640.9 0.00864723
17642.6 0.0144352
17644.3 0.0301463
17645.2 0.0509518
17646.1 0.104200
17646.5 0.171817
17646.9 0.328879
17647.1 0.507184
17647.4 0.850276
17647.5 1.18018
17647.6 1.72654
17647.7 2.68973
17647.8 4.37907
17647.9 6.91208
17648.0 8.75381
17648.1 6.91194
17648.2 4.37899
17648.3 3.21093
17648.3 2.46927
17648.5 1.54728
17648.6 1.01089
17648.7 0.724186
17649.0 0.411947
17649.2 0.268524
17649.7 0.137956
17650.2 0.0838288
17651.2 0.0406328
17652.1 0.0241589
17654.1 0.0117422
17656.1 0.00723504
17663.9 0.00294552
17671.8 0.00250185
17679.6 0.00296101
17687.5 0.00442662
17691.4 0.00595319
17695.3 0.00870717
17699.2 0.0144054
17703.2 0.0291490
17705.1 0.0473195
17706.1 0.0636281
17707.1 0.0900750
17708.1 0.136929
17708.5 0.175037
17709.0 0.230895
17709.5 0.316677
17710.0 0.455711
17710.5 0.693759
17711.0 1.11174
17711.5 1.78573
17712.0 2.22339
17712.5 1.77151
17713.0 1.11161
17713.3 0.821049
17713.6 0.616954
17714.2 0.375926
17714.9 0.246904
17715.5 0.174075
17716.1 0.128252
17716.7 0.0986271
17717.9 0.0631969
17719.2 0.0439145
17720.4 0.0323092
17722.9 0.0196670
17725.3 0.0133086
17727.8 0.00967338
17730.2 0.00740574
17732.7 0.00589923
17737.6 0.00409160
17742.5 0.00309864
17752.4 0.00213191
17762.2 0.00173686
17772.0 0.00159588
17791.7 0.00174440
17811.4 0.00249893
17821.2 0.00330960
17831.1 0.00476799
17840.9 0.00772365
17845.8 0.0104707
17850.7 0.0150878
17855.7 0.0237162
17858.1 0.0311313
17860.6 0.0426196
17863.0 0.0616662
17864.3 0.0761647
17865.5 0.0961202
17866.7 0.124361
17868.0 0.165458
17869.2 0.226583
17870.4 0.316455
17872.2 0.506459
17874.0 0.632057
17875.8 0.505214
17877.6 0.316352
17879.1 0.211466
17880.5 0.146773
17882.0 0.105940
17883.5 0.0795694
17886.4 0.0490491
17889.4 0.0330916
17892.3 0.0238172
17895.3 0.0179892
17901.2 0.0114047
17907.1 0.00799355
17913.0 0.00604563
17924.8 0.00416397
17936.6 0.00370511
17948.4 0.00476606
17954.3 0.00677063
17960.1 0.0124583
17963.1 0.0198691
17966.0 0.0384036
17967.5 0.0602945
17968.3 0.0791890
17969.0 0.108081
17969.7 0.156704
17970.5 0.243547
17970.8 0.315742
17971.2 0.421219
17971.6 0.578828
17971.9 0.806373
17972.5 1.29608
17973.0 1.61519
17973.5 1.28629
17974.1 0.806257
17974.4 0.599931
17974.7 0.453765
17975.3 0.279198
17976.0 0.184723
17976.6 0.130947
17977.3 0.0969459
17977.9 0.0748655
17979.1 0.0485106
17980.4 0.0339663
17981.7 0.0252494
17984.2 0.0156720
17986.7 0.0108250
17989.3 0.00806383
17994.3 0.00520398
17999.4 0.00385947
18004.5 0.00316957
18014.6 0.00272149
18024.7 0.00316741
18029.8 0.00389165
18034.8 0.00533453
18039.9 0.00848856
18042.4 0.0115789
18045.0 0.0170457
18050.0 0.0555073
18051.3 0.0879241
18051.9 0.115640
18052.6 0.158600
18053.2 0.231354
18053.5 0.287194
18053.8 0.361764
18054.2 0.470994
18054.5 0.625360
18054.8 0.863293
18055.1 1.20671
18055.6 1.93705
18056.0 2.40908
18056.2 2.26482
18056.5 1.92001
18056.9 1.20657
18057.3 0.827785
18057.6 0.590539
18058.0 0.432316
18058.3 0.329852
18059.0 0.206541
18059.7 0.140437
18060.4 0.101365
18061.1 0.0765004
18062.4 0.0479563
18063.8 0.0328716
18065.2 0.0239625
18067.9 0.0144401
18070.7 0.00969464
18073.5 0.00700098
18076.2 0.00532481
18079.0 0.00421333
18084.5 0.00286419
18090.0 0.00210855
18101.0 0.00132672
18112.1 0.000945507
18123.1 0.000727646
18145.1 0.000495460
18167.2 0.000377273
18189.3 0.000307810
18233.4 0.000234443
18277.5 0.000205089
18321.6 0.000211298
18365.7 0.000335008
18387.8 0.000839549
18398.8 0.00280589
18404.3 0.0103454
18405.7 0.0178659
18407.1 0.0382861
18407.8 0.0650573
18408.4 0.134145
18408.8 0.220773
18409.1 0.417725
18409.3 0.629917
18409.5 1.04649
18409.6 1.44571
18409.6 2.00707
18409.7 3.05968
18409.8 4.68840
18409.9 7.63788
18410.0 9.39512
18410.1 7.63775
18410.2 4.68832
18410.3 3.05965
18410.4 2.09742
18410.4 1.44571
18410.5 1.08245
18410.7 0.647051
18410.9 0.436696
18411.2 0.228082
18411.5 0.141193
18412.2 0.0686445
18412.9 0.0407293
18414.2 0.0189871
18415.5 0.0110280
18420.9 0.00299255
18431.5 0.000910613
18452.9 0.000404187
18474.3 0.000349717
18495.6 0.000397352
18517.0 0.000555733
18527.6 0.000722673
18538.3 0.00102916
18549.0 0.00168077
18554.3 0.00232254
18559.7 0.00347316
18565.0 0.00586882
18570.3 0.0122386
18573.0 0.0203709
18575.7 0.0405418
18577.0 0.0642438
18577.7 0.0846276
18578.4 0.115633
18579.0 0.167610
18579.7 0.259566
18580.0 0.336849
18580.4 0.445581
18580.7 0.605548
18581.0 0.840198
18581.5 1.34696
18582.0 1.67469
18582.5 1.33609
18583.0 0.840111
18583.5 0.496599
18584.1 0.313524
18584.6 0.211980
18585.2 0.151589
18585.7 0.113291
18586.2 0.0876667
18587.3 0.0569847
18588.4 0.0397974
18589.5 0.0293426
18591.6 0.0178777
18593.8 0.0120222
18595.9 0.00866658
18598.1 0.00655903
18600.2 0.00515020
18604.5 0.00344119
18608.8 0.00248758
18613.2 0.00190305
18617.5 0.00152083
18626.1 0.00106876
18634.7 0.000826913
18651.9 0.000605251
18669.1 0.000542832
18686.4 0.000600548
18703.6 0.00108272
18712.2 0.00295855
18716.5 0.0100835
18717.6 0.0171467
18718.7 0.0358765
18719.2 0.0602247
18719.8 0.121775
18720.0 0.195432
18720.3 0.361627
18720.4 0.543384
18720.6 0.860521
18720.7 1.51937
18720.8 2.17809
18720.8 3.09337
18720.9 4.92263
18721.0 6.20147
18721.1 4.92256
18721.2 3.09332
18721.3 2.06416
18721.3 1.38057
18721.5 0.739532
18721.6 0.452081
18721.8 0.302744
18722.1 0.159037
18722.4 0.0989528
18723.0 0.0484428
18723.6 0.0289547
18726.0 0.00812713
18730.9 0.00249285
18740.6 0.00106096
18760.0 0.000815715
18779.4 0.000970306
18798.8 0.00135547
18808.5 0.00168981
18818.2 0.00219689
18827.9 0.00301416
18837.6 0.00444767
18847.3 0.00731938
18852.2 0.00997410
18857.0 0.0144258
18861.9 0.0227268
18864.3 0.0298662
18866.7 0.0408637
18869.2 0.0591362
18870.4 0.0729645
18871.6 0.0919519
18872.8 0.119009
18874.0 0.157986
18875.2 0.215735
18876.4 0.301143
18878.2 0.482204
18880.0 0.601963
18881.8 0.481017
18883.6 0.301049
18885.2 0.193985
18886.8 0.130553
18888.4 0.0923145
18890.0 0.0681699
18893.2 0.0411331
18896.5 0.0273768
18899.7 0.0195176
18902.9 0.0146350
18909.3 0.00916718
18915.8 0.00635910
18922.2 0.00474805
18935.1 0.00312812
18948.0 0.00249601
18960.8 0.00248791
18967.3 0.00284494
18973.7 0.00396065
18976.9 0.00546186
18980.2 0.00947083
18981.8 0.0146811
18983.4 0.0280940
18984.2 0.0447400
18985.0 0.0834164
18985.4 0.125635
18985.8 0.209926
18986.0 0.286532
18986.2 0.410140
18986.4 0.620581
18986.6 0.995009
18986.8 1.58655
18987.0 1.98874
18987.2 1.58651
18987.4 0.995010
18987.6 0.620627
18987.8 0.410220
18988.0 0.286637
18988.2 0.210055
18988.6 0.125805
18989.0 0.0836278
18989.8 0.0450329
18990.6 0.0286107
18992.2 0.0153213
18993.8 0.0102568
18997.0 0.00660183
19000.2 0.00553287
19006.6 0.00561916
19013.0 0.00732139
19019.4 0.0113841
19025.8 0.0218627
19029.0 0.0342183
19030.6 0.0448404
19032.2 0.0612844
19033.8 0.0885003
19034.6 0.109178
19035.4 0.137587
19036.2 0.177698
19037.0 0.235905
19037.8 0.322196
19038.6 0.449920
19039.8 0.720215
19041.0 0.900626
19041.6 0.847479
19042.2 0.720081
19043.4 0.449771
19044.3 0.304360
19045.2 0.213565
19046.2 0.155212
19047.1 0.117260
19049.0 0.0727311
19050.8 0.0491833
19052.7 0.0353855
19054.6 0.0266559
19058.3 0.0167063
19062.1 0.0114540
19065.8 0.00835969
19073.3 0.00505122
19080.7 0.00340601
19088.2 0.00247032
19095.7 0.00188538
19103.2 0.00149433
19118.1 0.00101768
19133.1 0.000747312
19162.9 0.000463922
19192.8 0.000323289
19222.7 0.000241986
19282.5 0.000154548
19342.3 0.000109882
19402.1 8.34967E-05
19521.7 5.45511E-05
19641.3 3.94773E-05
19760.8 3.04501E-05
20000.0 2.03869E-05
20000.0 0.0510468
25000.0 0.0431579
30000.0 0.0378106
35000.0 0.0339378
40000.0 0.0309583
50000.0 0.0267549
60000.0 0.0239505
70000.0 0.0218686
80000.0 0.0202626
99999.9 0.0179177
100000 0.0179180
125000 0.0151290
150000 0.0136480
167100 0.0128880
167105 0.0128876
200000 0.0100160
225000 0.00925790
250000 0.00875330
300000 0.00811340
350000 0.00773590
400000 0.00751090
450000 0.00738860
500000 0.00734160
600000 0.00740260
700000 0.00760450
800000 0.00789530
900000 0.00828180
1.00000E+06 0.00871210
1.21780E+06 0.00988200
1.22790E+06 0.00993470
1.26590E+06 0.00994410
1.26593E+06 0.00994410
1.39130E+06 0.00995600
1.39133E+06 0.00995601
1.43030E+06 0.00996990
1.43031E+06 0.00997039
1.43080E+06 0.00998860
1.43082E+06 0.00998861
1.48700E+06 0.0100220
1.48702E+06 0.0100220
1.54260E+06 0.0100680
1.54890E+06 0.0100730
1.54910E+06 0.0100730
1.56970E+06 0.0100900
1.56972E+06 0.0100899
1.75000E+06 0.00918510
2.01560E+06 0.00778940
2.25000E+06 0.00688930
2.50000E+06 0.00582900
2.75000E+06 0.00520260
3.00000E+06 0.00439800
3.25000E+06 0.00363550
3.50000E+06 0.00292380
3.75000E+06 0.00228880
4.05970E+06 0.00169200
4.25000E+06 0.00140930
4.50000E+06 0.00111130
4.75000E+06 0.000877060
5.00000E+06 0.000751530
5.25000E+06 0.000661420
5.50000E+06 0.000571310
5.75000E+06 0.000481200
6.00000E+06 0.000391090
6.30030E+06 0.000331130
6.43110E+06 0.000305010
6.75000E+06 0.000261950
7.00000E+06 0.000231170
7.25000E+06 0.000221940
7.59640E+06 0.000213070
7.75000E+06 0.000212730
8.00000E+06 0.000212190
8.25000E+06 0.000245340
8.50000E+06 0.000278490
8.84190E+06 0.000323830
8.84195E+06 0.000323836
9.00000E+06 0.000344790
9.25000E+06 0.000415000
9.50000E+06 0.000485360
9.75000E+06 0.000558450
1.00000E+07 0.000631530
1.02500E+07 0.000701000
1.05000E+07 0.000770570
1.07500E+07 0.000842020
1.09270E+07 0.000892610
1.12500E+07 0.000940970
1.15000E+07 0.000968470
1.17500E+07 0.000995970
1.20000E+07 0.00102350
1.22500E+07 0.00102350
1.25000E+07 0.00102350
1.27500E+07 0.00102350
1.30000E+07 0.00102350
1.32500E+07 0.00101800
1.35000E+07 0.00101250
1.37500E+07 0.00100710
1.40000E+07 0.00100160
1.42500E+07 0.000998830
1.45000E+07 0.000996050
1.47500E+07 0.000993260
1.50000E+07 0.000990470
1.52500E+07 0.000991750
1.55000E+07 0.000993030
1.57500E+07 0.000994310
1.60000E+07 0.000995580
1.63680E+07 0.00100300
1.63680E+07 0.00100300
1.65000E+07 0.00100570
1.67500E+07 0.00101080
1.70000E+07 0.00101580
1.72500E+07 0.00102410
1.75000E+07 0.00103230
1.77500E+07 0.00104060
1.80000E+07 0.00104890
1.82500E+07 0.00105990
1.85000E+07 0.00107090
1.87500E+07 0.00108190
1.90000E+07 0.00109290
1.92500E+07 0.00110630
1.95000E+07 0.00111980
1.97500E+07 0.00113320
2.00000E+07 0.00114660
