I-127(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
3540.22 1.49650
3540.27 1.03833
3540.37 0.580705
3540.47 0.374477
3540.68 0.197342
3540.88 0.125937
3541.68 0.0482581
3543.29 0.0251103
3546.50 0.0185372
3549.71 0.0228092
3551.32 0.0426803
3552.12 0.111988
3552.33 0.176083
3552.53 0.335343
3552.63 0.523513
3552.73 0.932926
3552.83 2.09299
3552.88 3.60035
3552.93 6.97867
3552.96 11.1795
3553.00 13.9392
3553.04 11.1797
3553.07 6.97900
3553.12 3.77951
3553.17 2.26635
3553.26 1.04254
3553.35 0.593510
3553.44 0.384642
3553.63 0.203345
3553.81 0.130257
3554.55 0.0518626
3556.02 0.0338339
3557.50 0.0368711
3558.97 0.0488533
3560.45 0.0767099
3561.18 0.104474
3561.92 0.154435
3562.66 0.258274
3563.03 0.358585
3563.39 0.534300
3563.76 0.887716
3563.95 1.21467
3564.13 1.76390
3564.32 2.79825
3564.41 3.68485
3564.50 5.06026
3564.59 7.34494
3564.68 11.4900
3564.73 14.8980
3564.78 19.8728
3564.82 27.3017
3564.87 38.3880
3564.93 61.6520
3565.00 76.8751
3565.07 61.2796
3565.13 38.3862
3565.18 27.8981
3565.22 20.8169
3565.30 12.4687
3565.39 8.14956
3565.47 5.69768
3565.55 4.19184
3565.64 3.20733
3565.81 2.04730
3565.98 1.41621
3566.14 1.04039
3566.48 0.632193
3566.82 0.427206
3567.15 0.310939
3567.49 0.238643
3567.83 0.191181
3568.50 0.135340
3569.17 0.106504
3570.52 0.0858696
3571.86 0.0970285
3572.54 0.118659
3573.21 0.162750
3573.88 0.259904
3574.22 0.356110
3574.55 0.527093
3574.89 0.876891
3575.06 1.20550
3575.23 1.76641
3575.40 2.84031
3575.48 3.78719
3575.56 5.29392
3575.65 7.88988
3575.69 9.94257
3575.73 12.8704
3575.77 17.2073
3575.82 23.9026
3575.86 34.6388
3575.90 52.0327
3575.95 83.5834
3576.00 104.073
3576.03 97.6021
3576.05 82.9218
3576.10 52.0304
3576.16 31.0191
3576.21 19.8627
3576.26 13.4745
3576.32 9.71387
3576.37 7.26711
3576.42 5.65316
3576.53 3.68973
3576.64 2.58472
3576.74 1.91550
3576.95 1.17135
3577.17 0.790505
3577.38 0.571989
3577.59 0.434651
3577.81 0.342836
3578.23 0.231603
3578.66 0.170051
3579.09 0.132884
3579.51 0.109614
3580.37 0.0874471
3581.22 0.0941763
3581.65 0.120322
3582.07 0.200795
3582.29 0.308579
3582.50 0.579901
3582.61 0.902959
3582.71 1.61090
3582.77 2.34716
3582.82 3.67414
3582.87 6.38957
3582.90 8.88149
3582.93 12.5654
3582.96 20.1446
3583.00 25.0883
3583.04 20.1443
3583.07 12.5646
3583.11 8.02850
3583.14 5.33644
3583.18 3.74172
3583.21 2.74795
3583.28 1.64922
3583.35 1.10242
3583.49 0.593243
3583.63 0.374672
3583.91 0.195138
3584.19 0.125099
3584.75 0.0704248
3585.30 0.0494362
3587.53 0.0263423
3591.99 0.0224640
3594.21 0.0283016
3595.33 0.0351109
3596.44 0.0479701
3597.56 0.0756196
3598.11 0.102947
3598.67 0.152112
3599.23 0.254396
3599.51 0.353317
3599.78 0.526459
3600.06 0.874870
3600.20 1.19668
3600.34 1.73656
3600.48 2.75368
3600.55 3.63031
3600.62 4.96787
3600.69 7.21658
3600.76 11.2192
3600.79 14.5406
3600.83 19.3821
3600.86 26.5961
3600.90 37.0314
3600.95 59.2102
3601.00 74.0789
3601.05 59.2089
3601.10 37.0300
3601.15 22.9339
3601.20 15.0032
3601.25 10.3957
3601.30 7.56350
3601.35 5.72421
3601.40 4.47185
3601.50 2.93512
3601.60 2.06939
3601.70 1.53623
3601.90 0.942901
3602.10 0.638431
3602.30 0.462043
3602.70 0.276481
3603.10 0.186011
3603.50 0.135585
3604.30 0.0844752
3605.10 0.0608515
3605.90 0.0486207
3607.51 0.0390720
3609.11 0.0405490
3610.71 0.0558227
3611.51 0.0773165
3612.31 0.133318
3612.71 0.204765
3613.11 0.387558
3613.31 0.613412
3613.51 1.15266
3613.61 1.75654
3613.71 3.00480
3613.76 4.18358
3613.81 6.16578
3613.86 9.74222
3613.91 16.5414
3613.95 26.3897
3614.00 33.0327
3614.05 26.3913
3614.09 16.5447
3614.13 11.1109
3614.17 7.68465
3614.21 5.54707
3614.24 4.19221
3614.32 2.60261
3614.39 1.77044
3614.54 0.982346
3614.69 0.638407
3614.99 0.358048
3615.29 0.256077
3615.89 0.202626
3616.49 0.231920
3617.10 0.345731
3617.40 0.465904
3617.70 0.682390
3618.00 1.12466
3618.15 1.53686
3618.30 2.23324
3618.45 3.54428
3618.52 4.67944
3618.60 6.45152
3618.67 9.42114
3618.71 11.7412
3618.75 14.8805
3618.78 19.5025
3618.82 26.1548
3618.86 36.5267
3618.90 52.0165
3618.95 83.1098
3619.00 103.995
3619.03 97.8465
3619.05 83.1073
3619.10 52.0134
3619.15 34.8903
3619.19 24.0825
3619.23 17.3370
3619.27 13.0490
3619.36 8.02797
3619.44 5.39810
3619.53 3.86676
3619.61 2.90221
3619.78 1.80568
3619.95 1.23149
3620.12 0.894366
3620.29 0.679889
3620.46 0.535098
3620.81 0.357443
3621.15 0.257310
3621.49 0.195181
3621.83 0.153989
3622.51 0.104423
3623.19 0.0769708
3624.55 0.0493042
3625.91 0.0366480
3627.27 0.0302797
3629.99 0.0263346
3632.71 0.0305627
3634.07 0.0371605
3635.43 0.0502222
3636.79 0.0788492
3637.47 0.107274
3638.15 0.158486
3638.83 0.265288
3639.17 0.368224
3639.51 0.548966
3639.85 0.910933
3640.02 1.24600
3640.19 1.80794
3640.36 2.85544
3640.45 3.75349
3640.53 5.14141
3640.62 7.43438
3640.70 11.5606
3640.75 14.9723
3640.79 19.7974
3640.83 27.1049
3640.87 37.6326
3640.94 60.1759
3641.00 75.1919
3641.06 60.1741
3641.13 37.6308
3641.17 27.7309
3641.20 20.9436
3641.28 12.6883
3641.36 8.35088
3641.43 5.88923
3641.51 4.34302
3641.59 3.33896
3641.74 2.13895
3641.89 1.48504
3642.05 1.09113
3642.35 0.661670
3642.66 0.444967
3642.96 0.321497
3643.27 0.244412
3643.58 0.193160
3644.19 0.131534
3644.80 0.0977396
3646.03 0.0651749
3647.25 0.0538804
3648.48 0.0586765
3649.09 0.0738519
3649.70 0.120203
3650.01 0.182897
3650.31 0.346859
3650.47 0.550267
3650.62 1.03260
3650.70 1.57069
3650.77 2.64799
3650.81 3.67330
3650.85 5.32082
3650.89 8.19037
3650.92 13.5100
3650.96 21.4885
3651.00 26.9768
3651.04 21.4886
3651.08 13.5101
3651.10 9.27124
3651.13 6.54889
3651.19 3.67313
3651.25 2.29418
3651.31 1.57027
3651.42 0.863937
3651.54 0.549376
3651.77 0.285502
3651.99 0.181096
3652.45 0.0998673
3652.91 0.0699073
3654.75 0.0424267
3656.59 0.0438435
3658.42 0.0566167
3659.34 0.0689270
3660.26 0.0882609
3661.18 0.120244
3662.10 0.177727
3663.02 0.296369
3663.48 0.409253
3663.94 0.604390
3664.40 0.986673
3664.63 1.33152
3664.85 1.89061
3665.08 2.89183
3665.20 3.71230
3665.31 4.91083
3665.43 6.78172
3665.54 9.85238
3665.66 15.2006
3665.77 24.6805
3665.89 39.4464
3666.00 49.2738
3666.11 39.4436
3666.23 24.6778
3666.31 17.4091
3666.39 12.5854
3666.47 9.38410
3666.55 7.22938
3666.71 4.59154
3666.87 3.15664
3667.04 2.29123
3667.20 1.73869
3667.52 1.09620
3667.84 0.753824
3668.17 0.550588
3668.81 0.331988
3669.46 0.223352
3670.10 0.161751
3670.75 0.123581
3671.40 0.0984222
3672.69 0.0685450
3673.98 0.0526270
3676.56 0.0391210
3679.15 0.0391118
3680.44 0.0446203
3681.73 0.0572086
3683.02 0.0863330
3683.67 0.115817
3684.31 0.169427
3684.96 0.281955
3685.28 0.391281
3685.61 0.584601
3685.93 0.975942
3686.09 1.34382
3686.25 1.96473
3686.41 3.15271
3686.49 4.19435
3686.57 5.81625
3686.66 8.61006
3686.70 10.7655
3686.74 13.7962
3686.78 18.3384
3686.82 25.0572
3686.86 35.5246
3686.90 52.3370
3686.95 83.4663
3687.00 104.650
3687.05 83.4642
3687.10 52.3348
3687.15 34.8786
3687.19 24.2456
3687.23 17.5519
3687.27 13.1831
3687.36 8.08508
3687.44 5.44796
3687.53 3.89377
3687.61 2.92677
3687.78 1.81992
3687.95 1.24073
3688.12 0.900918
3688.29 0.684922
3688.46 0.539253
3688.79 0.361219
3689.13 0.260829
3689.47 0.198826
3689.81 0.158066
3690.48 0.109532
3691.16 0.0834355
3692.51 0.0600225
3693.86 0.0560094
3695.21 0.0732096
3695.89 0.103172
3696.56 0.188182
3696.90 0.301149
3697.24 0.594610
3697.41 0.957283
3697.58 1.81388
3697.66 2.76427
3697.75 4.65751
3697.79 6.38940
3697.83 9.20251
3697.87 14.0335
3697.91 22.5489
3697.96 36.0734
3698.00 45.0942
3698.04 36.0734
3698.09 22.5492
3698.13 13.8841
3698.17 9.11750
3698.21 6.33856
3698.26 4.62537
3698.34 2.73450
3698.42 1.80621
3698.59 0.954672
3698.76 0.593661
3699.10 0.301330
3699.44 0.189034
3700.11 0.104430
3700.79 0.0749810
3702.14 0.0591058
3703.49 0.0654175
3704.84 0.0935786
3705.51 0.124256
3706.19 0.180895
3706.86 0.300379
3707.20 0.416708
3707.54 0.621527
3707.88 1.03633
3708.04 1.42392
3708.21 2.07541
3708.38 3.31326
3708.47 4.39881
3708.55 6.08325
3708.64 8.96578
3708.68 11.1775
3708.72 14.2699
3708.76 18.7347
3708.80 25.4015
3708.85 35.6466
3708.89 51.7723
3708.94 82.9208
3709.00 103.541
3709.06 82.9186
3709.11 51.7701
3709.16 34.4635
3709.21 23.9056
3709.25 17.2776
3709.30 12.9613
3709.39 7.97698
3709.48 5.36486
3709.57 3.83046
3709.67 2.87631
3709.85 1.79068
3710.04 1.21953
3710.22 0.886379
3710.40 0.674417
3710.59 0.531377
3710.96 0.356131
3711.32 0.257655
3711.69 0.196756
3712.06 0.156842
3712.80 0.109710
3713.54 0.0849883
3715.01 0.0652810
3716.49 0.0691133
3717.22 0.0818067
3717.96 0.109086
3718.70 0.170668
3719.07 0.232350
3719.43 0.342919
3719.80 0.571519
3719.99 0.788663
3720.17 1.16369
3720.36 1.90059
3720.45 2.56115
3720.54 3.63517
3720.63 5.54547
3720.68 7.10553
3720.72 9.40156
3720.77 12.9475
3720.82 18.7406
3720.84 23.0431
3720.86 28.7751
3720.88 36.4608
3720.91 47.1404
3720.93 60.3744
3720.95 75.4264
3721.00 94.2198
3721.02 88.6941
3721.05 75.4248
3721.09 47.1385
3721.13 33.1811
3721.16 23.9224
3721.19 17.7997
3721.22 13.6479
3721.29 8.65280
3721.36 5.96042
3721.42 4.32075
3721.49 3.27017
3721.62 2.06287
3721.75 1.41484
3721.88 1.03327
3722.14 0.620856
3722.41 0.415681
3722.67 0.299045
3723.20 0.178224
3723.72 0.120076
3724.25 0.0876512
3725.30 0.0545744
3726.35 0.0388775
3727.40 0.0302653
3729.51 0.0220344
3731.61 0.0196397
3733.72 0.0228848
3735.82 0.0508361
3736.35 0.0797078
3736.87 0.158118
3737.14 0.260398
3737.40 0.521857
3737.53 0.840812
3737.66 1.56924
3737.73 2.35243
3737.79 3.84306
3737.83 5.17090
3737.86 7.24570
3737.89 10.6248
3737.92 16.0911
3737.96 25.8041
3738.00 32.1664
3738.04 25.8042
3738.08 16.0913
3738.10 11.3031
3738.13 8.18993
3738.19 4.70753
3738.24 2.99985
3738.29 2.06339
3738.40 1.14013
3738.51 0.721083
3738.73 0.363733
3738.94 0.221226
3739.38 0.109701
3739.81 0.0679800
3741.54 0.0256746
3745.00 0.0166647
3748.46 0.0263039
3750.19 0.0672207
3750.63 0.107058
3751.06 0.212548
3751.28 0.348174
3751.49 0.684836
3751.60 1.08064
3751.71 1.95291
3751.76 2.83805
3751.82 4.45330
3751.87 7.75194
3751.90 10.7063
3751.92 15.3203
3751.96 24.5354
3752.00 30.6384
3752.04 24.5356
3752.08 15.3208
3752.12 9.35313
3752.15 6.09758
3752.19 4.17947
3752.23 3.04192
3752.31 1.79114
3752.38 1.18056
3752.54 0.619632
3752.69 0.384603
3753.00 0.194195
3753.30 0.121274
3753.92 0.0669273
3754.53 0.0484068
3755.76 0.0392277
3756.99 0.0447102
3758.21 0.0653282
3758.83 0.0873597
3759.44 0.127735
3760.06 0.212782
3760.36 0.295342
3760.67 0.441068
3760.98 0.735098
3761.13 1.01054
3761.28 1.47335
3761.44 2.35344
3761.51 3.11990
3761.59 4.30391
3761.67 6.32339
3761.74 10.0094
3761.78 13.1881
3761.82 17.8070
3761.86 24.8511
3761.90 35.7219
3761.95 57.0889
3762.00 71.4460
3762.05 57.0876
3762.10 35.7205
3762.14 24.8499
3762.18 17.8060
3762.22 13.0892
3762.26 10.0088
3762.33 6.28849
3762.41 4.30357
3762.49 3.10747
3762.56 2.34527
3762.72 1.47334
3762.87 1.00837
3763.02 0.735292
3763.33 0.441433
3763.64 0.295867
3763.95 0.213465
3764.56 0.128842
3765.17 0.0887599
3765.79 0.0671962
3767.01 0.0479939
3768.24 0.0453759
3769.47 0.0624169
3770.08 0.0916218
3770.70 0.174757
3771.00 0.285567
3771.31 0.573971
3771.46 0.932496
3771.62 1.77464
3771.69 2.70866
3771.77 4.56469
3771.81 6.31660
3771.85 9.10676
3771.88 13.9063
3771.92 22.5986
3771.96 36.0094
3772.00 45.1644
3772.04 36.0095
3772.08 22.5987
3772.10 16.7009
3772.12 12.6574
3772.17 7.68033
3772.22 5.06068
3772.26 3.58207
3772.36 2.03760
3772.45 1.30899
3772.64 0.671416
3772.82 0.409503
3773.20 0.201290
3773.57 0.122344
3774.31 0.0625245
3775.06 0.0404894
3778.04 0.0181205
3783.99 0.0138947
3786.97 0.0162063
3788.46 0.0189978
3789.95 0.0242275
3791.44 0.0353896
3792.93 0.0662512
3793.68 0.107971
3794.42 0.221172
3794.79 0.370583
3794.98 0.512519
3795.17 0.758040
3795.35 1.23833
3795.44 1.67182
3795.54 2.37911
3795.63 3.64384
3795.68 4.69581
3795.72 6.21920
3795.77 8.64253
3795.82 12.5562
3795.86 19.5888
3795.89 24.9352
3795.91 32.3758
3795.96 51.8263
3796.00 64.7107
3796.05 51.8254
3796.09 32.3749
3796.13 22.1776
3796.16 15.6249
3796.20 11.4229
3796.23 8.64215
3796.30 5.37957
3796.37 3.66239
3796.44 2.63437
3796.51 1.98305
3796.65 1.24238
3796.79 0.849119
3796.93 0.619048
3797.21 0.372671
3797.48 0.250358
3797.76 0.181224
3798.32 0.110222
3798.88 0.0763796
3799.44 0.0578318
3800.55 0.0395008
3801.67 0.0314812
3802.78 0.0277278
3805.01 0.0259640
3807.24 0.0285750
3809.47 0.0356714
3811.70 0.0532076
3812.82 0.0832516
3813.37 0.157798
3813.65 0.364382
3813.79 0.835633
3813.86 1.59794
3813.90 2.41320
3813.93 3.80287
3813.97 6.07371
3814.00 7.53122
3814.04 6.00787
3814.07 3.80552
3814.12 1.91858
3814.18 1.11150
3814.28 0.524071
3814.49 0.235347
3814.91 0.138985
3815.76 0.135549
3816.60 0.176322
3817.44 0.258446
3818.28 0.431615
3818.71 0.597589
3819.13 0.886255
3819.55 1.45522
3819.76 1.97431
3819.97 2.82433
3820.07 3.47694
3820.18 4.37122
3820.28 5.65227
3820.39 7.57042
3820.50 10.6395
3820.60 15.7852
3820.65 19.7717
3820.71 25.1239
3820.76 32.6644
3820.81 42.8078
3820.91 68.4224
3821.00 85.4720
3821.10 68.4190
3821.19 42.8045
3821.26 29.9697
3821.33 21.6305
3821.40 16.1099
3821.46 12.3625
3821.60 7.84793
3821.74 5.38293
3821.87 3.90824
3822.01 2.96186
3822.28 1.86683
3822.55 1.28241
3822.82 0.937440
3823.37 0.566994
3823.91 0.383443
3824.46 0.280542
3825.00 0.217898
3825.55 0.178315
3826.64 0.139449
3827.72 0.146352
3828.27 0.184138
3828.81 0.302541
3829.09 0.461252
3829.36 0.860238
3829.49 1.33048
3829.63 2.36515
3829.70 3.41161
3829.77 5.31215
3829.80 6.87606
3829.83 9.16049
3829.87 12.5744
3829.90 17.6721
3829.95 28.2446
3830.00 35.2932
3830.05 28.2437
3830.10 17.6707
3830.14 11.3120
3830.19 7.64331
3830.23 5.38599
3830.28 3.99540
3830.37 2.41900
3830.45 1.61780
3830.63 0.875252
3830.81 0.555169
3831.17 0.292024
3831.52 0.188615
3832.23 0.107945
3832.95 0.0770296
3834.37 0.0528131
3835.79 0.0436985
3838.64 0.0385329
3841.49 0.0413108
3844.33 0.0521212
3845.76 0.0631424
3847.18 0.0824805
3848.60 0.121603
3849.32 0.158936
3850.03 0.224665
3850.74 0.359542
3851.10 0.488798
3851.45 0.714401
3851.81 1.16714
3851.98 1.58703
3852.16 2.29340
3852.25 2.84233
3852.34 3.61717
3852.43 4.75878
3852.52 6.53404
3852.61 9.49295
3852.65 11.7867
3852.70 14.8880
3852.74 19.4052
3852.79 25.8792
3852.83 35.5499
3852.87 49.9851
3852.94 80.2205
3853.00 99.9681
3853.03 93.9968
3853.06 79.7151
3853.13 49.9843
3853.18 33.2388
3853.23 23.0746
3853.28 16.6930
3853.34 12.5364
3853.44 7.73562
3853.54 5.21928
3853.65 3.75350
3853.75 2.83017
3853.96 1.78092
3854.17 1.23030
3854.38 0.909769
3854.79 0.570193
3855.21 0.404892
3855.63 0.314157
3856.46 0.227132
3857.29 0.194585
3858.13 0.187181
3859.79 0.218678
3861.46 0.321607
3862.29 0.424489
3863.12 0.601248
3863.96 0.937321
3864.37 1.23075
3864.79 1.69080
3865.21 2.47144
3865.41 3.07673
3865.62 3.92585
3865.83 5.15715
3866.04 7.00617
3866.25 9.86745
3866.45 14.3135
3866.73 22.8572
3867.00 28.5494
3867.27 22.8615
3867.55 14.3264
3867.74 10.0772
3867.94 7.29060
3868.14 5.45080
3868.33 4.20579
3868.72 2.71187
3869.12 1.90932
3869.51 1.43977
3869.90 1.15337
3870.69 0.876977
3871.47 0.862566
3871.86 0.969885
3872.26 1.21705
3872.65 1.76532
3872.84 2.28305
3873.04 3.14829
3873.24 4.73069
3873.33 6.05342
3873.43 8.04144
3873.53 11.1965
3873.63 16.5461
3873.73 26.3041
3873.78 34.1328
3873.82 44.9107
3873.91 71.8045
3874.00 89.7600
3874.09 71.7926
3874.18 44.8901
3874.27 26.9614
3874.36 17.3253
3874.45 11.8345
3874.55 8.56755
3874.64 6.45470
3874.73 5.04721
3874.92 3.33382
3875.10 2.37078
3875.29 1.78056
3875.65 1.12595
3876.02 0.787434
3876.39 0.589891
3877.13 0.377404
3877.87 0.270053
3878.61 0.207377
3880.09 0.139578
3881.57 0.105092
3883.04 0.0853452
3886.00 0.0670013
3888.96 0.0661638
3890.43 0.0734325
3891.91 0.0906138
3893.39 0.130620
3894.13 0.170959
3894.87 0.243692
3895.61 0.394024
3895.98 0.537771
3896.35 0.786208
3896.72 1.27466
3896.90 1.71678
3897.08 2.43516
3897.27 3.72949
3897.36 4.78894
3897.45 6.35775
3897.55 8.83402
3897.64 12.8937
3897.68 15.9418
3897.73 20.0401
3897.78 25.5898
3897.82 33.0401
3897.91 52.8097
3898.00 65.9735
3898.09 52.8073
3898.18 33.0377
3898.26 20.8865
3898.35 13.8542
3898.43 9.69500
3898.51 7.10543
3898.68 4.24437
3898.85 2.80642
3899.02 1.99081
3899.19 1.48621
3899.52 0.923486
3899.86 0.632523
3900.19 0.464044
3900.86 0.286200
3901.54 0.199633
3902.21 0.151575
3903.55 0.103823
3904.89 0.0833500
3906.23 0.0748970
3908.92 0.0775561
3911.60 0.106002
3912.94 0.138225
3914.29 0.197706
3915.63 0.321617
3916.30 0.439741
3916.97 0.643766
3917.64 1.04120
3917.98 1.39869
3918.31 1.97686
3918.65 3.00480
3918.82 3.84189
3918.98 5.06136
3919.15 6.94549
3919.32 10.0040
3919.49 15.2510
3919.66 24.4120
3919.83 39.1015
3920.00 48.8211
3920.17 39.0071
3920.35 24.4083
3920.54 14.0815
3920.74 8.76498
3920.93 5.87386
3921.13 4.17728
3921.33 3.10695
3921.52 2.39995
3921.92 1.55324
3922.31 1.08661
3922.70 0.804818
3923.48 0.496396
3924.27 0.341168
3925.05 0.253526
3925.84 0.200395
3926.62 0.167501
3928.19 0.139600
3929.76 0.163618
3930.55 0.221984
3930.94 0.283727
3931.33 0.396864
3931.72 0.633205
3931.92 0.858568
3932.12 1.24822
3932.31 2.00791
3932.41 2.69032
3932.51 3.79757
3932.61 5.76050
3932.65 7.35801
3932.70 9.70104
3932.75 13.3026
3932.80 19.1481
3932.83 23.5636
3932.85 29.1798
3932.88 36.9779
3932.90 47.1931
3932.93 60.5259
3932.95 75.5760
3933.00 94.3494
3933.03 88.8313
3933.05 75.5740
3933.10 47.1905
3933.15 28.9101
3933.20 18.8422
3933.25 13.0277
3933.30 9.46800
3933.35 7.16283
3933.40 5.59642
3933.50 3.67812
3933.60 2.59938
3933.70 1.93572
3933.90 1.19765
3934.10 0.817507
3934.30 0.598439
3934.70 0.367279
3935.10 0.253844
3935.50 0.190027
3936.30 0.124052
3937.11 0.0923202
3937.91 0.0747192
3939.51 0.0576764
3941.11 0.0524055
3942.71 0.0574051
3944.31 0.100651
3944.72 0.143574
3945.12 0.255965
3945.32 0.397188
3945.52 0.739985
3945.62 1.13057
3945.72 1.95546
3945.77 2.75296
3945.82 4.12920
3945.87 6.70825
3945.89 8.83186
3945.92 11.9019
3945.96 19.0533
3946.00 23.7612
3946.04 19.0536
3946.08 11.9025
3946.13 7.38980
3946.17 4.82394
3946.21 3.34277
3946.25 2.43680
3946.34 1.45270
3946.42 0.965913
3946.59 0.524728
3946.76 0.338546
3947.09 0.188837
3947.43 0.132306
3948.77 0.0810057
3950.11 0.0855471
3951.46 0.112319
3952.13 0.137543
3952.80 0.176891
3953.47 0.241787
3954.14 0.358122
3954.81 0.597829
3955.15 0.825784
3955.48 1.21771
3955.82 1.98263
3955.99 2.66939
3956.16 3.77484
3956.32 5.74163
3956.41 7.34060
3956.49 9.68313
3956.58 13.2779
3956.66 19.0967
3956.74 29.0373
3956.79 36.5485
3956.83 46.1559
3956.91 73.7704
3957.00 92.1498
3957.09 73.7671
3957.17 46.1525
3957.23 33.9908
3957.28 25.4761
3957.39 15.4147
3957.50 10.1020
3957.60 7.09484
3957.71 5.22195
3957.82 4.00522
3958.03 2.55919
3958.25 1.77374
3958.46 1.30159
3958.89 0.788534
3959.32 0.529824
3959.75 0.381887
3960.18 0.289501
3960.61 0.228117
3961.47 0.153900
3962.33 0.112702
3963.19 0.0875731
3964.05 0.0713395
3965.77 0.0532726
3967.49 0.0475555
3969.21 0.0673967
3970.07 0.159872
3970.28 0.247927
3970.50 0.469037
3970.60 0.732436
3970.71 1.31170
3970.77 1.90953
3970.82 2.98575
3970.87 5.24745
3970.90 7.30206
3970.93 10.4038
3970.96 16.6473
3971.00 20.7799
3971.04 16.6473
3971.07 10.4037
3971.11 6.59899
3971.14 4.38153
3971.21 2.27333
3971.28 1.37113
3971.35 0.915044
3971.49 0.492321
3971.63 0.312642
3971.91 0.165119
3972.18 0.107802
3973.29 0.0469460
3975.50 0.0301527
3977.72 0.0309703
3978.82 0.0464070
3979.38 0.101066
3979.65 0.264360
3979.79 0.639888
3979.86 1.23739
3979.93 3.01537
3979.96 4.78499
3980.00 6.00493
3980.04 4.78504
3980.07 3.01545
3980.14 1.23749
3980.21 0.640010
3980.35 0.264532
3980.63 0.101348
3981.18 0.0469219
3982.29 0.0319485
3984.50 0.0319521
3986.71 0.0488647
3987.82 0.107446
3988.10 0.162714
3988.37 0.303990
3988.51 0.478468
3988.65 0.883951
3988.72 1.32472
3988.79 2.20004
3988.86 4.25981
3988.89 6.44359
3988.93 10.2343
3988.96 16.2716
3989.00 20.4286
3989.04 16.2718
