W-183(n,g) ENDF/B-VII.1
941.109 49.3144
941.144 37.3785
941.179 29.3367
941.250 19.5838
941.320 14.1368
941.391 10.8059
941.532 7.12513
941.673 5.24590
941.814 4.16188
941.956 3.48037
942.097 3.02442
942.379 2.47144
942.661 2.16195
942.944 1.97158
943.226 1.84631
943.790 1.69700
944.355 1.61504
944.919 1.56542
945.484 1.53325
946.613 1.49579
947.742 1.47602
948.871 1.46468
950.000 1.45786
951.563 1.45255
953.125 1.44996
956.250 1.44885
959.375 1.45037
962.500 1.45313
968.750 1.46035
975.000 1.46861
987.500 1.48634
1000.00 1.50480
1014.74 1.52722
1029.48 1.55079
1036.85 1.56379
1040.54 1.57114
1044.22 1.57978
1047.91 1.59137
1049.75 1.59969
1051.59 1.61177
1053.43 1.63235
1054.35 1.64976
1055.28 1.67784
1056.20 1.73045
1056.66 1.77796
1057.12 1.85838
1057.58 2.01821
1057.81 2.16894
1058.04 2.43309
1058.16 2.65137
1058.27 2.97483
1058.39 3.49092
1058.50 4.39360
1058.62 6.20013
1058.67 7.89425
1058.73 10.6964
1058.76 12.9125
1058.79 16.0539
1058.82 20.7076
1058.85 27.6816
1058.87 39.7159
1058.89 49.3614
1058.90 61.8811
1058.92 81.1407
1058.93 107.699
1058.95 147.345
1058.96 206.422
1058.98 327.098
1059.00 407.963
1059.01 380.971
1059.02 323.146
1059.04 203.344
1059.06 118.443
1059.09 74.4126
1059.11 50.4486
1059.13 36.8565
1059.16 27.8406
1059.18 22.0758
1059.22 14.9402
1059.27 10.9262
1059.31 8.55033
1059.40 5.93806
1059.49 4.60824
1059.58 3.86291
1059.77 3.10850
1059.95 2.78614
1060.13 2.65786
1060.49 2.72344
1060.67 2.90215
1060.85 3.21965
1061.03 3.76858
1061.21 4.76781
1061.39 6.80856
1061.49 8.72979
1061.53 10.1096
1061.58 11.9387
1061.62 14.4980
1061.67 18.0452
1061.71 23.2717
1061.76 31.3974
1061.80 44.9323
1061.82 55.5498
1061.85 69.5811
1061.87 90.4603
1061.89 119.689
1061.91 165.497
1061.94 230.979
1061.97 366.779
1062.00 456.321
1062.03 361.747
1062.07 227.045
1062.09 153.576
1062.12 108.959
1062.14 79.3752
1062.17 60.6472
1062.22 38.2411
1062.27 26.5429
1062.32 19.5093
1062.37 15.0613
1062.47 10.0206
1062.57 7.33811
1062.67 5.77306
1062.78 4.77252
1062.88 4.09454
1063.08 3.25810
1063.28 2.78397
1063.49 2.48932
1063.69 2.29446
1064.09 2.05828
1064.50 1.92690
1064.90 1.84608
1065.31 1.79284
1066.12 1.72926
1066.93 1.69440
1067.74 1.67342
1068.55 1.66002
1070.17 1.64495
1071.79 1.63774
1075.04 1.63303
1078.28 1.63367
1081.52 1.63656
1088.01 1.64545
1094.50 1.65696
1100.98 1.67218
1104.22 1.68348
1105.85 1.69171
1107.47 1.70403
1109.09 1.72644
1109.90 1.74697
1110.71 1.78278
1111.12 1.81237
1111.52 1.85696
1111.93 1.92944
1112.33 2.05990
1112.53 2.16906
1112.74 2.33457
1112.94 2.60336
1113.14 3.08052
1113.24 3.47804
1113.35 4.06693
1113.45 5.00287
1113.55 6.62237
1113.60 7.93164
1113.65 9.83734
1113.70 12.7613
1113.75 17.4480
1113.78 21.1393
1113.80 26.0339
1113.83 32.9796
1113.85 43.2517
1113.88 60.0331
1113.90 86.9392
1113.93 134.292
1113.94 172.758
1113.95 220.345
1113.98 349.754
1114.00 436.809
1114.01 408.715
1114.03 346.945
1114.05 218.153
1114.08 130.608
1114.10 83.5581
1114.13 57.2664
1114.15 41.5434
1114.18 31.5315
1114.21 24.8124
1114.26 16.6874
1114.31 12.1749
1114.36 9.42209
1114.47 6.38545
1114.57 4.83974
1114.67 3.94877
1114.78 3.38933
1114.88 3.01839
1115.09 2.56413
1115.30 2.31037
1115.50 2.15456
1115.71 2.05262
1116.13 1.93092
1116.54 1.86471
1117.37 1.79964
1118.20 1.77106
1119.03 1.75725
1120.70 1.74808
1124.02 1.75776
1127.34 1.78955
1129.00 1.81695
1130.66 1.85811
1132.32 1.92404
1133.99 2.04036
1134.82 2.13572
1135.65 2.27790
1136.48 2.50386
1136.89 2.67042
1137.31 2.89520
1137.72 3.20975
1138.14 3.66651
1138.55 4.36743
1138.97 5.52134
1139.18 6.40159
1139.39 7.62052
1139.59 9.37208
1139.80 11.9902
1140.01 16.1682
1140.22 23.2316
1140.42 36.2348
1140.53 46.7279
1140.63 61.0869
1140.82 97.1222
1141.00 121.516
1141.19 97.4834
1141.37 61.3614
1141.52 41.7215
1141.67 29.4904
1141.82 21.8021
1141.97 16.8179
1142.27 11.0266
1142.57 7.98590
1142.87 6.20844
1143.17 5.09288
1143.76 3.82539
1144.36 3.16333
1144.96 2.77896
1145.56 2.53869
1146.16 2.38295
1147.36 2.22071
1147.95 2.19746
1148.55 2.22305
1149.15 2.34392
1149.45 2.48492
1149.75 2.75332
1150.05 3.33228
1150.20 3.89956
1150.35 4.89566
1150.50 6.91710
1150.57 8.80117
1150.65 11.9256
1150.69 14.4204
1150.72 17.8519
1150.74 20.1820
1150.76 23.0527
1150.78 26.6414
1150.80 30.9320
1150.82 36.7534
1150.84 44.4428
1150.85 54.8461
1150.87 68.4112
1150.89 88.6938
1150.91 116.625
1150.93 160.421
1150.95 221.658
1150.97 350.472
1151.00 430.445
1151.01 400.759
1151.03 336.457
1151.06 210.723
1151.08 135.636
1151.10 92.9452
1151.13 66.0041
1151.15 49.6173
1151.20 30.7082
1151.25 21.1824
1151.30 15.5751
1151.35 12.1405
1151.44 8.21127
1151.54 6.14999
1151.64 4.95902
1151.83 3.69173
1152.03 3.06410
1152.22 2.71063
1152.61 2.34307
1153.00 2.16463
1153.39 2.06353
1154.17 1.95700
1154.95 1.90328
1155.72 1.87148
1157.28 1.83613
1160.39 1.80665
1163.50 1.79697
1166.61 1.79777
1168.17 1.80274
1169.72 1.81350
1171.28 1.83777
1172.06 1.86218
1172.84 1.90663
1173.22 1.94409
1173.61 2.00126
1174.00 2.09487
1174.39 2.26411
1174.59 2.40591
1174.78 2.61949
1174.98 2.96719
1175.17 3.58214
1175.27 4.09266
1175.36 4.84555
1175.46 6.03521
1175.56 8.07617
1175.61 9.71261
1175.66 12.0165
1175.70 15.5672
1175.73 18.0108
1175.75 21.1545
1175.78 25.4869
1175.80 31.1319
1175.83 38.9823
1175.85 50.2902
1175.87 68.1392
1175.90 95.3293
1175.92 140.026
1175.95 214.485
1175.97 339.934
1176.00 421.475
1176.01 394.672
1176.03 332.659
1176.06 208.807
1176.08 136.563
1176.10 94.6502
1176.13 67.7148
1176.15 51.1650
1176.20 31.8337
1176.24 21.8438
1176.29 16.0760
1176.34 12.4640
1176.43 8.41065
1176.52 6.27027
1176.62 5.02982
1176.71 4.23322
1176.80 3.70199
1176.99 3.04867
1177.18 2.68005
1177.37 2.45197
1177.55 2.30116
1177.93 2.12015
1178.30 2.02042
1178.68 1.95962
1179.05 1.91990
1179.80 1.87298
1180.55 1.84764
1182.04 1.82304
1183.54 1.81249
1185.04 1.80757
1188.03 1.80467
1194.01 1.80823
1200.00 1.81596
1210.18 1.81884
1215.27 1.82346
1220.35 1.83266
1222.90 1.84067
1225.44 1.85305
1227.99 1.87350
1230.53 1.91074
1231.80 1.94202
1233.08 1.98950
1234.35 2.06672
1235.62 2.20479
1236.26 2.31880
1236.89 2.48941
1237.53 2.76127
1237.85 2.96215
1238.16 3.23338
1238.48 3.61194
1238.80 4.16250
1239.12 5.00642
1239.44 6.39279
1239.60 7.44487
1239.75 8.89696
1239.91 10.9745
1240.07 14.0800
1240.23 18.9774
1240.39 27.2133
1240.55 42.0631
1240.63 53.9332
1240.71 69.9211
1240.85 110.597
1241.00 137.325
1241.15 109.698
1241.29 69.2124
1241.41 47.6565
1241.52 33.9942
1241.64 25.2758
1241.75 19.5673
1241.98 12.8234
1242.21 9.25959
1242.44 7.15698
1242.67 5.83063
1243.13 4.31278
1243.59 3.51177
1244.05 3.04017
1244.51 2.73965
1244.96 2.53694
1245.88 2.28799
1246.80 2.14731
1247.72 2.06008
1248.63 2.00230
1250.47 1.93294
1252.30 1.89453
1254.14 1.87107
1255.97 1.85572
1259.64 1.83756
1263.31 1.82773
1266.98 1.82191
1270.65 1.81831
1277.99 1.81482
1285.32 1.81461
1292.66 1.81843
1296.33 1.82356
1300.00 1.83423
1301.61 1.84261
1303.22 1.85554
1304.82 1.87690
1306.43 1.91588
1307.23 1.94871
1308.04 1.99875
1308.84 2.08052
1309.64 2.22754
1310.05 2.34990
1310.45 2.53432
1310.85 2.83102
1311.25 3.35173
1311.45 3.77580
1311.65 4.40082
1311.85 5.37626
1311.96 6.08688
1312.06 7.02011
1312.16 8.30679
1312.26 10.1070
1312.36 12.7899
1312.46 16.9270
1312.56 23.9095
1312.61 29.2133
1312.66 36.5494
1312.71 46.9949
1312.76 62.3118
1312.81 85.3031
1312.86 119.776
1312.93 190.009
1313.00 236.006
1313.07 187.798
1313.14 118.044
1313.20 80.8977
1313.25 57.6845
1313.31 42.5368
1313.37 32.6966
1313.48 21.0246
1313.59 14.8554
1313.70 11.1853
1313.81 8.85858
1314.03 6.20593
1314.25 4.80116
1314.47 3.97693
1314.69 3.44879
1314.92 3.09329
1315.36 2.65634
1315.80 2.40900
1316.24 2.25562
1316.69 2.15401
1317.57 2.03204
1318.46 1.96443
1319.35 1.92310
1320.23 1.89601
1322.00 1.86388
1323.78 1.84630
1325.55 1.83570
1327.32 1.82885
1330.86 1.82099
1334.41 1.81707
1341.49 1.81466
1348.58 1.81732
1352.13 1.82152
1355.67 1.82995
1357.44 1.83731
1359.21 1.84874
1360.98 1.86770
1362.76 1.90237
1363.64 1.93158
1364.53 1.97612
1365.41 2.04891
1366.30 2.18000
1366.74 2.28900
1367.19 2.45324
1367.63 2.71742
1368.07 3.18246
1368.29 3.56148
1368.52 4.11749
1368.74 4.98916
1368.85 5.62109
1368.96 6.45110
1369.07 7.59340
1369.18 9.20862
1369.29 11.5933
1369.40 15.2690
1369.51 21.4556
1369.57 26.1509
1369.62 32.6365
1369.68 42.0574
1369.73 55.6484
1369.79 76.0134
1369.84 106.486
1369.92 169.234
1370.00 209.510
1370.08 167.127
1370.16 104.834
1370.24 65.1510
1370.32 42.9740
1370.40 30.1996
1370.47 22.3938
1370.55 17.3457
1370.63 13.9189
1370.79 9.72678
1370.95 7.37202
1371.11 5.92460
1371.42 4.32009
1371.74 3.49456
1372.05 3.01798
1372.37 2.71672
1372.68 2.51547
1373.32 2.27026
1373.95 2.13297
1374.58 2.04834
1375.21 1.99252
1376.47 1.92574
1377.73 1.88890
1379.00 1.86643
1380.26 1.85172
1382.78 1.83424
1385.31 1.82465
1387.83 1.81882
1390.36 1.81502
1395.41 1.81051
1400.46 1.80805
1410.55 1.80569
1420.65 1.80492
1430.75 1.80556
1435.80 1.80718
1438.33 1.80893
1440.85 1.81224
1442.11 1.81508
1443.37 1.81946
1444.64 1.82673
1445.90 1.84006
1446.53 1.85137
1447.16 1.86868
1447.79 1.89720
1448.42 1.94915
1448.74 1.99293
1449.05 2.05948
1449.37 2.16859
1449.69 2.36459
1449.84 2.52820
1450.00 2.77516
1450.16 3.17330
1450.32 3.87051
1450.40 4.44140
1450.47 5.28492
1450.55 6.60583
1450.63 8.84260
1450.67 10.6176
1450.71 13.0737
1450.75 16.8143
1450.79 22.5386
1450.81 26.7979
1450.83 32.4664
1450.85 40.2078
1450.87 50.4534
1450.89 65.9704
1450.91 87.8339
1450.93 122.921
1450.95 173.655
1450.97 277.153
1451.00 341.733
1451.03 272.360
1451.05 169.900
1451.08 110.386
1451.10 75.0396
1451.13 53.6612
1451.15 40.1222
1451.20 24.9106
1451.25 17.1421
1451.29 12.6906
1451.34 9.91712
1451.44 6.81932
1451.53 5.19142
1451.63 4.25053
1451.72 3.64766
1451.82 3.24613
1452.01 2.75123
1452.20 2.47419
1452.39 2.30285
1452.58 2.18956
1452.97 2.05356
1453.35 1.97855
1453.73 1.93264
1454.11 1.90265
1454.88 1.86700
1455.64 1.84746
1456.41 1.83561
1457.17 1.82789
1458.70 1.81874
1460.23 1.81375
1463.29 1.80876
1466.35 1.80643
1469.41 1.80516
1475.53 1.80391
1487.76 1.80312
1500.00 1.80315
1510.23 1.80373
1515.35 1.80439
1520.47 1.80562
1525.58 1.80826
1528.14 1.81087
1530.70 1.81562
1531.98 1.81962
1533.26 1.82574
1534.54 1.83580
1535.82 1.85415
1536.46 1.86964
1537.10 1.89329
1537.74 1.93220
1538.38 2.00272
1538.70 2.06198
1539.02 2.15210
1539.34 2.29895
1539.66 2.56131
1539.82 2.77912
1539.98 3.10612
1540.14 3.62949
1540.30 4.54415
1540.46 6.36227
1540.54 8.03146
1540.58 9.22946
1540.62 10.8054
1540.66 12.9344
1540.70 15.9038
1540.74 20.2099
1540.78 26.7624
1540.82 37.3516
1540.86 55.7872
1540.88 70.3255
1540.90 90.7265
1540.92 119.734
1540.93 158.273
1540.97 251.050
1541.00 312.552
1541.02 293.561
1541.03 248.255
1541.07 156.090
1541.09 106.984
1541.12 76.7378
1541.14 56.4450
1541.17 43.4797
1541.22 27.8248
1541.27 19.5786
1541.32 14.5924
1541.37 11.4772
1541.47 7.85167
1541.57 5.93302
1541.67 4.79900
1541.78 4.07435
1541.88 3.58365
1542.08 2.97906
1542.28 2.63844
1542.48 2.42689
1542.69 2.28662
1543.09 2.11775
1543.49 2.02433
1543.90 1.96719
1544.30 1.92972
1545.11 1.88521
1545.92 1.86089
1546.73 1.84619
1547.54 1.83671
1549.15 1.82575
1550.77 1.82018
1554.01 1.81616
1557.24 1.81804
1558.86 1.82192
1560.47 1.82999
1561.28 1.83712
1562.09 1.84823
1562.90 1.86674
1563.71 1.90066
1564.11 1.92940
1564.52 1.97323
1564.92 2.04508
1565.33 2.17501
1565.53 2.28416
1565.73 2.44870
1565.93 2.71496
1566.14 3.18780
1566.24 3.57556
1566.34 4.15196
1566.44 5.06206
1566.54 6.62161
1566.59 7.87004
1566.64 9.62714
1566.69 12.3290
1566.74 16.5756
1566.77 19.8564
1566.79 24.1301
1566.82 30.0614
1566.84 38.5828
1566.87 51.9605
1566.89 72.2718
1566.92 105.469
1566.94 160.424
1566.97 256.002
1567.00 316.221
1567.03 252.416
1567.06 157.615
1567.09 97.3703
1567.12 63.8080
1567.15 44.5203
1567.17 32.7535
1567.20 25.1524
1567.23 19.9969
1567.29 13.7745
1567.35 10.2052
1567.40 8.04546
1567.52 5.61564
1567.63 4.36843
1567.75 3.64557
1567.86 3.18990
1567.98 2.88441
1568.21 2.51199
1568.44 2.30411
1568.67 2.17589
1568.90 2.09129
1569.36 1.98995
1569.82 1.93413
1570.28 1.90006
1570.74 1.87775
1571.66 1.85125
1572.58 1.83673
1573.50 1.82790
1574.42 1.82213
1576.26 1.81529
1578.11 1.81154
1581.79 1.80777
1585.47 1.80601
1589.15 1.80507
1596.52 1.80423
1611.24 1.80416
1618.61 1.80490
1620.45 1.80544
1622.29 1.80673
1623.21 1.80840
1624.13 1.81294
1624.59 1.81913
1625.05 1.83629
1625.28 1.85951
1625.51 1.92265
1625.63 2.00564
1625.74 2.22074
1625.80 2.48989
1625.86 3.11508
1625.89 3.81644
1625.91 5.24623
1625.93 6.63275
1625.94 8.76742
1625.96 12.4420
1625.97 19.3909
1625.99 30.0350
1626.00 36.9257
1626.01 30.0413
1626.03 19.3957
1626.04 14.7955
1626.05 11.4715
1626.06 7.56488
1626.08 5.55393
1626.10 4.41710
1626.14 3.26721
1626.17 2.73369
1626.24 2.27274
1626.32 2.08544
1626.46 1.93798
1626.60 1.88233
1626.89 1.84063
1627.18 1.82550
1627.76 1.81448
1628.33 1.81060
1629.48 1.80793
1630.64 1.80713
1635.24 1.80724
1639.85 1.80880
1644.46 1.81182
1649.07 1.81816
1651.37 1.82437
1653.68 1.83559
1654.83 1.84499
1655.98 1.85931
1657.13 1.88278
1658.28 1.92533
1658.86 1.96101
1659.44 2.01528
1660.01 2.10374
1660.59 2.26263
1660.88 2.39446
1661.16 2.59274
1661.45 2.91089
1661.74 3.46903
1661.88 3.92116
1662.03 4.58530
1662.17 5.61711
1662.32 7.34477
1662.39 8.68069
1662.46 10.5572
1662.53 13.3040
1662.60 17.5374
1662.68 24.5038
1662.75 36.9656
1662.78 47.0657
1662.82 61.6091
1662.86 82.9599
1662.89 113.178
1662.95 180.854
1663.00 225.778
1663.06 181.120
1663.11 114.411
1663.15 78.2641
1663.20 55.3755
1663.24 40.7992
1663.28 31.3890
1663.37 20.1062
1663.45 14.1967
1663.54 10.6870
1663.62 8.49114
1663.79 5.97543
1663.96 4.64269
1664.13 3.86236
1664.30 3.36190
1664.47 3.02564
1664.82 2.61130
1665.16 2.37776
1665.50 2.23298
1665.84 2.13712
1666.52 2.02203
1667.20 1.95848
1667.89 1.91971
1668.57 1.89448
1669.93 1.86487
1671.30 1.84919
1674.03 1.83541
1676.76 1.83329
1678.12 1.83619
1679.49 1.84370
1680.85 1.86170
1681.54 1.88017
1682.22 1.91407
1682.56 1.94278
1682.90 1.98652
1683.24 2.05813
1683.58 2.18742
1683.76 2.29561
1683.93 2.45933
1684.10 2.72421
1684.27 3.19076
1684.35 3.57736
1684.44 4.14486
1684.52 5.03744
1684.61 6.55867
1684.65 7.77256
1684.69 9.51487
1684.74 12.1385
1684.78 16.2171
1684.80 19.3706
1684.82 23.4258
1684.84 29.0085
1684.86 36.9485
1684.89 49.3613
1684.91 67.7911
1684.93 97.3114
1684.95 146.589
1684.98 234.544
1685.00 292.425
1685.03 235.905
1685.05 147.653
1685.08 92.7783
1685.10 61.9979
1685.12 43.8447
1685.15 32.5622
1685.17 24.9259
1685.20 19.9402
1685.24 13.7718
1685.29 10.2118
1685.34 8.06125
1685.44 5.65102
1685.53 4.39603
1685.63 3.67486
1685.73 3.21474
1685.82 2.90919
1686.02 2.53383
1686.21 2.32441
1686.40 2.19520
1686.60 2.10995
1686.98 2.00790
1687.37 1.95184
1687.76 1.91778
1688.14 1.89562
1688.91 1.86969
1689.69 1.85601
1691.23 1.84370
1692.78 1.84003
1694.32 1.84058
1697.41 1.85092
1698.96 1.86190
1700.50 1.87951
1702.05 1.90903
1703.59 1.96290
1704.37 2.00805
1705.14 2.07630
1705.91 2.18685
1706.68 2.38264
1707.07 2.54340
1707.46 2.78144
1707.84 3.15641
1708.04 3.43045
1708.23 3.79683
1708.42 4.30497
1708.62 5.02923
1708.81 6.11621
1709.00 7.84993
1709.19 10.8474
1709.29 13.2406
1709.39 16.6301
1709.48 21.7276
1709.58 29.5617
1709.68 42.3600
1709.77 63.0749
1709.89 99.9448
1710.00 124.506
1710.11 100.166
1710.23 63.2445
1710.34 40.3480
1710.45 27.3053
1710.55 19.6120
1710.66 14.8307
1710.88 9.55637
1711.09 6.90921
1711.31 5.40357
1711.53 4.47775
1711.96 3.44316
1712.39 2.90923
1712.82 2.59999
1713.26 2.40438
1713.69 2.27347
1714.55 2.11415
1715.42 2.02482
1716.28 1.96986
1717.15 1.93377
1718.88 1.89108
1720.61 1.86825
1722.34 1.85526
1724.07 1.84803
1727.53 1.84530
1729.26 1.85030
1730.99 1.86305
1732.72 1.89362
1733.58 1.92503
1734.45 1.98266
1734.88 2.03127
1735.31 2.10510
1735.75 2.22569
1736.18 2.44130
1736.39 2.62057
1736.61 2.88825
1736.83 3.31569
1737.04 4.06019
1737.15 4.65892
1737.26 5.53219
1737.37 6.87592
1737.42 7.83639
1737.47 9.09537
1737.53 10.7887
1737.58 13.1374
1737.64 16.5195
1737.69 21.6186
1737.74 29.7558
1737.80 43.6752
1737.83 54.4722
1737.85 69.4102
1737.88 90.3205
1737.91 119.391
1737.95 189.927
1738.00 236.931
1738.05 189.895
1738.09 119.364
1738.13 86.7397
1738.16 64.4392
1738.22 38.6751
1738.28 25.6297
1738.34 18.3300
1738.40 13.8909
1738.47 11.0091
1738.59 7.65627
1738.71 5.83360
1738.84 4.74549
1739.08 3.57202
1739.33 2.98254
1739.58 2.64789
1739.83 2.43919
1740.07 2.30039
1740.57 2.13295
1741.06 2.04003
1741.56 1.98333
1742.05 1.94643
1743.04 1.90326
1744.03 1.88089
1746.01 1.86375
1747.99 1.86911
1748.98 1.88262
1749.97 1.91119
1750.46 1.93651
1750.96 1.97592
1751.45 2.04124
1751.95 2.15982
1752.20 2.25946
1752.44 2.40976
1752.69 2.65396
1752.94 3.08544
1753.06 3.44018
1753.19 3.96722
1753.31 4.79865
1753.43 6.20615
1753.49 7.32400
1753.56 8.92532
1753.62 11.3305
1753.68 15.0914
1753.71 17.8993
1753.74 21.6732
1753.77 26.8925
1753.80 34.3562
1753.83 45.4471
1753.87 62.6334
1753.90 90.3043
1753.93 133.460
1753.96 212.375
1754.00 264.678
1754.04 211.839
1754.07 133.038
1754.10 98.3707
1754.12 75.0126
1754.16 46.2271
1754.21 31.0676
1754.25 22.3627
1754.30 16.9749
1754.34 13.4329
1754.43 9.27018
1754.52 6.97145
1754.61 5.58873
1754.79 4.08873
1754.97 3.32880
1755.15 2.89611
1755.33 2.62403
1755.51 2.44373
1755.87 2.22516
1756.23 2.10317
1756.59 2.02820
1756.95 1.97893
1757.66 1.91989
1758.38 1.88729
1759.10 1.86731
1759.82 1.85420
1761.25 1.83849
1762.69 1.82977
1765.56 1.82088
1768.43 1.81668
1771.30 1.81443
1777.04 1.81254
1788.52 1.81344
1794.26 1.81588
1800.00 1.82073
1804.97 1.82933
1807.45 1.83725
1809.93 1.85086
1812.42 1.87821
1813.66 1.90436
1814.90 1.95071
1815.52 1.98906
1816.14 2.04685
1816.76 2.14022
1817.38 2.30608
1817.69 2.44317
1818.00 2.64752
1818.31 2.97291
1818.62 3.53791
1818.78 3.99460
1818.93 4.65583
1819.09 5.67086
1819.24 7.34205
1819.32 8.62281
1819.40 10.3718
1819.48 12.9151
1819.55 16.6835
1819.63 22.7429
1819.71 32.8928
1819.79 51.7135
1819.83 66.9189
1819.86 87.3581
1819.93 139.282
1820.00 175.380
1820.07 142.514
1820.14 89.8828
1820.20 58.8755
1820.26 40.3354
1820.32 29.0947
1820.38 21.9711
1820.50 13.9686
1820.63 9.88503
1820.75 7.54711
1820.87 6.09176
1821.11 4.45617
1821.36 3.60942
1821.60 3.11633
1821.85 2.80476
1822.09 2.59574
1822.58 2.34220
1823.07 2.20102
1824.04 2.06028
1825.02 1.99893
1825.99 1.97173
1827.95 1.96931
1829.90 2.02705
1830.87 2.09499
1831.85 2.22114
1832.83 2.48418
1833.31 2.73524
1833.56 2.92021
1833.80 3.16915
1834.05 3.51508
1834.29 4.01522
1834.53 4.77569
1834.78 6.01073
1834.90 6.93756
1835.02 8.20363
1835.14 9.99126
1835.27 12.6175
1835.39 16.6633
1835.51 23.2498
1835.63 34.5994
1835.75 54.4904
1835.88 86.2809
1836.00 108.017
1836.12 87.4468
1836.25 55.3994
1836.33 40.7677
1836.41 30.6803
1836.57 18.9208
1836.73 12.9162
1836.89 9.53914
1837.05 7.47881
1837.21 6.13835
1837.53 4.57017
1837.85 3.72163
1838.17 3.21448
1838.81 2.66653
1839.45 2.39271
1840.09 2.23776
1841.36 2.07971
1842.64 2.00770
1843.92 1.97269
1846.48 1.95613
1849.04 1.99254
1850.32 2.04084
1851.59 2.13186
1852.87 2.32223
1853.51 2.50414
1853.83 2.63833
1854.15 2.81859
1854.47 3.07045
1854.79 3.43619
1855.11 3.99605
1855.43 4.91103
1855.59 5.60650
1855.75 6.56598
1855.91 7.93829
1856.07 9.97351
1856.23 13.1985
1856.39 18.6223
1856.55 28.4118
1856.63 36.1948
1856.71 46.6881
1856.85 73.6329
1857.00 92.3678
1857.15 74.8760
1857.29 47.6619
1857.43 31.1670
1857.56 21.5219
1857.69 15.6971
1857.83 12.0652
1858.09 8.00174
1858.36 5.95254
1858.63 4.78257
1858.89 4.06221
1859.43 3.26202
1859.96 2.86192
1860.49 2.64510
1861.56 2.47585
1862.63 2.53059
1863.16 2.66086
1863.69 2.92381
1863.96 3.14713
1864.22 3.47967
1864.49 4.00476
1864.62 4.38519
1864.76 4.89062
1864.89 5.58778
1865.02 6.56919
1865.16 8.02226
1865.29 10.2982
1865.42 14.1714
1865.49 17.1799
1865.56 21.3246
1865.62 27.4041
1865.69 36.3501
1865.76 50.3138
1865.82 71.5076
1865.91 113.065
1866.00 140.334
1866.09 112.765
1866.18 71.2947
1866.24 52.5810
1866.29 39.6508
1866.41 24.6128
1866.52 16.8166
1866.63 12.4609
1866.75 9.78216
1866.86 8.06348
1867.09 6.07710
1867.31 5.05428
1867.54 4.51256
1867.99 4.18481
1868.44 4.62181
1868.67 5.24416
1868.78 5.72487
1868.90 6.37722
1868.95 6.79374
1869.01 7.28601
1869.07 7.87170
1869.12 8.56045
1869.18 9.40708
1869.24 10.4216
1869.29 11.6956
1869.35 13.2597
1869.41 15.2786
1869.46 17.8864
1869.52 21.3169
1869.58 25.8255
1869.63 32.0881
1869.69 40.6276
1869.75 52.8037
1869.80 69.3308
1869.90 108.367
1870.00 128.336
1870.10 98.4111
1870.20 61.5104
1870.28 41.6004
1870.36 29.4109
1870.45 21.8068
1870.53 16.9145
1870.70 11.1849
1870.86 8.19097
1871.03 6.42844
1871.19 5.31950
1871.52 4.04453
1871.85 3.36902
1872.18 2.96731
1872.85 2.53123
1873.51 2.30911
1874.17 2.17953
1875.49 2.04002
1876.82 1.96894
1878.14 1.92717
1880.79 1.88163
1883.43 1.85809
1886.08 1.84412
1891.37 1.82879
1896.67 1.82091
1901.96 1.81633
1912.54 1.81170
1923.13 1.81025
1928.42 1.81054
1933.72 1.81192
1939.01 1.81563
1941.66 1.81955
1944.30 1.82684
1946.95 1.84252
1948.27 1.85813
1949.60 1.88653
1950.26 1.91043
1950.92 1.94686
1951.58 2.00640
1952.24 2.11349
1952.57 2.20273
1952.91 2.33737
1953.24 2.55433
1953.57 2.93572
1953.73 3.24830
1953.90 3.70726
1954.06 4.43031
1954.15 4.95630
1954.23 5.64684
1954.31 6.60325
1954.39 7.96204
1954.48 9.98065
1954.56 13.1063
1954.64 18.4423
1954.68 22.5242
1954.72 28.2163
1954.77 36.6476
1954.81 48.9425
1954.85 67.7285
1954.89 96.4629
1954.95 153.253
1955.00 189.462
1955.06 151.149
1955.11 94.8155
1955.15 68.8923
1955.19 51.2268
1955.26 30.8658
1955.33 20.5735
1955.41 14.8779
1955.48 11.3575
1955.55 9.09946
1955.70 6.43062
1955.85 4.98471
1956.00 4.12702
1956.29 3.19726
1956.59 2.73039
1956.88 2.46509
1957.17 2.29916
1957.47 2.18922
1958.06 2.05651
1958.65 1.98271
1959.24 1.93752
1959.82 1.90792
1961.00 1.87275
1962.18 1.85358
1964.53 1.83478
1966.89 1.82666
1969.25 1.82304
1973.96 1.82260
1978.67 1.83019
1981.02 1.83941
1983.38 1.85699
1984.56 1.87204
1985.73 1.89513
1986.91 1.93303
1988.09 2.00141
1988.68 2.05842
1989.27 2.14444
1989.86 2.28302
1990.44 2.52692
1990.74 2.72617
1991.03 3.01930
1991.33 3.47939
1991.48 3.81228
1991.62 4.25444
1991.77 4.86377
1991.92 5.72197
1992.06 6.99209
1992.21 8.97910
1992.36 12.3191
1992.43 14.9165
1992.51 18.4867
1992.58 23.6900
1992.65 31.3061
1992.73 43.0702
1992.80 60.7535
1992.90 96.0281
1993.00 118.558
1993.10 94.5759
1993.20 59.6161
1993.31 36.4078
1993.42 23.9498
1993.52 16.9203
1993.63 12.6861
1993.73 9.95479
1993.84 8.13480
1994.05 5.92384
1994.27 4.68579
1994.48 3.93248
1994.90 3.09734
1995.33 2.67139
1995.75 2.42552
1996.18 2.27097
1996.60 2.16776
1997.45 2.04226
1998.30 1.97198
1999.15 1.92870
2000.00 1.90019
2001.12 1.87529
2002.25 1.85889
