Ag-109(n,tot) ENDF/B-VII.1
5290.76 12.7231
5290.98 10.6450
5291.19 9.44304
5291.41 8.67521
5291.84 7.75435
5292.27 7.22628
5292.70 6.88641
5293.56 6.47322
5294.43 6.22929
5295.29 6.06648
5297.01 5.85682
5298.74 5.72213
5300.46 5.62999
5301.33 5.60500
5302.19 5.62467
5302.62 5.69101
5303.05 5.90508
5303.27 6.19466
5303.48 6.91511
5303.59 7.75197
5303.70 9.54190
5303.75 11.2917
5303.80 14.3442
5303.86 20.1477
5303.91 31.5693
5303.96 47.4159
5304.00 57.6840
5304.04 47.3888
5304.09 31.5311
5304.12 23.3263
5304.16 18.0762
5304.19 14.6096
5304.23 12.3829
5304.30 9.72509
5304.36 8.31109
5304.50 6.94960
5304.64 6.34428
5304.91 5.82442
5305.19 5.60724
5305.74 5.41463
5306.29 5.31564
5307.39 5.17530
5308.49 5.03231
5309.59 4.84273
5310.14 4.71414
5310.69 4.54849
5311.24 4.33178
5311.79 4.08178
5312.07 4.03406
5312.21 4.11666
5312.34 4.40281
5312.48 5.21707
5312.55 6.08152
5312.62 7.56804
5312.69 10.3375
5312.76 15.8196
5312.79 20.6484
5312.82 27.7056
5312.86 38.4639
5312.89 54.9911
5312.92 73.1827
5312.95 95.7225
5313.00 132.311
5313.03 131.404
5313.05 118.060
5313.11 82.8852
5313.14 65.3324
5313.18 52.2380
5313.25 36.0479
5313.32 27.1756
5313.39 21.9270
5313.46 18.4803
5313.53 16.1471
5313.66 13.1861
5313.80 11.4372
5313.94 10.3009
5314.22 8.93308
5314.50 8.14979
5314.78 7.64646
5315.33 7.04054
5315.89 6.68865
5316.45 6.45854
5317.56 6.17196
5318.67 5.99631
5319.78 5.87406
5322.01 5.70605
5324.23 5.58707
5326.46 5.49852
5327.57 5.47509
5328.68 5.50634
5329.24 5.59557
5329.79 5.88369
5330.07 6.27809
5330.21 6.65209
5330.35 7.28862
5330.49 8.49292
5330.56 9.54713
5330.63 11.1704
5330.70 13.9324
5330.76 18.9334
5330.80 23.1546
5330.83 29.4085
5330.87 38.9185
5330.90 53.1937
5330.95 82.1305
5331.00 101.221
5331.05 82.1454
5331.10 53.2078
5331.15 33.2613
5331.20 22.8610
5331.26 17.1134
5331.31 13.7015
5331.36 11.5066
5331.42 10.0703
5331.52 8.33533
5331.63 7.36375
5331.74 6.77548
5331.95 6.11916
5332.37 5.56881
5332.80 5.33331
5333.65 5.09196
5334.50 4.91695
5335.35 4.72263
5336.20 4.45268
5336.63 4.27211
5337.05 4.10605
5337.27 4.14389
5337.37 4.28970
5337.48 4.65841
5337.58 5.57106
5337.64 6.46299
5337.69 7.94480
5337.74 10.5211
5337.80 15.2723
5337.82 19.2249
5337.85 24.6553
5337.88 32.7999
5337.90 44.3893
5337.93 58.9474
5337.95 76.5612
5338.00 105.846
5338.03 105.003
5338.05 94.4867
5338.10 66.7064
5338.13 52.8964
5338.16 42.9270
5338.22 30.3123
5338.28 23.1356
5338.34 18.8570
5338.40 16.0228
5338.46 14.0998
5338.58 11.6609
5338.70 10.1998
5338.82 9.24826
5339.06 8.10299
5339.31 7.44089
5339.55 7.01473
5340.03 6.49489
5340.51 6.18727
5341.00 5.98024
5341.96 5.70894
5342.93 5.52651
5343.89 5.38383
5345.82 5.14526
5347.76 4.92474
5349.69 4.76062
5350.65 4.82784
5351.14 5.00477
5351.62 5.42682
5352.10 6.42377
5352.34 7.39004
5352.59 8.97225
5352.83 11.7080
5353.07 16.6811
5353.31 26.3745
5353.43 34.5517
5353.55 46.1138
5353.78 78.9119
5354.00 107.973
5354.23 96.1238
5354.45 67.6797
5354.63 50.6374
5354.81 39.2094
5354.99 31.5793
5355.17 26.3420
5355.53 19.8940
5355.88 16.2362
5356.24 13.9519
5356.60 12.4189
5357.32 10.5284
5358.03 9.42985
5358.75 8.72212
5360.18 7.87773
5361.61 7.40592
5363.04 7.14215
5363.76 7.09508
5364.47 7.19135
5364.83 7.40547
5365.19 8.03154
5365.37 8.83059
5365.46 9.55792
5365.55 10.7253
5365.64 12.8123
5365.73 16.9180
5365.77 20.6688
5365.82 26.5268
5365.86 36.5899
5365.90 53.4253
5365.95 81.4405
5366.00 100.083
5366.05 81.3608
5366.10 53.3187
5366.15 33.7480
5366.20 23.6731
5366.26 18.1141
5366.31 14.8173
5366.36 12.6978
5366.42 11.3115
5366.52 9.63744
5366.63 8.70029
5366.74 8.13303
5366.95 7.49859
5367.37 6.97290
5367.80 6.75436
5368.65 6.55891
5369.50 6.46531
5370.36 6.41765
5371.21 6.43069
5371.63 6.50047
5372.06 6.72987
5372.27 7.04002
5372.49 7.81630
5372.59 8.72008
5372.70 10.6287
5372.75 12.4809
5372.80 15.6846
5372.86 21.7010
5372.91 33.7968
5372.96 50.3431
5373.00 61.6273
5373.05 50.5632
5373.09 34.0680
5373.13 23.7996
5373.18 17.8157
5373.22 14.3006
5373.26 12.1630
5373.35 9.76297
5373.43 8.55302
5373.60 7.43109
5373.77 6.94946
5374.11 6.54555
5374.45 6.37975
5375.14 6.23678
5375.82 6.16906
5378.54 6.04181
5381.27 5.96571
5384.00 5.90605
5389.45 5.82065
5390.82 5.81337
5392.18 5.83335
5392.86 5.87912
5393.54 6.02215
5393.89 6.21883
5394.23 6.73563
5394.40 7.37709
5394.57 8.87178
5394.65 10.4936
5394.74 13.7001
5394.78 16.6230
5394.82 21.1711
5394.87 28.9668
5394.91 42.1508
5394.95 64.2245
5395.00 78.8051
5395.05 64.4048
5395.09 42.3761
5395.13 30.1429
5395.17 22.6633
5395.21 17.8715
5395.25 14.8477
5395.32 11.3184
5395.40 9.49546
5395.48 8.41897
5395.55 7.74215
5395.71 6.97676
5396.01 6.33518
5396.32 6.08005
5396.93 5.87726
5397.55 5.79707
5398.77 5.72995
5400.00 5.70184
5401.22 5.69427
5402.45 5.72388
5403.06 5.78293
5403.68 5.95860
5403.98 6.19379
5404.29 6.79253
5404.44 7.51656
5404.60 9.14170
5404.67 10.8472
5404.75 14.0095
5404.79 16.7807
5404.83 20.8711
5404.86 27.2339
5404.90 37.3472
5404.95 56.5069
5405.00 69.1107
5405.05 56.5114
5405.10 37.3519
5405.14 27.2371
5405.18 20.7407
5405.22 16.6090
5405.25 13.9497
5405.33 10.7548
5405.41 9.08426
5405.56 7.46988
5405.72 6.75422
5406.03 6.15398
5406.34 5.91445
5406.96 5.72310
5407.58 5.64652
5408.82 5.57865
5410.05 5.54311
5415.01 5.45449
5419.96 5.37663
5422.44 5.34514
5423.68 5.36746
5424.30 5.51223
5424.45 5.64823
5424.61 5.97067
5424.76 7.02418
5424.84 8.65323
5424.88 10.3577
5424.92 13.2205
5424.96 17.9826
5425.00 21.2024
5425.04 18.0145
5425.08 13.2589
5425.14 9.66916
5425.19 7.92541
5425.29 6.49444
5425.40 5.95864
5425.50 5.70973
5425.92 5.39726
5426.75 5.28288
5428.42 5.21794
5431.76 5.12502
5435.10 5.01731
5438.44 4.87636
5441.78 4.67334
5443.45 4.52988
5445.12 4.33731
5445.96 4.21322
5446.79 4.06264
5447.63 3.87703
5448.46 3.64734
5449.30 3.37824
5449.72 3.25322
5450.13 3.19787
5450.55 3.40420
5450.76 3.79036
5450.97 4.64980
5451.18 6.62135
5451.28 8.48669
5451.38 11.5175
5451.49 16.7367
5451.54 20.6891
5451.59 26.0728
5451.65 33.5279
5451.70 44.0082
5451.75 58.8838
5451.80 79.9046
5451.90 140.903
5452.00 194.152
5452.05 192.226
5452.10 171.808
5452.20 119.274
5452.27 90.7675
5452.34 70.9685
5452.41 57.1173
5452.48 47.2538
5452.61 34.6487
5452.75 27.2471
5452.89 22.4994
5453.03 19.2981
5453.31 15.3053
5453.58 12.9583
5453.86 11.4463
5454.41 9.62793
5454.96 8.58715
5455.52 7.91642
5456.07 7.44809
5456.62 7.10153
5457.73 6.61852
5458.84 6.29124
5461.05 5.85273
5463.26 5.54023
5465.47 5.27655
5466.58 5.16115
5467.68 5.09188
5468.24 5.12625
5468.79 5.35505
5469.07 5.71668
5469.34 6.67725
5469.48 7.82623
5469.55 8.81603
5469.62 10.3459
5469.69 12.8656
5469.76 17.3679
5469.83 26.2420
5469.86 34.0408
5469.89 45.4174
5469.95 69.7700
5470.00 86.3570
5470.05 69.7903
5470.11 45.4264
5470.16 29.6325
5470.21 20.9014
5470.26 15.8342
5470.31 12.7185
5470.42 9.28724
5470.52 7.59147
5470.63 6.61718
5470.73 6.01369
5470.94 5.31482
5471.36 4.67981
5471.78 4.35610
5472.61 3.91731
5473.45 3.50932
5474.28 3.06400
5474.70 2.85160
5475.12 2.72787
5475.54 2.94852
5475.75 3.43529
5475.95 4.56000
5476.06 5.59084
5476.16 7.15917
5476.27 9.64727
5476.37 13.6426
5476.48 20.4649
5476.58 32.4971
5476.63 41.9685
5476.69 55.1123
5476.74 73.4914
5476.79 99.0609
5476.90 177.684
5477.00 247.870
5477.05 246.501
5477.11 221.090
5477.21 154.183
5477.28 120.178
5477.35 95.4100
5477.48 64.6443
5477.62 47.6871
5477.76 37.4954
5477.89 30.8936
5478.03 26.3543
5478.30 20.6334
5478.57 17.2474
5478.84 15.0430
5479.39 12.3859
5479.93 10.8554
5480.47 9.86860
5481.02 9.18133
5481.56 8.67652
5482.65 7.98467
5483.74 7.55283
5484.28 7.42301
5484.82 7.41078
5485.10 7.53074
5485.37 7.95082
5485.50 8.50278
5485.64 9.78787
5485.71 11.1408
5485.78 13.6914
5485.81 15.8645
5485.84 19.1415
5485.88 24.2324
5485.91 31.9092
5485.96 47.1245
5486.00 57.0175
5486.04 47.1552
5486.09 31.9327
5486.12 24.2380
5486.16 19.1259
5486.19 15.8276
5486.22 13.6339
5486.29 11.0443
5486.36 9.67012
5486.50 8.30660
5486.63 7.68808
5486.90 7.13450
5487.17 6.88265
5487.71 6.62487
5488.26 6.46704
5489.34 6.22651
5490.42 6.00814
5491.51 5.78422
5492.59 5.58356
5493.13 5.58378
5493.67 5.97617
5493.94 6.70517
5494.08 7.43612
5494.22 8.65218
5494.35 10.8015
5494.49 14.7741
5494.62 22.6908
5494.69 29.5192
5494.76 39.2448
5494.88 66.2491
5495.00 90.3811
5495.12 80.8691
5495.25 57.5923
5495.33 45.1775
5495.41 36.4332
5495.50 30.1930
5495.58 25.7751
5495.75 20.0501
5495.91 16.6795
5496.08 14.5023
5496.25 13.0227
5496.58 11.1592
5496.91 10.0557
5497.25 9.33899
5497.91 8.46919
5498.58 7.96296
5499.24 7.63258
5500.58 7.22488
5501.91 6.98346
5503.24 6.83697
5503.91 6.80361
5504.58 6.83871
5504.91 6.93572
5505.24 7.22968
5505.41 7.60967
5505.57 8.50346
5505.66 9.48784
5505.74 11.4079
5505.78 13.1472
5505.82 15.8326
5505.87 20.3916
5505.91 28.0023
5505.95 40.9721
5506.00 49.5232
5506.05 41.0365
5506.09 28.0785
5506.12 22.1134
5506.15 17.9782
5506.22 13.2869
5506.28 10.9056
5506.34 9.56928
5506.46 8.22292
5506.58 7.59741
5506.83 7.04893
5507.07 6.81931
5507.56 6.62230
5508.05 6.53286
5509.03 6.43905
5510.00 6.38208
5511.96 6.31963
5512.94 6.37200
5513.18 6.44606
5513.43 6.64359
5513.55 6.88256
5513.67 7.41726
5513.79 8.97475
5513.85 11.0615
5513.89 12.9903
5513.92 15.9216
5513.96 21.7622
5514.00 25.6374
5514.04 21.7772
5514.08 15.9384
5514.12 13.0042
5514.15 11.0715
5514.21 8.95455
5514.27 7.93790
5514.33 7.38721
5514.46 6.84867
5514.58 6.60603
5514.83 6.39486
5515.07 6.30666
5516.06 6.19249
5518.04 6.11935
5522.00 6.03102
5525.96 5.97170
5527.93 5.99126
5528.43 6.03535
5528.92 6.16665
5529.17 6.34247
5529.42 6.78642
5529.54 7.31505
5529.67 8.47422
5529.73 9.66157
5529.79 11.8358
5529.85 16.2927
5529.88 20.2928
5529.91 26.2274
5529.96 38.3597
5530.00 46.6177
5530.04 38.4170
5530.09 26.2978
5530.12 20.3590
5530.15 16.3520
5530.21 11.8811
5530.27 9.69570
5530.34 8.49972
5530.46 7.32195
5530.58 6.79014
5530.83 6.33242
5531.08 6.14608
5531.57 5.99548
5532.07 5.93437
5534.04 5.85063
5538.00 5.78189
5541.96 5.73513
5543.93 5.75082
5544.43 5.78768
5544.92 5.89831
5545.17 6.04592
5545.42 6.41913
5545.54 6.86214
5545.66 7.82870
5545.73 8.81271
5545.79 10.6012
5545.85 14.2233
5545.88 17.4340
5545.91 22.0908
5545.96 31.9327
5546.00 38.5723
5546.05 31.9847
5546.09 22.1547
5546.14 15.0810
5546.19 11.4840
5546.25 9.51622
5546.30 8.39450
5546.40 7.21673
5546.51 6.66101
5546.72 6.16498
5546.93 5.95939
5547.35 5.79116
5547.76 5.72302
5549.44 5.63248
5552.79 5.55779
5556.14 5.48747
5559.48 5.40199
5562.83 5.28293
5564.51 5.19883
5566.18 5.08374
5567.85 4.91159
5568.69 4.78708
5569.53 4.61831
5570.36 4.37868
5570.78 4.22044
5571.20 4.03453
5571.62 3.84631
5571.83 3.79357
5572.04 3.85441
5572.25 4.26513
5572.35 4.81188
5572.46 5.88065
5572.56 8.10970
5572.61 10.0678
5572.67 13.0731
5572.72 17.9679
5572.77 25.9577
5572.80 31.8862
5572.82 39.7315
5572.85 50.1474
5572.88 64.3751
5572.91 86.2580
5572.94 112.998
5573.00 156.304
5573.03 155.237
5573.06 139.449
5573.12 97.4659
5573.17 74.2061
5573.21 58.2033
5573.26 46.8524
5573.30 39.0087
5573.39 28.9284
5573.48 23.0506
5573.57 19.3174
5573.66 16.7847
5573.84 13.6327
5574.01 11.7881
5574.19 10.5955
5574.55 9.16523
5574.90 8.34837
5575.26 7.82426
5575.97 7.19449
5576.68 6.83050
5577.40 6.59315
5578.82 6.30051
5580.24 6.12466
5581.67 6.00517
5584.52 5.84839
5587.36 5.74584
5590.21 5.67497
5591.64 5.65449
5593.06 5.66363
5593.77 5.70547
5594.48 5.84752
5594.84 6.04714
5595.20 6.57581
5595.37 7.23213
5595.46 7.82198
5595.55 8.77820
5595.64 10.4694
5595.73 13.8474
5595.77 16.9586
5595.82 21.8591
5595.86 30.1262
5595.91 44.4599
5595.95 67.7804
5596.00 83.4330
5596.05 67.8354
5596.09 44.5272
5596.13 32.7892
5596.16 24.9437
5596.20 19.8357
5596.23 16.4156
5596.30 12.3548
5596.37 10.1925
5596.44 8.88783
5596.51 8.06598
5596.65 7.10950
5596.93 6.29697
5597.21 5.97075
5597.76 5.70923
5598.32 5.60412
5599.44 5.51123
5600.55 5.46289
5605.00 5.34388
5609.46 5.24133
5611.69 5.21316
5612.24 5.23024
5612.80 5.30415
5613.08 5.41413
5613.36 5.70640
5613.50 6.06424
5613.64 6.88270
5613.71 7.75275
5613.77 9.38352
5613.84 12.9944
5613.88 16.4650
5613.91 21.9405
5613.96 32.1205
5614.00 38.8494
5614.04 32.1875
5614.09 22.0223
5614.12 16.7932
5614.15 13.3784
5614.22 9.70633
5614.28 7.97458
5614.35 7.05767
5614.48 6.15746
5614.61 5.75196
5614.87 5.40477
5615.14 5.26054
5615.66 5.13610
5616.18 5.07683
5618.28 4.94815
5620.38 4.83230
5622.48 4.69017
5624.58 4.49418
5625.63 4.36008
5626.67 4.18473
5627.72 3.94187
5628.25 3.78220
5628.77 3.59082
5629.30 3.37936
5629.56 3.29443
5629.82 3.28726
5630.08 3.54266
5630.21 3.94082
5630.34 4.78301
5630.48 6.63103
5630.54 8.36162
5630.61 11.0851
5630.67 15.7062
5630.74 23.7255
5630.77 30.1030
5630.80 38.9562
5630.84 51.3461
5630.87 68.4728
5630.93 119.255
5631.00 164.509
5631.03 162.661
5631.07 145.244
5631.13 100.832
5631.20 67.6950
5631.27 48.2480
5631.34 36.6373
5631.41 29.3775
5631.48 24.4321
5631.54 20.9590
5631.68 16.5262
5631.82 13.8430
5631.96 12.0974
5632.23 9.97557
5632.51 8.75724
5632.78 7.97353
5633.06 7.42852
5633.33 7.02732
5633.88 6.47320
5634.43 6.10338
5635.53 5.62238
5636.63 5.29796
5637.73 5.03939
5639.93 4.57664
5641.03 4.33206
5642.13 4.05650
5643.23 3.73128
5644.33 3.33613
5645.43 2.86452
5645.98 2.62794
5646.53 2.47358
5647.08 2.66292
5647.35 3.14164
5647.63 4.27880
5647.77 5.33241
5647.90 6.95019
5648.04 9.52638
5648.18 13.6969
5648.32 20.8431
5648.45 33.5571
5648.52 43.7077
5648.59 57.6493
5648.66 77.5262
5648.73 104.901
5648.86 188.061
5649.00 263.281
5649.14 235.718
5649.27 164.515
5649.37 127.390
5649.46 100.572
5649.64 67.6222
5649.82 49.6627
5650.00 38.9430
5650.18 32.0291
5650.37 27.2886
5650.73 21.3407
5651.09 17.8154
5651.46 15.5230
5652.18 12.7620
5652.91 11.1745
5653.64 10.1538
5654.37 9.44309
5655.09 8.92198
5656.55 8.20884
5658.00 7.74872
5659.46 7.46202
5660.19 7.48758
5660.37 7.59918
5660.55 7.90864
5660.64 8.27217
5660.73 9.03328
5660.82 10.9525
5660.87 13.0602
5660.91 17.0004
5660.96 22.9145
5661.00 26.8110
5661.04 22.8868
5661.09 16.9560
5661.14 12.7600
5661.19 10.5906
5661.29 8.73416
5661.39 8.01569
5661.49 7.66728
5661.69 7.34627
5661.89 7.19963
5662.68 6.97048
5664.28 6.77066
5665.88 6.63219
5667.47 6.52356
5669.07 6.44190
5670.66 6.40547
5671.46 6.43396
5672.26 6.57878
5672.66 6.79451
5673.06 7.35898
5673.26 8.03572
5673.46 9.52409
5673.56 11.0384
5673.66 13.7917
5673.71 16.0584
5673.76 19.3693
5673.81 24.3155
5673.86 31.6068
5673.93 46.9535
5674.00 57.1123
5674.07 47.0001
5674.14 31.6613
5674.21 22.2397
5674.28 16.8307
5674.35 13.5891
5674.42 11.6027
5674.56 9.38909
5674.69 8.28127
5674.97 7.25006
5675.24 6.80530
5675.79 6.43029
5676.33 6.27360
5677.43 6.13455
5678.52 6.07020
5679.61 6.04398
5680.71 6.08142
5681.26 6.17303
5681.80 6.45263
5682.08 6.82573
5682.35 7.75872
5682.49 8.85446
5682.62 11.2160
5682.69 13.6063
5682.76 17.8158
5682.83 26.0838
5682.86 33.2050
5682.90 43.8818
5682.95 66.7921
5683.00 82.0228
5683.05 66.8620
5683.10 43.9676
5683.14 32.5406
5683.18 25.1571
5683.22 20.1478
5683.25 16.8452
5683.33 12.8117
5683.40 10.6142
5683.55 8.45870
5683.70 7.48373
5684.00 6.65516
5684.30 6.32274
5684.90 6.06980
5685.50 6.00101
5686.10 6.03922
5686.70 6.28205
5687.00 6.64084
5687.15 6.98680
5687.30 7.58133
5687.45 8.71842
5687.53 9.71481
5687.60 11.2864
5687.68 13.9553
5687.75 18.9560
5687.79 23.2704
5687.83 29.5912
5687.86 39.3393
5687.90 54.8936
5687.95 84.5291
5688.00 104.284
5688.05 84.6475
5688.10 55.0377
5688.14 36.9788
5688.19 26.4617
5688.24 20.2231
5688.28 16.3975
5688.37 12.0482
5688.46 9.87551
5688.56 8.62319
5688.65 7.85337
5688.83 6.98070
5689.20 6.25548
5689.56 5.96140
5690.29 5.71005
5691.02 5.58972
5692.49 5.43895
5693.95 5.30736
5695.41 5.15686
5696.87 4.96784
5697.60 4.87068
5698.34 4.86903
5698.70 5.05860
5699.07 5.81260
5699.25 6.85942
5699.43 9.25339
5699.52 11.6248
5699.62 15.5950
5699.71 22.6156
5699.80 35.3067
5699.90 59.1850
5700.00 79.7862
5700.10 70.8268
5700.20 49.9849
5700.30 35.4696
5700.40 26.6366
5700.50 21.1926
5700.60 17.6993
5700.70 15.2946
5700.80 13.6009
5700.99 11.3856
5701.19 10.0399
5701.39 9.15122
5701.78 8.06729
5702.18 7.43882
5702.57 7.03031
5703.36 6.52757
5704.15 6.22179
5704.93 6.00639
5706.51 5.69191
5708.09 5.42326
5709.66 5.12296
5710.45 4.94072
5711.24 4.76287
5711.63 4.75605
5712.03 5.08834
5712.22 5.71693
5712.42 7.39296
5712.52 9.23143
5712.62 12.5797
5712.72 19.2152
5712.77 24.7464
5712.81 32.6296
5712.91 55.4361
5713.00 76.1649
5713.09 68.6014
5713.19 49.1655
5713.25 38.5847
5713.32 31.0676
5713.38 25.7870
5713.45 22.0136
5713.58 17.1697
5713.71 14.3084
5713.84 12.4730
5713.97 11.2178
5714.23 9.64430
5714.49 8.70686
5714.75 8.09483
5715.26 7.34334
5715.78 6.89874
5716.30 6.60097
5717.34 6.21426
5718.38 5.95710
5719.42 5.75680
5721.49 5.41389
5723.57 5.04909
5724.61 4.82499
5725.65 4.54790
5726.68 4.19237
5727.20 3.98228
5727.72 3.77036
5728.24 3.64991
5728.50 3.72980
5728.76 4.08710
5729.02 5.16944
5729.15 6.34406
5729.28 8.40355
5729.41 12.2522
5729.47 15.3968
5729.54 19.9206
5729.60 26.5847
5729.67 36.6402
5729.73 52.1065
5729.80 75.4627
5729.90 134.020
5730.00 186.258
5730.05 185.301
5730.10 166.457
5730.20 116.716
5730.30 80.8618
5730.40 59.1550
5730.50 45.7002
5730.60 36.9529
5730.70 30.9279
5730.80 26.6798
5731.00 21.1363
5731.20 17.7415
5731.39 15.5068
5731.79 12.7703
5732.19 11.1876
5732.59 10.1663
5732.98 9.45603
5733.38 8.93435
5734.17 8.21926
5734.97 7.75026
5735.76 7.41644
5736.55 7.16466
5738.14 6.80344
5739.73 6.55653
5740.52 6.47146
5741.32 6.44356
5741.72 6.49534
5742.11 6.71319
5742.31 7.02324
5742.51 7.79486
5742.61 8.66964
5742.71 10.4744
5742.76 12.1873
5742.81 14.9798
5742.86 20.0425
5742.91 29.3663
5742.95 43.3778
5743.00 52.6828
5743.05 43.4025
5743.09 29.3884
5743.13 22.9642
5743.16 18.6508
5743.22 13.5200
5743.28 10.8952
5743.34 9.41463
5743.46 7.91447
5743.58 7.21186
5743.83 6.58771
5744.07 6.31595
5744.56 6.06079
5745.04 5.92034
5746.02 5.71339
5746.99 5.50656
5747.97 5.24619
5748.45 5.07699
5748.94 4.86580
5749.43 4.59933
5749.92 4.30991
5750.16 4.27332
5750.28 4.38848
5750.40 4.74625
5750.52 5.71004
5750.59 6.69699
5750.65 8.37500
5750.71 11.3533
5750.77 16.9566
5750.80 21.6725
5750.83 28.2541
5750.86 37.8016
5750.89 52.0512
5750.92 69.4075
5750.95 91.5528
5751.00 127.548
5751.03 127.179
5751.06 115.020
5751.11 81.4066
5751.15 63.3594
5751.19 50.3924
5751.22 41.2470
5751.26 34.8397
5751.34 26.4220
5751.41 21.4140
5751.49 18.1528
5751.56 15.9511
5751.71 13.1774
5751.86 11.5238
5752.01 10.4518
5752.31 9.14791
5752.61 8.38649
5752.91 7.88933
5753.52 7.26861
5754.12 6.88469
5754.72 6.61193
5755.92 6.21342
5757.12 5.88984
5758.33 5.61283
5758.93 5.56749
5759.53 5.88862
5759.83 6.55805
5759.98 7.24078
5760.13 8.39846
5760.28 10.4653
5760.43 14.3243
5760.58 22.0853
5760.66 28.7640
5760.73 38.4677
5760.87 65.3066
5761.00 89.6202
5761.14 80.6376
5761.27 57.6928
5761.42 39.9853
5761.56 29.6698
5761.71 23.5260
5761.85 19.6614
5762.00 17.0494
5762.15 15.2211
5762.44 12.8522
5762.73 11.4155
5763.02 10.4711
5763.60 9.31620
5764.18 8.64290
5764.77 8.20522
5765.93 7.66865
5767.10 7.35027
5768.26 7.13722
5770.59 6.86548
5772.92 6.69595
5775.25 6.58124
5777.58 6.52357
5778.16 6.53782
5778.75 6.61048
5779.04 6.71975
5779.33 7.01038
5779.47 7.36702
5779.62 8.17519
5779.69 9.03063
5779.76 10.6606
5779.84 14.2248
5779.87 17.5854
5779.91 23.0719
5779.96 33.0843
5780.00 39.7126
5780.05 33.0711
5780.09 23.0535
5780.12 18.0460
5780.16 14.7416
5780.22 11.1130
5780.29 9.36667
5780.35 8.43094
5780.49 7.49951
5780.62 7.08176
5780.88 6.72295
5781.14 6.57610
5781.67 6.45357
5782.19 6.39996
5784.29 6.31217
5788.49 6.22778
5792.69 6.19352
5793.74 6.21262
5794.79 6.29309
5795.32 6.41358
5795.84 6.74605
5796.11 7.17561
5796.37 8.23235
5796.50 9.46465
5796.63 12.0913
5796.70 14.6940
5796.76 19.1867
5796.83 27.9388
5796.86 35.3254
5796.89 45.5613
5796.95 69.3018
5797.00 85.2440
5797.05 69.4925
5797.11 45.7990
5797.15 32.5437
5797.20 24.2276
5797.24 19.0854
5797.28 15.8363
5797.37 12.0602
5797.46 10.0943
5797.64 8.23582
5797.82 7.42049
5798.18 6.73977
5798.53 6.46962
5799.24 6.25497
5799.96 6.16967
5801.38 6.09580
5802.81 6.05928
5808.51 5.98128
5814.21 5.92688
5817.06 5.90622
5818.49 5.91116
5819.20 5.96518
5819.56 6.14430
5819.74 6.57483
5819.82 7.28646
5819.91 9.47145
5819.96 11.6596
5820.00 13.0781
5820.09 9.48199
5820.17 7.44581
5820.24 6.70155
5820.40 6.20466
5820.71 5.97844
5821.33 5.89611
5822.57 5.86306
5825.04 5.83697
5830.00 5.79813
5834.95 5.77640
5836.19 5.78626
5837.43 5.83245
5838.05 5.90398
5838.67 6.10574
5838.98 6.37253
5839.29 7.05217
5839.44 7.87498
5839.60 9.75304
5839.67 11.7531
5839.75 15.5288
5839.79 18.8460
5839.83 23.8008
5839.87 31.8905
5839.91 44.7379
5839.95 68.3032
5840.00 83.8049
5840.05 68.3304
5840.09 44.7715
5840.13 31.9216
5840.17 23.9904
5840.21 18.8688
5840.25 15.6174
5840.33 11.8008
5840.40 9.81944
5840.56 7.90746
5840.71 7.07151
5841.02 6.37163
5841.32 6.09470
5841.94 5.87678
5842.55 5.79257
5843.78 5.72367
5845.00 5.69356
5847.46 5.68082
5848.68 5.77118
5848.99 5.86991
5849.30 6.12828
5849.45 6.44715
5849.60 7.17873
5849.68 7.96470
5849.76 9.46243
5849.83 12.8627
5849.87 16.1694
5849.91 21.7324
5849.96 31.4574
5850.00 37.9529
5850.05 31.5259
5850.09 21.8173
5850.13 16.7020
5850.16 13.4270
5850.23 9.93602
5850.30 8.30342
5850.37 7.44297
5850.51 6.60320
5850.65 6.22745
5850.93 5.90854
5851.20 5.77983
5851.76 5.67481
5852.32 5.63067
5854.55 5.56205
5859.00 5.48173
5863.46 5.39612
5865.69 5.37361
5866.24 5.39448
5866.80 5.47903
5867.08 5.60323
5867.36 5.93154
5867.50 6.33217
5867.63 7.24545
5867.70 8.21310
5867.77 10.0202
5867.84 13.9993
5867.88 17.8027
5867.91 23.8184
5867.96 34.8623
5868.00 42.4202
5868.04 34.9003
5868.09 23.8633
5868.14 15.9883
5868.19 11.9610
5868.24 9.75538
5868.28 8.45383
5868.38 7.07486
5868.48 6.41916
5868.68 5.83016
5868.87 5.58186
5869.27 5.37176
5869.66 5.28030
5871.23 5.12264
5872.81 5.00521
5874.38 4.86741
5875.96 4.69082
5877.53 4.48479
5878.32 4.43503
5878.71 4.48634
5879.10 4.68544
5879.50 5.26290
5879.69 5.87697
5879.89 6.94176
5880.09 8.89471
5880.28 12.6754
5880.38 15.9262
5880.48 20.6941
5880.58 27.8567
5880.67 38.6035
5880.84 66.4981
5881.00 91.8411
5881.16 82.6271
5881.33 58.8235
5881.47 43.6383
5881.60 33.7166
5881.74 27.1903
5881.88 22.7589
5882.15 17.3404
5882.43 14.3019
5882.70 12.4030
5882.97 11.1340
5883.52 9.56282
5884.07 8.64501
5884.62 8.04907
5885.72 7.32532
5886.82 6.89906
5887.91 6.61335
5890.11 6.23222
5892.30 5.94607
5893.40 5.80299
5894.50 5.63959
5895.60 5.42832
5896.15 5.28926
5896.69 5.11389
5897.24 4.88767
5897.79 4.62969
5898.07 4.58031
5898.20 4.66311
5898.34 4.95162
5898.48 5.76128
5898.55 6.62133
5898.61 8.09404
