Ba-130(n,tot) ENDF/B-VII.1
1.44375E+07 5.09025
1.45000E+07 5.09223
1.45396E+07 5.09327
1.45972E+07 5.09457
1.46547E+07 5.09592
1.47123E+07 5.09733
1.47698E+07 5.09880
1.48274E+07 5.10033
1.48849E+07 5.10192
1.49425E+07 5.10357
1.50000E+07 5.10528
1.51250E+07 5.10479
1.52500E+07 5.10450
1.53750E+07 5.10441
1.55000E+07 5.10451
1.56250E+07 5.10481
1.57500E+07 5.10532
1.58750E+07 5.10605
1.60000E+07 5.10700
1.61722E+07 5.10356
1.62239E+07 5.10234
1.62757E+07 5.10115
1.63274E+07 5.09998
1.63792E+07 5.09884
1.64309E+07 5.09773
1.64826E+07 5.09665
1.65344E+07 5.09560
1.65861E+07 5.09458
1.66378E+07 5.09358
1.66896E+07 5.09262
1.67413E+07 5.09169
1.67931E+07 5.09079
1.68448E+07 5.08992
1.68965E+07 5.08908
1.69483E+07 5.08828
1.70000E+07 5.08750
1.70625E+07 5.08609
1.71250E+07 5.08471
1.71875E+07 5.08337
1.72500E+07 5.08206
1.73125E+07 5.08078
1.73750E+07 5.07954
1.74375E+07 5.07834
1.75000E+07 5.07717
1.75625E+07 5.07604
1.76250E+07 5.07495
1.76875E+07 5.07389
1.77500E+07 5.07288
1.78125E+07 5.07190
1.78750E+07 5.07095
1.79375E+07 5.07005
1.80000E+07 5.06919
1.80564E+07 5.06699
1.81128E+07 5.06483
1.81683E+07 5.06252
1.82237E+07 5.06024
1.82792E+07 5.05799
1.83346E+07 5.05577
1.83901E+07 5.05358
1.84455E+07 5.05142
1.85010E+07 5.04929
1.85564E+07 5.04719
1.86119E+07 5.04512
1.86673E+07 5.04308
1.87228E+07 5.04108
1.87782E+07 5.03911
1.88337E+07 5.03716
1.88891E+07 5.03525
1.89446E+07 5.03337
1.90000E+07 5.03153
1.90625E+07 5.02897
1.91250E+07 5.02646
1.91875E+07 5.02399
1.92500E+07 5.02157
1.93125E+07 5.01919
1.93750E+07 5.01686
1.94375E+07 5.01457
1.95000E+07 5.01233
1.95625E+07 5.01013
1.96250E+07 5.00798
1.96875E+07 5.00587
1.97500E+07 5.00381
1.98125E+07 5.00180
1.98750E+07 4.99983
1.99375E+07 4.99792
2.00000E+07 4.99605
