In-115(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
511.331 5.62988
511.751 5.60642
512.171 5.59339
512.381 5.59737
512.591 5.62456
512.696 5.66286
512.801 5.74967
512.853 5.83594
512.906 5.98646
512.958 6.27015
513.011 6.83256
513.056 7.61482
513.100 8.13461
513.145 7.61024
513.189 6.82695
513.222 6.42615
513.255 6.16618
513.322 5.88203
513.388 5.74594
513.454 5.67246
513.587 5.60140
513.719 5.57162
513.984 5.55991
514.249 5.59384
514.514 5.70871
514.647 5.83607
514.779 6.07154
514.912 6.55084
514.978 6.98694
515.045 7.68980
515.111 8.90932
515.177 11.2256
515.210 13.2118
515.243 16.1981
515.276 20.8256
515.310 28.0252
515.355 42.7986
515.400 53.6523
515.445 45.2575
515.491 31.1398
515.529 22.7977
515.568 17.6272
515.607 14.3822
515.645 12.2644
515.723 9.79921
515.800 8.48985
515.878 7.71187
515.955 7.21216
516.110 6.62535
516.265 6.30311
516.420 6.10431
516.730 5.87646
517.039 5.75089
517.349 5.67106
517.969 5.57278
518.588 5.51097
519.208 5.46524
520.447 5.39451
521.686 5.33656
522.306 5.31373
522.925 5.30418
523.235 5.31204
523.545 5.33908
523.855 5.40574
524.164 5.56229
524.319 5.71182
524.474 5.95532
524.629 6.37209
524.784 7.13832
524.939 8.70923
525.016 10.1567
525.094 12.5224
525.171 16.7077
525.248 24.8973
525.287 32.1063
525.326 43.2888
525.365 61.2609
525.403 90.4324
525.427 116.151
525.452 146.232
525.500 187.438
525.548 155.824
525.597 102.421
525.631 75.2452
525.666 56.9221
525.700 44.5949
525.735 36.1060
525.804 25.6880
525.873 19.8657
525.942 16.2956
526.011 13.9567
526.149 11.1654
526.287 9.61669
526.424 8.66234
526.562 8.02768
526.700 7.58140
526.976 7.00487
527.252 6.65576
527.528 6.42561
527.804 6.26506
528.355 6.06382
528.907 5.96772
529.183 5.96723
529.321 5.99151
529.459 6.04961
529.597 6.17935
529.666 6.30016
529.735 6.49550
529.804 6.83370
529.872 7.47395
529.907 8.02160
529.941 8.84904
529.976 10.1374
530.010 12.1446
530.055 15.9929
530.100 18.5511
530.145 15.9759
530.190 12.1280
530.224 10.1091
530.259 8.81827
530.293 7.98562
530.327 7.43151
530.396 6.77636
530.465 6.42371
530.534 6.21323
530.603 6.07776
530.740 5.91810
530.878 5.82923
531.016 5.77313
531.291 5.70538
531.566 5.66427
531.842 5.63517
532.392 5.59382
533.493 5.53904
534.594 5.49986
536.797 5.44125
538.999 5.39446
541.201 5.35159
542.302 5.33006
543.404 5.30797
544.505 5.28632
545.055 5.27772
545.606 5.27535
546.156 5.29377
546.432 5.32557
546.707 5.39795
546.982 5.57555
547.120 5.76125
547.258 6.09891
547.395 6.78220
547.464 7.40345
547.533 8.40854
547.602 10.1572
547.670 13.5071
547.705 16.3913
547.739 20.7704
547.774 27.6191
547.808 38.3888
547.854 60.1027
547.900 76.1460
547.946 63.8642
547.992 43.0907
548.039 29.0244
548.086 21.0707
548.134 16.4453
548.181 13.5941
548.228 11.7243
548.275 10.4420
548.369 8.84242
548.464 7.91943
548.558 7.33799
548.747 6.66904
548.935 6.31029
549.124 6.09531
549.501 5.86685
549.879 5.77861
550.067 5.77744
550.256 5.81843
550.445 5.94174
550.539 6.06788
550.633 6.28410
550.728 6.68395
550.775 7.01804
550.822 7.51637
550.869 8.30098
550.916 9.60681
550.963 11.9344
551.010 16.2113
551.055 22.6452
551.100 26.9333
551.145 22.6386
551.190 16.1970
551.223 12.9432
551.255 10.8147
551.288 9.41930
551.321 8.47920
551.387 7.35472
551.453 6.74396
551.519 6.37888
551.584 6.14399
551.716 5.86983
551.848 5.72089
551.979 5.62991
552.242 5.52652
552.506 5.46957
552.769 5.43300
553.295 5.38687
553.821 5.35697
554.348 5.33455
555.400 5.30066
556.453 5.27484
557.506 5.25689
558.032 5.25488
558.558 5.26991
558.821 5.29845
558.953 5.32752
559.084 5.37849
559.216 5.47710
559.282 5.56368
559.348 5.69993
559.413 5.93008
559.479 6.35691
559.512 6.71523
559.545 7.24848
559.578 8.06387
559.611 9.30855
559.655 11.7767
559.700 13.4169
559.745 11.7682
559.789 9.30411
559.832 7.77728
559.874 6.90088
559.917 6.38440
559.959 6.06352
560.045 5.70918
560.130 5.53129
560.215 5.43007
560.300 5.36733
560.470 5.29693
560.810 5.24088
561.150 5.22618
561.490 5.23941
561.660 5.26278
561.830 5.30960
562.000 5.40810
562.086 5.49929
562.171 5.64883
562.256 5.91579
562.341 6.45100
562.383 6.93792
562.426 7.72296
562.468 9.05612
562.511 11.3714
562.555 15.1219
562.600 17.6222
562.645 15.1218
562.689 11.3689
562.743 8.63788
562.796 7.26375
562.849 6.53236
562.903 6.10894
562.956 5.84503
563.009 5.67034
563.116 5.46122
563.222 5.34528
563.329 5.27381
563.542 5.19228
563.755 5.14722
563.969 5.11797
564.395 5.07950
565.248 5.02831
566.100 4.98484
566.953 4.94280
567.805 4.90706
568.232 4.89978
568.658 4.91881
568.871 4.95747
569.084 5.05958
569.191 5.17695
569.298 5.42321
569.351 5.66001
569.404 6.06770
569.458 6.83162
569.511 8.34373
569.555 10.4241
569.600 11.8103
569.645 10.4359
569.689 8.37720
569.722 7.33672
569.755 6.66254
569.821 5.93292
569.886 5.59629
569.952 5.42867
570.084 5.30754
570.215 5.31659
570.478 5.55857
570.741 6.17160
571.003 7.61746
571.135 9.07100
571.266 11.6296
571.398 16.5924
571.463 20.9385
571.529 27.7195
571.595 38.9542
571.660 59.0176
571.693 75.1737
571.726 98.1124
571.759 131.270
571.792 179.024
571.846 293.460
571.900 378.257
571.954 313.957
572.008 204.654
572.072 123.200
572.135 80.5009
572.198 57.0356
572.262 43.1116
572.325 34.2249
572.388 28.2325
572.515 20.9053
572.641 16.7434
572.768 14.1429
573.021 11.1641
573.274 9.56312
573.527 8.58917
573.780 7.94446
574.033 7.49072
574.539 6.90039
575.046 6.53636
575.552 6.29028
576.058 6.11263
577.070 5.87324
577.577 5.79181
578.083 5.73550
578.589 5.72474
578.842 5.75962
579.095 5.86186
579.348 6.13288
579.475 6.42073
579.601 6.94335
579.728 7.99046
579.791 8.93126
579.855 10.4300
579.918 12.9910
579.981 17.7477
580.013 21.7386
580.044 27.6146
580.076 36.4887
580.108 49.9005
580.154 79.0114
580.200 100.468
580.246 83.9976
580.293 56.2108
580.327 41.6500
580.361 31.9883
580.395 25.5431
580.429 21.1577
580.497 15.8154
580.565 12.8516
580.633 11.0463
580.701 9.86519
580.837 8.45896
580.974 7.67830
581.110 7.19491
581.382 6.64234
581.654 6.34168
581.927 6.15462
582.471 5.93377
583.016 5.80513
583.561 5.71813
584.650 5.60139
585.740 5.52113
586.284 5.49049
586.829 5.47001
587.374 5.47604
587.646 5.50628
587.919 5.58484
588.191 5.78833
588.327 6.00497
588.463 6.40165
588.599 7.20733
588.668 7.94113
588.736 9.12822
588.804 11.1914
588.872 15.1347
588.906 18.5262
588.940 23.6452
588.974 31.6148
589.008 44.0817
589.054 69.5283
589.100 88.3249
589.146 73.9832
589.192 49.7201
589.243 32.4338
589.293 23.0224
589.344 17.7036
589.394 14.4883
589.445 12.4083
589.495 10.9949
589.596 9.24726
589.697 8.24578
589.798 7.61654
590.000 6.89166
590.201 6.49908
590.403 6.25871
590.807 5.98439
591.211 5.83397
591.614 5.73891
592.422 5.62367
593.229 5.55371
594.036 5.50446
595.651 5.43501
597.266 5.38463
598.880 5.34782
599.688 5.33936
600.092 5.34195
600.495 5.35542
600.899 5.39510
601.101 5.43817
601.303 5.51722
601.504 5.67876
601.605 5.82816
601.706 6.07612
601.807 6.52819
601.858 6.90628
601.908 7.47348
601.959 8.37603
602.009 9.90492
602.059 12.7042
602.110 18.0418
602.155 25.7290
602.200 30.8565
602.245 25.7288
602.290 18.0397
602.320 14.4785
602.350 12.0461
602.409 9.24109
602.469 7.81821
602.528 7.02284
602.588 6.53771
602.648 6.22272
602.767 5.85252
602.886 5.65146
603.005 5.52988
603.243 5.39495
603.481 5.32368
603.719 5.27975
604.195 5.22653
605.148 5.16556
606.101 5.12000
607.053 5.07758
608.006 5.03908
608.482 5.02732
608.958 5.03885
609.196 5.07470
609.435 5.18423
609.554 5.32153
609.673 5.62862
609.732 5.93991
609.792 6.50013
609.851 7.61550
609.881 8.58884
609.911 10.0143
609.955 13.0788
610.000 15.1146
610.045 13.0668
610.089 10.0046
610.120 8.54022
610.150 7.55639
610.211 6.43707
610.272 5.87811
610.333 5.56725
610.455 5.25534
610.577 5.10988
610.821 4.98092
611.065 4.92724
611.554 4.90177
612.042 4.97302
612.286 5.07579
612.530 5.27005
612.774 5.64130
613.018 6.39103
613.262 8.07481
613.384 9.73801
613.506 12.6337
613.628 18.1794
613.689 22.9817
613.750 30.3968
613.811 42.5151
613.872 63.7503
613.902 80.5158
613.933 104.016
613.963 137.375
613.994 184.497
614.047 302.696
614.100 390.039
614.127 373.517
614.153 323.407
614.206 210.672
614.248 148.899
614.289 108.770
614.331 82.6359
614.372 65.0926
614.455 44.1134
614.537 32.6704
614.620 25.7620
614.703 21.2753
614.869 15.9747
615.034 13.0529
615.200 11.2567
615.531 9.22167
615.862 8.13117
616.193 7.46510
616.524 7.02100
616.855 6.70755
617.517 6.31762
617.848 6.22117
618.179 6.22157
618.510 6.43696
618.676 6.73884
618.841 7.35146
619.007 8.69160
619.090 9.97050
619.172 12.1109
619.255 15.9941
619.338 23.8296
619.379 30.9302
619.421 42.2357
619.462 61.0089
619.503 92.5712
619.528 119.134
619.552 150.315
619.600 193.520
619.648 161.772
619.697 107.039
619.744 71.1330
619.791 50.1549
619.838 37.6372
619.885 29.7606
619.932 24.5345
619.979 20.9037
620.074 16.3257
620.168 13.6505
620.262 11.9441
620.450 9.95176
620.639 8.85897
620.827 8.18347
621.204 7.40664
621.581 6.97800
621.957 6.70727
622.711 6.38251
623.464 6.19164
624.218 6.06367
625.725 5.89857
627.232 5.79305
628.739 5.71725
631.753 5.61016
634.767 5.53087
637.781 5.45994
639.288 5.42282
640.041 5.40313
640.795 5.38319
641.548 5.36650
641.925 5.36387
642.302 5.37391
642.679 5.42127
642.867 5.48243
643.055 5.60681
643.244 5.88541
643.338 6.15856
643.432 6.62925
643.526 7.51607
643.573 8.27097
643.621 9.41663
643.668 11.2451
643.715 14.3436
643.762 19.9414
643.809 30.4000
643.854 47.0068
643.900 59.4143
643.946 50.2072
643.991 34.3987
644.038 23.5816
644.086 17.4787
644.133 13.9348
644.180 11.7515
644.227 10.3195
644.274 9.33673
644.369 8.10898
644.463 7.39903
644.557 6.94958
644.746 6.42932
644.934 6.14748
645.123 5.97645
645.500 5.79237
645.877 5.72758
646.066 5.74112
646.255 5.81075
646.443 6.00482
646.537 6.20670
646.632 6.56164
646.726 7.23756
646.773 7.81602
646.820 8.69346
646.868 10.0983
646.915 12.4751
646.962 16.7806
647.009 24.8338
647.055 37.5893
647.100 47.0479
647.146 39.8984
647.191 27.7504
647.221 22.0376
647.250 18.0288
647.309 13.2559
647.367 10.7455
647.426 9.29489
647.485 8.38707
647.543 7.78175
647.661 7.04753
647.778 6.63229
647.896 6.37226
648.131 6.07119
648.365 5.90514
648.600 5.80066
649.070 5.67552
649.540 5.60114
650.009 5.54975
650.949 5.47865
651.888 5.42962
652.358 5.41424
652.827 5.41383
653.062 5.42631
653.297 5.45689
653.532 5.52330
653.767 5.66793
654.002 6.01006
654.119 6.35820
654.236 6.97717
654.354 8.19076
654.413 9.26272
654.471 10.9475
654.530 13.7639
654.589 18.8537
654.647 28.9383
654.677 37.6588
654.706 50.3408
654.753 80.0541
654.800 102.199
654.847 85.6637
654.894 57.3521
654.931 41.6138
654.968 31.4691
655.006 24.8735
655.043 20.4724
655.117 15.2169
655.191 12.3574
655.265 10.6324
655.340 9.51358
655.488 8.18911
655.637 7.45796
655.785 7.00766
655.934 6.70766
656.082 6.49597
656.379 6.22057
656.676 6.05159
656.973 5.93822
657.270 5.85719
657.865 5.74899
658.459 5.67957
659.647 5.59368
660.835 5.54010
662.023 5.50122
664.400 5.44267
666.776 5.39230
667.964 5.36626
669.152 5.33792
670.340 5.30710
670.935 5.29263
671.529 5.28433
671.826 5.28708
672.123 5.30101
672.420 5.33875
672.717 5.43170
672.865 5.52252
673.014 5.67214
673.162 5.93078
673.311 6.41045
673.459 7.39901
673.534 8.31206
673.608 9.80463
673.682 12.4419
673.756 17.5810
673.794 22.0954
673.831 29.0418
673.868 40.1170
673.905 57.9237
673.929 73.9805
673.953 92.8085
674.000 118.786
674.048 99.4298
674.095 66.2962
674.130 48.7734
674.166 37.1560
674.201 29.4325
674.236 24.1625
674.306 17.7533
674.377 14.1959
674.447 12.0254
674.518 10.6071
674.659 8.91805
674.799 7.98051
674.940 7.40176
675.081 7.01574
675.222 6.74378
675.504 6.39090
675.785 6.17562
676.067 6.03242
676.349 5.93107
676.912 5.79822
677.476 5.71571
678.039 5.66000
678.602 5.62045
679.729 5.57182
680.293 5.56019
680.856 5.55978
681.419 5.58125
681.701 5.61022
681.983 5.66733
682.264 5.79013
682.405 5.90803
682.546 6.11026
682.687 6.49738
682.757 6.83676
682.828 7.37284
682.898 8.28729
682.969 10.0065
683.004 11.4734
683.039 13.6920
683.074 17.1562
683.110 22.5951
683.155 32.9012
683.200 39.7566
683.245 32.8787
683.291 22.5962
683.334 16.1466
683.378 12.4794
683.422 10.3349
683.466 9.01028
683.510 8.14529
683.554 7.55618
683.641 6.83078
683.729 6.42001
683.816 6.16634
683.992 5.88208
684.167 5.73456
684.342 5.64779
684.693 5.55374
685.044 5.50509
685.394 5.47551
686.095 5.44034
686.796 5.41851
687.498 5.40212
688.900 5.37571
690.302 5.35176
691.003 5.33990
691.705 5.32872
692.406 5.32185
692.756 5.32444
693.107 5.33947
693.457 5.39005
693.633 5.45040
693.808 5.56914
693.983 5.82838
694.071 6.07865
694.159 6.50402
694.246 7.29401
694.290 7.95632
694.334 8.94809
694.378 10.5037
694.422 13.0784
694.465 17.5825
694.509 25.6829
694.555 39.2113
694.600 49.3068
694.646 41.8315
694.691 28.9966
694.725 22.1937
694.758 17.6853
694.792 14.6814
694.826 12.6392
694.893 10.1527
694.961 8.77316
695.028 7.93251
695.096 7.38226
695.231 6.72679
695.366 6.36298
695.501 6.13809
695.771 5.88245
696.041 5.74543
696.311 5.66239
696.851 5.57111
697.391 5.53085
697.931 5.53471
698.201 5.57182
698.336 5.61309
698.470 5.68748
698.605 5.83363
698.673 5.96292
698.740 6.16743
698.808 6.51478
698.875 7.16365
698.909 7.71321
698.943 8.53404
698.977 9.79884
699.010 11.7540
699.055 15.5627
699.100 18.0953
699.145 15.5521
699.190 11.7501
699.233 9.37740
699.276 8.02249
699.319 7.22579
699.362 6.73363
699.449 6.19133
699.535 5.91943
699.621 5.76461
699.707 5.66838
699.880 5.55930
700.052 5.50151
700.225 5.46664
700.570 5.42723
701.260 5.39203
701.950 5.37749
702.640 5.37754
702.985 5.38686
703.330 5.40999
703.675 5.46561
703.848 5.52175
704.020 5.62116
704.193 5.81786
704.279 5.99571
704.365 6.28447
704.451 6.79698
704.538 7.82200
704.581 8.75757
704.624 10.2659
704.667 12.8352
704.710 17.3172
704.755 24.5407
704.800 29.3412
704.845 24.5181
704.890 17.3092
704.934 12.7487
704.978 10.1717
705.022 8.66933
705.066 7.74728
705.154 6.73841
705.242 6.23675
705.330 5.95341
705.418 5.77895
705.594 5.58492
705.771 5.48679
705.947 5.43303
706.299 5.39496
706.651 5.43761
706.827 5.51313
707.003 5.67184
707.179 6.02646
707.268 6.37074
707.356 6.95626
707.444 8.04239
707.532 10.3095
707.576 12.4400
707.620 15.9475
707.664 22.0530
707.708 32.9662
707.754 51.3371
707.800 65.0390
707.846 54.8656
707.892 37.4265
707.939 25.7702
707.985 19.0685
708.031 15.1198
708.077 12.6619
708.123 11.0380
708.169 9.91768
708.262 8.51070
708.354 7.69244
708.446 7.17349
708.631 6.57084
708.816 6.24257
709.000 6.04133
709.185 5.90725
709.370 5.81250
709.739 5.68859
710.108 5.61182
710.847 5.52223
711.585 5.47142
712.324 5.43837
713.801 5.39753
715.278 5.37462
716.017 5.36874
716.756 5.36849
717.494 5.38004
717.863 5.39598
718.233 5.42793
718.602 5.49802
718.787 5.56658
718.971 5.68652
719.156 5.92308
719.248 6.13721
719.341 6.48708
719.433 7.11316
719.479 7.62800
719.525 8.38803
719.571 9.57242
719.618 11.5208
719.664 14.9443
719.710 21.1261
719.755 30.6158
719.800 36.9413
719.845 30.6109
719.890 21.1194
719.922 16.4357
719.955 13.3365
719.987 11.2845
720.019 9.89147
720.083 8.21342
720.148 7.29720
720.212 6.74899
720.277 6.39708
720.405 5.98978
720.534 5.77240
720.663 5.64324
720.920 5.50377
721.178 5.43409
721.435 5.39456
721.950 5.35557
722.465 5.34435
722.980 5.36302
723.238 5.40044
723.495 5.50301
723.624 5.62746
723.689 5.73590
723.753 5.90527
723.817 6.18974
723.882 6.71255
723.914 7.14766
723.946 7.78997
723.978 8.76232
724.010 10.2298
724.055 13.2014
724.100 15.1768
724.145 13.1941
724.190 10.2290
724.217 8.93655
724.245 8.02823
724.300 6.94241
724.355 6.37284
724.410 6.04661
724.465 5.84504
724.520 5.71269
724.630 5.55612
724.740 5.47112
724.850 5.42025
725.070 5.36599
725.510 5.32986
725.950 5.33352
726.390 5.37585
726.610 5.42529
726.830 5.51716
727.050 5.70611
727.160 5.88207
727.270 6.17635
727.380 6.71952
727.435 7.17922
727.490 7.87956
727.545 9.01265
727.600 10.9886
727.655 14.7459
727.682 17.8806
727.710 22.3306
727.755 32.6236
727.800 39.4691
727.845 32.6079
727.890 22.3398
727.932 16.1397
727.973 12.5127
728.015 10.3427
728.056 8.97980
728.140 7.45950
728.223 6.68964
728.306 6.24945
728.389 5.97576
728.555 5.66698
728.721 5.50522
728.887 5.40931
729.219 5.30378
729.551 5.24766
729.883 5.21247
730.547 5.17091
730.880 5.16055
731.212 5.15999
731.544 5.17817
731.876 5.23937
732.042 5.30493
732.208 5.41772
732.374 5.61940
732.540 6.00435
732.706 6.82178
732.789 7.59319
732.872 8.88132
732.955 11.2170
733.038 15.9401
733.080 20.2288
733.121 27.0804
733.163 38.5132
733.204 57.9127
733.228 74.0809
733.252 92.9700
733.300 119.148
733.348 99.8046
733.396 66.5521
733.433 48.1201
733.471 36.1879
733.508 28.4023
733.546 23.1922
733.621 16.9517
733.696 13.5458
733.771 11.4868
733.846 10.1491
733.996 8.56304
734.146 7.68663
734.296 7.14603
734.447 6.78584
734.597 6.53180
734.897 6.20182
735.197 6.00010
735.497 5.86552
735.798 5.76994
736.398 5.64390
736.998 5.56474
737.599 5.51030
738.199 5.47040
739.400 5.41517
740.601 5.37794
743.003 5.32869
745.405 5.29553
747.807 5.27179
749.007 5.26488
750.208 5.26864
750.809 5.28414
751.109 5.30204
751.409 5.33606
751.710 5.40828
751.860 5.47749
752.010 5.59665
752.160 5.82622
752.235 6.02945
752.310 6.35303
752.385 6.91226
752.460 7.98571
752.498 8.92460
752.535 10.3726
752.573 12.6978
752.610 16.4711
752.655 23.2363
752.700 27.7360
752.745 23.2246
752.790 16.4758
752.818 13.4686
752.846 11.3819
752.903 8.91335
752.959 7.63234
753.016 6.90373
753.072 6.45560
753.128 6.16222
753.241 5.81583
753.354 5.62746
753.467 5.51406
753.693 5.38980
753.918 5.32631
754.144 5.28913
754.595 5.24845
755.498 5.21290
756.400 5.19553
757.303 5.18558
758.205 5.18557
758.657 5.19653
759.108 5.23583
759.334 5.29043
759.446 5.34196
759.559 5.42887
759.672 5.59065
759.728 5.72850
759.785 5.93976
759.841 6.28421
759.898 6.89138
759.954 8.06452
759.982 9.05817
760.010 10.4860
760.055 13.6949
760.100 15.8341
760.145 13.6947
760.190 10.4849
760.243 8.14481
760.297 6.97069
760.350 6.34725
760.404 5.98763
760.458 5.76349
760.511 5.61575
760.618 5.43943
760.725 5.34248
760.832 5.28339
761.047 5.21746
761.475 5.16131
761.903 5.13590
762.760 5.10805
763.617 5.08824
765.331 5.05112
767.045 5.00872
768.758 4.95550
769.615 4.92365
770.472 4.88975
770.900 4.87433
771.329 4.86400
771.757 4.86754
772.186 4.90873
772.400 4.96243
772.614 5.06300
772.828 5.25491
773.043 5.64232
773.257 6.50962
773.364 7.36269
773.471 8.83890
773.578 11.6375
773.632 14.0369
773.685 17.6924
773.739 23.5822
773.792 33.6464
773.846 52.1263
773.873 66.9668
773.899 87.3368
773.925 112.554
773.950 142.147
774.000 183.075
774.050 152.772
774.101 100.756
774.137 73.8275
774.173 55.7709
774.210 43.6195
774.246 35.2897
774.319 25.0642
774.391 19.3519
774.464 15.8474
774.537 13.5460
774.682 10.7975
774.828 9.26650
774.973 8.31897
775.263 7.23872
775.554 6.65654
775.845 6.29945
776.136 6.06021
776.426 5.88932
777.008 5.66082
777.589 5.51302
778.751 5.32404
779.914 5.19618
780.496 5.14488
781.077 5.10615
781.658 5.10342
781.949 5.14169
782.240 5.25323
782.530 5.55918
782.676 5.89371
782.821 6.51657
782.966 7.79975
783.039 8.97929
783.112 10.8963
783.184 14.2529
783.257 20.6984
783.293 26.2745
783.330 34.7251
783.366 47.9400
783.402 68.7155
783.427 88.2417
783.451 111.173
783.500 142.983
783.549 119.674
783.598 79.4507
783.644 53.6927
783.690 38.4157
783.736 29.1692
783.782 23.2909
783.875 16.6130
783.967 13.1375
784.059 11.0956
784.151 9.79166
784.336 8.26667
784.520 7.43073
784.705 6.91496
785.074 6.32339
785.443 5.99764
785.812 5.79115
786.550 5.54042
787.288 5.39817
787.657 5.36343
788.026 5.37614
788.395 5.51119
788.579 5.69699
788.764 6.07936
788.948 6.93463
789.041 7.76819
789.133 9.18985
789.225 11.8317
789.317 17.3456
789.363 22.5024
789.409 30.9787
789.456 45.6548
789.502 71.6994
789.526 92.1572
789.551 116.217
789.600 149.880
789.649 125.810
789.698 83.6901
789.740 58.9187
789.781 43.3264
789.823 33.4424
789.864 26.9398
789.947 19.3098
790.030 15.2141
790.113 12.7610
790.196 11.1734
790.362 9.29865
790.528 8.26133
790.694 7.61928
791.026 6.88273
791.358 6.48021
791.690 6.22887
792.354 5.93295
793.017 5.76776
793.349 5.71667
793.681 5.69181
794.013 5.72044
794.179 5.78212
794.345 5.91961
794.511 6.23632
794.594 6.54636
794.677 7.07383
794.760 8.04776
794.843 10.0569
794.884 11.9158
794.926 14.9357
794.967 20.0833
795.009 29.0143
795.054 44.6678
795.100 56.4025
795.146 47.8342
795.192 33.0129
795.233 23.7780
795.275 18.1811
795.316 14.7418
795.358 12.5351
795.441 9.99777
795.524 8.66073
795.607 7.86992
795.690 7.36122
795.856 6.76217
796.023 6.43029
796.189 6.22355
796.521 5.98283
796.854 5.84752
797.186 5.76038
797.851 5.65336
798.516 5.59080
799.181 5.55844
799.513 5.56021
799.846 5.59847
800.012 5.65899
800.178 5.81164
800.261 5.98203
800.344 6.32326
800.386 6.63252
800.427 7.12652
800.469 7.95907
800.510 9.38282
800.555 11.7356
800.600 13.3036
800.645 11.7323
800.690 9.37588
800.736 7.82999
800.782 6.97869
800.828 6.49397
800.874 6.19992
800.967 5.88199
801.059 5.72445
801.244 5.57872
801.429 5.51370
801.798 5.45409
802.167 5.42425
802.906 5.38893
803.645 5.36433
805.123 5.32584
806.600 5.29370
808.078 5.26505
809.556 5.23975
810.294 5.22968
811.033 5.22547
811.403 5.23045
811.772 5.25302
811.957 5.28517
812.141 5.36513
812.234 5.45542
812.326 5.64058
812.372 5.81348
812.419 6.09990
812.465 6.60508
812.511 7.52331
812.555 8.92119
812.600 9.85210
812.645 8.91829
812.689 7.51927
812.735 6.60655
812.781 6.10347
812.826 5.81589
812.872 5.64187
812.963 5.45411
813.054 5.36214
813.237 5.28004
813.419 5.24743
813.785 5.23004
814.150 5.24529
814.515 5.30317
814.697 5.36585
814.880 5.47939
815.062 5.70775
815.154 5.91624
815.245 6.25752
815.336 6.86955
815.382 7.37139
815.427 8.11272
815.473 9.26572
815.519 11.1563
815.564 14.4525
815.610 20.3739
815.655 29.5569
815.700 35.6634
815.745 29.5403
815.790 20.3780
815.818 16.4057
815.845 13.6066
815.900 10.2537
815.955 8.48450
816.010 7.46997
816.065 6.84032
816.120 6.42659
816.230 5.93457
816.340 5.66514
816.450 5.50162
816.670 5.32067
816.889 5.22715
817.109 5.17257
817.549 5.12069
817.988 5.13016
818.208 5.17613
818.428 5.28843
818.648 5.56501
818.758 5.84970
818.868 6.35686
818.977 7.34857
819.032 8.22089
819.087 9.58036
819.142 11.8345
819.197 15.8378
819.252 23.5954
819.307 39.4719
819.330 50.0700
819.354 62.4673
819.400 79.7313
819.447 67.1679
819.493 45.4102
819.533 32.4424
819.573 24.3604
819.613 19.2791
819.653 15.9571
819.732 12.0837
819.812 10.0153
819.892 8.78342
819.972 7.98846
820.131 7.05245
820.291 6.53605
820.450 6.21706
820.769 5.85170
821.089 5.65203
821.408 5.52708
822.046 5.37806
822.684 5.28940
823.322 5.22745
824.599 5.13771
825.875 5.06487
826.514 5.03081
827.152 4.99999
827.790 4.98313
828.109 4.99258
828.428 5.03758
828.748 5.18119
828.907 5.34810
829.067 5.66987
829.226 6.35609
829.306 7.00410
829.386 8.08240
829.466 10.0280
829.545 13.9338
829.585 17.4480
829.625 23.0085
829.665 32.1671
829.705 47.4147
829.729 60.4588
829.753 75.7842
829.800 97.0815
829.848 81.5796
829.895 54.7347
829.948 35.3882
830.000 24.8650
830.052 18.9086
830.105 15.2955
830.157 12.9590
830.210 11.3652
830.314 9.39107
830.419 8.25597
830.524 7.53887
830.734 6.70774
830.943 6.25356
831.153 5.97274
831.572 5.64717
831.991 5.46341
832.411 5.34291
833.249 5.18674
834.088 5.08659
834.507 5.05712
834.926 5.05878
835.136 5.08535
835.345 5.14802
835.555 5.28127
835.764 5.56658
835.974 6.22845
836.079 6.89090
836.184 8.04906
836.288 10.2656
836.341 12.1767
836.393 15.1087
836.446 19.8511
836.498 28.0268
836.550 43.1423
836.577 55.3685
836.603 72.3183
836.627 93.0171
836.651 117.354
836.700 151.340
836.749 126.847
836.797 84.1804
836.830 63.4810
836.862 49.0931
836.927 32.1462
836.992 23.3455
837.056 18.3056
837.121 15.1609
837.186 13.0713
837.315 10.5471
837.445 9.12517
837.575 8.23848
837.834 7.21962
838.093 6.66637
838.352 6.32489
838.611 6.09492
838.870 5.92997
839.388 5.70849
839.906 5.56506
840.943 5.38410
841.979 5.26638
843.015 5.17580
845.088 5.02358
847.161 4.87054
848.197 4.78482
849.233 4.69241
849.752 4.64708
850.270 4.60939
850.788 4.59565
851.306 4.65146
851.565 4.74253
851.824 4.92485
852.083 5.28732
852.343 6.03963
852.602 7.75839
852.731 9.46914
852.861 12.4486
852.990 18.1401
853.055 23.0386
853.120 30.5284
853.185 42.6343
853.249 63.4065
853.282 79.5147
853.314 101.705
853.347 132.571
853.379 175.085
853.439 289.129
853.500 375.220
853.561 313.313
853.621 205.320
853.679 135.614
853.737 94.3362
853.794 69.4422
853.852 53.6783
853.967 35.7974
854.083 26.4917
854.198 21.0331
854.313 17.5443
854.544 13.4683
854.774 11.2362
855.005 9.86169
855.236 8.94347
855.466 8.29231
855.927 7.43659
856.389 6.90108
856.850 6.53270
857.311 6.26098
858.233 5.88090
858.695 5.74702
859.156 5.65746
859.617 5.66468
859.848 5.76113
860.078 6.01667
860.309 6.67087
860.424 7.35381
860.539 8.57690
860.655 10.9734
860.712 13.0800
860.770 16.3576
860.828 21.7738
860.885 31.3420
860.943 49.7231
860.972 65.0671
861.001 86.8913
861.025 112.034
861.050 141.616
861.100 182.912
861.150 153.244
861.200 101.555
861.240 71.8811
861.281 52.9815
861.322 40.8235
861.362 32.7702
861.443 23.2192
861.525 18.0433
861.606 14.9314
861.687 12.9106
861.850 10.5186
