Ti-46(n,g) ENDF/B-VII.1
236862 0.000862410
237013 0.000665816
237316 0.000452867
237619 0.000346275
237922 0.000286136
238527 0.000228623
239133 0.000215031
239739 0.000246304
240041 0.000302662
240193 0.000358750
240344 0.000457852
240496 0.000656926
240571 0.000841930
240647 0.00115414
240723 0.00174306
240761 0.00225581
240798 0.00305816
240836 0.00441721
240874 0.00694071
240893 0.00908348
240912 0.0122770
240931 0.0171982
240950 0.0248078
240975 0.0395752
241000 0.0494110
241025 0.0395639
241050 0.0248037
241079 0.0143058
241108 0.00893384
241137 0.00603125
241166 0.00433601
241195 0.00327492
241224 0.00257215
241282 0.00173482
241339 0.00127819
241397 0.00100486
241513 0.000714136
241628 0.000579329
241744 0.000516404
241975 0.000503810
242206 0.000615853
242322 0.000743685
242438 0.000966061
242553 0.00138055
242611 0.00173020
242669 0.00225917
242727 0.00310549
242784 0.00455660
242842 0.00724663
242900 0.0124867
242950 0.0198362
243000 0.0247200
243050 0.0198245
243100 0.0124815
243143 0.00829235
243186 0.00574592
243228 0.00417193
243271 0.00316396
243357 0.00201670
243442 0.00142720
243527 0.00108976
243613 0.000882117
243784 0.000658258
243955 0.000557358
244126 0.000517546
244468 0.000547456
244809 0.000724912
244980 0.000908839
245151 0.00122014
245322 0.00178797
245408 0.00225822
245493 0.00295622
245579 0.00404754
245664 0.00585322
245750 0.00904165
245835 0.0148459
245918 0.0236669
246000 0.0295285
246083 0.0236377
246165 0.0148231
246224 0.0104793
246283 0.00760201
246341 0.00569522
246400 0.00439998
246518 0.00283885
246635 0.00198700
246753 0.00147731
246871 0.00115093
247106 0.000775868
247341 0.000580169
247576 0.000469450
248046 0.000371855
248517 0.000375478
248987 0.000521231
249222 0.000743221
249340 0.000957215
249457 0.00132457
249575 0.00202937
249634 0.00264982
249692 0.00363221
249751 0.00531887
249810 0.00852936
249839 0.0113016
249869 0.0155449
249898 0.0222732
249927 0.0329815
249964 0.0527017
250000 0.0657861
250036 0.0526182
250073 0.0329645
250102 0.0222943
250131 0.0156152
250160 0.0113731
250189 0.00860358
250248 0.00538074
250306 0.00368583
250364 0.00269437
250422 0.00206981
250539 0.00136307
250656 0.000998594
250772 0.000792965
251005 0.000606684
251238 0.000593528
251355 0.000654944
251471 0.000796056
251588 0.00110321
251646 0.00138849
251704 0.00185485
251763 0.00268375
251821 0.00433149
251850 0.00582477
251879 0.00820678
251908 0.0122092
251937 0.0190699
251969 0.0304043
252000 0.0379201
252031 0.0303474
252063 0.0190499
252089 0.0127202
252115 0.00883282
252141 0.00640840
252167 0.00483747
252220 0.00302976
252272 0.00208849
252324 0.00154017
252376 0.00119550
252481 0.000802805
252585 0.000595976
252690 0.000473814
252899 0.000342535
253108 0.000277215
253316 0.000240530
253734 0.000205118
254570 0.000194228
255406 0.000225830
256242 0.000314422
256660 0.000402938
257078 0.000556480
257495 0.000852577
257704 0.00111433
257913 0.00153095
258122 0.00224945
258331 0.00362781
258436 0.00482909
258488 0.00565101
258540 0.00668242
258592 0.00799172
258645 0.00965868
258697 0.0117872
258749 0.0144790
258812 0.0185204
258875 0.0231326
259000 0.0288942
259063 0.0271833
259126 0.0231049
259251 0.0144538
259365 0.00929625
259479 0.00625756
259594 0.00443391
259708 0.00328642
259936 0.00200666
260165 0.00135955
260393 0.000992783
260621 0.000768363
261078 0.000530056
261535 0.000438847
261992 0.000472528
262220 0.000585366
262334 0.000701882
262448 0.000903688
262563 0.00128306
262620 0.00160616
262677 0.00209915
262734 0.00289633
262791 0.00428248
262848 0.00690283
262905 0.0121289
262953 0.0192708
263000 0.0240155
263048 0.0192542
263095 0.0121112
263125 0.00894562
263154 0.00674094
263214 0.00412205
263273 0.00275703
263332 0.00197818
263391 0.00149794
263450 0.00118286
263569 0.000809901
263687 0.000606629
263806 0.000483993
264042 0.000350229
264279 0.000283839
264516 0.000248101
264990 0.000222909
265463 0.000243449
265700 0.000278361
265937 0.000346518
266174 0.000487319
266292 0.000616808
266410 0.000829572
266529 0.00121143
266647 0.00198983
266706 0.00271188
266766 0.00390140
266825 0.00598402
266884 0.00974466
266942 0.0155145
267000 0.0193488
267058 0.0155021
267116 0.00973490
267175 0.00596866
267235 0.00388659
267294 0.00269865
267354 0.00197887
267472 0.00120173
267591 0.000819821
267710 0.000606375
267828 0.000475851
268066 0.000332384
268303 0.000261015
268541 0.000222471
269015 0.000192989
269490 0.000205501
269965 0.000286012
270203 0.000400318
270321 0.000508255
270440 0.000690909
270559 0.00103401
270618 0.00133020
270677 0.00178961
270737 0.00255536
270796 0.00394536
270826 0.00509243
270856 0.00677054
270885 0.00928292
270915 0.0130265
270957 0.0207806
271000 0.0259442
271043 0.0207694
271085 0.0130186
271122 0.00854413
271159 0.00584477
271197 0.00419312
271234 0.00313857
271308 0.00194475
271382 0.00133105
271456 0.000978132
271530 0.000757908
271679 0.000510395
271827 0.000382718
271976 0.000309308
272272 0.000234977
272866 0.000192651
273459 0.000206510
274053 0.000272435
274349 0.000342081
274646 0.000464904
274943 0.000705000
275091 0.000919381
275240 0.00126376
275388 0.00186557
275536 0.00304293
275611 0.00409065
275685 0.00574324
275759 0.00846983
275833 0.0130344
275917 0.0208398
276000 0.0260431
276084 0.0208179
276167 0.0130187
276242 0.00843330
276316 0.00571119
276391 0.00406281
276466 0.00302081
276615 0.00185004
276764 0.00125313
276913 0.000911236
277063 0.000698715
277361 0.000460411
277660 0.000338079
277958 0.000268262
278555 0.000199954
279152 0.000179338
279749 0.000202277
280048 0.000252020
280346 0.000395093
280496 0.000580989
280570 0.000753390
280645 0.00104237
280720 0.00158073
280757 0.00204041
280794 0.00274837
280831 0.00391212
280869 0.00599038
280906 0.0100900
280925 0.0136456
280943 0.0188133
280972 0.0300527
281000 0.0375034
281028 0.0299998
281057 0.0188055
281080 0.0126761
281103 0.00885944
281126 0.00645027
281148 0.00487500
281194 0.00304883
281240 0.00208828
281286 0.00152653
281332 0.00117301
281423 0.000770463
281515 0.000559286
281607 0.000435501
281790 0.000303952
281973 0.000239664
282156 0.000204058
282523 0.000169596
283256 0.000152947
283989 0.000163323
284722 0.000197300
285455 0.000285800
285822 0.000394326
286005 0.000494450
286188 0.000664935
286372 0.000996524
286463 0.00129653
286555 0.00179011
286647 0.00268860
286692 0.00343987
286738 0.00457373
286784 0.00638701
286830 0.00949999
286876 0.0152889
286898 0.0200189
286921 0.0266242
286961 0.0424963
287000 0.0530318
287039 0.0424387
287079 0.0266207
287109 0.0182299
287140 0.0129055
287171 0.00948560
287201 0.00723289
287263 0.00458914
287324 0.00318794
287385 0.00236493
287446 0.00184612
287569 0.00125765
287691 0.000954617
287814 0.000782862
288059 0.000617646
288549 0.000557528
289039 0.000652551
289529 0.000895019
290019 0.00142111
290264 0.00191067
290387 0.00225904
290509 0.00270989
290632 0.00330135
290754 0.00408613
290877 0.00513272
290999 0.00651548
291124 0.00831449
291250 0.0103680
291500 0.0129264
291625 0.0121621
291751 0.0103445
292001 0.00649212
292217 0.00428893
292433 0.00295445
292649 0.00213502
292864 0.00161073
293296 0.00101707
293728 0.000713455
294159 0.000541373
294591 0.000437160
295454 0.000331494
296317 0.000301202
297180 0.000341478
297612 0.000419939
297828 0.000497752
298044 0.000633819
298259 0.000902089
298367 0.00114620
298475 0.00154859
298583 0.00228053
298637 0.00289357
298691 0.00381656
298745 0.00529402
298799 0.00782175
298853 0.0125202
298907 0.0216719
298953 0.0345262
299000 0.0430868
299047 0.0345120
299093 0.0216671
299137 0.0138359
299180 0.00929439
299224 0.00659241
299267 0.00491007
299355 0.00304584
299442 0.00210937
299529 0.00158019
299616 0.00125528
299790 0.000899575
299964 0.000726219
300138 0.000636742
300487 0.000579554
300835 0.000624365
301183 0.000808170
301358 0.00102884
301532 0.00150783
301619 0.00198995
301706 0.00286937
301793 0.00467710
301837 0.00630847
301880 0.00878458
301940 0.0137280
302000 0.0170185
302060 0.0137446
302120 0.00882934
302194 0.00516164
302269 0.00337488
302343 0.00245333
302418 0.00193866
302566 0.00144058
302715 0.00124316
303013 0.00116842
303310 0.00127891
303608 0.00151135
303905 0.00187565
304054 0.00211949
304203 0.00241357
304351 0.00276613
304500 0.00318351
304750 0.00403499
305000 0.00500897
305500 0.00621485
305750 0.00584438
306000 0.00497294
306500 0.00312975
306918 0.00210011
307335 0.00146567
307753 0.00107053
308171 0.000814856
309006 0.000521850
309842 0.000370022
310677 0.000283006
311512 0.000229714
313183 0.000174224
314854 0.000154664
316525 0.000161256
317360 0.000179876
318195 0.000228053
318613 0.000286032
318822 0.000338399
319031 0.000425350
319240 0.000587740
319344 0.000728350
319448 0.000949027
319553 0.00132299
319657 0.00202454
319709 0.00262219
319762 0.00352550
319814 0.00493516
319866 0.00714700
319933 0.0113190
320000 0.0140930
320067 0.0113148
320134 0.00714871
320184 0.00502361
320234 0.00364352
320283 0.00274151
320333 0.00213799
320433 0.00142021
320532 0.00103490
320631 0.000807477
320731 0.000663803
320930 0.000502203
321328 0.000377540
321726 0.000342610
322521 0.000357301
323317 0.000429611
324113 0.000561838
324909 0.000791658
325306 0.000967514
325505 0.00107771
325704 0.00120637
325903 0.00135695
326102 0.00153291
326301 0.00173792
326500 0.00197497
326875 0.00251034
327250 0.00312094
328000 0.00387862
328375 0.00365264
328750 0.00311695
329500 0.00198984
330339 0.00123136
331178 0.000903655
331597 0.000883132
332016 0.00105397
332226 0.00132909
332436 0.00199023
332541 0.00268499
332645 0.00397483
332698 0.00505454
332750 0.00665402
332803 0.00908352
332855 0.0127754
332928 0.0201770
333000 0.0250952
333073 0.0201478
333145 0.0127359
333205 0.00863859
333264 0.00609507
333324 0.00449561
333383 0.00345545
333502 0.00225145
333621 0.00161852
333740 0.00124739
333859 0.00101213
334098 0.000741604
334574 0.000514460
335050 0.000433212
335526 0.000419715
336002 0.000488390
336479 0.000913062
336598 0.00130789
336717 0.00227867
336776 0.00340744
336806 0.00437174
336836 0.00585093
336866 0.00828987
336895 0.0126295
336925 0.0212201
336940 0.0286540
336955 0.0394371
336977 0.0628777
337000 0.0784923
337023 0.0628667
337045 0.0394334
337069 0.0239730
337092 0.0155086
337116 0.0107153
337139 0.00783265
337163 0.00597640
337186 0.00472578
337233 0.00321095
337280 0.00236609
337327 0.00185243
337421 0.00128956
337515 0.00100904
337609 0.000854274
337796 0.000711732
338172 0.000678554
338547 0.000797798
338923 0.00107195
339298 0.00163743
339486 0.00213958
339674 0.00291959
339768 0.00347139
339861 0.00417530
339955 0.00507594
340049 0.00621437
340162 0.00792306
340275 0.00987408
340500 0.0123060
340613 0.0115789
340726 0.00984952
340951 0.00618250
341136 0.00416127
341321 0.00290598
341507 0.00211878
341692 0.00160650
342062 0.00101516
342433 0.000705328
342803 0.000524967
343173 0.000411871
343914 0.000286772
344655 0.000231987
345396 0.000232744
345766 0.000273407
345951 0.000319061
346136 0.000401501
346322 0.000563274
346414 0.000706298
346507 0.000932426
346599 0.00131633
346692 0.00203320
346738 0.00263904
346785 0.00354636
346831 0.00494465
346877 0.00710012
346939 0.0112864
347000 0.0140690
347062 0.0112771
347123 0.00709008
347173 0.00480239
347223 0.00337041
347272 0.00246677
347322 0.00187599
347422 0.00119091
347521 0.000830080
347621 0.000618889
347721 0.000485142
347920 0.000331738
348119 0.000250144
348318 0.000201289
348717 0.000147394
349513 0.000101956
350310 8.22917E-05
351904 6.49220E-05
353497 5.91817E-05
355091 6.21147E-05
355887 6.86865E-05
356684 8.23451E-05
357481 0.000112172
357879 0.000141123
358278 0.000191794
358676 0.000292980
358875 0.000386741
359074 0.000544807
359274 0.000843074
359373 0.00110277
359473 0.00151125
359572 0.00220413
359672 0.00350336
359722 0.00460876
359772 0.00627690
359821 0.00887482
359871 0.0129326
359936 0.0206813
360000 0.0258535
360065 0.0206727
360129 0.0129316
360172 0.00934237
360215 0.00690294
360300 0.00409388
360385 0.00267716
360471 0.00188769
360556 0.00141023
360642 0.00110271
360812 0.000749571
360983 0.000569036
361154 0.000472553
361496 0.000411129
361837 0.000478937
362008 0.000579493
362179 0.000765134
362350 0.00112392
362435 0.00143307
362520 0.00190815
362606 0.00268255
362691 0.00404336
362777 0.00665597
362819 0.00885455
362862 0.0119977
362931 0.0191763
363000 0.0239657
363069 0.0191594
363138 0.0119796
363209 0.00729137
363280 0.00471463
363280 0.00899992
400000 0.00859012
450000 0.00813583
500000 0.00777138
550000 0.00747686
600000 0.00723431
650000 0.00703717
700000 0.00687408
750000 0.00674238
800000 0.00663153
850000 0.00654557
900000 0.00647488
908820 0.00596926
908820 0.00596924
950000 0.00412538
1.00000E+06 0.00364245
1.10000E+06 0.00322311
1.20000E+06 0.00301841
1.25000E+06 0.00295586
1.30000E+06 0.00289699
1.40000E+06 0.00281463
1.50000E+06 0.00276166
1.60000E+06 0.00272088
1.61972E+06 0.00271623
1.70000E+06 0.00269794
1.75000E+06 0.00268818
1.80000E+06 0.00267872
1.90000E+06 0.00267456
2.00000E+06 0.00267021
2.05390E+06 0.00267172
2.05391E+06 0.00267172
2.05392E+06 0.00267172
2.05392E+06 0.00267172
2.25000E+06 0.00267690
2.50000E+06 0.00268290
2.66852E+06 0.00266418
3.00000E+06 0.00263090
3.02700E+06 0.00257520
3.02702E+06 0.00257517
3.02702E+06 0.00257516
3.12560E+06 0.00238541
3.12563E+06 0.00238536
3.12564E+06 0.00238535
3.12564E+06 0.00238535
3.23774E+06 0.00219282
3.23774E+06 0.00219281
3.28383E+06 0.00212003
3.28383E+06 0.00212002
3.30680E+06 0.00208503
3.30683E+06 0.00208499
3.30683E+06 0.00208498
3.37141E+06 0.00199086
3.37141E+06 0.00199086
3.50000E+06 0.00182061
3.64730E+06 0.00159268
3.92630E+06 0.00125391
4.00000E+06 0.00118049
4.50000E+06 0.000920982
5.00000E+06 0.000826098
5.50000E+06 0.000769491
6.00000E+06 0.000761786
6.50000E+06 0.000768181
7.00000E+06 0.000780216
7.50000E+06 0.000786972
8.00000E+06 0.000786988
8.18852E+06 0.000787862
8.30571E+06 0.000788395
8.50000E+06 0.000789264
9.00000E+06 0.000793381
9.50000E+06 0.000809287
9.73122E+06 0.000819018
1.00000E+07 0.000830185
1.00342E+07 0.000832564
1.00342E+07 0.000832566
1.05000E+07 0.000864836
1.05791E+07 0.000870293
1.05791E+07 0.000870296
1.10000E+07 0.000899221
1.15000E+07 0.000934115
1.20000E+07 0.000968793
1.25000E+07 0.00100247
1.30000E+07 0.00103592
1.34800E+07 0.00106781
1.34865E+07 0.00106824
1.35000E+07 0.00106913
1.40000E+07 0.00110215
1.45000E+07 0.00112124
1.50000E+07 0.00114000
1.55000E+07 0.00114596
1.60000E+07 0.00115175
1.65000E+07 0.00114644
1.70000E+07 0.00114131
1.75000E+07 0.00109844
1.80000E+07 0.00105832
1.85000E+07 0.000974078
1.90000E+07 0.000898529
1.95000E+07 0.000810902
2.00000E+07 0.000733724
