Sb-121(n,tot) ENDF/B-VII.1
1123.90 17.0680
1123.92 25.2836
1123.95 41.4475
1123.96 53.5529
1123.98 66.7020
1124.00 85.2060
1124.03 72.1305
1124.05 49.5552
1124.07 36.1537
1124.09 27.5182
1124.11 21.9394
1124.13 18.3698
1124.17 13.8575
1124.21 11.4491
1124.25 9.95021
1124.29 8.99505
1124.37 7.83693
1124.44 7.18951
1124.52 6.78537
1124.68 6.31828
1124.84 6.06116
1125.00 5.89994
1125.31 5.70957
1125.63 5.59906
1125.94 5.52584
1126.57 5.43094
1127.21 5.36872
1127.84 5.32242
1129.10 5.25343
1131.62 5.15601
1134.15 5.07928
1136.67 5.00703
1137.94 4.96834
1139.20 4.92438
1140.46 4.86951
1141.09 4.83471
1141.72 4.79184
1142.36 4.73773
1142.67 4.70678
1142.99 4.67791
1143.30 4.67093
1143.46 4.69901
1143.62 4.79100
1143.70 4.89098
1143.78 5.06444
1143.86 5.37659
1143.93 5.97474
1144.01 7.24171
1144.05 8.44982
1144.09 10.3989
1144.13 13.9682
1144.17 20.8230
1144.19 27.0134
1144.21 36.0609
1144.23 51.2125
1144.25 74.2298
1144.26 96.3054
1144.28 122.329
1144.30 157.315
1144.31 151.365
1144.33 131.558
1144.35 88.1608
1144.37 65.5019
1144.39 50.7609
1144.42 33.3207
1144.46 24.0069
1144.49 18.8268
1144.52 15.5020
1144.56 13.3548
1144.63 10.7382
1144.70 9.23580
1144.76 8.29792
1144.90 7.22612
1145.04 6.63952
1145.18 6.28108
1145.45 5.86831
1145.73 5.64175
1146.00 5.49959
1146.55 5.33129
1147.10 5.23373
1147.65 5.16912
1148.75 5.08580
1149.85 5.03132
1150.95 4.99049
1153.15 4.92787
1157.54 4.82901
1161.94 4.73214
1166.34 4.61472
1168.54 4.53893
1170.73 4.44227
1172.93 4.30976
1174.03 4.22149
1175.13 4.11052
1176.23 3.96866
1176.78 3.88545
1177.33 3.80166
1177.60 3.76764
1177.88 3.75194
1178.15 3.78121
1178.43 3.92372
1178.57 4.09189
1178.70 4.39055
1178.84 4.94432
1178.98 6.01814
1179.12 8.36161
1179.18 10.6132
1179.25 14.3585
1179.32 21.3424
1179.36 27.0711
1179.39 35.5540
1179.42 49.1573
1179.46 70.7932
1179.49 107.787
1179.53 172.446
1179.56 283.891
1179.60 366.903
1179.64 305.078
1179.67 198.944
1179.70 148.741
1179.72 114.752
1179.77 73.4672
1179.81 51.3309
1179.86 38.3774
1179.91 30.2032
1179.95 24.7232
1180.04 18.0471
1180.14 14.2648
1180.23 11.8953
1180.41 9.16306
1180.60 7.66395
1180.78 6.73766
1181.15 5.66456
1181.52 5.15532
1181.70 5.12671
1181.89 5.40761
1182.07 6.46245
1182.16 7.68819
1182.25 10.0007
1182.35 14.7240
1182.39 18.9793
1182.44 25.7270
1182.48 37.0523
1182.53 57.4628
1182.55 73.9302
1182.58 97.4028
1182.60 131.339
1182.62 180.221
1182.66 302.016
1182.70 397.590
1182.74 337.172
1182.78 224.232
1182.81 151.666
1182.85 108.437
1182.88 81.4529
1182.92 63.8778
1182.99 43.4071
1183.06 32.4442
1183.13 25.8779
1183.20 21.6114
1183.34 16.5328
1183.48 13.6758
1183.62 11.9007
1183.76 10.6972
1183.90 9.83311
1184.18 8.67932
1184.46 7.95260
1184.74 7.45217
1185.02 7.08630
1185.58 6.58466
1186.14 6.25547
1187.26 5.84114
1188.39 5.58241
1189.51 5.39753
1191.75 5.12553
1193.99 4.89109
1195.11 4.76369
1196.23 4.61375
1196.79 4.52473
1197.35 4.42273
1197.92 4.30477
1198.48 4.17323
1198.76 4.10811
1199.04 4.05597
1199.32 4.04414
1199.60 4.14922
1199.74 4.30871
1199.88 4.61895
1200.02 5.22499
1200.16 6.46041
1200.30 9.21481
1200.37 11.8873
1200.44 16.4214
1200.51 24.7343
1200.54 31.6003
1200.58 41.7011
1200.61 57.1461
1200.65 81.7980
1200.68 122.783
1200.72 191.955
1200.76 322.940
1200.80 421.760
1200.84 354.530
1200.88 235.491
1200.92 162.163
1200.96 116.298
1200.99 87.3861
1201.03 68.4329
1201.10 46.2434
1201.17 34.4480
1201.24 27.2592
1201.31 22.5985
1201.46 17.1021
1201.60 14.0226
1201.74 12.1204
1201.89 10.8323
1202.03 9.92192
1202.32 8.72030
1202.61 7.97378
1202.89 7.46879
1203.18 7.10688
1203.75 6.62068
1204.33 6.31013
1204.90 6.09376
1205.47 5.93364
1206.62 5.70869
1207.77 5.55455
1210.06 5.34278
1212.36 5.18141
1213.51 5.10253
1214.65 5.01569
1215.80 4.90942
1216.38 4.84324
1216.95 4.76446
1217.24 4.71994
1217.52 4.67371
1217.81 4.63165
1218.10 4.61344
1218.24 4.63083
1218.38 4.69035
1218.53 4.84002
1218.67 5.19249
1218.81 6.08510
1218.89 7.02772
1218.96 8.71222
1219.03 12.1215
1219.06 15.1774
1219.10 19.8606
1219.14 27.9333
1219.17 42.6419
1219.19 54.6591
1219.21 71.9965
1219.23 97.4207
1219.24 132.117
1219.27 218.289
1219.30 284.149
1219.33 238.747
1219.36 157.718
1219.39 101.647
1219.42 70.5650
1219.45 51.6210
1219.48 40.2097
1219.51 32.4174
1219.54 27.2058
1219.59 20.6070
1219.65 16.6783
1219.71 14.1778
1219.83 11.2817
1219.95 9.68037
1220.06 8.70158
1220.18 8.04152
1220.30 7.57755
1220.53 6.96658
1220.77 6.58788
1221.00 6.33182
1221.24 6.14765
1221.71 5.90062
1222.18 5.74207
1222.65 5.63093
1223.12 5.54818
1224.06 5.43084
1225.00 5.34975
1226.88 5.23903
1228.76 5.16087
1230.63 5.09758
1234.39 4.98689
1238.15 4.86984
1240.03 4.79774
1241.91 4.70566
1242.85 4.64712
1243.79 4.57562
1244.73 4.48531
1245.67 4.36724
1246.14 4.29383
1246.61 4.20895
1247.08 4.11349
1247.55 4.01847
1247.78 3.98382
1248.02 3.97871
1248.25 4.04644
1248.49 4.30054
1248.61 4.58715
1248.72 5.08837
1248.84 6.01056
1248.96 7.78225
1249.08 11.6094
1249.13 15.2390
1249.19 21.1661
1249.25 31.9717
1249.28 40.5847
1249.31 53.0069
1249.34 72.3431
1249.37 101.537
1249.40 148.375
1249.43 224.159
1249.46 372.801
1249.50 486.531
1249.54 409.113
1249.57 269.680
1249.60 193.770
1249.63 143.331
1249.66 109.865
1249.69 87.0615
1249.74 59.3436
1249.80 44.1534
1249.85 34.6675
1249.91 28.5378
1250.02 21.1052
1250.13 16.9438
1250.24 14.3515
1250.35 12.6107
1250.46 11.3752
1250.69 9.75941
1250.91 8.76413
1251.13 8.09701
1251.35 7.62203
1251.80 6.99527
1252.24 6.60297
1252.68 6.33542
1253.13 6.14158
1254.02 5.87953
1254.90 5.71011
1255.79 5.59094
1256.68 5.50198
1258.46 5.37646
1260.23 5.29031
1263.78 5.17457
1267.34 5.09470
1270.89 5.03122
1277.99 4.92237
1285.10 4.80921
1288.65 4.74004
1292.20 4.65185
1293.98 4.59558
1295.75 4.52627
1297.53 4.43714
1299.31 4.31610
1300.19 4.23706
1301.08 4.13989
1301.97 4.01800
1302.86 3.86330
1303.30 3.77212
1303.75 3.67426
1304.19 3.58079
1304.63 3.53072
1304.86 3.55760
1305.08 3.67001
1305.30 3.96515
1305.52 4.68258
1305.74 6.51120
1305.85 8.44852
1305.97 11.9761
1306.02 14.8840
1306.08 19.0328
1306.13 25.4101
1306.19 35.3191
1306.24 52.2857
1306.30 82.4775
1306.33 107.446
1306.35 143.444
1306.38 196.211
1306.41 270.067
1306.46 455.101
1306.50 594.190
1306.55 496.513
1306.59 326.921
1306.63 218.353
1306.67 154.051
1306.72 113.474
1306.76 87.9661
1306.84 58.1736
1306.92 42.5692
1307.01 33.1789
1307.09 27.1345
1307.25 20.0516
1307.42 16.1154
1307.58 13.6939
1307.75 12.0703
1307.91 10.9175
1308.25 9.40330
1308.58 8.46985
1308.91 7.83929
1309.24 7.38947
1309.90 6.79054
1310.56 6.41184
1311.22 6.15089
1311.88 5.95977
1313.20 5.69682
1314.52 5.52162
1315.85 5.39332
1317.17 5.29209
1319.81 5.12987
1321.14 5.05553
1322.46 4.97698
1323.78 4.88388
1324.44 4.82607
1325.10 4.75514
1325.76 4.66484
1326.09 4.61149
1326.42 4.55793
1326.59 4.53691
1326.75 4.52981
1326.92 4.55684
1327.08 4.67131
1327.17 4.80361
1327.25 5.03929
1327.33 5.47166
1327.42 6.29823
1327.50 8.08141
1327.54 9.73755
1327.58 12.4654
1327.62 17.4467
1327.66 26.9791
1327.68 35.5229
1327.70 47.9590
1327.73 68.5440
1327.75 99.5542
1327.76 129.846
1327.77 165.595
1327.80 214.267
1327.81 206.659
1327.83 179.998
1327.86 120.642
1327.87 91.3584
1327.89 71.6823
1327.92 47.5141
1327.96 34.1004
1327.99 26.4497
1328.03 21.4549
1328.06 18.1898
1328.13 14.1633
1328.20 11.8248
1328.27 10.3536
1328.41 8.66019
1328.54 7.72713
1328.68 7.15451
1328.82 6.76690
1328.96 6.49244
1329.23 6.12776
1329.51 5.89847
1329.78 5.74115
1330.05 5.62665
1330.60 5.46901
1331.15 5.36467
1332.25 5.23023
1333.35 5.14221
1334.45 5.07566
1336.65 4.96973
1338.85 4.87191
1339.95 4.81825
1341.05 4.75574
1342.15 4.67622
1342.70 4.62562
1343.25 4.56422
1343.80 4.49023
1344.07 4.45192
1344.34 4.42455
1344.62 4.44946
1344.76 4.52674
1344.89 4.72550
1345.03 5.25271
1345.10 5.82063
1345.17 6.84464
1345.24 8.93166
1345.27 10.7736
1345.31 13.6773
1345.34 18.7159
1345.38 27.5920
1345.39 34.7573
1345.41 44.9831
1345.43 59.7943
1345.44 81.1722
1345.47 134.756
1345.50 174.463
1345.52 167.783
1345.53 146.709
1345.56 98.5131
1345.58 75.4787
1345.59 59.0427
1345.63 39.0683
1345.67 28.3525
1345.70 22.2078
1345.74 18.1858
1345.77 15.4845
1345.84 12.2162
1345.92 10.3226
1345.99 9.14567
1346.13 7.77582
1346.27 7.01911
1346.41 6.55334
1346.70 6.01272
1346.98 5.71293
1347.27 5.52285
1347.84 5.29371
1348.41 5.15719
1348.98 5.06315
1350.12 4.93320
1351.26 4.83704
1352.40 4.75316
1354.68 4.58547
1355.82 4.48907
1356.96 4.37552
1358.10 4.23524
1359.24 4.05446
1359.81 3.94337
1360.38 3.81616
1360.95 3.67536
1361.52 3.54032
1361.80 3.49662
1362.09 3.50299
1362.37 3.62903
1362.66 4.05440
1362.80 4.51907
1362.94 5.31960
1363.09 6.76781
1363.23 9.50892
1363.30 11.8533
1363.37 15.2999
1363.44 20.6369
1363.51 29.3415
1363.59 44.8208
1363.62 57.1399
1363.66 74.0897
1363.69 99.5174
1363.73 136.653
1363.76 195.551
1363.80 284.029
1363.85 479.037
1363.90 626.742
1363.95 525.946
1364.00 347.587
1364.04 254.246
1364.07 192.152
1364.11 149.607
1364.14 119.845
1364.21 82.6406
1364.28 61.3867
1364.35 48.1588
1364.42 39.3599
1364.56 28.6951
1364.70 22.6643
1364.84 18.8830
1364.98 16.3324
1365.12 14.5160
1365.40 12.1325
1365.68 10.6594
1365.96 9.66993
1366.24 8.96438
1366.80 8.03087
1367.36 7.44730
1367.92 7.04923
1368.48 6.76097
1369.60 6.37162
1370.72 6.12111
1371.84 5.94582
1372.96 5.81584
1375.21 5.63462
1377.45 5.51282
1379.69 5.42398
1381.93 5.35531
1386.41 5.25332
1390.89 5.17793
1399.85 5.06283
1408.82 4.96114
1413.30 4.90551
1417.78 4.83901
1422.26 4.74898
1424.50 4.68657
1426.74 4.60227
1427.86 4.54688
1428.98 4.47803
1430.10 4.38954
1431.22 4.27198
1431.79 4.19788
1432.35 4.11133
1432.91 4.01217
1433.47 3.90891
1433.75 3.86690
1434.03 3.84994
1434.31 3.89722
1434.59 4.11208
1434.73 4.36269
1434.87 4.81121
1435.01 5.63579
1435.15 7.23863
1435.29 10.6601
1435.36 13.8747
1435.43 19.1814
1435.50 28.5805
1435.53 36.1036
1435.57 46.8625
1435.60 62.7417
1435.64 86.9682
1435.67 125.002
1435.71 185.024
1435.75 310.912
1435.80 406.242
1435.85 342.051
1435.90 227.397
1435.94 149.160
1435.99 104.066
1436.03 76.8375
1436.08 59.5326
1436.13 47.7467
1436.17 39.7028
1436.27 29.4609
1436.36 23.3563
1436.45 19.4777
1436.64 14.8848
1436.82 12.3475
1437.01 10.7740
1437.19 9.71739
1437.37 8.96927
1437.74 7.97978
1438.11 7.36508
1438.48 6.94934
1438.85 6.65142
1439.59 6.25241
1440.33 5.99913
1441.07 5.82392
1441.81 5.69530
1443.29 5.51813
1444.77 5.40067
1446.25 5.31585
1447.73 5.25069
1450.68 5.15401
1453.64 5.08180
1459.55 4.96658
1465.47 4.85364
1468.43 4.78558
1471.38 4.69852
1472.86 4.64260
1474.34 4.57332
1475.82 4.48373
1477.30 4.36168
1478.04 4.28184
1478.78 4.18406
1479.52 4.06230
1480.26 3.91046
1480.63 3.82329
1481.00 3.73361
1481.37 3.65691
1481.73 3.64286
1481.92 3.70264
1482.10 3.86731
1482.29 4.24949
1482.47 5.11427
1482.66 7.22892
1482.75 9.42108
1482.84 13.2778
1482.89 16.4340
1482.94 20.8558
1482.98 27.3811
1483.03 37.4183
1483.07 53.6611
1483.12 81.5934
1483.17 132.892
1483.19 174.078
1483.21 230.851
1483.26 387.100
1483.30 508.625
1483.34 429.088
1483.39 283.378
1483.43 196.893
1483.46 143.182
1483.50 108.518
1483.53 85.3763
1483.61 57.5153
1483.68 42.5562
1483.75 33.3900
1483.82 27.4939
1483.97 20.4108
1484.11 16.4612
1484.26 14.0022
1484.40 12.3491
1484.55 11.1805
1484.84 9.63501
1485.13 8.68114
1485.42 8.03616
1485.71 7.57637
1486.28 6.96481
1486.86 6.57937
1487.44 6.31506
1488.02 6.12273
1489.18 5.86148
1490.34 5.69178
1491.50 5.57203
1492.65 5.48243
1494.97 5.35558
1497.29 5.26805
1501.92 5.14818
1506.55 5.05950
1511.18 4.97477
1513.50 4.92387
1514.66 4.89244
1515.82 4.85337
1516.97 4.80054
1517.55 4.76522
1518.13 4.72028
1518.71 4.66179
1519.00 4.62714
1519.29 4.59307
1519.58 4.57851
1519.73 4.60142
1519.87 4.68669
1520.01 4.95005
1520.09 5.25645
1520.16 5.83560
1520.23 7.07336
1520.27 8.20981
1520.30 10.0631
1520.34 13.2948
1520.38 19.4465
1520.39 24.6803
1520.41 32.5139
1520.43 44.5274
1520.45 62.9995
1520.46 81.4786
1520.47 103.396
1520.50 134.931
1520.53 114.358
1520.55 76.6912
1520.57 59.4232
1520.58 46.9990
1520.62 32.0796
1520.65 23.8456
1520.68 18.9231
1520.71 15.6831
1520.74 13.5629
1520.80 10.9370
1520.87 9.40379
1520.93 8.44940
1521.05 7.32834
1521.18 6.71308
1521.30 6.33162
1521.55 5.89109
1521.80 5.64727
1522.05 5.49308
1522.55 5.30812
1523.05 5.19791
1523.55 5.12159
1524.55 5.01227
1525.55 4.91970
1526.05 4.87035
1526.55 4.81429
1527.05 4.74833
1527.30 4.71325
1527.55 4.68456
1527.80 4.69185
1527.92 4.74159
1528.05 4.88078
1528.17 5.26045
1528.24 5.67899
1528.30 6.44048
1528.36 8.00980
1528.39 9.40225
1528.42 11.6076
1528.46 15.3100
1528.49 21.9971
1528.52 35.1455
1528.53 46.8149
1528.55 62.6348
1528.56 81.0222
1528.57 102.850
1528.60 134.352
1528.63 114.025
1528.65 76.5918
1528.68 52.7014
1528.70 38.2135
1528.72 29.3060
1528.75 23.7669
1528.79 17.1661
1528.84 13.6437
1528.89 11.5047
1528.94 10.1530
1529.03 8.54739
1529.13 7.64528
1529.22 7.08976
1529.41 6.44495
1529.60 6.09112
1529.79 5.87030
1530.16 5.61180
1530.54 5.46569
1530.92 5.37142
1531.68 5.25550
1532.43 5.18520
1533.19 5.13654
1534.70 5.07034
1536.21 5.02401
1537.72 4.98689
1540.75 4.92342
1543.77 4.85926
1545.28 4.82139
1546.80 4.77457
1548.31 4.71036
1549.06 4.66630
1549.82 4.60839
1550.58 4.52837
1550.95 4.47670
1551.33 4.41734
1551.71 4.36232
1551.90 4.35466
1552.09 4.39864
1552.18 4.46829
1552.28 4.60487
1552.37 4.87716
1552.47 5.42985
1552.56 6.68283
1552.61 7.89068
1552.66 9.93866
1552.70 13.7978
1552.75 21.5557
1552.77 28.8009
1552.80 39.8687
1552.82 59.0721
1552.84 90.0524
1552.86 117.127
1552.87 149.215
1552.90 195.399
1552.91 188.995
1552.93 165.486
1552.96 110.402
1552.98 82.9154
1552.99 63.8059
1553.03 41.7238
1553.07 30.0752
1553.11 23.3117
1553.14 19.0559
1553.18 16.2030
1553.25 12.7186
1553.33 10.7133
1553.40 9.47026
1553.55 8.02678
1553.70 7.23075
1553.85 6.74104
1554.14 6.17506
1554.44 5.86134
1554.74 5.66407
1555.33 5.43075
1555.92 5.29644
1556.52 5.20848
1557.70 5.09737
1558.89 5.02689
1560.08 4.97516
1562.45 4.89597
1564.83 4.82559
1566.01 4.78763
1567.20 4.74359
1568.39 4.68735
1568.98 4.65094
1569.57 4.60549
1570.17 4.54683
1570.46 4.51208
1570.76 4.47728
1571.06 4.45936
1571.21 4.47743
1571.35 4.55254
1571.50 4.79184
1571.58 5.06841
1571.65 5.59936
1571.72 6.71610
1571.76 7.75157
1571.80 9.43966
1571.84 12.3794
1571.87 17.9587
1571.89 22.8438
1571.91 29.7406
1571.93 40.8588
1571.95 56.9309
1571.96 74.1449
1571.97 93.0151
1572.00 121.163
1572.03 103.187
1572.05 69.6885
1572.08 50.8815
1572.10 38.4720
1572.12 30.2911
1572.14 24.9637
1572.18 18.1421
1572.22 14.4400
1572.26 12.1161
1572.30 10.6232
1572.39 8.80291
1572.47 7.77979
1572.55 7.13946
1572.72 6.39903
1572.88 5.99280
1573.05 5.73987
1573.38 5.44496
1573.71 5.27911
1574.05 5.17240
1574.71 5.04100
1575.37 4.96028
1576.04 4.90294
1577.37 4.82013
1580.02 4.69597
1582.68 4.57068
1584.01 4.49565
1585.33 4.40495
1586.66 4.28979
1587.99 4.13577
1588.65 4.03711
1589.32 3.91869
1589.98 3.77631
1590.65 3.61067
1590.98 3.52573
1591.31 3.45367
1591.64 3.42805
1591.97 3.54360
1592.14 3.73124
1592.31 4.10687
1592.47 4.85199
1592.64 6.38780
1592.72 7.74690
1592.80 9.84113
1592.89 13.2082
1592.97 18.9382
1593.05 29.4720
1593.10 38.3130
1593.14 51.0198
1593.18 70.9509
1593.22 102.004
1593.26 153.279
1593.30 239.092
1593.35 403.703
1593.40 529.168
1593.45 446.075
1593.50 296.374
1593.54 202.227
1593.59 143.906
1593.63 107.441
1593.68 83.6786
1593.76 56.0102
1593.85 41.3402
1593.94 32.4475
1594.03 26.7410
1594.20 19.9182
1594.38 16.1030
1594.55 13.7431
1594.73 12.1543
1594.90 11.0223
1595.25 9.52943
1595.60 8.60474
1595.95 7.97951
1596.30 7.53081
1597.00 6.93212
1597.70 6.55314
1598.41 6.29228
1599.11 6.10208
1600.51 5.84229
1601.91 5.67286
1603.31 5.55283
1604.71 5.46271
1607.51 5.33460
1610.32 5.24571
1613.12 5.17807
1615.92 5.12276
1621.53 5.02934
1624.33 4.98396
1627.13 4.93379
1629.93 4.87049
1631.33 4.82847
1632.74 4.77298
1633.44 4.73699
1634.14 4.69248
1634.84 4.63551
1635.54 4.55981
1636.24 4.45538
1636.59 4.38964
1636.94 4.31829
1637.29 4.26663
1637.47 4.28164
1637.64 4.38962
1637.73 4.52540
1637.82 4.77182
1637.90 5.23833
1637.99 6.14564
1638.08 8.12381
1638.12 9.99834
1638.17 13.0205
1638.21 18.4930
1638.23 22.8872
1638.25 29.1848
1638.28 38.4986
1638.30 52.7330
1638.32 75.1006
1638.34 108.410
1638.37 180.584
1638.40 237.218
1638.42 229.735
1638.43 201.365
1638.46 134.429
1638.49 89.8970
1638.52 63.4300
1638.55 47.4262
1638.58 37.5320
1638.60 30.6273
1638.63 25.7993
1638.69 19.7423
1638.75 16.0913
1638.81 13.7793
1638.92 11.0209
1639.04 9.49123
1639.15 8.53977
1639.27 7.89938
1639.38 7.44632
1639.61 6.84342
1639.84 6.46923
1640.07 6.21432
1640.30 6.03163
1640.76 5.78643
1641.22 5.63018
1641.67 5.52190
1642.13 5.44232
1643.05 5.33269
1643.97 5.26006
1644.89 5.20779
1645.81 5.16788
1647.64 5.10975
1649.48 5.06810
1653.15 5.00869
1656.82 4.96442
1660.50 4.92687
1667.84 4.85756
1675.18 4.78065
1678.86 4.73224
1682.53 4.66960
1684.37 4.62918
1686.20 4.57896
1688.04 4.51359
1689.87 4.42324
1690.79 4.36306
1691.71 4.28752
1692.63 4.18971
1693.55 4.05856
1694.01 3.97546
1694.46 3.87761
1694.92 3.76439
1695.38 3.64392
1695.61 3.59226
1695.84 3.56606
1696.07 3.60655
1696.30 3.82257
1696.42 4.08255
1696.53 4.55295
1696.65 5.42377
1696.76 7.10252
1696.87 10.7083
1696.93 14.1255
1696.99 19.6482
1697.05 29.5492
1697.08 37.4567
1697.10 48.2713
1697.13 64.6191
1697.16 88.3302
1697.19 126.197
1697.22 182.691
1697.26 308.402
1697.30 407.806
1697.34 344.870
1697.38 228.157
1697.43 140.615
1697.48 93.5395
1697.52 67.1357
1697.57 51.1850
1697.62 40.8793
1697.66 33.8426
1697.76 25.0982
1697.85 20.0397
1697.95 16.8234
1698.13 13.0654
1698.32 10.9953
1698.51 9.71015
1698.70 8.84490
1698.89 8.22732
1699.26 7.41118
1699.64 6.90034
1700.01 6.55245
1700.39 6.30100
1701.14 5.96253
1701.89 5.74525
1702.65 5.59361
1703.40 5.48146
1704.90 5.32478
1706.41 5.21861
1707.91 5.13962
1709.41 5.07635
1712.42 4.97239
1713.92 4.92328
1715.43 4.87010
1716.93 4.80498
1717.68 4.76327
1718.43 4.71060
1719.19 4.64004
1719.56 4.59538
1719.94 4.54473
1720.31 4.49863
1720.50 4.49284
1720.69 4.53113
1720.88 4.70646
1720.97 4.93440
1721.07 5.39944
1721.16 6.43430
1721.21 7.43488
1721.25 9.12474
1721.30 12.2003
1721.35 18.4010
1721.37 24.1173
1721.40 32.7352
1721.42 46.6471
1721.44 69.3404
1721.47 115.677
1721.50 150.722
1721.52 145.669
1721.53 127.085
1721.56 85.5410
1721.58 65.4148
1721.60 51.1729
1721.64 34.0252
1721.67 24.9025
1721.71 19.5780
1721.75 16.2160
1721.79 13.9566
1721.86 11.2169
1721.94 9.62663
1722.01 8.62402
1722.17 7.46534
1722.32 6.82424
1722.47 6.42874
1722.77 5.96922
1723.07 5.71461
1723.38 5.55389
1723.98 5.36256
1724.59 5.25183
1725.20 5.17870
1726.41 5.08563
1727.62 5.02617
1728.83 4.98258
1731.25 4.91717
1733.68 4.86232
1736.10 4.80356
1737.31 4.76559
1738.53 4.71164
1739.13 4.67263
1739.74 4.62265
1740.04 4.60202
1740.19 4.60380
1740.34 4.63354
1740.50 4.74756
1740.57 4.88885
1740.65 5.16505
1740.72 5.77138
1740.76 6.34786
1740.80 7.27506
1740.84 8.96278
1740.87 12.2706
1740.89 15.1614
1740.91 19.5943
1740.93 26.5941
1740.95 37.5666
1740.96 47.5024
1740.97 60.0929
1741.00 78.5183
1741.03 66.7740
1741.05 45.7739
1741.07 36.0207
1741.08 28.8650
1741.12 20.1109
1741.15 15.3814
1741.18 12.5949
1741.21 10.8245
1741.24 9.62990
1741.31 8.16161
1741.37 7.32036
1741.44 6.78834
1741.56 6.17241
1741.69 5.83025
1741.82 5.61904
1742.07 5.37288
1742.58 5.14897
1743.09 5.04497
1744.11 4.94268
1745.13 4.88870
1747.18 4.82462
1749.22 4.78048
1753.30 4.70692
1757.38 4.63088
1761.46 4.53473
1763.51 4.47066
1765.55 4.38639
1766.57 4.33214
1767.59 4.26563
1768.61 4.18120
1769.63 4.07015
1770.14 4.00038
1770.65 3.91873
1771.16 3.82416
1771.67 3.72200
1771.93 3.67605
1772.18 3.64814
1772.44 3.66872
1772.69 3.81957
1772.82 4.00878
1772.95 4.35298
1773.07 5.00089
1773.20 6.26206
1773.33 8.98956
1773.39 11.5598
1773.46 15.7197
1773.52 23.1575
1773.55 29.0890
1773.58 37.5368
1773.62 49.9327
1773.65 68.6915
1773.68 97.8161
1773.71 141.417
1773.76 237.226
1773.80 312.659
1773.85 265.427
1773.89 176.728
1773.92 135.356
1773.95 105.585
1774.00 69.0380
1774.06 49.2182
1774.11 37.6730
1774.17 30.1634
1774.23 25.0931
1774.34 18.8992
1774.45 15.3092
1774.56 13.0563
1774.78 10.4243
1775.00 8.96721
1775.23 8.06173
1775.45 7.45078
1775.67 7.01509
1776.12 6.43328
1776.56 6.06640
1777.01 5.81299
1777.45 5.62760
1778.35 5.37112
1779.24 5.19846
1781.02 4.96646
1782.80 4.79472
1784.58 4.62749
1785.47 4.52809
1785.92 4.46940
1786.36 4.40243
1786.81 4.32839
1787.03 4.29480
1787.26 4.27916
1787.48 4.33117
1787.59 4.43426
1787.70 4.67411
1787.81 5.27139
1787.87 5.89038
1787.92 6.96913
1787.98 9.09587
1788.01 10.9469
1788.04 13.6750
1788.06 18.2229
1788.09 26.0472
1788.12 40.4088
1788.13 51.9188
1788.15 66.5711
1788.16 86.9204
1788.17 109.423
1788.20 142.955
1788.23 121.063
1788.25 80.9827
1788.27 62.2454
1788.29 49.5353
1788.32 33.6502
1788.35 24.6538
1788.38 19.4668
1788.42 16.0443
1788.45 13.7963
1788.51 11.0046
1788.58 9.37016
1788.64 8.34947
1788.77 7.14651
1788.90 6.47857
1789.03 6.06542
1789.29 5.58182
1789.55 5.30655
1789.81 5.12746
1790.32 4.89854
1790.84 4.74626
1791.35 4.62631
1792.39 4.41526
1792.90 4.30688
1793.42 4.18838
1793.94 4.05473
1794.45 3.90513
1794.71 3.82839
1794.97 3.76121
1795.23 3.72802
1795.49 3.79896
1795.62 3.93194
1795.75 4.20406
1795.88 4.75078
1796.00 5.88389
1796.13 8.43267
1796.20 10.9356
1796.26 15.1108
1796.33 22.8588
1796.36 29.1317
1796.39 38.2776
1796.42 52.6320
1796.46 74.6576
1796.49 110.558
1796.52 169.725
1796.56 285.413
1796.60 376.617
1796.64 319.539
1796.68 212.427
1796.72 135.198
1796.77 92.6278
1796.81 67.2694
1796.85 51.9464
1796.89 41.6346
1796.94 34.6778
1797.02 25.8122
1797.11 20.6314
1797.19 17.3170
1797.36 13.4242
1797.53 11.2710
1797.70 9.93099
1797.87 9.02733
1798.04 8.38142
1798.38 7.52605
1798.72 6.98882
1799.06 6.62140
1799.40 6.35443
1800.08 5.99169
1800.76 5.75506
1801.44 5.58664
1802.12 5.45919
1803.48 5.27390
1804.84 5.13983
1807.56 4.93691
1810.28 4.75468
1811.64 4.65318
1813.00 4.53190
1814.36 4.37208
1815.04 4.26689
1815.72 4.13454
1816.40 3.96259
1816.74 3.85951
1817.08 3.75239
1817.25 3.70674
1817.42 3.68196
1817.59 3.71044
1817.76 3.87677
1817.93 4.43646
1818.01 5.09696
1818.10 6.37127
1818.18 9.05110
1818.22 11.5638
1818.27 15.5432
1818.31 22.5858
1818.33 27.9656
1818.35 35.4560
1818.37 46.1476
1818.39 61.7899
1818.41 85.1183
1818.43 119.900
1818.47 202.012
1818.50 267.338
1818.52 258.365
1818.53 226.842
1818.57 150.858
1818.60 101.576
1818.63 72.6479
1818.66 54.6987
1818.69 43.0526
1818.75 29.5287
1818.81 22.3007
1818.87 17.9173
1818.93 15.1242
1819.05 11.7928
1819.17 9.91097
1819.29 8.73884
1819.53 7.36272
1819.77 6.58109
1820.01 6.07406
1820.49 5.43783
1820.97 5.05268
1821.22 4.94831
1821.46 4.96685
1821.70 5.31400
1821.82 5.80533
1821.94 6.81927
1822.06 9.08682
1822.12 11.2390
