As-75(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
7972.72 0.0387946
7981.27 0.0530177
7983.40 0.0620036
7985.54 0.0820002
7986.61 0.106041
7987.68 0.167017
7988.21 0.243538
7988.74 0.432694
7989.01 0.654502
7989.28 1.14295
7989.41 1.64096
7989.54 2.54278
7989.68 4.37819
7989.74 6.03056
7989.81 8.50452
7989.91 13.5499
7990.00 16.9464
7990.10 13.5502
7990.19 8.50525
7990.26 5.88322
7990.33 4.20540
7990.48 2.37703
7990.62 1.51140
7990.76 1.04967
7991.05 0.600457
7991.33 0.399995
7991.90 0.232120
7992.47 0.166553
7993.61 0.117974
7994.75 0.102543
7997.04 0.0975504
7999.32 0.104134
8003.88 0.134377
8008.44 0.191981
8013.01 0.306473
8015.29 0.409852
8017.57 0.577969
8018.71 0.704327
8019.85 0.877093
8020.99 1.12129
8022.13 1.48010
8023.27 2.03412
8024.41 2.93783
8025.56 4.49885
8026.13 5.68944
8026.70 7.26718
8027.85 11.6221
8029.00 14.5199
8030.15 11.6140
8031.31 7.26340
8032.20 4.97387
8033.09 3.51231
8033.98 2.57329
8034.87 1.95090
8036.65 1.21949
8038.43 0.829857
8040.21 0.600560
8041.99 0.455412
8045.55 0.290379
8049.11 0.206250
8052.67 0.165036
8054.45 0.161175
8056.23 0.185531
8057.12 0.230783
8058.01 0.359466
8058.45 0.523986
8058.90 0.920299
8059.12 1.36491
8059.34 2.27335
8059.46 3.13166
8059.57 4.54807
8059.68 7.05956
8059.79 11.7010
8059.89 18.6490
8060.00 23.3100
8060.11 18.6476
8060.21 11.6984
8060.29 8.29709
8060.36 6.02111
8060.51 3.48284
8060.66 2.24258
8060.81 1.56745
8061.11 0.897473
8061.41 0.594306
8062.01 0.334835
8062.61 0.229551
8063.80 0.144676
8065.00 0.110471
8067.39 0.0809400
8069.79 0.0669694
8074.58 0.0520541
8079.36 0.0434771
8088.94 0.0335978
8098.52 0.0282813
8117.67 0.0241862
8127.25 0.0261900
8132.04 0.0365106
8134.43 0.0745785
8135.63 0.202605
8135.93 0.314200
8136.23 0.569343
8136.52 1.36266
8136.67 2.53528
8136.75 3.68959
8136.82 5.55956
8136.91 8.89294
8137.00 11.0948
8137.09 8.89284
8137.18 5.55945
8137.28 3.19043
8137.38 1.98122
8137.59 0.944757
8137.79 0.548518
8138.00 0.360272
8138.82 0.126628
8140.45 0.0517763
8143.73 0.0308104
8150.28 0.0260381
8163.39 0.0276857
8176.50 0.0330884
8189.60 0.0434295
8202.71 0.0647053
8209.26 0.0847537
8215.82 0.119166
8222.37 0.186188
8225.65 0.246706
8228.92 0.345792
8230.56 0.420930
8232.20 0.524534
8233.84 0.672771
8235.48 0.894514
8237.12 1.24505
8238.75 1.83605
8239.57 2.28844
8240.39 2.90706
8241.21 3.76126
8242.03 4.93162
8243.52 7.86684
8245.00 9.81883
8246.49 7.85431
8247.98 4.91486
8249.53 2.97745
8251.08 1.91960
8252.64 1.32190
8254.19 0.962069
8255.74 0.732198
8257.29 0.577911
8260.40 0.392601
8263.50 0.292860
8266.60 0.239613
8269.71 0.240788
8270.48 0.271479
8271.26 0.363385
8271.65 0.482314
8272.04 0.769053
8272.23 1.08876
8272.42 1.74125
8272.62 3.34811
8272.71 5.10471
8272.81 8.28396
8272.91 13.1295
8273.00 16.4003
8273.10 13.1282
8273.19 8.28151
8273.27 5.45288
8273.36 3.75017
8273.52 2.05637
8273.69 1.30542
8273.85 0.921768
8274.18 0.561172
8274.51 0.404069
8275.18 0.273219
8275.84 0.220703
8277.16 0.178095
8278.48 0.160812
8283.78 0.144074
8289.07 0.154851
8294.36 0.189794
8299.66 0.269573
8302.30 0.344719
8303.63 0.398644
8304.95 0.469299
8306.27 0.564157
8307.60 0.694996
8308.26 0.779802
8308.92 0.881984
8309.58 1.00686
8310.24 1.16088
8310.90 1.35406
8311.57 1.59965
8312.23 1.91703
8312.89 2.33359
8313.55 2.89158
8314.21 3.64826
8314.87 4.68652
8315.54 6.09540
8316.77 9.72130
8318.00 12.1345
8318.62 11.4216
8319.23 9.71635
8320.47 6.09547
8321.80 3.63926
8323.13 2.32702
8324.46 1.59752
8325.79 1.16357
8327.12 0.888834
8328.45 0.706234
8331.12 0.490357
8333.78 0.380027
8336.44 0.335685
8337.77 0.346267
8339.10 0.419589
8339.77 0.529890
8340.43 0.816956
8340.77 1.16014
8341.10 1.92129
8341.27 2.69907
8341.43 4.11199
8341.52 5.27993
8341.60 6.99311
8341.68 9.56646
8341.76 13.4312
8341.88 21.3584
8342.00 26.6432
8342.12 21.3563
8342.24 13.4274
8342.37 7.79761
8342.51 4.90455
8342.64 3.34178
8342.78 2.42881
8343.05 1.47744
8343.32 1.02371
8343.87 0.622698
8344.41 0.456013
8345.50 0.321822
8346.59 0.270050
8348.76 0.232334
8350.94 0.223269
8355.29 0.237880
8359.64 0.285817
8364.00 0.380871
8368.35 0.567042
8370.52 0.725752
8372.70 0.962920
8374.88 1.32590
8377.05 1.88108
8380.03 2.98566
8383.00 3.72030
8385.98 2.97960
8388.95 1.87162
8390.82 1.37876
8392.69 1.03573
8396.44 0.630082
8400.18 0.419641
8403.92 0.299965
8407.66 0.226347
8411.41 0.178211
8418.89 0.121721
8426.38 0.0917563
8433.86 0.0750229
8441.35 0.0679618
8445.09 0.0760288
8446.96 0.115123
8447.90 0.245666
8448.37 0.597939
8448.60 1.29259
8448.72 2.20732
8448.83 4.24063
8448.92 6.75705
8449.00 8.42429
8449.08 6.75691
8449.17 4.24041
8449.27 2.32389
8449.38 1.40404
8449.59 0.668858
8450.02 0.275126
8450.87 0.123508
8452.58 0.0757130
8456.00 0.0622303
8462.83 0.0607992
8469.66 0.0663456
8476.49 0.0786949
8483.33 0.102933
8490.16 0.153501
8493.57 0.200825
8496.99 0.281029
8500.41 0.440662
8502.11 0.628734
8502.97 0.929461
8503.18 1.13222
8503.40 1.53619
8503.61 2.57678
8503.72 3.80880
8503.82 6.24499
8503.91 9.56871
8504.00 11.8018
8504.09 9.59309
8504.18 6.29374
8504.30 3.63612
8504.42 2.44871
8504.67 1.56293
8504.92 1.27940
8505.16 1.17769
8506.15 1.22793
8507.13 1.51094
8508.12 1.97237
8509.11 2.70532
8510.09 3.91739
8511.08 6.03934
8511.57 7.67887
8512.06 9.86472
8513.03 15.7659
8514.00 19.6977
8514.97 15.7603
8515.94 9.85789
8516.69 6.76589
8517.43 4.78552
8518.18 3.51111
8518.92 2.66534
8520.42 1.67013
8521.91 1.13953
8523.40 0.826860
8524.89 0.628640
8527.87 0.402919
8530.86 0.286797
8533.84 0.226138
8536.82 0.227904
8537.57 0.263099
8538.32 0.367906
8538.69 0.502658
8539.06 0.824448
8539.25 1.18035
8539.44 1.89179
8539.62 3.59167
8539.71 5.38772
8539.81 8.56152
8539.90 13.6260
8540.00 16.9834
8540.10 13.6244
8540.19 8.55854
8540.26 6.18553
8540.32 4.56671
8540.45 2.72761
8540.58 1.80296
8540.71 1.28763
8540.97 0.772077
8541.23 0.534615
8541.74 0.329221
8542.26 0.245037
8543.29 0.176609
8544.32 0.149245
8546.39 0.128344
8548.45 0.125902
8550.52 0.141063
8551.55 0.161189
8552.58 0.200113
8553.62 0.283150
8554.65 0.500408
8555.17 0.767847
8555.68 1.38910
8555.94 2.05942
8556.20 3.37654
8556.33 4.55256
8556.46 6.41477
8556.59 9.50315
8556.65 11.7978
8556.71 14.7138
8556.79 18.8417
8556.86 23.4900
8557.00 29.3364
8557.14 23.4889
8557.29 14.7123
8557.43 9.05330
8557.57 5.91183
8557.72 4.09037
8557.86 2.98608
8558.00 2.26729
8558.15 1.78305
8558.43 1.18853
8558.72 0.854739
8559.01 0.649602
8559.58 0.421665
8560.16 0.304782
8560.73 0.237050
8561.88 0.165741
8563.03 0.131076
8564.17 0.111874
8566.47 0.0933460
8571.06 0.0860626
8575.65 0.0985133
8580.25 0.137141
8582.54 0.177265
8584.84 0.248978
8587.13 0.392864
8588.28 0.525117
8589.43 0.744462
8590.58 1.14568
8591.15 1.48267
8591.73 1.99249
8592.30 2.80983
8592.87 4.21697
8593.16 5.31521
8593.45 6.84297
8593.73 8.99519
8594.02 11.9952
8594.51 19.1772
8595.00 23.9638
8595.49 19.1742
8595.98 11.9919
8596.40 7.88723
8596.82 5.39375
8597.24 3.85933
8597.66 2.87725
8598.50 1.75840
8599.35 1.18035
8600.19 0.846657
8601.03 0.637687
8602.71 0.401363
8604.39 0.278094
8606.07 0.205922
8609.44 0.129055
8612.80 0.0910680
8616.17 0.0695474
8622.90 0.0474298
8629.63 0.0374441
8636.35 0.0341019
8639.72 0.0358515
8643.08 0.0448052
8644.77 0.0584433
8646.45 0.0968664
8647.29 0.148157
8648.13 0.282834
8648.55 0.451846
8648.97 0.858023
8649.18 1.31856
8649.39 2.27346
8649.50 3.18103
8649.60 4.71737
8649.71 7.51509
8649.81 12.8531
8649.91 20.5879
8650.00 25.6874
8650.09 20.5876
8650.19 12.8528
8650.30 7.44301
8650.40 4.62227
8650.51 3.09453
8650.62 2.20718
8650.83 1.27432
8651.05 0.828647
8651.48 0.434492
8651.91 0.271921
8652.77 0.142204
8653.63 0.0928381
8655.35 0.0556524
8657.07 0.0423279
8660.52 0.0336619
8663.96 0.0332035
8667.40 0.0389169
8669.12 0.0459689
8670.84 0.0594263
8672.57 0.0883271
8673.43 0.116662
8674.29 0.166886
8675.15 0.268946
8676.01 0.527086
8676.44 0.837334
8676.87 1.53780
8677.08 2.27003
8677.30 3.65436
8677.41 4.84829
8677.51 6.64686
8677.62 9.50246
8677.73 14.0293
8677.80 17.9103
8677.86 22.4082
8678.00 28.0443
8678.14 22.4075
8678.27 14.0286
8678.39 9.27352
8678.50 6.38333
8678.62 4.57623
8678.73 3.42155
8678.96 2.09484
8679.19 1.40871
8679.42 1.00945
8679.64 0.759111
8680.10 0.476192
8680.56 0.328254
8681.02 0.241805
8681.93 0.149774
8682.85 0.104472
8683.76 0.0788840
8685.59 0.0525216
8687.42 0.0398928
8689.25 0.0328718
8692.91 0.0257444
8700.23 0.0206339
8707.55 0.0191384
8722.19 0.0201223
8729.51 0.0246937
8733.17 0.0384065
8735.00 0.0846690
8735.91 0.231811
8736.37 0.617561
8736.60 1.35465
8736.71 2.28542
8736.83 4.27139
8736.91 6.83444
8737.00 8.51934
8737.09 6.83443
8737.17 4.27145
8737.31 2.02910
8737.45 1.12015
8737.73 0.480158
8738.28 0.175835
8739.38 0.0681329
8741.59 0.0369181
8746.02 0.0315209
8750.44 0.0354519
8754.86 0.0449007
8759.28 0.0655196
8761.49 0.0857705
8763.70 0.121958
8765.91 0.196721
8767.02 0.268441
8768.12 0.393510
8769.23 0.642048
8769.78 0.870087
8770.33 1.24800
8770.89 1.94310
8771.16 2.52861
8771.44 3.41856
8771.72 4.86163
8771.99 7.36476
8772.13 9.33835
8772.27 12.1093
8772.41 16.0564
8772.54 21.6479
8772.77 34.6389
8773.00 43.3048
8773.23 34.6371
8773.46 21.6462
8773.68 13.5424
8773.90 8.91408
8774.12 6.20470
8774.34 4.53026
8774.56 3.43862
8774.78 2.69319
8775.22 1.77737
8775.66 1.25852
8776.09 0.939029
8776.97 0.582304
8777.85 0.398958
8778.73 0.292666
8780.49 0.180850
8782.25 0.126499
8784.01 0.0962435
8787.52 0.0658772
8791.04 0.0522163
8794.56 0.0454986
8801.59 0.0413034
8808.62 0.0441527
8815.65 0.0562098
8819.17 0.0717849
8822.69 0.112076
8824.44 0.164342
8826.20 0.302209
8827.08 0.478995
8827.52 0.644265
8827.96 0.923785
8828.40 1.45533
8828.62 1.92010
8828.84 2.64913
8829.06 3.89377
8829.28 6.23534
8829.39 8.23318
8829.50 11.2554
8829.61 15.9750
8829.72 23.3020
8829.86 37.3429
8830.00 46.6307
8830.14 37.2367
8830.28 23.3017
8830.37 17.2068
8830.46 12.9718
8830.63 7.89182
8830.80 5.21670
8830.97 3.68046
8831.15 2.72517
8831.32 2.10149
8831.66 1.36247
8832.01 0.959230
8832.35 0.717441
8833.04 0.454281
8833.73 0.322188
8834.42 0.247145
8835.79 0.170393
8837.17 0.134918
8838.55 0.116712
8841.30 0.102343
8846.81 0.107217
8852.32 0.136690
8857.83 0.201915
8860.59 0.262708
8863.34 0.364753
8866.10 0.556903
8867.47 0.724640
8868.85 0.989798
8870.23 1.44511
8871.61 2.31646
8872.30 3.07619
8872.98 4.24918
8873.67 6.13822
8874.36 9.20580
8875.18 14.6705
8876.00 18.3141
8876.82 14.6788
8877.64 9.22581
8878.36 6.07643
8879.07 4.18257
8879.78 3.02683
8880.50 2.29213
8881.93 1.46949
8883.35 1.05912
8884.78 0.837275
8886.21 0.715268
8887.64 0.654045
8889.07 0.635913
8890.49 0.654203
8891.92 0.709499
8893.35 0.809285
8894.78 0.970030
8896.21 1.22264
8897.63 1.62333
8899.06 2.27158
8900.49 3.32001
8902.25 5.24174
8904.00 6.52009
8904.88 6.13649
8905.76 5.22411
8907.51 3.28667
8908.71 2.36440
8909.91 1.74192
8912.30 1.03320
8914.70 0.678801
8917.09 0.481659
8919.49 0.362052
8921.88 0.284465
8926.67 0.193812
8931.46 0.145513
8936.25 0.117853
8941.04 0.104624
8943.44 0.114545
8944.64 0.166633
8945.23 0.324593
8945.53 0.677333
8945.68 1.21648
8945.83 2.68234
8946.00 5.27569
8946.17 2.68170
8946.35 1.06833
8946.52 0.565569
8946.88 0.266155
8947.59 0.141246
8949.02 0.0987073
8951.87 0.0840546
8957.58 0.0779013
8968.99 0.0811029
8980.41 0.100853
8986.11 0.126023
8987.54 0.139901
8988.97 0.169010
8990.39 0.284969
8990.75 0.384193
8991.11 0.615058
8991.28 0.869203
8991.46 1.37716
8991.64 2.59679
8991.73 3.89469
8991.82 6.20323
8991.91 9.83013
8992.00 12.2656
8992.09 9.83102
8992.18 6.20509
8992.32 3.13662
8992.45 1.82084
8992.73 0.860075
8993.00 0.535440
8993.27 0.391523
8993.81 0.271867
8994.36 0.226518
8995.44 0.196040
8996.53 0.190056
9000.87 0.217159
9005.22 0.276226
9009.57 0.372281
9013.91 0.534831
9016.09 0.660138
9018.26 0.834323
9020.43 1.08374
9022.60 1.45202
9024.78 2.00961
9026.95 2.85446
9029.98 4.55736
9033.00 5.69060
9034.51 5.35509
9036.03 4.55307
9039.05 2.84988
9041.97 1.78568
9044.90 1.17844
9047.82 0.823127
9050.74 0.603634
9056.59 0.363019
9062.44 0.243269
9068.28 0.176279
9074.13 0.136534
9079.98 0.117443
9082.90 0.134203
9084.36 0.219943
9085.09 0.488480
9085.46 1.12612
9085.64 2.18093
9085.73 3.32602
9085.82 5.41647
9085.91 8.61674
9086.00 10.7408
9086.09 8.61634
9086.18 5.41575
9086.29 2.96906
9086.41 1.80594
9086.64 0.869342
9087.09 0.367613
9088.00 0.173262
9088.92 0.128663
9089.83 0.111932
9093.48 0.103503
9095.31 0.119612
9096.22 0.138403
9097.13 0.173854
9098.05 0.249012
9098.50 0.321652
9098.96 0.447972
9099.42 0.697416
9099.87 1.29364
9100.10 1.95988
9100.33 3.32946
9100.44 4.61383
9100.56 6.75629
9100.67 10.5761
9100.73 13.5777
9100.79 17.6777
9100.84 22.6070
9100.89 28.2834
9101.00 35.3025
9101.11 28.2826
9101.21 17.6766
9101.29 12.4151
9101.37 8.96319
9101.45 6.65772
9101.52 5.11868
9101.68 3.25769
9101.83 2.25065
9102.14 1.25720
9102.45 0.810337
9102.76 0.571813
9103.07 0.430755
9103.69 0.278736
9104.31 0.202717
9104.93 0.159291
9106.16 0.113851
9107.40 0.0914638
9108.64 0.0785968
9111.11 0.0646901
9116.06 0.0528491
9121.01 0.0476649
9130.91 0.0463051
9133.39 0.0497164
9135.86 0.0605851
9137.10 0.0757236
9138.34 0.116775
9138.95 0.170157
9139.57 0.305410
9139.88 0.468661
9140.19 0.838704
9140.35 1.22932
9140.50 1.96786
9140.66 3.59354
9140.73 5.14440
9140.81 7.63372
9140.91 12.2099
9141.00 15.2315
9141.10 12.2097
9141.19 7.63353
9141.26 5.24668
9141.34 3.72274
9141.48 2.07995
9141.63 1.31016
9141.78 0.899913
9142.07 0.505075
9142.37 0.329996
9142.95 0.182732
9143.54 0.124473
9144.72 0.0793746
9145.89 0.0626874
9148.24 0.0505955
9150.59 0.0467131
9159.98 0.0476377
9164.68 0.0528669
9169.38 0.0644078
9171.73 0.0772559
9174.08 0.108305
9175.25 0.147212
9176.43 0.247323
9177.01 0.373088
9177.60 0.681580
9177.89 1.03967
9178.19 1.81110
9178.33 2.57967
9178.48 3.94877
9178.63 6.63972
9178.70 8.93906
9178.77 12.3310
9178.83 15.7542
9178.89 19.6605
9179.00 24.5998
9179.11 19.6606
9179.23 12.3316
9179.30 8.97806
9179.37 6.66706
9179.52 3.98897
9179.66 2.60987
9179.81 1.83887
9180.10 1.05834
9180.39 0.698399
9180.97 0.387522
9181.55 0.262551
9182.71 0.166327
9183.88 0.132570
9186.20 0.113422
9188.53 0.114443
9193.18 0.139451
9197.83 0.192967
9202.48 0.300746
9204.81 0.397620
9207.13 0.553799
9209.46 0.827695
9210.62 1.04791
9211.78 1.36666
9212.95 1.84893
9214.11 2.61402
9215.27 3.88607
9215.85 4.82406
9216.44 6.03651
9217.72 9.64991
9219.00 12.0546
9219.64 11.3437
9220.28 9.64343
9221.57 6.03299
9222.70 3.92428
9223.83 2.66133
9224.96 1.89318
9226.10 1.40527
9228.36 0.854745
9230.63 0.572955
9232.89 0.411193
9235.16 0.310428
9239.69 0.197259
9244.22 0.139384
9248.75 0.108063
9253.28 0.102012
9255.55 0.150851
9256.68 0.334972
9256.96 0.493825
9257.25 0.850707
9257.53 1.90978
9257.67 3.37662
9257.74 4.74060
9257.81 6.85022
9257.91 10.9256
9258.00 13.6301
9258.09 10.9250
9258.19 6.84910
9258.31 3.64835
9258.44 2.16794
9258.68 1.00132
9258.93 0.583865
9259.18 0.392442
9259.68 0.227037
9260.18 0.159525
9261.17 0.105321
9262.16 0.0837505
9264.15 0.0655528
9266.14 0.0571705
9274.09 0.0430758
9290.00 0.0337468
9305.90 0.0338830
9309.88 0.0362033
9313.85 0.0422171
9315.84 0.0498327
9317.83 0.0698420
9318.82 0.0959558
9319.82 0.164433
9320.31 0.250990
9320.81 0.463341
9321.06 0.709247
9321.31 1.23591
9321.43 1.76030
9321.56 2.68001
9321.68 4.46205
9321.80 8.18488
9321.90 13.0594
9322.00 16.3362
9322.10 13.0593
9322.20 8.18489
9322.28 5.34790
9322.37 3.65084
9322.54 1.94797
9322.71 1.19287
9322.88 0.807249
9323.22 0.445650
9323.56 0.289025
9324.24 0.160386
9324.92 0.110433
9326.29 0.0726767
9327.65 0.0594144
9330.37 0.0512827
9333.10 0.0504803
9338.55 0.0559200
9344.01 0.0676284
9349.46 0.0879396
9354.91 0.125021
9357.64 0.156321
9360.36 0.205998
9361.72 0.245296
9363.09 0.310449
9364.45 0.492475
9364.79 0.625538
9365.13 0.918075
9365.30 1.22765
9365.47 1.82763
9365.64 3.20856
9365.73 4.61696
9365.81 7.03554
9365.91 11.0491
9366.00 13.7193
9366.09 11.0590
9366.19 7.05555
9366.27 4.64629
9366.36 3.23467
9366.53 1.87494
9366.70 1.29424
9366.87 1.00789
9367.22 0.755962
9367.56 0.663650
9368.24 0.625719
9368.93 0.658754
9370.30 0.821843
9371.67 1.11156
9373.04 1.61272
9373.72 2.00223
9374.41 2.54704
9375.10 3.33432
9375.78 4.50616
9376.47 6.30111
9377.15 9.05689
9378.08 14.4782
9379.00 18.0906
9379.93 14.4741
9380.85 9.05210
9381.74 5.67785
9382.63 3.74567
9383.52 2.61232
9384.41 1.91153
9386.18 1.14062
9387.96 0.755405
9389.74 0.537514
9391.52 0.403128
9395.07 0.253357
9398.63 0.176591
9402.18 0.132352
9409.29 0.0867545
9416.40 0.0665487
9423.51 0.0600092
9427.07 0.0633156
9430.62 0.0798815
9432.40 0.104745
9434.18 0.173554
9435.06 0.263610
9435.95 0.493128
9436.40 0.770493
9436.84 1.40195
9437.06 2.06843
9437.29 3.34330
9437.40 4.45005
9437.51 6.15354
9437.62 8.87495
9437.73 13.3053
9437.80 17.0132
9437.87 21.2386
9438.00 26.5694
9438.14 21.2380
9438.27 13.3046
9438.35 9.86565
9438.43 7.46070
9438.59 4.56109
9438.76 3.02616
9438.92 2.14166
9439.24 1.22961
9439.57 0.801562
9439.89 0.567453
9440.22 0.426823
9440.87 0.273128
9441.51 0.195689
9442.16 0.151332
9443.46 0.105149
9444.76 0.0828583
9446.06 0.0704941
9448.65 0.0581731
9453.84 0.0503143
9459.03 0.0495007
9469.41 0.0562331
9479.80 0.0734604
9490.18 0.110767
9495.37 0.145873
9500.56 0.204981
9505.75 0.315497
9508.34 0.410517
9510.94 0.557951
9513.54 0.803288
9514.83 0.990804
9516.13 1.24975
9517.43 1.61852
9518.73 2.15873
9520.02 2.97053
9521.32 4.18843
9523.16 6.67766
9525.00 8.33493
9525.92 7.84642
9526.85 6.67551
9528.69 4.19119
9529.81 3.12439
9530.92 2.37377
9533.16 1.47982
9535.39 1.02245
9537.62 0.783790
9539.86 0.685376
9542.09 0.755042
9543.21 0.937610
9543.76 1.12362
9544.32 1.44520
9544.88 2.05267
9545.16 2.57179
9545.44 3.36830
9545.72 4.66716
9546.00 6.95475
9546.14 8.78671
9546.28 11.3660
9546.42 15.1104
9546.56 20.4421
9546.67 26.1079
9546.78 32.5195
9547.00 40.5146
9547.11 38.1231
9547.22 32.4568
9547.45 20.4337
9547.64 13.3784
9547.84 9.17171
9548.04 6.59843
9548.23 4.97068
9548.62 3.13005
9549.02 2.19000
9549.41 1.65016
9549.80 1.31542
9550.59 0.945491
9551.37 0.764325
9552.16 0.673498
9553.73 0.636513
9555.30 0.755067
9556.08 0.898073
9556.87 1.14342
9557.66 1.58071
9558.44 2.42444
9558.83 3.15520
9559.23 4.26749
9559.62 6.02514
9560.01 8.80438
9560.51 13.9905
9561.00 17.4457
9561.50 13.9786
9561.99 8.78199
9562.45 5.62743
9562.91 3.78622
9563.37 2.68902
9563.83 2.00276
9564.75 1.23673
9565.67 0.848073
9566.59 0.624934
9567.51 0.485366
9569.35 0.326227
9571.19 0.241586
9573.02 0.190622
9576.70 0.133832
9580.38 0.103748
9584.06 0.0855328
9591.41 0.0653420
9598.77 0.0554958
9606.12 0.0512578
9613.48 0.0522495
9617.16 0.0594466
9619.00 0.0820622
9619.91 0.152581
9620.37 0.339832
9620.60 0.705055
9620.72 1.18096
9620.83 2.22831
9621.00 4.40166
9621.17 2.22726
9621.27 1.24937
9621.37 0.774798
9621.58 0.384525
9621.99 0.173383
9622.82 0.0917385
9624.47 0.0677437
9627.78 0.0661725
9634.39 0.0885559
9637.70 0.117898
9639.35 0.145171
9641.00 0.192196
9642.65 0.286295
9643.48 0.374734
9644.31 0.526623
9645.13 0.823395
9645.55 1.09116
9645.96 1.52904
9646.37 2.31563
9646.58 2.96680
9646.79 3.93088
9646.99 5.44943
9647.20 7.96925
9647.30 9.89629
9647.41 12.4824
9647.51 16.0106
9647.61 20.7843
9647.81 33.2290
9648.00 41.4640
9648.20 33.1611
9648.39 20.7858
9648.52 15.0907
9648.64 11.2069
9648.89 6.68017
9649.15 4.36059
9649.40 3.06166
9649.65 2.26619
9649.90 1.75097
9650.41 1.14618
9650.91 0.821181
9651.42 0.627807
9652.43 0.421084
9653.44 0.320714
9654.45 0.266688
9656.47 0.219394
9660.51 0.217270
9664.55 0.277805
9668.58 0.419839
9670.60 0.550771
9672.62 0.762695
9674.64 1.13372
9675.65 1.43075
9676.66 1.85849
9677.67 2.50120
9678.68 3.50966
9679.69 5.16530
9680.20 6.37313
9680.70 7.91800
9681.85 12.6569
9683.00 15.8142
9683.58 14.8835
9684.15 12.6524
9685.30 7.91276
9686.22 5.35325
9687.14 3.74265
9688.06 2.72174
9688.98 2.05268
9690.81 1.27356
9692.65 0.862643
9694.49 0.622050
9696.33 0.470054
9700.00 0.296637
9700.00 0.902290
10000.0 0.872863
12500.0 0.760030
15000.0 0.682355
17000.0 0.632095
20000.0 0.573258
25000.0 0.502092
30000.0 0.441728
35000.0 0.408253
40000.0 0.381622
50000.0 0.331318
60000.0 0.290951
70000.0 0.258972
80000.0 0.245797
99999.9 0.225524
100000 0.225302
150000 0.179525
200000 0.154826
201280 0.154283
201280 0.154283
250000 0.133593
268221 0.122167
268221 0.122167
283307 0.112706
283307 0.112706
300000 0.102238
308016 0.0985552
308016 0.0985552
350000 0.0792672
398410 0.0666823
398410 0.0666822
400000 0.0662688
406052 0.0648820
406052 0.0648819
450000 0.0548107
461133 0.0530833
475061 0.0509223
475061 0.0509222
500000 0.0470527
539980 0.0430475
580076 0.0390309
580076 0.0390309
592876 0.0377486
592876 0.0377486
593177 0.0377185
593177 0.0377185
600000 0.0370350
600991 0.0369690
600991 0.0369690
626006 0.0353051
626006 0.0353051
654917 0.0333819
654917 0.0333819
700000 0.0303830
719526 0.0296310
800000 0.0265314
832722 0.0255145
832722 0.0255145
861613 0.0246167
871375 0.0243133
871376 0.0243133
876645 0.0241495
876646 0.0241495
898334 0.0234756
898334 0.0234756
900000 0.0234238
980837 0.0215295
990688 0.0212987
990688 0.0212987
1.00000E+06 0.0210805
1.05745E+06 0.0200097
1.05745E+06 0.0200097
1.05817E+06 0.0199962
1.05818E+06 0.0199962
1.07762E+06 0.0196338
1.07762E+06 0.0196338
1.08113E+06 0.0195683
1.08113E+06 0.0195683
1.08897E+06 0.0194223
1.08897E+06 0.0194223
1.09535E+06 0.0193033
1.09535E+06 0.0193033
1.10000E+06 0.0192166
1.11106E+06 0.0189832
1.11106E+06 0.0189832
1.11501E+06 0.0188998
1.11501E+06 0.0188997
1.14187E+06 0.0183329
1.14187E+06 0.0183329
1.14410E+06 0.0182858
1.14410E+06 0.0182858
1.17077E+06 0.0177229
1.17077E+06 0.0177228
1.18778E+06 0.0173639
1.18778E+06 0.0173638
1.20000E+06 0.0171059
1.21980E+06 0.0168015
1.21981E+06 0.0168014
1.28102E+06 0.0158604
1.28102E+06 0.0158604
1.29579E+06 0.0156333
1.30000E+06 0.0155686
1.31184E+06 0.0154122
1.31185E+06 0.0154122
1.31983E+06 0.0153067
1.31983E+06 0.0153067
1.32703E+06 0.0152116
1.32703E+06 0.0152116
1.35836E+06 0.0147978
1.35836E+06 0.0147978
1.36747E+06 0.0146775
1.36747E+06 0.0146775
1.38926E+06 0.0143897
1.38926E+06 0.0143897
1.39850E+06 0.0142677
1.39850E+06 0.0142677
1.40000E+06 0.0142478
1.43932E+06 0.0138465
1.43932E+06 0.0138464
1.44976E+06 0.0137399
1.44976E+06 0.0137399
1.45077E+06 0.0137296
1.45077E+06 0.0137296
1.47491E+06 0.0134832
1.47491E+06 0.0134832
1.49356E+06 0.0132928
1.49356E+06 0.0132928
1.50000E+06 0.0132271
1.54160E+06 0.0128691
1.54160E+06 0.0128691
1.55062E+06 0.0127914
1.55062E+06 0.0127914
1.60000E+06 0.0123664
1.60443E+06 0.0123341
1.63777E+06 0.0120913
1.65584E+06 0.0119596
1.67233E+06 0.0118395
1.67335E+06 0.0118322
1.67335E+06 0.0118322
1.70000E+06 0.0116380
1.80000E+06 0.0110155
1.90000E+06 0.0104770
2.00000E+06 0.0100043
2.50000E+06 0.00810172
3.00000E+06 0.00668618
3.50000E+06 0.00548133
4.00000E+06 0.00446861
4.50000E+06 0.00363181
5.00000E+06 0.00295259
5.39114E+06 0.00253527
5.39115E+06 0.00253527
5.50000E+06 0.00241913
6.00000E+06 0.00197042
6.50000E+06 0.00161417
6.99131E+06 0.00133734
6.99131E+06 0.00133734
7.00000E+06 0.00133244
7.50000E+06 0.00112150
8.00000E+06 0.000857642
8.50000E+06 0.000722319
9.00000E+06 0.000613400
9.50000E+06 0.000527871
