Br-79(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3480.92 22.5599
3481.00 28.7407
3481.08 25.7653
3481.16 19.3024
3481.22 16.0726
3481.27 13.7962
3481.37 10.9971
3481.48 9.47062
3481.58 8.56049
3481.79 7.57342
3482.00 7.06946
3482.41 6.57403
3482.83 6.33190
3483.66 6.08046
3484.49 5.93222
3485.33 5.81857
3485.74 5.77184
3486.16 5.74070
3486.58 5.75709
3486.78 5.81450
3486.99 5.95489
3487.20 6.29013
3487.30 6.61686
3487.41 7.15904
3487.51 8.10578
3487.62 9.87337
3487.72 13.4475
3487.82 21.1099
3487.91 32.9557
3488.00 42.9611
3488.09 38.1992
3488.18 27.8288
3488.25 21.4844
3488.32 17.3294
3488.40 14.6094
3488.47 12.7918
3488.61 10.5653
3488.76 9.31860
3488.90 8.54215
3489.05 8.02782
3489.34 7.39495
3489.63 7.02500
3489.92 6.78522
3490.50 6.49048
3491.08 6.31322
3491.66 6.19114
3492.82 6.02427
3495.15 5.80343
3497.47 5.61814
3499.80 5.41562
3500.96 5.29558
3502.12 5.15663
3502.70 5.07986
3503.28 5.00127
3503.86 4.93026
3504.44 4.89641
3505.02 4.99983
3505.31 5.20121
3505.60 5.65785
3505.89 6.72751
3506.04 7.76407
3506.18 9.48917
3506.33 12.5234
3506.47 18.2611
3506.55 23.1024
3506.62 30.1040
3506.69 40.6958
3506.76 56.2606
3506.82 73.8433
3506.88 95.1679
3507.00 128.267
3507.06 126.104
3507.12 112.330
3507.24 77.7029
3507.37 50.7198
3507.51 35.8950
3507.64 27.3305
3507.77 22.1029
3507.91 18.6465
3508.04 16.2713
3508.31 13.2616
3508.58 11.4720
3508.85 10.3101
3509.39 8.91508
3509.92 8.11317
3510.46 7.59442
3511.54 6.95086
3512.61 6.54702
3513.69 6.24816
3514.22 6.13125
3514.49 6.09221
3514.76 6.08753
3515.03 6.17250
3515.16 6.29568
3515.30 6.53982
3515.43 7.04200
3515.57 8.13830
3515.63 9.17328
3515.70 10.8571
3515.77 13.6976
3515.84 18.5534
3515.92 28.3928
3516.00 36.7873
3516.08 32.9132
3516.17 24.3320
3516.25 18.1764
3516.33 14.5390
3516.41 12.2975
3516.50 10.8765
3516.66 9.22012
3516.83 8.32712
3516.99 7.78207
3517.16 7.41845
3517.49 6.96469
3518.15 6.50100
3518.81 6.24629
3520.13 5.92480
3521.45 5.68018
3522.77 5.45715
3523.43 5.36053
3524.09 5.30622
3524.75 5.39841
3525.08 5.60139
3525.41 6.07253
3525.74 7.17876
3525.90 8.25392
3526.07 10.0404
3526.23 13.1710
3526.40 19.0518
3526.48 23.9738
3526.56 31.0551
3526.64 41.5038
3526.72 56.8898
3526.86 96.2888
3527.00 130.058
3527.14 114.341
3527.28 79.4585
3527.37 61.9909
3527.46 49.5562
3527.63 34.2081
3527.81 25.8705
3527.99 20.9165
3528.17 17.7377
3528.35 15.5694
3528.71 12.8679
3529.07 11.2805
3529.42 10.2578
3530.14 9.03067
3530.85 8.32901
3531.57 7.87814
3532.28 7.56357
3533.00 7.33100
3534.43 7.00775
3535.86 6.79115
3538.72 6.51109
3541.58 6.33016
3544.44 6.19784
3550.16 6.00556
3561.61 5.74050
3573.05 5.52932
3584.49 5.32352
3595.94 5.08244
3601.66 4.92367
3604.52 4.82431
3607.38 4.70268
3610.24 4.54542
3611.67 4.44631
3613.10 4.32755
3614.53 4.18325
3615.25 4.10115
3615.96 4.01667
3616.68 3.94873
3617.04 3.94204
3617.39 3.99082
3617.75 4.18899
3617.93 4.42494
3618.11 4.86642
3618.29 5.75766
3618.47 7.75912
3618.56 9.74462
3618.64 13.1109
3618.73 19.2185
3618.78 24.1250
3618.82 30.6741
3618.87 39.4889
3618.91 49.7603
3619.00 64.9715
3619.09 55.6798
3619.18 38.0451
3619.25 27.8225
3619.32 21.2621
3619.39 16.9207
3619.46 14.0373
3619.61 10.5322
3619.75 8.58830
3619.89 7.39294
3620.04 6.59847
3620.32 5.62666
3620.61 5.05919
3620.89 4.69585
3621.46 4.31918
3622.04 4.40795
3622.32 4.79568
3622.61 5.71419
3622.89 7.85612
3623.04 9.91038
3623.18 13.2516
3623.32 19.0476
3623.39 23.5682
3623.46 29.7202
3623.54 38.5036
3623.61 50.9238
3623.68 68.9219
3623.75 94.9177
3623.88 164.519
3624.00 223.441
3624.06 219.754
3624.13 195.242
3624.25 133.997
3624.33 104.186
3624.41 82.5212
3624.57 55.7618
3624.72 40.9298
3624.88 32.1000
3625.04 26.3667
3625.20 22.4678
3625.51 17.5802
3625.83 14.7022
3626.14 12.8439
3626.77 10.6259
3627.40 9.36334
3628.03 8.55772
3628.66 7.99968
3629.29 7.59194
3630.55 7.03439
3631.81 6.67005
3633.06 6.41173
3634.32 6.21764
3636.84 5.94166
3639.36 5.75038
3644.40 5.49004
3649.43 5.30733
3654.47 5.16012
3664.54 4.90703
3674.61 4.65665
3684.68 4.35999
3689.72 4.17203
3694.76 3.93322
3697.27 3.78190
3699.79 3.59364
3701.05 3.47827
3701.68 3.41431
3702.31 3.34913
3702.94 3.29652
3703.25 3.29154
3703.57 3.33108
3703.88 3.49333
3704.04 3.68909
3704.20 4.05757
3704.36 4.80405
3704.51 6.45507
3704.59 8.06523
3704.67 10.7286
3704.75 15.4738
3704.79 19.0849
3704.83 23.9015
3704.87 31.0413
3704.91 39.4740
3705.00 52.3966
3705.04 51.3729
3705.09 45.8024
3705.17 32.0333
3705.26 22.2729
3705.35 16.5450
3705.43 13.0721
3705.52 10.8528
3705.69 8.30378
3705.86 6.94713
3706.04 6.12850
3706.21 5.59640
3706.55 4.95419
3706.90 4.58698
3707.24 4.35460
3707.93 4.08659
3709.31 3.91639
3710.68 4.10239
3712.06 4.93873
3712.75 5.91411
3713.44 7.71802
3714.13 11.2597
3714.47 14.3158
3714.82 18.9241
3715.16 26.1847
3715.51 38.0585
3715.85 58.3580
3716.20 93.6810
3716.60 161.300
3717.00 218.118
3717.40 189.680
3717.81 129.363
3718.16 90.5884
3718.52 66.2066
3718.88 50.7748
3719.24 40.6081
3719.96 28.6007
3720.68 22.0648
3721.39 18.0827
3722.11 15.4622
3723.55 12.2822
3724.98 10.4590
3726.42 9.28901
3727.85 8.47558
3729.29 7.87431
3732.16 7.02522
3735.03 6.40540
3736.46 6.12159
3737.18 5.97728
3737.90 5.83145
3738.62 5.69796
3738.97 5.65612
3739.33 5.67004
3739.69 5.84158
3739.87 6.07523
3740.05 6.53000
3740.23 7.45627
3740.41 9.46411
3740.50 11.3540
3740.59 14.3596
3740.68 19.4063
3740.77 27.7694
3740.83 35.8991
3740.88 45.7315
3741.00 61.6583
3741.12 55.4187
3741.23 40.0574
3741.33 30.0864
3741.44 23.6279
3741.54 19.4420
3741.64 16.6313
3741.84 13.2400
3742.04 11.3540
3742.24 10.1768
3742.44 9.39090
3742.85 8.41319
3743.25 7.83476
3743.65 7.45459
3744.46 6.98017
3745.27 6.68940
3746.07 6.48779
3747.68 6.21447
3749.30 6.02712
3750.91 5.88367
3754.14 5.66626
3760.59 5.36062
3767.04 5.13107
3779.94 4.75349
3783.16 4.66222
3786.39 4.56586
3788.00 4.51295
3789.61 4.45377
3790.42 4.42163
3791.23 4.39480
3791.63 4.39713
3792.03 4.45495
3792.23 4.55792
3792.44 4.82969
3792.54 5.13280
3792.64 5.71066
3792.74 6.91472
3792.79 7.97805
3792.84 9.56564
3792.92 13.4960
3793.00 16.8284
3793.08 15.1897
3793.16 11.6772
3793.23 9.42745
3793.31 8.00991
3793.38 7.11081
3793.45 6.52398
3793.59 5.81738
3793.74 5.43278
3794.02 5.03918
3794.31 4.84672
3794.88 4.65872
3795.46 4.56414
3796.60 4.46025
3797.75 4.39514
3800.04 4.29923
3802.33 4.21778
3811.50 3.90047
3816.09 3.72198
3820.67 3.51664
3822.96 3.39852
3825.25 3.26455
3826.40 3.18985
3827.55 3.11398
3828.12 3.08713
3828.69 3.11125
3828.98 3.19982
3829.27 3.48673
3829.41 3.85297
3829.55 4.63919
3829.62 5.38933
3829.70 6.60544
3829.77 8.72735
3829.84 12.3952
3829.92 19.1758
3830.00 24.6966
3830.08 21.5829
3830.16 15.3984
3830.21 12.4527
3830.26 10.3651
3830.36 7.77520
3830.46 6.34082
3830.56 5.49325
3830.77 4.56969
3830.97 4.10171
3831.37 3.64229
3831.77 3.41732
3832.57 3.18366
3833.37 3.04726
3834.98 2.85722
3836.58 2.70010
3839.79 2.40360
3843.00 2.12286
3846.21 1.96146
3847.81 2.05228
3849.41 2.48055
3850.22 2.96214
3851.02 3.78410
3851.82 5.20145
3852.62 7.71977
3853.43 12.4292
3853.83 16.3061
3854.23 21.9278
3854.63 30.2984
3855.03 43.1124
3855.43 63.1913
3855.83 94.7548
3856.42 167.235
3857.00 230.207
3857.59 203.098
3858.17 141.642
3858.54 113.577
3858.91 98.0367
3859.09 96.4192
3859.28 101.555
3859.46 118.845
3859.65 159.664
3859.83 230.536
3860.00 288.012
3860.18 250.365
3860.35 179.295
3860.50 134.443
3860.66 105.651
3860.81 86.7476
3860.96 73.7706
3861.27 57.3881
3861.57 47.5990
3861.87 41.0212
3862.18 36.2844
3862.79 29.8047
3863.40 25.5281
3864.01 22.4655
3865.22 18.3465
3866.44 15.6897
3867.66 13.8342
3870.09 11.4051
3872.53 9.87141
3874.96 8.78903
3876.18 8.34572
3877.40 7.94988
3878.01 7.78071
3878.62 7.69046
3878.92 7.75823
3879.07 7.87663
3879.23 8.12208
3879.38 8.63644
3879.53 9.79871
3879.61 10.9271
3879.68 12.8168
3879.76 16.1314
3879.83 22.0699
3879.92 32.8601
3880.00 41.6039
3880.08 36.7710
3880.17 27.1012
3880.27 19.4010
3880.36 15.2880
3880.46 12.9452
3880.56 11.5326
3880.66 10.5994
3880.76 9.95932
3880.95 9.14087
3881.15 8.64217
3881.35 8.30708
3881.74 7.87752
3882.53 7.39581
3883.32 7.08905
3884.89 6.63119
3886.46 6.23261
3888.04 5.83596
3888.82 5.63792
3889.61 5.46379
3890.40 5.40728
3890.79 5.52464
3891.19 5.91437
3891.58 7.00916
3891.78 8.18210
3891.97 10.2640
3892.17 14.2535
3892.27 17.6041
3892.37 22.5864
3892.46 30.3609
3892.56 42.7267
3892.66 63.3044
3892.76 98.0061
3892.88 166.868
3893.00 224.408
3893.12 194.699
3893.24 132.769
3893.35 93.4612
3893.46 68.8919
3893.56 53.2592
3893.67 42.9198
3893.88 30.6246
3894.09 23.9469
3894.31 19.8642
3894.52 17.1875
3894.94 13.9367
3895.37 12.0774
3895.79 10.8885
3896.64 9.46689
3897.49 8.64330
3898.34 8.10111
3900.04 7.41064
3901.74 6.96451
3903.44 6.62466
3904.29 6.47194
3905.14 6.32547
3905.56 6.26289
3905.99 6.24854
3906.20 6.31459
3906.41 6.56370
3906.52 6.87753
3906.62 7.51715
3906.73 8.93297
3906.78 10.2541
3906.84 12.2995
3906.92 17.3043
3907.00 21.8278
3907.08 20.1472
3907.16 15.8412
3907.22 13.5442
3907.28 11.9006
3907.39 9.91516
3907.50 8.82908
3907.61 8.18647
3907.83 7.47778
3908.06 7.10782
3908.50 6.72515
3908.95 6.52326
3909.84 6.29284
3910.73 6.14644
3912.51 5.93684
3914.29 5.77023
3917.86 5.48023
3921.42 5.19884
3924.98 4.88584
3926.77 4.70292
3928.55 4.49392
3929.44 4.37971
3930.33 4.26387
3931.22 4.16119
3932.11 4.11800
3933.00 4.29258
3933.45 4.61764
3933.89 5.35316
3934.34 7.08571
3934.56 8.78999
3934.78 11.6515
3935.01 16.8097
3935.12 20.9343
3935.23 26.8167
3935.34 35.5324
3935.45 48.5765
3935.56 68.7012
3935.67 99.8280
3935.84 170.830
3936.00 229.520
3936.16 198.705
3936.33 135.231
3936.46 98.5708
3936.58 74.1842
3936.71 57.9979
3936.84 46.9491
3937.10 33.4513
3937.35 25.8993
3937.61 21.2088
3937.86 18.0917
3938.37 14.3004
3938.89 12.1244
3939.40 10.7410
3939.91 9.78975
3940.42 9.10161
3941.44 8.17390
3942.47 7.57919
3943.49 7.16463
3944.51 6.85798
3946.56 6.42921
3948.60 6.13827
3952.69 5.75226
3956.78 5.49088
3960.88 5.28881
3969.06 4.96611
3977.24 4.68302
3985.42 4.38873
3989.51 4.21643
3991.56 4.11605
3993.60 3.99924
3995.65 3.85513
3996.67 3.76704
3997.70 3.66410
3998.72 3.54601
3999.23 3.48754
3999.74 3.44727
4000.25 3.48150
4000.51 3.58239
4000.76 3.82806
4001.02 4.42350
4001.15 5.01031
4001.28 5.98307
4001.40 7.70881
4001.53 10.9684
4001.60 13.6862
4001.66 17.6539
4001.72 23.5351
4001.79 32.0709
4001.84 42.1388
4001.89 54.1662
4002.00 73.2803
4002.05 72.2769
4002.11 64.7377
4002.21 45.2901
4002.30 33.4260
4002.39 25.6251
4002.48 20.5026
4002.57 17.0649
4002.74 12.8515
4002.92 10.4879
4003.09 9.02240
4003.27 8.04346
4003.62 6.84017
4003.97 6.13916
4004.32 5.68654
4005.02 5.13568
4005.72 4.80885
4006.42 4.58794
4007.82 4.29342
4009.22 4.08894
4010.62 3.92339
4013.42 3.63393
4016.22 3.34993
4017.62 3.20770
4019.02 3.08516
4020.43 3.06047
4021.13 3.16972
4021.83 3.50823
4022.53 4.44600
4022.88 5.45338
4023.23 7.27209
4023.58 10.8124
4023.75 13.8690
4023.93 18.5253
4024.10 25.9364
4024.28 38.3496
4024.45 60.2587
4024.63 99.9641
4024.81 169.842
4025.00 226.044
4025.19 193.334
4025.37 129.789
4025.55 87.0641
4025.73 61.6126
4025.91 46.0951
4026.09 36.1537
4026.27 29.4238
4026.45 24.7139
4026.81 18.6694
4027.17 15.0501
4027.52 12.7031
4028.24 9.89130
4028.96 8.29370
4029.67 7.27431
4031.11 6.04010
4032.54 5.29863
4033.97 4.77590
4034.69 4.56118
4035.41 4.37918
4035.76 4.31742
4036.12 4.33023
4036.30 4.42483
4036.48 4.70641
4036.57 5.02133
4036.66 5.59530
4036.75 6.73388
4036.84 9.03332
4036.92 12.6897
4037.00 15.7114
4037.08 14.0577
4037.16 10.7139
4037.25 8.34465
4037.33 6.95783
4037.41 6.12486
4037.49 5.59318
4037.66 4.97549
4037.83 4.63613
4038.16 4.26508
4038.49 4.05373
4039.15 3.78171
4039.81 3.57883
4041.14 3.22734
4042.46 2.89018
4043.79 2.56710
4044.45 2.43774
4045.11 2.38487
4045.78 2.54904
4046.11 2.83488
4046.44 3.43933
4046.60 3.96779
4046.77 4.76328
4046.94 6.00190
4047.10 8.00959
4047.18 9.51017
4047.27 11.5293
4047.35 14.3113
4047.43 18.1938
4047.52 23.9153
4047.60 32.5303
4047.68 45.8557
4047.76 66.2729
4047.88 111.838
4048.00 149.186
4048.06 146.041
4048.12 129.841
4048.24 90.4174
4048.32 70.8454
4048.39 57.5030
4048.55 42.5819
4048.71 36.5232
4048.86 35.6082
4049.02 38.6634
4049.18 45.8823
4049.33 58.6354
4049.49 78.9026
4049.75 132.026
4050.00 178.861
4050.26 158.054
4050.51 110.173
4050.68 85.5961
4050.85 67.8993
4051.19 46.1757
4051.53 34.3137
4051.86 27.2238
4052.20 22.6131
4052.54 19.4354
4053.21 15.4125
4053.89 13.0037
4054.56 11.4203
4055.91 9.47704
4057.27 8.33271
4058.62 7.57718
4061.32 6.63115
4064.02 6.04901
4066.72 5.64289
4072.12 5.08371
4077.53 4.68028
4082.93 4.33492
4085.63 4.16588
4086.98 4.08110
4088.33 4.00010
4089.68 3.94026
4090.36 3.93841
4091.03 3.99226
4091.71 4.19898
4092.05 4.44692
4092.38 4.92243
4092.72 5.91668
4092.89 6.82801
4093.06 8.28415
4093.23 10.7866
4093.40 15.4155
4093.57 24.8226
4093.65 33.0448
4093.73 45.2061
4093.87 74.1251
4094.00 96.6008
4094.13 81.9715
4094.27 55.2746
4094.35 42.4849
4094.44 33.4237
4094.61 22.5021
4094.78 16.6864
4094.96 13.2894
4095.13 11.1426
4095.30 9.69804
4095.64 7.92500
4095.99 6.90741
4096.33 6.26056
4097.02 5.49872
4097.71 5.06759
4098.39 4.79010
4099.77 4.44592
4101.14 4.23076
4102.52 4.07474
4105.27 3.84372
4110.77 3.50163
4116.27 3.21097
4121.77 2.95721
4124.52 2.87038
4127.27 2.86936
4130.02 3.12082
4131.40 3.49922
4132.77 4.30177
4134.15 6.13008
4134.84 7.92497
4135.53 10.9968
4136.21 16.7258
4136.56 21.5395
4136.90 28.7208
4137.24 39.9948
4137.59 58.6004
4137.93 90.9879
4138.28 148.621
4138.64 246.470
4139.00 319.916
4139.36 266.484
4139.73 173.975
4139.98 126.396
4140.24 94.3177
4140.50 72.6483
4140.76 57.6708
4141.27 39.2007
4141.79 28.8002
4142.31 22.3938
4142.82 18.1643
4143.85 13.0730
4144.89 10.2066
4145.92 8.40712
4147.98 6.30650
4150.05 5.12567
4152.11 4.36409
4156.24 3.43079
4160.37 2.93221
4164.49 2.88603
4166.56 3.20359
4168.62 4.11064
4169.65 5.10889
4170.17 5.92588
4170.69 7.16835
4171.20 9.27624
4171.46 10.9887
4171.72 13.5791
4171.98 17.8722
4172.23 25.9744
4172.36 33.1051
4172.49 44.4225
4172.62 63.4881
4172.75 96.4293
4172.88 143.047
4173.00 166.870
4173.13 125.777
4173.25 75.0459
4173.32 56.2862
4173.39 42.9903
4173.45 33.6199
4173.52 27.0341
4173.66 18.6803
4173.79 14.0256
4174.06 9.63151
4174.33 8.00449
4174.60 7.48142
4174.87 7.49552
4175.41 8.33588
4176.49 11.8846
4177.58 17.9887
4178.66 28.3445
4179.74 46.7923
4180.82 81.7908
4181.36 110.554
4181.90 150.802
4182.95 267.914
4184.00 370.514
4185.06 326.847
4186.11 224.352
4187.07 156.314
4188.03 113.592
4188.99 86.5379
4189.95 68.7217
4191.87 47.6132
4193.79 36.0512
4195.72 28.9763
4197.64 24.2851
4201.48 18.5466
4205.32 15.2152
4209.16 13.0490
4213.00 11.5166
4214.93 10.8927
4215.89 10.6061
4216.37 10.5105
4216.61 10.5974
4216.73 10.8362
4216.85 11.5832
4216.92 12.6419
4217.00 13.6363
4217.08 13.3331
4217.16 12.4353
4217.27 11.5426
4217.38 11.0844
4217.60 10.6594
4218.04 10.3258
4218.92 10.0079
4220.69 9.57377
4224.22 8.88153
4231.29 7.79760
4238.36 6.92076
4245.43 6.12405
4252.50 5.30622
4256.03 4.85406
4259.56 4.35026
4263.10 3.78262
4264.86 3.48267
4266.63 3.20080
4268.40 3.02521
4269.28 3.05910
4270.17 3.30020
4271.05 4.03274
4271.49 4.81361
4271.93 6.19261
4272.37 8.84658
4272.60 11.1498
4272.82 14.7330
4273.04 20.7011
4273.26 31.5917
4273.37 40.6680
4273.48 53.9206
4273.59 73.9248
4273.70 104.127
4273.85 163.268
4274.00 199.873
4274.15 156.973
4274.30 96.9331
4274.42 64.7021
4274.54 44.9946
4274.67 32.7377
4274.79 24.8744
4274.91 19.6656
4275.03 16.1269
4275.27 12.0013
4275.51 10.1245
4275.76 9.59126
4276.00 10.0372
4276.24 11.3802
4276.48 13.7253
4276.72 17.3101
4276.97 22.6016
4277.21 30.3574
4277.45 41.8626
4277.69 59.0053
4277.94 84.9146
4278.18 123.941
4278.59 229.214
4279.00 328.378
4279.21 329.997
4279.41 298.877
4279.82 211.164
4280.31 137.326
4280.79 95.7887
4281.28 71.6945
4281.76 56.7015
4282.24 46.7473
4282.73 39.7766
4283.70 30.8227
4284.66 25.4200
4285.63 21.8536
4287.57 17.4868
4289.50 14.9382
4291.44 13.2743
4295.31 11.2301
4299.18 10.0098
4303.05 9.18614
4310.80 8.11045
4318.54 7.39654
4326.28 6.83910
4330.15 6.58069
4334.03 6.30889
4335.96 6.15355
4336.93 6.06594
4337.90 5.96900
4338.87 5.86396
4339.35 5.81414
4339.83 5.78075
4340.32 5.80805
4340.56 5.88679
4340.80 6.07523
4341.04 6.51759
4341.16 6.94201
4341.29 7.63488
4341.41 8.81695
4341.53 10.9499
4341.65 15.0495
4341.77 23.1548
4341.83 29.3517
4341.88 36.9497
4342.00 49.1367
4342.12 44.0951
4342.23 32.0729
4342.37 22.4130
4342.50 17.0677
4342.64 14.0027
4342.77 12.1249
4342.91 10.8775
4343.04 10.0158
4343.31 8.91180
4343.58 8.24817
4343.85 7.81328
4344.39 7.27941
4344.93 6.96303
4345.46 6.75178
4346.54 6.47850
4347.62 6.29941
4348.69 6.16481
4350.85 5.95793
4355.15 5.63276
4359.46 5.32538
4363.77 4.97808
4365.92 4.76929
4368.07 4.51937
4370.23 4.20693
4371.31 4.02160
4372.38 3.82485
4373.46 3.66885
4374.00 3.67180
4374.54 3.85183
4375.07 4.52790
4375.34 5.32661
4375.61 6.83002
4375.88 9.83353
4376.02 12.4629
4376.15 16.4415
4376.29 22.7906
4376.42 33.2128
4376.55 51.3448
4376.69 82.9950
4376.84 143.751
4377.00 195.952
4377.08 192.998
4377.16 171.853
4377.31 118.119
4377.42 90.0263
4377.53 70.3527
4377.63 56.4448
4377.74 46.6309
4377.95 34.0261
4378.16 26.6373
4378.38 21.9357
4378.59 18.7458
4379.02 14.7870
4379.44 12.4675
4379.87 10.9693
4380.72 9.17052
4381.57 8.13169
4382.42 7.45351
4384.12 6.60246
4385.83 6.06467
4387.53 5.66795
4390.94 5.04673
4394.34 4.47480
4396.05 4.16785
4397.75 3.83643
4399.45 3.50757
4400.30 3.39353
4401.15 3.41907
4402.01 3.87902
4402.43 4.54082
4402.86 5.89186
4403.07 7.05616
4403.28 8.78760
4403.50 11.4312
4403.71 15.6075
4403.92 22.4951
4404.14 34.4575
4404.35 56.4105
4404.45 73.8274
4404.56 97.6846
4404.78 170.926
4405.00 234.599
4405.22 206.544
4405.44 142.195
4405.68 93.5511
4405.92 65.7050
4406.15 49.2145
4406.39 38.9150
4406.63 32.0306
4406.87 27.2339
4407.34 21.0836
4407.82 17.4030
4408.29 14.9947
4409.24 12.0816
4410.19 10.4004
4411.14 9.31257
4413.04 7.97930
4414.94 7.17729
4416.84 6.62399
4420.63 5.86233
4424.43 5.30181
4428.23 4.80878
4430.13 4.56239
4432.03 4.30161
4432.98 4.16216
4433.93 4.02462
4434.40 3.97762
4434.88 4.02136
4435.12 4.17222
4435.35 4.63394
4435.47 5.18585
4435.59 6.27909
4435.65 7.25249
4435.71 8.71090
4435.77 10.9759
4435.83 14.5015
4435.91 22.6011
4436.00 29.4986
4436.09 26.1858
4436.17 18.9664
4436.26 14.0988
4436.34 11.1352
4436.42 9.26446
4436.50 8.05866
4436.66 6.63160
4436.83 5.85567
4437.15 5.05323
4437.48 4.64669
4438.13 4.22102
4438.78 3.97677
4440.08 3.65012
4441.38 3.39335
4443.98 2.93289
4446.58 2.51940
4449.18 2.30706
4450.48 2.46669
4451.78 3.13421
4452.43 3.86540
4453.08 5.09641
4453.73 7.19341
4454.38 10.8720
4455.03 17.6453
4455.36 23.1442
4455.68 31.0182
4456.01 42.5612
4456.33 59.8907
4456.66 86.4041
4456.98 126.994
4457.49 226.769
4458.00 315.629
4458.51 280.352
4459.02 193.925
4459.56 129.204
4460.09 91.1518
4460.63 68.3231
4461.16 53.8358
4461.70 44.0701
4462.23 37.1885
4463.31 28.2969
4464.38 23.0143
4464.91 21.2459
4465.45 20.0526
4465.98 19.7067
4466.25 20.1179
4466.52 21.2796
4466.79 23.8714
4467.05 29.4614
4467.32 42.0805
4467.46 53.8934
4467.59 71.9837
4467.80 115.751
4468.00 153.503
4468.21 136.219
4468.41 97.4226
4468.61 70.6005
4468.81 54.1199
4469.00 43.8519
4469.20 37.1298
4469.59 29.1561
4469.99 24.7120
4470.38 21.9103
4470.78 19.9809
4471.56 17.4697
4472.35 15.8712
4473.14 14.7366
4474.71 13.1845
4476.29 12.1344
4477.87 11.3570
4481.02 10.2540
4484.17 9.48966
4487.32 8.91699
4493.62 8.09129
4499.92 7.49208
4506.23 6.99218
4509.38 6.74776
4512.53 6.48015
4514.10 6.32307
4515.68 6.13317
4516.47 6.02033
4517.25 5.90964
4517.65 5.89253
4517.85 5.92531
4518.04 6.03173
4518.24 6.31602
4518.34 6.60753
4518.44 7.09677
4518.54 7.97406
4518.63 9.61318
4518.73 12.9371
4518.83 20.0538
4518.87 25.1712
4518.92 31.4558
4519.00 41.4119
4519.09 37.2194
4519.17 27.4004
4519.25 21.0175
4519.32 16.9259
4519.40 14.2946
4519.47 12.5376
4519.62 10.4287
4519.77 9.26188
4519.92 8.53252
4520.07 8.04268
4520.37 7.43260
4520.97 6.81544
4521.57 6.48472
4522.77 6.07273
4523.96 5.74657
4525.16 5.41310
4525.76 5.23727
4526.36 5.07466
4526.96 5.00955
4527.26 5.10514
4527.56 5.44074
4527.86 6.38325
4528.01 7.37270
4528.16 9.07397
4528.31 12.1839
4528.38 14.6831
4528.46 18.1749
4528.53 23.2963
4528.61 30.8862
4528.68 42.3196
4528.75 59.2454
4528.82 79.0175
4528.88 102.953
4529.00 142.196
4529.06 141.311
4529.12 127.269
4529.25 89.6478
4529.33 70.4556
4529.41 56.6615
4529.56 39.4943
4529.72 29.9669
4529.88 24.2768
4530.04 20.5666
4530.20 18.0313
4530.51 14.8228
4530.83 12.9218
4531.15 11.6821
4531.78 10.1807
4532.42 9.31208
4533.05 8.74710
4533.68 8.34934
4534.32 8.05285
4535.59 7.63636
4536.85 7.35280
4539.39 6.97793
4541.93 6.72735
4544.46 6.53716
4549.53 6.24391
4554.61 6.00110
4559.68 5.76448
4562.21 5.63165
4563.48 5.55541
4564.75 5.46748
4566.02 5.36119
4567.28 5.23175
4567.92 5.17243
4568.24 5.16252
4568.55 5.19827
4568.87 5.36490
4569.03 5.57295
4569.19 5.97070
4569.35 6.78456
4569.50 8.59123
4569.58 10.3348
4569.66 13.2394
4569.74 18.2948
4569.82 27.2687
4569.91 44.4425
4570.00 59.1018
4570.09 52.4228
4570.18 37.4835
4570.25 28.8712
4570.32 23.0941
4570.39 19.1732
4570.45 16.4478
4570.59 13.0333
4570.73 11.0942
4570.86 9.86882
4571.00 9.05077
4571.27 8.03607
4571.55 7.44538
4571.82 7.06363
4572.36 6.60356
4572.91 6.33531
4573.46 6.15858
4574.55 5.93398
4575.64 5.79086
4576.73 5.68623
4578.91 5.53164
4583.28 5.30659
4587.64 5.11644
4596.37 4.74269
4605.10 4.31406
4613.83 3.75915
4618.19 3.40150
4622.55 2.96656
4626.92 2.45144
4629.10 2.19391
4631.28 2.02242
4633.46 2.20888
4634.56 2.70159
4635.10 3.16901
4635.65 3.88297
4636.19 4.98111
4636.74 6.68707
4637.28 9.41120
4637.83 13.8980
4638.37 21.6741
4638.92 35.9423
4639.19 47.5586
4639.47 64.1397
4639.74 88.0839
4640.01 122.383
4640.51 216.966
4641.00 299.896
4641.50 264.623
4641.99 181.904
4642.46 124.976
4642.93 89.9063
4643.40 68.0831
4643.87 53.8892
4644.82 37.2335
4645.76 28.2768
4646.70 23.0997
4647.64 20.7303
4648.11 21.1372
4648.58 24.1672
4648.82 27.9206
4649.05 34.8704
4649.29 48.1432
4649.52 73.8945
4649.76 119.428
4650.00 158.806
4650.24 140.939
4650.48 100.497
4650.72 71.5698
4650.96 54.1617
4651.20 43.4046
4651.43 36.4475
4651.91 28.2204
4652.39 23.6534
4652.86 20.7647
4653.34 18.7762
4654.29 16.1804
4655.25 14.5276
4656.20 13.3604
4658.11 11.7779
4660.01 10.7239
4661.92 9.95491
4665.73 8.87969
4669.54 8.13933
4673.36 7.57748
4680.98 6.71755
4688.61 5.97636
4692.42 5.58364
4696.23 5.13064
4700.05 4.55843
4701.95 4.19891
4703.86 3.77408
4705.77 3.30088
4706.72 3.09545
4707.67 3.02679
4708.63 3.43173
4709.10 4.12503
4709.58 5.61677
4709.82 6.93524
4710.06 8.90912
4710.29 11.9425
4710.53 16.7483
