U-235(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1573.35 18.6764
1573.42 22.9276
1573.49 30.2609
1573.56 44.0940
1573.64 54.1446
1573.72 46.9468
1573.79 35.0212
1573.89 25.8108
1573.98 20.8549
1574.07 18.0538
1574.16 16.3673
1574.25 15.3450
1574.35 14.8761
1574.39 14.9334
1574.44 15.3797
1574.48 16.6860
1574.51 18.0087
1574.53 20.1134
1574.56 24.5229
1574.59 27.6090
1574.63 24.8357
1574.66 20.4414
1574.69 17.5186
1574.72 15.8622
1574.78 14.2255
1574.85 13.6021
1574.91 13.5208
1574.97 14.0244
1575.03 15.6676
1575.07 17.4409
1575.10 20.3949
1575.13 25.5821
1575.16 34.7594
1575.20 52.8085
1575.23 67.3090
1575.27 59.8852
1575.31 44.8410
1575.34 34.8273
1575.37 28.4683
1575.40 24.3971
1575.44 21.6811
1575.50 18.4108
1575.57 16.5969
1575.63 15.4374
1575.70 14.6494
1575.83 13.6619
1575.96 13.0870
1576.09 12.8251
1576.16 12.8769
1576.23 13.2388
1576.26 13.6852
1576.29 14.5215
1576.33 16.1435
1576.36 19.2147
1576.39 24.3834
1576.42 28.2450
1576.45 25.6596
1576.48 21.1126
1576.51 17.9804
1576.55 16.1223
1576.58 15.0058
1576.61 14.3278
1576.67 13.6085
1576.73 13.4144
1576.79 13.7022
1576.85 14.8162
1576.88 16.0609
1576.91 18.1909
1576.94 22.2631
1576.97 29.6726
1577.00 41.9846
1577.03 49.7714
1577.07 42.1111
1577.10 31.3526
1577.11 26.6882
1577.13 23.4648
1577.17 19.2346
1577.20 16.8384
1577.23 15.4025
1577.30 13.7582
1577.37 12.8805
1577.51 11.9597
1577.65 11.4786
1577.79 11.2115
1577.93 11.2428
1578.00 11.5551
1578.06 12.4752
1578.10 13.4994
1578.13 15.2914
1578.17 18.7778
1578.20 25.3079
1578.24 37.1506
1578.27 46.7560
1578.31 42.1363
1578.34 32.5130
1578.39 24.6010
1578.43 20.2301
1578.47 17.7344
1578.51 16.2201
1578.60 14.6540
1578.68 14.1415
1578.76 14.4862
1578.85 16.2646
1578.89 18.3096
1578.93 22.0218
1578.97 29.0546
1579.02 42.7164
1579.04 53.3073
1579.06 66.0222
1579.10 84.1482
1579.14 73.1344
1579.18 52.8782
1579.22 40.7993
1579.25 32.9295
1579.28 27.7789
1579.32 24.3778
1579.38 20.1448
1579.45 17.7566
1579.52 16.2540
1579.59 15.2727
1579.72 14.1244
1579.86 13.6684
1579.99 14.0527
1580.06 14.9758
1580.12 17.2209
1580.16 19.5188
1580.19 23.3456
1580.23 30.4963
1580.26 43.4392
1580.29 65.4918
1580.33 82.2640
1580.36 70.7914
1580.39 50.4653
1580.43 35.1432
1580.47 26.9143
1580.51 22.3642
1580.54 19.8232
1580.58 18.4877
1580.62 18.5255
1580.64 19.4416
1580.66 21.6168
1580.68 26.3967
1580.69 36.1909
1580.71 53.0119
1580.73 66.0557
1580.75 59.1196
1580.76 44.5419
1580.78 36.9349
1580.79 31.7065
1580.81 25.3727
1580.84 21.9346
1580.86 19.8714
1580.91 17.5722
1580.96 16.4293
1581.05 15.4449
1581.15 15.3925
1581.25 16.2238
1581.35 18.6422
1581.39 21.1054
1581.44 25.1222
1581.49 31.9733
1581.54 43.7103
1581.60 65.5073
1581.65 80.8127
1581.71 68.4574
1581.77 48.9381
1581.82 37.2111
1581.87 30.0027
1581.91 25.3914
1581.96 22.3186
1582.06 18.6103
1582.16 16.5885
1582.26 15.3702
1582.36 14.7240
1582.41 14.6707
1582.46 15.0216
1582.50 16.5360
1582.53 18.5971
1582.55 22.7211
1582.58 29.2094
1582.60 34.3719
1582.64 25.3390
1582.67 21.6318
1582.69 19.5682
1582.71 18.4739
1582.73 18.1606
1582.75 18.5582
1582.77 19.8454
1582.79 22.5909
1582.82 27.9019
1582.84 37.7597
1582.86 45.8783
1582.88 41.2258
1582.91 31.9794
1582.93 25.5180
1582.95 21.6576
1582.98 19.2968
1583.00 17.8225
1583.04 15.9937
1583.09 14.9944
1583.18 13.9033
1583.27 13.3168
1583.45 12.6522
1583.63 12.2598
1583.81 11.9997
1583.99 11.8757
1584.09 11.9318
1584.18 12.2445
1584.22 12.6803
1584.27 13.6048
1584.31 15.8534
1584.33 18.2418
1584.36 22.0980
1584.38 29.4501
1584.41 34.7376
1584.46 23.8235
1584.49 19.8836
1584.51 17.4063
1584.56 14.7803
1584.60 13.5301
1584.65 12.8488
1584.74 12.1247
1584.83 11.7491
1585.01 11.3427
1585.19 11.1058
1585.38 10.9567
1585.56 10.9427
1585.65 11.0834
1585.74 11.5607
1585.79 12.1505
1585.83 13.3230
1585.85 14.3901
1585.88 16.0557
1585.90 18.7355
1585.92 22.8409
1585.95 31.4956
1585.98 38.4381
1586.01 34.1613
1586.04 26.0205
1586.07 21.0460
1586.09 17.9264
1586.12 15.9532
1586.15 14.6535
1586.20 13.1177
1586.25 12.2911
1586.35 11.4382
1586.46 11.0652
1586.56 10.9870
1586.61 11.1031
1586.66 11.4120
1586.71 12.1313
1586.77 13.8222
1586.79 15.4880
1586.82 18.2946
1586.84 23.2281
1586.87 31.5873
1586.90 47.1908
1586.93 59.4824
1586.96 52.2579
1586.99 38.4920
1587.00 31.7003
1587.02 26.8423
1587.06 20.9072
1587.10 17.6828
1587.14 15.7587
1587.21 13.6553
1587.29 12.5692
1587.44 11.4385
1587.59 10.8370
1587.74 10.4768
1587.82 10.3959
1587.89 10.4441
1587.97 10.7903
1588.04 11.9544
1588.08 13.3726
1588.12 16.1926
1588.14 18.6354
1588.16 22.3196
1588.18 28.0102
1588.20 36.3117
1588.21 49.3675
1588.23 65.3699
1588.25 79.4583
1588.28 86.1984
1588.30 72.8811
1588.34 50.5371
1588.36 41.8489
1588.38 35.5117
1588.41 27.4764
1588.45 22.9045
1588.49 20.1437
1588.57 16.9522
1588.64 15.3069
1588.79 13.7414
1588.94 13.2304
1589.09 13.4974
1589.17 14.0686
1589.24 15.1633
1589.32 17.2823
1589.39 21.4669
1589.43 25.1527
1589.47 30.5621
1589.51 39.1133
1589.54 51.8923
1589.57 65.2414
1589.60 80.9840
1589.66 102.195
1589.71 86.7926
1589.77 61.1393
1589.81 47.9723
1589.84 38.9237
1589.88 32.7215
1589.92 28.4757
1590.00 23.0343
1590.08 20.0721
1590.15 18.5075
1590.23 18.3079
1590.27 19.0542
1590.31 21.0264
1590.35 25.7042
1590.39 36.3264
1590.42 52.0652
1590.45 63.8012
1590.48 55.8796
1590.51 42.0150
1590.53 35.0918
1590.55 30.3523
1590.59 24.3017
1590.63 20.9505
1590.66 18.9539
1590.74 16.6680
1590.82 15.4359
1590.97 14.1500
1591.13 13.5313
1591.28 13.2682
1591.44 13.4080
1591.51 13.7843
1591.59 14.6696
1591.63 15.5493
1591.67 17.0036
1591.71 19.7269
1591.74 24.8353
1591.78 31.8779
1591.81 37.0462
1591.82 35.8262
1591.84 32.0319
1591.87 23.6349
1591.89 19.8099
1591.91 17.2362
1591.95 14.3625
1591.99 12.9813
1592.03 12.2575
1592.11 11.5500
1592.19 11.2348
1592.35 10.9637
1592.50 10.8735
1592.66 10.9311
1592.74 11.0687
1592.82 11.3757
1592.90 12.0873
1592.94 12.7746
1592.98 13.8803
1593.02 15.8609
1593.06 19.4716
1593.10 26.9978
1593.14 42.7371
1593.16 53.8724
1593.17 67.3804
1593.21 88.3504
1593.24 79.1491
1593.27 58.3933
1593.30 47.5812
1593.32 39.8636
1593.37 30.5316
1593.41 25.5779
1593.46 22.7331
1593.55 19.9337
1593.64 18.9290
1593.73 18.9278
1593.78 19.2949
1593.83 20.0267
1593.87 21.4182
1593.92 24.3349
1593.94 27.1245
1593.96 31.9027
1593.99 40.7694
1594.01 57.1298
1594.02 69.3984
1594.03 82.4702
1594.05 100.760
1594.07 86.8403
1594.09 64.3281
1594.11 53.4727
1594.12 46.0642
1594.15 37.5184
1594.18 33.2254
1594.21 31.1354
1594.26 29.6536
1594.32 29.8571
1594.39 31.2912
1594.47 33.4979
1594.62 39.1290
1594.91 47.7163
1595.21 42.3382
1595.35 37.0408
1595.50 32.1367
1595.56 30.4804
1595.61 29.0603
1595.64 28.5255
1595.67 28.3264
1595.70 29.1214
1595.71 30.5608
1595.73 33.7846
1595.74 39.5104
1595.76 43.9988
1595.77 41.4983
1595.78 35.8844
1595.79 32.2428
1595.81 29.9109
1595.83 27.1629
1595.86 25.6529
1595.88 24.6363
1595.93 23.2014
1595.98 22.1251
1596.08 20.3364
1596.18 18.7562
1596.28 17.1988
1596.38 15.4955
1596.43 14.5603
1596.48 13.8440
1596.50 14.0036
1596.51 14.5634
1596.53 15.7372
1596.54 18.4684
1596.55 23.8843
1596.56 28.6157
1596.56 35.6651
1596.57 46.2362
1596.57 63.8786
1596.58 84.3354
1596.59 112.617
1596.59 139.971
1596.60 154.313
1596.60 149.957
1596.61 133.532
1596.62 98.7746
1596.63 72.6450
1596.65 57.7259
1596.66 48.3455
1596.67 42.1096
1596.69 34.5501
1596.72 30.2350
1596.77 25.5642
1596.81 23.0784
1596.86 21.4857
1596.91 20.3959
1597.01 18.9233
1597.20 17.1891
1597.39 16.1245
1597.59 15.3844
1597.68 15.1192
1597.78 14.9548
1597.88 14.9711
1597.97 15.4278
1598.02 16.0589
1598.07 17.3189
1598.12 19.9339
1598.16 25.5432
1598.21 34.3908
1598.25 41.8908
1598.29 38.0763
1598.33 30.0257
1598.38 24.0588
1598.42 20.6709
1598.46 18.6286
1598.51 17.3160
1598.60 15.7658
1598.69 14.9428
1598.77 14.5316
1598.86 14.6628
1598.91 15.2119
1598.95 16.6017
1598.97 17.9796
1599.00 20.2609
1599.02 24.1401
1599.04 30.7741
1599.07 44.6002
1599.10 56.2699
1599.12 50.5751
1599.15 38.6803
1599.17 32.3006
1599.19 27.8504
1599.21 24.7585
1599.23 22.5622
1599.27 19.7478
1599.31 18.0756
1599.39 16.2310
1599.47 15.2438
1599.63 14.1843
1599.79 13.5949
1599.95 13.2090
1600.11 13.0211
1600.19 13.0981
1600.27 13.5620
1600.31 14.1971
1600.35 15.5602
1600.39 18.8059
1600.41 22.0601
1600.43 27.0724
1600.45 37.7959
1600.48 46.5452
1600.51 41.6434
1600.53 31.9299
1600.55 26.0211
1600.58 22.3664
1600.62 18.3360
1600.66 16.3619
1600.70 15.2867
1600.74 14.6972
1600.79 14.5498
1600.83 15.1599
1600.85 16.1597
1600.87 18.2812
1600.89 22.1319
1600.91 25.6371
1600.94 24.1274
1600.96 20.6740
1600.98 17.9983
1601.01 16.3775
1601.05 14.7570
1601.15 13.5469
1601.24 13.0247
1601.34 12.7074
1601.53 12.2948
1601.72 12.0074
1601.91 11.7778
1602.10 11.6023
1602.29 11.5820
1602.39 11.9153
1602.43 12.5907
1602.46 13.3756
1602.48 14.8488
1602.53 19.3808
1602.58 17.8611
1602.60 19.1959
1602.63 24.7201
1602.66 22.5408
1602.68 22.2042
1602.71 23.7762
1602.73 23.9411
1602.75 20.0858
1602.78 16.3426
1602.80 14.4332
1602.82 13.2473
1602.86 12.0512
1602.94 11.1804
1603.11 10.5869
1603.28 10.2599
1603.44 10.0109
1603.61 9.89031
1603.69 9.97459
1603.78 10.3204
1603.86 11.3423
1603.90 12.4403
1603.94 14.3225
1603.99 17.8995
1604.03 24.8824
1604.05 31.1445
1604.07 40.7420
1604.09 55.7920
1604.11 78.0489
1604.13 103.160
1604.14 131.776
1604.17 176.618
1604.20 156.399
1604.23 111.249
1604.27 75.4570
1604.30 55.6254
1604.33 43.6797
1604.37 36.5153
1604.40 31.7170
1604.43 28.5963
1604.50 25.0636
1604.57 24.0953
1604.63 25.8371
1604.67 28.4148
1604.70 32.9050
1604.74 41.0808
1604.77 54.8802
1604.79 67.0732
1604.81 81.5944
1604.85 102.214
1604.89 87.8588
1604.93 62.4696
1604.95 51.1055
1604.98 43.1249
1605.02 32.7816
1605.07 26.9517
1605.12 23.3822
1605.16 21.0294
1605.21 19.3824
1605.30 17.2634
1605.40 15.9326
1605.49 15.0199
1605.68 13.8343
1605.87 13.1125
1605.96 12.9136
1606.05 12.9067
1606.15 13.3460
1606.19 13.9615
1606.24 15.1399
1606.29 17.5966
1606.33 23.1384
1606.36 28.7069
1606.38 37.7319
1606.40 53.5962
1606.43 83.1101
1606.45 135.533
1606.48 176.386
1606.50 152.426
1606.53 105.745
1606.55 73.4555
1606.58 54.3081
1606.61 42.9048
1606.63 35.9322
1606.66 31.0546
1606.68 27.6409
1606.73 23.3401
1606.79 20.7064
1606.84 19.0120
1606.94 16.9392
1607.04 15.7143
1607.15 14.9060
1607.35 13.8812
1607.56 13.2155
1607.76 12.7319
1607.86 12.5645
1607.97 12.5606
1608.02 12.7615
1608.07 13.3911
1608.10 14.1222
1608.12 15.4253
1608.15 18.0927
1608.17 23.4884
1608.20 32.4946
1608.22 41.3798
1608.24 39.0723
1608.27 32.0433
1608.29 28.2441
1608.31 27.5253
1608.35 32.9042
1608.40 25.3254
1608.42 22.0808
1608.44 19.9438
1608.48 17.5311
1608.52 16.2999
1608.56 15.6376
1608.60 15.3121
1608.64 15.3569
1608.68 16.1056
1608.70 17.0929
1608.71 18.8845
1608.74 21.7996
1608.76 23.6830
1608.80 18.5530
1608.83 15.9902
1608.86 14.8798
1608.92 14.1088
1608.99 13.9821
1609.05 14.2294
1609.11 15.0032
1609.18 16.8776
1609.21 18.7785
1609.24 21.9108
1609.27 27.7091
1609.30 37.9909
1609.34 54.9269
1609.37 66.9495
1609.40 57.2900
1609.43 41.5565
1609.46 32.3517
1609.49 26.5292
1609.51 22.8112
1609.54 20.4204
1609.57 18.6923
1609.59 17.4913
1609.64 15.8724
1609.70 14.8750
1609.75 14.2083
1609.86 13.3817
1609.96 12.9049
1610.07 12.6753
1610.12 12.7144
1610.17 13.0370
1610.23 14.2767
1610.25 15.9981
1610.28 19.6322
1610.31 25.6224
1610.33 30.7588
1610.35 28.7781
1610.38 24.0542
1610.40 21.0361
1610.42 19.5025
1610.45 19.2131
1610.47 20.1489
1610.49 22.6299
1610.52 24.4516
1610.57 19.0938
1610.59 17.0656
1610.61 15.8605
1610.66 14.7331
1610.71 14.7645
1610.73 15.3611
1610.75 16.7172
1610.78 19.2910
1610.80 21.2922
1610.85 17.5416
1610.88 15.8579
1610.91 14.8036
1610.96 13.7213
1611.06 12.8513
1611.26 12.2092
1611.47 11.8816
1611.67 11.6557
1611.88 11.5048
1611.98 11.4812
1612.08 11.5421
1612.18 11.8206
1612.23 12.1519
1612.29 12.7736
1612.34 14.0127
1612.39 16.7545
1612.41 19.4786
1612.44 23.8907
1612.46 32.0638
1612.49 46.4323
1612.50 58.5882
1612.52 72.1725
1612.54 93.4260
1612.57 81.4825
1612.60 57.8177
1612.62 44.4895
1612.64 36.0277
1612.66 30.1013
1612.68 26.2372
1612.72 21.3600
1612.76 18.6142
1612.80 16.9122
1612.84 15.7770
1612.92 14.3970
1613.01 13.5830
1613.09 13.0593
1613.25 12.4076
1613.58 11.7473
1613.74 11.6612
1613.82 11.9372
1613.86 12.4962
1613.90 14.1110
1613.93 16.0251
1613.95 17.5500
1614.00 14.6884
1614.04 12.8523
1614.09 12.0798
1614.17 11.4733
1614.34 11.0609
1614.43 11.0030
1614.51 11.1400
1614.56 11.4152
1614.60 12.0562
1614.64 13.7474
1614.66 15.5094
1614.68 18.6866
1614.72 28.0418
1614.73 31.2460
1614.76 33.1696
1614.78 31.7391
1614.78 31.5749
1614.78 31.1126
1614.79 30.5352
1614.79 29.3878
1614.81 26.6118
1614.84 21.7227
1614.87 18.3713
1614.90 16.3194
1614.96 14.1438
1615.02 13.0713
1615.08 12.4460
1615.20 11.7446
1615.32 11.3632
1615.44 11.1715
1615.50 11.1768
1615.56 11.3240
1615.62 11.7893
1615.65 12.2784
1615.68 13.1133
1615.71 14.5951
1615.74 17.3835
1615.77 23.0229
1615.80 34.4564
1615.82 52.7880
1615.85 69.0998
1615.87 62.6232
1615.90 46.4314
1615.92 37.3087
1615.94 31.2474
1615.96 26.9999
1615.97 23.9719
1616.01 20.0999
1616.05 17.8294
1616.08 16.3578
1616.12 15.4030
1616.19 14.2792
1616.26 13.7907
1616.34 13.8847
1616.37 14.2659
1616.41 15.0197
1616.44 16.4161
1616.48 18.8946
1616.53 24.3178
1616.57 28.9391
1616.62 26.9348
1616.67 22.4117
1616.72 18.6158
1616.78 16.5930
1616.83 15.5020
1616.89 15.0139
1616.94 15.0149
1617.00 15.6456
1617.05 17.4184
1617.11 21.6249
1617.16 28.2813
1617.20 33.6813
1617.25 30.6039
1617.30 24.5532
1617.35 19.8096
1617.40 17.1523
1617.45 15.5977
1617.51 14.6153
1617.61 13.4691
1617.72 12.8216
1617.93 12.0831
1618.14 11.6221
1618.35 11.2416
1618.57 10.8588
1618.67 10.6584
1618.78 10.5341
1618.83 10.6472
1618.88 11.3075
1618.91 12.3189
1618.94 14.5869
1618.95 16.7947
1618.96 20.4684
1618.98 26.8150
1618.99 38.3924
1619.00 60.9797
1619.02 81.4142
1619.04 73.1667
1619.05 54.4506
1619.06 44.0375
1619.08 36.5170
1619.09 31.5076
1619.10 28.1712
1619.12 24.6424
1619.15 23.9712
1619.20 28.5103
1619.23 26.4755
1619.26 22.6839
1619.30 18.9495
1619.34 17.0092
1619.38 15.8567
1619.42 15.1410
1619.50 14.2892
1619.58 13.8324
1619.74 13.4307
1619.90 13.4259
1620.07 13.8016
1620.23 14.8208
1620.31 15.8233
1620.39 17.4580
1620.47 20.3287
1620.55 25.4068
1620.63 33.2321
1620.70 39.5016
1620.78 34.5973
1620.86 25.3875
1620.92 20.2316
1620.98 17.1522
1621.05 15.2598
1621.11 14.1028
1621.17 13.3528
1621.23 12.8779
1621.36 12.4099
1621.48 12.4142
1621.55 12.6168
1621.61 13.0306
1621.67 13.8596
1621.73 15.6029
1621.76 17.2626
1621.79 20.0664
1621.83 25.1527
1621.86 34.7802
1621.89 49.4111
1621.91 59.9496
1621.94 52.6764
1621.97 41.2868
1621.99 37.3639
1622.04 34.9148
1622.08 27.1875
1622.11 24.0658
1622.15 23.2422
1622.18 24.1226
1622.21 27.0135
1622.24 31.2913
1622.26 33.2810
1622.29 28.5550
1622.32 23.5582
1622.36 20.5078
1622.41 19.7330
1622.46 20.2743
1622.56 22.5080
1622.66 24.8333
1622.76 25.9868
1622.96 23.5671
1623.17 19.3844
1623.33 16.9132
1623.49 15.1990
1623.65 13.9987
1623.81 13.1281
1623.97 12.4775
1624.13 12.0141
1624.21 11.8971
1624.29 12.0083
1624.33 12.3044
1624.37 13.0546
1624.41 15.0620
1624.43 17.2417
1624.45 21.2808
1624.47 28.5242
1624.49 34.3322
1624.54 24.2165
1624.56 19.8602
1624.59 17.2141
1624.61 15.5780
1624.63 14.5096
1624.68 13.2395
1624.72 12.5355
1624.82 11.7470
1624.91 11.2956
1625.09 10.7255
1625.27 10.3213
1625.45 9.99548
1625.64 9.83578
1625.73 10.0012
1625.77 10.2792
1625.82 10.8421
1625.87 12.0562
1625.91 14.7494
1625.93 17.4161
1625.96 21.8811
1625.98 29.6567
1626.00 42.5558
1626.02 54.5644
1626.03 67.7232
1626.06 86.3244
1626.08 73.9013
1626.11 52.8395
1626.13 42.5033
1626.14 35.5108
1626.18 26.7809
1626.21 21.8017
1626.25 18.8818
1626.28 16.9260
1626.32 15.6188
1626.39 13.9634
1626.45 13.0734
1626.52 12.7705
1626.56 12.9420
1626.59 13.5364
1626.63 15.1077
1626.66 18.8014
1626.69 24.1459
1626.72 28.0868
1626.77 20.1126
1626.80 16.3722
1626.83 14.3517
1626.89 12.3778
1626.95 11.4427
1627.01 10.9116
1627.13 10.3251
1627.25 10.1229
1627.37 10.4310
1627.43 10.9778
1627.49 12.0811
1627.55 14.3478
1627.61 19.0622
1627.64 23.2901
1627.67 29.7984
1627.70 39.9834
1627.73 55.8300
1627.76 73.7104
1627.78 94.2302
1627.81 114.015
1627.83 123.530
1627.88 106.555
1627.92 76.4926
1627.97 56.4485
1628.01 44.0848
1628.06 36.3302
1628.10 31.2589
1628.19 25.4179
1628.28 22.6281
1628.37 21.6596
1628.46 22.6030
1628.55 27.1222
1628.60 32.2577
1628.64 40.7946
1628.69 57.4421
1628.75 69.4791
1628.80 59.5187
1628.86 43.0579
1628.91 31.6427
1628.97 25.1599
1629.02 21.2012
1629.08 18.7039
1629.14 16.9528
1629.19 15.6929
1629.30 13.9052
1629.41 12.6242
1629.52 11.6261
1629.58 11.3314
1629.63 11.6260
1629.66 12.5043
1629.69 14.8983
1629.70 17.4116
1629.72 21.7834
1629.73 29.6492
1629.75 43.2491
1629.75 56.1273
1629.76 70.7883
1629.78 92.7059
1629.79 86.5290
1629.81 70.3306
1629.81 67.1078
1629.82 61.3705
1629.83 58.9539
1629.85 57.3736
1629.89 40.6604
1629.91 34.3976
1629.92 30.1678
1629.96 24.7744
1629.99 21.7084
1630.03 19.7655
1630.10 17.4645
1630.17 16.1833
1630.24 15.4089
1630.31 15.1038
1630.34 15.2481
1630.38 15.8863
1630.41 17.8647
1630.43 20.0374
1630.45 24.0864
1630.47 31.7867
1630.49 37.9600
1630.51 34.6801
1630.53 27.9886
1630.55 23.0981
1630.57 20.2926
1630.61 17.7949
1630.66 17.0010
1630.70 17.1374
1630.74 18.3299
1630.79 21.4659
1630.81 24.6899
1630.83 29.8735
1630.85 39.4493
1630.87 56.0691
1630.89 69.3823
1630.90 83.6735
1630.91 97.0724
1630.92 101.695
1630.94 83.6597
1630.96 58.2799
1630.98 44.3855
1631.00 35.5994
1631.02 29.8672
1631.04 25.9972
1631.07 21.2211
1631.11 18.6482
1631.18 15.9601
1631.26 14.6278
1631.33 13.8331
1631.40 13.2978
1631.55 12.6084
1631.69 12.1886
1631.84 12.0566
1631.91 12.2528
1631.99 13.0000
1632.02 13.9088
1632.06 15.6029
1632.09 19.0192
1632.13 26.2493
1632.16 38.1873
1632.19 50.1507
1632.23 47.1961
1632.26 36.2487
1632.29 28.3902
1632.32 23.4610
1632.35 20.3692
1632.38 18.3433
1632.44 15.9481
1632.50 14.6245
1632.56 13.7995
1632.62 13.2399
1632.74 12.5398
1632.86 12.1614
1632.98 12.0667
1633.04 12.1968
1633.10 12.6038
1633.16 13.8190
1633.19 15.3975
1633.22 19.0065
1633.26 27.5769
1633.30 23.0000
1633.32 21.2756
1633.34 20.6959
1633.38 22.0028
1633.42 26.2092
1633.46 33.9214
1633.51 52.0328
1633.56 69.6201
1633.62 64.8339
1633.67 49.0352
1633.72 36.9618
1633.78 29.6195
1633.83 25.1273
1633.88 22.2993
1633.93 20.3914
1633.99 19.2002
1634.04 18.7795
1634.06 19.1839
1634.09 20.6641
1634.11 23.2503
1634.14 25.4383
1634.18 21.7398
1634.21 19.2741
1634.25 18.0760
1634.31 17.0696
1634.38 16.8147
1634.44 17.0148
1634.51 17.7091
1634.58 19.1377
1634.64 21.8184
1634.71 26.6205
1634.78 34.7753
1634.82 38.2160
1634.86 39.1000
1634.93 33.0403
1635.00 25.4720
1635.08 20.3949
1635.16 17.5390
1635.24 15.8472
1635.31 14.7790
1635.39 14.0388
1635.47 13.5048
1635.62 12.7942
1635.78 12.3668
1635.94 12.2340
1636.01 12.4104
1636.09 13.0567
1636.13 13.8174
1636.17 15.2434
1636.21 18.0545
1636.25 23.5613
1636.28 32.8717
1636.32 40.3550
1636.36 36.4204
1636.39 28.4836
1636.43 22.9667
1636.46 19.5720
1636.50 17.4517
1636.53 16.0927
1636.60 14.4368
1636.67 13.5028
1636.81 12.4903
1636.94 11.9439
1637.08 11.6335
1637.22 11.6607
1637.29 12.0422
1637.36 13.2887
1637.39 14.8359
1637.43 17.8987
1637.45 20.8041
1637.46 25.0801
1637.48 31.8396
1637.50 42.7998
1637.51 53.2908
1637.52 66.2121
1637.55 85.5075
1637.57 74.8257
1637.59 54.0713
1637.61 41.2707
1637.63 33.1442
1637.65 27.6549
1637.67 24.1723
1637.72 19.8855
1637.76 17.5235
1637.84 15.1260
1637.92 13.9988
1638.00 13.4503
1638.08 13.3680
1638.13 13.5944
1638.17 14.1872
1638.21 15.5605
1638.25 18.7400
1638.29 24.7021
1638.31 28.8163
1638.34 28.8573
1638.38 22.9491
1638.40 20.1549
1638.44 16.7114
1638.47 14.8982
1638.55 13.2050
1638.62 12.4406
1638.69 12.0120
1638.84 11.5310
1638.99 11.3023
1639.14 11.3051
1639.21 11.4637
1639.28 11.8344
1639.36 12.6530
1639.43 14.5027
1639.47 16.2619
1639.51 19.1233
1639.54 23.9276
1639.58 31.7789
1639.63 48.2782
1639.67 61.8647
1639.72 55.1186
1639.77 40.9892
1639.79 34.1023
1639.82 29.2073
1639.88 22.9704
1639.93 19.4289
1639.99 17.2508
1640.05 15.7913
1640.10 14.7911
1640.22 13.5088
1640.33 12.7802
1640.44 12.5765
1640.50 12.8944
1640.55 14.0453
1640.58 15.4001
1640.61 17.9809
1640.64 23.2061
1640.67 34.2971
1640.69 51.8714
1640.72 66.6455
1640.74 59.4210
1640.76 44.2679
1640.79 34.5133
1640.81 28.3151
1640.83 24.3294
1640.85 21.6663
1640.90 18.4697
1640.94 16.7007
1641.03 14.9255
1641.12 14.1811
1641.21 14.0324
1641.29 14.6106
1641.34 15.4159
1641.38 16.9471
1641.43 19.9375
1641.47 25.8975
1641.51 34.5940
1641.55 40.4997
1641.59 34.9004
1641.63 26.3176
1641.65 21.9960
1641.68 19.1866
1641.71 17.2201
1641.74 15.9119
1641.79 14.2788
1641.85 13.4131
1641.90 13.0155
1641.96 13.0940
1642.01 14.1047
1642.04 15.4610
1642.07 17.8874
1642.10 22.6495
1642.13 26.3853
1642.16 24.1614
1642.19 20.0152
1642.22 17.6230
1642.24 15.9940
1642.29 14.1214
1642.34 13.1158
1642.39 12.5024
1642.49 11.7834
1642.59 11.3690
1642.79 10.8746
1642.98 10.6048
1643.18 10.5694
1643.28 10.7315
1643.38 11.1580
1643.47 12.1698
1643.52 13.1061
1643.57 14.5828
1643.62 16.9860
1643.67 21.0522
1643.72 28.2107
1643.77 41.0237
1643.83 66.0793
1643.88 88.1809
1643.94 79.2216
1644.00 57.8309
1644.05 42.4429
1644.11 33.2628
1644.17 27.5062
1644.22 23.8503
1644.34 19.5710
1644.45 17.3336
1644.56 16.1449
1644.67 15.7735
1644.73 16.0116
1644.79 16.7820
1644.84 18.7173
1644.87 20.4958
1644.90 23.1300
1644.94 27.8275
1644.96 29.3525
1644.98 28.9836
1645.02 23.6259
1645.04 20.6395
1645.06 18.3857
1645.08 16.1997
1645.11 14.7687
1645.16 13.1718
1645.21 12.4042
1645.26 12.0547
1645.32 12.0185
1645.37 12.4458
1645.39 12.9857
1645.42 13.9367
1645.45 15.5920
1645.47 18.2784
1645.51 24.5616
1645.54 29.5463
1645.58 27.0237
1645.61 22.0902
1645.65 18.5461
1645.68 16.3361
1645.72 14.9282
1645.75 14.0055
1645.82 12.8446
1645.89 12.1639
1646.03 11.4192
1646.17 11.1326
1646.31 11.3584
1646.37 11.8479
1646.44 12.8754
1646.51 15.0550
1646.58 19.8158
1646.62 24.3822
1646.65 31.5639
1646.69 43.9663
1646.72 64.4236
1646.74 83.9542
1646.76 108.148
1646.81 147.383
1646.85 132.660
1646.89 94.9673
1646.93 73.5191
1646.96 59.0132
1646.99 49.8353
1647.02 45.3391
1647.07 45.3272
1647.12 36.1467
1647.15 31.3767
1647.17 28.2316
1647.23 24.3003
1647.29 21.9258
1647.34 20.3209
1647.46 18.3526
1647.57 17.3880
1647.69 17.2638
1647.80 18.4392
1647.86 20.0396
1647.91 23.1134
1647.97 29.2082
1648.03 41.2597
1648.08 60.0303
1648.13 72.9948
1648.18 62.0487
1648.23 45.0764
1648.28 35.0048
1648.32 28.6639
1648.37 24.6180
1648.41 21.9801
1648.50 18.7474
