Co-59(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
1.56940E+06 0.00401934
1.57080E+06 0.00401388
1.57210E+06 0.00400881
1.57350E+06 0.00400335
1.57490E+06 0.00399789
1.57620E+06 0.00399282
1.57760E+06 0.00398736
1.57890E+06 0.00398229
1.58030E+06 0.00397683
1.58170E+06 0.00397137
1.58300E+06 0.00396630
1.58440E+06 0.00396084
1.58580E+06 0.00395538
1.58710E+06 0.00395031
1.58850E+06 0.00394485
1.58990E+06 0.00393939
1.59130E+06 0.00393393
1.59270E+06 0.00392847
1.59400E+06 0.00392340
1.59540E+06 0.00391794
1.59680E+06 0.00391248
1.59820E+06 0.00390702
1.59960E+06 0.00390156
1.60000E+06 0.00390000
1.60100E+06 0.00389813
1.60240E+06 0.00389550
1.60380E+06 0.00389288
1.60520E+06 0.00389025
1.60660E+06 0.00388763
1.60800E+06 0.00388500
1.60940E+06 0.00388238
1.61080E+06 0.00387975
1.61220E+06 0.00387713
1.61360E+06 0.00387450
1.61500E+06 0.00387188
1.61640E+06 0.00386925
1.61780E+06 0.00386663
1.61920E+06 0.00386400
1.62060E+06 0.00386138
1.62210E+06 0.00385856
1.62350E+06 0.00385594
1.62490E+06 0.00385331
1.62630E+06 0.00385069
1.62770E+06 0.00384806
1.62920E+06 0.00384525
1.63060E+06 0.00384263
1.63200E+06 0.00384000
1.63350E+06 0.00383719
1.63490E+06 0.00383456
1.63630E+06 0.00383194
1.63780E+06 0.00382913
1.63920E+06 0.00382650
1.64070E+06 0.00382369
1.64210E+06 0.00382106
1.64360E+06 0.00381825
1.64500E+06 0.00381563
1.64650E+06 0.00381281
1.64790E+06 0.00381019
1.64940E+06 0.00380738
1.65080E+06 0.00380475
1.65230E+06 0.00380194
1.65370E+06 0.00379931
1.65520E+06 0.00379650
1.65670E+06 0.00379369
1.65810E+06 0.00379106
1.65960E+06 0.00378825
1.66110E+06 0.00378544
1.66250E+06 0.00378281
1.66400E+06 0.00378000
1.66550E+06 0.00377719
1.66700E+06 0.00377438
1.66840E+06 0.00377175
1.66990E+06 0.00376894
1.67140E+06 0.00376613
1.67290E+06 0.00376331
1.67440E+06 0.00376050
1.67590E+06 0.00375769
1.67740E+06 0.00375488
1.67890E+06 0.00375206
1.68040E+06 0.00374925
1.68190E+06 0.00374644
1.68340E+06 0.00374363
1.68490E+06 0.00374081
1.68640E+06 0.00373800
1.68790E+06 0.00373519
1.68940E+06 0.00373238
1.69090E+06 0.00372956
1.69240E+06 0.00372675
1.69390E+06 0.00372394
1.69540E+06 0.00372113
1.69690E+06 0.00371831
1.69850E+06 0.00371531
1.70000E+06 0.00371250
1.70150E+06 0.00370969
1.70300E+06 0.00370688
1.70460E+06 0.00370388
1.70610E+06 0.00370106
1.70760E+06 0.00369825
1.70920E+06 0.00369525
1.71070E+06 0.00369244
1.71220E+06 0.00368963
1.71380E+06 0.00368663
1.71530E+06 0.00368381
1.71690E+06 0.00368081
1.71840E+06 0.00367800
1.72000E+06 0.00367500
1.72150E+06 0.00367219
1.72310E+06 0.00366919
1.72460E+06 0.00366638
1.72620E+06 0.00366338
1.72770E+06 0.00366056
1.72930E+06 0.00365756
1.73090E+06 0.00365456
1.73240E+06 0.00365175
1.73400E+06 0.00364875
1.73560E+06 0.00364575
1.73710E+06 0.00364294
1.73870E+06 0.00363994
1.74030E+06 0.00363694
1.74190E+06 0.00363394
1.74340E+06 0.00363113
1.74500E+06 0.00362813
1.74660E+06 0.00362513
1.74820E+06 0.00362213
1.74980E+06 0.00361913
1.75000E+06 0.00361875
1.75140E+06 0.00361613
1.75300E+06 0.00361313
1.75460E+06 0.00361013
1.75620E+06 0.00360713
1.75780E+06 0.00360413
1.75940E+06 0.00360113
1.76100E+06 0.00359813
1.76260E+06 0.00359513
1.76420E+06 0.00359213
1.76580E+06 0.00358913
1.76740E+06 0.00358613
1.76900E+06 0.00358313
1.77070E+06 0.00357994
1.77230E+06 0.00357694
1.77390E+06 0.00357394
1.77400E+06 0.00357375
1.77410E+06 0.00357356
1.77436E+06 0.00357308
1.77550E+06 0.00357094
1.77710E+06 0.00356794
1.77880E+06 0.00356475
1.78040E+06 0.00356175
1.78200E+06 0.00355875
1.78370E+06 0.00355556
1.78530E+06 0.00355256
1.78700E+06 0.00354938
1.78860E+06 0.00354638
1.79020E+06 0.00354338
1.79190E+06 0.00354019
1.79350E+06 0.00353719
1.79520E+06 0.00353400
1.79680E+06 0.00353100
1.79850E+06 0.00352781
1.80000E+06 0.00352500
1.80020E+06 0.00352463
1.80180E+06 0.00352163
1.80350E+06 0.00351844
1.80510E+06 0.00351544
1.80680E+06 0.00351225
1.80850E+06 0.00350906
1.81020E+06 0.00350588
1.81180E+06 0.00350288
1.81350E+06 0.00349969
1.81520E+06 0.00349650
1.81690E+06 0.00349331
1.81860E+06 0.00349013
1.82020E+06 0.00348713
1.82190E+06 0.00348394
1.82360E+06 0.00348075
1.82530E+06 0.00347756
1.82700E+06 0.00347438
1.82870E+06 0.00347119
1.83040E+06 0.00346800
1.83210E+06 0.00346481
1.83380E+06 0.00346163
1.83550E+06 0.00345844
1.83720E+06 0.00345525
1.83890E+06 0.00345206
1.84070E+06 0.00344869
1.84240E+06 0.00344550
1.84410E+06 0.00344231
1.84580E+06 0.00343913
1.84750E+06 0.00343594
1.84930E+06 0.00343256
1.85100E+06 0.00342938
1.85270E+06 0.00342619
1.85450E+06 0.00342281
1.85620E+06 0.00341963
1.85790E+06 0.00341644
1.85970E+06 0.00341306
1.86140E+06 0.00340988
1.86320E+06 0.00340650
1.86490E+06 0.00340331
1.86670E+06 0.00339994
1.86840E+06 0.00339675
1.87020E+06 0.00339338
1.87190E+06 0.00339019
1.87370E+06 0.00338681
1.87550E+06 0.00338344
1.87720E+06 0.00338025
1.87900E+06 0.00337688
1.88080E+06 0.00337350
1.88260E+06 0.00337013
1.88430E+06 0.00336694
1.88610E+06 0.00336356
1.88790E+06 0.00336019
1.88970E+06 0.00335681
1.89150E+06 0.00335344
1.89320E+06 0.00335025
1.89500E+06 0.00334688
1.89680E+06 0.00334350
1.89860E+06 0.00334013
1.90000E+06 0.00333750
1.90040E+06 0.00333675
1.90220E+06 0.00333338
1.90400E+06 0.00333000
1.90580E+06 0.00332663
1.90770E+06 0.00332306
1.90950E+06 0.00331969
1.91130E+06 0.00331631
1.91310E+06 0.00331294
1.91490E+06 0.00330956
1.91670E+06 0.00330619
1.91860E+06 0.00330263
1.92040E+06 0.00329925
1.92220E+06 0.00329588
1.92410E+06 0.00329231
1.92590E+06 0.00328894
1.92770E+06 0.00328556
1.92960E+06 0.00328200
1.93140E+06 0.00327863
1.93330E+06 0.00327506
1.93510E+06 0.00327169
1.93700E+06 0.00326813
1.93880E+06 0.00326475
1.94070E+06 0.00326119
1.94250E+06 0.00325781
1.94440E+06 0.00325425
1.94630E+06 0.00325069
1.94810E+06 0.00324731
1.95000E+06 0.00324375
1.95190E+06 0.00324019
1.95370E+06 0.00323681
1.95560E+06 0.00323325
1.95750E+06 0.00322969
1.95940E+06 0.00322613
1.96130E+06 0.00322256
1.96320E+06 0.00321900
1.96500E+06 0.00321563
1.96690E+06 0.00321206
1.96880E+06 0.00320850
1.97070E+06 0.00320494
1.97260E+06 0.00320138
1.97450E+06 0.00319781
1.97650E+06 0.00319406
1.97840E+06 0.00319050
1.98030E+06 0.00318694
1.98220E+06 0.00318338
1.98410E+06 0.00317981
1.98600E+06 0.00317625
1.98800E+06 0.00317250
1.98990E+06 0.00316894
1.99180E+06 0.00316538
1.99380E+06 0.00316163
1.99570E+06 0.00315806
1.99760E+06 0.00315450
1.99960E+06 0.00315075
2.00000E+06 0.00315000
2.00150E+06 0.00314835
2.00350E+06 0.00314615
2.00540E+06 0.00314406
2.00740E+06 0.00314186
2.00930E+06 0.00313977
2.01130E+06 0.00313757
2.01320E+06 0.00313548
2.01520E+06 0.00313328
2.01720E+06 0.00313108
2.01910E+06 0.00312899
2.02110E+06 0.00312679
2.02310E+06 0.00312459
2.02510E+06 0.00312239
2.02710E+06 0.00312019
2.02900E+06 0.00311810
2.03100E+06 0.00311590
2.03300E+06 0.00311370
2.03500E+06 0.00311150
2.03700E+06 0.00310930
2.03900E+06 0.00310710
2.04100E+06 0.00310490
2.04300E+06 0.00310270
2.04500E+06 0.00310050
2.04700E+06 0.00309830
2.04910E+06 0.00309599
2.05110E+06 0.00309379
2.05310E+06 0.00309159
2.05510E+06 0.00308939
2.05710E+06 0.00308719
2.05920E+06 0.00308488
2.06120E+06 0.00308268
2.06320E+06 0.00308048
2.06530E+06 0.00307817
2.06730E+06 0.00307597
2.06940E+06 0.00307366
2.07140E+06 0.00307146
2.07350E+06 0.00306915
2.07550E+06 0.00306695
2.07760E+06 0.00306464
2.07960E+06 0.00306244
2.08170E+06 0.00306013
2.08380E+06 0.00305782
2.08580E+06 0.00305562
2.08790E+06 0.00305331
2.09000E+06 0.00305100
2.09210E+06 0.00304869
2.09410E+06 0.00304649
2.09600E+06 0.00304440
2.09620E+06 0.00304418
2.09658E+06 0.00304376
2.09830E+06 0.00304187
2.10000E+06 0.00304000
2.10040E+06 0.00303956
2.10250E+06 0.00303725
2.10460E+06 0.00303494
2.10670E+06 0.00303263
2.10880E+06 0.00303032
2.11090E+06 0.00302801
2.11300E+06 0.00302570
2.11510E+06 0.00302339
2.11720E+06 0.00302108
2.11940E+06 0.00301866
2.12150E+06 0.00301635
2.12300E+06 0.00301470
2.12330E+06 0.00301437
2.12360E+06 0.00301404
2.12364E+06 0.00301400
2.12570E+06 0.00301173
2.12790E+06 0.00300931
2.13000E+06 0.00300700
2.13210E+06 0.00300469
2.13430E+06 0.00300227
2.13640E+06 0.00299996
2.13860E+06 0.00299754
2.14070E+06 0.00299523
2.14290E+06 0.00299281
2.14500E+06 0.00299050
2.14720E+06 0.00298808
2.14940E+06 0.00298566
2.15150E+06 0.00298335
2.15370E+06 0.00298093
2.15590E+06 0.00297851
2.15810E+06 0.00297609
2.16020E+06 0.00297378
2.16240E+06 0.00297136
2.16460E+06 0.00296894
2.16680E+06 0.00296652
2.16900E+06 0.00296410
2.17120E+06 0.00296168
2.17340E+06 0.00295926
2.17560E+06 0.00295684
2.17780E+06 0.00295442
2.18000E+06 0.00295200
2.18220E+06 0.00294958
2.18440E+06 0.00294716
2.18670E+06 0.00294463
2.18890E+06 0.00294221
2.18900E+06 0.00294210
2.18930E+06 0.00294177
2.18965E+06 0.00294139
2.19110E+06 0.00293979
2.19330E+06 0.00293737
2.19560E+06 0.00293484
2.19780E+06 0.00293242
2.20000E+06 0.00293000
2.20010E+06 0.00292989
2.20230E+06 0.00292747
2.20460E+06 0.00292494
2.20680E+06 0.00292252
2.20910E+06 0.00291999
2.21130E+06 0.00291757
2.21360E+06 0.00291504
2.21580E+06 0.00291262
2.21810E+06 0.00291009
2.21900E+06 0.00290910
2.21940E+06 0.00290866
2.21975E+06 0.00290827
2.22040E+06 0.00290756
2.22270E+06 0.00290503
2.22490E+06 0.00290261
2.22720E+06 0.00290008
2.22950E+06 0.00289755
2.23180E+06 0.00289502
2.23410E+06 0.00289249
2.23640E+06 0.00288996
2.23870E+06 0.00288743
2.24100E+06 0.00288490
2.24280E+06 0.00288292
2.24300E+06 0.00288270
2.24330E+06 0.00288237
2.24560E+06 0.00287984
2.24790E+06 0.00287731
2.25000E+06 0.00287500
2.25030E+06 0.00287467
2.25260E+06 0.00287214
2.25490E+06 0.00286961
2.25720E+06 0.00286708
2.25960E+06 0.00286444
2.26190E+06 0.00286191
2.26420E+06 0.00285938
2.26660E+06 0.00285674
2.26890E+06 0.00285421
2.27130E+06 0.00285157
2.27360E+06 0.00284904
2.27600E+06 0.00284640
2.27840E+06 0.00284376
2.28070E+06 0.00284123
2.28310E+06 0.00283859
2.28550E+06 0.00283595
2.28780E+06 0.00283342
2.29020E+06 0.00283078
2.29260E+06 0.00282814
2.29500E+06 0.00282550
2.29740E+06 0.00282286
2.29980E+06 0.00282022
2.30000E+06 0.00282000
2.30220E+06 0.00281758
2.30460E+06 0.00281494
2.30700E+06 0.00281230
2.30940E+06 0.00280966
2.31180E+06 0.00280702
2.31420E+06 0.00280438
2.31670E+06 0.00280163
2.31910E+06 0.00279899
2.32150E+06 0.00279635
2.32400E+06 0.00279360
2.32640E+06 0.00279096
2.32880E+06 0.00278832
2.33130E+06 0.00278557
2.33370E+06 0.00278293
2.33620E+06 0.00278018
2.33860E+06 0.00277754
2.34110E+06 0.00277479
2.34360E+06 0.00277204
2.34600E+06 0.00276940
2.34850E+06 0.00276665
2.35100E+06 0.00276390
2.35350E+06 0.00276115
2.35590E+06 0.00275851
2.35840E+06 0.00275576
2.36090E+06 0.00275301
2.36340E+06 0.00275026
2.36590E+06 0.00274751
2.36840E+06 0.00274476
2.37090E+06 0.00274201
2.37340E+06 0.00273926
2.37600E+06 0.00273640
2.37850E+06 0.00273365
2.38100E+06 0.00273090
2.38350E+06 0.00272815
2.38610E+06 0.00272529
2.38860E+06 0.00272254
2.39110E+06 0.00271979
2.39370E+06 0.00271693
2.39620E+06 0.00271418
2.39880E+06 0.00271132
2.40000E+06 0.00271000
2.40130E+06 0.00270857
2.40390E+06 0.00270571
2.40650E+06 0.00270285
2.40900E+06 0.00270010
2.41160E+06 0.00269724
2.41420E+06 0.00269438
2.41680E+06 0.00269152
2.41930E+06 0.00268877
2.42190E+06 0.00268591
2.42450E+06 0.00268305
2.42710E+06 0.00268019
2.42970E+06 0.00267733
2.43230E+06 0.00267447
2.43490E+06 0.00267161
2.43560E+06 0.00267084
2.43599E+06 0.00267041
2.43600E+06 0.00267040
2.43760E+06 0.00266864
2.44020E+06 0.00266578
2.44280E+06 0.00266292
2.44540E+06 0.00266006
2.44810E+06 0.00265709
2.45070E+06 0.00265423
2.45330E+06 0.00265137
2.45600E+06 0.00264840
2.45860E+06 0.00264554
2.46130E+06 0.00264257
2.46390E+06 0.00263971
2.46660E+06 0.00263674
2.46930E+06 0.00263377
2.47190E+06 0.00263091
2.47460E+06 0.00262794
2.47730E+06 0.00262497
2.48000E+06 0.00262200
2.48270E+06 0.00261903
2.48530E+06 0.00261617
2.48800E+06 0.00261320
2.49070E+06 0.00261023
2.49340E+06 0.00260726
2.49620E+06 0.00260418
2.49890E+06 0.00260121
2.50000E+06 0.00260000
2.50160E+06 0.00259888
2.50430E+06 0.00259699
2.50700E+06 0.00259510
2.50980E+06 0.00259314
2.51250E+06 0.00259125
2.51520E+06 0.00258936
2.51800E+06 0.00258740
2.52000E+06 0.00258600
2.52030E+06 0.00258579
2.52070E+06 0.00258551
2.52072E+06 0.00258550
2.52350E+06 0.00258355
2.52620E+06 0.00258166
2.52900E+06 0.00257970
2.53180E+06 0.00257774
2.53460E+06 0.00257578
2.53730E+06 0.00257389
2.54010E+06 0.00257193
2.54290E+06 0.00256997
2.54570E+06 0.00256801
2.54850E+06 0.00256605
2.55130E+06 0.00256409
2.55410E+06 0.00256213
2.55690E+06 0.00256017
2.55970E+06 0.00255821
2.56250E+06 0.00255625
2.56530E+06 0.00255429
2.56820E+06 0.00255226
2.57100E+06 0.00255030
2.57380E+06 0.00254834
2.57670E+06 0.00254631
2.57950E+06 0.00254435
2.58240E+06 0.00254232
2.58300E+06 0.00254190
2.58330E+06 0.00254169
2.58368E+06 0.00254143
2.58520E+06 0.00254036
2.58810E+06 0.00253833
2.59100E+06 0.00253630
2.59380E+06 0.00253434
2.59670E+06 0.00253231
2.59960E+06 0.00253028
2.60000E+06 0.00253000
2.60250E+06 0.00252825
2.60540E+06 0.00252622
2.60830E+06 0.00252419
2.61120E+06 0.00252216
2.61410E+06 0.00252013
2.61700E+06 0.00251810
2.61990E+06 0.00251607
2.62280E+06 0.00251404
2.62570E+06 0.00251201
2.62800E+06 0.00251040
2.62843E+06 0.00251010
2.62870E+06 0.00250991
2.63160E+06 0.00250788
2.63450E+06 0.00250585
2.63750E+06 0.00250375
2.64040E+06 0.00250172
2.64340E+06 0.00249962
2.64630E+06 0.00249759
2.64930E+06 0.00249549
2.65230E+06 0.00249339
2.65520E+06 0.00249136
2.65820E+06 0.00248926
2.66120E+06 0.00248716
2.66420E+06 0.00248506
2.66720E+06 0.00248296
2.67020E+06 0.00248086
2.67320E+06 0.00247876
2.67620E+06 0.00247666
2.67920E+06 0.00247456
2.68220E+06 0.00247246
2.68520E+06 0.00247036
2.68830E+06 0.00246819
2.69130E+06 0.00246609
2.69430E+06 0.00246399
2.69740E+06 0.00246182
2.70000E+06 0.00246000
2.70040E+06 0.00245972
2.70350E+06 0.00245755
2.70650E+06 0.00245545
2.70960E+06 0.00245328
2.71270E+06 0.00245111
2.71570E+06 0.00244901
2.71880E+06 0.00244684
2.72190E+06 0.00244467
2.72500E+06 0.00244250
2.72810E+06 0.00244033
2.73120E+06 0.00243816
2.73430E+06 0.00243599
2.73740E+06 0.00243382
2.74050E+06 0.00243165
2.74370E+06 0.00242941
2.74680E+06 0.00242724
2.74990E+06 0.00242507
2.75000E+06 0.00242500
2.75310E+06 0.00242283
2.75620E+06 0.00242066
2.75880E+06 0.00241884
2.75900E+06 0.00241870
2.75923E+06 0.00241854
2.75940E+06 0.00241842
2.76250E+06 0.00241625
2.76570E+06 0.00241401
2.76880E+06 0.00241184
2.77200E+06 0.00240960
2.77520E+06 0.00240736
2.77840E+06 0.00240512
2.78160E+06 0.00240288
2.78470E+06 0.00240071
2.78790E+06 0.00239847
2.79110E+06 0.00239623
2.79440E+06 0.00239392
2.79760E+06 0.00239168
2.80000E+06 0.00239000
2.80080E+06 0.00238944
2.80400E+06 0.00238720
2.80730E+06 0.00238489
2.81050E+06 0.00238265
2.81370E+06 0.00238041
2.81700E+06 0.00237810
2.82020E+06 0.00237586
2.82350E+06 0.00237355
2.82680E+06 0.00237124
2.82780E+06 0.00237054
2.82800E+06 0.00237040
2.82829E+06 0.00237019
2.83000E+06 0.00236900
2.83330E+06 0.00236669
2.83660E+06 0.00236438
2.83990E+06 0.00236207
2.84320E+06 0.00235976
2.84650E+06 0.00235745
2.84980E+06 0.00235514
2.85310E+06 0.00235283
2.85640E+06 0.00235052
2.85970E+06 0.00234821
2.86310E+06 0.00234583
2.86640E+06 0.00234352
2.86970E+06 0.00234121
2.87300E+06 0.00233890
2.87310E+06 0.00233883
2.87356E+06 0.00233851
2.87640E+06 0.00233652
2.87980E+06 0.00233414
2.88320E+06 0.00233176
2.88650E+06 0.00232945
2.88990E+06 0.00232707
2.89330E+06 0.00232469
2.89670E+06 0.00232231
2.90000E+06 0.00232000
2.90010E+06 0.00231993
2.90350E+06 0.00231755
2.90690E+06 0.00231517
2.91030E+06 0.00231279
2.91370E+06 0.00231041
2.91710E+06 0.00230803
2.92060E+06 0.00230558
2.92400E+06 0.00230320
2.92740E+06 0.00230082
2.93090E+06 0.00229837
2.93430E+06 0.00229599
2.93780E+06 0.00229354
2.94130E+06 0.00229109
2.94470E+06 0.00228871
2.94820E+06 0.00228626
2.95170E+06 0.00228381
2.95520E+06 0.00228136
2.95870E+06 0.00227891
2.96220E+06 0.00227646
2.96570E+06 0.00227401
2.96920E+06 0.00227156
2.97270E+06 0.00226911
2.97630E+06 0.00226659
2.97980E+06 0.00226414
2.98330E+06 0.00226169
2.98690E+06 0.00225917
2.99040E+06 0.00225672
2.99400E+06 0.00225420
2.99760E+06 0.00225168
3.00000E+06 0.00225000
3.00049E+06 0.00224971
3.00110E+06 0.00224934
3.00470E+06 0.00224718
3.00830E+06 0.00224502
3.01190E+06 0.00224286
3.01550E+06 0.00224070
3.01910E+06 0.00223854
3.02270E+06 0.00223638
3.02630E+06 0.00223422
3.03000E+06 0.00223200
3.03360E+06 0.00222984
3.03720E+06 0.00222768
3.04090E+06 0.00222546
3.04450E+06 0.00222330
3.04820E+06 0.00222108
3.05180E+06 0.00221892
3.05550E+06 0.00221670
3.05920E+06 0.00221448
3.06290E+06 0.00221226
3.06660E+06 0.00221004
3.07030E+06 0.00220782
3.07400E+06 0.00220560
3.07770E+06 0.00220338
3.08140E+06 0.00220116
3.08510E+06 0.00219894
3.08880E+06 0.00219672
3.09260E+06 0.00219444
3.09630E+06 0.00219222
3.10000E+06 0.00219000
3.10010E+06 0.00218994
3.10380E+06 0.00218772
3.10760E+06 0.00218544
3.11140E+06 0.00218316
3.11520E+06 0.00218088
3.11890E+06 0.00217866
3.12270E+06 0.00217638
3.12650E+06 0.00217410
3.13030E+06 0.00217182
3.13420E+06 0.00216948
3.13800E+06 0.00216720
3.14180E+06 0.00216492
3.14560E+06 0.00216264
3.14950E+06 0.00216030
3.15330E+06 0.00215802
3.15720E+06 0.00215568
3.16100E+06 0.00215340
3.16490E+06 0.00215106
3.16880E+06 0.00214872
3.17270E+06 0.00214638
3.17660E+06 0.00214404
3.18050E+06 0.00214170
3.18440E+06 0.00213936
3.18830E+06 0.00213702
3.19220E+06 0.00213468
3.19610E+06 0.00213234
3.20000E+06 0.00213000
3.20010E+06 0.00212994
3.20400E+06 0.00212760
3.20800E+06 0.00212520
3.21190E+06 0.00212286
3.21590E+06 0.00212046
3.21980E+06 0.00211812
3.22380E+06 0.00211572
3.22780E+06 0.00211332
3.23180E+06 0.00211092
3.23580E+06 0.00210852
3.23980E+06 0.00210612
3.24380E+06 0.00210372
3.24780E+06 0.00210132
3.25000E+06 0.00210000
3.25190E+06 0.00209886
3.25590E+06 0.00209646
3.26000E+06 0.00209400
3.26400E+06 0.00209160
3.26810E+06 0.00208914
3.27210E+06 0.00208674
3.27620E+06 0.00208428
3.28030E+06 0.00208182
3.28440E+06 0.00207936
3.28850E+06 0.00207690
3.29260E+06 0.00207444
3.29670E+06 0.00207198
3.30000E+06 0.00207000
3.30080E+06 0.00206952
3.30500E+06 0.00206700
3.30910E+06 0.00206454
3.31320E+06 0.00206208
3.31740E+06 0.00205956
3.32160E+06 0.00205704
3.32570E+06 0.00205458
3.32990E+06 0.00205206
3.33410E+06 0.00204954
3.33830E+06 0.00204702
3.34250E+06 0.00204450
