Zr-92(n,tot) ENDF/B-VII.1
65379.6 7.18271
65388.9 7.14107
65407.6 7.12065
65445.0 7.10503
65482.4 7.09091
65501.1 7.07759
65510.4 7.06432
65515.1 7.06979
65517.4 7.18115
65518.6 7.67980
65519.2 9.13016
65519.5 11.9520
65519.6 15.6668
65519.8 23.2762
65520.0 41.6925
65520.2 25.5129
65520.5 14.9105
65520.7 11.2756
65521.2 8.86989
65522.1 7.76627
65524.0 7.34688
65527.8 7.19490
65535.3 7.13674
65550.3 7.11107
65580.3 7.09610
65640.4 7.08232
65760.6 7.06326
66000.9 7.03171
66481.6 6.97692
66962.2 6.92461
67082.4 6.91264
67202.6 6.90919
67262.7 6.92384
67292.7 6.94599
67322.7 6.99445
67337.8 7.03930
67352.8 7.11127
67367.8 7.23341
67382.8 7.45801
67397.8 7.92364
67405.3 8.36083
67412.9 9.09474
67420.4 10.4465
67424.1 11.5833
67427.9 13.2898
67431.6 16.0029
67435.4 20.5665
67439.1 28.8169
67442.9 44.2280
67446.5 67.8868
67450.0 84.6177
67453.6 70.2560
67457.1 47.2829
67460.4 33.1783
67463.6 24.7826
67466.9 19.6993
67470.2 16.4729
67476.7 12.8279
67483.2 10.9466
67489.7 9.85477
67496.2 9.16514
67509.3 8.37369
67522.3 7.95043
67535.3 7.69595
67548.4 7.52986
67561.4 7.41477
67587.5 7.26811
67613.6 7.18032
67639.6 7.12258
67665.7 7.08197
67717.9 7.02868
67770.0 6.99499
67874.3 6.95354
67978.6 6.92735
68082.9 6.90784
68291.5 6.87737
68500.1 6.85116
68708.7 6.82733
68813.0 6.82069
68865.1 6.82349
68917.3 6.83853
68943.3 6.85625
68969.4 6.88791
68995.5 6.94605
69021.6 7.05935
69047.6 7.30414
69060.7 7.53825
69073.7 7.93308
69086.7 8.65827
69099.8 10.1538
69106.3 11.5399
69112.8 13.7992
69119.3 17.6705
69125.8 24.4418
69132.9 36.1337
69140.0 44.8697
69147.1 38.3783
69154.2 27.2599
69159.4 21.4581
69164.5 17.5788
69169.7 14.9881
69174.9 13.2170
69185.2 11.0515
69195.6 9.84451
69205.9 9.10674
69216.3 8.62277
69237.0 8.04488
69257.7 7.72295
69278.4 7.52307
69299.1 7.38828
69309.4 7.33783
69314.6 7.33057
69317.2 7.40092
69318.5 7.70530
69319.2 8.63636
69319.5 10.6095
69319.6 13.3962
69319.8 20.3351
69320.0 34.1256
69320.2 21.0886
69320.4 13.0711
69320.6 10.2253
69321.0 8.48677
69321.9 7.70812
69323.5 7.42433
69326.8 7.32163
69333.3 7.26962
69346.5 7.22034
69372.7 7.15525
69425.2 7.07231
69477.7 7.02038
69530.2 6.98466
69635.2 6.93822
69740.2 6.90869
69950.1 6.87142
70160.1 6.84704
70580.1 6.81338
71000.0 6.78866
71000.0 8.84728
80000.0 8.95439
99999.9 9.15817
100000 8.75802
105000 8.69913
110000 8.59516
111854 8.54018
115000 8.44688
120000 8.29860
125000 8.24340
127686 8.23857
130000 8.23441
135000 8.27211
140000 8.40172
144569 8.60413
145000 8.62323
150000 8.84473
160000 9.10715
170000 9.18980
175000 8.91393
180000 8.68593
185000 8.36598
190000 8.13748
195000 7.77330
200000 7.54611
203206 7.61947
210000 7.77492
230000 8.78471
238590 8.66966
240000 8.65078
250000 8.29439
256494 7.82600
260000 7.57313
270000 7.53657
277108 7.77105
280000 7.86645
282062 7.88901
290000 7.97587
300000 7.39155
305133 7.13822
310000 6.89802
320000 7.00203
330000 7.38401
333622 7.53964
340000 7.81368
350000 8.15239
350808 8.15739
360000 8.21424
370000 8.07967
380000 7.81554
390000 8.10976
400000 8.63729
410000 8.84177
420000 8.85816
430000 8.59270
440000 8.56133
450000 8.57679
460000 8.49786
470000 8.32378
480000 7.86458
490000 7.45094
500000 7.32096
520000 7.98202
530000 8.31255
540000 8.32570
550000 7.95539
560000 7.82037
570000 7.63957
580000 7.50638
600000 7.44998
620000 7.53748
640000 7.66298
660000 7.75935
680000 7.83609
700000 7.84315
720000 7.73947
740000 7.44140
760000 7.08026
770000 6.91450
780000 6.74875
800000 6.49361
820000 6.75467
831600 7.01975
831600 7.01975
840000 7.21170
860000 7.20306
880000 7.05485
940000 6.67282
944726 6.64272
960000 6.54547
980000 6.47837
1.00000E+06 6.41126
1.05000E+06 6.33840
1.10000E+06 6.31161
1.15000E+06 6.23192
1.20000E+06 6.12877
1.21830E+06 6.07225
1.25000E+06 5.97435
1.30000E+06 5.81994
1.31400E+06 5.77670
1.35000E+06 5.66552
1.39500E+06 5.53912
1.39799E+06 5.53073
1.39799E+06 5.53073
1.39800E+06 5.53070
1.40000E+06 5.52508
1.45000E+06 5.45152
1.47610E+06 5.41312
1.50000E+06 5.37796
1.51187E+06 5.36714
1.51187E+06 5.36713
1.53000E+06 5.35061
1.60000E+06 5.28680
1.80000E+06 5.04779
1.86755E+06 4.94826
1.86756E+06 4.94825
1.90000E+06 4.90045
2.00000E+06 4.79758
2.07300E+06 4.72248
2.08936E+06 4.70928
2.08936E+06 4.70928
2.20595E+06 4.61521
2.20595E+06 4.61522
2.28600E+06 4.55063
2.30000E+06 4.54421
2.36540E+06 4.48832
2.40000E+06 4.45875
2.42463E+06 4.44020
2.42463E+06 4.44020
2.50000E+06 4.38345
2.50055E+06 4.38304
2.50055E+06 4.38304
2.60000E+06 4.30815
2.88937E+06 4.11991
2.90000E+06 4.11300
2.99249E+06 4.05284
3.00000E+06 4.04795
3.20000E+06 3.94575
3.40000E+06 3.86967
3.60000E+06 3.77856
3.80000E+06 3.70973
4.00000E+06 3.66867
4.20000E+06 3.64840
4.40000E+06 3.64518
4.50000E+06 3.65033
4.60000E+06 3.65548
4.80000E+06 3.67623
5.00000E+06 3.70762
5.20000E+06 3.72476
5.40000E+06 3.77740
5.50000E+06 3.80373
5.60000E+06 3.83005
5.80000E+06 3.86257
6.00000E+06 3.90728
6.80000E+06 4.08614
7.00000E+06 4.12069
7.25274E+06 4.16436
7.27000E+06 4.16734
7.57423E+06 4.20660
8.00000E+06 4.26155
8.60000E+06 4.30802
8.72977E+06 4.31083
8.72977E+06 4.31083
8.94309E+06 4.31546
9.00000E+06 4.31669
9.50000E+06 4.31085
1.00000E+07 4.28821
1.02000E+07 4.27915
1.10000E+07 4.22676
1.16000E+07 4.17287
1.20000E+07 4.13694
1.24000E+07 4.10101
1.30000E+07 4.04706
1.35000E+07 3.99593
1.40000E+07 3.94446
1.42275E+07 3.92083
1.45000E+07 3.89252
1.50000E+07 3.83961
1.60000E+07 3.72494
1.60027E+07 3.72462
1.60027E+07 3.72462
1.70000E+07 3.60800
1.80000E+07 3.49693
1.90000E+07 3.40256
2.00000E+07 3.30845
