Ag-109(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
5713.97 1.00476
5714.23 0.643551
5714.49 0.449799
5714.75 0.335128
5715.26 0.211602
5715.78 0.150569
5716.30 0.116412
5717.34 0.0826797
5718.38 0.0689131
5719.42 0.0642945
5721.49 0.0714287
5723.57 0.103516
5724.61 0.138364
5725.65 0.202470
5726.68 0.336926
5727.20 0.466757
5727.72 0.694395
5728.24 1.14870
5728.50 1.56849
5728.76 2.26644
5729.02 3.56320
5729.15 4.66762
5729.28 6.34646
5729.41 9.10831
5729.47 11.1823
5729.54 14.0017
5729.60 17.9300
5729.67 23.5361
5729.73 31.6770
5729.80 43.2329
5729.90 69.2999
5730.00 86.4498
5730.05 81.3174
5730.10 69.0252
5730.20 43.2306
5730.30 26.7907
5730.40 17.5757
5730.50 12.2028
5730.60 8.89127
5730.70 6.71869
5730.80 5.25458
5731.00 3.45432
5731.20 2.43409
5731.39 1.80872
5731.79 1.11038
5732.19 0.751956
5732.59 0.544340
5732.98 0.413604
5733.38 0.326110
5734.17 0.220254
5734.97 0.161557
5735.76 0.126255
5736.55 0.104151
5738.14 0.0828414
5739.73 0.0869991
5740.52 0.107733
5741.32 0.172846
5741.72 0.261412
5742.11 0.493912
5742.31 0.784762
5742.51 1.47585
5742.61 2.24527
5742.71 3.82044
5742.76 5.31015
5742.81 7.73445
5742.86 12.1241
5742.91 20.2007
5742.95 32.3286
5743.00 40.3712
5743.05 32.3288
5743.09 20.2011
5743.13 14.6452
5743.16 10.9168
5743.22 6.48593
5743.28 4.22341
5743.34 2.95054
5743.46 1.66819
5743.58 1.07529
5743.83 0.564602
5744.07 0.358564
5744.56 0.197483
5745.04 0.139039
5746.02 0.103393
5746.99 0.107242
5747.97 0.144073
5748.45 0.185695
5748.94 0.262673
5749.43 0.423659
5749.92 0.846896
5750.16 1.37806
5750.28 1.86171
5750.40 2.64969
5750.52 4.08576
5750.59 5.28042
5750.65 7.07108
5750.71 9.90570
5750.77 14.6988
5750.80 18.4457
5750.83 23.4116
5750.86 30.2458
5750.89 39.8728
5750.92 50.8765
5750.95 63.8338
5751.00 79.7351
5751.03 74.8987
5751.06 63.8330
5751.11 39.8720
5751.15 28.4497
5751.19 20.7323
5751.22 15.5571
5751.26 12.0863
5751.34 7.77037
5751.41 5.37662
5751.49 3.91425
5751.56 2.98369
5751.71 1.89825
5751.86 1.31310
5752.01 0.967155
5752.31 0.593648
5752.61 0.407213
5752.91 0.302112
5753.52 0.194963
5754.12 0.146379
5754.72 0.123119
5755.92 0.113827
5757.12 0.143630
5758.33 0.252293
5758.93 0.396227
5759.53 0.747111
5759.83 1.14518
5759.98 1.47588
5760.13 1.97179
5760.28 2.76374
5760.43 4.09694
5760.58 6.52252
5760.66 8.46364
5760.73 11.1299
5760.87 17.7762
5761.00 22.1983
5761.14 17.7222
5761.27 11.0868
5761.42 6.58605
5761.56 4.17676
5761.71 2.83500
5761.85 2.03885
5762.00 1.52852
5762.15 1.18850
5762.44 0.775663
5762.73 0.545715
5763.02 0.405932
5763.60 0.251463
5764.18 0.172480
5764.77 0.126870
5765.93 0.0787560
5767.10 0.0552231
5768.26 0.0420257
5770.59 0.0289299
5772.92 0.0241908
5775.25 0.0263500
5777.58 0.0550352
5778.16 0.0852879
5778.75 0.167261
5779.04 0.273688
5779.33 0.543519
5779.47 0.869053
5779.62 1.60206
5779.69 2.37600
5779.76 3.84922
5779.84 7.06911
5779.87 10.1047
5779.91 15.0605
5779.96 24.1059
5780.00 30.0984
5780.05 24.1060
5780.09 15.0606
5780.12 10.5385
5780.16 7.55437
5780.22 4.27766
5780.29 2.70129
5780.35 1.85719
5780.49 1.01843
5780.62 0.643836
5780.88 0.325504
5781.14 0.198696
5781.67 0.0996173
5782.19 0.0625138
5784.29 0.0251148
5788.49 0.0192056
5792.69 0.0439225
5793.74 0.0711198
5794.79 0.146505
5795.32 0.247126
5795.84 0.513190
5796.11 0.851011
5796.37 1.67504
5796.50 2.63170
5796.63 4.66531
5796.70 6.67690
5796.76 10.1450
5796.83 16.8928
5796.86 22.5824
5796.89 30.4608
5796.95 48.7073
5797.00 60.8989
5797.05 48.7072
5797.11 30.4609
5797.15 20.2688
5797.20 13.8809
5797.24 9.93443
5797.28 7.44295
5797.37 4.55061
5797.46 3.04731
5797.64 1.62960
5797.82 1.01018
5798.18 0.496709
5798.53 0.295844
5799.24 0.141003
5799.96 0.0836139
5801.38 0.0409235
5802.81 0.0254991
5808.51 0.0103026
5814.21 0.00863370
5817.06 0.0125916
5818.49 0.0288690
5819.20 0.0856547
5819.56 0.257162
5819.74 0.663072
5819.82 1.33154
5819.91 3.38024
5819.96 5.42925
5820.00 6.75396
5820.09 3.38028
5820.17 1.47443
5820.24 0.778875
5820.40 0.315829
5820.71 0.107311
5821.33 0.0356353
5822.57 0.0146270
5825.04 0.00947518
5830.00 0.0113284
5834.95 0.0290845
5836.19 0.0470992
5837.43 0.0967579
5838.05 0.163611
5838.67 0.343125
5838.98 0.576294
5839.29 1.16605
5839.44 1.87793
5839.60 3.50059
5839.67 5.22748
5839.75 8.48633
5839.79 11.3488
5839.83 15.6237
5839.87 22.6023
5839.91 33.6835
5839.95 54.0042
5840.00 67.3617
5840.05 54.0044
5840.09 33.6839
5840.13 22.6028
5840.17 15.7645
5840.21 11.3493
5840.25 8.54674
5840.33 5.25776
5840.40 3.55095
5840.56 1.90500
5840.71 1.18633
5841.02 0.586421
5841.32 0.350752
5841.94 0.168619
5842.55 0.101544
5843.78 0.0531612
5845.00 0.0385153
5847.46 0.0527710
5848.68 0.149740
5848.99 0.243916
5849.30 0.483898
5849.45 0.776721
5849.60 1.44479
5849.68 2.16038
5849.76 3.52150
5849.83 6.60647
5849.87 9.60308
5849.91 14.6398
5849.96 23.4324
5850.00 29.2790
5850.05 23.4324
5850.09 14.6398
5850.13 10.0135
5850.16 7.05407
5850.23 3.90288
5850.30 2.43139
5850.37 1.65710
5850.51 0.903344
5850.65 0.567661
5850.93 0.285374
5851.20 0.173783
5851.76 0.0869848
5852.32 0.0545291
5854.55 0.0216130
5859.00 0.0150782
5863.46 0.0250049
5865.69 0.0631094
5866.24 0.0997694
5866.80 0.197425
5867.08 0.323686
5867.36 0.641738
5867.50 1.02251
5867.63 1.88338
5867.70 2.79205
5867.77 4.48582
5867.84 8.20989
5867.88 11.7666
5867.91 17.3891
5867.96 27.7031
5868.00 34.7460
5868.04 27.7034
5868.09 17.3896
5868.14 10.0369
5868.19 6.27976
5868.24 4.22392
5868.28 3.01208
5868.38 1.73077
5868.48 1.12402
5868.68 0.584003
5868.87 0.361406
5869.27 0.183348
5869.66 0.116301
5871.23 0.0515198
5872.81 0.0467273
5874.38 0.0579778
5875.96 0.0891447
5877.53 0.175868
5878.32 0.286448
5878.71 0.387878
5879.10 0.556256
5879.50 0.866190
5879.69 1.12782
5879.89 1.52324
5880.09 2.16427
5880.28 3.27168
5880.38 4.15278
5880.48 5.37639
5880.58 7.11422
5880.67 9.56769
5880.84 15.2892
5881.00 19.0972
5881.16 15.2508
5881.33 9.53759
5881.47 6.31126
5881.60 4.34670
5881.74 3.12557
5881.88 2.33639
5882.15 1.42978
5882.43 0.960385
5882.70 0.687432
5882.97 0.516777
5883.52 0.323112
5884.07 0.222190
5884.62 0.163232
5885.72 0.101047
5886.82 0.0710745
5887.91 0.0549836
5890.11 0.0415428
5892.30 0.0426449
5893.40 0.0495109
5894.50 0.0646871
5895.60 0.0993587
5896.15 0.134239
5896.69 0.197156
5897.24 0.328258
5897.79 0.675150
5898.07 1.11551
5898.20 1.51888
5898.34 2.18941
5898.48 3.42246
5898.55 4.47389
5898.61 6.05207
5898.68 8.64592
5898.75 13.1094
5898.79 16.7540
5898.82 21.7560
5898.85 28.8968
5898.89 39.2163
5898.92 50.0310
5898.94 62.6249
5899.00 78.4179
5899.03 73.7666
5899.06 62.6240
5899.11 39.2152
5899.16 25.4280
5899.21 17.1280
5899.26 12.1139
5899.31 8.94336
5899.41 5.38822
5899.51 3.57670
5899.61 2.54032
5899.71 1.89541
5899.91 1.17072
5900.11 0.795444
5900.31 0.576747
5900.71 0.345788
5901.11 0.232393
5901.51 0.168865
5902.31 0.104028
5903.11 0.0738484
5903.91 0.0580639
5905.50 0.0457224
5907.10 0.0487747
5908.70 0.0757339
5909.50 0.116681
5910.30 0.230432
5910.70 0.380717
5911.10 0.768454
5911.30 1.24679
5911.50 2.36275
5911.60 3.58684
5911.70 6.03497
5911.75 8.26313
5911.80 11.8628
5911.85 17.9976
5911.90 28.6490
5911.95 45.8737
5912.00 57.3022
5912.05 45.8737
5912.10 28.6492
5912.14 20.6173
5912.17 15.2583
5912.24 8.97067
5912.31 5.79448
5912.38 4.01999
5912.52 2.24288
5912.66 1.42957
5912.93 0.726470
5913.21 0.441868
5913.76 0.218565
5914.31 0.135396
5915.41 0.0757982
5916.51 0.0599525
5917.61 0.0647761
5918.71 0.102815
5919.26 0.160289
5919.81 0.318103
5920.08 0.522972
5920.36 1.03947
5920.50 1.65756
5920.63 3.03165
5920.70 4.46180
5920.77 7.13526
5920.81 9.44043
5920.84 12.8032
5920.88 17.9726
5920.91 25.9728
5920.96 41.7122
5921.00 51.9314
5921.05 41.7122
5921.09 25.9727
5921.13 16.8874
5921.17 11.3490
5921.21 8.01292
5921.25 5.94993
5921.34 3.57456
5921.42 2.37998
5921.58 1.26270
5921.74 0.783317
5922.07 0.387276
5922.39 0.233250
5923.04 0.114698
5923.69 0.0706604
5926.30 0.0256119
5931.50 0.0150367
5936.70 0.0250156
5939.31 0.0715594
5939.96 0.117872
5940.61 0.242702
5940.93 0.406000
5941.26 0.823213
5941.42 1.33311
5941.58 2.50474
5941.67 3.78050
5941.75 6.24864
5941.79 8.47142
5941.83 11.8825
5941.87 17.6379
5941.91 27.1675
5941.95 43.3674
5942.00 54.3260
5942.05 43.3676
5942.09 27.1679
5942.13 17.2822
5942.18 11.5671
5942.22 8.14576
5942.26 5.99597
5942.34 3.59931
5942.43 2.38443
5942.60 1.26134
5942.76 0.778837
5943.10 0.383662
5943.44 0.230785
5944.11 0.114274
5944.78 0.0720936
5946.13 0.0434842
5947.48 0.0382312
5948.82 0.0461243
5950.17 0.0796965
5950.84 0.127240
5951.51 0.254304
5951.85 0.415534
5952.19 0.807379
5952.35 1.25468
5952.52 2.20078
5952.61 3.11665
5952.69 4.69912
5952.77 7.66921
5952.86 13.6100
5952.93 21.7409
5953.00 27.2131
5953.07 21.7406
5953.14 13.6097
5953.20 8.84470
5953.27 6.00828
5953.33 4.27676
5953.39 3.17290
5953.51 1.92492
5953.64 1.28392
5953.89 0.685077
5954.13 0.425454
5954.63 0.211427
5955.13 0.127894
5956.12 0.0635904
5957.11 0.0397258
5961.08 0.0156567
5969.02 0.0110434
5972.99 0.0125047
5976.96 0.0166004
5980.93 0.0291020
5982.92 0.0571667
5983.91 0.138854
5984.41 0.387422
5984.66 1.02934
5984.78 2.23610
5984.84 3.74766
5984.90 6.96964
5984.95 11.1051
5985.00 13.9010
5985.05 11.1059
5985.10 6.97121
5985.16 3.55133
5985.23 2.05037
5985.37 0.917806
5985.64 0.347707
5986.19 0.141184
5987.28 0.0925877
5988.37 0.106214
5989.46 0.149707
5990.55 0.248024
5991.09 0.344592
5991.64 0.515447
5992.18 0.860329
5992.45 1.18268
5992.73 1.72548
5993.00 2.75322
5993.13 3.64222
5993.27 5.03259
5993.41 7.36901
5993.47 9.17132
5993.54 11.6828
5993.61 15.2933
5993.68 20.6545
5993.75 28.8339
5993.81 41.4995
5993.91 66.2860
5994.00 82.9737
5994.05 77.9599
5994.09 66.2842
5994.19 41.4976
5994.29 24.6651
5994.38 15.6827
5994.48 10.6175
5994.58 7.62297
5994.68 5.69822
5994.78 4.42058
5994.98 2.86763
5995.18 2.00596
5995.38 1.48068
5995.78 0.902663
5996.17 0.607757
5996.57 0.437979
5996.97 0.331532
5997.37 0.260676
5998.16 0.175015
5998.96 0.127786
5999.75 0.0995252
6000.55 0.0819811
6002.14 0.0659505
6003.73 0.0730245
6004.53 0.0953935
6005.32 0.164316
6005.72 0.258409
6006.12 0.506110
6006.31 0.817512
6006.51 1.56838
6006.61 2.42122
6006.71 4.17829
6006.76 5.86485
6006.81 8.65316
6006.86 13.8156
6006.91 23.4029
6006.96 37.4120
6007.00 46.7793
6007.05 37.4120
6007.09 23.4029
6007.13 14.8409
6007.17 9.87734
6007.22 6.92956
6007.26 5.08853
6007.34 3.03176
6007.43 2.01083
6007.60 1.06631
6007.77 0.662951
6008.10 0.334383
6008.44 0.206977
6009.12 0.109908
6009.79 0.0746288
6012.50 0.0482490
6013.85 0.0597696
6015.20 0.103447
6015.88 0.165563
6016.55 0.335523
6016.89 0.557880
6017.23 1.12768
6017.40 1.82082
6017.48 2.44054
6017.57 3.42182
6017.65 5.15123
6017.74 8.48199
6017.78 11.4214
6017.82 16.0218
6017.86 23.5355
6017.90 36.1759
6017.95 57.9935
6018.00 72.3391
6018.05 57.9935
6018.10 36.1761
6018.14 23.5357
6018.18 15.8850
6018.23 11.2510
6018.27 8.37018
6018.35 5.06994
6018.44 3.37701
6018.52 2.40423
6018.61 1.79704
6018.78 1.11271
6019.12 0.548779
6019.46 0.329239
6020.14 0.160487
6020.82 0.0981050
6022.18 0.0519408
6023.54 0.0355965
6026.26 0.0250280
6028.99 0.0242743
6031.71 0.0303119
6033.07 0.0377196
6034.43 0.0517553
6035.79 0.0819021
6036.47 0.111646
6037.15 0.165000
6037.84 0.276051
6038.52 0.570795
6038.86 0.948628
6039.03 1.29809
6039.20 1.88498
6039.37 2.98143
6039.45 3.92366
6039.54 5.38345
6039.62 7.80374
6039.71 12.1824
6039.75 15.8227
6039.79 20.9980
6039.83 28.8870
6039.88 40.4032
6039.91 51.6480
6039.94 64.5841
6040.00 80.7695
6040.03 76.0068
6040.06 64.5831
6040.12 40.4023
6040.17 27.3726
6040.22 19.0470
6040.27 13.7945
6040.32 10.3629
6040.42 6.38903
6040.52 4.31713
6040.62 3.09353
6040.72 2.32255
6040.92 1.44911
6041.12 0.988971
6041.32 0.720206
6041.72 0.433695
6042.12 0.292349
6042.52 0.212887
6043.31 0.132214
6044.11 0.0950901
6044.91 0.0763223
6046.50 0.0640838
6048.10 0.0746068
6048.89 0.0919900
6049.69 0.126671
6050.49 0.202418
6050.89 0.277165
6051.29 0.409855
6051.68 0.680738
6051.88 0.934957
6052.08 1.36832
6052.28 2.20235
6052.38 2.93881
6052.48 4.09741
6052.58 6.11113
6052.63 7.70472
6052.68 9.92469
6052.73 13.2682
6052.78 18.4282
6052.83 26.6969
6052.86 32.6079
6052.88 39.9080
6052.91 51.2303
6052.94 63.9487
6053.00 79.7988
6053.03 75.1419
6053.06 63.9475
6053.12 39.9067
6053.19 22.9008
6053.26 14.2121
6053.33 9.45217
6053.40 6.71469
6053.47 4.97578
6053.54 3.84011
6053.68 2.47234
6053.82 1.72206
6053.95 1.26811
6054.23 0.771113
6054.51 0.519861
6054.79 0.375636
6055.34 0.225063
6055.90 0.152207
6056.46 0.111557
6057.57 0.0703455
6058.68 0.0511698
6059.79 0.0411116
6062.01 0.0329924
6064.24 0.0339927
6066.46 0.0477128
6067.57 0.0686881
6068.68 0.127277
6069.24 0.205884
6069.79 0.415828
6070.07 0.685638
6070.35 1.36203
6070.49 2.16359
6070.63 3.94879
6070.70 5.79941
6070.77 9.17346
6070.80 12.0417
6070.84 16.1714
6070.87 22.6482
6070.91 32.4169
6070.95 51.9645
6071.00 64.8137
6071.05 51.9647
6071.09 32.4174
6071.13 21.7581
6071.17 15.1800
6071.21 10.9328
6071.25 8.23691
6071.33 5.07314
6071.40 3.43135
6071.56 1.84819
6071.71 1.15704
6072.02 0.580344
6072.32 0.354074
6072.93 0.180064
6073.55 0.116764
6074.77 0.0740538
6076.00 0.0667910
6077.23 0.0796569
6078.45 0.132084
6079.06 0.206240
6079.68 0.407224
6079.98 0.668272
6080.29 1.32653
6080.44 2.12133
6080.52 2.81996
6080.60 3.90968
6080.67 5.79456
6080.75 9.30958
6080.79 12.4093
6080.83 17.0132
6080.87 24.2323
6080.90 35.8154
6080.95 57.4070
6081.00 71.6040
6081.05 57.4071
6081.10 35.8158
6081.13 24.7133
6081.17 17.6273
6081.21 12.9088
6081.24 9.84841
6081.32 6.16983
6081.39 4.21880
6081.46 3.04620
6081.53 2.30086
6081.68 1.45048
6081.97 0.732530
6082.26 0.447422
6082.84 0.226883
6083.42 0.145484
6084.59 0.0869319
6085.75 0.0688391
6088.08 0.0656954
6090.40 0.0845763
6091.57 0.103907
6092.73 0.134597
6093.90 0.185583
6095.06 0.277437
6096.22 0.467199
6096.80 0.648093
6097.39 0.960388
6097.97 1.57171
6098.26 2.12288
6098.55 3.01699
6098.69 3.69440
6098.84 4.61587
6098.99 5.93056
6099.13 7.85706
6099.28 10.8633
6099.35 13.0113
6099.42 15.7615
6099.49 19.4364
6099.57 24.2731
6099.64 30.8587
6099.71 39.5023
6099.86 63.2863
6100.00 78.9951
6100.07 74.2566
6100.15 63.1084
6100.29 39.4992
6100.43 24.6618
6100.57 16.2488
6100.71 11.3142
6100.85 8.25991
6100.99 6.25461
6101.13 4.89554
6101.40 3.22079
6101.68 2.27071
6101.96 1.68645
6102.52 1.03427
6103.07 0.698126
6103.63 0.503390
6104.19 0.380284
6104.74 0.297842
6105.86 0.197473
6106.97 0.141113
6108.08 0.106361
6109.19 0.0834514
6111.42 0.0561426
6113.65 0.0412143
6115.87 0.0323219
6118.10 0.0267887
6122.55 0.0214894
6127.00 0.0222866
6131.46 0.0406892
6132.57 0.0596483
6133.68 0.111266
6134.24 0.179980
6134.79 0.362648
6135.07 0.598357
6135.35 1.18838
6135.49 1.88879
6135.63 3.45300
6135.70 5.08006
6135.77 8.05921
6135.80 10.6034
6135.84 14.4161
6135.87 20.2970
6135.91 29.1055
6135.95 46.7366
6136.00 58.1906
6136.05 46.7369
6136.09 29.1062
6136.13 19.4866
6136.17 13.5204
6136.21 9.77416
6136.25 7.33461
6136.32 4.49247
6136.40 3.02841
6136.55 1.63121
6136.70 1.01940
6137.01 0.512791
6137.32 0.314744
6137.93 0.163322
6138.54 0.109528
6139.76 0.0768775
6140.98 0.0793649
6142.21 0.109806
6142.82 0.144502
6143.43 0.208961
6144.04 0.344866
6144.65 0.705188
6144.96 1.16218
6145.11 1.58209
6145.26 2.27445
6145.42 3.55351
6145.49 4.64261
6145.57 6.27879
6145.65 8.96090
6145.72 13.5751
6145.76 17.2098
6145.80 22.3087
6145.84 29.5648
6145.87 39.8973
6145.91 51.1967
6145.94 63.7754
6146.00 79.7570
6146.03 74.9129
6146.06 63.7742
6146.13 39.8959
6146.18 25.6138
6146.24 17.0968
6146.30 12.0128
6146.36 8.87082
6146.47 5.30603
6146.59 3.51797
6146.70 2.49011
6146.82 1.85792
6147.05 1.14567
6147.28 0.777770
6147.51 0.563709
6147.97 0.337887
6148.43 0.227169
6148.90 0.165041
6149.82 0.101806
6150.74 0.0723190
6151.67 0.0568936
6153.51 0.0447787
6155.36 0.0477298
6157.21 0.0743340
6158.13 0.115178
6159.05 0.229780
6159.52 0.382940
6159.98 0.784875
6160.21 1.29094
6160.32 1.75572
6160.44 2.51718
6160.55 3.91800
6160.61 5.09413
6160.67 6.83523
6160.73 9.66162
6160.78 14.4064
6160.84 23.3308
6160.90 40.7192
6160.95 65.1696
6161.00 81.4269
6161.05 65.1696
6161.10 40.7193
6161.14 28.8945
6161.17 20.9729
6161.21 15.6873
6161.24 12.0771
6161.31 7.70051
6161.38 5.32224
6161.45 3.86824
6161.52 2.94418
6161.66 1.86039
6161.80 1.28077
6161.94 0.935854
6162.21 0.563889
6162.77 0.272627
6163.33 0.163483
6164.44 0.0818797
6165.55 0.0525348
6167.78 0.0321482
6170.00 0.0273718
6174.45 0.0472798
6175.57 0.0719883
6176.68 0.140670
6177.23 0.232822
6177.79 0.478078
6178.07 0.792271
6178.35 1.57612
6178.49 2.49949
6178.56 3.30411
6178.62 4.53941
6178.69 6.63480
6178.76 10.4154
6178.80 13.5963
6178.83 18.2964
6178.87 25.4208
6178.90 36.1930
6178.95 57.6852
6179.00 72.3716
6179.05 57.6854
6179.10 36.1936
6179.13 25.4215
6179.17 18.4618
6179.20 13.7071
6179.24 10.5682
6179.30 6.71526
6179.37 4.60917
6179.44 3.34834
6179.51 2.53885
6179.65 1.60657
6179.92 0.810176
6180.20 0.491032
6180.75 0.242637
6181.30 0.151076
6182.40 0.0870068
6183.50 0.0723988
6184.60 0.0832531
6185.70 0.139597
6186.25 0.221740
6186.80 0.444815
6187.08 0.732479
6187.35 1.45238
6187.49 2.30653
6187.63 4.18362
6187.70 6.11150
6187.77 9.65876
6187.80 12.6682
6187.84 16.9912
6187.87 23.5118
6187.90 33.5324
6187.95 53.5294
6188.00 67.0482
6188.05 53.5294
6188.10 33.5323
6188.13 23.5117
6188.17 16.8374
6188.20 12.4629
6188.23 9.58786
6188.30 6.03810
6188.37 4.14089
6188.51 2.27071
6188.65 1.42903
6188.93 0.717575
6189.21 0.433399
6189.76 0.212099
6190.32 0.129311
6191.43 0.0675119
6192.54 0.0454761
6194.76 0.0311636
6196.99 0.0301984
6199.21 0.0387298
6200.32 0.0492699
6201.43 0.0693703
6202.54 0.112753
6203.10 0.155590
6203.65 0.232235
6204.21 0.390831
6204.49 0.542629
6204.76 0.805490
6205.04 1.32542
6205.18 1.79887
6205.32 2.57873
6205.46 3.99305
6205.53 5.18149
6205.60 6.93963
6205.67 9.76974
6205.74 14.4975
6205.77 18.1822
6205.81 23.0814
6205.84 30.0569
6205.88 39.4165
6205.91 50.6795
6205.94 63.2115
6206.00 78.8010
6206.03 74.2240
6206.06 63.2105
6206.12 39.4154
6206.18 25.2178
6206.24 16.7870
6206.30 11.7718
6206.36 8.68025
6206.47 5.18118
6206.59 3.43012
6206.70 2.42498
6206.82 1.80739
6207.05 1.11225
6207.28 0.753531
6207.51 0.544957
6207.97 0.325086
6208.43 0.217376
6208.89 0.157072
6209.82 0.0955440
6210.74 0.0667921
6211.66 0.0516096
6213.51 0.0389551
6215.36 0.0395278
6217.20 0.0584783
6218.13 0.0884807
6219.05 0.173052
6219.51 0.285968
6219.97 0.581363
6220.20 0.951680
6220.43 1.84318
6220.55 2.85338
6220.67 4.93447
6220.72 6.92623
6220.78 10.2246
6220.84 16.3033
6220.90 27.6251
6220.95 44.3365
6221.00 55.2565
6221.05 44.3365
6221.10 27.6251
6221.16 16.8837
6221.21 10.8558
6221.27 7.43151
6221.32 5.36095
6221.43 3.13582
6221.54 2.04577
6221.75 1.06469
6221.97 0.653772
6222.40 0.320899
6222.83 0.193295
6223.69 0.0964505
6224.56 0.0612423
6226.28 0.0364850
6228.01 0.0302552
6231.46 0.0505006
6232.32 0.0767366
6233.18 0.149909
6233.62 0.247593
6234.05 0.504295
6234.26 0.828513
6234.48 1.61201
6234.59 2.50824
6234.69 4.40238
6234.75 6.23409
6234.80 9.39413
6234.86 15.3069
6234.91 26.6965
6234.95 42.6880
6235.00 53.3801
6235.05 42.6881
6235.09 26.6968
6235.14 15.9249
6235.19 10.0459
6235.24 6.78875
6235.29 4.85367
6235.39 2.80775
6235.49 1.82029
6235.69 0.941653
6235.89 0.575987
6236.29 0.283547
6236.69 0.171955
6237.49 0.0881646
6238.29 0.0583627
6239.89 0.0393509
6241.49 0.0384335
6243.09 0.0503795
6243.89 0.0649129
6244.69 0.0924585
6245.49 0.151618
6246.29 0.313247
6246.69 0.524980
6247.09 1.06927
6247.29 1.73426
6247.39 2.32674
6247.49 3.28005
6247.59 4.94946
6247.69 8.23559
6247.74 11.1758
6247.79 15.8420
6247.84 23.6038
6247.87 29.3349
6247.89 36.6793
6247.92 46.8077
6247.95 58.7343
6248.00 73.3707
6248.03 68.9190
6248.06 58.7335
6248.11 36.6783
6248.16 24.2129
6248.20 16.6993
6248.25 11.9381
6248.30 8.93456
6248.39 5.45591
6248.48 3.65101
6248.58 2.60646
6248.67 1.95133
6248.85 1.20964
6249.04 0.822823
6249.23 0.596347
6249.60 0.356117
6249.97 0.237543
6250.34 0.170662
6251.08 0.101976
6251.83 0.0691585
6252.57 0.0510406
6254.06 0.0328345
6255.54 0.0244979
6257.03 0.0202471
6260.00 0.0172932
6262.98 0.0191453
6265.95 0.0293839
6267.44 0.0445849
6268.92 0.0873541
6269.67 0.145395
6270.41 0.302339
6270.78 0.507594
6271.15 1.03241
6271.34 1.67372
6271.43 2.24447
6271.53 3.16176
6271.62 4.76533
6271.71 7.91282
6271.76 10.7574
6271.80 15.1592
6271.85 22.4044
6271.87 27.7065
6271.90 34.5867
6271.92 44.2031
6271.95 55.2798
6272.00 69.1415
6272.03 65.0624
6272.05 55.2792
6272.10 34.5860
6272.14 24.0944
6272.18 17.1263
6272.22 12.6029
6272.26 9.64529
6272.34 6.03529
6272.41 4.11878
6272.49 2.96818
6272.57 2.24443
6272.72 1.40978
6272.88 0.964650
6273.03 0.701836
6273.34 0.421096
6273.65 0.281534
6273.96 0.202731
6274.58 0.121403
6275.20 0.0824929
6275.82 0.0610303
6277.05 0.0396431
6278.29 0.0300478
6279.53 0.0253607
6282.00 0.0227851
6286.95 0.0419933
6288.19 0.0640520
6289.43 0.125035
6290.05 0.206897
6290.66 0.425878
6290.97 0.709740
6291.28 1.42477
6291.44 2.28343
6291.52 3.03008
6291.59 4.20676
6291.67 6.24065
6291.75 10.0302
6291.79 13.3146
6291.82 18.1553
6291.86 25.9223
6291.90 37.9263
6291.95 60.8460
6292.00 75.8395
6292.05 60.8461
6292.10 37.9268
6292.16 21.6907
6292.21 13.3154
6292.27 8.83783
6292.33 6.27635
6292.39 4.64652
6292.45 3.57107
6292.56 2.30046
6292.68 1.59883
6292.79 1.17877
6293.02 0.718618
6293.48 0.352039
6293.94 0.213048
6294.87 0.109409
6295.79 0.0730687
6297.63 0.0510343
6299.48 0.0520994
6301.32 0.0707288
6302.24 0.0920982
6303.16 0.131909
6304.09 0.216168
6304.55 0.298165
6305.01 0.443175
6305.47 0.736617
6305.70 1.01202
6305.93 1.47751
6306.16 2.36580
6306.28 3.13958
6306.39 4.35937
6306.51 6.45677
6306.57 8.10058
6306.62 10.3774
6306.68 13.7585
6306.74 18.7864
6306.80 26.7867
6306.85 39.3649
6306.93 62.8452
6307.00 78.7300
6307.04 74.0499
6307.07 62.8440
6307.15 39.3637
6307.21 26.1074
6307.27 18.0451
6307.33 12.9429
6307.39 9.69681
6307.52 5.93777
6307.64 3.99339
6307.76 2.85454
6307.88 2.14445
6308.13 1.33473
6308.37 0.910368
6308.62 0.662944
6308.86 0.505806
6309.11 0.399938
6309.60 0.270621
6310.09 0.198209
6310.58 0.153804
6311.07 0.124878
6312.05 0.0915387
6313.03 0.0751787
6314.99 0.0666119
6316.95 0.0818042
6317.93 0.103142
6318.91 0.144472
6319.90 0.233508
6320.39 0.320471
6320.88 0.474311
6321.37 0.785980
6321.61 1.07655
6321.86 1.56824
6322.10 2.49733
6322.22 3.30933
6322.35 4.57248
6322.47 6.72212
6322.53 8.37444
6322.59 10.6825
6322.65 14.0771
6322.71 19.0741
6322.78 26.7417
6322.84 38.5891
6322.92 61.6935
6323.00 77.1428
6323.04 72.5969
6323.08 61.6920
6323.16 38.5876
6323.25 23.5819
6323.33 15.1945
6323.42 10.4171
6323.50 7.52281
6323.58 5.66298
6323.67 4.40662
6323.83 2.88404
6324.00 2.02676
6324.17 1.50441
6324.50 0.923558
6324.84 0.626207
6325.18 0.455220
6325.51 0.347894
6325.85 0.276336
6326.52 0.190347
6327.19 0.143731
6327.86 0.116930
6328.53 0.101960
6329.87 0.0966966
6331.21 0.135546
6331.88 0.201269
6332.55 0.385732
6332.88 0.626578
6333.22 1.23480
