Ag-107(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
4965.42 4.64494
4966.04 4.41296
4966.34 4.27884
4966.65 4.15245
4966.96 4.11212
4967.12 4.21053
4967.27 4.53650
4967.42 5.44479
4967.50 6.40542
4967.58 8.09061
4967.65 11.2110
4967.69 13.8033
4967.73 17.4483
4967.77 22.9937
4967.81 31.2146
4967.85 44.3523
4967.89 64.4499
4967.91 85.8761
4967.94 112.302
4968.00 153.719
4968.03 152.077
4968.06 136.584
4968.11 94.9334
4968.15 73.6199
4968.19 58.0660
4968.23 47.1145
4968.27 39.4516
4968.35 29.3236
4968.42 23.4231
4968.50 19.5986
4968.58 17.0274
4968.73 13.8095
4968.89 11.9089
4969.04 10.6808
4969.35 9.21320
4969.66 8.37260
4969.97 7.83479
4970.59 7.18555
4971.21 6.80755
4971.83 6.55831
4973.07 6.24457
4974.30 6.04861
4975.54 5.90939
4978.02 5.71280
4980.49 5.56835
4982.97 5.45240
4984.20 5.40935
4985.44 5.40164
4986.06 5.44505
4986.68 5.61811
4986.99 5.87218
4987.30 6.55139
4987.45 7.39936
4987.53 8.15528
4987.61 9.37490
4987.69 11.5535
4987.76 15.8203
4987.80 19.7157
4987.84 25.7623
4987.88 36.1531
4987.92 53.5893
4987.96 82.5583
4988.00 102.079
4988.04 82.6089
4988.08 53.6491
4988.11 39.9181
4988.14 30.4363
4988.17 24.0886
4988.20 19.8679
4988.26 14.5267
4988.31 11.6286
4988.37 9.84883
4988.43 8.71966
4988.54 7.38964
4988.66 6.67494
4988.77 6.24669
4989.00 5.77818
4989.46 5.39369
4989.92 5.23015
4990.84 5.06691
4991.76 4.96162
4993.60 4.77304
4995.44 4.55240
4996.36 4.41543
4997.28 4.25110
4998.20 4.04918
4999.12 3.79745
5000.04 3.49330
5000.50 3.34072
5000.96 3.24445
5001.42 3.38713
5001.65 3.72888
5001.88 4.54298
5002.11 6.48584
5002.23 8.38744
5002.34 11.5547
5002.46 17.1032
5002.52 21.4880
5002.57 27.4833
5002.63 36.1463
5002.69 48.4651
5002.74 66.4769
5002.80 92.7369
5002.90 162.956
5003.00 223.638
5003.05 221.095
5003.10 197.383
5003.20 136.693
5003.27 105.387
5003.33 83.1995
5003.46 55.7845
5003.59 40.9056
5003.72 32.1160
5003.85 26.4189
5003.98 22.5300
5004.25 17.6824
5004.51 14.8255
5004.77 12.9847
5005.29 10.7768
5005.81 9.51458
5006.34 8.70510
5006.86 8.14322
5007.38 7.73097
5008.43 7.16225
5009.47 6.78563
5010.52 6.51323
5011.56 6.30308
5013.65 5.98791
5015.74 5.74673
5017.84 5.54938
5018.88 5.51538
5019.14 5.55819
5019.40 5.70987
5019.53 5.91508
5019.66 6.40319
5019.73 6.94345
5019.80 7.98978
5019.86 10.3744
5019.89 12.8104
5019.93 16.8828
5019.96 23.8460
5020.00 28.4793
5020.04 23.8597
5020.07 16.8938
5020.11 12.2684
5020.15 9.79071
5020.23 7.51285
5020.30 6.57030
5020.38 6.10978
5020.53 5.68151
5020.69 5.49196
5020.99 5.31664
5021.30 5.22621
5022.52 5.01058
5023.74 4.80888
5024.96 4.56315
5025.57 4.41175
5026.18 4.23327
5026.79 4.01923
5027.40 3.76481
5028.01 3.48853
5028.32 3.38282
5028.62 3.38872
5028.93 3.76559
5029.08 4.33324
5029.23 5.50904
5029.39 8.07772
5029.46 10.4273
5029.54 14.1523
5029.61 20.4185
5029.69 31.2272
5029.73 39.6119
5029.77 51.1208
5029.80 67.0292
5029.84 89.4399
5029.92 156.760
5030.00 216.764
5030.04 214.273
5030.08 191.546
5030.16 132.781
5030.21 103.627
5030.26 82.2914
5030.36 55.7734
5030.46 41.1605
5030.56 32.4595
5030.66 26.7666
5030.76 22.8631
5030.96 17.9806
5031.16 15.0874
5031.35 13.2203
5031.75 10.9700
5032.15 9.68273
5032.55 8.85504
5032.95 8.27901
5033.35 7.85453
5034.15 7.26774
5034.95 6.87631
5036.54 6.37008
5038.14 6.03609
5039.73 5.78171
5041.33 5.59402
5041.73 5.58093
5042.13 5.63924
5042.33 5.75750
5042.53 6.09013
5042.63 6.49871
5042.73 7.40713
5042.78 8.32505
5042.83 9.98079
5042.88 13.2847
5042.90 16.1670
5042.93 20.2223
5042.96 29.2911
5043.00 35.1546
5043.04 29.3056
5043.07 20.2326
5043.12 13.6674
5043.17 10.3383
5043.21 8.59292
5043.26 7.60928
5043.35 6.57866
5043.44 6.08690
5043.62 5.64089
5043.80 5.44331
5044.17 5.25272
5044.53 5.14513
5045.99 4.84708
5047.45 4.54390
5048.91 4.16999
5049.64 3.94173
5050.37 3.67818
5051.10 3.37617
5051.83 3.05296
5052.56 2.81098
5052.92 2.84732
5053.29 3.21991
5053.47 3.68536
5053.65 4.51167
5053.83 5.98490
5054.02 8.68036
5054.11 10.8619
5054.20 13.9062
5054.29 18.2845
5054.38 24.7392
5054.47 34.5285
5054.56 49.8318
5054.65 74.3975
5054.75 114.067
5054.87 203.835
5055.00 283.475
5055.06 281.489
5055.13 252.162
5055.26 175.322
5055.41 111.763
5055.56 77.1053
5055.71 57.3189
5055.86 45.1588
5056.01 37.1686
5056.16 31.6231
5056.46 24.5778
5056.77 20.3718
5057.07 17.6376
5057.67 14.3360
5058.28 12.4403
5058.88 11.2255
5059.49 10.3836
5060.09 9.76784
5061.30 8.93079
5062.51 8.40042
5063.11 8.21622
5063.72 8.10534
5064.02 8.11393
5064.32 8.26848
5064.47 8.51617
5064.62 9.15143
5064.70 9.87943
5064.77 11.3481
5064.81 12.7243
5064.85 14.9878
5064.89 18.9337
5064.92 25.8353
5064.96 36.6856
5065.00 44.0105
5065.04 36.7110
5065.08 25.8554
5065.11 19.3578
5065.15 15.4532
5065.18 13.1223
5065.21 11.6940
5065.28 10.0629
5065.35 9.22752
5065.49 8.43987
5065.63 8.08659
5065.90 7.76926
5066.18 7.61852
5066.73 7.45303
5067.29 7.34661
5069.50 7.07556
5070.60 6.98916
5071.70 6.94967
5072.26 6.97740
5072.81 7.12350
5073.09 7.34407
5073.36 7.93114
5073.50 8.64777
5073.64 10.2814
5073.71 11.9964
5073.78 15.2491
5073.81 18.0958
5073.84 22.3111
5073.88 29.1650
5073.91 40.0655
5073.96 60.1450
5074.00 73.4561
5074.04 60.1464
5074.09 40.0635
5074.12 29.4066
5074.15 22.7690
5074.19 18.4873
5074.22 15.6388
5074.29 12.2767
5074.35 10.4759
5074.48 8.73251
5074.62 7.95086
5074.88 7.28440
5075.14 7.01235
5075.67 6.78412
5076.20 6.68275
5077.26 6.57671
5078.32 6.50997
5082.54 6.33191
5086.77 6.20016
5091.00 6.08772
5099.46 5.87962
5103.69 5.77351
5104.74 5.75480
5105.80 5.76369
5106.33 5.80781
5106.86 5.96138
5107.12 6.17888
5107.39 6.74556
5107.52 7.43214
5107.65 8.98844
5107.72 10.6128
5107.78 13.6717
5107.82 16.2822
5107.85 20.2313
5107.88 26.3987
5107.92 36.1578
5107.96 54.7161
5108.00 66.8099
5108.04 54.7951
5108.08 36.2541
5108.12 25.3592
5108.16 18.9198
5108.20 15.0229
5108.24 12.5545
5108.31 9.75476
5108.39 8.34712
5108.54 7.02575
5108.70 6.45134
5109.00 5.96942
5109.31 5.76963
5109.92 5.59030
5110.53 5.49368
5111.76 5.34568
5112.98 5.18220
5114.20 4.95544
5114.82 4.79859
5115.43 4.59578
5116.04 4.33301
5116.35 4.18339
5116.65 4.04922
5116.96 4.03566
5117.11 4.18542
5117.26 4.62745
5117.42 5.79963
5117.49 7.01744
5117.57 9.08448
5117.65 12.8751
5117.69 15.8765
5117.72 20.1227
5117.76 26.2631
5117.80 35.3377
5117.84 48.9726
5117.88 69.5763
5117.91 93.5624
5117.94 122.280
5118.00 168.527
5118.03 167.340
5118.06 150.416
5118.12 104.888
5118.19 72.3330
5118.25 52.7059
5118.31 40.6659
5118.37 32.8998
5118.44 27.6271
5118.50 23.8839
5118.62 19.0273
5118.75 16.0646
5118.87 14.1306
5119.12 11.7795
5119.37 10.4229
5119.62 9.55645
5119.86 8.95720
5120.11 8.51977
5120.61 7.92522
5121.10 7.54259
5121.60 7.27507
5122.10 7.07811
5123.09 6.80576
5124.08 6.62589
5125.08 6.49712
5126.07 6.39960
5128.06 6.25963
5130.04 6.16181
5134.02 6.02801
5137.99 5.93483
5141.96 5.86228
5145.94 5.80873
5147.92 5.82054
5148.42 5.85450
5148.91 5.95714
5149.16 6.09473
5149.41 6.44034
5149.54 6.84622
5149.66 7.73303
5149.72 8.62194
5149.78 10.2189
5149.85 13.3975
5149.88 16.1707
5149.91 20.3356
5149.95 29.1621
5150.00 34.9752
5150.05 29.1923
5150.09 20.3726
5150.14 15.0923
5150.18 12.0203
5150.26 8.98344
5150.35 7.67889
5150.43 7.02353
5150.60 6.40804
5150.77 6.14370
5151.11 5.92348
5151.45 5.83488
5152.80 5.72727
5155.51 5.66518
5158.22 5.62782
5159.57 5.63468
5160.25 5.72479
5160.59 6.03510
5160.76 6.81669
5160.84 8.21041
5160.88 9.82249
5160.93 13.0333
5160.96 17.4583
5161.00 20.4970
5161.04 17.4613
5161.07 13.0361
5161.12 9.82341
5161.16 8.18190
5161.24 6.80223
5161.42 6.01687
5161.76 5.69907
5162.44 5.58723
5163.80 5.53487
5166.53 5.47554
5169.26 5.41424
5171.99 5.34027
5174.72 5.24160
5176.08 5.17535
5177.45 5.08891
5178.81 4.96664
5179.49 4.88223
5180.18 4.77173
5180.86 4.62057
5181.54 4.41305
5181.88 4.30695
5182.05 4.28325
5182.22 4.33458
5182.39 4.61098
5182.48 4.96408
5182.56 5.65323
5182.65 7.09309
5182.73 10.3163
5182.78 13.4992
5182.82 18.7081
5182.86 28.0620
5182.88 35.0788
5182.90 44.4991
5182.93 59.0584
5182.95 76.2758
5183.00 103.567
5183.02 102.510
5183.05 92.0668
5183.10 64.3378
5183.13 50.9496
5183.16 41.1948
5183.22 28.7937
5183.28 21.9431
5183.34 17.8270
5183.40 15.1647
5183.46 13.3380
5183.58 11.0433
5183.71 9.69103
5183.83 8.81381
5184.07 7.75869
5184.32 7.15323
5184.56 6.76171
5185.05 6.28264
5185.54 5.99177
5186.02 5.78745
5187.00 5.48861
5187.97 5.22694
5188.95 4.91871
5189.44 4.72171
5189.92 4.52285
5190.17 4.51679
5190.29 4.62178
5190.41 4.92528
5190.53 5.72008
5190.60 6.53307
5190.66 7.92460
5190.72 10.4290
5190.78 15.2550
5190.81 19.4204
5190.84 25.3714
5190.87 34.2468
5190.90 47.9020
5190.93 63.4993
5190.95 82.4904
5191.00 113.050
5191.03 112.126
5191.05 100.766
5191.10 70.7655
5191.15 50.3439
5191.19 37.7855
5191.24 29.8415
5191.29 24.6023
5191.38 18.3451
5191.47 14.9598
5191.56 12.8664
5191.66 11.4946
5191.84 9.81601
5192.02 8.84054
5192.21 8.21301
5192.58 7.46090
5192.95 7.02573
5193.32 6.74302
5194.06 6.39353
5194.80 6.18247
5195.53 6.03795
5197.01 5.84594
5198.49 5.71818
5199.97 5.62991
5200.71 5.60698
5201.45 5.62945
5201.82 5.69791
5202.18 5.91466
5202.37 6.20595
5202.55 6.92645
5202.65 7.76645
5202.74 9.53428
5202.78 11.2468
5202.83 14.2052
5202.88 19.7528
5202.92 30.8407
5202.96 46.0359
5203.00 56.2737
5203.04 46.0397
5203.08 30.8420
5203.10 24.0857
5203.13 19.2600
5203.18 13.6208
5203.23 10.7335
5203.28 9.10580
5203.38 7.46142
5203.48 6.69714
5203.68 6.03098
5203.88 5.75422
5204.28 5.51984
5204.68 5.41558
5205.47 5.30330
5206.27 5.22502
5207.87 5.07818
5209.47 4.90319
5211.07 4.65924
5211.86 4.49043
5212.66 4.27053
5213.46 3.97689
5213.86 3.79943
5214.26 3.61927
5214.66 3.51884
5214.86 3.59463
5215.06 3.92280
5215.26 4.92280
5215.36 6.01976
5215.46 7.96123
5215.56 11.6618
5215.61 14.7392
5215.66 19.2394
5215.71 26.0061
5215.76 36.4831
5215.81 53.1159
5215.86 79.1085
5215.93 139.372
5216.00 192.026
5216.04 190.227
5216.07 170.788
5216.14 118.516
5216.19 90.8584
5216.24 70.9795
5216.29 57.1098
5216.34 47.2596
5216.44 34.7113
5216.54 27.3672
5216.64 22.6941
5216.74 19.5213
5216.94 15.5865
5217.14 13.2707
5217.34 11.7752
5217.54 10.7396
5217.74 9.98763
5218.14 8.96506
5218.54 8.31088
5218.94 7.85600
5219.34 7.52317
5220.14 7.06664
5220.94 6.76748
5221.74 6.55488
5222.53 6.39482
5224.13 6.16682
5225.73 6.01072
5227.33 5.91523
5228.13 5.96742
5228.33 6.05325
5228.53 6.28571
5228.63 6.56636
5228.73 7.18801
5228.83 8.95331
5228.88 11.2344
5228.93 16.0669
5228.96 22.2362
5229.00 26.3661
5229.04 22.2385
5229.07 16.0664
5229.10 12.6761
5229.14 10.5121
5229.20 8.29933
5229.26 7.30478
5229.32 6.78681
5229.45 6.29513
5229.57 6.07776
5230.06 5.80556
5231.05 5.67851
5233.03 5.55422
5235.01 5.44409
5236.99 5.32403
5238.96 5.17428
5239.95 5.07685
5240.94 4.95169
5241.93 4.77787
5242.42 4.66085
5242.92 4.51432
5243.41 4.33297
5243.66 4.23717
5243.91 4.16444
5244.15 4.20492
5244.28 4.35974
5244.40 4.75098
5244.53 5.72707
5244.59 6.70206
5244.65 8.31337
5244.71 11.2078
5244.77 16.6999
5244.80 21.2894
5244.83 27.9951
5244.87 37.9388
5244.90 52.1947
5244.92 69.6539
5244.95 90.3897
5245.00 123.447
5245.03 122.325
5245.05 109.879
5245.10 76.6709
5245.16 51.3913
5245.22 36.7294
5245.28 28.1541
5245.34 22.8049
5245.39 19.2577
5245.45 16.7817
5245.57 13.6217
5245.68 11.7347
5245.80 10.5022
5246.03 9.01949
5246.26 8.16573
5246.49 7.61990
5246.96 6.96177
5247.42 6.57993
5247.88 6.32884
5248.81 6.01276
5249.74 5.81408
5250.66 5.67079
5252.51 5.45983
5256.22 5.13623
5258.07 5.01580
5258.53 5.02431
5259.00 5.12649
5259.23 5.29775
5259.46 5.76494
5259.58 6.34016
5259.69 7.64364
5259.75 8.99595
5259.81 11.5178
5259.84 13.6467
5259.87 16.8316
5259.89 21.7322
5259.92 29.1316
5259.96 43.6714
5260.00 53.5336
5260.04 43.6675
5260.08 29.1194
5260.12 19.9525
5260.15 14.6689
5260.19 11.5968
5260.23 9.70716
5260.31 7.64091
5260.38 6.61934
5260.53 5.66346
5260.68 5.24850
5260.99 4.88421
5261.29 4.71532
5261.89 4.52349
5262.50 4.38070
5263.71 4.09780
5264.92 3.75624
5265.52 3.55023
5266.13 3.31772
5266.73 3.06448
5267.34 2.82657
5267.94 2.75855
5268.25 2.95591
5268.55 3.59166
5268.70 4.25530
5268.85 5.34489
5269.00 7.17417
5269.15 10.3481
5269.23 12.8100
5269.31 16.1899
5269.38 20.9178
5269.46 27.5675
5269.53 37.3975
5269.61 51.8731
5269.68 74.1670
5269.76 107.588
5269.88 191.694
5270.00 265.987
5270.06 263.920
5270.12 236.595
5270.24 164.633
5270.33 125.226
5270.41 97.4486
5270.50 78.0746
5270.58 64.4531
5270.75 46.8591
5270.92 36.6063
5271.09 30.0324
5271.26 25.5893
5271.60 20.0296
5271.94 16.7708
5272.28 14.6622
5272.61 13.1998
5272.95 12.1348
5273.63 10.6881
5274.31 9.76102
5274.99 9.11710
5275.66 8.64586
5277.02 8.00142
5278.37 7.58144
5279.73 7.28536
5281.08 7.06476
5283.79 6.75649
5286.50 6.55178
5289.21 6.42261
5290.57 6.44942
5290.91 6.52162
5291.25 6.73461
5291.42 7.01314
5291.59 7.68958
5291.67 8.46071
5291.75 10.0446
5291.80 11.5866
5291.84 14.1369
5291.88 18.7469
5291.92 27.5196
5291.96 40.3885
5292.00 48.7585
5292.04 40.3803
5292.08 27.5071
5292.12 18.7317
5292.16 14.0402
5292.21 11.4761
5292.25 9.99405
5292.33 8.39501
5292.42 7.63550
5292.59 6.95393
5292.76 6.66886
5293.10 6.43237
5293.44 6.33510
5294.81 6.20156
5297.54 6.09808
5303.00 5.96268
5308.46 5.86017
5311.19 5.82774
5312.56 5.85912
5312.90 5.90563
5313.24 6.03592
5313.41 6.20387
5313.58 6.61057
5313.67 7.07872
5313.76 8.05052
5313.80 8.99385
5313.84 10.5637
5313.88 13.5232
5313.93 19.1500
5313.96 27.2471
5314.00 32.4999
5314.04 27.2180
5314.07 19.1125
5314.10 15.3203
5314.13 12.7811
5314.18 9.86815
5314.23 8.40321
5314.28 7.58685
5314.38 6.76544
5314.48 6.39266
5314.68 6.07008
5314.88 5.93887
5315.68 5.78836
5317.29 5.72686
5320.50 5.67618
5322.10 5.66252
5323.71 5.67113
5324.51 5.70474
5325.31 5.81864
5325.71 5.98078
5326.11 6.41716
5326.31 6.97377
5326.41 7.48232
5326.51 8.32490
5326.62 9.88658
5326.67 11.1902
5326.72 13.1647
5326.77 16.3358
5326.82 21.8104
5326.87 32.0754
5326.89 40.5322
5326.92 52.8210
5326.96 81.2909
5327.00 100.096
5327.04 81.2993
5327.08 52.8308
5327.12 37.8679
5327.15 28.2525
5327.18 22.1090
5327.22 18.0550
5327.28 13.3122
5327.35 10.8242
5327.41 9.33538
5327.48 8.39300
5327.61 7.32207
5327.87 6.41917
5328.14 6.05914
5328.66 5.77541
5329.19 5.66446
5330.24 5.57138
5331.29 5.52690
5335.50 5.43102
5337.60 5.39500
5339.71 5.37106
5340.76 5.37633
5341.81 5.43197
5342.34 5.52770
5342.86 5.80734
5343.13 6.18039
5343.26 6.53485
5343.39 7.13510
5343.52 8.28876
5343.59 9.30176
5343.65 10.8738
5343.72 13.5855
5343.78 18.5879
5343.82 22.8990
5343.85 29.4136
5343.88 39.5706
5343.91 55.3056
5343.96 85.1902
5344.00 105.645
5344.04 85.4081
5344.09 55.5753
5344.11 41.4039
5344.14 31.7047
5344.17 25.1623
5344.20 20.6544
5344.26 15.1378
5344.32 12.0780
5344.38 10.2274
5344.43 9.03008
5344.55 7.63252
5344.67 6.88109
5344.78 6.43142
5345.01 5.94348
5345.48 5.54996
5345.94 5.39336
5346.87 5.25832
5347.79 5.19077
5349.65 5.10117
5351.50 5.02275
5353.35 4.94030
5355.21 4.84938
5357.06 4.76274
5357.99 4.79873
5358.22 4.87697
5358.45 5.09651
5358.57 5.36656
5358.68 5.96897
5358.80 7.68699
5358.86 9.91169
5358.91 14.7014
5358.96 20.7429
5359.00 24.8420
5359.04 20.7579
5359.09 14.7145
5359.13 10.8971
5359.17 8.70096
5359.25 6.65267
5359.34 5.78350
5359.42 5.35227
5359.59 4.94733
5359.75 4.76585
5360.42 4.51074
5361.76 4.29396
5363.09 4.07578
5364.43 3.79851
5365.10 3.62646
5365.76 3.42653
5366.43 3.19827
5367.10 2.95825
5367.77 2.79854
5368.10 2.85831
5368.44 3.21020
5368.77 4.34890
5368.94 5.62789
5369.10 7.95459
5369.19 9.82314
5369.27 12.4225
5369.36 16.2089
5369.44 21.7332
5369.52 30.2396
5369.61 43.4348
5369.69 64.6794
5369.77 99.1093
5369.89 175.665
5370.00 242.671
5370.06 240.252
5370.12 214.922
5370.23 149.022
5370.31 111.566
5370.40 85.7485
5370.48 68.0934
5370.57 55.8720
5370.74 40.4073
5370.91 31.4697
5371.08 25.8261
5371.24 22.0128
5371.58 17.2851
5371.92 14.5211
5372.26 12.7436
5372.60 11.5120
5372.94 10.6129
5373.61 9.39287
5374.29 8.60845
5374.96 8.06116
5375.64 7.65658
5376.99 7.09340
5378.35 6.71278
5379.70 6.42868
5381.05 6.19905
5383.76 5.80977
5385.11 5.61585
5386.46 5.39623
5387.81 5.11529
5388.49 4.93165
5389.17 4.69961
5389.84 4.39747
5390.18 4.21794
5390.52 4.03601
5390.86 3.93136
5391.03 3.99854
5391.19 4.30469
5391.36 5.23350
5391.45 6.25161
5391.53 8.03715
5391.62 11.4077
5391.66 14.1407
5391.70 18.0764
5391.74 24.0528
5391.79 32.9280
5391.83 46.6400
5391.87 68.3683
5391.90 91.5737
5391.94 119.968
5392.00 167.063
5392.03 165.865
5392.07 149.023
5392.13 104.544
5392.18 78.6795
5392.23 61.1556
5392.28 48.9353
5392.32 40.5749
5392.42 29.9685
5392.52 23.8499
5392.61 19.9878
5392.71 17.3771
5392.90 14.1482
5393.10 12.2482
5393.29 11.0192
5393.49 10.1657
5393.68 9.54405
5394.07 8.69390
5394.45 8.14560
5394.84 7.76179
5395.23 7.47757
5396.00 7.08230
5396.78 6.81826
5398.33 6.47877
5399.88 6.26107
5401.42 6.10222
5404.52 5.86877
5407.62 5.68572
5410.72 5.52135
5413.82 5.37600
5414.59 5.35948
5415.37 5.39404
5415.75 5.47962
5416.14 5.74438
5416.34 6.09738
5416.53 6.96502
5416.63 7.96136
5416.72 10.0604
5416.77 12.1045
5416.82 15.5311
5416.87 21.8239
5416.92 34.0021
5416.96 51.4933
5417.00 62.8674
5417.04 51.5082
5417.08 34.0165
5417.12 24.5886
5417.15 18.5713
5417.19 14.8077
5417.22 12.4217
5417.29 9.60981
5417.36 8.13119
5417.50 6.71986
5417.64 6.09303
5417.91 5.55919
5418.19 5.33552
5418.74 5.13485
5419.29 5.03042
5420.40 4.88687
5421.50 4.75943
5422.61 4.62813
5423.71 4.49562
5424.27 4.44337
5424.82 4.44834
5425.09 4.53088
5425.37 4.82279
5425.51 5.21736
5425.65 6.16813
5425.72 7.20674
5425.78 9.25310
5425.82 11.1113
5425.85 13.9618
5425.89 18.8147
5425.92 26.9392
5425.96 40.5603
5426.00 49.8730
5426.04 40.5741
5426.08 26.9431
5426.10 20.5291
5426.13 16.1142
5426.18 11.0562
5426.23 8.51403
5426.29 7.09491
5426.39 5.66635
5426.49 4.99692
5426.70 4.39169
5426.91 4.11375
5427.32 3.81926
5427.74 3.62344
5428.57 3.28186
5429.40 2.93875
5430.23 2.65419
5430.64 2.63877
5431.06 2.90984
5431.27 3.28721
5431.47 3.98266
5431.68 5.26199
5431.89 7.63961
5431.99 9.57315
5432.10 12.3232
5432.20 16.3184
5432.30 22.2031
5432.41 31.3063
5432.51 45.7346
5432.62 69.2710
5432.72 107.485
5432.86 192.205
5433.00 268.482
5433.14 239.644
5433.28 166.767
5433.44 108.954
5433.60 76.1799
5433.76 57.0618
5433.92 45.2047
5434.08 37.2799
5434.24 31.7447
5434.55 24.6871
5434.87 20.4466
5435.19 17.6786
5435.82 14.3221
5436.46 12.3948
5437.09 11.1568
5437.73 10.2990
5438.36 9.67144
5439.63 8.81651
5440.90 8.26189
5442.17 7.87262
5443.44 7.58372
5445.98 7.18150
5448.52 6.91213
5451.06 6.71660
5453.60 6.56621
5458.68 6.34453
5463.76 6.18231
5468.84 6.05655
5471.38 6.02734
5472.02 6.04421
5472.65 6.11584
5472.97 6.22238
5473.29 6.50974
5473.45 6.87211
5473.61 7.73819
5473.69 8.70935
5473.76 10.6645
5473.80 12.5027
5473.84 15.4490
5473.88 20.7346
5473.92 30.1114
5473.96 44.5522
5474.00 54.2697
5474.04 44.5285
5474.08 30.0806
5474.12 19.5385
5474.17 14.2630
5474.22 11.4033
5474.26 9.79044
5474.36 8.10730
5474.45 7.31974
5474.63 6.62258
5474.82 6.33371
5475.19 6.09958
5475.56 6.00547
5476.30 5.92400
5477.04 5.88353
5480.00 5.79183
5482.96 5.72970
5484.44 5.76454
5484.81 5.82987
5485.18 6.02048
5485.37 6.26962
5485.55 6.88451
5485.65 7.59597
5485.74 9.08967
5485.78 10.5751
5485.83 13.1020
5485.88 17.8519
5485.90 21.7751
5485.92 27.5628
5485.96 40.5720
5486.00 49.5206
5486.04 40.5755
5486.08 27.5653
5486.11 19.7264
5486.15 15.0798
5486.18 12.2859
5486.22 10.5656
5486.29 8.59476
5486.35 7.58620
5486.49 6.64492
5486.63 6.23537
5486.91 5.89247
5487.18 5.75319
5487.74 5.63351
5488.29 5.57580
5490.50 5.44646
5492.71 5.35362
5493.26 5.35844
5493.82 5.43789
5494.09 5.57664
5494.37 5.96790
5494.51 6.46191
5494.65 7.62059
5494.71 8.87045
5494.78 11.3138
5494.82 13.5193
5494.85 16.8851
5494.89 22.5776
5494.92 31.9622
5494.96 48.2266
5495.00 58.9235
5495.04 48.3101
5495.08 32.0610
5495.11 23.5254
5495.14 18.1502
5495.17 14.5857
5495.20 12.3033
5495.26 9.56942
5495.32 8.12995
5495.44 6.71837
5495.56 6.08112
5495.81 5.52694
5496.05 5.28862
5496.53 5.06021
5497.02 4.92479
5497.99 4.69715
5498.96 4.43588
5499.93 4.08677
5500.41 3.86536
5500.90 3.61672
5501.38 3.39847
5501.63 3.37795
5501.87 3.56398
5502.11 4.33924
5502.23 5.26973
5502.35 7.01827
5502.47 10.4641
5502.54 13.4406
5502.60 17.8120
5502.66 24.6535
5502.72 35.3496
5502.78 53.1658
5502.84 82.4046
5502.92 146.501
5503.00 203.807
5503.04 202.603
5503.08 182.327
5503.16 127.270
5503.24 89.3042
5503.32 65.7508
5503.39 50.9187
5503.47 41.1683
5503.62 29.5897
5503.77 23.3029
5503.93 19.4321
5504.08 16.8836
5504.38 13.7593
5504.69 11.9556
5504.99 10.7959
5505.30 9.99317
5505.60 9.40714
5506.21 8.61228
5506.82 8.10049
5507.43 7.74461
5508.04 7.48362
5509.26 7.13030
5510.48 6.91819
5511.09 6.86308
5511.70 6.88423
5512.01 6.98045
5512.31 7.28895
5512.47 7.69729
5512.62 8.67647
5512.69 9.75907
5512.77 11.9375
5512.81 13.9285
5512.85 17.1566
5512.88 22.6854
5512.92 32.6393
5512.96 48.3856
5513.00 58.8142
5513.04 48.4718
5513.08 32.7420
5513.12 22.0306
5513.16 16.3943
5513.21 13.1835
5513.25 11.3153
5513.33 9.30189
5513.42 8.33211
5513.59 7.44958
5513.76 7.07243
5514.09 6.75356
5514.43 6.61714
5515.11 6.48742
5515.79 6.41671
5518.49 6.26775
5519.85 6.23095
5521.20 6.23565
5521.88 6.28472
5522.55 6.45565
5522.89 6.69653
5523.23 7.32938
5523.40 8.10872
5523.57 9.92381
5523.65 11.8986
5523.74 15.7321
5523.78 19.2436
5523.82 24.6880
5523.86 33.6906
5523.91 48.9213
5523.95 74.5842
5524.00 91.8017
5524.05 74.6233
5524.09 48.9686
5524.13 36.9832
5524.16 28.8581
5524.22 19.4757
5524.28 14.7259
5524.34 12.0677
5524.47 9.38626
5524.59 8.16229
5524.84 7.10246
5525.09 6.67158
5525.59 6.32462
5526.08 6.18723
5527.08 6.07095
5528.07 6.01615
5532.05 5.90952
5536.03 5.84090
5540.01 5.78303
5547.96 5.68396
5551.94 5.65520
5552.94 5.66438
5553.93 5.71220
5554.43 5.78759
5554.92 6.00078
5555.17 6.28218
5555.42 6.99367
5555.55 7.85227
5555.67 9.76898
5555.73 11.7534
5555.79 15.4591
5555.83 18.5964
5555.86 23.3068
5555.89 30.5953
5555.92 42.1515
5555.96 63.9902
5556.00 78.8213
5556.04 64.0660
5556.08 42.2452
5556.11 30.9774
5556.14 23.5737
5556.17 18.7889
5556.21 15.6033
5556.27 11.8426
5556.33 9.82949
5556.45 7.88395
5556.58 7.01522
5556.83 6.28336
5557.07 5.99111
5557.57 5.75918
5558.06 5.66828
5559.05 5.59220
5560.04 5.55623
5564.00 5.48025
5567.96 5.42453
5569.94 5.41931
5570.93 5.50131
5571.18 5.59056
5571.43 5.82224
5571.55 6.10440
5571.68 6.74784
5571.74 7.42470
5571.80 8.71190
5571.86 11.5180
5571.89 14.2012
5571.92 18.4435
5571.96 26.2285
5572.00 31.5752
5572.04 26.2499
5572.08 18.4692
5572.12 12.6809
5572.17 9.83732
5572.26 7.43101
5572.36 6.52575
5572.45 6.10179
5572.63 5.72561
5572.82 5.56894
5573.56 5.38754
5575.04 5.31301
5578.00 5.24594
5580.96 5.20944
