I-127(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
2307.83 8.70730
2307.88 11.2086
2307.90 13.4299
2307.93 16.7661
2307.96 23.6380
2308.00 28.2341
2308.04 23.6336
2308.07 16.7583
2308.10 13.2071
2308.13 10.9179
2308.15 9.43052
2308.18 8.43564
2308.23 7.25500
2308.29 6.61928
2308.40 6.00075
2308.50 5.72175
2308.72 5.48151
2308.94 5.38162
2309.37 5.29424
2309.80 5.25209
2311.54 5.16755
2315.00 5.06193
2318.46 4.98008
2320.19 4.96238
2320.63 4.97515
2321.06 5.02612
2321.28 5.09976
2321.49 5.29083
2321.60 5.51986
2321.71 6.03044
2321.76 6.55301
2321.82 7.51429
2321.87 9.49926
2321.90 11.2949
2321.93 14.0221
2321.96 19.6025
2322.00 23.2031
2322.04 19.4481
2322.08 14.0238
2322.11 10.5392
2322.15 8.57534
2322.19 7.43722
2322.22 6.73869
2322.30 5.97680
2322.37 5.60160
2322.52 5.25434
2322.66 5.10482
2322.96 4.97917
2323.25 4.92668
2323.84 4.87830
2324.43 4.85197
2326.79 4.78409
2329.14 4.72288
2331.50 4.65567
2333.85 4.57373
2335.03 4.52229
2336.21 4.45838
2337.39 4.37298
2337.98 4.31717
2338.57 4.24845
2339.15 4.16510
2339.45 4.12176
2339.74 4.09071
2340.04 4.11795
2340.19 4.20184
2340.33 4.41623
2340.48 4.96656
2340.55 5.54700
2340.63 6.56584
2340.70 8.55351
2340.77 12.7707
2340.81 16.8341
2340.85 23.6020
2340.88 35.4550
2340.92 55.9433
2340.96 92.8491
2341.00 122.576
2341.04 105.367
2341.08 71.6220
2341.11 55.1343
2341.13 43.7766
2341.18 29.7820
2341.23 22.1498
2341.28 17.6162
2341.33 14.7160
2341.38 12.7469
2341.48 10.3084
2341.58 8.88712
2341.68 7.99170
2341.88 6.93776
2342.08 6.34766
2342.28 5.97842
2342.68 5.54209
2343.09 5.29358
2343.49 5.13163
2344.29 4.92763
2345.09 4.79672
2345.89 4.69787
2347.50 4.53553
2349.10 4.37137
2349.90 4.27386
2350.70 4.15618
2351.50 4.00927
2351.91 3.92579
2352.31 3.84823
2352.51 3.82436
2352.71 3.83003
2352.91 3.90432
2353.11 4.14426
2353.31 4.83990
2353.41 5.60883
2353.51 7.03535
2353.61 9.91172
2353.66 12.4771
2353.71 16.5058
2353.76 23.1767
2353.81 34.9628
2353.83 44.2887
2353.86 57.3501
2353.88 75.8483
2353.91 101.918
2353.96 172.215
2354.00 226.950
2354.02 220.329
2354.05 193.167
2354.09 130.088
2354.12 100.469
2354.15 79.6723
2354.20 53.5340
2354.25 38.9868
2354.31 30.2345
2354.36 24.5898
2354.42 20.7373
2354.52 15.9461
2354.63 13.1676
2354.74 11.3952
2354.96 9.31320
2355.17 8.15728
2355.39 7.43384
2355.60 6.94276
2355.82 6.58929
2356.25 6.11534
2356.69 5.81374
2357.12 5.60384
2357.55 5.44840
2358.41 5.23018
2359.28 5.08021
2361.01 4.87170
2362.74 4.70877
2363.60 4.62806
2364.46 4.53936
2365.33 4.43343
2365.76 4.37063
2366.19 4.30119
2366.62 4.23613
2366.84 4.22183
2367.06 4.25424
2367.27 4.43088
2367.38 4.66496
2367.49 5.14109
2367.60 6.18446
2367.65 7.17326
2367.70 8.80554
2367.76 11.6772
2367.81 17.1693
2367.84 21.8426
2367.87 28.8208
2367.89 39.4746
2367.92 55.7588
2367.96 92.3813
2368.00 121.859
2368.04 104.846
2368.08 71.3843
2368.11 53.9601
2368.14 42.2420
2368.16 34.0733
2368.19 28.2767
2368.24 20.9133
2368.30 16.6320
2368.35 13.9309
2368.41 12.1139
2368.51 9.88266
2368.62 8.59190
2368.73 7.78079
2368.95 6.82787
2369.16 6.29447
2369.38 5.96001
2369.81 5.56422
2370.24 5.33716
2370.68 5.18881
2371.54 5.00254
2372.41 4.88503
2373.27 4.80003
2375.00 4.67537
2376.74 4.57820
2378.47 4.49289
2380.20 4.42283
2380.63 4.41767
2381.06 4.44121
2381.28 4.48962
2381.50 4.62840
2381.60 4.80140
2381.71 5.19567
2381.77 5.60585
2381.82 6.37239
2381.87 7.99326
2381.90 9.49518
2381.93 11.9002
2381.96 16.4066
2382.00 19.4895
2382.04 16.4019
2382.07 11.8915
2382.10 9.76883
2382.12 8.35715
2382.16 6.70697
2382.21 5.85991
2382.26 5.38082
2382.35 4.89413
2382.44 4.66557
2382.63 4.46126
2382.81 4.37226
2383.18 4.28814
2383.55 4.24162
2385.02 4.11514
2386.50 3.98603
2387.97 3.82556
2388.71 3.72658
2389.45 3.61035
2390.19 3.47305
2390.92 3.31498
2391.29 3.23314
2391.66 3.16100
2392.03 3.12563
2392.40 3.20283
2392.58 3.34566
2392.77 3.63685
2392.95 4.22244
2393.14 5.42069
2393.32 8.10084
2393.41 10.6627
2393.51 14.9419
2393.60 22.5936
2393.64 28.7508
2393.69 37.5813
2393.74 50.6410
2393.78 70.5894
2393.83 101.921
2393.87 151.399
2393.94 257.741
2394.00 341.386
2394.06 290.157
2394.13 194.018
2394.20 122.583
2394.27 83.4061
2394.34 60.7804
2394.40 46.8265
2394.47 37.5664
2394.54 31.2786
2394.68 23.3663
2394.82 18.7033
2394.96 15.7364
2395.24 12.2243
2395.51 10.2709
2395.79 9.04817
2396.07 8.21859
2396.34 7.62188
2396.90 6.82392
2397.45 6.31497
2398.01 5.96050
2398.56 5.69729
2399.67 5.32525
2400.78 5.06431
2402.99 4.68371
2405.21 4.35646
2406.32 4.18158
2407.42 3.98336
2408.53 3.75172
2409.09 3.62794
2409.64 3.52250
2409.92 3.49827
2410.19 3.52480
2410.47 3.66337
2410.75 4.06470
2411.02 5.15600
2411.16 6.33278
2411.30 8.44550
2411.44 12.6056
2411.51 16.1878
2411.58 21.6576
2411.65 30.5518
2411.72 45.3568
2411.79 71.6575
2411.86 119.695
2411.93 203.686
2412.00 270.562
2412.07 231.408
2412.15 155.840
2412.21 109.301
2412.27 80.0914
2412.33 61.0578
2412.39 48.6197
2412.51 33.6953
2412.64 25.5953
2412.76 20.6296
2412.88 17.3949
2413.13 13.4825
2413.37 11.2618
2413.62 9.86574
2413.86 8.91324
2414.11 8.22565
2414.60 7.30155
2415.09 6.71136
2416.07 5.99086
2417.05 5.55159
2418.03 5.23898
2419.99 4.76894
2420.97 4.55979
2421.95 4.34699
2422.93 4.11851
2423.91 3.86692
2424.40 3.73472
2424.89 3.60897
2425.38 3.51659
2425.87 3.53792
2426.12 3.65856
2426.37 3.94068
2426.61 4.54360
2426.86 5.83478
2426.98 6.99921
2427.10 8.78543
2427.22 11.6780
2427.35 16.5238
2427.47 25.3653
2427.53 32.4903
2427.59 42.7674
2427.65 58.3731
2427.71 82.0897
2427.77 119.687
2427.84 179.659
2427.92 306.264
2428.00 406.929
2428.08 347.725
2428.17 233.512
2428.25 152.318
2428.33 105.751
2428.42 78.0198
2428.50 60.5491
2428.59 48.9177
2428.67 40.7977
2428.84 30.4754
2429.01 24.3397
2429.18 20.4054
2429.51 15.7352
2429.85 13.1157
2430.18 11.4763
2430.52 10.3620
2430.86 9.56007
2431.53 8.48764
2432.20 7.80805
2432.87 7.33818
2433.55 6.99437
2434.89 6.52167
2436.24 6.21200
2437.58 6.01121
2437.92 5.99030
2438.26 6.01700
2438.42 6.08596
2438.59 6.28467
2438.68 6.52403
2438.76 7.03858
2438.80 7.53791
2438.84 8.39758
2438.89 9.99723
2438.93 13.1905
2438.96 17.6539
2439.00 20.5865
2439.04 17.6474
2439.07 13.1760
2439.12 9.97245
2439.16 8.36258
2439.20 7.47738
2439.24 6.97391
2439.33 6.44029
2439.41 6.18262
2439.58 5.94620
2439.75 5.83877
2440.09 5.73211
2440.43 5.67091
2441.79 5.51664
2444.50 5.27599
2445.86 5.14626
2446.53 5.07008
2447.21 4.97951
2447.89 4.86605
2448.23 4.79856
2448.57 4.72686
2448.91 4.67228
2449.08 4.67874
2449.25 4.76015
2449.42 5.05934
2449.50 5.41950
2449.59 6.10533
2449.67 7.54958
2449.71 8.88699
2449.76 10.9726
2449.80 14.5771
2449.84 20.9277
2449.86 26.0144
2449.88 33.2094
2449.90 43.5136
2449.93 58.3805
2449.94 76.1677
2449.96 97.7378
2450.00 129.046
2450.04 111.713
2450.07 75.9652
2450.12 48.2533
2450.16 33.2208
2450.21 24.8931
2450.25 19.9857
2450.30 16.7396
2450.34 14.5689
2450.43 11.8242
2450.52 10.2115
2450.61 9.19203
2450.79 7.98654
2450.97 7.30848
2451.15 6.88355
2451.50 6.38087
2451.86 6.09534
2452.22 5.91061
2452.93 5.68261
2453.64 5.54333
2454.36 5.44598
2455.79 5.31132
2457.21 5.21480
2458.64 5.13592
2461.50 4.99887
2464.35 4.86040
2465.78 4.78028
2467.21 4.68390
2468.64 4.55709
2469.35 4.47385
2470.06 4.36904
2470.78 4.23305
2471.14 4.15158
2471.49 4.06723
2471.85 4.01325
2472.03 4.03821
2472.21 4.17353
2472.39 4.62255
2472.47 5.14219
2472.56 6.12805
2472.65 8.15028
2472.70 9.99709
2472.74 12.8495
2472.79 17.7110
2472.83 26.1481
2472.85 33.1708
2472.88 42.6334
2472.90 56.0116
2472.92 74.8289
2472.94 98.9234
2472.96 126.330
2473.00 166.847
2473.02 162.162
2473.04 143.033
2473.08 97.3494
2473.11 74.1892
2473.14 57.8278
2473.19 38.4701
2473.24 28.1058
2473.29 22.0188
2473.35 18.0928
2473.40 15.4965
2473.51 12.2881
2473.61 10.4201
2473.72 9.24107
2473.93 7.84392
2474.15 7.06100
2474.36 6.56431
2474.79 5.96898
2475.21 5.61791
2475.64 5.37731
2476.49 5.04004
2477.34 4.77294
2477.77 4.64837
2478.19 4.53721
2478.62 4.48859
2478.83 4.54533
2479.04 4.76132
2479.26 5.40582
2479.36 6.12888
2479.47 7.45416
2479.58 10.1314
2479.63 12.4751
2479.68 16.1086
2479.74 22.0184
2479.79 32.1981
2479.84 50.8451
2479.87 66.0858
2479.90 86.2533
2479.95 146.031
2480.00 193.575
2480.05 165.640
2480.11 112.166
2480.15 80.3449
2480.19 60.1250
2480.23 46.6226
2480.28 37.7474
2480.36 26.9115
2480.44 20.9758
2480.53 17.2936
2480.61 14.8915
2480.78 11.9670
2480.95 10.3070
2481.12 9.25748
2481.29 8.54211
2481.46 8.02682
2481.80 7.33736
2482.14 6.90232
2482.47 6.60293
2482.81 6.38436
2483.49 6.08557
2484.16 5.89032
2485.52 5.64702
2486.87 5.49907
2488.22 5.40140
2489.58 5.35764
2489.91 5.37454
2490.25 5.44714
2490.42 5.55071
2490.59 5.81278
2490.67 6.11790
2490.76 6.75632
2490.80 7.38924
2490.84 8.45636
2490.89 10.4398
2490.93 14.4401
2490.96 19.9537
2491.00 23.6105
2491.04 19.9436
2491.07 14.4251
2491.11 10.9755
2491.14 9.00302
2491.18 7.85072
2491.21 7.15572
2491.28 6.37471
2491.35 5.98174
2491.49 5.61708
2491.63 5.46006
2491.90 5.32591
2492.18 5.26827
2492.73 5.21297
2493.29 5.18210
2495.50 5.11032
2496.61 5.08812
2497.71 5.08162
2498.27 5.09644
2498.82 5.15858
2499.10 5.25016
2499.37 5.49462
2499.51 5.80130
2499.65 6.51826
2499.72 7.29930
2499.79 8.85138
2499.82 10.2792
2499.86 12.5029
2499.89 16.3706
2499.93 23.0252
2499.96 33.7235
2500.00 41.0352
2500.04 33.7195
2500.07 23.0192
2500.10 17.7595
2500.12 14.3292
2500.15 12.0179
2500.17 10.4260
2500.22 8.47808
2500.27 7.39756
2500.38 6.31429
2500.48 5.82400
2500.68 5.40037
2500.88 5.22757
2501.28 5.08773
2501.68 5.03059
2502.48 4.97851
2503.29 4.95055
2506.50 4.88291
2509.71 4.83876
2510.52 4.83828
2511.32 4.86165
2511.72 4.90473
2512.12 5.03055
2512.32 5.19687
2512.52 5.61455
2512.63 6.10850
2512.73 7.17887
2512.78 8.25125
2512.83 10.1778
2512.85 11.7463
2512.88 14.0151
2512.90 17.3666
2512.93 22.4787
2512.96 33.1527
2513.00 40.1904
2513.04 33.1436
2513.07 22.4663
2513.11 15.9918
2513.14 12.2020
2513.18 9.96064
2513.21 8.59718
2513.28 7.05360
2513.35 6.27273
2513.49 5.54789
2513.63 5.23861
2513.91 4.98213
2514.18 4.87976
2514.74 4.79493
2515.29 4.75719
2516.40 4.71594
2517.50 4.68747
2519.71 4.64576
2520.82 4.66655
2521.10 4.70669
2521.37 4.82169
2521.51 4.96991
2521.65 5.32097
2521.72 5.70639
2521.79 6.47717
2521.82 7.19035
2521.86 8.30712
2521.89 10.2640
2521.93 13.6760
2521.96 19.1691
2522.00 22.8130
2522.04 19.1829
2522.07 13.6917
2522.10 10.9874
2522.12 9.24324
2522.17 7.27260
2522.22 6.29552
2522.27 5.75537
2522.37 5.21805
2522.47 4.97115
2522.67 4.75606
2522.87 4.66624
2523.28 4.58785
2523.68 4.54997
2525.28 4.46620
2526.88 4.38956
2528.49 4.29506
2530.09 4.16524
2530.89 4.07793
2531.69 3.96753
2532.49 3.82644
2532.90 3.74607
2533.30 3.67263
2533.70 3.65940
2533.90 3.73564
2534.10 3.97364
2534.30 4.64895
2534.40 5.38365
2534.50 6.72645
2534.60 9.37832
2534.65 11.6960
2534.70 15.2642
2534.75 21.0177
2534.80 30.8151
2534.85 48.4826
2534.87 62.4115
2534.90 81.3489
2534.95 137.185
2535.00 182.540
2535.05 156.925
2535.10 106.055
2535.16 65.8484
2535.22 44.4771
2535.29 32.5948
2535.35 25.4487
2535.41 20.8389
2535.47 17.6905
2535.59 13.7688
2535.71 11.4880
2535.83 10.0283
2536.08 8.30453
2536.32 7.33919
2536.57 6.72881
2536.81 6.30938
2537.05 6.00297
2537.54 5.58144
2538.03 5.29813
2539.01 4.91313
2539.98 4.61766
2540.47 4.47591
2540.96 4.33320
2541.45 4.20709
2541.69 4.17882
2541.93 4.23341
2542.18 4.53864
2542.30 4.94258
2542.42 5.76230
2542.54 7.55460
2542.61 9.25100
2542.67 12.0496
2542.73 16.9719
2542.76 20.9481
2542.79 26.3898
2542.82 34.5699
2542.85 46.4002
2542.88 65.1060
2542.91 92.8168
2542.96 155.811
2543.00 206.415
2543.05 176.727
2543.09 118.996
2543.13 80.5708
2543.18 57.8784
2543.22 43.6184
2543.26 34.6634
2543.35 24.2004
2543.43 18.6958
2543.51 15.3635
2543.60 13.2236
2543.77 10.6532
2543.94 9.20967
2544.11 8.30116
2544.27 7.68264
2544.44 7.23663
2544.78 6.63858
2545.12 6.25593
2545.46 5.98871
2545.80 5.78986
2546.47 5.50791
2547.15 5.31050
2548.50 5.02440
2549.85 4.78149
2550.53 4.65247
2551.21 4.50587
2551.88 4.33304
2552.22 4.24013
2552.56 4.16068
2552.90 4.16328
2553.07 4.27011
2553.23 4.57945
2553.40 5.42113
2553.49 6.33146
2553.57 7.95698
2553.66 11.1680
2553.70 13.9153
2553.74 18.0963
2553.78 24.9427
2553.83 36.1909
2553.87 56.0053
2553.89 71.3105
2553.91 91.8020
2553.96 154.825
2554.00 206.076
2554.05 177.354
2554.09 120.018
2554.12 88.9274
2554.16 67.7516
2554.19 53.4021
2554.22 43.4519
2554.29 31.1130
2554.35 24.1014
2554.42 19.7404
2554.49 16.8338
2554.62 13.3116
2554.75 11.2815
2554.88 10.0037
2555.01 9.12493
2555.14 8.49696
2555.41 7.65643
2555.67 7.12621
2555.93 6.76304
2556.20 6.49918
2556.72 6.14131
2557.25 5.90890
2557.77 5.74458
2558.30 5.62116
2559.35 5.44515
2560.40 5.32205
2562.51 5.14973
2564.61 5.01726
2566.72 4.88305
2567.77 4.79850
2568.29 4.74611
2568.82 4.68330
2569.35 4.60882
2569.61 4.57093
2569.87 4.54479
2570.13 4.57199
2570.27 4.64933
2570.40 4.84205
2570.53 5.33404
2570.60 5.84444
2570.66 6.72805
2570.73 8.42653
2570.79 12.0157
2570.83 15.3651
2570.86 20.8136
2570.89 30.0603
2570.92 45.3898
2570.94 59.4008
2570.96 75.3371
2571.00 98.9828
2571.04 85.1416
2571.08 58.6255
2571.11 42.1362
2571.14 31.6540
2571.18 24.9580
2571.21 20.5201
2571.28 15.2574
2571.34 12.3874
2571.41 10.6461
2571.47 9.50382
2571.60 8.13777
2571.74 7.35824
2571.87 6.86666
2572.13 6.29269
2572.40 5.97054
2572.66 5.76714
2573.18 5.52420
2573.71 5.38314
2574.24 5.29017
2575.29 5.17197
2576.34 5.09699
2577.40 5.04293
2579.50 4.96538
2581.61 4.90795
2583.72 4.86122
2585.82 4.82821
2586.88 4.84948
2587.14 4.88526
2587.40 4.98552
2587.53 5.11268
2587.67 5.40993
2587.73 5.73543
2587.80 6.38087
2587.86 7.88960
2587.90 9.44321
2587.93 12.0210
2587.96 16.3487
2588.00 19.2651
2588.04 16.3494
2588.07 12.0207
2588.10 9.44141
2588.14 7.88614
2588.20 6.37417
2588.27 5.72566
2588.34 5.39719
2588.47 5.09282
2588.60 4.96145
2588.86 4.85011
2589.12 4.80339
2590.18 4.73764
2592.28 4.67735
2594.39 4.61844
2596.49 4.54610
2597.54 4.50059
2598.59 4.44508
2599.65 4.37450
2600.70 4.28021
2601.75 4.14686
2602.28 4.05855
2602.80 3.95330
2603.33 3.84396
2603.59 3.81095
2603.86 3.84383
2603.99 3.92315
2604.12 4.09290
2604.25 4.44461
2604.38 5.17466
2604.51 6.82745
2604.58 8.42495
2604.64 11.0520
2604.71 15.8134
2604.74 19.6459
2604.78 25.1387
2604.81 33.2494
2604.84 45.6030
2604.88 64.9177
2604.91 94.1030
2604.95 160.032
2605.00 212.225
2605.02 206.076
2605.05 181.271
2605.09 122.404
2605.15 76.0321
2605.20 51.6405
2605.26 37.9148
2605.31 29.5906
2605.36 24.1900
2605.42 20.4871
2605.53 15.8591
2605.63 13.1612
2605.74 11.4337
2605.96 9.39693
2606.18 8.25828
2606.39 7.54845
2606.61 7.06633
2606.82 6.71953
2607.26 6.25589
2607.69 5.96300
2608.12 5.76141
2608.55 5.61429
2609.42 5.41355
2610.28 5.28261
2611.15 5.18986
2612.01 5.12029
2613.74 5.02157
2615.47 4.95456
2617.20 4.91280
2618.06 4.92875
2618.50 5.04366
2618.60 5.14762
2618.71 5.38339
2618.82 6.08553
2618.87 7.05288
2618.90 7.95014
2618.93 9.40178
2618.96 12.0923
2619.00 13.9480
2619.04 12.0927
2619.07 9.40111
2619.11 7.67542
2619.14 6.69639
2619.21 5.77854
2619.35 5.20854
2619.49 5.03262
2619.63 4.95689
2620.19 4.86333
2621.30 4.81846
2623.54 4.77469
2628.00 4.70980
2632.46 4.65505
2634.70 4.63636
2635.81 4.65642
2636.09 4.68561
2636.37 4.76662
2636.51 4.86934
2636.65 5.11093
2636.72 5.37757
2636.79 5.90109
2636.86 7.15689
2636.89 8.47390
2636.93 10.7106
2636.96 14.3600
2637.00 16.8299
2637.04 14.3618
2637.07 10.7121
2637.12 8.10576
2637.16 6.77498
2637.24 5.62034
2637.33 5.17756
2637.41 4.96646
2637.58 4.77946
2637.75 4.70133
2638.43 4.60842
2639.79 4.56616
2642.50 4.52031
2645.22 4.47557
2646.57 4.45832
2647.25 4.47759
2647.59 4.57610
2647.76 4.84200
2647.85 5.32912
2647.89 5.90635
2647.93 7.07361
2647.97 8.67874
2648.00 9.72747
2648.04 8.67465
2648.07 7.06721
2648.12 5.82473
2648.16 5.24579
2648.26 4.78377
2648.44 4.53515
2648.81 4.43282
2649.55 4.38371
2651.03 4.32857
2652.51 4.26728
2653.99 4.18654
2655.47 4.06985
2656.21 3.98859
2656.95 3.88349
2657.69 3.74691
2658.06 3.66918
2658.43 3.60061
2658.80 3.60252
2658.98 3.69787
2659.17 3.97789
2659.35 4.75057
2659.45 5.59511
2659.54 7.12030
2659.63 10.1711
2659.68 12.8174
2659.72 16.8940
2659.77 23.4755
2659.82 34.7075
2659.84 43.3126
2659.86 55.0326
2659.88 71.1099
2659.91 93.0246
2659.95 157.884
2660.00 209.011
2660.02 202.981
2660.05 178.659
2660.09 120.775
2660.12 91.5826
2660.16 70.9992
2660.22 46.6495
2660.28 33.6535
2660.34 26.0381
2660.40 21.1450
2660.46 17.9048
2660.58 13.9093
2660.71 11.5921
2660.83 10.1317
2661.07 8.41077
2661.32 7.45463
2661.56 6.85492
2661.81 6.44675
2662.05 6.15213
2662.54 5.75615
2663.03 5.50176
2663.52 5.32310
2664.01 5.18887
2664.99 4.99286
2665.97 4.84064
2666.46 4.76922
2666.95 4.70662
2667.20 4.70129
2667.44 4.80047
2667.57 5.00578
2667.69 5.61236
2667.75 6.36224
2667.81 7.97314
2667.84 9.53173
2667.87 12.0233
2667.90 16.4943
2667.93 24.3703
2667.97 38.3881
2668.00 50.0157
2668.03 43.3373
2668.07 30.5236
2668.09 23.1119
2668.12 18.1695
2668.15 14.9337
2668.18 12.7495
2668.23 10.1135
2668.28 8.67387
2668.39 7.18652
2668.50 6.46897
2668.71 5.80079
2668.92 5.49439
2669.35 5.20904
2669.78 5.07326
2670.64 4.93773
2671.50 4.87062
2672.35 4.84141
2673.21 4.86867
2673.64 4.94316
2674.07 5.17223
2674.28 5.47822
2674.39 5.76531
2674.49 6.25027
2674.60 7.16005
2674.66 7.95266
2674.71 9.15959
2674.76 11.2036
2674.82 14.8402
2674.84 17.8825
2674.87 22.3390
2674.90 29.0211
2674.92 38.9904
2674.96 59.3061
2675.00 73.2703
2675.04 59.3014
2675.08 38.9829
2675.12 24.2587
2675.17 16.7293
2675.21 12.6866
2675.26 10.3756
2675.30 8.89233
2675.35 7.92976
2675.43 6.76206
2675.52 6.11394
2675.61 5.72573
2675.79 5.29764
2675.97 5.07750
2676.15 4.94982
2676.51 4.81160
2677.22 4.69623
2677.93 4.64344
2679.36 4.58464
2680.79 4.54434
2683.64 4.47698
2686.50 4.40986
2689.35 4.32982
2690.78 4.27860
2692.21 4.21293
2693.64 4.12078
2694.35 4.05745
2695.06 3.97554
2695.78 3.86713
2696.13 3.80257
2696.49 3.73908
2696.85 3.71269
2697.03 3.75632
2697.20 3.91600
2697.38 4.39916
2697.47 4.94089
2697.56 5.95190
2697.65 7.99569
2697.69 9.84291
2697.74 12.6729
2697.78 17.4507
2697.83 25.6475
2697.85 32.4025
2697.87 41.4318
2697.89 54.0912
2697.92 72.6118
2697.96 121.467
2698.00 162.171
2698.02 157.804
2698.04 138.734
2698.08 94.0634
2698.13 59.9527
2698.18 41.1919
2698.22 30.5204
2698.27 24.1168
2698.32 19.8371
2698.36 16.9507
2698.46 13.2789
2698.55 11.1115
2698.64 9.73798
2698.83 8.11443
2699.02 7.20443
2699.20 6.63702
2699.57 5.97368
2699.95 5.60195
2700.32 5.36671
2701.06 5.08506
2701.81 4.92163
2702.55 4.81362
2704.04 4.67618
2705.54 4.58835
2707.03 4.52396
2710.01 4.42750
2715.97 4.27643
2718.95 4.20908
2719.69 4.19954
2720.44 4.20965
2720.81 4.24126
2721.18 4.34321
2721.37 4.48232
2721.55 4.83118
2721.65 5.23772
2721.74 6.11418
2721.79 6.99092
2721.83 8.50377
2721.88 11.4984
2721.90 13.9893
2721.93 17.6544
2721.96 25.7241
2722.00 31.2016
2722.04 25.7235
2722.07 17.6519
2722.10 13.7301
2722.12 11.1449
2722.17 8.19968
2722.22 6.72809
2722.27 5.91095
2722.38 5.09039
2722.48 4.71777
2722.68 4.39331
2722.88 4.25877
2723.28 4.14378
2723.68 4.09064
2724.48 4.02951
2725.28 3.98322
2726.89 3.89127
2728.49 3.77977
2730.09 3.62795
2730.90 3.52625
2731.70 3.39731
2732.50 3.23052
2732.90 3.13207
2733.30 3.03338
2733.70 2.98093
2733.90 3.02667
2734.10 3.22023
2734.31 3.82536
2734.41 4.51016
2734.51 5.79193
2734.61 8.42347
2734.66 10.7559
2734.71 14.4131
2734.76 20.4471
2734.78 24.9624
2734.81 31.0402
2734.83 39.3666
2734.86 50.9580
2734.88 67.2617
2734.91 90.0849
2734.95 153.131
2735.00 204.462
2735.02 198.638
2735.05 174.980
2735.09 117.321
2735.13 83.7845
2735.17 62.4388
2735.21 48.0753
2735.24 38.6313
2735.32 27.0393
2735.39 20.6113
2735.47 16.6726
2735.54 14.0722
2735.69 10.9429
2735.84 9.14961
2735.99 8.01356
2736.29 6.67661
2736.59 5.91479
2736.89 5.42210
2737.49 4.80517
2738.09 4.43662
2738.39 4.33448
2738.69 4.34015
2738.99 4.62409
2739.14 5.03219
2739.29 5.86400
2739.44 7.69139
2739.51 9.41327
2739.59 12.1898
2739.66 17.0804
2739.74 26.3193
2739.77 34.2155
2739.81 45.5738
2739.85 62.6014
