Sb-123(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1867.51 3.53101
1867.83 3.69033
1868.14 4.43070
1868.30 5.37919
1868.46 7.28008
1868.54 8.93548
1868.61 11.4019
1868.69 15.3175
1868.77 21.6787
1868.85 32.9940
1868.89 41.8442
1868.93 54.3270
1868.97 72.9813
1869.01 100.225
1869.05 141.774
1869.08 205.252
1869.14 348.833
1869.20 464.077
1869.26 395.281
1869.32 263.253
1869.38 170.466
1869.44 117.838
1869.50 86.1721
1869.55 66.6635
1869.61 53.5029
1869.67 44.4987
1869.79 32.9795
1869.91 26.1910
1870.03 21.8203
1870.27 16.6509
1870.51 13.7686
1870.74 11.9633
1870.98 10.7388
1871.22 9.85898
1871.70 8.68588
1872.17 7.94266
1872.65 7.43041
1873.12 7.05640
1874.08 6.54317
1875.03 6.20621
1875.98 5.96617
1876.93 5.78540
1878.83 5.52794
1880.74 5.35099
1884.54 5.11745
1888.35 4.96500
1892.16 4.85366
1899.77 4.69217
1907.39 4.56609
1911.19 4.50552
1915.00 4.44018
1918.81 4.36081
1920.71 4.30974
1922.61 4.24372
1923.57 4.20145
1924.52 4.14947
1925.47 4.08306
1926.42 3.99428
1926.90 3.93738
1927.37 3.86903
1927.85 3.78659
1928.32 3.68989
1928.80 3.59398
1929.04 3.57185
1929.28 3.62219
1929.39 3.71494
1929.51 3.90610
1929.63 4.29121
1929.75 5.09170
1929.87 6.89776
1929.93 8.67678
1929.99 11.6458
1930.05 17.1740
1930.08 21.7421
1930.11 28.1849
1930.14 38.2726
1930.17 53.5954
1930.20 79.4399
1930.23 120.551
1930.26 202.339
1930.30 267.007
1930.34 226.830
1930.37 151.184
1930.41 103.858
1930.44 74.5456
1930.47 56.2175
1930.51 44.2701
1930.57 30.3472
1930.64 22.9754
1930.70 18.4780
1930.77 15.5970
1930.90 12.1346
1931.03 10.1887
1931.16 8.98408
1931.29 8.17066
1931.42 7.58960
1931.69 6.82009
1931.95 6.34194
1932.21 6.01735
1932.47 5.78353
1933.00 5.46981
1933.52 5.27014
1934.05 5.13137
1934.57 5.02946
1935.62 4.88846
1936.67 4.79475
1937.72 4.72691
1938.77 4.67478
1940.87 4.59791
1942.97 4.54176
1947.16 4.45905
1951.36 4.39449
1955.55 4.33778
1959.75 4.28923
1960.80 4.28337
1961.85 4.29290
1962.37 4.31859
1962.90 4.40197
1963.16 4.51974
1963.29 4.63438
1963.42 4.83627
1963.55 5.23978
1963.62 5.61499
1963.69 6.23035
1963.75 7.38301
1963.78 8.36364
1963.82 9.81000
1963.85 12.2236
1963.88 16.4725
1963.92 24.6631
1963.93 31.3287
1963.95 40.8385
1963.97 63.2220
1964.00 77.4858
1964.03 63.2214
1964.05 40.8373
1964.07 30.8374
1964.09 23.9825
1964.12 15.9655
1964.16 11.7666
1964.19 9.48225
1964.23 8.04955
1964.26 7.14585
1964.33 6.08003
1964.40 5.49538
1964.47 5.14617
1964.60 4.76967
1964.74 4.57882
1964.88 4.46992
1965.15 4.35439
1965.70 4.26254
1966.25 4.22369
1967.35 4.18396
1968.45 4.15782
1972.85 4.06859
1977.25 3.96539
1981.65 3.82900
1983.85 3.74052
1986.05 3.63165
1988.25 3.49427
1990.45 3.31738
1991.55 3.21062
1992.65 3.09223
1993.75 2.97014
1994.85 2.87697
1995.40 2.87245
1995.95 2.94185
1996.50 3.17382
1997.05 3.78785
1997.60 5.41425
1997.87 7.15774
1998.15 10.3352
1998.42 16.6478
1998.56 22.2501
1998.70 30.9271
1998.84 45.3077
1998.97 70.3443
1999.11 117.380
1999.18 156.221
1999.25 209.778
1999.37 355.209
1999.50 469.147
1999.63 397.627
1999.75 264.316
1999.89 168.262
2000.02 114.424
2000.16 82.8821
2000.29 63.5050
2000.43 50.6760
2000.56 41.8771
2000.83 30.7969
2001.10 24.2883
2001.37 20.1235
2001.90 15.2372
2002.44 12.5277
2002.98 10.8446
2003.52 9.70775
2004.05 8.89722
2005.13 7.82442
2006.20 7.15284
2007.28 6.69557
2008.35 6.36543
2010.50 5.92088
2012.65 5.63599
2014.80 5.43747
2016.95 5.29096
2021.25 5.08805
2025.55 4.95367
2027.70 4.90315
2029.85 4.86436
2030.92 4.85355
2032.00 4.86221
2032.54 4.89162
2033.07 4.98918
2033.34 5.12727
2033.48 5.26174
2033.61 5.49849
2033.74 5.97654
2033.81 6.41482
2033.88 7.14514
2033.95 8.49184
2033.98 9.65362
2034.01 11.3747
2034.05 14.2574
2034.08 19.1619
2034.11 28.8753
2034.13 37.1150
2034.15 48.2140
2034.17 74.2084
2034.20 91.6204
2034.23 74.2260
2034.25 48.2355
2034.28 32.8755
2034.30 23.7581
2034.33 18.2288
2034.35 14.7215
2034.40 10.7755
2034.45 8.75797
2034.50 7.58238
2034.54 6.86752
2034.64 6.06112
2034.74 5.63827
2034.83 5.39383
2035.02 5.13300
2035.41 4.92869
2035.79 4.84953
2036.56 4.78399
2037.33 4.75360
2038.88 4.71872
2040.42 4.69426
2043.50 4.65484
2046.58 4.62107
2052.74 4.56223
2058.90 4.51003
2071.22 4.41251
2077.39 4.36337
2080.47 4.34629
2081.24 4.35045
2082.01 4.37533
2082.39 4.41553
2082.78 4.53120
2082.97 4.68624
2083.16 5.08568
2083.26 5.58139
2083.31 6.02022
2083.36 6.72653
2083.40 7.96357
2083.45 10.3988
2083.48 12.5778
2083.50 16.0366
2083.52 21.7935
2083.55 31.7133
2083.57 48.3758
2083.60 59.0907
2083.63 48.3821
2083.65 31.7209
2083.67 22.7600
2083.70 17.2111
2083.72 13.6877
2083.74 11.3730
2083.78 8.63167
2083.82 7.22591
2083.87 6.38544
2083.91 5.86785
2083.99 5.27494
2084.16 4.77360
2084.33 4.57600
2084.67 4.42049
2085.01 4.36034
2085.68 4.31047
2086.36 4.28709
2089.07 4.23569
2091.78 4.18864
2094.49 4.13049
2097.20 4.04901
2098.55 3.99196
2099.91 3.91544
2100.58 3.86578
2101.26 3.80508
2101.94 3.72909
2102.62 3.63227
2103.29 3.51122
2103.63 3.44719
2103.97 3.40162
2104.14 3.40359
2104.31 3.44796
2104.48 3.58428
2104.65 3.93473
2104.82 4.85723
2104.90 5.84369
2104.99 7.61371
2105.07 11.1659
2105.11 14.2671
2105.15 19.0924
2105.20 27.2506
2105.24 41.2859
2105.26 52.3169
2105.28 67.6854
2105.30 89.3255
2105.32 119.631
2105.36 201.447
2105.40 263.650
2105.44 222.758
2105.48 149.011
2105.51 105.894
2105.54 77.8829
2105.57 59.6576
2105.60 47.7470
2105.66 32.9148
2105.72 24.8793
2105.79 19.9042
2105.85 16.6935
2105.97 12.8073
2106.09 10.6264
2106.22 9.26183
2106.34 8.34073
2106.46 7.68784
2106.71 6.81892
2106.95 6.27743
2107.20 5.91009
2107.44 5.64614
2107.94 5.28913
2108.43 5.05845
2108.92 4.89371
2109.41 4.76740
2110.39 4.57284
2111.38 4.40356
2111.87 4.31501
2112.36 4.23440
2112.60 4.23477
2112.73 4.28034
2112.85 4.41039
2112.97 4.76610
2113.03 5.15356
2113.10 5.84730
2113.16 7.24261
2113.19 8.47381
2113.22 10.3134
2113.25 13.4009
2113.28 18.5402
2113.31 28.2983
2113.33 35.8874
2113.34 46.9453
2113.36 60.0858
2113.37 76.6504
2113.40 101.148
2113.43 86.1776
2113.46 58.7591
2113.49 39.1439
2113.52 28.1364
2113.55 21.4204
2113.58 17.3582
2113.61 14.5775
2113.64 12.7081
2113.70 10.2977
2113.76 8.87989
2113.83 7.96821
2113.95 6.89753
2114.07 6.29482
2114.19 5.91742
2114.43 5.47813
2114.68 5.23070
2114.92 5.07323
2115.41 4.88163
2115.89 4.76741
2116.38 4.68966
2117.36 4.58662
2118.33 4.51771
2119.30 4.46569
2121.25 4.38693
2125.15 4.26958
2129.04 4.16374
2132.94 4.04376
2134.89 3.96968
2136.84 3.87807
2138.78 3.75654
2139.76 3.67728
2140.73 3.57853
2141.71 3.45147
2142.19 3.37466
2142.68 3.29152
2143.17 3.22222
2143.41 3.21941
2143.65 3.29079
2143.78 3.39193
2143.90 3.58526
2144.02 3.95665
2144.14 4.69493
2144.26 6.33003
2144.32 7.90409
2144.38 10.5602
2144.45 15.4032
2144.48 19.4653
2144.51 25.2287
2144.54 34.3097
2144.57 48.2657
2144.60 71.1286
2144.63 109.029
2144.66 181.819
2144.70 235.794
2144.74 197.889
2144.77 131.716
2144.80 97.9744
2144.82 75.3757
2144.87 47.9867
2144.92 33.7007
2144.97 25.6078
2145.02 20.4210
2145.07 17.0240
2145.16 12.8349
2145.26 10.4362
2145.36 8.94538
2145.55 7.21318
2145.75 6.25370
2145.94 5.65526
2146.33 4.94193
2146.72 4.52115
2147.11 4.22915
2147.88 3.80817
2148.27 3.63368
2148.66 3.47354
2149.05 3.33630
2149.44 3.26403
2149.63 3.29123
2149.83 3.41512
2150.02 3.73960
2150.22 4.50548
2150.41 6.40052
2150.51 8.33273
2150.61 11.7276
2150.70 18.1810
2150.75 23.7328
2150.80 31.9193
2150.85 45.0589
2150.90 66.2924
2150.95 103.887
2150.99 169.121
2151.05 285.312
2151.10 377.506
2151.15 321.564
2151.21 214.555
2151.25 146.389
2151.30 105.020
2151.35 78.5730
2151.40 61.6883
2151.49 41.7433
2151.59 31.0485
2151.68 24.6361
2151.78 20.4662
2151.97 15.5178
2152.16 12.7299
2152.34 10.9918
2152.53 9.80805
2152.72 8.96387
2153.10 7.83904
2153.48 7.13011
2153.86 6.64355
2154.24 6.28858
2155.00 5.80202
2155.76 5.48013
2156.51 5.24550
2157.27 5.06128
2158.79 4.76942
2160.31 4.50583
2161.06 4.35833
2161.44 4.27492
2161.82 4.18385
2162.20 4.09345
2162.39 4.06258
2162.58 4.07208
2162.77 4.21161
2162.87 4.41665
2162.96 4.84553
2163.05 5.82757
2163.10 6.79736
2163.15 8.40382
2163.20 11.3898
2163.24 17.2487
2163.27 22.5780
2163.29 30.5076
2163.32 43.8052
2163.34 65.4692
2163.35 84.9712
2163.37 108.042
2163.40 143.184
2163.42 138.376
2163.43 121.526
2163.46 82.1726
2163.49 59.6320
2163.51 45.2458
2163.53 35.2941
2163.56 28.8014
2163.60 20.6963
2163.65 16.2517
2163.70 13.4511
2163.74 11.6370
2163.83 9.41276
2163.93 8.15054
2164.02 7.35301
2164.21 6.41734
2164.39 5.88939
2164.58 5.55309
2164.95 5.13936
2165.32 4.88171
2165.70 4.69357
2166.44 4.39837
2167.19 4.12565
2167.56 3.98445
2167.93 3.84786
2168.12 3.79351
2168.30 3.76964
2168.49 3.81843
2168.67 4.04935
2168.86 4.78737
2168.95 5.63740
2169.05 7.24692
2169.14 10.5519
2169.19 13.5775
2169.23 18.2739
2169.28 26.3208
2169.33 40.4375
2169.35 52.2816
2169.37 68.4175
2169.40 91.4848
2169.42 124.332
2169.46 210.794
2169.50 280.686
2169.54 239.846
2169.58 160.595
2169.63 103.231
2169.67 71.4560
2169.71 52.4639
2169.76 40.9383
2169.80 33.1591
2169.84 27.8906
2169.93 21.2071
2170.02 17.2229
2170.10 14.6869
2170.28 11.6636
2170.45 9.96766
2170.62 8.91085
2170.80 8.19266
2170.97 7.67577
2171.32 6.98358
2171.66 6.54551
2172.01 6.24290
2172.35 6.02110
2173.05 5.71620
2173.74 5.51540
2175.12 5.26219
2176.51 5.10491
2177.89 4.99459
2180.66 4.84388
2183.43 4.74008
2186.20 4.66151
2187.59 4.63106
2188.97 4.61418
2189.67 4.62175
2190.36 4.67167
2190.71 4.75178
2191.05 4.97689
2191.22 5.27081
2191.31 5.54786
2191.40 6.01158
2191.48 6.89937
2191.53 7.66402
2191.57 8.86195
2191.61 10.9434
2191.66 14.7522
2191.68 18.0593
2191.70 22.7871
2191.72 30.4393
2191.74 41.9480
2191.77 64.5755
2191.80 79.0657
2191.83 64.3205
2191.86 41.6263
2191.89 27.3199
2191.91 19.3762
2191.94 14.7759
2191.97 11.9551
2192.00 10.1267
2192.03 8.88384
2192.08 7.36169
2192.14 6.50614
2192.19 5.98022
2192.31 5.39616
2192.42 5.09705
2192.53 4.92398
2192.75 4.74212
2193.20 4.60612
2193.65 4.56667
2194.10 4.57883
2194.55 4.68751
2194.77 4.85629
2194.88 5.02327
2195.00 5.31700
2195.11 5.89739
2195.16 6.42287
2195.22 7.27998
2195.28 8.80770
2195.30 10.0562
2195.33 11.8937
2195.36 14.7292
2195.39 19.3538
2195.42 27.3384
2195.44 41.6459
2195.47 64.4919
2195.50 79.2795
2195.53 64.7496
2195.56 41.9689
2195.58 28.4027
2195.61 20.4967
2195.64 15.7538
2195.66 12.7680
2195.71 9.43157
2195.77 7.73474
2195.82 6.74932
2195.87 6.14911
2195.97 5.47079
2196.08 5.11323
2196.18 4.90439
2196.39 4.67720
2196.81 4.48787
2197.23 4.40240
2198.06 4.30354
2198.89 4.22124
2199.73 4.12540
2200.15 4.06674
2200.56 3.99975
2200.98 3.93423
2201.19 3.91813
2201.40 3.94795
2201.61 4.12504
2201.71 4.36453
2201.81 4.85955
2201.92 5.98161
2201.97 7.05851
2202.02 8.86914
2202.08 12.1361
2202.13 18.6219
2202.15 24.3509
2202.18 33.2193
2202.21 47.3882
2202.23 70.7723
2202.27 118.306
2202.30 155.498
2202.33 133.021
2202.37 89.2509
2202.40 61.3419
2202.43 44.5017
2202.46 34.0153
2202.49 27.1963
2202.56 19.1735
2202.62 14.9656
2202.68 12.4089
2202.74 10.7766
2202.87 8.81742
2202.99 7.72312
2203.12 7.03874
2203.37 6.24483
2203.62 5.80605
2203.87 5.53061
2204.37 5.20592
2204.87 5.02084
2205.37 4.90049
2206.37 4.75066
2207.37 4.65784
2208.37 4.59180
2210.37 4.49723
2212.37 4.42486
2214.37 4.36064
2218.37 4.23127
2220.37 4.15670
2222.37 4.06817
2224.37 3.95686
2226.37 3.80780
2227.37 3.71107
2228.37 3.59263
2229.37 3.44480
2230.36 3.25893
2230.86 3.15045
2231.36 3.03565
2231.86 2.92937
2232.36 2.88143
2232.61 2.92362
2232.86 3.07170
2233.11 3.44097
2233.36 4.30810
2233.49 5.12730
2233.61 6.43943
2233.74 8.62508
2233.86 12.4746
2233.93 15.5459
2233.99 19.8122
2234.05 26.1199
2234.11 35.4790
2234.18 50.4539
2234.24 74.8087
2234.30 116.904
2234.36 191.296
2234.43 325.625
2234.50 431.069
2234.57 366.373
2234.64 244.758
2234.71 157.441
2234.78 107.666
2234.85 78.5218
2234.93 60.3879
2235.00 48.4253
2235.07 40.1325
2235.21 29.6688
2235.36 23.5257
2235.50 19.5812
2235.79 14.9410
2236.08 12.3518
2236.36 10.7404
2236.65 9.64710
2236.94 8.86704
2237.51 7.83068
2238.09 7.17986
2238.66 6.73560
2239.24 6.41392
2240.39 5.98012
2241.54 5.70119
2242.69 5.50639
2243.84 5.36217
2246.14 5.16140
2248.44 5.02624
2250.74 4.92694
2253.04 4.84892
2257.64 4.72685
2262.24 4.61909
2264.54 4.55719
2265.69 4.51918
2266.84 4.47161
2267.99 4.40613
2268.56 4.36142
2269.14 4.30339
2269.71 4.22566
2270.00 4.17796
2270.29 4.12826
2270.58 4.09732
2270.72 4.11511
2270.86 4.20404
2271.01 4.49764
2271.08 4.84126
2271.15 5.49973
2271.22 6.87064
2271.26 8.12395
2271.30 10.1337
2271.33 13.5484
2271.37 19.7886
2271.39 24.8808
2271.40 32.2069
2271.42 42.9103
2271.44 58.4022
2271.46 76.1236
2271.47 97.1504
2271.50 128.200
2271.52 124.727
2271.53 109.973
2271.56 74.4500
2271.59 48.3516
2271.63 34.0945
2271.66 25.7713
2271.69 20.5981
2271.72 17.1861
2271.75 14.8203
2271.82 11.8328
2271.88 10.0549
2271.95 8.93251
2272.07 7.60449
2272.20 6.85915
2272.33 6.39650
2272.59 5.85561
2272.85 5.55501
2273.10 5.36526
2273.62 5.14043
2274.13 5.01107
2274.64 4.92661
2275.67 4.82140
2276.70 4.75644
2277.73 4.71080
2279.78 4.64729
2281.83 4.60142
2283.89 4.56365
2288.00 4.49705
2292.11 4.42813
2294.16 4.38738
2296.22 4.33740
2298.27 4.26962
2299.30 4.22343
2300.33 4.16259
2301.36 4.07626
2301.87 4.01725
2302.38 3.94219
2302.90 3.84672
2303.15 3.79391
2303.41 3.75005
2303.67 3.76068
2303.80 3.83712
2303.92 4.04875
2304.05 4.62498
2304.12 5.24066
2304.18 6.35802
2304.24 8.55648
2304.28 10.4769
2304.31 13.4369
2304.34 18.2233
2304.37 26.4174
2304.39 32.7169
2304.40 41.3257
2304.42 53.1846
2304.44 69.8998
2304.45 90.8999
2304.47 116.638
2304.50 154.809
2304.52 150.458
2304.53 132.239
2304.56 89.3326
2304.60 59.9292
2304.63 42.7399
2304.66 32.3368
2304.69 25.7086
2304.72 21.2612
2304.75 18.1396
2304.81 14.1514
2304.88 11.7522
2304.94 10.2290
2305.06 8.41799
2305.19 7.39774
2305.31 6.76351
2305.56 6.02068
2305.81 5.60653
2306.06 5.34366
2306.55 5.02781
2307.05 4.83969
2307.55 4.70968
2308.55 4.52399
2309.54 4.36779
2310.04 4.28603
2310.54 4.19674
2311.03 4.10314
2311.28 4.06598
2311.53 4.06269
2311.78 4.17784
2311.91 4.36498
2312.03 4.77554
2312.16 5.75168
2312.22 6.72077
2312.28 8.39308
2312.34 11.5072
2312.40 17.9597
2312.43 23.8977
2312.47 33.4564
2312.50 49.5025
2312.53 77.0058
2312.56 129.174
2312.60 169.452
2312.64 145.059
2312.67 97.0064
2312.71 62.7897
2312.75 43.2232
2312.79 32.0102
2312.83 25.1395
2312.87 20.6566
2312.91 17.5738
2312.99 13.7509
2313.07 11.4887
2313.15 10.0443
2313.31 8.35686
2313.47 7.41535
2313.63 6.83156
2313.95 6.15096
2314.27 5.77290
2314.59 5.53397
2315.22 5.24948
2315.86 5.08514
2316.50 4.97709
2317.78 4.84129
2319.05 4.75672
2320.33 4.69707
2322.88 4.61406
2325.43 4.55441
2327.98 4.50532
2333.08 4.41721
2338.18 4.32021
2340.74 4.25877
2343.29 4.17907
2344.56 4.12788
2345.84 4.06493
2347.11 3.98453
2348.39 3.87749
2349.03 3.80935
2349.66 3.72811
2350.30 3.63130
2350.94 3.52025
2351.58 3.41741
2351.90 3.40313
2352.22 3.48456
2352.38 3.61247
2352.53 3.86304
2352.69 4.35655
2352.85 5.35178
2353.01 7.55914
2353.09 9.67371
2353.17 13.1501
2353.25 19.4305
2353.29 24.4905
2353.33 31.5397
2353.37 42.1959
2353.41 58.4925
2353.45 84.1205
2353.49 123.369
2353.55 208.300
2353.60 276.164
2353.66 235.075
2353.71 156.811
2353.76 110.222
2353.80 80.4572
2353.85 61.3544
2353.89 48.6539
2353.99 33.5623
2354.08 25.3976
2354.17 20.3853
2354.26 17.1364
2354.44 13.2151
2354.63 11.0098
2354.81 9.62608
2354.99 8.68912
2355.18 8.01826
2355.54 7.12784
2355.91 6.57139
2356.27 6.19170
2356.64 5.91643
2357.37 5.54253
2358.11 5.29808
2358.84 5.12127
2359.57 4.98316
2361.04 4.76168
2361.77 4.65847
2362.50 4.54801
2363.23 4.41753
2363.60 4.34020
2363.97 4.25441
2364.33 4.17336
2364.52 4.15544
2364.70 4.19561
2364.88 4.41554
2364.97 4.70932
2365.06 5.29966
2365.16 6.60585
2365.20 7.84514
2365.25 9.83473
2365.29 13.3891
2365.34 20.1687
2365.36 25.9204
2365.39 34.4841
2365.41 47.5113
2365.43 67.0324
2365.47 111.777
2365.50 149.052
2365.52 144.726
2365.54 127.649
2365.57 86.7474
2365.61 56.9873
2365.64 40.2853
2365.68 30.2101
2365.72 24.1038
2365.75 19.9541
2365.79 17.1512
2365.86 13.5482
2365.93 11.4261
2366.01 10.0591
2366.15 8.43964
2366.30 7.53408
2366.45 6.96511
2366.74 6.30075
2367.03 5.92665
2367.32 5.68835
2367.90 5.40192
2368.49 5.23359
2369.07 5.12134
2370.24 4.97660
2371.40 4.88319
2372.57 4.81445
2374.90 4.71106
2377.24 4.62250
2378.41 4.57537
2379.57 4.52025
2380.74 4.44783
2381.32 4.39955
2381.91 4.33781
2382.49 4.25604
2382.78 4.20664
2383.07 4.15628
2383.36 4.12859
2383.51 4.15240
2383.66 4.25527
2383.80 4.58347
2383.87 4.96304
2383.95 5.68594
2384.02 7.18314
2384.06 8.57042
2384.09 10.7286
2384.13 14.4903
2384.17 21.1495
2384.18 26.5291
2384.20 34.2018
2384.22 45.3021
2384.24 61.6320
2384.25 80.6379
2384.27 102.295
2384.30 135.363
2384.32 131.214
2384.33 115.772
2384.36 78.4336
2384.39 54.9716
2384.42 40.0451
2384.45 30.7598
2384.47 24.7306
2384.53 17.7275
2384.58 14.0348
2384.64 11.7749
2384.70 10.3081
2384.81 8.57462
2384.92 7.59460
2385.03 6.98608
2385.25 6.27507
2385.48 5.88164
2385.70 5.63466
2386.15 5.34407
2386.59 5.17934
2387.04 5.07317
2387.93 4.94344
2388.82 4.86595
2389.71 4.81341
2391.50 4.74465
2393.28 4.69958
2395.06 4.66633
2398.63 4.61780
2402.20 4.58151
2405.77 4.55144
2412.90 4.49990
2420.04 4.45067
2423.60 4.42379
2427.17 4.39270
2430.74 4.35290
2432.52 4.32664
2434.30 4.29232
2436.09 4.24293
2436.98 4.20783
2437.87 4.16031
2438.76 4.09135
2439.21 4.04385
2439.66 3.98387
2440.10 3.91112
2440.32 3.87548
2440.55 3.85667
2440.77 3.90903
2440.88 4.01880
2440.99 4.27836
2441.11 4.92835
2441.16 5.59983
2441.22 6.76026
2441.27 9.01014
2441.33 13.7047
2441.36 18.2006
2441.38 25.6286
2441.41 38.5070
2441.43 48.3176
2441.44 60.3630
2441.45 79.2728
2441.47 100.559
2441.50 133.034
2441.52 128.991
2441.53 113.857
2441.56 76.9629
2441.59 54.7368
2441.62 40.1768
2441.64 30.9792
2441.67 25.1237
2441.72 17.9430
2441.78 14.1319
2441.83 11.7888
2441.88 10.2880
2441.99 8.47381
2442.10 7.45570
2442.20 6.81730
2442.42 6.07555
2442.63 5.66556
2442.85 5.40865
2443.27 5.10726
2443.70 4.93720
2444.13 4.82809
2444.98 4.69566
2445.84 4.61686
2446.70 4.56352
2448.41 4.49273
2450.12 4.44426
2451.83 4.40555
2455.25 4.33786
2458.67 4.26584
2460.38 4.22209
2462.09 4.16782
2463.81 4.09447
2464.66 4.04518
2465.52 3.98149
2466.37 3.89379
2466.80 3.83584
2467.23 3.76496
2467.66 3.68142
2467.87 3.64154
2468.08 3.62126
2468.30 3.68017
2468.40 3.80013
2468.51 4.08339
2468.62 4.77822
2468.67 5.49594
2468.73 6.72891
2468.78 9.10467
2468.83 14.0090
2468.86 18.6604
2468.89 25.9052
2468.91 38.6245
2468.93 47.7727
2468.94 59.7490
2468.95 78.5462
2468.97 99.7009
2469.00 132.015
2469.02 128.071
2469.03 113.103
2469.06 76.4911
2469.10 48.7708
2469.13 33.3331
2469.17 24.6840
2469.20 19.5770
2469.24 16.1634
2469.28 13.8335
2469.35 10.9662
2469.42 9.27467
2469.49 8.20891
2469.63 6.95006
2469.78 6.24297
2469.92 5.80172
2470.20 5.28071
2470.49 4.98413
2470.77 4.79213
2471.34 4.55052
2471.91 4.39461
2472.48 4.27582
2473.63 4.07582
2474.77 3.87105
2475.34 3.75513
2475.91 3.63269
2476.48 3.53677
2476.76 3.54413
2477.05 3.67795
2477.33 4.18342
2477.48 4.80441
2477.62 6.01380
2477.76 8.60699
2477.83 11.0018
2477.90 14.8899
2477.98 21.7233
2478.05 34.3548
2478.08 45.0538
2478.12 60.2934
2478.15 83.7168
2478.19 117.709
2478.24 199.584
2478.30 265.713
2478.36 226.729
2478.41 151.560
2478.47 99.4029
2478.53 69.1847
2478.58 51.2570
2478.64 39.9945
2478.70 32.5127
2478.75 27.2989
2478.87 20.7277
2478.98 16.8069
2479.10 14.2815
2479.32 11.3036
2479.55 9.63491
2479.78 8.59485
2480.01 7.88710
2480.23 7.38171
2480.69 6.70840
2481.14 6.28431
2481.60 5.99402
2482.05 5.78328
2482.96 5.49812
2483.87 5.31402
2484.78 5.18508
2485.69 5.08954
2487.51 4.95645
2489.33 4.86749
2491.15 4.80307
2492.97 4.75384
2496.61 4.68221
2500.25 4.63116
2507.53 4.55861
2514.80 4.50243
2522.08 4.44550
2525.72 4.40873
2527.54 4.38466
2529.36 4.35306
2531.18 4.30701
2532.09 4.27387
2533.00 4.22854
2533.91 4.16190
2534.36 4.11548
2534.82 4.05620
2535.27 3.98276
2535.50 3.94517
2535.73 3.92173
2535.96 3.96230
2536.07 4.05918
2536.18 4.29480
2536.30 4.89373
2536.35 5.51665
2536.41 6.59747
2536.47 8.69857
2536.52 13.2130
2536.55 17.5996
2536.58 24.6232
2536.61 36.7530
2536.62 45.9785
2536.64 59.1102
2536.65 76.4965
2536.67 98.5483
2536.70 130.206
2536.73 111.722
2536.76 75.5969
2536.79 54.7174
2536.81 41.0342
2536.84 32.1030
2536.86 26.0883
2536.91 18.8484
2536.96 14.9110
2537.01 12.4469
2537.06 10.8539
2537.16 8.90775
2537.26 7.80667
2537.36 7.11317
2537.56 6.30502
2537.75 5.85776
2537.95 5.57764
2538.35 5.24983
2538.74 5.06547
2539.14 4.94837
2539.93 4.80794
2540.73 4.72646
2541.52 4.67316
2543.10 4.60746
2544.69 4.57026
2546.27 4.55580
2547.06 4.56570
2547.86 4.61723
2548.25 4.69699
2548.65 4.92128
2548.85 5.21646
2548.94 5.49476
2549.04 5.96977
2549.14 6.87799
2549.19 7.68719
2549.24 8.94599
2549.29 11.1538
2549.34 15.2817
2549.37 18.9271
2549.39 24.5535
2549.42 33.5707
2549.44 48.0161
2549.47 74.2075
2549.50 91.5068
2549.53 74.2162
2549.56 48.0268
2549.59 30.2053
2549.63 20.6737
2549.66 15.4053
2549.69 12.3541
2549.72 10.3492
2549.76 9.04493
2549.82 7.43822
2549.89 6.53520
2549.95 5.99419
2550.08 5.39592
2550.21 5.08845
2550.34 4.91205
2550.60 4.72540
2551.12 4.57979
2551.65 4.52258
2552.69 4.47278
2553.73 4.44696
2557.90 4.37507
2559.98 4.32910
2561.03 4.29736
2562.07 4.25435
2563.11 4.19091
2563.63 4.14606
2564.15 4.08718
2564.67 4.00932
2565.20 3.92180
2565.46 3.91555
2565.59 3.96254
2565.72 4.10918
2565.85 4.52992
2565.91 4.99056
2565.98 5.83924
2566.04 7.53427
2566.08 9.06037
2566.11 11.3625
2566.14 15.2499
2566.17 21.7945
2566.19 27.2308
2566.21 34.3347
2566.22 44.1975
2566.24 58.6233
2566.25 75.9980
2566.27 97.9028
2566.30 129.388
2566.33 111.171
2566.36 75.2425
2566.38 58.0977
2566.40 45.7171
2566.44 30.9509
2566.48 22.9174
2566.52 18.1525
2566.56 15.1072
2566.60 13.0410
2566.68 10.4843
2566.75 9.00725
2566.83 8.06663
2566.99 6.96261
2567.14 6.34975
2567.30 5.96627
2567.61 5.51926
2567.92 5.26946
2568.24 5.11206
2568.86 4.92511
2569.49 4.81797
2570.11 4.74864
2571.36 4.66365
2572.61 4.61294
2573.86 4.57884
2576.35 4.53516
2578.85 4.50844
2581.35 4.49370
2582.60 4.49386
2583.85 4.51114
2584.47 4.54201
2585.09 4.63366
2585.41 4.75912
2585.72 5.09537
2585.87 5.52560
2585.95 5.92411
2586.03 6.59259
2586.11 7.83869
2586.15 8.90688
2586.19 10.5575
2586.23 13.2842
2586.26 18.1904
2586.28 22.3140
2586.30 27.9865
2586.32 36.8286
2586.34 49.4626
2586.37 76.2981
2586.40 94.4256
2586.43 76.2832
2586.46 49.4440
2586.48 36.2778
2586.50 27.6152
2586.52 21.8144
2586.54 17.8400
2586.58 13.0050
2586.62 10.3392
2586.66 8.70244
2586.70 7.67803
2586.78 6.48532
2586.86 5.84047
2586.94 5.46207
2587.10 5.05121
2587.42 4.72966
2587.75 4.60817
