Rb-85(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
6324.76 0.429687
6325.12 0.826503
6325.30 1.28462
6325.49 2.25488
6325.58 3.19948
6325.67 4.84197
6325.76 7.95430
6325.80 10.5776
6325.85 14.2997
6325.93 22.8717
6326.00 28.5747
6326.08 22.8715
6326.15 14.2993
6326.20 10.3757
6326.25 7.67592
6326.35 4.56358
6326.44 2.95840
6326.54 2.06516
6326.74 1.15949
6326.93 0.742193
6327.32 0.379955
6327.71 0.233088
6328.49 0.116825
6329.27 0.0724951
6330.82 0.0385156
6332.38 0.0255880
6338.61 0.0111600
6344.84 0.00752438
6351.08 0.00588437
6363.54 0.00437479
6376.00 0.00374180
6388.46 0.00355787
6400.92 0.00395336
6413.39 0.00717804
6419.62 0.0201745
6421.17 0.0332941
6422.73 0.0693987
6423.51 0.117544
6424.29 0.245068
6424.68 0.407321
6425.07 0.805455
6425.26 1.26735
6425.46 2.25627
6425.56 3.24408
6425.65 4.97450
6425.75 8.32944
6425.80 11.2173
6425.85 15.3254
6425.92 24.5632
6426.00 30.6464
6426.08 24.5632
6426.15 15.3256
6426.24 8.99289
6426.32 5.65811
6426.41 3.81719
6426.49 2.72570
6426.66 1.57341
6426.83 1.01786
6427.16 0.523832
6427.50 0.318273
6428.17 0.153814
6428.84 0.0909414
6430.19 0.0434000
6431.53 0.0260084
6436.91 0.00866251
6447.66 0.00422743
6469.16 0.00333521
6490.67 0.00363814
6512.17 0.00457564
6533.68 0.00673357
6544.43 0.00889373
6555.18 0.0128095
6560.56 0.0160902
6565.94 0.0210764
6571.31 0.0292072
6576.69 0.0438409
6579.38 0.0560265
6582.07 0.0744178
6584.75 0.104098
6587.44 0.156637
6588.79 0.199600
6590.13 0.263303
6591.47 0.363553
6592.82 0.534565
6594.16 0.861876
6594.83 1.15045
6595.51 1.60968
6596.18 2.40102
6596.51 3.02688
6596.85 3.91974
6597.19 5.24273
6597.52 7.28597
6597.86 10.5642
6598.19 15.8788
6598.60 25.4226
6599.00 31.7652
6599.40 25.3939
6599.81 15.8754
6600.17 10.2587
6600.53 6.92454
6600.89 4.90520
6601.25 3.62557
6601.97 2.18607
6602.69 1.45224
6603.41 1.03129
6604.13 0.769512
6605.57 0.475060
6607.01 0.322419
6608.45 0.233540
6609.89 0.177433
6611.33 0.139925
6614.22 0.0950601
6617.10 0.0726833
6618.54 0.0686148
6619.98 0.0746908
6621.42 0.132939
6622.14 0.334449
6622.32 0.501673
6622.50 0.862759
6622.68 1.85312
6622.77 3.08617
6622.86 5.69747
6622.93 9.09705
6623.00 11.3548
6623.07 9.09670
6623.14 5.69674
6623.21 3.55051
6623.28 2.34630
6623.41 1.20253
6623.69 0.488785
6623.96 0.272257
6624.24 0.180200
6625.33 0.0744959
6627.52 0.0403420
6629.71 0.0311087
6631.90 0.0263809
6636.28 0.0211276
6640.66 0.0182588
6649.41 0.0159650
6658.17 0.0169931
6666.93 0.0226748
6671.31 0.0291796
6675.69 0.0413949
6677.88 0.0517175
6680.07 0.0673632
6682.26 0.0926320
6684.45 0.137154
6686.64 0.226651
6687.73 0.309703
6688.83 0.449132
6689.92 0.709992
6690.47 0.934553
6691.02 1.28202
6691.56 1.85960
6692.11 2.90357
6692.38 3.76166
6692.66 5.00662
6692.93 6.86687
6693.20 9.62233
6693.60 15.3870
6694.00 19.2265
6694.40 15.3693
6694.80 9.60806
6695.08 6.76682
6695.36 4.89108
6695.65 3.64676
6695.93 2.80076
6696.50 1.77865
6697.06 1.22094
6697.63 0.886435
6698.20 0.672032
6699.33 0.423679
6700.46 0.291231
6701.59 0.212672
6703.86 0.128082
6706.12 0.0859779
6708.39 0.0620356
6710.65 0.0471322
6712.92 0.0372273
6717.45 0.0252859
6721.98 0.0186287
6731.04 0.0118460
6740.10 0.00864133
6749.16 0.00689964
6767.28 0.00528244
6785.40 0.00488399
6803.52 0.00563336
6812.58 0.00704235
6821.64 0.0110673
6826.17 0.0165137
6830.70 0.0314581
6832.97 0.0515961
6835.23 0.106460
6836.36 0.179142
6837.50 0.370033
6838.06 0.610948
6838.35 0.831176
6838.63 1.19600
6838.91 1.86340
6839.05 2.42687
6839.20 3.27441
6839.34 4.64593
6839.48 6.99747
6839.62 11.4394
6839.76 20.1684
6839.88 32.3062
6840.00 40.3022
6840.12 32.1977
6840.24 20.1682
6840.33 14.0499
6840.42 10.0532
6840.50 7.43693
6840.59 5.67718
6840.77 3.57761
6840.94 2.44217
6841.12 1.76721
6841.30 1.33599
6841.65 0.840158
6842.00 0.576345
6842.35 0.420675
6843.05 0.253443
6844.46 0.123797
6845.86 0.0758960
6848.68 0.0420213
6851.49 0.0333482
6854.30 0.0366120
6857.11 0.0592269
6858.52 0.0928191
6859.93 0.184220
6860.63 0.301576
6861.33 0.592827
6861.68 0.933582
6862.04 1.67437
6862.21 2.41855
6862.39 3.75695
6862.48 4.84755
6862.56 6.42581
6862.65 8.75705
6862.74 12.1453
6862.87 19.4297
6863.00 24.2864
6863.13 19.4291
6863.26 12.1448
6863.38 7.80074
6863.50 5.25298
6863.62 3.70546
6863.74 2.73740
6863.97 1.64840
6864.21 1.09617
6864.68 0.581594
6865.16 0.360377
6866.10 0.178723
6867.05 0.107891
6868.94 0.0533966
6870.84 0.0331220
6874.62 0.0179159
6878.41 0.0123294
6893.56 0.00689340
6908.71 0.00730695
6916.28 0.0119752
6920.07 0.0294847
6921.96 0.0928539
6922.43 0.152717
6922.91 0.304063
6923.14 0.486183
6923.38 0.897123
6923.50 1.33204
6923.62 2.15132
6923.73 3.93031
6923.79 5.62614
6923.85 8.35796
6923.93 13.3474
6924.00 16.7101
6924.07 13.3475
6924.15 8.35810
6924.21 5.69894
6924.26 3.99899
6924.38 2.20098
6924.50 1.36691
6924.61 0.925093
6924.84 0.501992
6925.08 0.314732
6925.54 0.158364
6926.00 0.0965526
6927.86 0.0311582
6931.57 0.0137799
6938.99 0.0118895
6946.41 0.0249995
6948.27 0.0388074
6950.12 0.0769400
6951.05 0.128015
6951.98 0.263923
6952.44 0.438009
6952.91 0.871487
6953.14 1.38068
6953.37 2.50084
6953.49 3.63479
6953.60 5.69728
6953.66 7.39715
6953.72 9.88383
6953.78 13.6063
6953.83 19.1281
6953.92 30.6281
6954.00 38.2447
6954.08 30.6281
6954.17 19.1282
6954.26 11.0596
6954.36 6.86451
6954.45 4.58953
6954.55 3.26825
6954.73 1.87646
6954.92 1.21082
6955.30 0.622460
6955.68 0.378871
6956.44 0.184658
6957.19 0.110631
6958.70 0.0548042
6960.22 0.0344701
6966.26 0.0145650
6972.31 0.0112855
6978.36 0.0106855
6990.46 0.0119643
7002.56 0.0155908
7014.66 0.0234811
7020.71 0.0311359
7026.75 0.0447189
7032.80 0.0726741
7035.83 0.0995259
7038.85 0.146618
7041.88 0.241143
7043.39 0.328943
7044.90 0.476911
7046.41 0.754968
7047.17 0.995450
7047.93 1.37055
7048.68 1.99849
7049.06 2.48108
7049.44 3.15124
7049.82 4.11035
7050.19 5.52629
7050.57 7.67044
7050.95 10.9202
7051.48 17.4698
7052.00 21.8223
7052.53 17.4535
7053.05 10.9175
7053.49 7.29078
7053.92 5.04807
7054.35 3.64385
7054.78 2.73144
7055.65 1.68045
7056.52 1.13107
7057.38 0.811651
7058.25 0.610703
7059.98 0.382629
7061.71 0.263441
7063.45 0.193728
7066.91 0.119889
7070.37 0.0839553
7073.84 0.0641094
7080.77 0.0448812
7087.70 0.0373689
7094.62 0.0352018
7108.48 0.0404822
7115.41 0.0479905
7122.34 0.0604391
7129.27 0.0812366
7136.20 0.118190
7143.13 0.191813
7146.59 0.259072
7150.05 0.370011
7153.52 0.571490
7155.25 0.739426
7156.98 0.991658
7158.71 1.39205
7160.45 2.07178
7161.31 2.59521
7162.18 3.31472
7163.04 4.31440
7163.91 5.69336
7165.46 9.11325
7167.00 11.3938
7168.55 9.10832
7170.09 5.68858
7171.49 3.65913
7172.88 2.45987
7174.28 1.73735
7175.68 1.28187
7178.47 0.772014
7181.26 0.512762
7184.06 0.364701
7186.85 0.272757
7192.43 0.170026
7198.02 0.118154
7203.61 0.0917198
7206.40 0.0873321
7209.19 0.0965154
7210.59 0.116933
7211.99 0.178435
7212.68 0.260757
7213.38 0.471217
7213.73 0.724012
7214.08 1.29520
7214.25 1.89325
7214.43 3.01366
7214.52 3.98300
7214.60 5.43656
7214.69 7.70832
7214.78 11.2790
7214.89 18.0494
7215.00 22.5096
7215.11 17.9843
7215.22 11.2780
7215.34 6.72116
7215.46 4.27745
7215.58 2.91499
7215.70 2.10693
7215.94 1.23985
7216.18 0.820839
7216.66 0.444989
7217.14 0.287556
7218.10 0.160378
7219.05 0.110825
7220.97 0.0716898
7222.88 0.0559408
7226.72 0.0420555
7230.55 0.0352877
7238.21 0.0281515
7245.87 0.0248880
7253.53 0.0248956
7257.36 0.0269037
7261.19 0.0317844
7265.02 0.0434648
7266.94 0.0553990
7268.85 0.0770438
7270.77 0.121889
7271.72 0.164689
7272.68 0.238592
7273.64 0.382865
7274.12 0.512563
7274.60 0.722625
7275.07 1.09601
7275.31 1.40095
7275.55 1.84674
7275.79 2.53568
7276.03 3.65061
7276.27 5.56423
7276.51 8.93474
7276.76 14.2924
7277.00 17.8649
7277.25 14.2911
7277.49 8.93385
7277.72 5.71322
7277.94 3.82977
7278.16 2.70074
7278.39 1.99070
7278.84 1.19850
7279.28 0.796640
7279.73 0.566944
7280.18 0.424629
7281.08 0.264890
7281.97 0.182147
7282.87 0.133978
7284.66 0.0829117
7286.46 0.0578071
7288.25 0.0436025
7291.83 0.0288722
7295.42 0.0217077
7299.01 0.0176426
7306.18 0.0133859
7313.35 0.0113678
7320.52 0.0105925
7327.69 0.0124470
7331.28 0.0222668
7333.07 0.0590710
7333.97 0.182547
7334.42 0.532080
7334.64 1.27651
7334.75 2.34963
7334.86 5.05249
7334.93 8.10172
7335.00 10.0998
7335.07 8.10177
7335.14 5.05255
7335.23 2.68133
7335.32 1.56883
7335.50 0.701421
7335.87 0.251551
7336.61 0.0812202
7338.07 0.0282835
7341.01 0.0134668
7346.89 0.00952542
7358.64 0.00887016
7370.39 0.00981516
7382.14 0.0123083
7393.89 0.0182053
7399.77 0.0242164
7405.64 0.0351889
7408.58 0.0443861
7411.52 0.0583221
7414.45 0.0808813
7417.39 0.120906
7418.86 0.153706
7420.33 0.202413
7421.80 0.279201
7423.27 0.410376
7424.74 0.662395
7425.47 0.885535
7426.20 1.24140
7426.94 1.85867
7427.31 2.34875
7427.67 3.05118
7428.04 4.09835
7428.41 5.72871
7428.77 8.37248
7429.14 12.7135
7429.57 20.3533
7430.00 25.4314
7430.22 23.9303
7430.43 20.3316
7430.86 12.7107
7431.27 7.94491
7431.69 5.22955
7432.10 3.63894
7432.52 2.65540
7432.93 2.01392
7433.34 1.57574
7434.17 1.03633
7435.00 0.731471
7435.83 0.543319
7437.48 0.333505
7439.14 0.225571
7440.80 0.162998
7442.45 0.123526
7444.11 0.0970516
7447.42 0.0648626
7450.73 0.0468072
7454.05 0.0356843
7457.36 0.0283603
7463.98 0.0196500
7470.61 0.0149164
7483.86 0.0104323
7497.11 0.00895693
7510.36 0.00953233
7516.98 0.0110264
7523.61 0.0146162
7530.23 0.0272825
7533.54 0.0628387
7534.37 0.0950592
7535.20 0.178796
7535.61 0.284943
7536.03 0.548642
7536.23 0.858864
7536.44 1.54421
7536.55 2.24638
7536.65 3.52022
7536.75 6.16436
7536.80 8.55191
7536.86 12.1105
7536.93 19.4004
7537.00 24.1993
7537.07 19.4010
7537.14 12.1117
7537.22 7.32597
7537.30 4.69016
7537.37 3.20537
7537.45 2.32209
7537.60 1.36318
7537.75 0.898686
7538.05 0.480689
7538.36 0.306316
7538.96 0.168118
7539.57 0.117607
7540.78 0.0866256
7541.99 0.0880166
7543.20 0.111926
7544.41 0.184230
7545.02 0.277591
7545.63 0.513821
7545.93 0.800589
7546.23 1.46737
7546.38 2.19365
7546.54 3.62378
7546.61 4.92216
7546.69 6.96986
7546.76 10.4586
7546.84 16.4577
7546.92 26.2901
7547.00 32.8331
7547.08 26.2925
7547.16 16.4626
7547.23 11.0198
7547.30 7.64354
7547.36 5.53296
7547.43 4.18020
7547.56 2.59721
7547.70 1.77720
7547.96 0.999409
7548.23 0.661850
7548.76 0.390788
7549.30 0.296194
7550.37 0.261366
7551.43 0.321383
7552.50 0.494637
7553.04 0.668232
7553.57 0.970065
7554.10 1.55813
7554.37 2.08295
7554.64 2.92742
7554.90 4.40500
7555.17 7.30764
7555.30 9.91050
7555.44 13.9994
7555.57 20.7633
7555.70 32.1417
7555.85 51.5082
7556.00 64.3121
7556.15 51.3670
7556.30 32.1392
7556.41 21.9104
7556.53 15.4521
7556.64 11.2783
7556.76 8.54218
7556.99 5.31684
7557.22 3.60156
7557.45 2.59290
7557.68 1.95323
7558.14 1.22240
7558.61 0.836246
7559.07 0.609019
7559.99 0.365538
7560.91 0.244936
7561.84 0.176557
7563.68 0.105952
7565.53 0.0722299
7567.37 0.0537472
7571.07 0.0361786
7574.76 0.0310053
7578.45 0.0373518
7580.30 0.0512926
7582.14 0.0931418
7583.07 0.150416
7583.99 0.304100
7584.45 0.501612
7584.91 0.992831
7585.14 1.57145
7585.37 2.84659
7585.49 4.14724
7585.61 6.49744
7585.66 8.45479
7585.72 11.2691
7585.78 15.5595
7585.84 21.9113
7585.92 35.1159
7586.00 43.8217
7586.08 35.1158
7586.16 21.9113
7586.23 14.9426
7586.29 10.5267
7586.36 7.69655
7586.42 5.82399
7586.55 3.62708
7586.68 2.45816
7586.93 1.33447
7587.19 0.835430
7587.70 0.417545
7588.21 0.251853
7589.24 0.123316
7590.26 0.0753229
7592.31 0.0393489
7594.36 0.0261615
7602.55 0.0127609
7618.94 0.0110306
7627.14 0.0138883
7635.33 0.0226707
7639.43 0.0344044
7643.53 0.0658965
7645.58 0.107580
7646.60 0.147840
7647.62 0.219023
7648.65 0.364007
7649.16 0.500748
7649.67 0.735336
7650.18 1.18868
7650.44 1.59268
7650.70 2.24306
7650.95 3.38308
7651.21 5.63106
7651.34 7.64640
7651.46 10.8516
7651.59 16.1991
7651.72 25.2895
7651.86 40.4573
7652.00 50.5700
7652.14 40.4565
7652.28 25.2897
7652.40 16.5279
7652.52 11.2771
7652.64 8.05326
7652.77 5.98921
7653.01 3.63923
7653.25 2.43404
7653.49 1.73694
7653.74 1.30306
7654.22 0.812502
7654.71 0.557905
7655.19 0.409633
7656.16 0.253858
7658.10 0.139438
7660.04 0.106974
7661.98 0.110743
7663.92 0.165086
7664.89 0.247107
7665.86 0.467683
7666.34 0.747187
7666.58 1.00398
7666.83 1.42788
7667.07 2.20727
7667.19 2.86037
7667.31 3.84946
7667.43 5.43772
7667.55 8.17919
7667.67 13.3166
7667.80 23.5308
7667.90 37.6720
7668.00 47.0278
7668.10 37.6719
7668.20 23.5313
7668.33 13.3762
7668.45 8.24114
7668.57 5.47327
7668.69 3.88216
7668.81 2.88245
7668.93 2.22777
7669.17 1.44499
7669.41 1.01725
7669.65 0.759301
7670.13 0.478287
7671.10 0.258079
7672.06 0.178498
7673.99 0.132274
7675.92 0.142861
7676.88 0.165158
7677.84 0.204038
7678.81 0.270701
7679.77 0.391304
7680.74 0.635739
7681.22 0.862463
7681.70 1.24213
7682.18 1.94684
7682.42 2.54784
7682.66 3.47140
7682.91 4.98475
7683.03 6.12909
7683.15 7.67478
7683.27 9.85210
7683.39 12.9436
7683.51 17.4899
7683.63 24.0420
7683.72 30.7775
7683.81 38.4795
7684.00 48.1128
7684.09 45.2777
7684.19 38.4772
7684.37 24.0393
7684.51 16.8245
7684.64 12.0857
7684.78 8.96826
7684.91 6.87578
7685.18 4.34688
7685.45 2.97777
7685.72 2.15805
7685.99 1.63504
7686.53 1.02958
7687.07 0.707704
7687.61 0.516848
7688.68 0.311706
7689.76 0.209449
7690.84 0.151240
7691.92 0.114952
7692.99 0.0908090
7695.15 0.0615980
7697.31 0.0452789
7701.62 0.0287213
7705.93 0.0213618
7710.24 0.0190356
7714.55 0.0278712
7716.71 0.0700146
7717.78 0.218025
7718.05 0.350107
7718.32 0.659747
7718.46 1.00024
7718.59 1.67659
7718.73 3.30289
7718.79 5.00781
7718.86 8.03394
7718.93 12.8167
7719.00 16.0536
7719.07 12.8167
7719.14 8.03396
7719.20 5.14304
7719.27 3.46060
7719.39 1.80751
7719.52 1.09120
7719.64 0.726572
7719.90 0.387506
7720.15 0.242147
7721.16 0.0761171
7723.18 0.0269397
7727.22 0.0129653
7735.30 0.00866478
7743.38 0.00787650
7751.46 0.00830822
7759.53 0.0103535
7767.61 0.0170470
7771.65 0.0265346
7775.69 0.0531881
7777.71 0.0895137
7779.73 0.188788
7780.74 0.320153
7781.25 0.445712
7781.75 0.663904
7782.26 1.09375
7782.51 1.48558
7782.76 2.12744
7783.01 3.29379
7783.14 4.25974
7783.27 5.70527
7783.39 7.98873
7783.52 11.8388
7783.64 18.8104
7783.77 32.0962
7783.89 51.2880
7784.00 64.2049
7784.12 51.2869
7784.23 32.0957
7784.31 22.7823
7784.39 16.6055
7784.47 12.4187
7784.55 9.58854
7784.71 6.12289
7784.86 4.22338
7785.02 3.07166
7785.18 2.32987
7785.50 1.47045
7785.82 1.00956
7786.13 0.736293
7786.77 0.441165
7787.40 0.294114
7788.04 0.210482
7789.31 0.123896
7791.85 0.0592250
7794.39 0.0358215
7799.47 0.0188294
7804.55 0.0129299
7814.71 0.00930429
7819.79 0.00981865
7822.33 0.0138538
7823.60 0.0285824
7824.23 0.0750711
7824.55 0.192790
7824.71 0.406718
7824.87 1.17537
7825.00 2.34323
7825.13 1.17539
7825.25 0.517788
7825.37 0.274079
7825.60 0.114611
7826.07 0.0427570
7827.02 0.0181004
7828.90 0.0109090
7832.67 0.00918428
7840.20 0.00965672
7847.73 0.0114386
7855.27 0.0149110
7862.80 0.0222076
7866.57 0.0292740
7870.34 0.0418311
7874.10 0.0677433
7875.99 0.0927100
7877.87 0.136640
7879.75 0.225352
7880.70 0.308329
7881.64 0.449032
7882.58 0.716736
7883.05 0.951135
7883.52 1.32149
7883.99 1.95308
7884.46 3.14586
7884.70 4.17018
7884.93 5.71899
7885.17 8.14729
7885.40 11.9777
7885.70 19.1612
7886.00 23.9241
7886.30 19.1341
7886.60 11.9564
7886.86 7.81941
7887.12 5.33009
7887.38 3.80374
7887.64 2.82753
7888.15 1.72044
7888.67 1.15023
7889.19 0.821816
7889.71 0.616543
7890.74 0.385011
7891.78 0.264729
7892.82 0.194733
7894.89 0.121049
7896.96 0.0856298
7899.03 0.0665661
7903.18 0.0501147
7907.32 0.0492120
7911.47 0.0672390
7913.54 0.0961550
7915.61 0.177073
7916.65 0.284313
7917.68 0.564015
7918.20 0.912097
7918.46 1.22729
7918.72 1.74337
7918.98 2.67103
7919.11 3.44039
7919.24 4.57596
7919.37 6.36931
7919.50 9.33466
7919.63 14.6575
7919.76 24.4733
7919.88 39.1672
7920.00 48.9199
7920.12 39.1665
7920.24 24.4732
7920.33 17.6191
7920.41 12.9381
7920.57 7.59744
7920.74 4.89490
7920.90 3.39901
7921.06 2.48643
7921.23 1.89898
7921.55 1.21207
7921.88 0.841885
7922.20 0.621700
7922.86 0.383365
7924.16 0.196933
7925.47 0.127581
7928.08 0.0776282
7930.70 0.0622490
7935.92 0.0598980
7941.15 0.0762368
7946.37 0.117386
7948.99 0.157132
7951.60 0.224527
7954.21 0.350823
7955.52 0.459176
7956.82 0.626569
7958.13 0.903045
7959.44 1.39913
7960.09 1.80262
7960.74 2.38556
7961.39 3.24497
7962.05 4.50894
7963.02 7.21119
7964.00 9.00863
7964.98 7.20584
7965.95 4.50410
7966.72 3.06135
7967.49 2.14867
7968.26 1.56670
7969.03 1.18318
7970.57 0.735064
7972.11 0.497559
7973.65 0.358126
7975.18 0.269897
7978.26 0.169062
7981.34 0.115966
7984.41 0.0846870
7990.57 0.0512163
7996.72 0.0346289
8002.87 0.0252139
8009.03 0.0193592
8015.18 0.0154733
8027.48 0.0108050
8039.79 0.00823608
8064.40 0.00576356
8089.01 0.00492094
8113.62 0.00521525
8125.93 0.00606048
8138.24 0.00813807
8144.39 0.0103677
8150.54 0.0149874
8156.69 0.0307725
8159.77 0.0766832
8160.54 0.118891
8161.31 0.228495
8161.69 0.366559
8162.08 0.703012
8162.27 1.09252
8162.46 1.92316
8162.56 2.73850
8162.65 4.16972
8162.75 6.92024
8162.80 9.23879
8162.85 12.5581
8162.92 20.0779
8163.00 25.0912
8163.08 20.0783
8163.15 12.5590
8163.22 8.16982
8163.29 5.54054
8163.43 2.92454
8163.56 1.77859
8163.70 1.19186
8163.97 0.645469
8164.24 0.409613
8164.79 0.216925
8165.33 0.143010
8166.42 0.0895720
8167.51 0.0740445
8169.68 0.0757265
8171.86 0.101603
8172.95 0.126228
8174.03 0.164434
8175.12 0.226575
8176.21 0.336073
8177.30 0.554743
8177.84 0.756011
8178.39 1.09116
8178.93 1.70881
8179.20 2.23196
8179.47 3.03042
8179.75 4.32647
8179.88 5.29295
8180.02 6.59854
8180.15 8.40361
8180.29 10.9554
8180.43 14.6198
8180.56 19.8100
8180.78 31.7400
8181.00 39.6520
8181.11 37.3049
8181.22 31.6803
8181.44 19.8081
8181.60 13.9008
8181.75 10.0268
8181.91 7.46396
8182.07 5.72520
8182.38 3.63172
8182.70 2.48928
8183.01 1.80604
8183.32 1.36765
8183.95 0.860418
8184.58 0.590061
8185.21 0.429961
8185.84 0.327362
8186.47 0.257737
8187.72 0.172011
8188.98 0.123341
8190.24 0.0930465
8191.49 0.0729500
8194.00 0.0487542
8196.52 0.0353081
8199.03 0.0270779
8201.54 0.0216853
8206.57 0.0152999
8211.59 0.0118454
8221.65 0.00856978
8231.70 0.00742115
8241.75 0.00763771
8251.80 0.0117608
8256.83 0.0281339
8259.34 0.0889740
8259.97 0.147652
8260.60 0.300548
8260.91 0.490750
8261.22 0.944762
8261.38 1.45109
8261.54 2.48991
8261.62 3.47001
8261.69 5.08069
8261.77 7.98258
8261.85 13.2897
8261.93 21.3028
8262.00 26.5795
8262.07 21.3029
8262.15 13.2898
8262.21 8.82179
8262.27 6.05004
8262.40 3.23160
8262.53 1.97216
8262.65 1.31975
8262.90 0.706228
8263.16 0.439574
8263.66 0.218464
8264.16 0.131719
8265.17 0.0650310
8266.17 0.0403499
8270.20 0.0157030
8278.25 0.0100741
8286.30 0.0102772
8294.35 0.0123040
8302.39 0.0169361
8306.42 0.0213971
8310.44 0.0292443
8314.47 0.0453440
8316.48 0.0608668
8318.49 0.0883709
8320.51 0.144729
8321.51 0.198376
8322.52 0.291404
8323.52 0.474342
8324.03 0.640487
8324.53 0.913491
8325.03 1.40693
8325.28 1.81762
8325.54 2.42961
8325.79 3.40004
8326.04 5.02886
8326.16 6.27908
8326.29 7.98814
8326.42 10.3471
8326.54 13.5483
8326.77 21.7026
8327.00 27.1125
8327.23 21.6637
8327.46 13.5473
8327.70 8.18083
8327.94 5.25660
8328.17 3.59875
8328.41 2.59730
8328.65 1.95287
8328.89 1.52029
8329.37 0.994393
8329.84 0.700356
8330.32 0.520872
8331.27 0.322354
8332.22 0.221085
8333.18 0.162792
8335.08 0.102084
8336.99 0.0730883
8338.89 0.0573900
8342.70 0.0428038
8346.51 0.0379284
8350.33 0.0376823
8357.95 0.0466112
8361.76 0.0565160
8365.57 0.0723441
8369.38 0.0984218
8373.19 0.144613
8377.00 0.236964
8378.91 0.321920
8380.81 0.463085
8382.72 0.722683
8383.67 0.941944
8384.62 1.27519
8385.58 1.81433
8386.05 2.21430
8386.53 2.75248
8387.01 3.49482
8387.48 4.53633
8387.96 6.02166
8388.43 8.12828
8389.22 13.0008
8390.00 16.2470
8390.78 12.9978
8391.57 8.12530
8392.16 5.58651
8392.76 3.95731
8393.36 2.90522
8393.96 2.20505
8395.15 1.37826
8396.34 0.936330
8397.54 0.675246
8398.73 0.509396
8401.12 0.319161
8403.51 0.218696
8405.90 0.159454
8408.29 0.121646
8410.68 0.0961020
8415.45 0.0648436
8420.23 0.0472714
8425.01 0.0365432
8429.78 0.0296696
8439.34 0.0224800
8448.89 0.0216907
8453.67 0.0249786
8458.45 0.0351772
8463.22 0.0727415
8465.61 0.139893
8466.81 0.223952
8468.00 0.426727
8468.00 0.641790
10000.0 0.584301
12500.0 0.513415
15000.0 0.460162
17000.0 0.426891
20000.0 0.386345
25000.0 0.335486
30000.0 0.297574
35000.0 0.267980
40000.0 0.244457
50000.0 0.208976
60000.0 0.183622
70000.0 0.164796
80000.0 0.150171
99999.9 0.129147
100000 0.129357
150000 0.100771
153097 0.0996197
153097 0.0996195
176549 0.0876375
200000 0.0783407
250000 0.0686489
284338 0.0646434
284338 0.0646434
300000 0.0628571
350000 0.0600608
400000 0.0577393
500000 0.0540584
520106 0.0536826
542593 0.0506670
565080 0.0479332
587566 0.0454452
610053 0.0431727
632540 0.0410900
655027 0.0391755
677513 0.0374103
700000 0.0357785
721866 0.0352880
743731 0.0348185
757798 0.0344368
771866 0.0340662
785933 0.0337062
800000 0.0333563
819704 0.0330308
839409 0.0327161
859113 0.0324116
878817 0.0321168
893489 0.0312798
900000 0.0309690
915321 0.0303760
930643 0.0298040
945964 0.0292518
961285 0.0287184
980643 0.0279943
1.00000E+06 0.0273020
1.02362E+06 0.0268417
1.04724E+06 0.0263995
1.07086E+06 0.0259741
1.09448E+06 0.0255646
1.11810E+06 0.0251702
1.14172E+06 0.0247899
1.16534E+06 0.0244229
1.18896E+06 0.0240686
1.21948E+06 0.0236154
1.25000E+06 0.0231817
1.27969E+06 0.0229241
1.30937E+06 0.0226752
1.30937E+06 0.0226752
1.33320E+06 0.0223571
1.35703E+06 0.0220490
1.38086E+06 0.0217504
1.40469E+06 0.0214609
1.42852E+06 0.0211800
1.45234E+06 0.0209073
1.47617E+06 0.0206425
1.50000E+06 0.0203852
1.53125E+06 0.0198479
1.56250E+06 0.0193351
1.59375E+06 0.0188454
1.62500E+06 0.0183772
1.65625E+06 0.0179292
1.68750E+06 0.0175002
1.71875E+06 0.0170891
1.75000E+06 0.0166948
1.78125E+06 0.0162973
1.81250E+06 0.0159159
1.84375E+06 0.0155497
1.87500E+06 0.0151979
1.90625E+06 0.0148597
1.93750E+06 0.0145343
1.96875E+06 0.0142211
2.00000E+06 0.0139194
2.05619E+06 0.0133530
2.11237E+06 0.0128241
2.16856E+06 0.0123291
2.22475E+06 0.0118653
2.28093E+06 0.0114297
2.33712E+06 0.0110202
2.39330E+06 0.0106346
2.44949E+06 0.0102710
2.51830E+06 0.00985309
2.58712E+06 0.00946277
2.65593E+06 0.00909756
2.72475E+06 0.00875527
2.79356E+06 0.00843391
2.86237E+06 0.00813174
2.93119E+06 0.00784720
3.00000E+06 0.00757888
3.11603E+06 0.00707613
3.23205E+06 0.00662334
3.34808E+06 0.00621400
3.46410E+06 0.00584264
3.52868E+06 0.00565065
3.59326E+06 0.00546829
3.65784E+06 0.00529491
3.72242E+06 0.00512991
3.79182E+06 0.00496135
3.86121E+06 0.00480124
3.93061E+06 0.00464901
4.00000E+06 0.00450414
4.09160E+06 0.00429254
4.18320E+06 0.00409525
4.27480E+06 0.00391101
4.36640E+06 0.00373870
4.46420E+06 0.00356678
4.56200E+06 0.00340624
4.66419E+06 0.00324960
4.76637E+06 0.00310333
4.88319E+06 0.00294768
5.00000E+06 0.00280325
5.23862E+06 0.00250359
5.47723E+06 0.00224725
5.60792E+06 0.00212234
5.73862E+06 0.00200702
5.86931E+06 0.00190036
6.00000E+06 0.00180153
6.02135E+06 0.00178505
6.04270E+06 0.00176879
6.06405E+06 0.00175272
6.08539E+06 0.00173686
6.10674E+06 0.00172120
6.12809E+06 0.00170573
6.14944E+06 0.00169045
6.17079E+06 0.00167537
