Br-81(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
6701.84 14.8252
6702.16 10.1013
6702.49 7.10750
6702.82 5.18699
6703.14 3.92256
6703.80 2.43925
6704.45 1.65159
6705.10 1.18895
6705.75 0.895860
6707.06 0.561170
6708.37 0.385091
6709.67 0.281651
6712.28 0.171890
6714.89 0.118620
6717.51 0.0896935
6720.12 0.0732912
6722.73 0.0644966
6727.95 0.0636569
6730.56 0.0731655
6733.17 0.0953310
6735.79 0.146657
6737.09 0.198211
6738.40 0.290629
6739.05 0.366759
6739.70 0.480069
6740.36 0.659005
6741.01 0.964694
6741.66 1.55281
6741.99 2.07427
6742.31 2.90465
6742.64 4.34779
6742.80 5.49188
6742.97 7.13131
6743.13 9.57453
6743.29 13.3767
6743.46 19.5381
6743.54 24.0172
6743.62 29.6466
6743.71 37.9913
6743.81 47.4257
6744.00 59.2772
6744.10 55.7557
6744.19 47.4229
6744.38 29.6435
6744.50 21.8542
6744.62 16.3952
6744.85 9.91178
6745.09 6.50501
6745.32 4.56595
6745.56 3.36424
6745.80 2.57936
6746.27 1.65055
6746.74 1.14449
6747.21 0.840742
6748.15 0.509439
6749.09 0.342534
6750.03 0.247048
6750.97 0.187285
6751.91 0.147393
6753.80 0.0990312
6755.68 0.0719021
6757.56 0.0551032
6759.44 0.0439568
6763.21 0.0304597
6766.97 0.0228418
6774.50 0.0148797
6782.03 0.0109417
6789.56 0.00868145
6804.62 0.00633113
6819.68 0.00530736
6834.74 0.00510523
6849.80 0.00688874
6857.33 0.0147888
6861.09 0.0451170
6862.03 0.0751555
6862.98 0.156055
6863.45 0.261188
6863.92 0.527755
6864.15 0.850593
6864.39 1.58421
6864.51 2.36262
6864.62 3.83828
6864.68 5.12937
6864.74 7.11981
6864.80 10.3050
6864.86 15.3732
6864.93 24.6434
6865.00 30.7432
6865.07 24.6434
6865.14 15.3734
6865.22 9.28382
6865.29 5.93006
6865.37 4.04113
6865.44 2.91765
6865.59 1.69758
6865.74 1.10631
6866.04 0.573338
6866.34 0.349953
6866.94 0.170351
6867.53 0.101430
6868.73 0.0491958
6869.93 0.0300738
6874.71 0.0110268
6884.27 0.00639460
6903.40 0.00673177
6912.97 0.00868949
6922.53 0.0142620
6927.32 0.0218087
6932.10 0.0425669
6934.49 0.0705063
6935.69 0.0976961
6936.88 0.145907
6938.08 0.244264
6938.68 0.337130
6939.27 0.495986
6939.87 0.802689
6940.17 1.07524
6940.47 1.51259
6940.77 2.27545
6941.07 3.76762
6941.22 5.09924
6941.37 7.18368
6941.51 10.6125
6941.66 16.3410
6941.83 26.1780
6942.00 32.6853
6942.17 26.1146
6942.34 16.3403
6942.51 9.98813
6942.68 6.46149
6942.85 4.44242
6943.02 3.21439
6943.19 2.42298
6943.36 1.88719
6943.71 1.23354
6944.05 0.867394
6944.39 0.642763
6945.07 0.393668
6945.76 0.266259
6946.44 0.192597
6947.81 0.115267
6949.18 0.0776339
6950.54 0.0565859
6953.28 0.0351864
6958.75 0.0197437
6964.22 0.0146132
6975.16 0.0120261
6986.10 0.0129468
6997.05 0.0161924
7007.99 0.0230197
7013.46 0.0291078
7018.93 0.0391813
7021.66 0.0475018
7024.40 0.0620526
7027.13 0.108183
7027.82 0.146639
7028.50 0.243980
7028.84 0.365440
7029.19 0.662632
7029.36 1.00654
7029.53 1.74998
7029.61 2.49394
7029.70 3.80221
7029.78 6.35880
7029.83 8.58081
7029.87 11.7747
7029.93 18.7658
7030.00 23.4732
7030.07 18.7667
7030.13 11.7764
7030.18 8.52106
7030.22 6.27751
7030.31 3.72413
7030.39 2.42186
7030.48 1.70412
7030.66 0.981584
7030.83 0.650255
7031.18 0.367379
7031.53 0.254568
7032.23 0.169399
7032.93 0.141125
7035.73 0.136347
7038.53 0.177012
7041.33 0.256231
7044.13 0.413674
7045.53 0.555322
7046.93 0.784575
7047.63 0.956158
7048.33 1.18980
7049.03 1.51830
7049.73 1.99819
7050.43 2.73182
7051.13 3.91339
7051.83 5.91872
7052.53 9.39401
7053.26 15.0271
7054.00 18.7805
7054.74 15.0232
7055.47 9.39012
7056.06 6.34475
7056.65 4.42980
7057.24 3.21674
7057.83 2.42147
7059.01 1.49714
7060.18 1.00978
7061.36 0.724805
7062.54 0.544803
7064.90 0.339656
7067.25 0.232005
7069.61 0.168739
7071.96 0.128480
7074.32 0.101323
7079.03 0.0681083
7083.74 0.0493977
7088.46 0.0378742
7093.17 0.0303243
7102.59 0.0215315
7112.01 0.0172599
7121.44 0.0171237
7126.15 0.0259713
7128.51 0.0617722
7129.68 0.187485
7129.98 0.300952
7130.27 0.571086
7130.42 0.872183
7130.57 1.48948
7130.71 3.02691
7130.79 4.74744
7130.86 7.89961
7130.93 12.6141
7131.00 15.7873
7131.07 12.6141
7131.14 7.89967
7131.21 4.93901
7131.28 3.24077
7131.41 1.64187
7131.55 0.975617
7131.68 0.645781
7131.95 0.342502
7132.23 0.214190
7133.31 0.0694667
7135.48 0.0272684
7139.82 0.0157610
7148.51 0.0130127
7157.19 0.0142973
7161.53 0.0200571
7163.70 0.0407241
7164.79 0.112261
7165.33 0.331519
7165.60 0.861901
7165.74 1.76831
7165.81 2.79210
7165.87 4.70429
7165.94 7.49931
7166.00 9.39446
7166.06 7.49938
7166.13 4.70439
7166.21 2.54419
7166.29 1.52221
7166.45 0.698674
7166.77 0.256836
7167.41 0.0870036
7168.69 0.0338548
7171.26 0.0193544
7176.39 0.0165227
7186.65 0.0189540
7196.91 0.0247627
7207.17 0.0357981
7212.30 0.0450977
7217.43 0.0591674
7222.56 0.0818479
7227.69 0.121815
7232.82 0.202216
7235.38 0.276984
7237.95 0.403008
7240.51 0.639754
7241.80 0.844488
7243.08 1.16335
7244.36 1.69700
7245.00 2.10639
7245.64 2.67423
7246.28 3.48725
7246.93 4.68380
7247.57 6.49164
7248.21 9.22465
7249.10 14.7569
7250.00 18.4363
7250.90 14.7459
7251.79 9.21524
7252.57 6.03250
7253.35 4.11054
7254.13 2.93196
7254.90 2.17817
7256.46 1.32334
7258.01 0.883075
7259.57 0.629490
7261.12 0.470974
7264.23 0.292123
7267.34 0.199179
7270.44 0.144973
7273.55 0.110700
7276.66 0.0877241
7282.88 0.0599756
7289.09 0.0447896
7295.31 0.0359764
7301.53 0.0309320
7313.96 0.0285575
7320.18 0.0314962
7326.39 0.0393455
7332.61 0.0582676
7335.72 0.0775247
7338.82 0.112344
7340.38 0.141193
7341.93 0.184386
7343.49 0.253155
7345.04 0.372315
7346.59 0.605870
7347.37 0.817060
7348.15 1.16234
7348.93 1.78159
7349.31 2.29242
7349.70 3.04863
7350.09 4.23288
7350.29 5.08225
7350.48 6.19278
7350.67 7.67744
7350.87 9.67003
7351.06 12.3767
7351.26 16.0227
7351.63 25.6347
7352.00 32.0439
7352.19 30.1573
7352.37 25.6320
7352.74 16.0203
7353.04 10.8216
7353.34 7.55482
7353.64 5.48660
7353.94 4.13130
7354.53 2.55683
7355.13 1.72824
7355.72 1.24307
7356.32 0.937358
7357.51 0.589246
7358.70 0.407585
7359.89 0.302093
7362.27 0.194729
7364.66 0.154416
7365.85 0.152653
7367.04 0.168176
7368.23 0.218856
7369.42 0.375438
7370.02 0.585122
7370.31 0.782805
7370.61 1.11751
7370.91 1.75402
7371.06 2.30898
7371.21 3.18122
7371.36 4.65670
7371.51 7.40731
7371.58 9.75052
7371.65 13.2143
7371.73 18.5422
7371.80 26.8337
7371.90 42.8625
7372.00 53.6211
7372.10 42.8611
7372.20 26.8319
7372.27 18.9918
7372.34 13.8025
7372.41 10.3383
7372.47 7.97097
7372.61 5.08395
7372.75 3.51098
7372.89 2.55948
7373.03 1.95172
7373.30 1.24514
7373.58 0.865996
7373.86 0.641085
7374.41 0.397468
7375.52 0.205309
7376.62 0.131577
7378.84 0.0738957
7381.05 0.0510059
7383.26 0.0389883
7385.47 0.0316031
7389.90 0.0229480
7398.75 0.0147866
7407.60 0.0108728
7425.29 0.00715282
7442.99 0.00550687
7460.69 0.00484279
7478.39 0.00526261
7487.24 0.00652571
7496.09 0.0105895
7500.51 0.0164040
7504.94 0.0328727
7507.15 0.0554667
7509.36 0.117695
7510.47 0.200737
7511.57 0.420875
7512.13 0.700715
7512.40 0.959462
7512.68 1.39020
7512.96 2.19160
7513.10 2.87224
7513.23 3.91689
7513.37 5.64213
7513.51 8.68800
7513.65 14.6431
7513.72 19.7479
7513.79 27.2227
7513.89 43.5168
7514.00 54.4483
7514.11 43.5162
7514.21 27.2224
7514.30 18.4674
7514.38 12.9082
7514.47 9.38014
7514.55 7.08637
7514.72 4.37990
7514.89 2.95847
7515.06 2.12105
7515.23 1.59475
7515.57 0.993463
7515.91 0.676454
7516.25 0.490491
7516.92 0.291637
7518.28 0.137904
7519.63 0.0806792
7522.34 0.0381363
7525.05 0.0227628
7530.46 0.0115299
7535.88 0.00751006
7546.71 0.00457605
7557.54 0.00353857
7579.21 0.00307711
7590.04 0.00422571
7595.45 0.00923614
7598.16 0.0283297
7599.52 0.0966331
7600.19 0.315389
7600.53 0.889193
7600.70 1.97229
7600.79 3.34610
7600.87 6.25300
7600.94 9.97992
7601.00 12.4999
7601.07 9.97998
7601.13 6.25308
7601.18 4.19612
7601.23 2.92707
7601.34 1.59049
7601.55 0.659611
7601.97 0.221634
7602.81 0.0661253
7604.49 0.0196091
7607.84 0.00688399
7614.55 0.00357801
7627.98 0.00286558
7641.40 0.00302552
7654.83 0.00363288
7668.25 0.00510271
7674.96 0.00660874
7681.67 0.00937671
7685.03 0.0117151
7688.39 0.0152889
7691.74 0.0211457
7695.10 0.0317353
7696.78 0.0405770
7698.45 0.0539551
7700.13 0.0755963
7701.81 0.114011
7703.49 0.192286
7704.33 0.266122
7705.17 0.392558
7706.00 0.635960
7706.42 0.852192
7706.84 1.19768
7707.26 1.80013
7707.68 2.97057
7707.89 4.00838
7708.10 5.63732
7708.31 8.30689
7708.52 12.7181
7708.76 20.3561
7709.00 25.4156
7709.24 20.3208
7709.48 12.7167
7709.63 9.30012
7709.78 6.94180
7710.08 4.15770
7710.39 2.71270
7710.69 1.89562
7710.99 1.39235
7711.29 1.06455
7711.90 0.678172
7712.50 0.468546
7713.11 0.342987
7714.32 0.206442
7715.53 0.137912
7716.73 0.0987602
7717.94 0.0743244
7719.15 0.0580623
7721.57 0.0384437
7723.99 0.0275255
7726.41 0.0208328
7728.83 0.0164395
7733.66 0.0112219
7738.50 0.00837518
7748.17 0.00559440
7757.84 0.00447820
7767.52 0.00436980
7777.19 0.00712106
7782.03 0.0191707
7784.44 0.0646887
7785.05 0.108852
7785.65 0.224181
7785.96 0.368904
7786.26 0.715832
7786.41 1.10582
7786.56 1.91441
7786.64 2.68653
7786.71 3.97121
7786.79 6.33090
7786.86 10.8041
7786.93 17.2399
7787.00 21.6061
7787.07 17.2399
7787.14 10.8043
7787.18 7.87858
7787.23 5.85190
7787.31 3.48026
7787.40 2.26364
7787.49 1.58306
7787.66 0.888575
7787.84 0.565842
7788.19 0.286133
7788.54 0.172757
7789.24 0.0832775
7789.94 0.0494849
7792.74 0.0149030
7798.35 0.00570541
7809.56 0.00333664
7831.99 0.00307185
7854.42 0.00497069
7865.63 0.0123948
7871.24 0.0407689
7872.64 0.0691779
7874.04 0.146800
7874.74 0.249607
7875.44 0.519030
7875.79 0.857280
7876.14 1.67064
7876.32 2.58804
7876.49 4.49846
7876.58 6.32933
7876.67 9.39677
7876.76 15.0607
7876.84 25.8074
7876.92 41.3477
7877.00 51.6000
7877.08 41.3476
7877.16 25.8076
7877.22 17.3601
7877.28 12.1029
7877.35 8.77892
7877.41 6.60272
7877.54 4.06264
7877.66 2.73844
7877.92 1.47192
7878.17 0.914449
7878.67 0.450711
7879.18 0.268130
7880.19 0.126991
7881.20 0.0745349
7883.22 0.0356130
7885.25 0.0216059
7893.33 0.00796486
7909.51 0.00516251
7925.69 0.00658652
7933.78 0.0121644
7937.82 0.0323567
7939.84 0.106187
7940.35 0.176825
7940.85 0.358415
7941.11 0.581515
7941.36 1.10362
7941.49 1.67513
7941.61 2.80264
7941.74 5.45032
7941.80 8.19643
7941.87 12.9616
7941.93 20.7683
7942.00 25.9097
7942.07 20.7684
7942.13 12.9618
7942.18 9.43315
7942.22 6.97190
7942.31 4.13933
7942.40 2.67806
7942.48 1.86656
7942.66 1.04393
7942.83 0.665480
7943.18 0.337236
7943.53 0.204557
7944.23 0.100078
7944.93 0.0607272
7947.73 0.0207646
7953.32 0.0108507
7964.50 0.0103731
7970.09 0.0119230
7975.68 0.0149971
7981.27 0.0249228
7984.06 0.0549678
7985.46 0.157009
7985.81 0.250165
7986.16 0.476778
7986.33 0.737380
7986.51 1.28844
7986.68 2.77010
7986.77 4.54766
7986.86 8.15184
7986.93 13.0142
7987.00 16.2861
7987.07 13.0143
7987.14 8.15212
7987.20 5.43874
7987.26 3.75039
7987.38 2.02107
7987.50 1.24300
7987.62 0.838331
7987.86 0.456610
7988.10 0.289879
7988.58 0.152099
7989.06 0.0982455
7990.98 0.0427833
7994.82 0.0316669
7998.66 0.0349613
8002.50 0.0431541
8006.34 0.0572337
8010.18 0.0828249
8014.02 0.146493
8014.98 0.186941
8015.94 0.275299
8016.42 0.378144
8016.90 0.625974
8017.14 0.917963
8017.38 1.57802
8017.50 2.27322
8017.62 3.60445
8017.74 6.55013
8017.80 9.41544
8017.86 14.0264
8017.93 22.3513
8018.00 27.8715
8018.07 22.3557
8018.14 14.0353
8018.22 8.31572
8018.30 5.31754
8018.38 3.64367
8018.46 2.66588
8018.62 1.62912
8018.78 1.13288
8019.10 0.699116
8019.42 0.527378
8020.05 0.409412
8020.69 0.389288
8021.96 0.445842
8023.23 0.586168
8024.50 0.842334
8025.77 1.32800
8026.40 1.73940
8027.04 2.35537
8027.67 3.30377
8028.31 4.76800
8029.15 7.62007
8030.00 9.52000
8030.85 7.61720
8031.69 4.76424
8032.45 3.08507
8033.21 2.08559
8033.96 1.47991
8034.72 1.09599
8036.23 0.664241
8037.74 0.444016
8039.25 0.317931
8040.76 0.239677
8043.78 0.152500
8046.80 0.109266
8049.82 0.0891572
8051.33 0.0883445
8052.84 0.103618
8054.35 0.207547
8054.73 0.308284
8055.11 0.559644
8055.30 0.855483
8055.49 1.50481
8055.58 2.16438
8055.67 3.34589
8055.77 5.71713
8055.82 7.80233
8055.86 10.9014
8055.93 17.4059
8056.00 21.7507
8056.07 17.4056
8056.14 10.9008
8056.22 6.29323
8056.30 3.92068
8056.38 2.63557
8056.45 1.88347
8056.61 1.09546
8056.77 0.722510
8057.09 0.392219
8057.41 0.255490
8058.04 0.145959
8058.67 0.103635
8061.21 0.0576095
8066.28 0.0433590
8071.34 0.0434542
8076.41 0.0518799
8081.48 0.0746821
8084.02 0.0978153
8086.55 0.138565
8089.08 0.218783
8090.35 0.291026
8091.62 0.408308
8092.89 0.616099
8093.52 0.785160
8094.15 1.03236
8094.79 1.41210
8095.42 2.02542
8096.05 3.07431
8096.37 3.86712
8096.69 4.90639
8097.34 7.84434
8098.00 9.80215
8098.66 7.84258
8099.31 4.90448
8099.90 3.17191
8100.49 2.14113
8101.08 1.51761
8101.67 1.12341
8102.84 0.680166
8104.02 0.453895
8105.19 0.324267
8106.37 0.243513
8108.72 0.152653
8111.07 0.105535
8113.42 0.0780559
8118.12 0.0490267
8122.82 0.0349727
8127.52 0.0273548
8136.92 0.0208781
8146.32 0.0213383
8151.02 0.0246665
8155.72 0.0321321
8160.42 0.0493225
8162.77 0.0666834
8165.12 0.0981310
8166.29 0.124291
8167.47 0.163638
8168.64 0.226687
8169.82 0.336939
8170.99 0.556103
8171.58 0.757479
8172.17 1.09145
8172.76 1.70609
8173.05 2.22527
8173.34 3.01220
8173.64 4.28785
8173.93 6.51105
8174.08 8.26707
8174.22 10.7364
8174.37 14.2596
8174.52 19.2184
8174.76 30.7671
8175.00 38.4212
8175.24 30.7142
8175.48 19.2163
8175.77 10.9366
8176.05 6.72682
8176.33 4.47078
8176.62 3.16013
8176.90 2.34240
8177.18 1.80171
8177.75 1.15754
8178.31 0.804879
8178.88 0.591781
8180.01 0.358742
8181.14 0.241046
8182.28 0.173518
8183.41 0.131236
8184.54 0.103021
8186.80 0.0688773
8189.07 0.0497763
8191.33 0.0380103
8193.60 0.0302444
8198.12 0.0209370
8202.65 0.0157715
8211.71 0.0105291
8220.76 0.00808658
8229.82 0.00682338
8247.93 0.00599113
8266.04 0.00683216
8275.10 0.00821756
8284.15 0.0110225
8288.68 0.0134746
8293.21 0.0172749
8297.74 0.0235596
8302.27 0.0349905
8304.53 0.0445633
8306.79 0.0590728
8309.06 0.0825829
8311.32 0.124390
8312.45 0.158712
8313.59 0.209785
8314.72 0.290530
8315.85 0.429156
8316.98 0.697094
8317.55 0.935783
8318.11 1.31979
8318.68 1.99217
8318.96 2.53254
8319.25 3.31541
8319.53 4.49912
8319.81 6.37727
8320.09 9.50046
8320.38 14.7630
8320.69 23.6197
8321.00 29.5233
8321.31 23.6176
8321.62 14.7610
8321.84 10.4342
8322.06 7.55592
8322.28 5.64121
8322.50 4.33661
8322.94 2.75897
8323.38 1.89440
8323.82 1.37592
8324.26 1.04262
8325.14 0.656622
8326.02 0.450499
8326.90 0.328201
8327.78 0.249687
8328.66 0.196447
8330.42 0.130841
8332.18 0.0935782
8333.94 0.0704000
8335.70 0.0550111
8339.22 0.0364874
8342.74 0.0261933
8346.25 0.0198843
8349.77 0.0157417
8356.81 0.0108092
8363.85 0.00809723
8377.92 0.00537867
8391.99 0.00412707
8406.07 0.00347264
8434.22 0.00293359
8462.36 0.00290825
8490.51 0.00331188
8504.58 0.00380067
8518.66 0.00486570
8532.73 0.00919042
8539.77 0.0243340
8541.53 0.0392862
8543.29 0.0800509
8544.17 0.134011
8545.05 0.275240
8545.49 0.452443
8545.93 0.880401
8546.15 1.36451
8546.37 2.37640
8546.48 3.34305
8546.59 4.98838
8546.70 8.00755
8546.81 13.7506
8546.90 22.0329
8547.00 27.4936
8547.10 22.0328
8547.19 13.7506
8547.28 9.14641
8547.36 6.31269
8547.44 4.52785
8547.52 3.38847
8547.68 2.07321
8547.85 1.38927
8548.17 0.744092
8548.50 0.462770
8549.15 0.229277
8549.80 0.137565
8551.10 0.0669886
8552.40 0.0408983
8557.61 0.0149185
8568.03 0.00928148
8578.45 0.0108880
8583.66 0.0174346
8586.26 0.0401303
8587.57 0.119438
8588.22 0.369752
8588.54 1.01264
8588.71 2.19668
8588.79 3.63196
8588.87 6.60113
8588.93 10.5267
8589.00 13.1920
8589.07 10.5267
8589.13 6.60126
8589.20 4.11385
8589.26 2.69903
8589.39 1.36755
8589.64 0.536732
8590.15 0.178710
8591.18 0.0586277
8593.22 0.0242203
8597.31 0.0160694
8605.50 0.0172139
8613.68 0.0226652
8621.86 0.0331328
8625.95 0.0419060
8630.05 0.0551313
8634.14 0.0763952
8638.23 0.113808
8642.32 0.189070
8644.37 0.259105
8646.41 0.377215
8648.46 0.599613
8649.48 0.792270
8650.50 1.09288
8651.52 1.59762
8652.04 1.98680
8652.55 2.52722
8653.06 3.30414
8653.57 4.45245
8654.08 6.19745
8654.59 8.85291
8655.30 14.1615
8656.00 17.6992
8656.70 14.1588
8657.41 8.85033
8658.21 5.09887
8659.02 3.16304
8659.83 2.11433
8660.63 1.50118
8661.44 1.11611
8662.24 0.860857
8663.85 0.555402
8665.46 0.387623
8667.08 0.286053
8670.30 0.174877
8673.52 0.118780
8676.74 0.0867406
8679.96 0.0668377
8683.19 0.0537288
8689.63 0.0383819
8696.08 0.0305753
8708.96 0.0255274
8721.85 0.0301076
8728.30 0.0375328
8734.74 0.0522021
8737.97 0.0647453
8741.19 0.0837704
8744.41 0.114349
8747.63 0.167725
8750.85 0.273109
8752.47 0.368909
8754.08 0.526335
8755.69 0.810707
8756.49 1.04678
8757.30 1.39917
8758.10 1.95549
8758.51 2.35911
8758.91 2.88968
8759.31 3.60325
8759.72 4.57629
8760.12 5.91552
8760.52 7.73901
8761.26 12.3791
8762.00 15.4711
8762.37 14.5605
8762.74 12.3764
8763.48 7.73635
8764.15 4.98215
8764.82 3.35280
8765.48 2.37014
8766.15 1.74942
8767.48 1.05360
8768.82 0.699601
8770.15 0.496996
8771.49 0.371035
8774.16 0.229460
8776.82 0.156083
8779.49 0.113307
8782.16 0.0862042
8784.83 0.0679721
8790.17 0.0457111
8795.50 0.0331512
8800.84 0.0253743
8806.18 0.0202296
8816.85 0.0140890
8827.53 0.0108216
8838.20 0.00958217
8843.54 0.0120551
8846.21 0.0238517
8847.54 0.0670461
8848.21 0.206236
8848.54 0.573698
8848.71 1.27703
8848.79 2.16551
8848.87 4.07925
8848.94 6.51213
8849.00 8.15139
8849.06 6.51216
8849.13 4.07928
8849.20 2.32461
8849.27 1.42801
8849.42 0.671801
8849.72 0.249210
8850.31 0.0812331
8851.49 0.0275503
8853.86 0.0121808
8858.59 0.00781246
8868.06 0.00630065
8886.99 0.00577695
8905.93 0.00706793
8915.39 0.0120481
8920.13 0.0301979
8922.49 0.0971246
8923.09 0.161712
8923.68 0.329727
8923.97 0.539145
8924.27 1.03975
8924.42 1.59899
8924.57 2.74879
8924.64 3.82729
8924.71 5.62659
8924.79 8.83423
8924.86 14.7109
8924.93 23.5001
8925.00 29.4159
8925.07 23.5002
8925.14 14.7111
8925.21 8.89268
8925.28 5.72295
8925.36 3.90218
8925.43 2.81885
8925.57 1.64671
8925.72 1.07347
8926.01 0.558196
8926.30 0.341918
8926.88 0.167878
8927.46 0.101066
8929.78 0.0320013
8934.42 0.0139718
8943.69 0.0107999
8952.97 0.0126703
8962.25 0.0174288
8966.88 0.0215853
8971.52 0.0279223
8976.16 0.0381669
8980.80 0.0562264
8985.44 0.0925153
8987.76 0.126208
8990.07 0.182902
8992.39 0.289139
8993.55 0.380778
8994.71 0.523119
8995.87 0.760492
8997.03 1.19276
8997.61 1.55010
8998.19 2.07408
8998.77 2.86087
8999.35 4.03954
9000.18 6.46102
9001.00 8.07460
9001.83 6.45965
9002.65 4.03832
9003.23 2.85832
9003.81 2.07348
9004.39 1.54973
9004.97 1.19309
9006.13 0.760902
9007.29 0.523831
9008.45 0.381612
9009.60 0.290202
9011.92 0.184380
9014.24 0.128192
9016.56 0.0951374
9021.19 0.0608251
9025.83 0.0468734
9028.15 0.0451396
9030.47 0.0479900
9032.78 0.0598953
9035.10 0.0992326
9036.26 0.153798
9037.42 0.298679
9038.00 0.480996
9038.58 0.919653
9038.87 1.41480
9039.16 2.44484
9039.30 3.42348
9039.45 5.07926
9039.59 8.09146
9039.74 13.7868
9039.87 22.0334
9040.00 27.5596
9040.13 22.0327
9040.26 13.7862
9040.41 8.03492
9040.56 5.01908
9040.70 3.37171
9040.85 2.40219
9041.14 1.38557
9041.44 0.898389
9042.03 0.467022
9042.61 0.288254
9043.79 0.145007
9044.96 0.0899953
9047.31 0.0478453
9049.66 0.0319632
9054.36 0.0196457
9059.06 0.0149715
9063.77 0.0131274
9068.47 0.0138995
9073.17 0.0255525
9075.52 0.0728487
9076.69 0.239524
9076.98 0.390370
9077.28 0.752845
9077.43 1.16029
9077.57 2.00477
9077.72 4.15033
9077.79 6.56216
9077.87 11.1359
9077.93 17.8377
9078.00 22.2716
9078.07 17.8377
9078.13 11.1360
9078.21 6.60690
9078.28 4.17446
9078.43 2.03047
9078.57 1.17556
9078.72 0.764827
9079.01 0.396895
9079.30 0.243832
9080.46 0.0735333
9082.79 0.0246210
9087.44 0.0112757
9096.74 0.00771596
9106.05 0.00752882
9115.35 0.00873899
9124.65 0.0122668
9129.31 0.0160252
9133.96 0.0230084
9136.28 0.0289253
9138.61 0.0379666
9140.94 0.0527534
9143.26 0.0793711
9144.42 0.101482
9145.59 0.134758
9146.75 0.188185
9147.91 0.281971
9149.08 0.469688
9149.66 0.643519
9150.24 0.934303
9150.82 1.47663
9151.11 1.94115
9151.40 2.65525
9151.69 3.83615
9151.84 4.72684
9151.98 5.94546
9152.13 7.67125
9152.27 10.1458
9152.42 13.7857
9152.56 19.1255
9152.78 30.5776
9153.00 38.2029
9153.11 35.9213
9153.22 30.5201
9153.44 19.0801
9153.64 12.1819
9153.84 8.13940
9154.04 5.72365
9154.24 4.20797
9154.64 2.52087
9155.04 1.66855
9155.45 1.18145
9155.85 0.879227
9156.65 0.540844
9157.46 0.365770
9158.26 0.264009
9159.06 0.199597
9159.87 0.156380
9161.47 0.103717
9163.08 0.0741077
9164.69 0.0558347
9166.29 0.0437842
9169.51 0.0293848
9172.72 0.0214793
9175.93 0.0167284
9179.15 0.0137218
9185.58 0.0106555
9192.00 0.0106897
9198.43 0.0206549
9201.64 0.0628725
9202.45 0.104771
9203.25 0.216565
9203.65 0.360091
9204.05 0.716916
9204.26 1.13756
9204.46 2.06547
9204.56 3.01389
9204.66 4.72784
9204.76 8.21388
9204.81 11.3211
9204.86 16.0262
9204.93 25.6779
9205.00 32.0387
9205.07 25.6779
9205.14 16.0263
9205.22 9.42519
9205.30 5.91139
9205.38 3.97929
9205.46 2.83719
9205.62 1.63496
9205.77 1.05956
9206.09 0.545959
9206.40 0.332353
9207.03 0.161330
9207.66 0.0960770
9210.19 0.0285185
9215.23 0.0102010
9225.31 0.00516162
9235.40 0.00416727
9245.48 0.00403851
9265.65 0.00699232
9275.73 0.0204301
9278.25 0.0341712
9280.77 0.0723788
9282.03 0.123997
9283.29 0.263218
9283.93 0.444706
9284.56 0.907210
9284.87 1.46724
9285.03 1.96439
9285.19 2.75290
9285.34 4.12688
9285.50 6.76531
9285.58 9.09500
9285.66 12.7261
9285.74 18.6216
9285.82 28.2525
9285.91 45.2498
9286.00 56.5189
9286.09 45.2495
9286.18 28.2525
9286.25 20.3267
9286.31 14.9802
9286.43 8.81166
9286.55 5.67317
9286.67 3.93596
9286.92 2.18843
9287.16 1.38511
9287.65 0.695656
9288.14 0.417335
9289.12 0.198411
9290.10 0.116071
9292.06 0.0543748
9294.02 0.0319753
9301.86 0.00975851
9317.53 0.00417414
9333.20 0.00404386
9341.03 0.00758348
9344.95 0.0219920
9346.91 0.0755099
9347.89 0.258274
9348.13 0.419572
9348.38 0.795971
9348.50 1.20665
9348.62 2.01319
9348.75 3.89324
9348.81 5.82806
9348.87 9.19824
9348.93 14.7222
9349.00 18.3983
9349.07 14.7223
9349.13 9.19833
9349.19 6.08111
9349.24 4.19730
9349.35 2.26127
9349.57 0.930398
9349.79 0.498882
9350.01 0.309856
9350.89 0.0913897
9352.66 0.0263240
9356.18 0.00853561
9363.23 0.00384638
9377.32 0.00262169
9405.50 0.00241745
9433.69 0.00276042
9447.78 0.00348683
9454.82 0.00545265
9458.35 0.0122526
9460.11 0.0367227
9460.99 0.118850
9461.43 0.353021
9461.65 0.858374
9461.76 1.59873
9461.87 3.50846
9462.00 7.01176
9462.13 3.50852
9462.26 1.40231
9462.39 0.699546
9462.66 0.270852
9463.18 0.0881115
9464.24 0.0275356
9466.34 0.0101737
9470.56 0.00593035
9478.98 0.00678661
9487.41 0.0170292
9491.62 0.0564648
9492.67 0.0954053
9493.72 0.199888
9494.25 0.335003
9494.78 0.675243
9495.04 1.08342
9495.30 1.99969
9495.44 2.95712
9495.57 4.74145
9495.63 6.27238
9495.70 8.58865
9495.77 12.2064
9495.83 17.8335
9495.92 28.4987
9496.00 35.6651
9496.09 28.4986
9496.17 17.8335
9496.24 11.6749
9496.32 7.93183
9496.39 5.64456
9496.47 4.18576
9496.61 2.53611
9496.76 1.69301
9497.06 0.898971
9497.35 0.555930
9497.94 0.272920
9498.53 0.162291
9499.72 0.0774211
9500.90 0.0460342
9505.62 0.0145220
9515.08 0.00654453
9533.99 0.00531059
9543.44 0.00587623
9552.90 0.00749305
9562.35 0.0149698
9567.08 0.0421347
9568.26 0.0687846
9569.45 0.140198
