Sb-123(n,g) ENDF/B-VII.1
1826.72 7.55626
1826.75 5.87478
1826.81 3.80689
1826.87 2.66113
1826.94 1.96331
1827.06 1.19469
1827.19 0.803964
1827.31 0.578916
1827.57 0.343887
1827.82 0.229248
1828.07 0.165147
1828.57 0.0998529
1829.08 0.0688456
1829.58 0.0517993
1830.59 0.0346704
1831.59 0.0267295
1832.60 0.0225062
1834.61 0.0186723
1838.64 0.0177573
1842.66 0.0213607
1846.69 0.0312235
1848.70 0.0412930
1850.72 0.0594993
1851.72 0.0746742
1852.73 0.0976045
1853.74 0.134849
1854.74 0.201535
1855.25 0.257056
1855.75 0.340703
1856.25 0.475805
1856.76 0.715614
1857.01 0.912904
1857.26 1.20691
1857.51 1.67293
1857.76 2.47222
1857.89 3.11035
1858.02 4.03203
1858.14 5.43185
1858.27 7.67871
1858.39 11.6806
1858.46 14.9329
1858.52 19.6958
1858.58 27.0016
1858.64 38.8206
1858.71 58.9960
1858.77 93.5289
1858.84 150.137
1858.90 187.132
1858.97 149.213
1859.03 93.5195
1859.07 69.1694
1859.11 52.3933
1859.19 31.8861
1859.27 21.0483
1859.35 14.8717
1859.43 10.9831
1859.50 8.45244
1859.66 5.42298
1859.82 3.76946
1859.97 2.77253
1860.29 1.68523
1860.60 1.13709
1860.92 0.825566
1861.23 0.632032
1861.55 0.504408
1862.17 0.354172
1862.80 0.276730
1863.43 0.237081
1864.06 0.221650
1865.32 0.253020
1865.94 0.312541
1866.57 0.433256
1866.89 0.538111
1867.20 0.698101
1867.51 0.957689
1867.83 1.41646
1868.14 2.33886
1868.30 3.19425
1868.46 4.63028
1868.54 5.75156
1868.61 7.30974
1868.69 9.62659
1868.77 13.1641
1868.85 19.0925
1868.89 23.5412
1868.93 29.6391
1868.97 38.4891
1869.01 51.0332
1869.05 69.5741
1869.08 96.9277
1869.14 155.213
1869.20 194.128
1869.26 155.203
1869.32 96.9168
1869.38 58.6753
1869.44 37.9561
1869.50 25.9479
1869.55 18.7939
1869.61 14.1150
1869.67 11.0063
1869.79 7.18257
1869.91 5.04451
1870.03 3.73423
1870.27 2.28244
1870.51 1.54012
1870.74 1.11079
1870.98 0.840401
1871.22 0.659163
1871.70 0.438737
1872.17 0.314714
1872.65 0.237941
1873.12 0.187127
1874.08 0.125691
1875.03 0.0912682
1875.98 0.0699282
1876.93 0.0557269
1878.83 0.0384212
1880.74 0.0285913
1884.54 0.0182631
1888.35 0.0131731
1892.16 0.0103023
1899.77 0.00751559
1907.39 0.00677961
1911.19 0.00710831
1915.00 0.00822942
1918.81 0.0111325
1920.71 0.0141934
1922.61 0.0198916
1923.57 0.0247472
1924.52 0.0322129
1925.47 0.0445346
1926.42 0.0669909
1926.90 0.0859231
1927.37 0.114818
1927.85 0.162115
1928.32 0.247277
1928.80 0.425839
1929.04 0.599330
1929.28 0.906439
1929.39 1.15747
1929.51 1.52946
1929.63 2.11427
1929.75 3.11021
1929.87 5.01105
1929.93 6.69900
1929.99 9.33087
1930.05 13.9229
1930.08 17.5507
1930.11 22.5128
1930.14 30.0460
1930.17 41.1351
1930.20 59.2263
1930.23 86.9531
1930.26 139.034
1930.30 173.716
1930.34 139.030
1930.37 86.9486
1930.41 56.2853
1930.44 37.9989
1930.47 26.9176
1930.51 19.8935
1930.57 11.9975
1930.64 8.00956
1930.70 5.68058
1930.77 4.24895
1930.90 2.61992
1931.03 1.76903
1931.16 1.27680
1931.29 0.964733
1931.42 0.754639
1931.69 0.497522
1931.95 0.353306
1932.21 0.264108
1932.47 0.205133
1933.00 0.134375
1933.52 0.0953156
1934.05 0.0714279
1934.57 0.0558185
1935.62 0.0372734
1936.67 0.0271379
1937.72 0.0210066
1938.77 0.0170287
1940.87 0.0123857
1942.97 0.00993874
1947.16 0.00779238
1951.36 0.00740450
1955.55 0.00864093
1959.75 0.0166507
1960.80 0.0247322
1961.85 0.0471978
1962.37 0.0778039
1962.90 0.161597
1963.16 0.273598
1963.29 0.380950
1963.42 0.568644
1963.55 0.942028
1963.62 1.28846
1963.69 1.85603
1963.75 2.91844
1963.78 3.82196
1963.82 5.15437
1963.85 7.37758
1963.88 11.2909
1963.92 18.8342
1963.93 24.9729
1963.95 33.7309
1963.97 54.3447
1964.00 67.4811
1964.03 54.3452
1964.05 33.7316
1964.07 24.5227
1964.09 18.2101
1964.12 10.8276
1964.16 6.96115
1964.19 4.85791
1964.23 3.53898
1964.26 2.70720
1964.33 1.72660
1964.40 1.18914
1964.47 0.868491
1964.60 0.523679
1964.74 0.349856
1964.88 0.251497
1965.15 0.148994
1965.70 0.0723085
1966.25 0.0445549
1967.35 0.0244640
1968.45 0.0175449
1972.85 0.0124133
1977.25 0.0144989
1981.65 0.0204078
1983.85 0.0257044
1986.05 0.0339317
1988.25 0.0475445
1990.45 0.0723176
1991.55 0.0931102
1992.65 0.124700
1993.75 0.176072
1994.85 0.267824
1995.40 0.343632
1995.95 0.457080
1996.50 0.637856
1997.05 0.951781
1997.60 1.56954
1997.87 2.13061
1998.15 3.05221
1998.42 4.71658
1998.56 6.10318
1998.70 8.16036
1998.84 11.4282
1998.97 16.8813
1999.11 26.6868
1999.18 34.5167
1999.25 45.0282
1999.37 72.1084
1999.50 89.9480
1999.63 71.8707
1999.75 45.0179
1999.89 26.8725
2000.02 17.1384
2000.16 11.6367
2000.29 8.36377
2000.43 6.26044
2000.56 4.85796
2000.83 3.15731
2001.10 2.20750
2001.37 1.62793
2001.90 0.989251
2002.44 0.663302
2002.98 0.475689
2003.52 0.357611
2004.05 0.278804
2005.13 0.183191
2006.20 0.129686
2007.28 0.0967693
2008.35 0.0751125
2010.50 0.0492638
2012.65 0.0350671
2014.80 0.0264787
2016.95 0.0209523
2021.25 0.0148116
2025.55 0.0128236
2027.70 0.0139354
2029.85 0.0195960
2030.92 0.0283652
2032.00 0.0537357
2032.54 0.0887788
2033.07 0.185268
2033.34 0.314230
2033.48 0.437838
2033.61 0.653876
2033.74 1.08799
2033.81 1.48508
2033.88 2.14600
2033.95 3.36372
2033.98 4.41376
2034.01 5.96895
2034.05 8.57315
2034.08 13.0032
2034.11 21.7756
2034.13 29.2163
2034.15 39.2383
2034.17 62.7075
2034.20 78.4213
2034.23 62.7079
2034.25 39.2390
2034.28 25.3712
2034.30 17.1404
2034.33 12.1493
2034.35 8.98368
2034.40 5.42279
2034.45 3.60271
2034.50 2.54258
2034.54 1.89826
2034.64 1.17214
2034.74 0.792107
2034.83 0.573012
2035.02 0.340512
2035.41 0.161624
2035.79 0.0954498
2036.56 0.0463904
2037.33 0.0286463
2038.88 0.0155696
2040.42 0.0107831
2043.50 0.00709913
2046.58 0.00563025
2052.74 0.00439802
2058.90 0.00395510
2071.22 0.00451669
2077.39 0.00760355
2080.47 0.0186385
2081.24 0.0296061
2082.01 0.0599310
2082.39 0.100853
2082.78 0.211581
2082.97 0.356793
2083.16 0.727792
2083.26 1.18670
2083.31 1.59255
2083.36 2.24542
2083.40 3.38843
2083.45 5.63785
2083.48 7.65034
2083.50 10.8446
2083.52 16.1608
2083.55 25.3204
2083.57 40.7047
2083.60 50.5952
2083.63 40.7050
2083.65 25.3209
2083.67 17.0476
2083.70 11.9248
2083.72 8.67212
2083.74 6.53539
2083.78 4.00524
2083.82 2.70804
2083.87 1.93271
2083.91 1.45543
2083.99 0.909122
2084.16 0.448296
2084.33 0.267790
2084.67 0.127993
2085.01 0.0762097
2085.68 0.0377826
2086.36 0.0240575
2089.07 0.0113996
2091.78 0.0105896
2094.49 0.0128866
2097.20 0.0191930
2098.55 0.0256750
2099.91 0.0375102
2100.58 0.0474826
2101.26 0.0626689
2101.94 0.0875223
2102.62 0.132473
2103.29 0.227093
2103.63 0.319891
2103.97 0.485205
2104.14 0.622539
2104.31 0.826980
2104.48 1.15263
2104.65 1.71790
2104.82 2.83930
2104.90 3.86181
2104.99 5.52255
2105.07 8.56295
2105.11 11.0606
2105.15 14.7893
2105.20 20.8389
2105.24 30.8263
2105.26 38.4462
2105.28 48.8339
2105.30 63.1249
2105.32 82.6264
2105.36 132.638
2105.40 164.743
2105.44 131.270
2105.48 82.6225
2105.51 55.7463
2105.54 38.8676
2105.57 28.1910
2105.60 21.3850
2105.66 13.1779
2105.72 8.91683
2105.79 6.38066
2105.85 4.80405
2105.97 2.98835
2106.09 2.03521
2106.22 1.47488
2106.34 1.11822
2106.46 0.879069
2106.71 0.583739
2106.95 0.417110
2107.20 0.314145
2107.44 0.246482
2107.94 0.165704
2108.43 0.122177
2108.92 0.0969675
2109.41 0.0824234
2110.39 0.0742211
2111.38 0.0998026
2111.87 0.146688
2112.36 0.281934
2112.60 0.463412
2112.73 0.637136
2112.85 0.935462
2112.97 1.52420
2113.03 2.06215
2113.10 2.92735
2113.16 4.50574
2113.19 5.81135
2113.22 7.67984
2113.25 10.6853
2113.28 15.4807
2113.31 24.1937
2113.33 30.7457
2113.34 40.0381
2113.36 50.7428
2113.37 63.6929
2113.40 80.0356
2113.43 63.6915
2113.46 40.0363
2113.49 24.1919
2113.52 15.6870
2113.55 10.6834
2113.58 7.75448
2113.61 5.80918
2113.64 4.53846
2113.70 2.96175
2113.76 2.08099
2113.83 1.54160
2113.95 0.947731
2114.07 0.641062
2114.19 0.463924
2114.43 0.278331
2114.68 0.187371
2114.92 0.136414
2115.41 0.0838151
2115.89 0.0585038
2116.38 0.0442999
2117.36 0.0295908
2118.33 0.0224171
2119.30 0.0183565
2121.25 0.0142202
2125.15 0.0118176
2129.04 0.0126947
2132.94 0.0166252
2134.89 0.0206492
2136.84 0.0276218
2138.78 0.0413175
2139.76 0.0540174
2140.73 0.0759264
2141.71 0.120075
2142.19 0.162259
2142.68 0.236841
2143.17 0.390372
2143.41 0.538630
2143.65 0.798862
2143.78 1.01199
2143.90 1.32788
2144.02 1.82509
2144.14 2.66479
2144.26 4.28309
2144.32 5.71139
2144.38 7.98694
2144.45 11.9144
2144.48 15.0855
2144.51 19.4680
2144.54 26.1926
2144.57 36.2517
2144.60 52.2724
2144.63 77.9974
2144.66 125.019
2144.70 155.070
2144.74 123.667
2144.77 77.9960
2144.80 55.7726
2144.82 41.2614
2144.87 24.1785
2144.92 15.5869
2144.97 10.8762
2145.02 7.94788
2145.07 6.08537
2145.16 3.87794
2145.26 2.68127
2145.36 1.97588
2145.55 1.21371
2145.75 0.833261
2145.94 0.620166
2146.33 0.405487
2146.72 0.312187
2147.11 0.272235
2147.88 0.276922
2148.27 0.315414
2148.66 0.387107
2149.05 0.513850
2149.44 0.747576
2149.63 0.943257
2149.83 1.23475
2150.02 1.70010
2150.22 2.49754
2150.41 4.05209
2150.51 5.43376
2150.61 7.65881
2150.70 11.5596
2150.75 14.7367
2150.80 19.2499
2150.85 26.2296
2150.90 37.0944
2150.95 55.5901
2150.99 86.3061
2151.05 137.698
2151.10 171.803
2151.15 137.692
2151.21 86.2984
2151.25 55.5830
2151.30 37.6666
2151.35 26.5805
2151.40 19.7065
2151.49 11.8847
2151.59 7.89295
2151.68 5.60695
2151.78 4.18337
2151.97 2.58828
2152.16 1.75588
2152.34 1.27262
2152.53 0.964758
2152.72 0.758669
2153.10 0.506404
2153.48 0.364253
2153.86 0.276396
2154.24 0.218401
2155.00 0.149235
2155.76 0.111756
2156.51 0.0899162
2157.27 0.0770760
2158.79 0.0686025
2160.31 0.0852046
2161.06 0.116767
2161.44 0.149039
2161.82 0.207637
2162.20 0.330104
2162.39 0.449047
2162.58 0.657673
2162.77 1.08118
2162.87 1.47760
2162.96 2.14151
2163.05 3.41190
2163.10 4.53679
2163.15 6.27360
2163.20 9.29363
2163.24 14.8527
2163.27 19.6900
2163.29 26.6633
2163.32 37.9724
2163.34 55.7087
2163.35 71.0981
2163.37 88.5798
2163.40 111.369
2163.42 104.225
2163.43 88.5786
2163.46 55.7078
2163.49 37.9720
2163.51 27.0386
2163.53 19.6906
2163.56 15.0198
2163.60 9.37985
2163.65 6.41949
2163.70 4.62863
2163.74 3.51286
2163.83 2.21452
2163.93 1.52855
2164.02 1.12382
2164.21 0.691460
2164.39 0.477889
2164.58 0.359137
2164.95 0.240629
2165.32 0.189706
2165.70 0.168823
2166.44 0.175738
2167.19 0.247143
2167.56 0.328222
2167.93 0.478691
2168.12 0.605531
2168.30 0.795769
2168.49 1.10046
2168.67 1.63193
2168.86 2.68294
2168.95 3.64175
2169.05 5.22381
2169.14 8.10005
2169.19 10.5335
2169.23 14.1170
2169.28 19.9498
2169.33 29.6765
2169.35 37.5428
2169.37 47.9759
2169.40 62.4797
2169.42 82.5008
2169.46 132.170
2169.50 165.357
2169.54 132.165
2169.58 82.4957
2169.63 49.0506
2169.67 31.4083
2169.71 21.2745
2169.76 15.3398
2169.80 11.4635
2169.84 8.91866
2169.93 5.82065
2170.02 4.07288
2170.10 3.01655
2170.28 1.84007
2170.45 1.23717
2170.62 0.891438
2170.80 0.673866
2170.97 0.528135
2171.32 0.350722
2171.66 0.251440
2172.01 0.190100
2172.35 0.149523
2173.05 0.100724
2173.74 0.0736092
2175.12 0.0459099
2176.51 0.0327373
2177.89 0.0255107
2180.66 0.0186872
2183.43 0.0168975
2186.20 0.0198277
2187.59 0.0254009
2188.97 0.0410085
2189.67 0.0617179
2190.36 0.117274
2190.71 0.190917
2191.05 0.386079
2191.22 0.636613
2191.31 0.872025
2191.40 1.26592
2191.48 2.02065
2191.53 2.67145
2191.57 3.69215
2191.61 5.46800
2191.66 8.72253
2191.68 11.5518
2191.70 15.6002
2191.72 22.1595
2191.74 32.0370
2191.77 51.4983
2191.80 64.0523
2191.83 51.4990
2191.86 32.0384
2191.89 19.7424
2191.91 12.9044
2191.94 8.93943
2191.97 6.50538
2192.00 4.92611
2192.03 3.85152
2192.08 2.53393
2192.14 1.79233
2192.19 1.33602
2192.31 0.829017
2192.42 0.569710
2192.53 0.420303
2192.75 0.265339
2193.20 0.156269
2193.65 0.133616
2194.10 0.157982
2194.55 0.268931
2194.77 0.425435
2194.88 0.576000
2195.00 0.837055
2195.11 1.34712
2195.16 1.80603
2195.22 2.55172
2195.28 3.87637
2195.30 4.95658
2195.33 6.54394
2195.36 8.99011
2195.39 12.9740
2195.42 19.8423
2195.44 32.1288
2195.47 51.7010
2195.50 64.2771
2195.53 51.7009
2195.56 32.1287
2195.58 20.5003
2195.61 13.7344
2195.64 9.68089
2195.66 7.13257
2195.71 4.29022
2195.77 2.84873
2195.82 2.01422
2195.87 1.50772
2195.97 0.938668
2196.08 0.641878
2196.18 0.470940
2196.39 0.289979
2196.81 0.151779
2197.23 0.102150
2198.06 0.0709752
2198.89 0.0716991
2199.73 0.0974977
2200.15 0.127768
2200.56 0.184696
2200.98 0.305904
2201.19 0.424496
2201.40 0.633310
2201.61 1.05777
2201.71 1.45275
2201.81 2.12115
2201.92 3.40143
2201.97 4.50901
2202.02 6.24889
2202.08 9.19130
2202.13 14.6773
2202.15 19.3154
2202.18 26.2709
2202.21 37.0180
2202.23 54.0957
2202.27 86.7755
2202.30 108.132
2202.33 86.7735
2202.37 54.0934
2202.40 34.5608
2202.43 23.2415
2202.46 16.4220
2202.49 12.1164
2202.56 7.24098
2202.62 4.80963
2202.68 3.39960
2202.74 2.53814
2202.87 1.56247
2202.99 1.05814
2203.12 0.764537
2203.37 0.454087
2203.62 0.302043
2203.87 0.216455
2204.37 0.128564
2204.87 0.0866076
2205.37 0.0633395
2206.37 0.0397433
2207.37 0.0286297
2208.37 0.0225680
2210.37 0.0167137
2212.37 0.0144228
2214.37 0.0137976
2218.37 0.0157729
2220.37 0.0185437
2222.37 0.0232479
2224.37 0.0313811
2226.37 0.0465553
2227.37 0.0594590
2228.37 0.0792372
2229.37 0.111723
2230.36 0.170499
2230.86 0.219675
2231.36 0.294162
2231.86 0.414818
2232.36 0.629374
2232.61 0.805552
2232.86 1.06778
2233.11 1.48254
2233.36 2.19508
2233.49 2.76027
2233.61 3.57370
2233.74 4.80315
2233.86 6.78334
2233.93 8.27102
2233.99 10.2561
2234.05 13.0780
2234.11 17.1069
2234.18 23.3110
2234.24 33.0191
2234.30 49.1397
2234.36 76.3791
2234.43 122.481
2234.50 152.587
2234.57 121.762
2234.64 76.3714
2234.71 45.9256
2234.78 29.3539
2234.85 20.0115
2234.93 14.3912
2235.00 10.7977
2235.07 8.37894
2235.21 5.44550
2235.36 3.81173
2235.50 2.81325
2235.79 1.71255
2236.08 1.14884
2236.36 0.824539
2236.65 0.619922
2236.94 0.483495
2237.51 0.317696
2238.09 0.224840
2238.66 0.167669
2239.24 0.129996
2240.39 0.0850077
2241.54 0.0601982
2242.69 0.0450884
2243.84 0.0352157
2246.14 0.0235493
2248.44 0.0172229
2250.74 0.0134726
2253.04 0.0111492
2257.64 0.00898452
2262.24 0.00974483
2264.54 0.0125051
2265.69 0.0155710
2266.84 0.0213770
2267.99 0.0340148
2268.56 0.0466599
2269.14 0.0696880
2269.71 0.118447
2270.00 0.166471
2270.29 0.252245
2270.58 0.430397
2270.72 0.601497
2270.86 0.897633
2271.01 1.48832
2271.08 2.02968
2271.15 2.92770
2271.22 4.57382
2271.26 5.96048
2271.30 8.06533
2271.33 11.4560
2271.37 17.3345
2271.39 21.9543
2271.40 28.4209
2271.42 37.5974
2271.44 50.4565
2271.46 64.6536
2271.47 80.7631
2271.50 100.870
2271.52 94.9590
2271.53 80.7617
2271.56 50.4549
2271.59 29.7333
2271.63 18.9538
2271.66 12.9035
2271.69 9.27256
2271.72 6.95431
2271.75 5.39533
2271.82 3.50607
2271.88 2.44200
2271.95 1.80408
2272.07 1.09849
2272.20 0.736299
2272.33 0.529149
2272.59 0.310997
2272.85 0.205072
2273.10 0.145791
2273.62 0.0853529
2274.13 0.0566209
2274.64 0.0407782
2275.67 0.0248247
2276.70 0.0173433
2277.73 0.0132607
2279.78 0.00921682
2281.83 0.00742078
2283.89 0.00657050
2288.00 0.00626532
2292.11 0.00745052
2294.16 0.00893749
2296.22 0.0117163
2298.27 0.0175579
2299.30 0.0232437
2300.33 0.0333976
2301.36 0.0546344
2301.87 0.0754395
2302.38 0.112773
2302.90 0.191083
2303.15 0.267480
2303.41 0.402889
2303.67 0.681512
2303.80 0.947842
2303.92 1.40471
2304.05 2.30541
2304.12 3.11206
2304.18 4.42486
2304.24 6.76336
2304.28 8.67610
2304.31 11.4955
2304.34 15.8585
2304.37 23.0061
2304.39 28.3276
2304.40 35.4316
2304.42 44.9771
2304.44 58.0600
2304.45 73.9667
2304.47 92.6258
2304.50 116.046
2304.52 109.146
2304.53 92.6242
2304.56 58.0583
2304.60 35.9478
2304.63 23.5915
2304.66 16.3832
2304.69 11.9384
2304.72 9.04521
2304.75 7.07173
2304.81 4.64572
2304.88 3.25964
2304.94 2.42146
2305.06 1.48653
2305.19 1.00287
2305.31 0.725097
2305.56 0.431640
2305.81 0.289077
2306.06 0.209591
2306.55 0.129735
2307.05 0.0936091
2307.55 0.0759679
2308.55 0.0669382
2309.54 0.0838605
2310.04 0.107545
2310.54 0.153541
2311.03 0.253325
2311.28 0.351512
2311.53 0.526405
2311.78 0.883290
2311.91 1.22164
2312.03 1.79596
2312.16 2.90956
2312.22 3.88852
2312.28 5.45061
2312.34 8.15288
2312.40 13.3706
2312.43 17.9449
2312.47 25.0554
2312.50 36.5619
2312.53 55.4887
2312.56 89.2343
2312.60 111.009
2312.64 89.2320
2312.67 55.4861
2312.71 33.0220
2312.75 20.7529
2312.79 13.9848
2312.83 9.97639
2312.87 7.44218
2312.91 5.75061
2312.99 3.73473
2313.07 2.60348
2313.15 1.91661
2313.31 1.16543
2313.47 0.781483
2313.63 0.561888
2313.95 0.331089
2314.27 0.219051
2314.59 0.156305
2315.22 0.0921104
2315.86 0.0615276
2316.50 0.0445597
2317.78 0.0273040
2319.05 0.0190969
2320.33 0.0145598
2322.88 0.0100130
2325.43 0.00800151
2327.98 0.00710125
2333.08 0.00707985
2338.18 0.00928772
2340.74 0.0119137
2343.29 0.0168803
2344.56 0.0211114
2345.84 0.0275891
2347.11 0.0382361
2348.39 0.0575405
2349.03 0.0737447
2349.66 0.0983997
2350.30 0.138623
2350.94 0.210829
2351.58 0.361454
2351.90 0.507141
2352.22 0.763812
2352.38 0.973432
2352.53 1.28074
2352.69 1.76412
2352.85 2.57521
2353.01 4.11344
2353.09 5.44952
2353.17 7.50915
2353.25 11.0072
2353.29 13.7070
2353.33 17.3590
2353.37 22.7178
2353.41 30.6646
2353.45 42.7611
2353.49 60.6323
2353.55 97.0904
2353.60 121.429
2353.66 97.0862
2353.71 60.6280
2353.76 40.2499
2353.80 27.7142
2353.85 19.9177
2353.89 14.8776
2353.99 9.10080
2354.08 6.11955
2354.17 4.36756
2354.26 3.27784
2354.44 2.03260
2354.63 1.38163
2354.81 0.999957
2354.99 0.757460
2355.18 0.593975
2355.54 0.393854
2355.91 0.281451
2356.27 0.212046
2356.64 0.166324
2357.37 0.112043
2358.11 0.0829333
2358.84 0.0662749
2359.57 0.0569208
2361.04 0.0530498
2361.77 0.0591593
2362.50 0.0750117
2363.23 0.113242
2363.60 0.152336
2363.97 0.223551
2364.33 0.373200
2364.52 0.517569
2364.70 0.771046
2364.88 1.27801
2364.97 1.74960
2365.06 2.52998
2365.16 3.99636
2365.20 5.25293
2365.25 7.14096
2365.29 10.3062
2365.34 15.9781
2365.36 20.5829
2365.39 27.2239
2365.41 36.9920
2365.43 51.0944
2365.47 81.4320
2365.50 102.216
2365.52 95.7511
2365.54 81.4301
2365.57 51.0922
2365.61 30.5973
2365.64 19.6582
2365.68 13.3243
2365.72 9.62359
2365.75 7.19204
2365.79 5.60120
2365.86 3.64136
2365.93 2.55076
2366.01 1.88460
2366.15 1.14883
2366.30 0.773806
2366.45 0.557399
2366.74 0.330854
2367.03 0.220149
2367.32 0.158083
2367.90 0.0945868
2368.49 0.0642277
2369.07 0.0473918
2370.24 0.0302426
2371.40 0.0221639
2372.57 0.0178469
2374.90 0.0143425
2377.24 0.0152020
2378.41 0.0178012
2379.57 0.0234369
2380.74 0.0363917
2381.32 0.0495922
2381.91 0.0737432
2382.49 0.125169
2382.78 0.175827
2383.07 0.266353
2383.36 0.454400
2383.51 0.634994
2383.66 0.947546
2383.80 1.57071
2383.87 2.14158
2383.95 3.08804
2384.02 4.82139
2384.06 6.30434
2384.09 8.49174
2384.13 12.1112
2384.17 18.1987
2384.18 22.9407
2384.20 29.5273
2384.22 38.7922
2384.24 51.9978
2384.25 66.8341
2384.27 83.0137
2384.30 103.953
2384.32 97.4067
2384.33 83.0123
2384.36 51.9961
2384.39 33.7615
2384.42 22.6340
2384.45 15.9492
2384.47 11.7410
2384.53 7.04362
2384.58 4.69202
2384.64 3.32005
2384.70 2.46910
2384.81 1.52181
2384.92 1.02708
2385.03 0.741564
2385.25 0.437910
2385.48 0.289227
2385.70 0.205575
2386.15 0.119765
2386.59 0.0788796
2387.04 0.0562485
2387.93 0.0333345
2388.82 0.0225177
2389.71 0.0165449
2391.50 0.0104788
2393.28 0.00757808
2395.06 0.00595004
2398.63 0.00425949
2402.20 0.00343967
2405.77 0.00299539
2412.90 0.00265497
2420.04 0.00282472
2423.60 0.00316846
2427.17 0.00386500
2430.74 0.00539253
2432.52 0.00691259
2434.30 0.00967208
2436.09 0.0155423
2436.98 0.0213708
2437.87 0.0319609
2438.76 0.0544903
2439.21 0.0767793
2439.66 0.117080
2440.10 0.201708
2440.32 0.284227
2440.55 0.430910
2440.77 0.730492
2440.88 1.01541
2440.99 1.50025
2441.11 2.44677
2441.16 3.29282
2441.22 4.62728
2441.27 7.00315
2441.33 11.5771
2441.36 15.7241
2441.38 22.3088
2441.41 33.2614
2441.43 41.3410
2441.44 51.0221
2441.45 65.7522
2441.47 81.6156
2441.50 102.113
2441.52 95.7093
2441.53 81.6142
2441.56 51.0205
2441.59 33.7688
2441.62 22.9147
2441.64 16.2874
2441.67 12.1920
2441.72 7.35839
2441.78 4.91961
2441.83 3.48852
2441.88 2.61129
2441.99 1.61053
2442.10 1.09059
2442.20 0.786940
2442.42 0.465037
2442.63 0.307079
2442.85 0.218107
2443.27 0.126787
2443.70 0.0832921
2444.13 0.0592566
2444.98 0.0350475
2445.84 0.0237260
2446.70 0.0175900
2448.41 0.0116022
2450.12 0.00903771
2451.83 0.00789930
2455.25 0.00767890
2458.67 0.00953808
2460.38 0.0116412
2462.09 0.0153736
2463.81 0.0228568
2464.66 0.0299290
2465.52 0.0423236
2466.37 0.0678397
2466.80 0.0925984
2467.23 0.136719
2467.66 0.228641
2467.87 0.317773
2468.08 0.475623
2468.30 0.796737
2468.40 1.09937
2468.51 1.61734
2468.62 2.61395
2468.67 3.50781
2468.73 4.91199
2468.78 7.40094
2468.83 12.1492
2468.86 16.4166
2468.89 22.8140
2468.91 33.6028
2468.93 41.1240
2468.94 50.7370
2468.95 65.3534
2468.97 81.0808
2469.00 101.382
2469.02 95.0420
2469.03 81.0796
2469.06 50.7359
2469.10 29.3806
2469.13 18.0864
2469.17 12.0233
2469.20 8.57536
2469.24 6.34926
2469.28 4.87967
2469.35 3.14942
2469.42 2.18736
2469.49 1.61407
2469.63 0.984754
2469.78 0.664372
2469.92 0.482038
2470.20 0.291557
2470.49 0.200057
2470.77 0.150084
2471.34 0.101608
2471.91 0.0821033
2472.48 0.0755529
2473.63 0.0848281
2474.77 0.127350
2475.34 0.173620
2475.91 0.258647
2476.48 0.437498
2476.76 0.610058
2477.05 0.912656
2477.33 1.51654
2477.48 2.07555
2477.62 3.00178
2477.76 4.72778
2477.83 6.18604
2477.90 8.41773
2477.98 12.1210
2478.05 18.5920
2478.08 23.8581
2478.12 31.1459
2478.15 42.0090
2478.19 57.2457
2478.24 91.8066
2478.30 114.937
2478.36 91.8026
2478.41 57.2415
2478.47 34.8846
2478.53 22.5214
2478.58 15.4616
2478.64 11.1749
2478.70 8.41549
2478.75 6.54882
2478.87 4.28783
2478.98 3.00816
2479.10 2.22393
2479.32 1.35775
2479.55 0.912531
2479.78 0.656179
2480.01 0.494059
2480.23 0.385945
2480.69 0.254298
2481.14 0.180434
2481.60 0.134875
2482.05 0.104797
2482.96 0.0687771
2483.87 0.0488253
2484.78 0.0366138
2485.69 0.0285973
2487.51 0.0190214
2489.33 0.0137346
2491.15 0.0105027
2492.97 0.00838551
2496.61 0.00587752
2500.25 0.00452543
2507.53 0.00329773
2514.80 0.00305997
2522.08 0.00386047
2525.72 0.00527415
2527.54 0.00671520
2529.36 0.00934491
2531.18 0.0149367
2532.09 0.0204766
2533.00 0.0305224
2533.91 0.0518515
2534.36 0.0729284
2534.82 0.111013
2535.27 0.190955
2535.50 0.269116
2535.73 0.407441
2535.96 0.691383
2536.07 0.960442
2536.18 1.41809
2536.30 2.31066
2536.35 3.10787
2536.41 4.36501
2536.47 6.60118
2536.52 11.0168
2536.55 15.0674
2536.58 21.2936
2536.61 31.6053
2536.62 39.1989
2536.64 49.7276
2536.65 63.2268
2536.67 79.5959
2536.70 99.4150
2536.73 79.5946
2536.76 49.7262
2536.79 33.5729
2536.81 23.3913
2536.84 16.9571
2536.86 12.7472
2536.91 7.86401
2536.96 5.33287
2537.01 3.81736
2537.06 2.87771
2537.16 1.79137
2537.26 1.22026
2537.36 0.884163
2537.56 0.525384
2537.75 0.348213
2537.95 0.248032
2538.35 0.144886
2538.74 0.0955709
2539.14 0.0684152
2539.93 0.0411728
2540.73 0.0286935
2541.52 0.0222746
2543.10 0.0174152
2544.69 0.0189492
2546.27 0.0306973
2547.06 0.0486541
2547.86 0.0995026
2548.25 0.168389
2548.65 0.354093
2548.85 0.594956
2548.94 0.821100
2549.04 1.20632
2549.14 1.94184
2549.19 2.59673
2549.24 3.61513
2549.29 5.40086
2549.34 8.73892
2549.37 11.6865
2549.39 16.2356
2549.42 23.5257
2549.44 35.2039
2549.47 56.3762
2549.50 70.3573
